,회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),재고자산_유동자산비율(개별),재고자산_유동자산비율(연결)
12245,에스텍(주),69510,Dec-14,33117653.0,136972281.0,7283563.0,84998843.0,8.569014286465054,38.96247505392515
12246,에스텍(주),69510,Dec-15,36001351.0,139610624.0,6947088.0,73879416.0,9.403279527818682,48.72988032282226
12247,에스텍(주),69510,Dec-16,33246149.0,150537793.0,7130731.0,82561063.0,8.63691762302043,40.26855734645762
12248,에스텍(주),69510,Dec-17,32720060.0,143606359.0,5733371.0,80125021.0,7.1555313539325,40.836257627938714
12249,에스텍(주),69510,Dec-18,36022632.0,156098768.0,6470749.0,93560792.0,6.916090449512227,38.50184594418568
12250,에스텍(주),69510,Dec-19,39582020.0,169228833.0,6934056.0,99297254.0,6.983129664391323,39.86214966226559
12251,에스트래픽(주),234300,Dec-17,386064.0,53460614.0,386064.0,47380383.0,0.8148182339513803,0.8148182339513803
12252,에스트래픽(주),234300,Dec-18,266541.0,41669889.0,261525.0,39657222.0,0.6594637415601123,0.6721121313035996
12253,에스트래픽(주),234300,Dec-19,3118918.0,60778291.0,2642304.0,58512785.0,4.515772065882696,5.330318835447672
12254,에스티팜(주),237690,Dec-16,91371223.0,224875179.0,91371223.0,223828475.0,40.82198344066813,40.82198344066813
12255,에스티팜(주),237690,Dec-17,57974615.0,225205294.0,57974615.0,223726727.0,25.91313777186755,25.91313777186755
12256,에스티팜(주),237690,Dec-18,40659270.0,167298559.0,40659270.0,165129083.0,24.622718942852725,24.622718942852725
12257,에스티팜(주),237690,Dec-19,40925358.0,144152390.0,40672855.0,133880674.0,30.379929966590996,30.568532990803437
12258,에스퓨얼셀(주),288620,Dec-18,,,6207282.0,54524502.0,11.384390085763645,
12259,에스퓨얼셀(주),288620,Dec-19,,,13556056.0,60018494.0,22.586464765343827,
12260,에쓰-오일(주),10950,Dec-11,4617119000.0,8824353000.0,4617119000.0,8823100000.0,52.32989538824223,52.32989538824223
12261,에쓰-오일(주),10950,Dec-12,4385878000.0,8581519000.0,4385878000.0,8580342000.0,51.115421739599654,51.115421739599654
12262,에쓰-오일(주),10950,Dec-13,4237915000.0,7912505000.0,4237915000.0,7911340000.0,53.56760043178526,53.56760043178526
12263,에쓰-오일(주),10950,Dec-14,2415448000.0,5707508000.0,2415448000.0,5706292000.0,42.329554814229624,42.329554814229624
12264,에쓰-오일(주),10950,Dec-15,1598710000.0,5689780000.0,1598710000.0,5688480000.0,28.104344218490706,28.104344218490706
12265,에쓰-오일(주),10950,Dec-16,2423440000.0,7974398000.0,2423440000.0,7973051000.0,30.395390672905513,30.395390672905513
12266,에쓰-오일(주),10950,Dec-17,2790742000.0,6774846000.0,2790742000.0,6769402000.0,41.22582762849658,41.22582762849658
12267,에쓰-오일(주),10950,Dec-18,3139082000.0,5854506000.0,3139082000.0,5850562000.0,53.65436687962627,53.65436687962627
12268,에쓰-오일(주),10950,Dec-19,3196033000.0,5628862000.0,3196033000.0,5623541000.0,56.83310568910229,56.83310568910229
12269,에쓰씨엔지니어링(주),23960,Dec-11,21124949.0,205948847.0,547957.0,42113977.0,1.3011286015566756,50.1613727907958
12270,에쓰씨엔지니어링(주),23960,Dec-12,15444614.0,189999705.0,1535106.0,16872725.0,9.098151009988014,91.53597892456614
12271,에쓰씨엔지니어링(주),23960,Dec-13,14481022.0,137933854.0,1179758.0,20791142.0,5.67432996225027,69.64995958374965
12272,에쓰씨엔지니어링(주),23960,Dec-14,13316621.0,151086565.0,1516328.0,19452776.0,7.794918319112912,68.4561473385598
12273,에쓰씨엔지니어링(주),23960,Dec-15,15531536.0,228923058.0,1340724.0,53010166.0,2.5291827986352655,29.299164994125842
12274,에쓰씨엔지니어링(주),23960,Dec-16,10243555.0,140947256.0,840096.0,24792413.0,3.388520512303502,41.3172973522182
12275,에쓰씨엔지니어링(주),23960,Dec-17,10502124.0,116273471.0,745420.0,24452059.0,3.0484958342362907,42.94985547024895
12276,에쓰씨엔지니어링(주),23960,Dec-18,24925118.0,145284353.0,371906.0,33931374.0,1.0960534636764192,73.45743794518901
12277,에쓰씨엔지니어링(주),23960,Dec-19,10307483.0,156392087.0,323188.0,15790631.0,2.0467073165093908,65.27594115776627
12278,에어부산(주),298690,Dec-18,,,3999225.0,105633987.0,3.785926398858731,
12279,에어부산(주),298690,Dec-19,,,6111458.0,112510125.0,5.431918238469649,
12280,에이비엘바이오(주),298380,Dec-18,,,0.0,161091085.0,0.0,
12281,에이비엘바이오(주),298380,Dec-19,,,0.0,134656977.0,0.0,
12282,에이에프더블류(주),312610,Dec-19,,,1037879.0,54141405.0,1.9169783274002588,
12283,에이치디씨(주),12630,Dec-11,2228883826.0,5002486395.0,2045514083.0,4497366703.0,45.482483819598826,49.55975292193113
12284,에이치디씨(주),12630,Dec-12,2222885278.0,4746428005.0,2019309505.0,4138141452.0,48.79749830745999,53.71699599407507
12285,에이치디씨(주),12630,Dec-13,1981655182.0,4461145879.0,1701425716.0,3793066185.0,44.85620954172725,52.24414986051713
12286,에이치디씨(주),12630,Dec-14,1458677620.0,3981410898.0,1269418553.0,3418643912.0,37.1322251066902,42.66831110662923
12287,에이치디씨(주),12630,Dec-15,997730578.0,3409424275.0,808627844.0,2790497069.0,28.97791411369513,35.75458254674124
12288,에이치디씨(주),12630,Dec-16,767972258.0,3645213672.0,615490126.0,3094732721.0,19.888312868618808,24.81546315094524
12289,에이치디씨(주),12630,Dec-17,574267783.0,4186158929.0,430193818.0,3586700917.0,11.994136895022296,16.011030645965622
12290,에이치디씨(주),12630,Dec-18,268105633.0,967155060.0,0.0,165785820.0,0.0,161.71807275193981
12291,에이치디씨(주),12630,Dec-19,238083686.0,1072404021.0,0.0,227667317.0,0.0,104.57525881942907
12292,에이치디씨랩스(주),39570,Dec-15,0.0,124784500.0,0.0,124247650.0,0.0,0.0
12293,에이치디씨랩스(주),39570,Dec-16,0.0,138976625.0,0.0,138394150.0,0.0,0.0
12294,에이치디씨랩스(주),39570,Dec-17,0.0,161750147.0,0.0,161230218.0,0.0,0.0
12295,에이치디씨랩스(주),39570,Dec-18,0.0,151668117.0,0.0,151206611.0,0.0,0.0
12296,에이치디씨랩스(주),39570,Dec-19,9892056.0,142147975.0,9892056.0,141733317.0,6.97934417212574,6.97934417212574
12297,에이치디씨현대산업개발(주),294870,Dec-18,775160829.0,3839524961.0,774928221.0,3832027287.0,20.22240873985718,20.228478842770826
12298,에이치디씨현대산업개발(주),294870,Dec-19,502195114.0,3235333824.0,502060904.0,3223728496.0,15.57392021762865,15.57808340941625
12299,에이치디씨현대이피(주),89470,Dec-11,94823169.0,302526881.0,71106753.0,232805787.0,30.543378631734786,40.730589313056896
12300,에이치디씨현대이피(주),89470,Dec-12,90896276.0,307629813.0,67446876.0,241759670.0,27.898315711632133,37.59778295527951
12301,에이치디씨현대이피(주),89470,Dec-13,114113628.0,365839221.0,88929617.0,295497637.0,30.0948656993829,38.617441803773204
12302,에이치디씨현대이피(주),89470,Dec-14,101573806.0,365843925.0,77132976.0,288562821.0,26.73004641855785,35.19989361346034
12303,에이치디씨현대이피(주),89470,Dec-15,88626477.0,356051256.0,67173530.0,261183089.0,25.718943082107433,33.9327011328823
12304,에이치디씨현대이피(주),89470,Dec-16,94818364.0,365387171.0,73901147.0,261764602.0,28.231910057877112,36.22276017289764
12305,에이치디씨현대이피(주),89470,Dec-17,123269206.0,389973778.0,99990492.0,290609591.0,34.407154855394985,42.417459649499314
12306,에이치디씨현대이피(주),89470,Dec-18,139901018.0,381127761.0,116780482.0,289757186.0,40.30287690604505,48.28215649499026
12307,에이치디씨현대이피(주),89470,Dec-19,88778799.0,358583317.0,74694038.0,266278240.0,28.051123516514153,33.34061356271545
12308,에이치에스디엔진(주),82740,Dec-11,247442035.0,993824779.0,247231575.0,982127631.0,25.17305971203248,25.194488698791123
12309,에이치에스디엔진(주),82740,Dec-12,205075590.0,641107650.0,205200841.0,633297122.0,32.40198539856936,32.382207794085
12310,에이치에스디엔진(주),82740,Dec-13,178073680.0,489182921.0,176548148.0,486070489.0,36.321511384740745,36.63536133747877
12311,에이치에스디엔진(주),82740,Dec-14,198526847.0,437417145.0,197396445.0,432289553.0,45.66301536322345,45.924507224906264
12312,에이치에스디엔진(주),82740,Dec-15,198981404.0,444332008.0,198874020.0,441992787.0,44.994856443211596,45.01915186231308
12313,에이치에스디엔진(주),82740,Dec-16,203788761.0,429877936.0,202825078.0,429715453.0,47.19985669214461,47.42411741939381
12314,에이치에스디엔진(주),82740,Dec-17,170562947.0,318257476.0,170421035.0,315523665.0,54.01212457392063,54.057101232010595
12315,에이치에스디엔진(주),82740,Dec-18,152154073.0,281842030.0,152749415.0,287974888.0,53.04261634090817,52.83588234262982
12316,에이치에스디엔진(주),82740,Dec-19,230728305.0,380184333.0,230929162.0,379068537.0,60.92016072544686,60.867173737502775
12317,에이치엘비(주),28300,Dec-11,6943070.0,27848873.0,35447.0,9326731.0,0.3800581361250796,74.44269594566414
12318,에이치엘비(주),28300,Dec-12,4214389.0,16906341.0,82885.0,7171181.0,1.155806832933097,58.76840927596165
12319,에이치엘비(주),28300,Dec-13,4540528.0,18898199.0,4540528.0,16999429.0,26.709885373208714,26.709885373208714
12320,에이치엘비(주),28300,Dec-14,7673624.0,34502318.0,7673624.0,32847407.0,23.361430020945033,23.361430020945033
12321,에이치엘비(주),28300,Dec-15,5305831.0,29901635.0,5305831.0,20423772.0,25.978702660801346,25.978702660801346
12322,에이치엘비(주),28300,Dec-16,3854580.0,27111793.0,3854580.0,15912302.0,24.223899219610086,24.223899219610086
12323,에이치엘비(주),28300,Dec-17,4142909.0,35324284.0,4142909.0,16558300.0,25.02013491723184,25.02013491723184
12324,에이치엘비(주),28300,Dec-18,3860254.0,117127033.0,3055621.0,99003565.0,3.086374717920511,3.899106057443487
12325,에이치엘비(주),28300,Dec-19,4918446.0,69679047.0,4027321.0,40640692.0,9.909577819196583,12.102269321595212
12326,에이치엘비글로벌(주),3580,Dec-11,2368014.0,32147351.0,414770.0,28885822.0,1.4358947444874512,8.197841833962697
12327,에이치엘비글로벌(주),3580,Dec-12,1626651.0,28475763.0,49211.0,26490759.0,0.1857666667836886,6.140446938496553
12328,에이치엘비글로벌(주),3580,Dec-13,1000931.0,30235076.0,170022.0,28468260.0,0.5972335506279626,3.51595425923467
12329,에이치엘비글로벌(주),3580,Dec-14,1096093.0,32361876.0,82101.0,29274600.0,0.2804513127421041,3.744177546405416
12330,에이치엘비글로벌(주),3580,Dec-15,,,124550.0,29709899.0,0.41922054329434105,
12331,에이치엘비글로벌(주),3580,Dec-16,,,67373.0,26844967.0,0.25097069405970956,
12332,에이치엘비글로벌(주),3580,Dec-17,,,325232.0,35772218.0,0.9091748238814825,
12333,에이치엘비글로벌(주),3580,Dec-18,3178463.0,87933978.0,0.0,83028921.0,0.0,3.828139594876826
12334,에이치엘비글로벌(주),3580,Dec-19,4516977.0,58047356.0,569379.0,47103104.0,1.2087929491865335,9.589552739454284
12335,에이치엘비생명과학(주),67630,Dec-11,,,2658.0,28826771.0,0.009220595674763573,
12336,에이치엘비생명과학(주),67630,Dec-12,946456.0,19277363.0,0.0,18524684.0,0.0,5.1091613762480375
12337,에이치엘비생명과학(주),67630,Dec-13,0.0,35698159.0,0.0,33816968.0,0.0,0.0
12338,에이치엘비생명과학(주),67630,Dec-14,2646224.0,17171353.0,562873.0,11561999.0,4.8683017530100114,22.887253320122237
12339,에이치엘비생명과학(주),67630,Dec-15,3452523.0,32017710.0,0.0,27635317.0,0.0,12.493155045046162
12340,에이치엘비생명과학(주),67630,Dec-16,7178057.0,54959986.0,0.0,15101335.0,0.0,47.53259893910042
12341,에이치엘비생명과학(주),67630,Dec-17,4911399.0,74450909.0,51811.0,29568036.0,0.1752263829765359,16.610501285915642
12342,에이치엘비생명과학(주),67630,Dec-18,5853507.0,239086216.0,0.0,200595914.0,0.0,2.9180589391267464
12343,에이치엘비생명과학(주),67630,Dec-19,7149488.0,223667024.0,0.0,121511579.0,0.0,5.883791535619828
12344,에이치엘비제약(주),47920,Dec-15,,,2792666.0,15052017.0,18.553433735824242,
12345,에이치엘비제약(주),47920,Dec-16,,,2824828.0,24360993.0,11.595701373913617,
12346,에이치엘비제약(주),47920,Dec-17,,,4883833.0,23266981.0,20.990402665476886,
12347,에이치엘비제약(주),47920,Dec-18,5381859.0,21275395.0,5233087.0,18574807.0,28.17303566061279,28.97396995834196
12348,에이치엘비제약(주),47920,Dec-19,5647885.0,29018187.0,5647885.0,29016630.0,19.464303745817485,19.464303745817485
12349,에이치엘비테라퓨틱스(주),115450,Dec-11,2565811.0,29427083.0,2326991.0,14702427.0,15.827257635763129,17.451615301337664
12350,에이치엘비테라퓨틱스(주),115450,Dec-12,2057913.0,25369126.0,0.0,4912637.0,0.0,41.89019054328663
12351,에이치엘비테라퓨틱스(주),115450,Dec-13,1679030.0,10057826.0,1427143.0,6324317.0,22.565962458871052,26.54879570394716
12352,에이치엘비테라퓨틱스(주),115450,Dec-14,1447991.0,44008741.0,1344431.0,20024388.0,6.713967987436121,7.231137351114052
12353,에이치엘비테라퓨틱스(주),115450,Dec-15,1594323.0,16412780.0,1454107.0,16088984.0,9.037904444432291,9.909407579745247
12354,에이치엘비테라퓨틱스(주),115450,Dec-16,1747649.0,9330885.0,1578870.0,13910593.0,11.350127201622533,12.563439962624168
12355,에이치엘비테라퓨틱스(주),115450,Dec-17,1833202.0,12560522.0,1586994.0,27671338.0,5.735154548724749,6.624912752682939
12356,에이치엘비테라퓨틱스(주),115450,Dec-18,4341588.0,38843642.0,4114901.0,36882062.0,11.156916877369817,11.77154357584454
12357,에이치엘비테라퓨틱스(주),115450,Dec-19,3310471.0,62028102.0,3310471.0,71198422.0,4.649640970975452,4.649640970975452
12358,에이치엠엠(주),11200,Dec-11,412715000.0,2340425000.0,406038000.0,2204663000.0,18.417236557242536,18.720094635778803
12359,에이치엠엠(주),11200,Dec-12,320371000.0,2413718000.0,311557000.0,2136915000.0,14.579756330972454,14.992220092984512
12360,에이치엠엠(주),11200,Dec-13,276024000.0,2367774000.0,256393000.0,1765697000.0,14.520781311855885,15.632580221861394
12361,에이치엠엠(주),11200,Dec-14,201357000.0,1632047000.0,184689000.0,1370994000.0,13.471174928555484,14.686935172582812
12362,에이치엠엠(주),11200,Dec-15,94882000.0,1151212000.0,92259000.0,1004173000.0,9.187560310822935,9.448770281614822
12363,에이치엠엠(주),11200,Dec-16,118150000.0,1289991000.0,113769000.0,1163466000.0,9.778455064436779,10.155002380817317
12364,에이치엠엠(주),11200,Dec-17,112700000.0,1386678000.0,107291000.0,1246284000.0,8.608872456037307,9.042882681635968
12365,에이치엠엠(주),11200,Dec-18,131521000.0,1747647000.0,125405000.0,1423575000.0,8.809160037230212,9.238782642291413
12366,에이치엠엠(주),11200,Dec-19,135256000.0,1427203000.0,129819000.0,1178039000.0,11.019923788601227,11.48145350026612
12367,에이케이홀딩스(주),6840,Dec-11,100459041.0,368464610.0,52619298.0,199790189.0,26.33727825343816,50.282269366089835
12368,에이케이홀딩스(주),6840,Dec-12,39074703.0,145786527.0,0.0,10808994.0,0.0,361.5017549274243
12369,에이케이홀딩스(주),6840,Dec-13,141634818.0,702558263.0,0.0,5982017.0,0.0,2367.6766214472477
12370,에이케이홀딩스(주),6840,Dec-14,229358723.0,860690585.0,0.0,2795802.0,0.0,8203.682628455092
12371,에이케이홀딩스(주),6840,Dec-15,203315762.0,969178974.0,0.0,3956856.0,0.0,5138.3159255732335
12372,에이케이홀딩스(주),6840,Dec-16,197859303.0,1179857738.0,0.0,4450476.0,0.0,4445.800921070017
12373,에이케이홀딩스(주),6840,Dec-17,217784154.0,1218481945.0,0.0,5745957.0,0.0,3790.2155202344884
12374,에이케이홀딩스(주),6840,Dec-18,227029929.0,1306700266.0,0.0,6821442.0,0.0,3328.180889026103
12375,에이케이홀딩스(주),6840,Dec-19,253714985.0,1327786612.0,0.0,6195149.0,0.0,4095.3814831572254
12376,에이테크솔루션(주),71670,Dec-11,43157346.0,75142169.0,35469129.0,65427957.0,54.21096825627614,65.96162860472626
12377,에이테크솔루션(주),71670,Dec-12,50962488.0,92159129.0,46344480.0,83053709.0,55.800614515602184,61.36088154714439
12378,에이테크솔루션(주),71670,Dec-13,46134349.0,83026142.0,41430476.0,74603275.0,55.53439309467312,61.839576077591765
12379,에이테크솔루션(주),71670,Dec-14,46243775.0,89000959.0,41126657.0,82157924.0,50.05805283005934,56.28644535857552
12380,에이테크솔루션(주),71670,Dec-15,46686923.0,80447095.0,42910498.0,74064430.0,57.93671537065769,63.03555296381812
12381,에이테크솔루션(주),71670,Dec-16,42179663.0,74279888.0,35217354.0,64933786.0,54.235793366491826,64.95796040600497
12382,에이테크솔루션(주),71670,Dec-17,52259229.0,83062106.0,47098570.0,73395315.0,64.1710850345148,71.20240440415031
12383,에이테크솔루션(주),71670,Dec-18,63168926.0,96079666.0,55853938.0,83558811.0,66.84386401812252,75.5981628316851
12384,에이테크솔루션(주),71670,Dec-19,71322399.0,107491653.0,62378507.0,94772201.0,65.81941364852338,75.25666624541093
12385,에이프로젠제약(주),3060,Dec-11,5605472.0,64973024.0,3567775.0,60518854.0,5.895311566871375,9.262356488111953
12386,에이프로젠제약(주),3060,Dec-12,7645773.0,64834758.0,4868092.0,64319868.0,7.56856652753081,11.887109283246664
12387,에이프로젠제약(주),3060,Dec-13,5710736.0,43404286.0,5852813.0,42998006.0,13.61182423203532,13.281397281539057
12388,에이프로젠제약(주),3060,Dec-14,6670588.0,48582396.0,6301970.0,50803836.0,12.404516068432313,13.130087263489315
12389,에이프로젠제약(주),3060,Dec-15,6490194.0,49137382.0,6359925.0,52300562.0,12.160337779926724,12.409415409341108
12390,에이프로젠제약(주),3060,Dec-16,8114066.0,83068680.0,8038168.0,86115077.0,9.334216817805318,9.422352371582969
12391,에이프로젠제약(주),3060,Dec-17,8836159.0,66007717.0,8788157.0,63258757.0,13.89239595713207,13.968277941344942
12392,에이프로젠제약(주),3060,Dec-18,8398542.0,87286944.0,8259766.0,82559425.0,10.00463120958025,10.172723465552238
12393,에이프로젠제약(주),3060,Dec-19,8758126.0,213546101.0,7906225.0,157807887.0,5.010031596202793,5.549865831484075
12394,에이피시스템(주),265520,Dec-17,52439641.0,324465332.0,52439641.0,324460462.0,16.16210513809846,16.16210513809846
12395,에이피시스템(주),265520,Dec-18,141833641.0,284424737.0,141828002.0,282257349.0,50.247762370927674,50.249760193134954
12396,에이피시스템(주),265520,Dec-19,134134276.0,252429049.0,134029234.0,249272777.0,53.768099193599475,53.810238572501646
12397,에이피에스홀딩스(주),54620,Dec-11,12898550.0,218322042.0,13562865.0,213533383.0,6.351636830480975,6.040530908462214
12398,에이피에스홀딩스(주),54620,Dec-12,20001283.0,128004764.0,19741283.0,124928333.0,15.802086304953736,16.01020562725351
12399,에이피에스홀딩스(주),54620,Dec-13,21760959.0,89165010.0,21174927.0,84523871.0,25.052008088933835,25.74534121845887
12400,에이피에스홀딩스(주),54620,Dec-14,45628058.0,110027953.0,45217897.0,106114885.0,42.61220939927514,42.99873481463039
12401,에이피에스홀딩스(주),54620,Dec-15,38789175.0,151996284.0,36723067.0,139164323.0,26.388276972396152,27.872930478022013
12402,에이피에스홀딩스(주),54620,Dec-16,30392656.0,355280215.0,27108458.0,331110056.0,8.187144276886595,9.179019316767596
12403,에이피에스홀딩스(주),54620,Dec-17,905650.0,83530218.0,0.0,64435891.0,0.0,1.4055055124480238
12404,에이피에스홀딩스(주),54620,Dec-18,1344845.0,54504524.0,0.0,39265918.0,0.0,3.4249676780764426
12405,에이피에스홀딩스(주),54620,Dec-19,585929.0,56460963.0,0.0,33462622.0,0.0,1.750995483856585
12406,에이피위성(주),211270,Dec-16,,,5979698.0,65862604.0,9.07904886360096,
12407,에이피위성(주),211270,Dec-17,,,10495426.0,83805747.0,12.523515839552148,
12408,에이피위성(주),211270,Dec-18,,,10490786.0,82489531.0,12.717718082310348,
12409,에이피위성(주),211270,Dec-19,,,8461502.0,86937091.0,9.73290215105081,
12410,에이피티씨(주),89970,Dec-18,,,17525662.0,58448080.0,29.98500891731602,
12411,에이피티씨(주),89970,Dec-19,16687407.0,59896266.0,16687407.0,36921386.0,45.197130465253935,45.197130465253935
12412,에코바이오홀딩스(주),38870,Dec-11,0.0,41421200.0,0.0,9219717.0,0.0,0.0
12413,에코바이오홀딩스(주),38870,Dec-12,0.0,58049288.0,0.0,13596331.0,0.0,0.0
12414,에코바이오홀딩스(주),38870,Dec-13,0.0,72177628.0,0.0,24208177.0,0.0,0.0
12415,에코바이오홀딩스(주),38870,Dec-14,0.0,82907015.0,0.0,26535230.0,0.0,0.0
12416,에코바이오홀딩스(주),38870,Dec-15,0.0,81545868.0,0.0,21353801.0,0.0,0.0
12417,에코바이오홀딩스(주),38870,Dec-16,0.0,91282017.0,0.0,29354120.0,0.0,0.0
12418,에코바이오홀딩스(주),38870,Dec-17,0.0,32659481.0,0.0,56005791.0,0.0,0.0
12419,에코바이오홀딩스(주),38870,Dec-18,0.0,107679523.0,0.0,58484341.0,0.0,0.0
12420,에코바이오홀딩스(주),38870,Dec-19,0.0,35080496.0,0.0,39126649.0,0.0,0.0
12421,에코캡(주),128540,Dec-18,12368637.0,70912174.0,11018479.0,69081658.0,15.949934206848365,17.90437195355097
12422,에코캡(주),128540,Dec-19,17667444.0,68461836.0,14401177.0,66564282.0,21.63499187146644,26.541928297221023
12423,에코플라스틱(주),38110,Dec-11,15064710.0,145027805.0,9794675.0,106403916.0,9.205182824286279,14.158040950297353
12424,에코플라스틱(주),38110,Dec-12,35053074.0,158854590.0,10454705.0,74378478.0,14.056088913247189,47.12797968250977
12425,에코플라스틱(주),38110,Dec-13,38923942.0,171546665.0,14233001.0,90839408.0,15.66831104843836,42.849180611128595
12426,에코플라스틱(주),38110,Dec-14,36758457.0,191558133.0,11421768.0,100462297.0,11.36920849022594,36.58930573725584
12427,에코플라스틱(주),38110,Dec-15,43130120.0,213111766.0,14405407.0,112798947.0,12.770870103955847,38.23627892554706
12428,에코플라스틱(주),38110,Dec-16,53182931.0,200268182.0,16017534.0,95682816.0,16.740241006284766,55.58253114122393
12429,에코플라스틱(주),38110,Dec-17,49802592.0,199872686.0,18758987.0,91264060.0,20.554626870643276,54.569774783195044
12430,에코플라스틱(주),38110,Dec-18,50785903.0,192777641.0,12248472.0,84459084.0,14.502255316905877,60.130776459758906
12431,에코플라스틱(주),38110,Dec-19,51157993.0,213288699.0,12724209.0,107538008.0,11.832290030888428,47.57201100470449
12432,에프엔에스테크(주),83500,Dec-17,,,7248875.0,21640061.0,33.49747951265017,
12433,에프엔에스테크(주),83500,Dec-18,,,5216312.0,28397655.0,18.368812495257092,
12434,에프엔에스테크(주),83500,Dec-19,,,7149059.0,38538295.0,18.550532658489434,
12435,엑스큐어(주),70300,Dec-11,,,2142554.0,21851719.0,9.804967746473402,
12436,엑스큐어(주),70300,Dec-12,,,3049102.0,18723586.0,16.28481851713662,
12437,엑스큐어(주),70300,Dec-13,,,1759801.0,8497674.0,20.70920819038245,
12438,엑스큐어(주),70300,Dec-14,,,1750874.0,6194907.0,28.263120011325434,
12439,엑스큐어(주),70300,Dec-15,,,4186941.0,11118549.0,37.65726085301239,
12440,엑스큐어(주),70300,Dec-16,,,2380145.0,8299485.0,28.678225215179015,
12441,엑스큐어(주),70300,Dec-17,,,612502.0,26402946.0,2.319824462012686,
12442,엑스큐어(주),70300,Dec-18,,,245976.0,20992544.0,1.171730305769515,
12443,엑스큐어(주),70300,Dec-19,,,501235.0,21537047.0,2.3273153464353773,
12444,엔브이에이치코리아(주),67570,Dec-13,23337885.0,210210092.0,2127083.0,136854787.0,1.5542627675859084,17.0530278929885
12445,엔브이에이치코리아(주),67570,Dec-14,16375938.0,176888188.0,2200596.0,106630120.0,2.063765847773593,15.35770380826731
12446,엔브이에이치코리아(주),67570,Dec-15,15273477.0,215133337.0,2452649.0,166192628.0,1.4757868802700442,9.190225332979269
12447,엔브이에이치코리아(주),67570,Dec-16,20873978.0,235567488.0,2607934.0,127007651.0,2.0533676353088364,16.435213025079882
12448,엔브이에이치코리아(주),67570,Dec-17,23071033.0,232236332.0,1987007.0,113030328.0,1.757941461516417,20.41136516917831
12449,엔브이에이치코리아(주),67570,Dec-18,26660897.0,313017479.0,1014145.0,71446409.0,1.419448526797197,37.31593704030667
12450,엔브이에이치코리아(주),67570,Dec-19,25486215.0,307902142.0,858524.0,77444792.0,1.1085626003101667,32.90888172312478
12451,엔시트론(주),101400,Dec-11,5113956.0,20776237.0,5113956.0,20976717.0,24.379200996991095,24.379200996991095
12452,엔시트론(주),101400,Dec-12,6249298.0,19486913.0,6214869.0,18100276.0,34.33576924462367,34.52598181375798
12453,엔시트론(주),101400,Dec-13,5461326.0,16701154.0,4317593.0,13565268.0,31.828291191887992,40.25962480063055
12454,엔시트론(주),101400,Dec-14,10431600.0,25265572.0,5464504.0,21345680.0,25.600046473103692,48.869841579186044
12455,엔시트론(주),101400,Dec-15,9570805.0,18629052.0,6087593.0,16142046.0,37.712648074475815,59.291151815575304
12456,엔시트론(주),101400,Dec-16,7059397.0,20307208.0,3955549.0,20138255.0,19.641965006401996,35.05466089291252
12457,엔시트론(주),101400,Dec-17,6699274.0,19701188.0,4325476.0,20909330.0,20.686822581115702,32.03963972064145
12458,엔시트론(주),101400,Dec-18,3118685.0,12175923.0,3014977.0,11479176.0,26.2647510587868,27.16819569627646
12459,엔시트론(주),101400,Dec-19,2404596.0,8949072.0,2309562.0,8014042.0,28.818940554591556,30.00478410270373
12460,엔에이치엔(주),181710,Dec-13,0.0,678078828.0,0.0,445081914.0,0.0,0.0
12461,엔에이치엔(주),181710,Dec-14,0.0,467006149.0,0.0,181330627.0,0.0,0.0
12462,엔에이치엔(주),181710,Dec-15,0.0,682729816.0,0.0,244787829.0,0.0,0.0
12463,엔에이치엔(주),181710,Dec-16,21874212.0,749525215.0,0.0,284483541.0,0.0,7.689095799043081
12464,엔에이치엔(주),181710,Dec-17,16648013.0,947651956.0,0.0,201419759.0,0.0,8.265332598278006
12465,엔에이치엔(주),181710,Dec-18,37641719.0,1006318314.0,0.0,162545152.0,0.0,23.157700206278683
12466,엔에이치엔(주),181710,Dec-19,38170637.0,1058720659.0,1968261.0,84462121.0,2.330347588595366,45.192610069548216
12467,엔에이치엔한국사이버결제(주),60250,Dec-11,1203886.0,45090045.0,1203886.0,44129983.0,2.7280454651432793,2.7280454651432793
12468,엔에이치엔한국사이버결제(주),60250,Dec-12,350612.0,48910666.0,350612.0,47622252.0,0.7362356572301536,0.7362356572301536
12469,엔에이치엔한국사이버결제(주),60250,Dec-13,208984.0,51880276.0,208984.0,47577006.0,0.4392542061179722,0.4392542061179722
12470,엔에이치엔한국사이버결제(주),60250,Dec-14,1668276.0,104428728.0,1301904.0,101146071.0,1.2871523205285946,1.6493730142024006
12471,엔에이치엔한국사이버결제(주),60250,Dec-15,3063893.0,117270723.0,2191272.0,114267411.0,1.9176701220613113,2.6813358009835366
12472,엔에이치엔한국사이버결제(주),60250,Dec-16,3140375.0,131915000.0,1690381.0,126212270.0,1.3393159001101873,2.4881693356755252
12473,엔에이치엔한국사이버결제(주),60250,Dec-17,2399848.0,142454628.0,1780441.0,140012404.0,1.2716309049303947,1.7140252802173155
12474,엔에이치엔한국사이버결제(주),60250,Dec-18,5779825.0,201542526.0,3808733.0,198996827.0,1.9139666985745456,2.9044809845133863
12475,엔에이치엔한국사이버결제(주),60250,Dec-19,3407119.0,243351805.0,3275073.0,240406057.0,1.362308853973675,1.4172350907115456
