,회사명,거래소코드,회계년도,당기유형자산(IFRS연결),전기유형자산(IFRS연결),당기유형자산(IFRS개별),전기유형자산(IFRS개별),유형자산증가율(개별),유형자산증가율(연결)
13994,태평양물산(주),7980,Dec-18,163252868.0,163252868.0,48245445.0,48245445.0,0.0,-70.44741351802776
13995,태평양물산(주),7980,Dec-19,175070894.0,175070894.0,42989286.0,42989286.0,0.0,-75.44464130056936
13996,테고사이언스(주),191420,Dec-14,,,3303898.0,3303898.0,0.0,
13997,테고사이언스(주),191420,Dec-15,,7111394.0,7111394.0,7111394.0,0.0,0.0
13998,테고사이언스(주),191420,Dec-16,8895867.0,8895867.0,8895867.0,8895867.0,0.0,0.0
13999,테고사이언스(주),191420,Dec-17,19192339.0,19192339.0,19192339.0,19192339.0,0.0,0.0
14000,테고사이언스(주),191420,Dec-18,19201904.0,19201904.0,19201904.0,19201904.0,0.0,0.0
14001,테고사이언스(주),191420,Dec-19,18716934.0,18716934.0,18716934.0,18716934.0,0.0,0.0
14002,테라사이언스(주),73640,Dec-11,71458283.0,71458283.0,66199051.0,66199051.0,0.0,-7.359863376510177
14003,테라사이언스(주),73640,Dec-12,72746368.0,72746368.0,65780639.0,65780639.0,0.0,-9.575363267620446
14004,테라사이언스(주),73640,Dec-13,77802771.0,82234221.0,64977449.0,69408899.0,-6.384555963061743,-20.98490359627776
14005,테라사이언스(주),73640,Dec-14,81080024.0,81065385.0,68696104.0,68681465.0,0.02131433859193521,-15.25840036410115
14006,테라사이언스(주),73640,Dec-15,25983323.0,,19766610.0,25983323.0,-23.925781163556337,
14007,테라사이언스(주),73640,Dec-16,,14350627.0,14350627.0,14350627.0,0.0,0.0
14008,테라사이언스(주),73640,Dec-17,18869859.0,18869859.0,18869859.0,18869859.0,0.0,0.0
14009,테라사이언스(주),73640,Dec-18,20035118.0,20035118.0,20017968.0,20017968.0,0.0,-0.08559969549467894
14010,테라사이언스(주),73640,Dec-19,20972020.0,20972020.0,19996385.0,19996385.0,0.0,-4.6520792942215365
14011,텔코웨어(주),78000,Dec-11,16994049.0,16994049.0,16993177.0,16993177.0,0.0,-0.005131207989336417
14012,텔코웨어(주),78000,Dec-12,17325756.0,17325756.0,17325250.0,17325250.0,0.0,-0.002920507480311585
14013,텔코웨어(주),78000,Dec-13,23240960.0,23240960.0,23240960.0,23240960.0,0.0,0.0
14014,텔코웨어(주),78000,Dec-14,24704455.0,24704455.0,24704455.0,24704455.0,0.0,0.0
14015,텔코웨어(주),78000,Dec-15,24276913.0,24276913.0,24276913.0,24276913.0,0.0,0.0
14016,텔코웨어(주),78000,Dec-16,23678015.0,23678015.0,23678015.0,23678015.0,0.0,0.0
14017,텔코웨어(주),78000,Dec-17,23153040.0,23153040.0,23153040.0,23153040.0,0.0,0.0
14018,텔코웨어(주),78000,Dec-18,22771588.0,22771588.0,22771588.0,22771588.0,0.0,0.0
14019,텔코웨어(주),78000,Dec-19,22244744.0,22244744.0,22244744.0,22244744.0,0.0,0.0
14020,티와이엠(주),2900,Dec-11,107801577.0,107801577.0,94550301.0,94550301.0,0.0,-12.292283998776753
14021,티와이엠(주),2900,Dec-12,107742450.0,,95689277.0,95689277.0,0.0,
14022,티와이엠(주),2900,Dec-13,103426494.0,103426494.0,93515495.0,93515495.0,0.0,-9.582650070300176
14023,티와이엠(주),2900,Dec-14,100642080.0,100642080.0,99171872.0,99171872.0,0.0,-1.4608283135642637
14024,티와이엠(주),2900,Dec-15,98576392.0,98576392.0,97099598.0,97099598.0,0.0,-1.4981213757549625
14025,티와이엠(주),2900,Dec-16,99732275.0,177939298.0,98219427.0,98219427.0,0.0,-44.80172277626947
14026,티와이엠(주),2900,Dec-17,174840454.0,174840454.0,97139021.0,97139021.0,0.0,-44.44133564192187
14027,티와이엠(주),2900,Dec-18,195983393.0,195983393.0,110700897.0,110700897.0,0.0,-43.5151645731534
14028,티와이엠(주),2900,Dec-19,200757515.0,200757515.0,112579933.0,112579933.0,0.0,-43.92243149652455
14029,티제이미디어(주),32540,Dec-11,46309181.0,46309181.0,45606950.0,45606950.0,0.0,-1.516396932176363
14030,티제이미디어(주),32540,Dec-12,47077601.0,47077601.0,46067196.0,46067196.0,0.0,-2.1462542239567313
14031,티제이미디어(주),32540,Dec-13,47892915.0,47892915.0,46462496.0,46462496.0,0.0,-2.9867027304560594
14032,티제이미디어(주),32540,Dec-14,47220406.0,47220406.0,45899010.0,45899010.0,0.0,-2.7983579810813097
14033,티제이미디어(주),32540,Dec-15,45312048.0,45312048.0,45039777.0,45039777.0,0.0,-0.6008799249153327
14034,티제이미디어(주),32540,Dec-16,44563734.0,44563734.0,44343741.0,44343741.0,0.0,-0.49365926113821956
14035,티제이미디어(주),32540,Dec-17,51238859.0,51238859.0,51050523.0,51050523.0,0.0,-0.3675647812532219
14036,티제이미디어(주),32540,Dec-18,56657994.0,56657994.0,56472777.0,56472777.0,0.0,-0.3269035610402966
14037,티제이미디어(주),32540,Dec-19,64804327.0,64804327.0,64510226.0,64510226.0,0.0,-0.4538292635922261
14038,티케이지애강(주),22220,Dec-11,65842278.0,65842278.0,46130712.0,46130712.0,0.0,-29.937551674624615
14039,티케이지애강(주),22220,Dec-12,47433363.0,47433363.0,47281057.0,47281057.0,0.0,-0.3210946691677776
14040,티케이지애강(주),22220,Dec-13,46925752.0,40555545.0,46790115.0,40419908.0,15.760072981858357,15.37291632993714
14041,티케이지애강(주),22220,Dec-14,41261569.0,41261569.0,41143758.0,41143758.0,0.0,-0.2855223464720922
14042,티케이지애강(주),22220,Dec-15,38747550.0,38747550.0,38747550.0,38747550.0,0.0,0.0
14043,티케이지애강(주),22220,Dec-16,21424796.0,21424796.0,21424796.0,21424796.0,0.0,0.0
14044,티케이지애강(주),22220,Dec-17,23077189.0,23077189.0,23077189.0,23077189.0,0.0,0.0
14045,티케이지애강(주),22220,Dec-18,23658073.0,23658073.0,23658073.0,23658073.0,0.0,0.0
14046,티케이지애강(주),22220,Dec-19,23190723.0,23190723.0,23190723.0,23190723.0,0.0,0.0
14047,티케이지휴켐스(주),69260,Dec-11,241678926.0,241678926.0,241678926.0,241678926.0,0.0,0.0
14048,티케이지휴켐스(주),69260,Dec-12,338895177.0,338895177.0,320927107.0,320927107.0,0.0,-5.301955064412141
14049,티케이지휴켐스(주),69260,Dec-13,320982838.0,320982838.0,300624504.0,300624504.0,0.0,-6.342499221095437
14050,티케이지휴켐스(주),69260,Dec-14,301384446.0,301384446.0,281966615.0,281966615.0,0.0,-6.4428776128679175
14051,티케이지휴켐스(주),69260,Dec-15,279429312.0,279429312.0,255637092.0,255637092.0,0.0,-8.514575593272042
14052,티케이지휴켐스(주),69260,Dec-16,262049545.0,262049545.0,232413577.0,232413577.0,0.0,-11.309299544862782
14053,티케이지휴켐스(주),69260,Dec-17,243813810.0,243813810.0,229875122.0,229875122.0,0.0,-5.716939495757032
14054,티케이지휴켐스(주),69260,Dec-18,217482533.0,217482533.0,217407056.0,217407056.0,0.0,-0.03470485604468365
14055,티케이지휴켐스(주),69260,Dec-19,215693576.0,215693576.0,215693576.0,215693576.0,0.0,0.0
14056,팅크웨어(주),84730,Dec-11,,,20361139.0,20361139.0,0.0,
14057,팅크웨어(주),84730,Dec-12,,20261158.0,20261158.0,20261158.0,0.0,0.0
14058,팅크웨어(주),84730,Dec-13,44908432.0,44908432.0,44811751.0,44811751.0,0.0,-0.2152847376189868
14059,팅크웨어(주),84730,Dec-14,42871282.0,42871282.0,42793538.0,42793538.0,0.0,-0.18134283924608496
14060,팅크웨어(주),84730,Dec-15,41717893.0,41717893.0,41569532.0,41569532.0,0.0,-0.35562917810830186
14061,팅크웨어(주),84730,Dec-16,48210155.0,48210155.0,48067114.0,48067114.0,0.0,-0.296703049388654
14062,팅크웨어(주),84730,Dec-17,53741174.0,53741174.0,53651776.0,53651776.0,0.0,-0.1663491757734903
14063,팅크웨어(주),84730,Dec-18,50154164.0,50154164.0,49854338.0,49854338.0,0.0,-0.5978087881197638
14064,팅크웨어(주),84730,Dec-19,49446281.0,49446281.0,48987849.0,48987849.0,0.0,-0.9271314054943787
14065,파나케이아(주),58530,Dec-11,11525002.0,11525002.0,11511907.0,11511907.0,0.0,-0.11362253993534921
14066,파나케이아(주),58530,Dec-12,9997745.0,9997745.0,9986408.0,9986408.0,0.0,-0.11339557070118644
14067,파나케이아(주),58530,Dec-13,10109461.0,10109461.0,10088523.0,10088523.0,0.0,-0.20711292125267278
14068,파나케이아(주),58530,Dec-14,9849393.0,9849393.0,9789069.0,9789069.0,0.0,-0.6124641386530101
14069,파나케이아(주),58530,Dec-15,9836539.0,9836539.0,9830238.0,9830238.0,0.0,-0.06405708349247163
14070,파나케이아(주),58530,Dec-16,12626829.0,12626829.0,9473031.0,9473031.0,0.0,-24.976959773510828
14071,파나케이아(주),58530,Dec-17,21777865.0,21777865.0,5277648.0,5277648.0,0.0,-75.76599910046278
14072,파나케이아(주),58530,Dec-18,89363580.0,89363580.0,11763828.0,11763828.0,0.0,-86.83599291792025
14073,파나케이아(주),58530,Dec-19,100724231.0,100737373.0,16779952.0,16779952.0,0.0,-83.34287315592397
14074,파미셀(주),5690,Dec-11,3666249.0,3666249.0,3623334.0,3623334.0,0.0,-1.1705424263327444
14075,파미셀(주),5690,Dec-12,6029546.0,6029546.0,5587697.0,5587697.0,0.0,-7.328064169342113
14076,파미셀(주),5690,Dec-13,5729348.0,,5717687.0,5729348.0,-0.20353101260387518,
14077,파미셀(주),5690,Dec-14,,,4512229.0,4512229.0,0.0,
14078,파미셀(주),5690,Dec-15,,,9497766.0,9497766.0,0.0,
14079,파미셀(주),5690,Dec-16,,,11374795.0,11374795.0,0.0,
14080,파미셀(주),5690,Dec-17,,,14602838.0,14602838.0,0.0,
14081,파미셀(주),5690,Dec-18,,,18126536.0,18126536.0,0.0,
14082,파미셀(주),5690,Dec-19,,,17796585.0,17796585.0,0.0,
14083,팜젠사이언스(주),4720,Dec-11,7321719.0,7321719.0,7251127.0,7251127.0,0.0,-0.9641451686414086
14084,팜젠사이언스(주),4720,Dec-12,7124824.0,7124824.0,7042548.0,7042548.0,0.0,-1.154779402270151
14085,팜젠사이언스(주),4720,Dec-13,6415451.0,6415451.0,6366640.0,6366640.0,0.0,-0.7608350527499965
14086,팜젠사이언스(주),4720,Dec-14,5938748.0,5938748.0,5938748.0,5938748.0,0.0,0.0
14087,팜젠사이언스(주),4720,Dec-15,5949874.0,5949874.0,5949874.0,5949874.0,0.0,0.0
14088,팜젠사이언스(주),4720,Dec-16,8348152.0,8348152.0,8347152.0,8347152.0,0.0,-0.011978698998291293
14089,팜젠사이언스(주),4720,Dec-17,8839475.0,8839475.0,8838475.0,8838475.0,0.0,-0.011312889057322195
14090,팜젠사이언스(주),4720,Dec-18,8618300.0,8618300.0,8617300.0,8617300.0,0.0,-0.011603216411586459
14091,팜젠사이언스(주),4720,Dec-19,15595267.0,15595267.0,15594267.0,15594267.0,0.0,-0.006412201855852118
14092,패션플랫폼(주),225590,Dec-15,,,,,,
14093,패션플랫폼(주),225590,Dec-16,,,,,,
14094,패션플랫폼(주),225590,Dec-17,,,,,,
14095,패션플랫폼(주),225590,Dec-18,,,1523233.0,1523233.0,0.0,
14096,패션플랫폼(주),225590,Dec-19,,,4456429.0,4456429.0,0.0,
14097,팬오션(주),28670,Dec-11,4903805000.0,4903805000.0,4576154000.0,4576154000.0,0.0,-6.681566660990796
14098,팬오션(주),28670,Dec-12,5413570000.0,5413570000.0,5120828000.0,5120828000.0,0.0,-5.407559152278438
14099,팬오션(주),28670,Dec-13,3969813000.0,3969813000.0,3910708000.0,3910708000.0,0.0,-1.4888610622213179
14100,팬오션(주),28670,Dec-14,3521169000.0,3521169000.0,3473561000.0,3473561000.0,0.0,-1.3520509807964345
14101,팬오션(주),28670,Dec-15,3640361000.0,3640361000.0,3592674000.0,3592674000.0,0.0,-1.3099525019634086
14102,팬오션(주),28670,Dec-16,3678016000.0,3678016000.0,3632323000.0,3632323000.0,0.0,-1.2423273851989762
14103,팬오션(주),28670,Dec-17,3223616000.0,3223616000.0,3207053000.0,3207053000.0,0.0,-0.5138018920367671
14104,팬오션(주),28670,Dec-18,3362753000.0,3362753000.0,3346802000.0,3346802000.0,0.0,-0.47434349177592594
14105,팬오션(주),28670,Dec-19,3736999000.0,3736999000.0,3718335000.0,3718335000.0,0.0,-0.4994381855601233
14106,퍼스텍(주),10820,Dec-11,46009201.0,46009201.0,43445802.0,43445802.0,0.0,-5.571492102199301
14107,퍼스텍(주),10820,Dec-12,47138477.0,,44460472.0,44460472.0,0.0,
14108,퍼스텍(주),10820,Dec-13,46508426.0,46508426.0,43663449.0,43663449.0,0.0,-6.117121658772106
14109,퍼스텍(주),10820,Dec-14,51829384.0,51829384.0,46594225.0,46594225.0,0.0,-10.10075481506783
14110,퍼스텍(주),10820,Dec-15,51013983.0,51013983.0,46019973.0,46019973.0,0.0,-9.789492422107088
14111,퍼스텍(주),10820,Dec-16,51464395.0,51464395.0,46728449.0,46728449.0,0.0,-9.202373796485901
14112,퍼스텍(주),10820,Dec-17,50733397.0,,46205646.0,50733397.0,-8.924596553232973,
14113,퍼스텍(주),10820,Dec-18,,,42268358.0,42268358.0,0.0,
14114,퍼스텍(주),10820,Dec-19,,,36899615.0,36899615.0,0.0,
14115,펌텍코리아(주),251970,Dec-19,113923021.0,113923021.0,55771913.0,55771913.0,0.0,-51.04421168746921
14116,페이퍼코리아(주),1020,Dec-11,275982871.0,275982871.0,253744927.0,253744927.0,0.0,-8.057726162287807
14117,페이퍼코리아(주),1020,Dec-12,283822220.0,283822220.0,257019522.0,257019522.0,0.0,-9.443481204537122
14118,페이퍼코리아(주),1020,Dec-13,300748507.0,300748507.0,274917082.0,274917082.0,0.0,-8.589045131984648
14119,페이퍼코리아(주),1020,Dec-14,308110732.0,308110732.0,290806409.0,290806409.0,0.0,-5.616267530726589
14120,페이퍼코리아(주),1020,Dec-15,312644468.0,312644468.0,293359989.0,293359989.0,0.0,-6.1681817443832045
14121,페이퍼코리아(주),1020,Dec-16,307354897.0,307354897.0,271044569.0,271044569.0,0.0,-11.813811445470478
14122,페이퍼코리아(주),1020,Dec-17,254230802.0,254230802.0,136133130.0,136133130.0,0.0,-46.45293610016618
14123,페이퍼코리아(주),1020,Dec-18,235133137.0,235133137.0,149810264.0,149810264.0,0.0,-36.2870474526098
14124,페이퍼코리아(주),1020,Dec-19,235715988.0,235715988.0,150292406.0,150292406.0,0.0,-36.24004579612987
14125,평화산업(주),90080,Dec-11,8735043.0,8735043.0,8527507.0,8527507.0,0.0,-2.3759012977955507
14126,평화산업(주),90080,Dec-12,7801012.0,7801012.0,7626552.0,7626552.0,0.0,-2.236376511150098
14127,평화산업(주),90080,Dec-13,8505238.0,8505238.0,7530289.0,7530289.0,0.0,-11.462924376719386
14128,평화산업(주),90080,Dec-14,66677987.0,66677987.0,65445719.0,65445719.0,0.0,-1.8480881853856772
14129,평화산업(주),90080,Dec-15,67523084.0,67523084.0,66122432.0,66122432.0,0.0,-2.0743306096623257
14130,평화산업(주),90080,Dec-16,72417822.0,72417822.0,70680877.0,70680877.0,0.0,-2.3985048873742727
14131,평화산업(주),90080,Dec-17,91481485.0,91481485.0,89896765.0,89896765.0,0.0,-1.7322849536165705
14132,평화산업(주),90080,Dec-18,67728260.0,67728260.0,66360869.0,66360869.0,0.0,-2.018937146768579
14133,평화산업(주),90080,Dec-19,73351196.0,73351196.0,71034439.0,71034439.0,0.0,-3.1584447511939686
14134,평화홀딩스(주),10770,Dec-11,183606502.0,183606502.0,319902.0,319902.0,0.0,-99.82576760816455
14135,평화홀딩스(주),10770,Dec-12,164868941.0,,286026.0,286026.0,0.0,
14136,평화홀딩스(주),10770,Dec-13,150090802.0,150090802.0,417275.0,417275.0,0.0,-99.72198496214311
14137,평화홀딩스(주),10770,Dec-14,143701764.0,143701764.0,405994.0,405994.0,0.0,-99.71747458855133
14138,평화홀딩스(주),10770,Dec-15,144602853.0,144602853.0,541543.0,541543.0,0.0,-99.62549632405938
14139,평화홀딩스(주),10770,Dec-16,152051964.0,152051964.0,654054.0,654054.0,0.0,-99.56984837104768
14140,평화홀딩스(주),10770,Dec-17,186611552.0,186611552.0,638848.0,638848.0,0.0,-99.65765892135124
14141,평화홀딩스(주),10770,Dec-18,161028269.0,161028269.0,555043.0,555043.0,0.0,-99.65531331644632
14142,평화홀딩스(주),10770,Dec-19,165624469.0,165624469.0,569329.0,569329.0,0.0,-99.65625308661367
14143,포스코스틸리온(주),58430,Dec-11,,,208298967.0,208298967.0,0.0,
14144,포스코스틸리온(주),58430,Dec-12,,185904017.0,185904017.0,185904017.0,0.0,0.0
14145,포스코스틸리온(주),58430,Dec-13,172865272.0,172865272.0,171697898.0,171697898.0,0.0,-0.6753085721000076
14146,포스코스틸리온(주),58430,Dec-14,176762606.0,176762606.0,162299982.0,162299982.0,0.0,-8.18194771353393
14147,포스코스틸리온(주),58430,Dec-15,165919245.0,165919245.0,151611674.0,151611674.0,0.0,-8.62321366035627
14148,포스코스틸리온(주),58430,Dec-16,139982990.0,139982990.0,125198081.0,125198081.0,0.0,-10.56193256052039
14149,포스코스틸리온(주),58430,Dec-17,148554814.0,148554814.0,136033773.0,136033773.0,0.0,-8.428566306844814
14150,포스코스틸리온(주),58430,Dec-18,170655976.0,170655976.0,158262687.0,158262687.0,0.0,-7.262147678906956
14151,포스코스틸리온(주),58430,Dec-19,166359976.0,166359976.0,150572402.0,150572402.0,0.0,-9.490007380140526
14152,포스코홀딩스(주),5490,Dec-11,28453184150.0,28453184150.0,21533134776.0,21533134776.0,0.0,-24.32082587846324
14153,포스코홀딩스(주),5490,Dec-12,32276379318.0,32276379318.0,22166735299.0,22166735299.0,0.0,-31.322113051763594
14154,포스코홀딩스(주),5490,Dec-13,35760118644.0,35760118644.0,23240602989.0,23240602989.0,0.0,-35.00971509528418
14155,포스코홀딩스(주),5490,Dec-14,35241195102.0,35241195102.0,22323214762.0,22323214762.0,0.0,-36.65590880959335
14156,포스코홀딩스(주),5490,Dec-15,34522854931.0,34522854931.0,21514149550.0,21514149550.0,0.0,-37.681429902017626
14157,포스코홀딩스(주),5490,Dec-16,33770338871.0,33770338871.0,22257409289.0,22257409289.0,0.0,-34.09183907208771
14158,포스코홀딩스(주),5490,Dec-17,31883534695.0,31883534695.0,21561270165.0,21561270165.0,0.0,-32.374906448558676
14159,포스코홀딩스(주),5490,Dec-18,30018272832.0,30018272832.0,20154333945.0,20154333945.0,0.0,-32.85978158105377
14160,포스코홀딩스(주),5490,Dec-19,29925972800.0,29925972800.0,20132198550.0,20132198550.0,0.0,-32.72666962391946
14161,풍국주정공업(주),23900,Dec-11,38254794.0,38254794.0,15571654.0,15571654.0,0.0,-59.29489517052425
14162,풍국주정공업(주),23900,Dec-12,41147970.0,41147970.0,15677745.0,15677745.0,0.0,-61.89910462168607
14163,풍국주정공업(주),23900,Dec-13,38292728.0,38292728.0,14314465.0,14314465.0,0.0,-62.618320115506
14164,풍국주정공업(주),23900,Dec-14,39893981.0,39893981.0,12742727.0,12742727.0,0.0,-68.05852241219046
14165,풍국주정공업(주),23900,Dec-15,44750469.0,44750469.0,11183733.0,11183733.0,0.0,-75.0086797973
14166,풍국주정공업(주),23900,Dec-16,52031644.0,52031644.0,9966491.0,9966491.0,0.0,-80.84532750877523
14167,풍국주정공업(주),23900,Dec-17,50672323.0,50672323.0,9755042.0,9755042.0,0.0,-80.74877680267392
14168,풍국주정공업(주),23900,Dec-18,65111331.0,65111331.0,19496519.0,19496519.0,0.0,-70.05664190768886
14169,풍국주정공업(주),23900,Dec-19,70409259.0,70409259.0,20718140.0,20718140.0,0.0,-70.57469387655394
14170,피씨엘(주),241820,Dec-17,,,2953391.0,2953391.0,0.0,
14171,피씨엘(주),241820,Dec-18,,,4601333.0,4601333.0,0.0,
14172,피씨엘(주),241820,Dec-19,,,4729068.0,4729068.0,0.0,
14173,피앤씨테크(주),237750,Dec-16,,,5588870.0,5588870.0,0.0,
14174,피앤씨테크(주),237750,Dec-17,,,20822445.0,20822445.0,0.0,
14175,피앤씨테크(주),237750,Dec-18,,,21494343.0,21494343.0,0.0,
14176,피앤씨테크(주),237750,Dec-19,,,21375363.0,21375363.0,0.0,
14177,피에스케이(주),319660,Dec-19,28410467.0,28410467.0,28220882.0,28220882.0,0.0,-0.6673068767225914
14178,피에스케이홀딩스(주),31980,Dec-11,22036201.0,22036201.0,21905088.0,21905088.0,0.0,-0.5949891272093595
14179,피에스케이홀딩스(주),31980,Dec-12,21614298.0,21614298.0,21287560.0,21287560.0,0.0,-1.5116752808719554
14180,피에스케이홀딩스(주),31980,Dec-13,22024919.0,22024919.0,21628216.0,21628216.0,0.0,-1.8011553186642857
14181,피에스케이홀딩스(주),31980,Dec-14,24556243.0,24556243.0,24045814.0,24045814.0,0.0,-2.0786119440176662
14182,피에스케이홀딩스(주),31980,Dec-15,29166375.0,29166375.0,28494828.0,28494828.0,0.0,-2.302469881841674
14183,피에스케이홀딩스(주),31980,Dec-16,25775198.0,25775198.0,25113872.0,25113872.0,0.0,-2.5657455667265907
14184,피에스케이홀딩스(주),31980,Dec-17,27996700.0,27996700.0,27129119.0,27129119.0,0.0,-3.0988687952508656
14185,피에스케이홀딩스(주),31980,Dec-18,45932688.0,45932688.0,45122554.0,45122554.0,0.0,-1.7637417605518806
14186,피에스케이홀딩스(주),31980,Dec-19,13906357.0,3281802.0,13385886.0,3269106.0,309.46625774753096,307.88219398976537
14187,피에스텍(주),2230,Dec-11,3730867.0,3730867.0,3724788.0,3724788.0,0.0,-0.16293799805782783
14188,피에스텍(주),2230,Dec-12,3326704.0,3326704.0,3320625.0,3320625.0,0.0,-0.18273342022614258
14189,피에스텍(주),2230,Dec-13,3139837.0,3139837.0,3133758.0,3133758.0,0.0,-0.19360877650655084
14190,피에스텍(주),2230,Dec-14,3466139.0,3466139.0,3460060.0,3460060.0,0.0,-0.17538246446549977
14191,피에스텍(주),2230,Dec-15,9651825.0,9651825.0,9645746.0,9645746.0,0.0,-0.06298290737761647
14192,피에스텍(주),2230,Dec-16,11466319.0,11466319.0,11460240.0,11460240.0,0.0,-0.05301614232082841
14193,피에스텍(주),2230,Dec-17,13109853.0,13109853.0,13103774.0,13103774.0,0.0,-0.046369703764028714
14194,피에스텍(주),2230,Dec-18,12986843.0,12986843.0,12980764.0,12980764.0,0.0,-0.046808912681868264
14195,피에스텍(주),2230,Dec-19,17579081.0,17579081.0,12689670.0,12689670.0,0.0,-27.813803235789166
14196,피에이치에이(주),43370,Dec-11,182985423.0,182985423.0,92570445.0,92570445.0,0.0,-49.41102767513891
14197,피에이치에이(주),43370,Dec-12,211896960.0,211896960.0,100010997.0,100010997.0,0.0,-52.802061435897905
14198,피에이치에이(주),43370,Dec-13,240480544.0,240480544.0,125519659.0,125519659.0,0.0,-47.80465109060964
14199,피에이치에이(주),43370,Dec-14,260691893.0,260691893.0,130174741.0,130174741.0,0.0,-50.06567350370194
14200,피에이치에이(주),43370,Dec-15,301819125.0,301819125.0,142808923.0,142808923.0,0.0,-52.68393843498155
14201,피에이치에이(주),43370,Dec-16,277002738.0,277002738.0,126184105.0,126184105.0,0.0,-54.446621751442756
14202,피에이치에이(주),43370,Dec-17,301117194.0,301117194.0,133290696.0,133290696.0,0.0,-55.7346114217576
14203,피에이치에이(주),43370,Dec-18,300880769.0,300880769.0,163335398.0,163335398.0,0.0,-45.714244701362084
14204,피에이치에이(주),43370,Dec-19,354392367.0,354392367.0,187485128.0,187485128.0,0.0,-47.096736426041595
14205,하나마이크론(주),67310,Dec-11,206445165.0,206445165.0,206343398.0,206343398.0,0.0,-0.049294930205803666
14206,하나마이크론(주),67310,Dec-12,219725457.0,219725457.0,219620887.0,219620887.0,0.0,-0.04759120833230668
14207,하나마이크론(주),67310,Dec-13,249924758.0,249924758.0,214963654.0,214963654.0,0.0,-13.988651736535843
14208,하나마이크론(주),67310,Dec-14,272018952.0,272018952.0,232575824.0,232575824.0,0.0,-14.500139681443954
14209,하나마이크론(주),67310,Dec-15,291972192.0,274449178.0,246295051.0,228772037.0,7.6595960895343325,-10.258411850663293
14210,하나마이크론(주),67310,Dec-16,261515405.0,261515405.0,210534500.0,210534500.0,0.0,-19.494417546836303
14211,하나마이크론(주),67310,Dec-17,345564640.0,349065391.0,193503280.0,193503280.0,0.0,-44.565320713791415
14212,하나마이크론(주),67310,Dec-18,424541873.0,424541873.0,188467867.0,188467867.0,0.0,-55.606766025644774
14213,하나마이크론(주),67310,Dec-19,484803281.0,484803281.0,217790624.0,217790624.0,0.0,-55.07649544970798
14214,하나머티리얼즈(주),166090,Dec-17,,,102051185.0,102051185.0,0.0,
14215,하나머티리얼즈(주),166090,Dec-18,,,193418998.0,193418998.0,0.0,
14216,하나머티리얼즈(주),166090,Dec-19,,,204118930.0,204118930.0,0.0,
14217,하나제약(주),293480,Dec-18,,,46313803.0,46313803.0,0.0,
14218,하나제약(주),293480,Dec-19,,,75726742.0,75726742.0,0.0,
14219,하이록코리아(주),13030,Dec-11,71432156.0,71432156.0,67217956.0,67217956.0,0.0,-5.899583935279793
14220,하이록코리아(주),13030,Dec-12,73077592.0,73077592.0,68933917.0,68933917.0,0.0,-5.670240201674957
14221,하이록코리아(주),13030,Dec-13,69980983.0,69980983.0,65818203.0,65818203.0,0.0,-5.948444593869169
14222,하이록코리아(주),13030,Dec-14,69574196.0,69574196.0,69188205.0,69188205.0,0.0,-0.5547904570826745
14223,하이록코리아(주),13030,Dec-15,78857665.0,78857665.0,78440024.0,78440024.0,0.0,-0.5296137033730304
14224,하이록코리아(주),13030,Dec-16,78000767.0,78000767.0,77689640.0,77689640.0,0.0,-0.39887684694177494
14225,하이록코리아(주),13030,Dec-17,84551818.0,84551818.0,77525507.0,77525507.0,0.0,-8.310064959218266
14226,하이록코리아(주),13030,Dec-18,85108796.0,85108796.0,77608853.0,77608853.0,0.0,-8.812183173170496
14227,하이록코리아(주),13030,Dec-19,82044251.0,82044251.0,75119156.0,75119156.0,0.0,-8.440682821274095
14228,하이즈항공(주),221840,Dec-15,,,48691843.0,48691843.0,0.0,
14229,하이즈항공(주),221840,Dec-16,,70805333.0,70805333.0,70805333.0,0.0,0.0
14230,하이즈항공(주),221840,Dec-17,71688360.0,71688360.0,71660351.0,71660351.0,0.0,-0.039070499032206385
14231,하이즈항공(주),221840,Dec-18,71840014.0,71840014.0,71743339.0,71743339.0,0.0,-0.13456985128092924
14232,하이즈항공(주),221840,Dec-19,70479131.0,70479131.0,70265791.0,70265791.0,0.0,-0.30269953243322334
14233,하이트진로(주),80,Dec-11,2179988221.0,2179988221.0,2080653573.0,2080653573.0,0.0,-4.556659849952467
14234,하이트진로(주),80,Dec-12,2187835806.0,2187835806.0,2104075805.0,2104075805.0,0.0,-3.8284409081473854
14235,하이트진로(주),80,Dec-13,2338012621.0,2338012621.0,2074180711.0,2074180711.0,0.0,-11.284451915711031
14236,하이트진로(주),80,Dec-14,2283177741.0,2283177741.0,2022795793.0,2022795793.0,0.0,-11.404366086976495
14237,하이트진로(주),80,Dec-15,2241463282.0,2241463282.0,1997726854.0,1997726854.0,0.0,-10.87398709393625
14238,하이트진로(주),80,Dec-16,2103577954.0,2103577954.0,1865463177.0,1865463177.0,0.0,-11.319512858899259
14239,하이트진로(주),80,Dec-17,2068332321.0,2068332321.0,1834420830.0,1834420830.0,0.0,-11.309183182270644
14240,하이트진로(주),80,Dec-18,2053096399.0,2053096399.0,1810718922.0,1810718922.0,0.0,-11.805460139039482
14241,하이트진로(주),80,Dec-19,2052109075.0,2052109075.0,1798592699.0,1798592699.0,0.0,-12.35394254079793
