,회사명,거래소코드,회계년도,기계장치(IFRS연결,기계장치(IFRS),합계_기말인원,기계장비율(개별),기계장비율(연결)
1257,(주)동원개발,13120,Dec-11,,0.0,138.0,0.0,
1258,(주)동원개발,13120,Dec-12,,0.0,120.0,0.0,
1259,(주)동원개발,13120,Dec-13,,0.0,105.0,0.0,
1260,(주)동원개발,13120,Dec-14,,0.0,98.0,0.0,
1261,(주)동원개발,13120,Dec-15,,0.0,128.0,0.0,
1262,(주)동원개발,13120,Dec-16,,0.0,143.0,0.0,
1263,(주)동원개발,13120,Dec-17,,0.0,188.0,0.0,
1264,(주)동원개발,13120,Dec-18,,0.0,199.0,0.0,
1265,(주)동원개발,13120,Dec-19,,0.0,197.0,0.0,
1266,(주)동원에프앤비,49770,Dec-11,152830415.0,95121420.0,1902.0,50011.261829653,80352.47896950578
1267,(주)동원에프앤비,49770,Dec-12,169647008.0,101597012.0,1881.0,54012.23391812865,90189.79691653376
1268,(주)동원에프앤비,49770,Dec-13,185408066.0,106989124.0,1864.0,57397.59871244635,99467.8465665236
1269,(주)동원에프앤비,49770,Dec-14,196380529.0,152192100.0,2333.0,65234.50492927561,84175.1088726961
1270,(주)동원에프앤비,49770,Dec-15,212363433.0,169449638.0,2315.0,73196.3879049676,91733.66436285098
1271,(주)동원에프앤비,49770,Dec-16,232889066.0,185579281.0,2499.0,74261.41696678671,93192.90356142457
1272,(주)동원에프앤비,49770,Dec-17,258615764.0,203443055.0,3284.0,61949.77314250913,78750.23264311814
1273,(주)동원에프앤비,49770,Dec-18,97153310.0,230083720.0,3262.0,70534.55548743102,29783.35683629675
1274,(주)동원에프앤비,49770,Dec-19,130389149.0,255605450.0,3271.0,78142.90736777744,39862.167227147664
1275,(주)동일기연,32960,Dec-11,4511712.0,3221787.0,152.0,21195.967105263157,29682.315789473683
1276,(주)동일기연,32960,Dec-12,4607973.0,3364448.0,152.0,22134.526315789473,30315.611842105263
1277,(주)동일기연,32960,Dec-13,4785295.0,3520335.0,134.0,26271.15671641791,35711.15671641791
1278,(주)동일기연,32960,Dec-14,5175349.0,3747295.0,142.0,26389.401408450703,36446.119718309856
1279,(주)동일기연,32960,Dec-15,5467032.0,4010344.0,142.0,28241.859154929578,38500.22535211268
1280,(주)동일기연,32960,Dec-16,6047508.0,4648617.0,147.0,31623.244897959183,41139.510204081635
1281,(주)동일기연,32960,Dec-17,6677630.0,5348662.0,161.0,33221.50310559006,41475.96273291925
1282,(주)동일기연,32960,Dec-18,6974801.0,5659758.0,144.0,39303.875,48436.118055555555
1283,(주)동일기연,32960,Dec-19,7216235.0,5880045.0,140.0,42000.32142857143,51544.53571428572
1284,(주)동진쎄미켐,5290,Dec-11,88688307.0,156537901.0,801.0,195428.0911360799,110721.98127340824
1285,(주)동진쎄미켐,5290,Dec-12,107009010.0,163293173.0,878.0,185983.11275626425,121878.14350797267
1286,(주)동진쎄미켐,5290,Dec-13,253089049.0,159283473.0,905.0,176003.83756906076,279656.40773480665
1287,(주)동진쎄미켐,5290,Dec-14,270409424.0,196698123.0,1008.0,195137.0267857143,268263.31746031746
1288,(주)동진쎄미켐,5290,Dec-15,293684436.0,211928033.0,1006.0,210664.04870775348,291932.8389662028
1289,(주)동진쎄미켐,5290,Dec-16,86672229.0,41591327.0,1048.0,39686.38072519084,82702.50858778626
1290,(주)동진쎄미켐,5290,Dec-17,78241833.0,33008352.0,1032.0,31984.837209302324,75815.7296511628
1291,(주)동진쎄미켐,5290,Dec-18,87150904.0,43982561.0,1151.0,38212.47697654214,75717.55343179844
1292,(주)동진쎄미켐,5290,Dec-19,93218297.0,249227534.0,1179.0,211388.9177268872,79065.5614927905
1293,(주)두산,150,Dec-11,183860000.0,337565000.0,3078.0,109670.24041585445,59733.593242365176
1294,(주)두산,150,Dec-12,484124000.0,376884000.0,3363.0,112067.79661016949,143955.9916741005
1295,(주)두산,150,Dec-13,3236239000.0,347527000.0,4038.0,86064.1406636949,801446.0128776622
1296,(주)두산,150,Dec-14,3453138000.0,357277000.0,3940.0,90679.44162436549,876430.9644670051
1297,(주)두산,150,Dec-15,3430012000.0,331014000.0,3930.0,84227.48091603053,872776.5903307887
1298,(주)두산,150,Dec-16,3325990000.0,356968000.0,4165.0,85706.60264105642,798557.0228091236
1299,(주)두산,150,Dec-17,1015975000.0,348701495.0,3600.0,96861.52638888889,282215.27777777775
1300,(주)두산,150,Dec-18,898157000.0,116476000.0,3884.0,29988.67147270855,231245.3656024717
1301,(주)두산,150,Dec-19,3335872000.0,317716000.0,3290.0,96570.21276595745,1013942.8571428572
1302,(주)두산테스나,131970,Dec-13,,113881968.0,312.0,365006.3076923077,
1303,(주)두산테스나,131970,Dec-14,,106172815.0,263.0,403698.9163498099,
1304,(주)두산테스나,131970,Dec-15,,97245054.0,220.0,442022.9727272727,
1305,(주)두산테스나,131970,Dec-16,,99935240.0,208.0,480457.8846153846,
1306,(주)두산테스나,131970,Dec-17,,122372647.0,235.0,520734.66808510636,
1307,(주)두산테스나,131970,Dec-18,,139919640.0,265.0,527998.641509434,
1308,(주)두산테스나,131970,Dec-19,,246848779.0,275.0,897631.9236363636,
1309,(주)두올,16740,Dec-16,41530401.0,7580582.0,595.0,12740.473949579831,69798.99327731092
1310,(주)두올,16740,Dec-17,81414883.0,9663804.0,557.0,17349.737881508077,146166.75583482944
1311,(주)두올,16740,Dec-18,89637964.0,10390333.0,564.0,18422.576241134753,158932.56028368796
1312,(주)두올,16740,Dec-19,99843628.0,13221576.0,561.0,23567.87165775401,177974.38146167557
1313,(주)듀오백,73190,Dec-11,695155.0,695155.0,151.0,4603.675496688742,4603.675496688742
1314,(주)듀오백,73190,Dec-12,5878866.0,5878866.0,161.0,36514.69565217391,36514.69565217391
1315,(주)듀오백,73190,Dec-13,6060828.0,6060828.0,152.0,39873.86842105263,39873.86842105263
1316,(주)듀오백,73190,Dec-14,6545118.0,6545118.0,160.0,40906.9875,40906.9875
1317,(주)듀오백,73190,Dec-15,7165342.0,7165343.0,160.0,44783.39375,44783.3875
1318,(주)듀오백,73190,Dec-16,7767793.0,7767793.0,209.0,37166.47368421053,37166.47368421053
1319,(주)듀오백,73190,Dec-17,8651555.0,8651555.0,168.0,51497.35119047619,51497.35119047619
1320,(주)듀오백,73190,Dec-18,8777202.0,8777202.0,134.0,65501.50746268657,65501.50746268657
1321,(주)듀오백,73190,Dec-19,8807248.0,8807248.0,127.0,69348.4094488189,69348.4094488189
1322,(주)드래곤플라이,30350,Dec-11,52703.0,52703.0,285.0,184.92280701754385,184.92280701754385
1323,(주)드래곤플라이,30350,Dec-12,0.0,0.0,282.0,0.0,0.0
1324,(주)드래곤플라이,30350,Dec-13,0.0,0.0,247.0,0.0,0.0
1325,(주)드래곤플라이,30350,Dec-14,0.0,0.0,166.0,0.0,0.0
1326,(주)드래곤플라이,30350,Dec-15,0.0,0.0,151.0,0.0,0.0
1327,(주)드래곤플라이,30350,Dec-16,0.0,0.0,183.0,0.0,0.0
1328,(주)드래곤플라이,30350,Dec-17,,0.0,128.0,0.0,
1329,(주)드래곤플라이,30350,Dec-18,,0.0,92.0,0.0,
1330,(주)드래곤플라이,30350,Dec-19,0.0,0.0,36.0,0.0,0.0
1331,(주)드림시큐리티,203650,Dec-14,,,,,
1332,(주)드림시큐리티,203650,Dec-15,,,,,
1333,(주)드림시큐리티,203650,Dec-16,,,,,
1334,(주)드림시큐리티,203650,Dec-17,256452.0,256452.0,158.0,1623.113924050633,1623.113924050633
1335,(주)드림시큐리티,203650,Dec-18,696012.0,256452.0,181.0,1416.8618784530386,3845.3701657458564
1336,(주)드림시큐리티,203650,Dec-19,696012.0,0.0,179.0,0.0,3888.335195530726
1337,(주)드림어스컴퍼니,60570,Dec-11,49693.0,168656.0,126.0,1338.5396825396826,394.3888888888889
1338,(주)드림어스컴퍼니,60570,Dec-12,29052.0,168656.0,130.0,1297.3538461538462,223.47692307692307
1339,(주)드림어스컴퍼니,60570,Dec-13,674389.0,11256004.0,80.0,140700.05,8429.8625
1340,(주)드림어스컴퍼니,60570,Dec-14,518434.0,4547540.0,88.0,51676.59090909091,5891.295454545455
1341,(주)드림어스컴퍼니,60570,Dec-15,4243283.0,4243283.0,161.0,26355.7950310559,26355.7950310559
1342,(주)드림어스컴퍼니,60570,Dec-16,2784338.0,2784338.0,158.0,17622.392405063292,17622.392405063292
1343,(주)드림어스컴퍼니,60570,Dec-17,3219548.0,3219548.0,181.0,17787.558011049725,17787.558011049725
1344,(주)드림어스컴퍼니,60570,Dec-18,3352710.0,3352710.0,187.0,17928.930481283423,17928.930481283423
1345,(주)드림어스컴퍼니,60570,Dec-19,3700436.0,3700436.0,282.0,13122.113475177304,13122.113475177304
1346,(주)드림텍,192650,Dec-19,112699274.0,23326412.0,622.0,37502.27009646302,181188.54340836013
1347,(주)디딤,217620,Dec-15,,,1.0,,
1348,(주)디딤,217620,Dec-16,,,1.0,,
1349,(주)디딤,217620,Dec-17,718625.0,718625.0,556.0,1292.4910071942445,1292.4910071942445
1350,(주)디딤,217620,Dec-18,746425.0,746425.0,658.0,1134.384498480243,1134.384498480243
1351,(주)디딤,217620,Dec-19,740749.0,740749.0,821.0,902.252131546894,902.252131546894
1352,(주)디모아,16670,Dec-11,,0.0,30.0,0.0,
1353,(주)디모아,16670,Dec-12,0.0,0.0,59.0,0.0,0.0
1354,(주)디모아,16670,Dec-13,0.0,0.0,122.0,0.0,0.0
1355,(주)디모아,16670,Dec-14,0.0,0.0,123.0,0.0,0.0
1356,(주)디모아,16670,Dec-15,0.0,0.0,139.0,0.0,0.0
1357,(주)디모아,16670,Dec-16,0.0,0.0,106.0,0.0,0.0
1358,(주)디모아,16670,Dec-17,0.0,0.0,97.0,0.0,0.0
1359,(주)디모아,16670,Dec-18,0.0,0.0,116.0,0.0,0.0
1360,(주)디모아,16670,Dec-19,0.0,0.0,112.0,0.0,0.0
1361,(주)디바이스이엔지,187870,Dec-17,,160615.0,174.0,923.0747126436781,
1362,(주)디바이스이엔지,187870,Dec-18,,160615.0,170.0,944.7941176470588,
1363,(주)디바이스이엔지,187870,Dec-19,,160615.0,151.0,1063.6754966887418,
1364,(주)디비아이엔씨,12030,Dec-11,17100721.0,17100721.0,1103.0,15503.826835902086,15503.826835902086
1365,(주)디비아이엔씨,12030,Dec-12,16039682.0,16039682.0,1055.0,15203.490047393365,15203.490047393365
1366,(주)디비아이엔씨,12030,Dec-13,15844545.0,15844545.0,937.0,16909.86659551761,16909.86659551761
1367,(주)디비아이엔씨,12030,Dec-14,17121711.0,17121711.0,819.0,20905.63003663004,20905.63003663004
1368,(주)디비아이엔씨,12030,Dec-15,0.0,0.0,387.0,0.0,0.0
1369,(주)디비아이엔씨,12030,Dec-16,0.0,0.0,359.0,0.0,0.0
1370,(주)디비아이엔씨,12030,Dec-17,0.0,0.0,368.0,0.0,0.0
1371,(주)디비아이엔씨,12030,Dec-18,0.0,0.0,359.0,0.0,0.0
1372,(주)디비아이엔씨,12030,Dec-19,0.0,0.0,386.0,0.0,0.0
1373,(주)디스플레이테크,66670,Dec-11,,22053806.0,303.0,72784.83828382839,
1374,(주)디스플레이테크,66670,Dec-12,,22102806.0,227.0,97369.18942731277,
1375,(주)디스플레이테크,66670,Dec-13,,27509806.0,312.0,88172.45512820513,
1376,(주)디스플레이테크,66670,Dec-14,,29787456.0,221.0,134784.86877828054,
1377,(주)디스플레이테크,66670,Dec-15,,20460397.0,48.0,426258.2708333333,
1378,(주)디스플레이테크,66670,Dec-16,,19190347.0,47.0,408305.25531914894,
1379,(주)디스플레이테크,66670,Dec-17,,17004692.0,39.0,436017.74358974356,
1380,(주)디스플레이테크,66670,Dec-18,,17004692.0,34.0,500138.0,
1381,(주)디스플레이테크,66670,Dec-19,,17004692.0,36.0,472352.55555555556,
1382,(주)디아이,3160,Dec-11,4640871.0,1188017.0,104.0,11423.240384615385,44623.75961538462
1383,(주)디아이,3160,Dec-12,5985273.0,521985.0,86.0,6069.593023255814,69596.19767441861
1384,(주)디아이,3160,Dec-13,6304271.0,521985.0,85.0,6141.0,74167.89411764705
1385,(주)디아이,3160,Dec-14,7596256.0,947971.0,94.0,10084.797872340425,80811.23404255319
1386,(주)디아이,3160,Dec-15,9275981.0,1013873.0,115.0,8816.286956521739,80660.70434782609
1387,(주)디아이,3160,Dec-16,11448697.0,1233109.0,123.0,10025.276422764227,93078.83739837399
1388,(주)디아이,3160,Dec-17,10321061.0,1521905.0,136.0,11190.47794117647,75890.1544117647
1389,(주)디아이,3160,Dec-18,10924076.0,1577159.0,169.0,9332.30177514793,64639.502958579884
1390,(주)디아이,3160,Dec-19,11148566.0,1330576.0,193.0,6894.176165803109,57764.59067357513
1391,(주)디아이씨,92200,Dec-11,154733325.0,90711548.0,961.0,94392.8699271592,161012.82518210198
1392,(주)디아이씨,92200,Dec-12,178754959.0,105302796.0,933.0,112864.73311897107,191591.59592711684
1393,(주)디아이씨,92200,Dec-13,282946624.0,170988969.0,876.0,195192.88698630137,322998.4292237443
1394,(주)디아이씨,92200,Dec-14,306314558.0,176751535.0,888.0,199044.5213963964,344948.82657657657
1395,(주)디아이씨,92200,Dec-15,345808548.0,190357219.0,870.0,218801.40114942528,397481.0896551724
1396,(주)디아이씨,92200,Dec-16,412309874.0,205193138.0,859.0,238874.43306169964,479988.2118742724
1397,(주)디아이씨,92200,Dec-17,433467361.0,219212529.0,829.0,264430.0711700844,522879.8082026538
1398,(주)디아이씨,92200,Dec-18,446156876.0,240012377.0,763.0,314564.0589777195,584740.3355176933
1399,(주)디아이씨,92200,Dec-19,477813512.0,248907293.0,755.0,329678.5337748344,632865.578807947
1400,(주)디아크,78590,Dec-11,,6312822.0,114.0,55375.63157894737,
1401,(주)디아크,78590,Dec-12,,6384802.0,106.0,60233.981132075474,
1402,(주)디아크,78590,Dec-13,,6600702.0,106.0,62270.77358490566,
1403,(주)디아크,78590,Dec-14,,7571302.0,119.0,63624.38655462185,
1404,(주)디아크,78590,Dec-15,,8632920.0,107.0,80681.4953271028,
1405,(주)디아크,78590,Dec-16,,8629461.0,105.0,82185.34285714285,
1406,(주)디아크,78590,Dec-17,,9442681.0,109.0,86630.10091743119,
1407,(주)디아크,78590,Dec-18,17707636.0,2783217.0,111.0,25074.027027027027,159528.25225225225
1408,(주)디아크,78590,Dec-19,14425196.0,10660971.0,103.0,103504.57281553397,140050.44660194175
1409,(주)디알비동일,4840,Dec-11,139005457.0,75079726.0,911.0,82414.62788144896,152585.5729967069
1410,(주)디알비동일,4840,Dec-12,49439633.0,25678265.0,284.0,90416.42605633802,174083.21478873238
1411,(주)디알비동일,4840,Dec-13,158065661.0,26549268.0,306.0,86762.3137254902,516554.4477124183
1412,(주)디알비동일,4840,Dec-14,174825615.0,28224446.0,324.0,87112.48765432098,539585.2314814815
1413,(주)디알비동일,4840,Dec-15,191088276.0,31350663.0,341.0,91937.42815249266,560376.1759530791
1414,(주)디알비동일,4840,Dec-16,205548073.0,39553807.0,360.0,109871.6861111111,570966.8694444444
1415,(주)디알비동일,4840,Dec-17,220420842.0,43083002.0,359.0,120008.36211699164,613985.6323119777
1416,(주)디알비동일,4840,Dec-18,231132829.0,46514431.0,349.0,133279.17191977077,662271.7163323782
1417,(주)디알비동일,4840,Dec-19,256074656.0,48717291.0,344.0,141620.03197674418,744403.0697674418
1418,(주)디알젬,263690,Dec-18,41900.0,41900.0,204.0,205.3921568627451,205.3921568627451
1419,(주)디알젬,263690,Dec-19,41900.0,41900.0,208.0,201.44230769230768,201.44230769230768
1420,(주)디알텍,214680,Dec-15,,,1.0,,
1421,(주)디알텍,214680,Dec-16,7570021.0,7570021.0,147.0,51496.74149659864,51496.74149659864
1422,(주)디알텍,214680,Dec-17,8305794.0,8305794.0,177.0,46925.38983050847,46925.38983050847
1423,(주)디알텍,214680,Dec-18,9781343.0,9703920.0,192.0,50541.25,50944.494791666664
1424,(주)디알텍,214680,Dec-19,11610392.0,11492926.0,219.0,52479.11415525114,53015.488584474886
1425,(주)디앤씨미디어,263720,Dec-17,,0.0,44.0,0.0,
1426,(주)디앤씨미디어,263720,Dec-18,0.0,0.0,47.0,0.0,0.0
1427,(주)디앤씨미디어,263720,Dec-19,0.0,0.0,53.0,0.0,0.0
1428,(주)디에스앤엘,141020,Dec-13,0.0,0.0,73.0,0.0,0.0
1429,(주)디에스앤엘,141020,Dec-14,0.0,0.0,60.0,0.0,0.0
1430,(주)디에스앤엘,141020,Dec-15,0.0,0.0,53.0,0.0,0.0
1431,(주)디에스앤엘,141020,Dec-16,0.0,0.0,45.0,0.0,0.0
1432,(주)디에스앤엘,141020,Dec-17,112730.0,0.0,39.0,0.0,2890.5128205128203
1433,(주)디에스앤엘,141020,Dec-18,112730.0,0.0,42.0,0.0,2684.0476190476193
1434,(주)디에스앤엘,141020,Dec-19,0.0,0.0,6.0,0.0,0.0
1435,(주)디에스케이,109740,Dec-11,0.0,0.0,83.0,0.0,0.0
1436,(주)디에스케이,109740,Dec-12,0.0,0.0,70.0,0.0,0.0
1437,(주)디에스케이,109740,Dec-13,0.0,0.0,75.0,0.0,0.0
1438,(주)디에스케이,109740,Dec-14,0.0,0.0,83.0,0.0,0.0
1439,(주)디에스케이,109740,Dec-15,0.0,0.0,87.0,0.0,0.0
1440,(주)디에스케이,109740,Dec-16,1304451.0,0.0,89.0,0.0,14656.752808988764
1441,(주)디에스케이,109740,Dec-17,1445.0,0.0,113.0,0.0,12.787610619469026
1442,(주)디에스케이,109740,Dec-18,1700.0,0.0,123.0,0.0,13.821138211382113
1443,(주)디에스케이,109740,Dec-19,7510958.0,0.0,128.0,0.0,58679.359375
1444,(주)디에이테크놀로지,196490,Dec-14,261503.0,261503.0,94.0,2781.946808510638,2781.946808510638
1445,(주)디에이테크놀로지,196490,Dec-15,272303.0,272303.0,125.0,2178.424,2178.424
1446,(주)디에이테크놀로지,196490,Dec-16,68965.0,68965.0,141.0,489.11347517730496,489.11347517730496
1447,(주)디에이테크놀로지,196490,Dec-17,127047.0,127047.0,155.0,819.658064516129,819.658064516129
1448,(주)디에이테크놀로지,196490,Dec-18,118902.0,118902.0,193.0,616.0725388601036,616.0725388601036
1449,(주)디에이테크놀로지,196490,Dec-19,668655.0,460003.0,228.0,2017.5570175438597,2932.6973684210525
1450,(주)디에이피,66900,Dec-11,,155299903.0,922.0,168438.07266811279,
1451,(주)디에이피,66900,Dec-12,,177466559.0,1071.0,165701.73576097106,
1452,(주)디에이피,66900,Dec-13,,199393915.0,1228.0,162372.89495114007,
1453,(주)디에이피,66900,Dec-14,,193954562.0,1021.0,189965.29089128305,
1454,(주)디에이피,66900,Dec-15,,196892180.0,1088.0,180967.07720588235,
1455,(주)디에이피,66900,Dec-16,,207342886.0,1058.0,195976.26275992437,
1456,(주)디에이피,66900,Dec-17,,218663859.0,1116.0,195935.3575268817,
1457,(주)디에이피,66900,Dec-18,,227244689.0,1130.0,201101.49469026548,
1458,(주)디에이피,66900,Dec-19,,235977510.0,1044.0,226032.09770114944,
1459,(주)디엔에이링크,127120,Dec-11,,7398962.0,37.0,199971.94594594595,
1460,(주)디엔에이링크,127120,Dec-12,,10478535.0,46.0,227794.23913043478,
1461,(주)디엔에이링크,127120,Dec-13,,13722059.0,56.0,245036.76785714287,
1462,(주)디엔에이링크,127120,Dec-14,,15120047.0,54.0,280000.8703703704,
1463,(주)디엔에이링크,127120,Dec-15,17372596.0,16643874.0,62.0,268449.5806451613,280203.1612903226
1464,(주)디엔에이링크,127120,Dec-16,18709231.0,17870457.0,69.0,258992.13043478262,271148.27536231885
1465,(주)디엔에이링크,127120,Dec-17,18242958.0,18139802.0,57.0,318242.1403508772,320051.8947368421
1466,(주)디엔에이링크,127120,Dec-18,20731806.0,20629460.0,65.0,317376.3076923077,318950.8615384615
1467,(주)디엔에이링크,127120,Dec-19,23062531.0,22988808.0,69.0,333171.1304347826,334239.5797101449
1468,(주)디엔에프,92070,Dec-11,,11504903.0,145.0,79344.15862068966,
1469,(주)디엔에프,92070,Dec-12,,16066828.0,162.0,99177.95061728395,
1470,(주)디엔에프,92070,Dec-13,,16947993.0,169.0,100283.98224852071,
1471,(주)디엔에프,92070,Dec-14,,18014962.0,184.0,97907.40217391304,
1472,(주)디엔에프,92070,Dec-15,,18822813.0,213.0,88370.01408450704,
1473,(주)디엔에프,92070,Dec-16,,25417265.0,212.0,119892.75943396226,
1474,(주)디엔에프,92070,Dec-17,,25723839.0,219.0,117460.45205479451,
1475,(주)디엔에프,92070,Dec-18,,26681591.0,224.0,119114.24553571429,
1476,(주)디엔에프,92070,Dec-19,,31916537.0,227.0,140601.4845814978,
1477,(주)디엔오토모티브,7340,Dec-11,101985108.0,58785480.0,884.0,66499.41176470589,115367.76923076923
1478,(주)디엔오토모티브,7340,Dec-12,126649918.0,76272931.0,968.0,78794.35020661158,130836.69214876032
1479,(주)디엔오토모티브,7340,Dec-13,147980546.0,89274582.0,1092.0,81753.28021978022,135513.3205128205
1480,(주)디엔오토모티브,7340,Dec-14,257093711.0,98290752.0,1149.0,85544.60574412532,223754.317667537
1481,(주)디엔오토모티브,7340,Dec-15,266458292.0,102405873.0,865.0,118388.29248554913,308044.2682080925
