,회사명,거래소코드,회계년도,당기자본(IFRS연결),전기자본(IFRS연결),당기자본(IFRS개별),전기자본(IFRS개별),자본증가율(개별),자본증가율(연결)
248,(주)광림,14200,Dec-19,90772137.0,104625546.0,60749234.0,158104583.0,-61.576550883411144,-41.936519021845776
249,(주)광명전기,17040,Dec-11,62936103.0,62936103.0,56987613.0,56987613.0,0.0,-9.45163382613633
250,(주)광명전기,17040,Dec-12,62992204.0,62992204.0,55136666.0,55136666.0,0.0,-12.470651130098574
251,(주)광명전기,17040,Dec-13,69847678.0,69847678.0,60793004.0,60793004.0,0.0,-12.963457425170247
252,(주)광명전기,17040,Dec-14,78696030.0,78696030.0,67539909.0,67539909.0,0.0,-14.176218292079028
253,(주)광명전기,17040,Dec-15,87829336.0,87829336.0,71275955.0,71275955.0,0.0,-18.847211824532067
254,(주)광명전기,17040,Dec-16,98063360.0,98063360.0,86335358.0,86335358.0,0.0,-11.95961672127082
255,(주)광명전기,17040,Dec-17,96648221.0,96648221.0,85430878.0,85430878.0,0.0,-11.606362625133059
256,(주)광명전기,17040,Dec-18,98748349.0,98748349.0,87989865.0,87989865.0,0.0,-10.89484949262291
257,(주)광명전기,17040,Dec-19,105398860.0,105398860.0,94186043.0,94186043.0,0.0,-10.638461364762392
258,(주)광무,29480,Dec-11,37831616.0,37799680.0,49296267.0,49264331.0,0.06482580672819438,30.414508800074515
259,(주)광무,29480,Dec-12,29507217.0,29507217.0,36518143.0,36518143.0,0.0,23.76003809508704
260,(주)광무,29480,Dec-13,8786699.0,,11346800.0,8786699.0,29.136095364140715,
261,(주)광무,29480,Dec-14,,,8505450.0,8505450.0,0.0,
262,(주)광무,29480,Dec-15,,,7744452.0,7744452.0,0.0,
263,(주)광무,29480,Dec-16,,,8053231.0,8053231.0,0.0,
264,(주)광무,29480,Dec-17,,13552175.0,13552175.0,13552175.0,0.0,0.0
265,(주)광무,29480,Dec-18,10729216.0,10729216.0,9695091.0,9695091.0,0.0,-9.638402284006588
266,(주)광무,29480,Dec-19,22844122.0,22844122.0,22202195.0,22202195.0,0.0,-2.8100313945092665
267,(주)광주신세계,37710,Dec-11,,,310214632.0,310214632.0,0.0,
268,(주)광주신세계,37710,Dec-12,,,361615843.0,361615843.0,0.0,
269,(주)광주신세계,37710,Dec-13,,,408690826.0,408690826.0,0.0,
270,(주)광주신세계,37710,Dec-14,,,448624926.0,448624926.0,0.0,
271,(주)광주신세계,37710,Dec-15,,,491380796.0,491380796.0,0.0,
272,(주)광주신세계,37710,Dec-16,,,534290186.0,534290186.0,0.0,
273,(주)광주신세계,37710,Dec-17,,,579363832.0,579363832.0,0.0,
274,(주)광주신세계,37710,Dec-18,,,620656716.0,620656716.0,0.0,
275,(주)광주신세계,37710,Dec-19,,,661189861.0,661189861.0,0.0,
276,(주)구영테크,53270,Dec-11,36633264.0,36633264.0,27962532.0,27962532.0,0.0,-23.66901294954225
277,(주)구영테크,53270,Dec-12,36686891.0,36686891.0,29302171.0,29302171.0,0.0,-20.12904282349791
278,(주)구영테크,53270,Dec-13,39023837.0,39023837.0,30762180.0,30762180.0,0.0,-21.170796198231358
279,(주)구영테크,53270,Dec-14,52212920.0,52212920.0,42200180.0,42200180.0,0.0,-19.176747824101767
280,(주)구영테크,53270,Dec-15,56401223.0,56401223.0,44066560.0,44066560.0,0.0,-21.869495631327
281,(주)구영테크,53270,Dec-16,57780291.0,57780291.0,46429602.0,46429602.0,0.0,-19.644568768267362
282,(주)구영테크,53270,Dec-17,55811041.0,55811041.0,47102417.0,47102417.0,0.0,-15.603765570328648
283,(주)구영테크,53270,Dec-18,68827896.0,68827896.0,57861349.0,57861349.0,0.0,-15.933288153977571
284,(주)구영테크,53270,Dec-19,71704257.0,71704257.0,58668784.0,58668784.0,0.0,-18.179496651084463
285,(주)국동,5320,Dec-11,5829570.0,5829570.0,2694312.0,2694312.0,0.0,-53.781977058342214
286,(주)국동,5320,Dec-12,9422729.0,9422729.0,2775119.0,2775119.0,0.0,-70.54867013579612
287,(주)국동,5320,Dec-13,15412210.0,15412210.0,5947778.0,5947778.0,0.0,-61.40866235277095
288,(주)국동,5320,Dec-14,28639367.0,28639367.0,14336568.0,14336568.0,0.0,-49.94104443719025
289,(주)국동,5320,Dec-15,31226110.0,31226110.0,22395455.0,22395455.0,0.0,-28.279715276734763
290,(주)국동,5320,Dec-16,51725723.0,51725723.0,40069999.0,40069999.0,0.0,-22.53370919532628
291,(주)국동,5320,Dec-17,42630725.0,42630725.0,38638770.0,38638770.0,0.0,-9.36403263139438
292,(주)국동,5320,Dec-18,48475045.0,48475045.0,41762492.0,41762492.0,0.0,-13.84744047169012
293,(주)국동,5320,Dec-19,65481226.0,65481226.0,54349558.0,54349558.0,0.0,-16.99978555685564
294,(주)국보,1140,Dec-11,34466553.0,34466553.0,33874415.0,33874415.0,0.0,-1.7180076000057198
295,(주)국보,1140,Dec-12,33793391.0,,31655538.0,31655538.0,0.0,
296,(주)국보,1140,Dec-13,29768264.0,29768264.0,27678685.0,27678685.0,0.0,-7.019485583707535
297,(주)국보,1140,Dec-14,22620239.0,22620239.0,20984752.0,20984752.0,0.0,-7.2301932795670325
298,(주)국보,1140,Dec-15,18409444.0,18409444.0,17113465.0,17113465.0,0.0,-7.039750901765416
299,(주)국보,1140,Dec-16,15275562.0,15275562.0,13200649.0,13200649.0,0.0,-13.583218738531528
300,(주)국보,1140,Dec-17,17848563.0,17848563.0,16039171.0,16039171.0,0.0,-10.137465968548838
301,(주)국보,1140,Dec-18,13412206.0,13412206.0,11578143.0,11578143.0,0.0,-13.674581198648454
302,(주)국보,1140,Dec-19,28604010.0,28604010.0,12278837.0,12278837.0,0.0,-57.073022279044096
303,(주)국보디자인,66620,Dec-11,48143562.0,48143562.0,48472432.0,48472432.0,0.0,0.6831027583708931
304,(주)국보디자인,66620,Dec-12,57564527.0,57564527.0,58283419.0,58283419.0,0.0,1.2488454912519273
305,(주)국보디자인,66620,Dec-13,65598063.0,65598063.0,64945696.0,64945696.0,0.0,-0.994491255023803
306,(주)국보디자인,66620,Dec-14,74350888.0,74350888.0,70452085.0,70452085.0,0.0,-5.243788076882154
307,(주)국보디자인,66620,Dec-15,83307386.0,83307386.0,75467148.0,75467148.0,0.0,-9.411215951488387
308,(주)국보디자인,66620,Dec-16,86928845.0,86928845.0,80282408.0,80282408.0,0.0,-7.645836085823987
309,(주)국보디자인,66620,Dec-17,99283826.0,99283826.0,94380512.0,94380512.0,0.0,-4.938683567653811
310,(주)국보디자인,66620,Dec-18,108600438.0,108600438.0,103598968.0,103598968.0,0.0,-4.605386582326673
311,(주)국보디자인,66620,Dec-19,123363884.0,123363884.0,112076012.0,112076012.0,0.0,-9.150062104075772
312,(주)국순당,43650,Dec-11,178114387.0,178114387.0,174045265.0,174045265.0,0.0,-2.284555486244912
313,(주)국순당,43650,Dec-12,191625826.0,190639443.0,186305726.0,185319343.0,0.5322612221866194,-2.2732530749158855
314,(주)국순당,43650,Dec-13,194567775.0,194567775.0,185985822.0,185985822.0,0.0,-4.41077819798268
315,(주)국순당,43650,Dec-14,196810690.0,196810690.0,186838479.0,186838479.0,0.0,-5.066905156422138
316,(주)국순당,43650,Dec-15,198167277.0,198167277.0,186118215.0,186118215.0,0.0,-6.080248052255371
317,(주)국순당,43650,Dec-16,194018641.0,194018641.0,183188543.0,183188543.0,0.0,-5.581988382240027
318,(주)국순당,43650,Dec-17,221539252.0,221448638.0,191745752.0,191745752.0,0.0,-13.412991052128305
319,(주)국순당,43650,Dec-18,215679919.0,215679919.0,203499644.0,203499644.0,0.0,-5.647384817498931
320,(주)국순당,43650,Dec-19,204958649.0,209356780.0,196923842.0,200669742.0,-1.8666989665038756,-5.938636427251126
321,(주)국영지앤엠,6050,Dec-11,,,32733005.0,32733005.0,0.0,
322,(주)국영지앤엠,6050,Dec-12,,,45960267.0,45960267.0,0.0,
323,(주)국영지앤엠,6050,Dec-13,,,46345349.0,46345349.0,0.0,
324,(주)국영지앤엠,6050,Dec-14,,,47240880.0,47240880.0,0.0,
325,(주)국영지앤엠,6050,Dec-15,,,48972537.0,48972537.0,0.0,
326,(주)국영지앤엠,6050,Dec-16,,,50558041.0,50558041.0,0.0,
327,(주)국영지앤엠,6050,Dec-17,,,52611544.0,52611544.0,0.0,
328,(주)국영지앤엠,6050,Dec-18,,,51748308.0,51748308.0,0.0,
329,(주)국영지앤엠,6050,Dec-19,,,52826451.0,52826451.0,0.0,
330,(주)국전약품,307750,Dec-18,,,,,,
331,(주)국전약품,307750,Dec-19,,,,,,
332,(주)그래디언트,35080,Dec-11,328872047.0,328872047.0,334573662.0,334573662.0,0.0,1.7336879348703036
333,(주)그래디언트,35080,Dec-12,396658401.0,734310401.0,411656935.0,411656935.0,0.0,-43.93965624899272
334,(주)그래디언트,35080,Dec-13,751939530.0,751939530.0,402332194.0,402332194.0,0.0,-46.49407592655756
335,(주)그래디언트,35080,Dec-14,900343355.0,900343355.0,420045194.0,420045194.0,0.0,-53.3461104958119
336,(주)그래디언트,35080,Dec-15,903808796.0,903808796.0,431479123.0,431479123.0,0.0,-52.259911066411
337,(주)그래디언트,35080,Dec-16,840330799.0,840330799.0,389295611.0,389295611.0,0.0,-53.67352815542823
338,(주)그래디언트,35080,Dec-17,742316982.0,742316982.0,328719925.0,328719925.0,0.0,-55.7170409715886
339,(주)그래디언트,35080,Dec-18,714481098.0,714481098.0,325218418.0,325218418.0,0.0,-54.48187238117809
340,(주)그래디언트,35080,Dec-19,669586510.0,669586510.0,320088192.0,320088192.0,0.0,-52.196140869086506
341,(주)그리티,204020,Dec-18,74460588.0,74460588.0,74051025.0,74051025.0,0.0,-0.5500399755102592
342,(주)그리티,204020,Dec-19,74181103.0,74181103.0,74833748.0,74833748.0,0.0,0.8797995360085196
343,(주)그린플러스,186230,Dec-19,37391337.0,37391337.0,36772875.0,36772875.0,0.0,-1.6540248346829713
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,27594673.0,27594673.0,26355250.0,26355250.0,0.0,-4.49152994130425
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,36008304.0,36008304.0,33379017.0,33379017.0,0.0,-7.301890697212514
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,42629997.0,42629997.0,39169886.0,39169886.0,0.0,-8.116610939475322
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,50846053.0,50846053.0,45624394.0,45624394.0,0.0,-10.269546389372636
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,56675666.0,56675666.0,49667680.0,49667680.0,0.0,-12.36507039899628
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,60779819.0,60779819.0,53103831.0,53103831.0,0.0,-12.62917219282933
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,78275559.0,78275559.0,67278478.0,67278478.0,0.0,-14.049188712916134
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,85807825.0,85807825.0,72640818.0,72640818.0,0.0,-15.344762555163243
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,103310701.0,103310701.0,90403163.0,90403163.0,0.0,-12.49390225316543
353,(주)금비,8870,Sep-11,127461261.0,127461261.0,76631712.0,76631712.0,0.0,-39.87842941550688
354,(주)금비,8870,Sep-12,127569592.0,127569592.0,76286738.0,76286738.0,0.0,-40.19990437846662
355,(주)금비,8870,Sep-13,127930275.0,127930275.0,75961191.0,75961191.0,0.0,-40.62297528868753
356,(주)금비,8870,Sep-14,130427078.0,130427078.0,73951486.0,73951486.0,0.0,-43.3005115701511
357,(주)금비,8870,Sep-15,138920965.0,138920965.0,75497346.0,75497346.0,0.0,-45.65446187333928
358,(주)금비,8870,Sep-16,146679335.0,146679335.0,80284267.0,80284267.0,0.0,-45.26545474180123
359,(주)금비,8870,Sep-17,150022915.0,150022915.0,80937315.0,80937315.0,0.0,-46.05003175681528
360,(주)금비,8870,Sep-18,156252159.0,156252159.0,83535809.0,83535809.0,0.0,-46.53782095900512
361,(주)금비,8870,Sep-19,163543704.0,163543704.0,84602682.0,84602682.0,0.0,-48.26906818742469
362,(주)금양,1570,Dec-11,45175687.0,45175687.0,43024251.0,43024251.0,0.0,-4.762375832823523
363,(주)금양,1570,Dec-12,45542580.0,45542580.0,45261596.0,45261596.0,0.0,-0.6169698774202033
364,(주)금양,1570,Dec-13,45554255.0,45554255.0,45422689.0,45422689.0,0.0,-0.2888116598548294
365,(주)금양,1570,Dec-14,44489985.0,44489985.0,46481587.0,46481587.0,0.0,4.476517580304872
366,(주)금양,1570,Dec-15,57953744.0,57953744.0,46703110.0,46703110.0,0.0,-19.41312713118242
367,(주)금양,1570,Dec-16,34480745.0,34480745.0,22239137.0,22239137.0,0.0,-35.50273638229105
368,(주)금양,1570,Dec-17,57595446.0,57595446.0,31251974.0,31251974.0,0.0,-45.73881066916298
369,(주)금양,1570,Dec-18,79456336.0,79456336.0,49187838.0,49187838.0,0.0,-38.094505138016935
370,(주)금양,1570,Dec-19,68287064.0,68287064.0,35004819.0,35004819.0,0.0,-48.73872597597695
371,(주)금호에이치티,214330,Dec-15,81388280.0,81388280.0,82117294.0,82117294.0,0.0,0.8957235611810432
372,(주)금호에이치티,214330,Dec-16,86282030.0,86282030.0,92714230.0,92714230.0,0.0,7.454854736264323
373,(주)금호에이치티,214330,Dec-17,90754420.0,90754420.0,97560824.0,97560824.0,0.0,7.499804417239403
374,(주)금호에이치티,214330,Dec-18,124851870.0,124851870.0,131065067.0,131065067.0,0.0,4.976454898112465
375,(주)금호에이치티,214330,Dec-19,172630689.0,172630689.0,180769966.0,180769966.0,0.0,4.714849397374522
376,(주)금화피에스시,36190,Dec-11,,,76345247.0,76345247.0,0.0,
377,(주)금화피에스시,36190,Dec-12,,92305175.0,92305175.0,90163134.0,2.375739290517558,0.0
378,(주)금화피에스시,36190,Dec-13,117616926.0,117616926.0,113200802.0,113200802.0,0.0,-3.754667079124303
379,(주)금화피에스시,36190,Dec-14,133525938.0,133525938.0,126877795.0,126877795.0,0.0,-4.978915032972836
380,(주)금화피에스시,36190,Dec-15,149051009.0,149051009.0,142256701.0,142256701.0,0.0,-4.55837772959994
381,(주)금화피에스시,36190,Dec-16,168709929.0,168709929.0,159990222.0,159990222.0,0.0,-5.16846106905777
382,(주)금화피에스시,36190,Dec-17,184227358.0,183057314.0,176303850.0,175235431.0,0.6097048946682548,-3.6892620417231683
383,(주)금화피에스시,36190,Dec-18,220727038.0,220727038.0,211366403.0,211366403.0,0.0,-4.240819378004787
384,(주)금화피에스시,36190,Dec-19,239409631.0,239409631.0,227742546.0,227742546.0,0.0,-4.873273038877869
385,(주)기가레인,49080,Dec-13,62386212.0,62386212.0,62596675.0,62596675.0,0.0,0.33735499119580936
386,(주)기가레인,49080,Dec-14,75572002.0,75572002.0,77078658.0,77078658.0,0.0,1.993669560322104
387,(주)기가레인,49080,Dec-15,65744609.0,65744609.0,65461853.0,65461853.0,0.0,-0.4300824117761408
388,(주)기가레인,49080,Dec-16,57597489.0,57597489.0,57063120.0,57063120.0,0.0,-0.9277644030627812
389,(주)기가레인,49080,Dec-17,88669121.0,88669121.0,89023884.0,89023884.0,0.0,0.40009757173527305
390,(주)기가레인,49080,Dec-18,68560115.0,68560115.0,66878280.0,66878280.0,0.0,-2.4530807744415313
391,(주)기가레인,49080,Dec-19,28064616.0,27492262.0,27887641.0,27315287.0,2.0953614728631607,1.4381464864549969
392,(주)기산텔레콤,35460,Dec-11,33888631.0,33888631.0,32479105.0,32479105.0,0.0,-4.159288700685494
393,(주)기산텔레콤,35460,Dec-12,31516647.0,31516647.0,33918079.0,33918079.0,0.0,7.619566891109969
394,(주)기산텔레콤,35460,Dec-13,36517480.0,36517480.0,36087855.0,36087855.0,0.0,-1.1764913679695326
395,(주)기산텔레콤,35460,Dec-14,38506780.0,38506780.0,36429569.0,36429569.0,0.0,-5.394403271320016
396,(주)기산텔레콤,35460,Dec-15,42259485.0,42259485.0,38723216.0,38723216.0,0.0,-8.36798886687805
397,(주)기산텔레콤,35460,Dec-16,39870843.0,39870843.0,37420205.0,37420205.0,0.0,-6.146441398291984
398,(주)기산텔레콤,35460,Dec-17,34992274.0,34992274.0,35438291.0,35438291.0,0.0,1.2746156480141906
399,(주)기산텔레콤,35460,Dec-18,31640999.0,31640999.0,29246000.0,29246000.0,0.0,-7.569290084677789
400,(주)기산텔레콤,35460,Dec-19,34690964.0,34690964.0,31379895.0,31379895.0,0.0,-9.544471004034364
401,(주)까뮤이앤씨,13700,Dec-11,,,46083061.0,46083061.0,0.0,
402,(주)까뮤이앤씨,13700,Dec-12,,,40763024.0,43010290.0,-5.224949657395939,
403,(주)까뮤이앤씨,13700,Dec-13,,,33715699.0,33715699.0,0.0,
404,(주)까뮤이앤씨,13700,Dec-14,,,35697347.0,35697347.0,0.0,
405,(주)까뮤이앤씨,13700,Dec-15,,,45786128.0,45786128.0,0.0,
406,(주)까뮤이앤씨,13700,Dec-16,,,51113063.0,51113063.0,0.0,
407,(주)까뮤이앤씨,13700,Dec-17,,,59106121.0,59106121.0,0.0,
408,(주)까뮤이앤씨,13700,Dec-18,,,59562903.0,59562903.0,0.0,
409,(주)까뮤이앤씨,13700,Dec-19,,,70932062.0,70932062.0,0.0,
410,(주)까스텔바작,308100,Dec-19,76678226.0,76678226.0,77312548.0,77312548.0,0.0,0.8272517937491131
411,(주)나노,187790,Dec-14,,,,,,
412,(주)나노,187790,Dec-15,42659926.0,42659926.0,31847169.0,31847169.0,0.0,-25.34640355447405
413,(주)나노,187790,Dec-16,34319308.0,34319308.0,27068246.0,27068246.0,0.0,-21.128229042380454
414,(주)나노,187790,Dec-17,44902238.0,44902238.0,37017160.0,37017160.0,0.0,-17.560545645853992
415,(주)나노,187790,Dec-18,59465317.0,59465317.0,44484099.0,44484099.0,0.0,-25.193202955598466
416,(주)나노,187790,Dec-19,62021912.0,62021912.0,47992724.0,47992724.0,0.0,-22.619728330851842
417,(주)나노브릭,286750,Dec-19,14149812.0,,14149812.0,14149812.0,0.0,
418,(주)나노신소재,121600,Dec-11,58193875.0,58193875.0,58178847.0,58178847.0,0.0,-0.025824023576362265
419,(주)나노신소재,121600,Dec-12,56592559.0,56592559.0,56696577.0,56696577.0,0.0,0.18380154889268852
420,(주)나노신소재,121600,Dec-13,57860945.0,57860945.0,57932739.0,57932739.0,0.0,0.12408024099848092
421,(주)나노신소재,121600,Dec-14,61578369.0,61578369.0,61576959.0,61576959.0,0.0,-0.0022897650959237126
422,(주)나노신소재,121600,Dec-15,73885201.0,73885201.0,73932499.0,73932499.0,0.0,0.0640155259237929
423,(주)나노신소재,121600,Dec-16,77589079.0,77589079.0,77643425.0,77643425.0,0.0,0.07004336267479516
424,(주)나노신소재,121600,Dec-17,82913399.0,82913399.0,82967807.0,82967807.0,0.0,0.06562027447456842
425,(주)나노신소재,121600,Dec-18,88855048.0,88855048.0,88802531.0,88802531.0,0.0,-0.05910412653202002
426,(주)나노신소재,121600,Dec-19,93787590.0,93787590.0,93774861.0,93774861.0,0.0,-0.013572158107493237
427,(주)나노엔텍,39860,Dec-11,28748071.0,28748071.0,29212068.0,29212068.0,0.0,1.6140109018097206
428,(주)나노엔텍,39860,Dec-12,22976602.0,22976602.0,22983479.0,22983479.0,0.0,0.029930448375267815
429,(주)나노엔텍,39860,Dec-13,23577971.0,23577971.0,25096460.0,25096460.0,0.0,6.440286995009032
430,(주)나노엔텍,39860,Dec-14,35502372.0,35502372.0,38430723.0,38430723.0,0.0,8.248324928824474
431,(주)나노엔텍,39860,Dec-15,38408344.0,38408344.0,49032474.0,49032474.0,0.0,27.6609947046923
432,(주)나노엔텍,39860,Dec-16,25576796.0,25576796.0,27669734.0,27669734.0,0.0,8.182956145093385
433,(주)나노엔텍,39860,Dec-17,23731000.0,23731000.0,26788106.0,26788106.0,0.0,12.882331128060343
434,(주)나노엔텍,39860,Dec-18,35150401.0,35150401.0,38716209.0,38716209.0,0.0,10.144430500238101
435,(주)나노엔텍,39860,Dec-19,41025691.0,41025691.0,45112180.0,45112180.0,0.0,9.960804803994634
436,(주)나무가,190510,Dec-15,60274130.0,60274130.0,59685865.0,59685865.0,0.0,-0.9759825649909857
437,(주)나무가,190510,Dec-16,71710818.0,71710818.0,71264453.0,71264453.0,0.0,-0.6224514131187249
438,(주)나무가,190510,Dec-17,30589633.0,30589633.0,28107335.0,28107335.0,0.0,-8.114834198893462
439,(주)나무가,190510,Dec-18,35422440.0,35422440.0,38511623.0,38511623.0,0.0,8.720977436901592
440,(주)나무가,190510,Dec-19,44268639.0,44268639.0,49646661.0,49646661.0,0.0,12.148604794468596
441,(주)나스미디어,89600,Dec-13,,,56196308.0,56196308.0,0.0,
442,(주)나스미디어,89600,Dec-14,,,62569324.0,62569324.0,0.0,
443,(주)나스미디어,89600,Dec-15,,69530971.0,69530971.0,69530971.0,0.0,0.0
444,(주)나스미디어,89600,Dec-16,104423228.0,104423228.0,98227596.0,98227596.0,0.0,-5.933193331276826
445,(주)나스미디어,89600,Dec-17,127769767.0,127769767.0,115839722.0,115839722.0,0.0,-9.337142330391828
446,(주)나스미디어,89600,Dec-18,141948762.0,141948762.0,124908468.0,124908468.0,0.0,-12.004538651770702
447,(주)나스미디어,89600,Dec-19,153131396.0,153131396.0,132550768.0,132550768.0,0.0,-13.439848742709827
448,(주)나이벡,138610,Dec-11,,,10301732.0,10301732.0,0.0,
449,(주)나이벡,138610,Dec-12,,,8856747.0,8856747.0,0.0,
450,(주)나이벡,138610,Dec-13,,,5822703.0,5822703.0,0.0,
451,(주)나이벡,138610,Dec-14,,,5078980.0,5078980.0,0.0,
452,(주)나이벡,138610,Dec-15,,,10818393.0,10818393.0,0.0,
453,(주)나이벡,138610,Dec-16,,,9841184.0,9841184.0,0.0,
454,(주)나이벡,138610,Dec-17,,,12361859.0,12361859.0,0.0,
455,(주)나이벡,138610,Dec-18,,,10575969.0,10575969.0,0.0,
456,(주)나이벡,138610,Dec-19,,,27404041.0,27404041.0,0.0,
457,(주)나이스디앤비,130580,Dec-11,,,18442040.0,18442040.0,0.0,
458,(주)나이스디앤비,130580,Dec-12,,,20520620.0,20520620.0,0.0,
459,(주)나이스디앤비,130580,Dec-13,,,22820926.0,22820926.0,0.0,
460,(주)나이스디앤비,130580,Dec-14,,25404428.0,25404428.0,25404428.0,0.0,0.0
461,(주)나이스디앤비,130580,Dec-15,29892463.0,29892463.0,28572652.0,28572652.0,0.0,-4.415196566438837
