,회사명,거래소코드,회계년도,당기매출액(IFRS연결),당기매출원가(IFRS연결),당기판관비(IFRS연결),전기매출액(IFRS연결),전기매출원가(IFRS연결),전기판관비(IFRS연결),당기매출액(IFRS개별),당기매출원가(IFRS개별),당기판관비(IFRS개별),전기매출액(IFRS개별),전기매출원가(IFRS개별),전기판관비(IFRS개별),영업이익증가율(개별),영업이익증가율(연결)
124,(주)강원에너지,114190,Dec-13,,,,,,,50660659.0,38917147.0,8509282.0,50660659.0,38917147.0,8509282.0,-96.70269546589047,
125,(주)강원에너지,114190,Dec-14,,,,51481321.0,40566049.0,9288976.0,51481321.0,40566049.0,9288976.0,51481321.0,40566049.0,9288976.0,-98.39515034418154,
126,(주)강원에너지,114190,Dec-15,46188664.0,38265188.0,7476269.0,46188664.0,38265188.0,7476269.0,48852892.0,40524653.0,7450119.0,48852892.0,40524653.0,7450119.0,-99.09311041522183,-99.51353593888993
127,(주)강원에너지,114190,Dec-16,42287473.0,35270278.0,8328386.0,42287473.0,35270278.0,8328386.0,44448760.0,37206789.0,8143944.0,44448760.0,37206789.0,8143944.0,-101.00442994705995,-101.52666198038456
128,(주)강원에너지,114190,Dec-17,82034829.0,81169717.0,6453624.0,82034829.0,81169717.0,6453624.0,83113029.0,82247917.0,6286226.0,83113029.0,82247917.0,6286226.0,-103.15828914443169,-103.29398342561399
129,(주)강원에너지,114190,Dec-18,85905365.0,80012233.0,5551803.0,85905365.0,80012233.0,5551803.0,85905365.0,80012233.0,5360884.0,85905365.0,80012233.0,5360884.0,-99.68924993158218,-99.80093882756375
130,(주)강원에너지,114190,Dec-19,42549622.0,48688856.0,11036729.0,42549622.0,48688856.0,11036729.0,42549622.0,48688856.0,11011297.0,42549622.0,48688856.0,11011297.0,-116.77317236150398,-116.79386774548401
131,(주)갤럭시아에스엠,11420,Dec-11,47331427.0,38695073.0,5467815.0,47331427.0,38695073.0,5467815.0,31931418.0,26327117.0,2774063.0,31931418.0,26327117.0,2774063.0,-95.36274369313264,-96.53690068065977
132,(주)갤럭시아에스엠,11420,Dec-12,55049732.0,47555420.0,5419941.0,55049732.0,47555420.0,5419941.0,37398255.0,33745924.0,2053448.0,37398255.0,33745924.0,2053448.0,-97.81566279464224,-98.07973227109372
133,(주)갤럭시아에스엠,11420,Dec-13,46437304.0,41764586.0,3925558.0,46437304.0,41764586.0,3925558.0,30903637.0,28202016.0,2049336.0,30903637.0,28202016.0,2049336.0,-98.93339037310595,-99.18899305666211
134,(주)갤럭시아에스엠,11420,Dec-14,43885894.0,40216941.0,4092233.0,43885894.0,40216941.0,4092233.0,33027933.0,31283923.0,2256158.0,33027933.0,31283923.0,2256158.0,-100.7693604919624,-100.47993613429722
135,(주)갤럭시아에스엠,11420,Dec-15,62472754.0,56009656.0,4362057.0,62472754.0,56009656.0,4362057.0,53784932.0,48457121.0,2746300.0,53784932.0,48457121.0,2746300.0,-97.54114534971322,-98.28967388494591
136,(주)갤럭시아에스엠,11420,Dec-16,52626331.0,51678856.0,4661340.0,46544660.0,45676181.0,4343098.0,45665676.0,45279432.0,3611285.0,45665676.0,45279432.0,3611285.0,-103.41070645535305,-103.84601647204967
137,(주)갤럭시아에스엠,11420,Dec-17,37281280.0,37435336.0,3391712.0,31207760.0,31361816.0,3391712.0,36917656.0,37068260.0,3179800.0,30844136.0,30994739.0,3179800.0,-105.12222680637524,-105.37552874952958
138,(주)갤럭시아에스엠,11420,Dec-18,22060413.0,27428110.0,4970149.0,22030258.0,24112403.0,4605442.0,22030258.0,24112403.0,4605442.0,22030258.0,24112403.0,4605442.0,-113.17800391474732,-120.37090135172147
139,(주)갤럭시아에스엠,11420,Dec-19,28732679.0,26937800.0,2251316.0,,,,28732679.0,26937800.0,2571538.0,28732679.0,26937800.0,2571538.0,-101.33350292452955,
140,(주)경농,2100,Dec-11,121253605.0,79220101.0,34931302.0,121253605.0,79220101.0,34931302.0,120728258.0,79073941.0,34017164.0,120728258.0,79073941.0,34017164.0,-96.7337380009884,-96.98298602041635
141,(주)경농,2100,Dec-12,136970449.0,87614008.0,36625385.0,,,,131021366.0,83085935.0,33941584.0,131021366.0,83085935.0,33941584.0,-94.3584318066981,
142,(주)경농,2100,Dec-13,196358952.0,129161139.0,48414308.0,196358952.0,129161139.0,48414308.0,139237273.0,85548073.0,37284742.0,139237273.0,85548073.0,37284742.0,-93.74043099493292,-94.97679137029594
143,(주)경농,2100,Dec-14,188483147.0,122779838.0,51049462.0,188483147.0,122779838.0,51049462.0,134806677.0,81145006.0,39622262.0,134806677.0,81145006.0,39622262.0,-94.50671350712217,-95.95546685703569
144,(주)경농,2100,Dec-15,196418710.0,127105636.0,57201531.0,196418710.0,127105636.0,57201531.0,137609256.0,84402122.0,44084513.0,137609256.0,84402122.0,44084513.0,-96.57167911698419,-96.81882852422979
145,(주)경농,2100,Dec-16,203984939.0,135371879.0,59444576.0,203984939.0,135371879.0,59444576.0,143209666.0,90377050.0,45606489.0,143209666.0,90377050.0,45606489.0,-97.4117826399106,-97.7009899819959
146,(주)경농,2100,Dec-17,206534382.0,138859895.0,59226684.0,206534382.0,138859895.0,59226684.0,143175105.0,90974073.0,43121579.0,143175105.0,90974073.0,43121579.0,-96.72541991148385,-97.91216871732951
147,(주)경농,2100,Dec-18,212654617.0,139911460.0,57973365.0,212654617.0,139911460.0,57973365.0,146216658.0,91408676.0,39627710.0,146216658.0,91408676.0,39627710.0,-94.52475912221183,-96.40234518563018
148,(주)경농,2100,Dec-19,227510941.0,153098094.0,65722104.0,227510941.0,153098094.0,65722104.0,151342037.0,94631333.0,44960436.0,151342037.0,94631333.0,44960436.0,-95.96118850485186,-98.05284860485614
149,(주)경동나비엔,9450,Dec-11,341246917.0,251540613.0,77768929.0,341246917.0,251540613.0,77768929.0,318269213.0,246619329.0,60786214.0,318269213.0,246619329.0,60786214.0,-98.26368733981654,-98.21978077464168
150,(주)경동나비엔,9450,Dec-12,379014259.0,282583068.0,82506075.0,,,,341339118.0,268142768.0,61602924.0,342711994.0,268142768.0,61602924.0,-98.2759620060317,
151,(주)경동나비엔,9450,Dec-13,414177562.0,296168554.0,98224613.0,414177562.0,296168554.0,98224613.0,371601179.0,284158227.0,72644249.0,371601179.0,284158227.0,72644249.0,-97.96833762455516,-97.5531645791249
152,(주)경동나비엔,9450,Dec-14,428985365.0,313840608.0,101679980.0,428985365.0,313840608.0,101679980.0,382392117.0,293438355.0,72874100.0,382392117.0,293438355.0,72874100.0,-97.85233554043263,-98.40560306861448
153,(주)경동나비엔,9450,Dec-15,512031120.0,352051189.0,135756950.0,512031120.0,352051189.0,135756950.0,448302084.0,334829527.0,92672044.0,448302084.0,334829527.0,92672044.0,-97.62497988204902,-97.5773124747845
154,(주)경동나비엔,9450,Dec-16,583252904.0,382333051.0,155087917.0,583252904.0,382333051.0,155087917.0,506082201.0,369054723.0,100453303.0,506082201.0,369054723.0,100453303.0,-96.2510720189902,-95.91032349864582
155,(주)경동나비엔,9450,Dec-17,684660958.0,446078996.0,190824927.0,684660958.0,446078996.0,190824927.0,569819524.0,423216560.0,114583201.0,569819524.0,423216560.0,114583201.0,-97.10913637622335,-96.38632687001615
156,(주)경동나비엔,9450,Dec-18,726741615.0,487844378.0,198095020.0,726741615.0,487844378.0,198095020.0,618058456.0,466381901.0,122339017.0,618058456.0,466381901.0,122339017.0,-97.56893939090477,-97.1117176047159
157,(주)경동나비엔,9450,Dec-19,774290704.0,509635845.0,219829864.0,774290704.0,509635845.0,219829864.0,655419303.0,479160026.0,137056391.0,655419303.0,479160026.0,137056391.0,-96.91712922313947,-97.01913191441864
158,(주)경동도시가스,267290,Dec-17,871548284.0,793238142.0,56645639.0,871548284.0,793238142.0,56645639.0,870828897.0,793617236.0,55682161.0,870828897.0,793617236.0,55682161.0,-98.74837824160574,-98.74148370763618
159,(주)경동도시가스,267290,Dec-18,1606531867.0,1480519376.0,83355348.0,1606531867.0,1480519376.0,83355348.0,1605687067.0,1480519376.0,82145199.0,1605687067.0,1480519376.0,82145199.0,-98.64211751531334,-98.65452137523644
160,(주)경동도시가스,267290,Dec-19,1422707835.0,1310188918.0,84463787.0,1422707835.0,1310188918.0,84463787.0,1421866212.0,1310791588.0,83393461.0,1421866212.0,1310791588.0,83393461.0,-99.01702204844914,-99.00420519128872
161,(주)경동인베스트,12320,Dec-11,1847666903.0,1739469751.0,65635356.0,1847666903.0,1739469751.0,65607901.0,1806174764.0,1697470671.0,54876510.0,1806174764.0,1697470671.0,54876510.0,-98.48736121817004,-98.83479954978675
162,(주)경동인베스트,12320,Dec-12,2502642394.0,2381579037.0,71166413.0,2502642394.0,2381579037.0,71166413.0,2403814656.0,2292736954.0,59575728.0,2403814656.0,2292736954.0,59575728.0,-98.91714476211529,-98.99307691807786
163,(주)경동인베스트,12320,Dec-13,2788264380.0,2659198011.0,78526083.0,2788264380.0,2659198011.0,78526083.0,2664100017.0,2552976223.0,64435388.0,2664100017.0,2552976223.0,64435388.0,-99.11600296868644,-99.08540732146305
164,(주)경동인베스트,12320,Dec-14,2603059058.0,2470957525.0,84168488.0,2603059058.0,2470957525.0,84168488.0,2399450987.0,2293899450.0,67714190.0,2399450987.0,2293899450.0,67714190.0,-99.20527550108385,-99.07073816972009
165,(주)경동인베스트,12320,Dec-15,1604168482.0,1520436435.0,97030233.0,1515369532.0,1409335736.0,84147812.0,1352478311.0,1263722829.0,70357549.0,1352478311.0,1263722829.0,70357549.0,-99.31518588909562,-100.44196860552593
166,(주)경동인베스트,12320,Dec-16,1181902637.0,1064804018.0,88431091.0,159924885.0,143793467.0,16194834.0,1021002691.0,924418543.0,73040855.0,518599.0,0.0,2159668.0,779.0495122405645,-91.03896642759827
167,(주)경동인베스트,12320,Dec-17,195069859.0,140724518.0,17964879.0,195069859.0,140724518.0,17964879.0,612436.0,0.0,2869295.0,612436.0,0.0,2869295.0,-164.82002773907578,-89.71603954300492
168,(주)경동인베스트,12320,Dec-18,228644016.0,171130400.0,18301003.0,228644016.0,171396348.0,18303536.0,7460898.0,3635575.0,3987138.0,7460898.0,3635575.0,3987138.0,-101.07278688107245,-90.62670377170552
169,(주)경동인베스트,12320,Dec-19,271765025.0,223338232.0,26467287.0,271747673.0,221812956.0,26346408.0,8641051.0,3929209.0,4807448.0,8641051.0,3929209.0,4807448.0,-100.55016461319295,-95.77626297833703
170,(주)경방,50,Dec-11,348136369.0,258814443.0,67262415.0,348136369.0,258814443.0,67262414.0,275746943.0,246411496.0,6758633.0,275746943.0,246411496.0,6758633.0,-95.7315021209979,-96.72811061110806
171,(주)경방,50,Dec-12,333620804.0,260837041.0,65529821.0,333620804.0,260837041.0,65529821.0,265409209.0,250600103.0,6568491.0,265409209.0,250600103.0,6568491.0,-98.42308361497705,-98.90089733889057
172,(주)경방,50,Dec-13,347189559.0,251468225.0,59689595.0,347189559.0,251468225.0,59689595.0,264782077.0,223418883.0,5461080.0,264782077.0,223418883.0,5461080.0,-92.72739017972701,-94.52694122444437
173,(주)경방,50,Dec-14,329036023.0,238357806.0,60060060.0,329036023.0,238357806.0,60060060.0,256979444.0,209067504.0,15816417.0,256979444.0,209067504.0,15816417.0,-93.33928965527396,-95.12025384864576
174,(주)경방,50,Dec-15,357628146.0,255868653.0,62797982.0,357628146.0,255868653.0,62797982.0,307744480.0,209467360.0,59647194.0,307744480.0,209467360.0,59647194.0,-93.30340278592222,-94.23897506019642
175,(주)경방,50,Dec-16,377445013.0,268352680.0,65655764.0,377445013.0,268352680.0,65655764.0,313876822.0,210095763.0,61204284.0,313876822.0,210095763.0,61204284.0,-92.72411859464664,-93.89467173535711
176,(주)경방,50,Dec-17,360788750.0,253442168.0,65037350.0,360788750.0,253442168.0,65037350.0,288103985.0,188372022.0,60320796.0,288103985.0,188372022.0,60320796.0,-92.65808462722904,-93.77135161567712
177,(주)경방,50,Dec-18,351438926.0,244043108.0,66416067.0,351438926.0,244043108.0,66416067.0,279085217.0,177815403.0,62297979.0,279085217.0,177815403.0,62297979.0,-92.49384819699793,-93.80875229312676
178,(주)경방,50,Dec-19,343892085.0,244396020.0,67475534.0,343892085.0,244396020.0,67475534.0,253552382.0,151563044.0,63022915.0,214619467.0,105778580.0,62369647.0,-89.81982450169893,-95.11706214012881
179,(주)경보제약,214390,Dec-15,,,,,,,178032632.0,129475387.0,22924910.0,178032632.0,129475387.0,22924910.0,-92.24280247202603,
180,(주)경보제약,214390,Dec-16,,,,,,,186726170.0,142622767.0,28509177.0,186726170.0,142622767.0,28509177.0,-95.64234388157537,
181,(주)경보제약,214390,Dec-17,,,,,,,191661374.0,137038683.0,30036042.0,191661374.0,137038683.0,30036042.0,-93.14631310633726,
182,(주)경보제약,214390,Dec-18,,,,,,,201343596.0,152082417.0,31994604.0,201343596.0,152082417.0,31994604.0,-95.52006970088992,
183,(주)경보제약,214390,Dec-19,,,,,,,191706189.0,150990036.0,34522080.0,191706189.0,150990036.0,34522080.0,-98.35796065092865,
184,(주)경인양행,12610,Dec-11,233095049.0,198818643.0,27923263.0,199551808.0,168358631.0,25202852.0,128707611.0,109831813.0,16999541.0,128707611.0,109831813.0,16999541.0,-99.2657648120317,-98.38389005270238
185,(주)경인양행,12610,Dec-12,218604655.0,190167857.0,24795532.0,218604655.0,190167857.0,24795532.0,141304459.0,120613769.0,17683856.0,141304459.0,120613769.0,17683856.0,-98.92460243608198,-99.16016273560973
186,(주)경인양행,12610,Dec-13,260808400.0,217483383.0,32179075.0,260808400.0,217483383.0,32179075.0,183106757.0,147883856.0,23144838.0,183106757.0,147883856.0,23144838.0,-96.58942278557704,-97.81653706076989
187,(주)경인양행,12610,Dec-14,277181095.0,228191361.0,34896569.0,277181095.0,228191361.0,34896569.0,190395047.0,153646031.0,25778430.0,190395047.0,153646031.0,25778430.0,-97.03352966442213,-97.39145419265893
188,(주)경인양행,12610,Dec-15,263163677.0,220123025.0,36322519.0,263163677.0,220123025.0,36322519.0,175006703.0,148385606.0,26546410.0,175006703.0,148385606.0,26546410.0,-99.97865712024853,-98.70707971904909
189,(주)경인양행,12610,Dec-16,274873817.0,228042128.0,36254507.0,274873817.0,228042128.0,36254507.0,179267850.0,150776725.0,26292972.0,179267850.0,150776725.0,26292972.0,-99.38312619074071,-98.03824895063055
190,(주)경인양행,12610,Dec-17,299987729.0,252841704.0,39781229.0,299987729.0,241321110.0,51301823.0,193975818.0,164845854.0,28970760.0,193975818.0,156538356.0,37278258.0,-99.95894607865891,-98.7572285697418
191,(주)경인양행,12610,Dec-18,331102011.0,255365574.0,56045269.0,331102011.0,255365574.0,56045269.0,222659442.0,169805543.0,40878853.0,222659442.0,169805543.0,40878853.0,-97.23659483534642,-96.93528808374626
192,(주)경인양행,12610,Dec-19,358802386.0,274054354.0,61192976.0,358802386.0,274054354.0,61192976.0,245244968.0,188265694.0,42802896.0,245244968.0,188265694.0,42802896.0,-97.02372990188954,-96.60614283717969
193,(주)고려시멘트,198440,Dec-14,,,,,,,,,,,,,,
194,(주)고려시멘트,198440,Dec-15,,,,,,,,,,,,,,
195,(주)고려시멘트,198440,Dec-16,,,,,,,,,,,,,,
196,(주)고려시멘트,198440,Dec-17,,,,,,,87660276.0,75974602.0,8668053.0,87660276.0,75974602.0,8668053.0,-98.24865370398139,
197,(주)고려시멘트,198440,Dec-18,,,,,,,85775723.0,73108112.0,8830048.0,70064952.0,61263299.0,6139862.0,-97.20839770310953,
198,(주)고려시멘트,198440,Dec-19,,,,,,,70921781.0,65599490.0,5781918.0,70921781.0,65599490.0,5781918.0,-100.32299135615295,
199,(주)고영테크놀러지,98460,Dec-11,86130810.0,36970902.0,31057560.0,86130810.0,36970902.0,30776275.0,80200892.0,34339828.0,26842213.0,80200892.0,34339828.0,26562612.0,-86.52133104836958,-88.23590797298382
200,(주)고영테크놀러지,98460,Dec-12,107841666.0,46349851.0,40048530.0,107841666.0,46349851.0,40048530.0,100791139.0,46250331.0,34182337.0,100791139.0,46250331.0,34182337.0,-88.76611669459079,-88.96042019594445
201,(주)고영테크놀러지,98460,Dec-13,111902729.0,49977494.0,45151797.0,111902729.0,49977494.0,45151797.0,103933681.0,48746666.0,37408143.0,103933681.0,48746666.0,37408143.0,-90.64705495845645,-91.8981430988308
202,(주)고영테크놀러지,98460,Dec-14,142840131.0,60262407.0,54422413.0,142840131.0,60262407.0,54422413.0,135531589.0,61382298.0,46420035.0,135531589.0,61382298.0,46420035.0,-88.6044429103477,-89.06695802070068
203,(주)고영테크놀러지,98460,Dec-15,145904431.0,56896177.0,65558661.0,145904431.0,56896177.0,65558661.0,138554625.0,56961633.0,55420485.0,138554625.0,56961633.0,55420485.0,-89.57007782634686,-91.26186582360977
204,(주)고영테크놀러지,98460,Dec-16,171793841.0,63856136.0,74753217.0,171793841.0,63856136.0,74753217.0,153254768.0,61186100.0,61028848.0,153254768.0,61186100.0,61028848.0,-88.73203906014845,-89.3092311414811
205,(주)고영테크놀러지,98460,Dec-17,203368626.0,71899522.0,87720199.0,203368626.0,71899522.0,87720199.0,188934907.0,73639302.0,69782520.0,188934907.0,73639302.0,69782520.0,-86.30595350455505,-87.9475731489529
206,(주)고영테크놀러지,98460,Dec-18,238208865.0,89336707.0,102888841.0,238208865.0,89336707.0,102888841.0,219818022.0,88093203.0,85527985.0,219818022.0,88093203.0,85527985.0,-88.25820283646868,-89.31699798826261
207,(주)고영테크놀러지,98460,Dec-19,222057035.0,80865005.0,107860718.0,222057035.0,80865005.0,107860718.0,209480760.0,81602341.0,87820454.0,209480760.0,81602341.0,87820454.0,-89.4279257949955,-91.88590286450143
208,(주)골드앤에스,35290,Dec-11,47522791.0,32544786.0,13406161.0,47522791.0,32544786.0,13406161.0,47522791.0,33020367.0,12842845.0,47522791.0,33020367.0,12842845.0,-98.22288250199551,-98.31841110280622
209,(주)골드앤에스,35290,Dec-12,43889087.0,31012456.0,15207506.0,43889087.0,31012456.0,15207506.0,43889087.0,31475407.0,14776821.0,43889087.0,31475407.0,14776821.0,-102.62159587975836,-102.58672688910522
210,(주)골드앤에스,35290,Dec-13,39548810.0,28127986.0,17913933.0,39256785.0,28127986.0,15806237.0,36607591.0,26382626.0,15207067.0,36607591.0,26382626.0,15207067.0,-106.37119570546722,-107.8050610950645
211,(주)골드앤에스,35290,Dec-14,31287203.0,23453716.0,10913085.0,29428881.0,21356992.0,10353652.0,29428881.0,21706823.0,10040836.0,29428881.0,21706823.0,10040836.0,-103.79030589176831,-105.0370002056771
212,(주)골드앤에스,35290,Dec-15,22197935.0,15199451.0,5854717.0,22197935.0,15199451.0,5854717.0,22197935.0,15542053.0,5593861.0,22197935.0,15542053.0,5593861.0,-97.5492114720758,-97.35558060610371
213,(주)골드앤에스,35290,Dec-16,15893494.0,9347753.0,6143671.0,15893494.0,9347753.0,6949771.0,15893494.0,9636887.0,5866965.0,15893494.0,9636887.0,6673065.0,-98.79006116301963,-98.75098699892001
214,(주)골드앤에스,35290,Dec-17,12802035.0,8002687.0,8493390.0,12802035.0,8002687.0,8493390.0,12802035.0,8220762.0,8271390.0,12802035.0,8220762.0,8271390.0,-112.59675511732071,-112.60846432698462
215,(주)골드앤에스,35290,Dec-18,8680452.0,4405757.0,8941725.0,8680452.0,4405757.0,8681178.0,8680452.0,4348267.0,8891313.0,8680452.0,4348267.0,8630767.0,-121.04910522807421,-121.4404696346879
216,(주)골드앤에스,35290,Dec-19,7642733.0,6293120.0,8491730.0,7642733.0,6293120.0,8491730.0,7642733.0,6293120.0,8491730.0,7642733.0,6293120.0,8491730.0,-131.84523717959263,-131.84523717959263
217,(주)골드퍼시픽,38530,Dec-11,,,,,,,11236925.0,6637040.0,2281112.0,11236925.0,6637040.0,2281112.0,-88.49534040480222,
218,(주)골드퍼시픽,38530,Dec-12,,,,10491048.0,7335464.0,2428682.0,10491048.0,7335464.0,2428682.0,10491048.0,7335464.0,2428682.0,-96.41128097810369,
219,(주)골드퍼시픽,38530,Dec-13,7167832.0,8242393.0,5063021.0,7167832.0,8242393.0,5063021.0,6488691.0,7623009.0,4450221.0,6488691.0,7623009.0,4450221.0,-130.0859970258466,-129.9785485897058
220,(주)골드퍼시픽,38530,Dec-14,16486257.0,17957521.0,4348050.0,16486257.0,17957521.0,4348050.0,4855121.0,8095405.0,2735104.0,4855121.0,8095405.0,2735104.0,-138.09466371449537,-115.00139153019549
221,(주)골드퍼시픽,38530,Dec-15,18635305.0,19680341.0,7198088.0,,,,6121489.0,8377506.0,5941733.0,18635305.0,19680341.0,7198088.0,-118.01159623598451,
222,(주)골드퍼시픽,38530,Dec-16,,,,,,,9588100.0,8116354.0,9996865.0,9588100.0,8116354.0,9996865.0,-130.77513745825604,
223,(주)골드퍼시픽,38530,Dec-17,,,,5031439.0,1988881.0,2104961.0,5031439.0,1988881.0,2104961.0,5031439.0,1988881.0,2104961.0,-89.72528078861352,
224,(주)골드퍼시픽,38530,Dec-18,5708281.0,1408824.0,5203460.0,,,,5580994.0,1408824.0,4678410.0,5708281.0,1408824.0,5203460.0,-104.10890247322261,
225,(주)골드퍼시픽,38530,Dec-19,,,,,,,11323125.0,8029376.0,6714790.0,11323125.0,8029376.0,6714790.0,-113.12388387423917,
226,(주)골프존,215000,Dec-15,201560389.0,80622893.0,71355052.0,201560389.0,80622893.0,71355052.0,184085342.0,60628407.0,75828799.0,184085342.0,60628407.0,75828799.0,-85.1413996996118,-85.97536978832966
