,회사명,거래소코드,회계년도,매출원가감소율여부,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인딩부가가치,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
1972,신화다이나믹스,1770,2017-12,0,-3.14,0.14,0.2,-2.1,-6.38,-12.66,10.91,-3.39,-5.46,0.0,0.0,-2.96,0.87,3.66,2.15,4.07,5.27,1.61,1.91,1.23,6.77,158.22,100.31,19.54,90.69,0.0,9.46,5.16,0.0,52.44,44.41,70.04,186.16,84.42,47.56,36.6,99.47,25.77,181551.1,145680.98,846.26,0,0.0,0.0,0.0,1,0.0,0.0,0,#DIV/0!
1973,신화다이나믹스,1770,2018-12,0,5.83,-8.06,-2.96,-7.34,-7.61,16.92,9.58,3.11,6.28,0.0,0.0,3.3,1.06,3.9,3.09,4.83,5.59,2.02,2.24,1.51,8.38,160.0,106.63,30.65,89.74,0.0,13.19,5.62,0.0,52.7,47.05,70.59,171.99,83.72,47.3,33.36,88.95,26.47,189895.9,160893.65,838.65,0,0.0,0.0,0.0,1,0.0,0.0,0,#DIV/0!
1974,신화다이나믹스,1770,2019-12,0,2.15,1.13,-3.6,-2.07,0.37,3.44,7.04,1.3,2.82,0.0,0.0,1.48,1.14,4.45,3.44,5.16,5.44,2.17,2.4,1.64,9.82,151.06,97.7,23.73,91.18,0.0,13.86,5.82,0.0,52.31,44.21,68.36,144.2,86.51,47.69,35.32,104.5,23.11,167798.68,147301.32,777.46,0,0.0,0.0,0.0,0,0.0,,0,#DIV/0!
1975,신화콘텍,187270,2014-12,0,17.71,-16.54,66.43,-36.26,5.89,-30.92,25.38,12.95,19.96,15.01,16.25,12.07,0.91,4.88,3.37,2.74,6.22,1.5,2.3,1.57,7.12,224.85,184.51,97.06,46.17,15.55,32.28,10.24,65.87,68.41,41.61,50.7,233.54,32.96,31.59,17.94,32.31,28.15,181758.22,73628.32,401.34,71.80107855,32.52,32.46,130504.36,0,0.0,0.0,0,1
1976,신화콘텍,187270,2015-12,0,-2.13,11.89,21.38,-1.41,-2.08,-36.18,15.98,-1.67,-1.58,-1.84,-3.05,-1.01,0.6,4.71,3.9,1.23,9.9,0.94,1.67,1.27,9.19,138.57,100.54,22.67,67.02,29.03,19.51,13.7,26.97,59.87,32.41,44.67,237.5,53.85,40.13,27.45,98.61,12.43,223823.86,105483.23,538.06,37.882669,15.76,27.58,84790.45,0,0.0,0.0,0,1
1977,신화콘텍,187270,2016-12,0,1.33,19.14,18.46,-9.06,7.28,3.18,22.57,1.08,1.03,1.34,2.49,0.58,0.54,3.88,4.64,1.06,13.09,0.95,1.24,1.38,9.25,145.75,105.31,39.37,85.5,39.21,11.35,10.57,13.34,53.91,24.64,34.1,270.4,43.4,46.09,27.75,88.4,10.7,374815.56,140423.64,756.99,31.93803432,15.81,31.96,119708.72,1,0.0,0.0,0,0
1978,신화콘텍,187270,2017-12,0,13.15,25.74,14.69,44.11,37.16,57.21,31.01,11.13,13.54,12.31,17.86,7.67,0.69,5.47,6.26,1.43,22.9,1.22,1.59,1.87,8.12,163.93,130.08,73.81,70.04,35.38,20.39,13.57,23.73,58.81,31.01,39.08,414.44,40.54,41.19,20.64,52.94,15.24,502975.1,174545.34,1091.1,44.7796984,20.64,33.37,225230.73,0,0.0,0.0,0,0
1979,신화콘텍,187270,2018-12,0,-0.51,-3.87,-0.84,-3.94,-2.52,-30.08,18.76,-1.96,-1.46,-0.5,-1.13,-0.86,0.44,4.52,4.59,0.94,15.93,0.74,1.08,1.13,3.54,285.85,228.89,123.24,67.68,33.66,24.81,22.25,29.75,59.64,31.27,39.06,237.53,22.91,40.36,19.93,30.65,25.39,421924.33,153482.71,955.63,32.23226703,14.23,31.63,135995.78,0,0.0,0.0,0,0
1980,신화콘텍,187270,2019-12,0,-0.82,0.54,4.02,-3.38,-6.12,14.59,20.51,-6.08,-5.43,-0.85,-1.65,-3.13,0.51,4.4,5.43,1.06,13.92,0.89,1.21,1.34,5.89,186.42,132.91,35.14,79.58,35.45,12.0,10.37,15.0,55.68,26.76,37.53,236.11,36.16,44.32,28.7,61.92,17.4,357347.62,148796.84,732.81,23.80037821,11.61,22.63,85050.08,1,0.0,,0,0
1981,신흥,4080,2011-12,0,2.87,3.24,10.06,12.23,-0.59,0.56,20.27,1.69,3.66,4.53,3.74,2.04,1.21,3.92,9.78,4.08,12.52,2.17,2.74,3.04,41.4,116.13,42.32,0.62,82.53,24.75,7.19,2.73,13.13,54.79,15.11,41.46,130.55,65.17,45.21,63.55,457.69,5.76,113830.22,4792.16,372.82,70.54571051,21.54,18.07,80302.34,0,0.0,0.0,0,0
1982,신흥,4080,2012-12,0,0.58,-0.72,-8.03,7.14,-0.69,-9.61,19.44,0.67,1.33,0.96,0.89,0.73,1.08,3.26,7.88,3.67,11.99,1.97,2.39,2.51,25.69,123.27,48.51,0.07,82.47,23.59,0.65,0.27,1.25,54.8,17.61,44.74,175.8,66.23,45.2,60.65,321.27,8.45,113998.73,3570.8,402.91,64.6003696,18.28,16.85,73643.6,0,0.0,0.0,0,0
1983,신흥,4080,2013-12,0,1.53,-8.32,-12.46,-12.11,0.79,-19.24,24.14,1.09,1.74,2.0,2.19,1.0,0.91,2.6,6.28,3.3,12.42,1.59,2.15,2.08,15.99,138.65,53.7,0.12,65.99,21.66,4.88,2.03,8.95,60.25,16.61,42.89,232.37,51.35,39.75,61.27,219.78,11.96,104623.09,2490.11,387.09,75.10696151,20.3,21.24,78579.22,0,0.0,0.0,0,1
1984,신흥,4080,2014-12,0,5.73,-4.52,-3.5,-5.5,6.49,0.5,27.47,5.39,8.33,4.81,4.9,5.3,0.98,2.8,6.55,3.61,14.66,1.54,2.7,2.3,11.92,165.98,69.57,0.44,48.82,13.77,18.58,6.06,44.26,67.2,17.79,42.45,216.08,38.06,32.8,58.09,146.12,16.88,103667.13,1641.49,379.82,89.47368437,24.42,24.28,92754.8,0,0.0,0.0,0,0
1985,신흥,4080,2015-12,0,6.24,10.97,46.15,2.85,2.29,0.98,28.22,2.29,3.43,5.0,5.2,2.21,0.96,2.96,6.13,3.02,13.83,1.49,2.71,2.36,37.0,114.38,50.01,0.21,61.45,22.43,12.95,5.39,21.98,61.94,17.2,39.35,233.15,55.54,38.06,56.28,447.55,4.95,153269.21,917.11,426.75,52.40785785,18.82,20.56,80325.11,0,0.0,0.0,0,0
1986,신흥,4080,2016-12,0,4.32,-3.99,-5.04,-4.77,-0.19,-0.82,25.4,0.86,1.27,3.15,3.4,0.8,0.93,3.12,6.17,2.59,14.05,1.47,2.51,2.36,25.09,123.94,53.38,0.48,55.32,18.09,11.55,4.35,22.73,64.38,16.81,39.03,219.04,48.91,35.62,56.93,294.74,7.54,142857.45,1783.12,402.22,49.95521187,17.74,18.76,71364.74,0,0.0,0.0,0,0
1987,신흥,4080,2017-12,0,5.01,-0.2,-2.99,1.45,1.99,-2.59,25.89,2.62,3.72,3.07,3.33,2.42,0.92,3.16,5.9,2.63,14.18,1.42,2.64,2.34,21.56,127.52,59.72,0.45,51.98,16.22,11.94,4.42,25.18,65.8,18.58,39.67,259.15,47.28,34.2,53.17,246.37,8.56,142244.12,1695.46,411.47,59.40630346,20.54,22.25,84501.97,0,0.0,0.0,0,1
1988,신흥,4080,2018-12,0,1.36,1.09,10.69,8.86,1.09,0.33,24.23,2.51,3.52,0.84,0.91,2.31,0.92,3.33,5.54,2.54,13.69,1.4,2.69,2.24,14.54,141.84,72.68,0.8,51.98,13.32,4.99,1.86,12.81,65.8,21.89,42.72,233.89,45.78,34.2,48.76,165.3,12.6,158811.08,3178.91,430.81,56.581135,20.86,22.77,89857.11,0,0.0,0.0,0,1
1989,신흥,4080,2019-12,0,3.89,10.56,27.43,1.9,0.74,1.21,24.99,1.66,2.33,2.15,2.44,1.46,0.88,3.13,5.87,2.15,13.8,1.4,2.36,2.15,18.53,129.84,59.26,0.77,66.79,22.73,2.46,1.17,4.33,59.96,17.97,39.38,232.5,50.58,40.04,54.36,236.55,9.05,217473.4,3059.06,518.37,40.70446242,17.08,20.36,88521.38,0,0.0,,0,0
1990,심텍,222800,2015-12,0,4.5,275.13,444.69,133.01,68.54,239.02,11.47,2.64,8.45,5.6,4.92,3.0,1.14,6.7,11.46,1.89,9.0,3.2,1.77,3.86,-5.4,49.46,20.53,1.11,254.02,28.28,9.97,9.92,25.3,28.25,10.84,26.13,56.76,187.01,71.75,58.49,-57.24,-26.7,146368.55,157465.25,238.21,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
1991,심텍,222800,2016-12,0,4.87,9.64,-2.77,33.74,15.68,100.27,12.44,3.7,17.54,7.0,5.08,5.1,1.38,7.72,10.71,2.27,10.33,4.74,1.94,4.73,-12.67,60.51,30.23,0.47,235.51,30.55,12.46,6.64,28.63,29.81,15.92,31.87,112.18,176.73,70.19,50.04,-76.67,-20.8,151064.09,174374.84,269.71,61.57657133,34.49,26.18,93020.09,0,0.0,0.0,0,1
1992,심텍,222800,2017-12,0,4.16,21.12,33.66,9.72,19.85,2.47,12.51,1.98,8.17,5.09,4.17,2.42,1.22,6.27,10.24,2.02,8.54,4.12,1.74,4.04,-8.87,53.46,20.24,3.1,239.07,25.79,16.79,10.62,45.91,29.49,10.93,28.87,48.3,183.12,70.51,62.13,-71.36,-25.13,187104.48,218274.33,307.11,50.23564219,30.61,27.46,93993.14,1,0.0,0.0,0,1
1993,심텍,222800,2018-12,0,2.69,11.7,10.29,20.06,-0.08,24.15,13.07,0.23,1.08,3.99,3.05,0.3,1.31,6.11,15.34,2.09,12.89,4.69,1.81,4.36,-7.51,48.48,18.53,5.24,279.06,27.53,18.66,11.09,49.89,26.38,11.86,31.03,146.75,242.65,73.62,61.78,-58.12,-32.98,210956.05,250258.44,347.88,61.48345207,37.28,30.1,129703.06,0,0.0,0.0,0,1
1994,심텍,222800,2019-12,0,-1.35,3.27,1.37,0.71,-24.72,-0.73,8.79,-3.94,-20.95,-2.17,-1.79,-4.77,1.21,6.02,12.64,1.96,16.84,5.32,1.57,3.95,-6.72,46.07,19.4,1.77,420.02,32.44,4.34,2.94,10.8,19.23,12.75,30.26,98.7,341.59,80.77,57.88,-49.44,-35.43,192624.57,227902.46,328.1,52.59187858,30.88,25.93,101304.88,1,0.0,,0,0
1995,심텍홀딩스,36710,2011-12,0,6.44,1.56,-3.05,11.87,27.3,5.16,16.7,6.94,27.54,14.22,10.47,9.43,1.36,8.79,8.44,2.4,15.15,3.97,2.06,4.01,-18.49,70.89,41.47,9.36,162.82,37.18,31.98,14.71,53.29,38.05,20.75,35.47,137.55,131.52,61.95,41.5,-101.03,-14.57,143229.94,150401.59,264.86,66.53555641,35.98,26.71,95298.84,0,0.0,0.0,0,0
1996,심텍홀딩스,36710,2012-12,0,6.62,10.63,-1.27,25.09,20.43,2.88,14.24,3.12,10.33,9.73,7.39,4.11,1.32,7.58,9.33,2.53,14.99,3.31,2.19,3.47,37.77,119.82,74.82,33.11,141.43,26.47,22.27,10.41,49.27,41.42,25.05,40.11,90.88,80.83,58.58,37.55,227.04,6.63,123304.04,144330.24,270.66,65.53509906,29.86,23.83,80807.42,0,0.0,0.0,0,1
1997,심텍홀딩스,36710,2013-12,0,-3.87,12.4,46.17,-33.39,-17.66,-16.66,1.23,-5.24,-14.48,-6.24,-6.35,-5.15,0.98,6.68,9.3,1.72,10.72,2.77,1.53,3.12,-6.67,46.06,18.82,1.32,229.57,32.45,10.44,7.83,22.4,30.34,9.72,23.77,80.61,170.1,69.66,59.13,-50.49,-27.84,176886.11,163908.44,286.96,30.20350558,18.62,20.04,53425.81,0,0.0,0.0,0,1
1998,심텍홀딩스,36710,2014-12,0,1.2,8.64,5.67,18.58,6.46,26.14,8.76,0.26,0.96,2.31,2.06,0.29,1.12,6.99,12.39,1.78,11.57,3.74,1.61,4.51,-13.81,62.42,25.84,1.32,236.3,34.79,8.32,5.42,16.81,29.74,10.74,25.95,78.53,139.8,70.26,58.6,-97.32,-15.62,173602.0,169391.1,290.69,43.73806753,26.12,24.21,75930.16,1,0.0,0.0,0,0
1999,심텍홀딩스,36710,2015-12,0,1.61,-4.71,-8.17,-10.78,4.03,-76.48,11.22,80.02,66.93,0.38,1.45,20.79,0.26,1.56,2.91,0.42,2.2,0.84,0.38,1.03,-2.11,49.0,19.9,2.29,208.05,26.45,19.5,49.46,49.8,32.46,9.87,24.29,54.64,152.73,67.54,59.38,-57.05,-25.29,23978121.14,27594324.71,41884.99,5.638354317,3.23,12.12,1351971.43,0,0.0,0.0,0,0
2000,심텍홀딩스,36710,2016-12,0,3.76,7.25,-5.11,34.51,8.83,405.94,11.66,2.64,10.49,5.15,3.96,3.43,1.3,7.67,11.42,2.3,10.39,3.97,1.93,4.73,-12.81,60.85,29.91,1.31,203.58,24.53,15.35,8.19,41.97,32.94,14.98,30.47,114.93,152.02,67.06,50.85,-79.02,-19.6,32700048.9,41227982.0,62891.39,67.21754474,34.95,27.82,21980170.0,0,0.0,0.0,0,1
2001,심텍홀딩스,36710,2017-12,0,3.36,19.9,34.8,10.05,10.91,2.84,11.92,1.2,4.47,3.96,3.37,1.41,1.17,6.26,10.59,2.07,8.59,3.72,1.72,4.04,-8.94,53.7,20.3,3.32,228.2,22.28,15.87,10.24,49.52,30.47,10.57,27.97,49.42,170.91,69.53,62.2,-72.14,-24.11,39502530.18,49307110.91,68553.24,52.00260452,29.97,27.81,20542344.55,0,0.0,0.0,0,1
2002,심텍홀딩스,36710,2018-12,0,2.55,11.44,10.72,20.98,0.26,23.96,12.89,0.15,0.67,3.73,2.95,0.19,1.26,6.11,15.39,2.12,13.0,4.38,1.78,4.32,-7.43,48.47,18.8,5.41,264.77,26.83,17.88,10.83,48.39,27.41,11.78,30.36,152.5,228.5,72.59,61.2,-57.56,-32.28,26952795.44,33098114.89,46684.78,64.35807592,37.16,31.0,17346300.56,0,0.0,1.0,0,1
2003,심텍홀딩스,36710,2019-12,0,-1.24,2.97,1.89,-0.06,-19.62,-0.67,8.65,-3.86,-18.59,-2.01,-1.71,-4.53,1.17,6.03,12.81,1.99,17.18,4.81,1.55,3.92,-6.76,46.27,19.56,2.64,367.28,31.97,3.91,2.66,9.6,21.4,12.46,29.46,99.33,297.55,78.6,57.73,-49.71,-34.21,28676900.59,34946595.18,50901.15,54.97291107,30.97,26.79,15764527.06,1,0.0,,0,0
2004,싸이토젠,217330,2018-12,0,-300.72,-87.34,-92.43,-80.24,-82.74,-99.23,25.47,-212.09,-3.47,0.0,0.0,-2.57,0.01,0.06,0.15,0.11,0.17,0.02,0.05,0.02,0.12,4137.65,4137.65,428.67,3.23,0.0,1447.88,840.63,0.0,96.87,88.77,88.77,587.55,2.21,3.13,0.0,0.0,86.63,53659.63,0.0,842.7,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
2005,싸이토젠,217330,2019-12,0,-94.69,-13.35,45.53,-29.3,-18.7,-34.81,-23.37,-518.3,-20.72,0.0,0.0,-19.5,0.04,,1.23,0.4,7.58,0.04,0.64,0.05,0.12,1328.5,1328.5,936.31,10.02,0.0,-170.88,-384.16,0.0,90.89,72.43,72.43,410.55,6.0,9.11,0.0,0.0,66.98,62454.24,0.0,518.85,0,0.0,0.0,0.0,0,0.0,,0,#DIV/0!
2006,쌍방울,102280,2011-12,0,4.38,1.55,-5.21,5.98,9.85,12.94,27.66,3.81,8.59,6.41,5.04,4.84,1.27,2.52,6.0,4.31,18.47,2.26,2.92,1.94,8.31,183.22,74.21,12.59,70.71,24.67,17.88,5.86,30.02,58.58,27.11,66.93,221.82,62.36,41.42,59.5,130.99,30.4,83058.04,126943.98,293.16,62.66325785,17.75,14.06,52046.88,0,0.0,0.0,0,1
2007,쌍방울,102280,2012-12,0,2.82,-3.85,-4.56,-6.21,3.65,-0.05,30.85,2.16,4.58,4.3,3.34,2.78,1.29,2.22,6.31,4.53,16.66,2.12,3.28,1.95,7.43,217.96,82.85,8.57,58.37,23.46,11.14,3.13,17.5,63.14,24.82,65.28,308.49,47.44,36.86,61.99,114.54,35.33,75666.99,118759.93,267.54,0,18.52,14.11,49551.22,0,0.0,0.0,0,0
2008,쌍방울,102280,2013-12,0,-0.12,10.6,-3.85,14.51,-2.11,-14.22,31.03,-1.41,-2.55,-0.19,-0.18,-1.51,1.07,1.84,5.82,4.06,17.08,1.8,2.63,1.61,5.57,217.89,89.45,27.76,78.95,33.14,0.18,0.08,0.24,55.88,27.75,67.59,265.06,55.51,44.12,58.95,108.95,36.57,81399.23,118685.54,331.07,0,11.77,11.56,38964.16,0,0.0,0.0,0,1
2009,쌍방울,102280,2014-12,0,0.13,3.68,0.4,6.29,2.67,2.04,30.64,-0.9,-1.65,0.2,0.2,-0.92,1.02,1.8,5.76,4.22,17.6,1.83,2.3,1.49,5.3,219.87,97.44,13.04,80.71,33.63,-3.65,-1.63,-4.84,55.34,30.71,69.29,319.84,56.95,44.66,55.68,102.13,37.78,79554.78,118519.43,334.16,0,15.66,15.63,52340.36,0,0.0,0.0,0,0
2010,쌍방울,102280,2015-12,0,0.52,56.75,-2.2,78.8,130.52,2.65,32.34,-0.36,-0.41,0.58,0.73,-0.29,0.8,1.87,4.42,4.37,33.04,1.12,2.79,1.06,2.1,474.48,337.71,164.23,22.88,13.64,-14.73,-4.18,-20.1,81.38,56.26,79.04,4431.8,20.47,18.62,28.82,36.52,62.38,81128.03,125058.91,546.16,0,10.28,15.67,56168.64,0,0.0,0.0,0,1
2011,쌍방울,102280,2016-12,0,-9.13,2.73,-4.07,-12.71,-1.46,-20.24,26.81,-14.33,-9.28,-6.85,-13.26,-7.4,0.52,1.51,3.3,3.6,21.19,0.65,2.54,0.71,1.93,468.25,279.28,108.58,28.11,7.39,-19.38,-8.34,-57.54,78.06,40.06,67.16,288.31,18.37,21.94,40.36,51.32,52.82,86282.16,133714.05,622.05,0,2.74,5.37,17014.46,0,0.0,0.0,0,0
2012,쌍방울,102280,2017-12,0,-14.15,179.41,-23.66,261.67,73.21,-3.63,22.42,130.78,60.21,-5.1,-19.71,33.85,0.26,1.54,4.95,4.01,13.34,0.46,0.59,0.32,0.79,203.5,184.78,3.42,106.66,5.7,-1.11,-3.25,-10.02,48.39,78.94,86.93,193.21,88.28,51.61,9.2,18.08,44.21,96907.54,183339.78,2557.25,0,33.79,192.32,864170.78,0,0.0,0.0,0,1
2013,쌍방울,102280,2018-12,0,0.32,-39.08,-3.71,-83.14,-32.42,-7.28,34.31,-93.72,-37.66,0.11,0.56,-18.98,0.2,1.42,6.16,4.38,14.81,0.4,0.41,0.32,-3.83,63.26,32.81,4.11,86.31,6.1,1.87,3.24,14.21,53.67,12.48,24.05,240.93,70.85,46.33,48.13,-82.87,-13.97,116764.42,230211.95,1949.49,0,-29.53,-110.41,-575586.36,0,0.0,0.0,0,0
2014,쌍방울,102280,2019-12,0,-2.93,-10.47,-7.31,-10.67,-18.62,-5.03,23.53,-37.71,-19.67,-2.87,-10.71,-10.1,0.27,1.76,5.37,4.4,13.89,0.52,0.55,1.12,-2.91,55.21,28.14,3.95,104.99,6.81,0.44,0.79,3.28,48.78,12.23,24.0,217.85,89.1,51.22,49.04,-60.46,-19.47,104995.76,150140.34,1693.33,0,-6.86,-24.2,-116243.38,0,0.0,,0,0
2015,쎄니트,37760,2011-12,0,-1.6,0.85,8.2,1.97,-12.88,3.18,14.07,-10.21,-17.9,-3.24,-4.58,-7.21,0.71,6.88,5.54,1.31,3.8,1.75,1.18,1.96,-6.63,63.12,47.83,4.65,167.81,32.23,0.14,0.13,0.28,37.34,27.51,36.3,57.07,154.0,62.66,24.22,-41.45,-21.21,779088.81,21052.02,1396.72,0,1.71,2.43,23873.52,0,0.0,0.0,0,0
2016,쎄니트,37760,2012-12,0,1.63,-1.22,-4.31,9.63,-0.14,18.2,19.43,0.03,0.07,3.14,3.76,0.03,0.84,7.99,5.86,1.52,3.83,2.23,1.34,2.18,-17.07,80.34,64.26,1.3,164.93,32.69,5.32,3.94,10.13,37.75,32.22,40.28,66.69,132.84,62.25,20.01,-81.76,-9.86,422153.31,293894.63,784.26,16.90101905,9.1,10.81,71348.21,0,0.0,1.0,0,0
2017,쎄니트,37760,2013-12,0,3.11,25.55,23.97,4.8,36.94,8.07,22.21,3.45,7.01,4.87,6.04,2.78,0.81,8.51,5.6,1.5,4.31,2.03,1.34,2.2,-14.79,77.44,61.75,3.12,142.88,31.31,4.63,3.76,8.7,41.17,26.81,33.62,80.97,105.46,58.83,20.26,-69.57,-9.79,493763.32,280010.79,926.11,23.49596487,12.53,17.3,116014.46,0,0.0,0.0,0,0
2018,쎄니트,37760,2014-12,0,4.41,18.3,23.84,8.04,12.4,4.14,24.69,6.77,11.67,6.33,9.16,4.68,0.69,8.6,5.93,1.26,4.78,1.73,1.15,2.16,-8.05,65.98,54.36,2.26,155.63,38.26,7.86,7.5,12.5,39.12,25.3,30.71,75.87,118.99,60.88,17.61,-34.15,-15.84,351129.08,163045.97,628.71,25.07831959,14.01,21.97,88057.27,0,0.0,1.0,0,1
2019,쎄니트,37760,2015-12,0,5.71,14.87,5.29,35.33,31.1,38.5,22.94,8.6,16.8,7.93,9.64,7.07,0.82,11.0,6.81,1.54,6.05,1.95,1.42,2.44,338.93,101.27,84.31,8.17,124.0,34.26,9.53,6.86,15.39,44.64,30.12,36.18,91.96,80.02,55.36,16.75,1335.51,0.45,291178.44,130924.15,575.17,30.69783444,15.54,20.22,89385.48,0,0.0,1.0,0,0
2020,쎄니트,37760,2016-12,0,5.56,18.93,15.97,23.61,17.85,18.45,21.22,6.16,11.53,7.5,9.02,5.12,0.83,10.36,5.61,1.65,6.03,1.87,1.5,2.25,106.11,103.99,85.88,8.48,126.06,33.41,7.43,5.41,12.4,44.24,31.05,37.6,112.75,81.74,55.76,17.42,453.84,1.44,305851.4,140654.62,617.03,32.36841986,16.04,20.96,98999.27,0,0.0,0.0,0,1
2021,쎄니트,37760,2017-12,0,4.86,1.66,-1.32,5.04,12.55,9.05,18.92,5.34,9.49,5.62,6.78,4.43,0.83,10.39,5.5,1.68,6.21,1.78,1.55,2.17,176.56,102.45,85.63,14.62,104.19,29.56,10.74,6.67,18.54,48.97,32.47,38.85,107.87,77.44,51.03,16.42,685.91,0.93,242213.61,115162.79,503.88,32.07362605,15.42,18.77,77686.69,0,0.0,1.0,0,0
2022,쎄니트,37760,2018-12,0,3.63,-4.85,1.08,-11.89,3.77,-9.89,18.03,2.82,4.18,4.15,5.47,2.14,0.76,9.4,6.34,1.52,7.62,1.48,1.55,2.03,-779.07,99.45,80.5,8.25,87.24,30.68,10.8,6.47,16.4,53.41,29.13,35.98,133.72,67.74,46.59,19.05,-3432.8,-0.2,243793.06,121740.93,477.88,29.90943406,15.26,19.62,72917.12,0,0.0,0.0,0,1
2023,쎄니트,37760,2019-12,0,3.1,7.52,-11.97,16.11,1.36,-3.51,17.94,1.75,2.44,3.79,5.24,1.27,0.72,8.01,7.5,1.55,10.27,1.4,1.5,1.93,33.33,112.08,89.23,18.07,98.63,32.25,6.74,4.79,10.38,50.35,30.93,38.85,129.39,68.85,49.65,20.39,189.11,4.19,219469.87,125918.13,524.11,35.21371696,14.75,21.13,77283.5,0,0.0,,0,0
2024,쎌마테라퓨틱스,15540,2011-12,0,-6.83,-43.02,16.69,-49.7,-21.48,-39.36,0.57,-3.46,-33.6,-20.11,-3.26,-21.39,6.18,74.3,72.66,64.0,1612.41,9.7,16.99,10.89,53.31,256.5,199.05,5.22,29.63,1.34,-100.85,-2.71,-1719.95,77.14,40.59,52.31,0.0,26.44,22.86,22.4,36.71,31.92,170908.0,88031.47,1193.82,0,-18.08,-2.12,-215806.67,0,0.0,0.0,0,0
2025,쎌마테라퓨틱스,15540,2012-12,0,-13.71,-23.17,-9.88,-17.58,-12.18,-32.18,0.41,-8.31,-66.18,-16.08,-2.46,-54.22,6.53,65.05,100.82,42.39,,7.96,36.13,12.09,33.27,510.96,440.45,377.66,13.41,2.54,-162.12,-2.55,-753.34,88.18,48.37,56.12,,12.46,11.82,13.8,17.16,45.13,288796.0,218448.75,1719.75,0,-49.27,-6.56,-847245.0,0,0.0,0.0,0,0
2026,쎌마테라퓨틱스,15540,2013-12,0,-49.39,-10.05,-8.32,-39.35,-8.74,-15.36,0.13,-3.97,-29.95,-25.63,-3.83,-26.6,6.69,37.77,332.86,39.49,410.21,7.54,59.68,14.1,47.96,451.83,108.5,35.98,11.78,2.3,-251.39,-3.75,-1150.14,89.46,9.09,37.84,15.32,9.36,10.54,75.99,97.58,29.46,211814.2,188938.5,1237.57,0,-11.93,-1.69,-147642.0,0,0.0,1.0,0,0
2027,쎌마테라퓨틱스,15540,2014-12,0,-87.91,-3.11,-68.52,12.82,-15.61,13.83,-0.11,-12.87,-125.46,-34.92,-4.27,-105.11,8.17,38.93,191.49,71.48,146.5,9.75,50.38,19.98,69.79,217.35,153.13,89.58,28.33,5.83,-123.8,-3.29,-469.13,77.92,31.04,44.06,59.35,26.01,22.08,29.55,54.73,23.79,74080.78,160713.33,1332.35,0,-82.53,-9.94,-1099611.11,0,0.0,0.0,0,1
2028,쎌마테라퓨틱스,15540,2015-12,0,-9.64,137.16,-32.73,168.26,-34.35,2.73,3.04,-27.05,-357.36,-49.35,-9.76,-136.81,5.06,100.33,65.65,183.36,206.31,13.21,8.2,10.51,754.99,101.95,98.96,17.72,363.61,13.58,-28.37,-6.19,-163.77,21.57,48.37,49.83,3760.24,226.62,78.43,2.93,153.35,0.95,24917.61,71268.72,1579.9,0,-80.3,-22.33,-1268646.67,0,0.0,1.0,0,1
2029,쎌마테라퓨틱스,15540,2016-12,0,-2.49,-53.88,-64.09,-45.19,-5.21,-31.96,0.65,-15.56,-181.19,-20.27,-6.05,-52.1,3.35,128.03,53.89,228.25,2369.08,11.64,4.7,6.34,52.59,151.65,138.68,60.09,125.56,20.66,-95.47,-10.02,-257.29,44.33,54.16,59.23,,88.09,55.67,8.55,25.11,20.17,20130.38,29435.5,1639.28,0,-56.34,-10.62,-923565.0,0,0.0,0.0,0,0
2030,쎌마테라퓨틱스,15540,2017-12,0,-11.62,32.09,465.35,2.95,27.37,-4.29,0.94,-10.98,-110.56,-38.34,-8.76,-48.02,4.38,87.61,53.62,124.28,134.7,10.07,7.73,8.45,-81.09,82.96,74.24,2.87,133.9,12.3,-41.1,-6.12,-191.37,42.75,41.31,46.16,212.23,130.15,57.25,10.52,-51.23,-9.48,9612.58,3253.15,266.5,-630.4683924,-22.74,-5.92,-60604.31,0,0.0,1.0,0,0
2031,쎌마테라퓨틱스,15540,2018-12,0,-15.27,12.85,28.38,35.55,-51.34,-43.26,1.07,-27.68,-189.98,-44.88,-21.9,-56.73,2.05,15.16,23.77,36.34,15.14,6.86,2.92,4.01,-16.58,70.4,43.85,7.68,442.49,6.8,-45.38,-19.15,-544.09,18.43,34.53,55.45,4.41,427.24,81.57,37.72,-89.73,-23.31,19259.03,3480.05,337.05,-541.1280331,-30.92,-16.0,-104216.03,0,0.0,0.0,0,0
