,회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]매출액(수익)(*)(IFRS),[제조]부채(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]부채(*)(IFRS연결),[제조]전기영업흐름(IFRS개별),[제조]전기영업흐름(IFRS연결),cashflow_매출액비율(개별),cashflow_매출액비율(연결)
35,(주)HJ중공업,97230,2015/12,109406000.0,2041347000.0,3260852000.0,257547000.0,3115473000.0,4546048000.0,-101009000.0,-238336000.0,0.20567301884490977,0.3083159443204932
36,(주)HJ중공업,97230,2016/12,78719000.0,1928591000.0,3017411000.0,-36763000.0,2813271000.0,4361281000.0,109406000.0,257547000.0,4.877265319603794,3.923973197036475
37,(주)HJ중공업,97230,2017/12,368798000.0,1737428000.0,2748893000.0,385461000.0,2452314000.0,3629457000.0,78719000.0,-36763000.0,12.878720729722327,7.109570797214386
38,(주)HJ중공업,97230,2018/12,182116000.0,1750954000.0,2787299000.0,420195000.0,1697869000.0,3441806000.0,368798000.0,385461000.0,15.731823908566417,23.72550532461574
39,(주)HJ중공업,97230,2019/12,140634000.0,1609530000.0,2218378000.0,155934000.0,1628751000.0,2225228000.0,182116000.0,420195000.0,10.026218834069574,17.68622091406237
40,(주)MH에탄올,23150,2010/12,5952164.0,43304589.0,74620033.0,4613504.0,55048463.0,88244233.0,,,,
41,(주)MH에탄올,23150,2011/12,4202371.0,43206995.0,79765833.0,178820.0,44785159.0,91539513.0,5952164.0,4613504.0,11.751031285559202,5.350348315163958
42,(주)MH에탄올,23150,2012/12,2788992.0,45488675.0,80487873.0,-4906202.0,59768175.0,94707555.0,4202371.0,178820.0,7.684729221064364,-3.954765224134751
43,(주)MH에탄올,23150,2013/12,5638467.0,46298516.0,75400817.0,6114050.0,62199887.0,83812413.0,2788992.0,-4906202.0,9.101219356577218,0.9709406706799966
44,(주)MH에탄올,23150,2014/12,5125822.0,48983781.0,32745993.0,5159224.0,48983781.0,32746158.0,5638467.0,6114050.0,10.98760526468955,11.50714968287156
45,(주)MH에탄올,23150,2015/12,13354086.0,50386203.0,21121539.0,13384066.0,50386203.0,21111704.0,5125822.0,5159224.0,18.33826216275912,18.401158348844028
46,(주)MH에탄올,23150,2016/12,12230065.0,48897025.0,8767625.0,12245831.0,48897025.0,8757790.0,13354086.0,13384066.0,26.16125520928932,26.208033106308616
47,(주)MH에탄올,23150,2017/12,10755779.0,48270464.0,42738147.0,3336890.0,51977132.0,393342742.0,12230065.0,12245831.0,23.80942930235765,14.989977707888924
48,(주)MH에탄올,23150,2018/12,6668746.0,46943080.0,41185360.0,-11269669.0,72795863.0,348592051.0,10755779.0,3336890.0,18.55920510541703,-5.448646855110434
49,(주)MH에탄올,23150,2019/12,6417691.0,46992295.0,41581021.0,11368931.0,80879342.0,372085374.0,6668746.0,-11269669.0,13.924024140553254,0.061364247993016555
50,(주)SH에너지화학,2360,2010/12,607602.0,150353519.0,32934183.0,739884.0,150630768.0,34091065.0,,,,
51,(주)SH에너지화학,2360,2011/12,6995359.0,172752632.0,37884515.0,5825197.0,173209351.0,39468414.0,607602.0,739884.0,2.200534056117883,1.895128918299567
52,(주)SH에너지화학,2360,2012/12,363577.0,191907628.0,37604198.0,-855725.0,193950102.0,38808867.0,6995359.0,5825197.0,1.917312010130207,1.281121264891111
53,(주)SH에너지화학,2360,2013/12,7500585.0,229783541.0,40202877.0,5949724.0,231912218.0,40889810.0,363577.0,-855725.0,1.7112109000008837,1.098260161523702
54,(주)SH에너지화학,2360,2014/12,24219262.0,226971465.0,25693965.0,24749424.0,230912587.0,26504210.0,7500585.0,5949724.0,6.987628819331981,6.647352662503408
55,(주)SH에너지화학,2360,2015/12,24557427.0,213882181.0,23308070.0,24630676.0,216441364.0,23874505.0,24219262.0,24749424.0,11.402700489574679,11.407269638163987
56,(주)SH에너지화학,2360,2016/12,11581159.0,214380015.0,19873862.0,11685757.0,218397677.0,20399837.0,24557427.0,24630676.0,8.428627547208634,8.314290128644545
57,(주)SH에너지화학,2360,2017/12,16292838.0,184672638.0,17543581.0,14208400.0,188114822.0,17618682.0,11581159.0,11685757.0,7.546867067551178,6.88254033485995
58,(주)SH에너지화학,2360,2018/12,4284684.0,180753289.0,16830322.0,5202762.0,183598766.0,17043794.0,16292838.0,14208400.0,5.692157004125109,5.286299691142804
59,(주)SH에너지화학,2360,2019/12,14508726.0,138161816.0,23740037.0,16081690.0,140852575.0,24415856.0,4284684.0,5202762.0,6.801231535636446,7.5555778799216124
60,(주)SIMPAC,9160,2010/12,23471265.0,180593108.0,124056799.0,23334250.0,181795010.0,124127159.0,,,,
61,(주)SIMPAC,9160,2011/12,18174973.0,213867522.0,141119807.0,18427061.0,215365697.0,141938059.0,23471265.0,23334250.0,9.736456852013276,9.695441656151955
62,(주)SIMPAC,9160,2012/12,12986618.0,223854758.0,129536202.0,13157000.0,225353321.0,130804553.0,18174973.0,18427061.0,6.960225299298753,7.007675959654485
63,(주)SIMPAC,9160,2013/12,11709355.0,204527751.0,151936024.0,12060558.0,205751154.0,153154843.0,12986618.0,13157000.0,6.037315933718941,6.128169273840379
64,(주)SIMPAC,9160,2014/12,29061253.0,227491803.0,125420957.0,34443800.0,263152264.0,162814028.0,11709355.0,12060558.0,8.96089605479104,8.836017082490311
65,(주)SIMPAC,9160,2015/12,10489830.0,213152303.0,149261391.0,10256628.0,269528038.0,190825603.0,29061253.0,34443800.0,9.277657910175147,8.292352129985082
66,(주)SIMPAC,9160,2016/12,30470575.0,215839356.0,137286101.0,35245662.0,267074156.0,177448939.0,10489830.0,10256628.0,9.48863213806105,8.518662135171178
67,(주)SIMPAC,9160,2017/12,-13628628.0,203150228.0,119223157.0,-9543549.0,230634812.0,140332152.0,30470575.0,35245662.0,4.145195200076271,5.572036757399832
68,(주)SIMPAC,9160,2018/12,36290248.0,268863854.0,217214665.0,37360242.0,306150809.0,246717950.0,-13628628.0,-9543549.0,4.214329978324271,4.54297231662713
69,(주)SIMPAC,9160,2019/12,45146571.0,391970769.0,189477136.0,37470315.0,430085162.0,237950364.0,36290248.0,37360242.0,10.388123992990916,8.699504611135596
70,(주)SNT에너지,100840,2010/12,-15469381.0,213919312.0,86524097.0,,,,,,,
71,(주)SNT에너지,100840,2011/12,-17274075.0,195318747.0,115915976.0,,,,-15469381.0,,-8.382056638935945,
72,(주)SNT에너지,100840,2012/12,26635237.0,230707564.0,109495724.0,,,,-17274075.0,,2.028793906384448,
73,(주)SNT에너지,100840,2013/12,20128884.0,200750984.0,113510608.0,,,,26635237.0,,11.647295586855007,
74,(주)SNT에너지,100840,2014/12,-24774316.0,242746888.0,96799312.0,,,,20128884.0,,-0.9568468700616256,
75,(주)SNT에너지,100840,2015/12,2204846.0,260094045.0,84796156.0,,,,-24774316.0,,-4.338713329634287,
76,(주)SNT에너지,100840,2016/12,35017765.0,254089906.0,118242778.0,,,,2204846.0,,7.324692976981148,
77,(주)SNT에너지,100840,2017/12,-5579426.0,184091945.0,66449368.0,,,,35017765.0,,7.9955532546521795,
78,(주)SNT에너지,100840,2018/12,14435813.0,139516396.0,49715044.0,,,,-5579426.0,,3.173959209783487,
79,(주)SNT에너지,100840,2019/12,-40057737.0,202822913.0,85846184.0,-40064824.0,213326726.0,88942325.0,14435813.0,,-6.316328767056017,
80,(주)SNT홀딩스,36530,2010/12,989988.0,2068556.0,624840.0,68227634.0,1500160508.0,761001718.0,,,,
81,(주)SNT홀딩스,36530,2011/12,9351556.0,2257851.0,284900.0,86981830.0,1663846065.0,813820784.0,989988.0,68227634.0,229.01298624222767,4.6641773919151595
82,(주)SNT홀딩스,36530,2012/12,8670824.0,8718270.0,352990.0,57310654.0,1668749904.0,756881039.0,9351556.0,86981830.0,103.35984088586383,4.323370555831355
83,(주)SNT홀딩스,36530,2013/12,7969284.0,8826810.0,484426.0,94174241.0,1576368464.0,774810996.0,8670824.0,57310654.0,94.25889987436005,4.804869497820657
84,(주)SNT홀딩스,36530,2014/12,6847661.0,7701882.0,381380.0,95278602.0,1552374806.0,683347926.0,7969284.0,94174241.0,96.19041813416513,6.10203290686489
85,(주)SNT홀딩스,36530,2015/12,7958287.0,8475099.0,8658519.0,120263344.0,1612746929.0,640062214.0,6847661.0,95278602.0,87.34970529547796,6.6824478820632125
86,(주)SNT홀딩스,36530,2016/12,761622.0,9818190.0,318763.0,143865685.0,1537700275.0,679285814.0,7958287.0,120263344.0,44.40690697572567,8.588443186693194
87,(주)SNT홀딩스,36530,2017/12,6184231.0,7417869.0,299279.0,104208804.0,1508152132.0,626881784.0,761622.0,143865685.0,46.81838544196453,8.224451755772872
88,(주)SNT홀딩스,36530,2018/12,6691516.0,7292112.0,231691.0,128942884.0,1401307482.0,610559077.0,6184231.0,104208804.0,88.28544460096059,8.319076683556878
89,(주)SNT홀딩스,36530,2019/12,10098608.0,11015928.0,233270.0,89185851.0,1512114565.0,610745978.0,6691516.0,128942884.0,76.20839569757537,7.212705308476412
90,(주)STX,11810,2010/12,61499000.0,3191730000.0,1888189000.0,-90116000.0,4045884000.0,4470088000.0,,,,
91,(주)STX,11810,2011/12,-108220000.0,4173397000.0,2137600000.0,55801000.0,5967701000.0,3318233000.0,61499000.0,-90116000.0,-0.5597478504920572,-0.28750602618998505
92,(주)STX,11810,2012/12,159192000.0,4116767000.0,2103344000.0,250636000.0,6159850000.0,3560390000.0,-108220000.0,55801000.0,0.6190780289484442,2.4873738808574886
93,(주)STX,11810,2013/12,85353000.0,1895063000.0,1608657000.0,130779000.0,2449401000.0,1852183000.0,159192000.0,250636000.0,6.4521601656514855,7.7858831608217685
94,(주)STX,11810,2014/12,-78562000.0,1291351000.0,1015539000.0,-76097000.0,1634606000.0,1161340000.0,85353000.0,130779000.0,0.26294167890836806,1.6726354852484329
95,(주)STX,11810,2015/12,28936000.0,1362127000.0,985227000.0,-15950000.0,1630827000.0,1194882000.0,-78562000.0,-76097000.0,-1.821636308508678,-2.822095783305035
96,(주)STX,11810,2016/12,31638000.0,1465561000.0,956569000.0,57833000.0,1720153000.0,1038305000.0,28936000.0,-15950000.0,2.06658064727432,1.217420775942605
97,(주)STX,11810,2017/12,93844000.0,1595494000.0,475683000.0,100295000.0,1803878000.0,584982000.0,31638000.0,57833000.0,3.932387085128493,4.383001511188672
98,(주)STX,11810,2018/12,-51274000.0,1329890000.0,384545000.0,-48114000.0,1502985000.0,490033000.0,93844000.0,100295000.0,1.6005083127175932,1.735912201385909
99,(주)STX,11810,2019/12,12558000.0,1237876000.0,412118000.0,528000.0,1471164000.0,503816000.0,-51274000.0,-48114000.0,-1.5638076834836447,-1.617290798306647
100,(주)TCC스틸,2710,2010/12,-13052519.0,412110088.0,163202323.0,-19319095.0,460900040.0,189469675.0,,,,
101,(주)TCC스틸,2710,2011/12,-8210627.0,456928069.0,202126588.0,-10245999.0,514424043.0,228887542.0,-13052519.0,-19319095.0,-2.326749814969235,-2.8736112164959597
102,(주)TCC스틸,2710,2012/12,10878979.0,440568155.0,228887219.0,-4610373.0,501337475.0,321015196.0,-8210627.0,-10245999.0,0.30283078449008644,-1.4816737966775775
103,(주)TCC스틸,2710,2013/12,21218485.0,419483813.0,234118683.0,-29220038.0,500832754.0,337970494.0,10878979.0,-4610373.0,3.8258286738706646,-3.3774159866548983
104,(주)TCC스틸,2710,2014/12,13870764.0,401323585.0,251203934.0,-21440429.0,518995240.0,361962559.0,21218485.0,-29220038.0,4.371690365518887,-4.880629252013949
105,(주)TCC스틸,2710,2015/12,36353152.0,350074629.0,254095791.0,30047778.0,495795871.0,290382095.0,13870764.0,-21440429.0,7.173315607512934,0.868033550041404
106,(주)TCC스틸,2710,2016/12,-34206656.0,317235565.0,158254682.0,-35273178.0,444453635.0,179577101.0,36353152.0,30047778.0,0.33831263528097805,-0.5878453440930909
107,(주)TCC스틸,2710,2017/12,-7248002.0,333762378.0,159269192.0,-1168958.0,391370092.0,177776736.0,-34206656.0,-35273178.0,-6.210205333568183,-4.655712935775378
108,(주)TCC스틸,2710,2018/12,13968719.0,351301866.0,169783970.0,21492009.0,413176279.0,192535369.0,-7248002.0,-1168958.0,0.956544449439389,2.459368075193881
109,(주)TCC스틸,2710,2019/12,-251282.0,339334364.0,172763630.0,-6746810.0,437173902.0,197366953.0,13968719.0,21492009.0,2.021227210575113,1.6864226035157974
110,(주)가비아,79940,2010/12,6500793.0,26065926.0,12848144.0,10252881.0,40623302.0,15686573.0,,,,
111,(주)가비아,79940,2011/12,6750777.0,33792831.0,12997135.0,9650833.0,52838864.0,16288697.0,6500793.0,10252881.0,19.6070728729416,18.834350791493172
112,(주)가비아,79940,2012/12,9005290.0,38482449.0,20630538.0,13224986.0,69058144.0,26299269.0,6750777.0,9650833.0,20.471757137909805,16.56272357971277
113,(주)가비아,79940,2013/12,6245989.0,40507693.0,17328806.0,12813443.0,70675565.0,22631067.0,9005290.0,13224986.0,18.825163654716153,18.421097164203783
114,(주)가비아,79940,2014/12,8696486.0,43906243.0,17836566.0,16223625.0,80432047.0,23034370.0,6245989.0,12813443.0,17.01634434993675,18.050683205911692
115,(주)가비아,79940,2015/12,10152135.0,48446932.0,15187159.0,19257887.0,91648622.0,20985420.0,8696486.0,16223625.0,19.452853072306002,19.357362514408564
116,(주)가비아,79940,2016/12,9339489.0,49430564.0,15747269.0,17871404.0,102178978.0,29844914.0,10152135.0,19257887.0,19.716165892826957,18.16875238270635
117,(주)가비아,79940,2017/12,8670614.0,52365659.0,17323452.0,20444884.0,116217941.0,33486064.0,9339489.0,17871404.0,17.196482717805576,16.48466995298084
118,(주)가비아,79940,2018/12,9241321.0,55197652.0,19483076.0,21870330.0,128728438.0,37253015.0,8670614.0,20444884.0,16.225268966150953,16.435845356874445
119,(주)가비아,79940,2019/12,13243609.0,58254105.0,28880845.0,36950567.0,148306878.0,64956993.0,9241321.0,21870330.0,19.2990090569583,19.830805486984897
120,(주)강스템바이오텍,217730,2015/12,-3800024.0,1484593.0,3745591.0,,,,,,,
121,(주)강스템바이오텍,217730,2016/12,-7796613.0,842805.0,24464858.0,,,,-3800024.0,,-687.9786546116836,
122,(주)강스템바이오텍,217730,2017/12,-10267751.0,5394323.0,19840601.0,-10646869.0,9132939.0,22716816.0,-7796613.0,,-167.43865726987428,
123,(주)강스템바이오텍,217730,2018/12,-11298071.0,1001039.0,18239878.0,-11476851.0,9165454.0,25612644.0,-10267751.0,-10646869.0,-1077.1719183768064,-120.69080265963912
124,(주)강스템바이오텍,217730,2019/12,-11097344.0,282069.0,27780716.0,-13321543.0,6004584.0,44924460.0,-11298071.0,-11476851.0,-3969.84691688913,-206.49552075547618
125,(주)강원랜드,35250,2010/12,491444177.0,1313380414.0,508333201.0,482676166.0,1313788411.0,509887802.0,,,,
126,(주)강원랜드,35250,2011/12,428912416.0,1263651213.0,452081605.0,417827759.0,1265686425.0,454039086.0,491444177.0,482676166.0,36.41655955107289,35.573737191658665
127,(주)강원랜드,35250,2012/12,458412852.0,1292896121.0,532225153.0,446539739.0,1296191223.0,534628331.0,428912416.0,417827759.0,34.315412258863134,33.342591843796185
128,(주)강원랜드,35250,2013/12,432139763.0,1356906162.0,581467261.0,424407127.0,1361286598.0,584340350.0,458412852.0,446539739.0,32.81555644523634,31.989842083202525
129,(주)강원랜드,35250,2014/12,516728788.0,1492291312.0,664286664.0,510413141.0,1496541441.0,669769805.0,432139763.0,424407127.0,31.79233650192289,31.23268899841979
130,(주)강원랜드,35250,2015/12,581804341.0,1630976696.0,690617690.0,574981576.0,1633716839.0,693036625.0,516728788.0,510413141.0,33.67715589358733,33.218569188047645
131,(주)강원랜드,35250,2016/12,600686651.0,1694575212.0,723241827.0,596486851.0,1696532511.0,726260115.0,581804341.0,574981576.0,34.890484164594284,34.525375122622684
132,(주)강원랜드,35250,2017/12,465968987.0,1602901764.0,681737727.0,463050000.0,1604470055.0,684421554.0,600686651.0,596486851.0,33.2726453347393,33.01828063721638
133,(주)강원랜드,35250,2018/12,366067885.0,1436042435.0,643178007.0,363918692.0,1438059299.0,644464265.0,465968987.0,463050000.0,28.9697870940701,28.752941293000184
134,(주)강원랜드,35250,2019/12,408994810.0,1517612252.0,718028952.0,407868874.0,1520080449.0,720360229.0,366067885.0,363918692.0,25.535596921366977,25.38640525597603
135,(주)강원에너지,114190,2010/11,-1441220.0,30619298.0,9408938.0,,,,,,,
136,(주)강원에너지,114190,2011/11,15102830.0,50222892.0,29216633.0,,,,-1441220.0,,13.600979011722384,
137,(주)강원에너지,114190,2012/12,-3145103.0,106471214.0,53150277.0,,,,15102830.0,,5.615474150599993,
138,(주)강원에너지,114190,2013/12,16975955.0,50660659.0,26564178.0,,,,-3145103.0,,13.650485675679821,
139,(주)강원에너지,114190,2014/12,-14600421.0,51481321.0,16592147.0,,,,16975955.0,,2.3071805014482827,
140,(주)강원에너지,114190,2015/12,18555072.0,48852892.0,26058095.0,9499050.0,46188664.0,28873556.0,-14600421.0,,4.0475096131463415,
141,(주)강원에너지,114190,2016/12,-18630100.0,44448760.0,17103781.0,-15783876.0,42287473.0,22097916.0,18555072.0,9499050.0,-0.08439830492459181,-7.431073027229601
142,(주)강원에너지,114190,2017/12,-4605588.0,83113029.0,40664397.0,-3706818.0,82034829.0,44876384.0,-18630100.0,-15783876.0,-13.978366737181483,-11.879523756915493
143,(주)강원에너지,114190,2018/12,-10047711.0,85905365.0,40333396.0,-10173085.0,85905365.0,43641869.0,-4605588.0,-3706818.0,-8.528744974193405,-8.078600795188985
144,(주)강원에너지,114190,2019/12,7013798.0,42549622.0,32201998.0,6960049.0,42549622.0,35477506.0,-10047711.0,-10173085.0,-3.565146830211559,-3.775634011507787
145,(주)갤럭시아에스엠,11420,2010/12,-2745925.0,42704968.0,13202009.0,-4476582.0,56624254.0,14820702.0,,,,
146,(주)갤럭시아에스엠,11420,2011/12,3957763.0,31931418.0,16172356.0,5951394.0,47331427.0,19836339.0,-2745925.0,-4476582.0,1.897563709823347,1.5579627464010328
147,(주)갤럭시아에스엠,11420,2012/12,2596523.0,37398255.0,15016475.0,2801469.0,55049732.0,18071820.0,3957763.0,5951394.0,8.762823292156279,7.949959683727434
148,(주)갤럭시아에스엠,11420,2013/12,-780292.0,30903637.0,11686248.0,4527179.0,46437304.0,16143563.0,2596523.0,2801469.0,2.9385392405431117,7.890905983689319
149,(주)갤럭시아에스엠,11420,2014/12,-1937620.0,33027933.0,17125782.0,-70410.0,43885894.0,22068570.0,-780292.0,4527179.0,-4.114565692015907,5.077678262632635
150,(주)갤럭시아에스엠,11420,2015/12,3007845.0,53784932.0,16531335.0,2451666.0,62472754.0,18947950.0,-1937620.0,-70410.0,0.9949115488330449,1.905835622357868
151,(주)갤럭시아에스엠,11420,2016/12,-1876676.0,45665676.0,10978725.0,-1195544.0,52626331.0,13597774.0,3007845.0,2451666.0,1.2385330724108847,1.193434898587173
152,(주)갤럭시아에스엠,11420,2017/12,-7384193.0,36917656.0,8463792.0,-7389242.0,37281280.0,9336773.0,-1876676.0,-1195544.0,-12.542601567120078,-11.51353440654398
153,(주)갤럭시아에스엠,11420,2018/12,-2638766.0,22030258.0,6540360.0,-2809869.0,22060413.0,6781168.0,-7384193.0,-7389242.0,-22.748165273416227,-23.11631926383246
154,(주)갤럭시아에스엠,11420,2019/12,825072.0,28732679.0,6442848.0,903569.0,28732679.0,6442848.0,-2638766.0,-2809869.0,-3.156151920257767,-3.317302921875123
155,(주)경농,2100,2010/12,24464148.0,143042882.0,50443824.0,24277691.0,143433922.0,50469329.0,,,,
156,(주)경농,2100,2011/12,14271710.0,120728258.0,30724888.0,14162963.0,121253605.0,30787882.0,24464148.0,24277691.0,16.042581348270595,15.851344790944566
157,(주)경농,2100,2012/12,12031973.0,131021366.0,51967451.0,8796940.0,136970449.0,117673838.0,14271710.0,14162963.0,10.037936484344087,8.381334502305677
158,(주)경농,2100,2013/12,16373126.0,139237273.0,52292130.0,18563319.0,196358952.0,92827213.0,12031973.0,8796940.0,10.20024968457979,6.966898814982471
159,(주)경농,2100,2014/12,14226137.0,134806677.0,61871897.0,14706590.0,188483147.0,115707163.0,16373126.0,18563319.0,11.349312838562144,8.82569861803082
160,(주)경농,2100,2015/12,-9444978.0,137609256.0,92052914.0,-9854199.0,196418710.0,141674205.0,14226137.0,14706590.0,1.7372228943669312,1.2352160850664378
161,(주)경농,2100,2016/12,8683420.0,143209666.0,89899537.0,15996174.0,203984939.0,136946019.0,-9444978.0,-9854199.0,-0.2658891753856894,1.5054971779068453
162,(주)경농,2100,2017/12,14393946.0,143175105.0,86007852.0,15815332.0,206534382.0,143720912.0,8683420.0,15996174.0,8.05914058872176,7.7012615749371935
163,(주)경농,2100,2018/12,4624400.0,146216658.0,97965187.0,10607249.0,212654617.0,155806650.0,14393946.0,15815332.0,6.503481292808648,6.212557566996065
164,(주)경농,2100,2019/12,4392117.0,151342037.0,106304474.0,-1020171.0,227510941.0,168988819.0,4624400.0,10607249.0,2.978854117048788,2.106948781861001
165,(주)경동나비엔,9450,2010/12,17799141.0,278277379.0,65099104.0,22481057.0,307182060.0,78162772.0,,,,
166,(주)경동나비엔,9450,2011/12,12393396.0,318269213.0,81105376.0,15493744.0,341246917.0,95096442.0,17799141.0,22481057.0,4.743238705906499,5.564123675291695
167,(주)경동나비엔,9450,2012/12,22554949.0,341339118.0,102426119.0,27648702.0,379014259.0,123854443.0,12393396.0,15493744.0,5.119299716477266,5.691401441442866
168,(주)경동나비엔,9450,2013/12,20201422.0,371601179.0,139981016.0,20912632.0,414177562.0,167498879.0,22554949.0,27648702.0,5.752991838596938,5.862381072203037
169,(주)경동나비엔,9450,2014/12,-24009203.0,382392117.0,163104762.0,-13266158.0,428985365.0,211637077.0,20201422.0,20912632.0,-0.4978895786180655,0.8912278394392311
170,(주)경동나비엔,9450,2015/12,36531813.0,448302084.0,139640734.0,43719574.0,512031120.0,196007760.0,-24009203.0,-13266158.0,1.3966709554711774,2.973785655840606
171,(주)경동나비엔,9450,2016/12,54602640.0,506082201.0,137450753.0,61333200.0,583252904.0,190992511.0,36531813.0,43719574.0,9.00391802161009,9.005765190326425
172,(주)경동나비엔,9450,2017/12,13453817.0,569819524.0,169371998.0,20111583.0,684660958.0,247190712.0,54602640.0,61333200.0,5.971755453574104,5.947818555180417
173,(주)경동나비엔,9450,2018/12,-9553832.0,618058456.0,200157710.0,-14286091.0,726741615.0,303492202.0,13453817.0,20111583.0,0.3155029238852449,0.40079526751746564
174,(주)경동나비엔,9450,2019/12,38146715.0,655419303.0,207047496.0,78554868.0,774290704.0,308765719.0,-9553832.0,-14286091.0,2.181266470877804,4.150171031886753
175,(주)경동도시가스,267290,2017/12,18774744.0,870828897.0,415288491.0,19371687.0,871548284.0,415948312.0,,,,
176,(주)경동도시가스,267290,2018/12,120320145.0,1605687067.0,457120376.0,120705226.0,1606531867.0,457779539.0,18774744.0,19371687.0,4.331319964477238,4.359605802951682
177,(주)경동도시가스,267290,2019/12,33602896.0,1421866212.0,409752242.0,33973376.0,1422707835.0,410387431.0,120320145.0,120705226.0,5.412711818487182,5.436063476799507
178,(주)경동인베스트,12320,2010/12,109174207.0,1289139847.0,391036895.0,109273270.0,1360542926.0,442567649.0,,,,
179,(주)경동인베스트,12320,2011/12,90136711.0,1806174764.0,528263966.0,88589199.0,1847666903.0,593628327.0,109174207.0,109273270.0,5.517487066384458,5.354386894053706
180,(주)경동인베스트,12320,2012/12,154970428.0,2403814656.0,699478024.0,150571070.0,2502642394.0,763415214.0,90136711.0,88589199.0,5.098295294693469,4.77815507268195
181,(주)경동인베스트,12320,2013/12,54868445.0,2664100017.0,644593509.0,69233629.0,2788264380.0,706267792.0,154970428.0,150571070.0,3.9382694279679518,3.941604328783198
182,(주)경동인베스트,12320,2014/12,16430931.0,2399450987.0,540269309.0,20818461.0,2603059058.0,713337643.0,54868445.0,69233629.0,1.4857435385488873,1.7297358222288939
183,(주)경동인베스트,12320,2015/12,-32486622.0,1352478311.0,377864242.0,-50279018.0,1604168482.0,591340081.0,16430931.0,20818461.0,-0.5935655629157073,-0.9182500881475366
184,(주)경동인베스트,12320,2016/12,32578235.0,1021002691.0,347571082.0,26876328.0,1181902637.0,538198062.0,-32486622.0,-50279018.0,0.004486423043129864,-0.9900430571591998
185,(주)경동인베스트,12320,2017/12,49566809.0,612436.0,8242347.0,60158090.0,195069859.0,198873241.0,32578235.0,26876328.0,6706.418629864998,22.308525378080066
186,(주)경동인베스트,12320,2018/12,1728544.0,7460898.0,8354115.0,12513851.0,228644016.0,194135226.0,49566809.0,60158090.0,343.7612536721451,15.89194029027202
187,(주)경동인베스트,12320,2019/12,1024556.0,8641051.0,8263326.0,32390710.0,271765025.0,190933746.0,1728544.0,12513851.0,15.930353842374034,8.261651954661936
188,(주)경방,50,2010/12,12484753.0,277727642.0,628563065.0,10475934.0,339355972.0,696116954.0,,,,
189,(주)경방,50,2011/12,-11592653.0,275746943.0,655306746.0,-14647398.0,348136369.0,722619941.0,12484753.0,10475934.0,0.16176063282775904,-0.5991135042831448
190,(주)경방,50,2012/12,27341666.0,265409209.0,631984460.0,17789061.0,333620804.0,714335725.0,-11592653.0,-14647398.0,2.966930397656247,0.47084338901119605
191,(주)경방,50,2013/12,50395794.0,264782077.0,575688238.0,51153970.0,347189559.0,660550587.0,27341666.0,17789061.0,14.679516997670502,9.928730460468714
192,(주)경방,50,2014/12,29566345.0,256979444.0,623437994.0,23819336.0,329036023.0,654172565.0,50395794.0,51153970.0,15.55808078563669,11.392872019973327
193,(주)경방,50,2015/12,44076364.0,307744480.0,587741479.0,39920580.0,357628146.0,655690395.0,29566345.0,23819336.0,11.964911442115875,8.911479243582802
194,(주)경방,50,2016/12,61707854.0,313876822.0,546778844.0,67981079.0,377445013.0,622067560.0,44076364.0,39920580.0,16.851231213243263,14.293692496077567
195,(주)경방,50,2017/12,51272565.0,288103985.0,488098740.0,57866501.0,360788750.0,574908164.0,61707854.0,67981079.0,19.607576583850445,17.44061864456694
196,(주)경방,50,2018/12,29443002.0,279085217.0,497359673.0,12093896.0,351438926.0,593023494.0,51272565.0,57866501.0,14.460738527759426,9.95342175044093
197,(주)경방,50,2019/12,65270564.0,253552382.0,555533558.0,66875285.0,343892085.0,629189292.0,29443002.0,12093896.0,18.67731733634433,11.48168051032637
198,(주)경보제약,214390,2015/12,4240142.0,178032632.0,72671307.0,,,,,,,
199,(주)경보제약,214390,2016/12,25328803.0,186726170.0,74333640.0,,,,4240142.0,,7.9177292074271115,
200,(주)경보제약,214390,2017/12,25805146.0,191661374.0,63359803.0,,,,25328803.0,,13.339659403673062,
201,(주)경보제약,214390,2018/12,-1138159.0,201343596.0,72610828.0,,,,25805146.0,,6.125595124465741,
202,(주)경보제약,214390,2019/12,23668111.0,191706189.0,88653237.0,,,,-1138159.0,,5.8761670965145525,
203,(주)경인양행,12610,2010/12,-12213959.0,149007816.0,93123885.0,-8882207.0,267600679.0,145616803.0,,,,
204,(주)경인양행,12610,2011/12,10022891.0,128707611.0,86943667.0,9839673.0,233095049.0,143304448.0,-12213959.0,-8882207.0,-0.8511804325231396,0.20538102463085778
205,(주)경인양행,12610,2012/12,14914670.0,141304459.0,78932783.0,20801833.0,218604655.0,112463993.0,10022891.0,9839673.0,8.824053103660374,7.008429440809483
206,(주)경인양행,12610,2013/12,-1601346.0,183106757.0,96496450.0,1046809.0,260808400.0,127200482.0,14914670.0,20801833.0,3.6353994298528267,4.188638479435478
207,(주)경인양행,12610,2014/12,15097174.0,190395047.0,80897578.0,18368986.0,277181095.0,114800458.0,-1601346.0,1046809.0,3.5441646756703706,3.5023663861346677
