,회사명,거래소코드,회계년도,자산(IFRS연결),자산(IFRS개별),합계_기말인원,자본집약도(개별),자본집약도(연결)
2067,(주)바이오톡스텍,86040,11-Dec,44194146.0,42867218.0,170.0,252160.10588235295,259965.56470588237
2068,(주)바이오톡스텍,86040,12-Dec,44680667.0,43832484.0,177.0,247641.15254237287,252433.14689265538
2069,(주)바이오톡스텍,86040,13-Dec,46294125.0,45844255.0,167.0,274516.497005988,277210.32934131735
2070,(주)바이오톡스텍,86040,14-Dec,47836166.0,48328060.0,174.0,277747.4712643678,274920.4942528736
2071,(주)바이오톡스텍,86040,15-Dec,45379011.0,45488475.0,176.0,258457.24431818182,257835.28977272726
2072,(주)바이오톡스텍,86040,16-Dec,48007296.0,47902497.0,179.0,267611.71508379886,268197.1843575419
2073,(주)바이오톡스텍,86040,17-Dec,59770502.0,53934065.0,192.0,280906.5885416667,311304.6979166667
2074,(주)바이오톡스텍,86040,18-Dec,63135803.0,57912152.0,191.0,303204.98429319373,330553.94240837696
2075,(주)바이오톡스텍,86040,19-Dec,60175524.0,60584722.0,208.0,291272.70192307694,289305.4038461539
2076,(주)바텍,43150,11-Dec,171126563.0,155108668.0,195.0,795429.0666666667,877572.1179487179
2077,(주)바텍,43150,12-Dec,199976304.0,159632008.0,263.0,606965.8098859316,760366.174904943
2078,(주)바텍,43150,13-Dec,227688793.0,156256128.0,518.0,301652.75675675675,439553.65444015444
2079,(주)바텍,43150,14-Dec,239957971.0,165745650.0,512.0,323721.97265625,468667.912109375
2080,(주)바텍,43150,15-Dec,270205260.0,187062825.0,553.0,338269.12296564196,488617.1066907776
2081,(주)바텍,43150,16-Dec,390173060.0,221494855.0,573.0,386552.9755671902,680930.2966841187
2082,(주)바텍,43150,17-Dec,321481558.0,320605433.0,254.0,1262226.1141732284,1265675.4251968504
2083,(주)바텍,43150,18-Dec,349615466.0,341480704.0,342.0,998481.5906432748,1022267.4444444445
2084,(주)바텍,43150,19-Dec,386987301.0,362905886.0,390.0,930527.9128205128,992275.1307692308
2085,(주)배럴,267790,18-Dec,41379987.0,41848150.0,110.0,380437.7272727273,376181.7
2086,(주)배럴,267790,19-Dec,58348027.0,59689555.0,108.0,552681.0648148148,540259.5092592592
2087,(주)백금티앤에이,46310,11-Dec,73132489.0,65157256.0,62.0,1050923.4838709678,1179556.2741935484
2088,(주)백금티앤에이,46310,12-Dec,77532850.0,61308271.0,58.0,1057039.1551724137,1336773.2758620689
2089,(주)백금티앤에이,46310,13-Dec,72867912.0,60079196.0,59.0,1018291.4576271187,1235049.3559322034
2090,(주)백금티앤에이,46310,14-Dec,74503723.0,61801695.0,48.0,1287535.3125,1552160.8958333333
2091,(주)백금티앤에이,46310,15-Dec,55411509.0,57637697.0,46.0,1252993.4130434783,1204598.0217391304
2092,(주)백금티앤에이,46310,16-Dec,64969546.0,59969611.0,42.0,1427847.880952381,1546893.9523809524
2093,(주)백금티앤에이,46310,17-Dec,74533011.0,67782127.0,44.0,1540502.8863636365,1693932.0681818181
2094,(주)백금티앤에이,46310,18-Dec,77049623.0,67436933.0,58.0,1162705.7413793104,1328441.7758620689
2095,(주)백금티앤에이,46310,19-Dec,93349212.0,61445123.0,58.0,1059398.6724137932,1609469.1724137932
2096,(주)백산,35150,11-Dec,153278162.0,144982969.0,318.0,455921.286163522,482006.7987421384
2097,(주)백산,35150,12-Dec,158972213.0,151758463.0,281.0,540065.7046263345,565737.4128113879
2098,(주)백산,35150,13-Dec,152570048.0,150978561.0,283.0,533493.148409894,539116.777385159
2099,(주)백산,35150,14-Dec,163001526.0,160548189.0,242.0,663422.2685950414,673560.0247933884
2100,(주)백산,35150,15-Dec,170612301.0,163431870.0,244.0,669802.7459016393,699230.7418032787
2101,(주)백산,35150,16-Dec,186773462.0,171172693.0,258.0,663460.050387597,723928.1472868217
2102,(주)백산,35150,17-Dec,191846950.0,186913634.0,263.0,710698.2281368822,729456.0836501902
2103,(주)백산,35150,18-Dec,294732636.0,240815078.0,233.0,1033541.1072961374,1264946.9356223175
2104,(주)백산,35150,19-Dec,330589417.0,264591967.0,258.0,1025550.2596899224,1281354.3294573643
2105,(주)버킷스튜디오,66410,11-Dec,,25942642.0,79.0,328387.87341772154,
2106,(주)버킷스튜디오,66410,12-Dec,,29661171.0,51.0,581591.5882352941,
2107,(주)버킷스튜디오,66410,13-Dec,,24739430.0,54.0,458137.5925925926,
2108,(주)버킷스튜디오,66410,14-Dec,,33367269.0,46.0,725375.4130434783,
2109,(주)버킷스튜디오,66410,15-Dec,,33235979.0,44.0,755363.1590909091,
2110,(주)버킷스튜디오,66410,16-Dec,,23751307.0,44.0,539802.4318181818,
2111,(주)버킷스튜디오,66410,17-Dec,,24444762.0,39.0,626788.7692307692,
2112,(주)버킷스튜디오,66410,18-Dec,,34550470.0,30.0,1151682.3333333333,
2113,(주)버킷스튜디오,66410,19-Dec,,53999881.0,33.0,1636360.0303030303,
2114,(주)베노홀딩스,206400,14-Dec,,,,,
2115,(주)베노홀딩스,206400,15-Dec,25457362.0,25115735.0,41.0,612578.9024390244,620911.268292683
2116,(주)베노홀딩스,206400,16-Dec,20238153.0,20378498.0,55.0,370518.14545454545,367966.41818181815
2117,(주)베노홀딩스,206400,17-Dec,17769478.0,19636000.0,87.0,225701.14942528735,204246.8735632184
2118,(주)베노홀딩스,206400,18-Dec,24782754.0,24109126.0,30.0,803637.5333333333,826091.8
2119,(주)베노홀딩스,206400,19-Dec,44249191.0,44519677.0,14.0,3179976.9285714286,3160656.5
2120,(주)베셀,177350,15-Dec,67258749.0,66990949.0,164.0,408481.39634146343,410114.3231707317
2121,(주)베셀,177350,16-Dec,76210812.0,76100288.0,163.0,466872.9325153374,467550.9938650307
2122,(주)베셀,177350,17-Dec,97668551.0,96844753.0,197.0,491597.730964467,495779.4467005076
2123,(주)베셀,177350,18-Dec,85246113.0,84810730.0,146.0,580895.4109589041,583877.4863013698
2124,(주)베셀,177350,19-Dec,86241040.0,79391713.0,97.0,818471.2680412371,889082.8865979381
2125,(주)베스파,299910,18-Dec,112067379.0,113003363.0,191.0,591640.6439790576,586740.2041884817
2126,(주)베스파,299910,19-Dec,106207019.0,111946288.0,318.0,352032.3522012579,333984.3364779874
2127,(주)벽산,7210,11-Dec,339288838.0,285722663.0,302.0,946101.5331125828,1123472.9735099338
2128,(주)벽산,7210,12-Dec,322986331.0,283594374.0,284.0,998571.7394366197,1137275.8133802817
2129,(주)벽산,7210,13-Dec,398397733.0,301784379.0,320.0,943076.184375,1244992.915625
2130,(주)벽산,7210,14-Dec,399992604.0,304530910.0,323.0,942820.1547987616,1238367.1950464395
2131,(주)벽산,7210,15-Dec,429504382.0,328229935.0,340.0,965382.1617647059,1263248.1823529413
2132,(주)벽산,7210,16-Dec,458398720.0,354439727.0,330.0,1074059.7787878788,1389087.0303030303
2133,(주)벽산,7210,17-Dec,451649551.0,343106483.0,331.0,1036575.4773413897,1364500.15407855
2134,(주)벽산,7210,18-Dec,474553687.0,370360064.0,346.0,1070404.809248555,1371542.4479768786
2135,(주)벽산,7210,19-Dec,462713987.0,356233109.0,335.0,1063382.4149253732,1381235.7820895521
2136,(주)보광산업,225530,15-Dec,,84808540.0,67.0,1265799.1044776118,
2137,(주)보광산업,225530,16-Dec,,87769270.0,75.0,1170256.9333333333,
2138,(주)보광산업,225530,17-Dec,,90402464.0,80.0,1130030.8,
2139,(주)보광산업,225530,18-Dec,,92460531.0,110.0,840550.2818181819,
2140,(주)보광산업,225530,19-Dec,,100570886.0,115.0,874529.4434782609,
2141,(주)보라티알,250000,17-Dec,60853021.0,60563965.0,89.0,680493.988764045,683741.8089887641
2142,(주)보라티알,250000,18-Dec,58124051.0,56780147.0,81.0,700989.4691358025,717580.8765432099
2143,(주)보라티알,250000,19-Dec,86622147.0,84921422.0,92.0,923058.9347826086,941545.0760869565
2144,(주)보락,2760,11-Dec,,46455549.0,119.0,390382.76470588235,
2145,(주)보락,2760,12-Dec,,49422088.0,128.0,386110.0625,
2146,(주)보락,2760,13-Dec,,49687810.0,127.0,391242.59842519683,
2147,(주)보락,2760,14-Dec,,51497215.0,125.0,411977.72,
2148,(주)보락,2760,15-Dec,,49528866.0,118.0,419736.1525423729,
2149,(주)보락,2760,16-Dec,,53139580.0,124.0,428545.0,
2150,(주)보락,2760,17-Dec,,51828012.0,129.0,401767.5348837209,
2151,(주)보락,2760,18-Dec,,53313420.0,132.0,403889.54545454547,
2152,(주)보락,2760,19-Dec,,55616509.0,132.0,421337.1893939394,
2153,(주)보령,3850,11-Dec,,262386266.0,1041.0,252052.12872238233,
2154,(주)보령,3850,12-Dec,,273006171.0,1015.0,268971.597044335,
2155,(주)보령,3850,13-Dec,,267559994.0,1045.0,256038.27177033492,
2156,(주)보령,3850,14-Dec,,282409341.0,1044.0,270507.0316091954,
2157,(주)보령,3850,15-Dec,,330928386.0,1068.0,309858.0393258427,
2158,(주)보령,3850,16-Dec,,397900573.0,1143.0,348119.4864391951,
2159,(주)보령,3850,17-Dec,402516283.0,401220772.0,1103.0,363754.0997280145,364928.63372620125
2160,(주)보령,3850,18-Dec,450017573.0,451316774.0,1249.0,361342.49319455563,360302.30024019215
2161,(주)보령,3850,19-Dec,507628914.0,511049761.0,1369.0,373301.50547845144,370802.7129291454
2162,(주)본느,226340,15-Dec,,,2.0,,
2163,(주)본느,226340,16-Dec,,,2.0,,
2164,(주)본느,226340,17-Dec,,,2.0,,
2165,(주)본느,226340,18-Dec,34336249.0,31692065.0,34.0,932119.5588235294,1009889.6764705882
2166,(주)본느,226340,19-Dec,41068940.0,38732823.0,41.0,944703.0,1001681.4634146341
2167,(주)부-스타,8470,11-Dec,,58296014.0,393.0,148335.9134860051,
2168,(주)부-스타,8470,12-Dec,,61504069.0,378.0,162709.17724867724,
2169,(주)부-스타,8470,13-Dec,,64936071.0,380.0,170884.39736842105,
2170,(주)부-스타,8470,14-Dec,,69927690.0,194.0,360452.0103092783,
2171,(주)부-스타,8470,15-Dec,,75759452.0,196.0,386527.8163265306,
2172,(주)부-스타,8470,16-Dec,,82882152.0,193.0,429441.20207253884,
2173,(주)부-스타,8470,17-Dec,,84540828.0,219.0,386031.1780821918,
2174,(주)부-스타,8470,18-Dec,,85716617.0,429.0,199805.63403263403,
2175,(주)부-스타,8470,19-Dec,,94164882.0,386.0,243950.47150259066,
2176,(주)부방,14470,11-Dec,229679143.0,229172480.0,521.0,439870.4030710173,440842.8848368522
2177,(주)부방,14470,12-Dec,215669885.0,213838074.0,519.0,412019.4104046243,415548.9113680154
2178,(주)부방,14470,13-Dec,221941699.0,220826344.0,630.0,350518.0063492064,352288.4111111111
2179,(주)부방,14470,14-Dec,234630021.0,234630021.0,645.0,363767.47441860463,363767.47441860463
2180,(주)부방,14470,15-Dec,226710329.0,208751455.0,41.0,5091498.902439024,5529520.219512195
2181,(주)부방,14470,16-Dec,275144751.0,228417375.0,49.0,4661579.081632653,5615199.0
2182,(주)부방,14470,17-Dec,274081718.0,200547100.0,48.0,4178064.5833333335,5710035.791666667
2183,(주)부방,14470,18-Dec,257894793.0,193523464.0,33.0,5864347.393939394,7814993.7272727275
2184,(주)부방,14470,19-Dec,261497703.0,223913219.0,27.0,8293082.185185186,9685100.111111112
2185,(주)뷰웍스,100120,11-Dec,53983639.0,53142663.0,88.0,603893.8977272727,613450.4431818182
2186,(주)뷰웍스,100120,12-Dec,58335798.0,59369815.0,112.0,530087.6339285715,520855.33928571426
2187,(주)뷰웍스,100120,13-Dec,76434946.0,78367793.0,129.0,607502.2713178295,592518.9612403101
2188,(주)뷰웍스,100120,14-Dec,84339360.0,86926246.0,207.0,419933.55555555556,407436.52173913043
2189,(주)뷰웍스,100120,15-Dec,96987147.0,100334134.0,206.0,487058.9029126214,470811.3932038835
2190,(주)뷰웍스,100120,16-Dec,129948073.0,133513067.0,239.0,558632.0794979079,543715.7866108787
2191,(주)뷰웍스,100120,17-Dec,137641189.0,140743102.0,268.0,525160.828358209,513586.52611940296
2192,(주)뷰웍스,100120,18-Dec,156377977.0,156662214.0,278.0,563533.1438848921,562510.7086330935
2193,(주)뷰웍스,100120,19-Dec,181014312.0,181258083.0,290.0,625027.8724137931,624187.2827586207
2194,(주)브리지텍,64480,11-Dec,,31083818.0,140.0,222027.27142857143,
2195,(주)브리지텍,64480,12-Dec,,36974500.0,150.0,246496.66666666666,
2196,(주)브리지텍,64480,13-Dec,,46845597.0,157.0,298379.59872611467,
2197,(주)브리지텍,64480,14-Dec,,51485260.0,166.0,310152.1686746988,
2198,(주)브리지텍,64480,15-Dec,,61895924.0,174.0,355723.7011494253,
2199,(주)브리지텍,64480,16-Dec,,62590715.0,171.0,366027.5730994152,
2200,(주)브리지텍,64480,17-Dec,,51895512.0,169.0,307074.0355029586,
2201,(주)브리지텍,64480,18-Dec,,56122698.0,179.0,313534.625698324,
2202,(주)브리지텍,64480,19-Dec,,42299688.0,189.0,223807.87301587302,
2203,(주)브이원텍,251630,17-Dec,88099849.0,87633631.0,58.0,1510924.6724137932,1518962.9137931035
2204,(주)브이원텍,251630,18-Dec,81944439.0,81636022.0,66.0,1236909.4242424243,1241582.4090909092
2205,(주)브이원텍,251630,19-Dec,87282327.0,86929602.0,73.0,1190816.4657534247,1195648.3150684931
2206,(주)브이티지엠피,18290,11-Dec,,89450756.0,231.0,387232.70995670994,
2207,(주)브이티지엠피,18290,12-Dec,,78858612.0,206.0,382808.7961165049,
2208,(주)브이티지엠피,18290,13-Dec,,78768835.0,218.0,361324.93119266053,
2209,(주)브이티지엠피,18290,14-Dec,,79619776.0,228.0,349209.5438596491,
2210,(주)브이티지엠피,18290,15-Dec,,62449424.0,191.0,326960.33507853403,
2211,(주)브이티지엠피,18290,16-Dec,,62089520.0,198.0,313583.43434343435,
2212,(주)브이티지엠피,18290,17-Dec,74092908.0,56768349.0,177.0,320725.13559322036,418604.0
2213,(주)브이티지엠피,18290,18-Dec,123950307.0,67816541.0,199.0,340786.63819095475,622865.8643216081
2214,(주)브이티지엠피,18290,19-Dec,135892621.0,122122968.0,277.0,440877.1407942238,490587.0794223827
2215,(주)블루베리엔에프티,44480,11-Dec,28198745.0,27527297.0,163.0,168879.1226993865,172998.43558282207
2216,(주)블루베리엔에프티,44480,12-Dec,29135466.0,29917737.0,145.0,206329.22068965517,200934.24827586208
2217,(주)블루베리엔에프티,44480,13-Dec,28653364.0,29414165.0,156.0,188552.33974358975,183675.41025641025
2218,(주)블루베리엔에프티,44480,14-Dec,27768924.0,26811108.0,125.0,214488.864,222151.392
2219,(주)블루베리엔에프티,44480,15-Dec,26183118.0,25009593.0,127.0,196925.92913385827,206166.28346456692
2220,(주)블루베리엔에프티,44480,16-Dec,24929728.0,23870907.0,115.0,207573.1043478261,216780.24347826088
2221,(주)블루베리엔에프티,44480,17-Dec,23176322.0,22200687.0,97.0,228873.0618556701,238931.15463917525
2222,(주)블루베리엔에프티,44480,18-Dec,51234899.0,49852503.0,89.0,560140.4831460674,575673.0224719101
2223,(주)블루베리엔에프티,44480,19-Dec,140121718.0,79064180.0,72.0,1098113.611111111,1946134.9722222222
2224,(주)블루콤,33560,11-Dec,107757425.0,108393378.0,106.0,1022579.037735849,1016579.4811320754
2225,(주)블루콤,33560,12-Dec,104044988.0,108360536.0,95.0,1140637.2210526315,1095210.4
2226,(주)블루콤,33560,13-Dec,119877480.0,118862531.0,98.0,1212882.969387755,1223239.5918367347
2227,(주)블루콤,33560,14-Dec,161843465.0,157768992.0,120.0,1314741.6,1348695.5416666667
2228,(주)블루콤,33560,15-Dec,185891340.0,188136823.0,150.0,1254245.4866666666,1239275.6
2229,(주)블루콤,33560,16-Dec,197756173.0,204824004.0,181.0,1131624.3314917127,1092575.541436464
2230,(주)블루콤,33560,17-Dec,179950640.0,191366921.0,182.0,1051466.5989010988,988739.7802197802
2231,(주)블루콤,33560,18-Dec,172271679.0,185102857.0,136.0,1361050.419117647,1266703.5220588236
2232,(주)블루콤,33560,19-Dec,173877976.0,187309440.0,103.0,1818538.2524271845,1688135.6893203883
2233,(주)비덴트,121800,12-Jun,,52647596.0,100.0,526475.96,
2234,(주)비덴트,121800,13-Dec,,54523315.0,150.0,363488.76666666666,
2235,(주)비덴트,121800,14-Dec,54262662.0,54448470.0,158.0,344610.56962025317,343434.56962025317
2236,(주)비덴트,121800,15-Dec,70428674.0,71906858.0,144.0,499353.18055555556,489088.0138888889
2237,(주)비덴트,121800,16-Dec,93265940.0,78284208.0,118.0,663425.4915254237,790389.3220338983
2238,(주)비덴트,121800,17-Dec,163730638.0,162760792.0,105.0,1550102.780952381,1559339.4095238096
2239,(주)비덴트,121800,18-Dec,281887665.0,282081481.0,90.0,3134238.677777778,3132085.1666666665
2240,(주)비덴트,121800,19-Dec,326821610.0,327294551.0,97.0,3374170.6288659796,3369294.9484536084
2241,(주)비보존헬스케어,82800,11-Dec,,55430988.0,205.0,270395.06341463415,
2242,(주)비보존헬스케어,82800,12-Dec,,67757809.0,200.0,338789.045,
2243,(주)비보존헬스케어,82800,13-Dec,,78903588.0,248.0,318159.62903225806,
2244,(주)비보존헬스케어,82800,14-Dec,,53536822.0,194.0,275963.0,
2245,(주)비보존헬스케어,82800,15-Dec,,48707196.0,156.0,312225.6153846154,
2246,(주)비보존헬스케어,82800,16-Dec,,41960205.0,109.0,384956.00917431194,
2247,(주)비보존헬스케어,82800,17-Dec,,36404550.0,87.0,418443.1034482759,
2248,(주)비보존헬스케어,82800,18-Dec,,100651862.0,84.0,1198236.4523809524,
2249,(주)비보존헬스케어,82800,19-Dec,164654060.0,163766641.0,41.0,3994308.3170731706,4015952.6829268294
2250,(주)비비안,2070,11-Dec,213103309.0,193225448.0,761.0,253909.9185282523,280030.629434954
2251,(주)비비안,2070,12-Dec,224383182.0,209548271.0,789.0,265587.16223067173,284389.3307984791
2252,(주)비비안,2070,13-Dec,220434779.0,201654096.0,805.0,250501.98260869566,273832.0236024845
2253,(주)비비안,2070,14-Dec,194159988.0,180345712.0,786.0,229447.47073791348,247022.8854961832
2254,(주)비비안,2070,15-Dec,178009474.0,167532101.0,631.0,265502.5372424723,282106.9318541997
2255,(주)비비안,2070,16-Dec,164439473.0,154656352.0,447.0,345987.36465324386,367873.5413870246
2256,(주)비비안,2070,17-Dec,149155487.0,137233021.0,393.0,349193.43765903305,379530.50127226464
2257,(주)비비안,2070,18-Dec,141137610.0,127750313.0,236.0,541314.8855932204,598040.720338983
2258,(주)비비안,2070,19-Dec,133298819.0,126177978.0,205.0,615502.331707317,650238.1414634146
2259,(주)비상교육,100220,11-Dec,179673049.0,170806016.0,520.0,328473.1076923077,345525.0942307692
2260,(주)비상교육,100220,12-Dec,212784851.0,202050130.0,471.0,428981.1677282378,451772.50743099785
2261,(주)비상교육,100220,13-Dec,245904050.0,245502198.0,546.0,449637.7252747253,450373.71794871794
2262,(주)비상교육,100220,14-Dec,245737968.0,248346485.0,512.0,485051.728515625,479956.96875
2263,(주)비상교육,100220,15-Dec,235171219.0,239760896.0,520.0,461078.6461538462,452252.3442307692
2264,(주)비상교육,100220,16-Dec,239728294.0,240285409.0,603.0,398483.2653399668,397559.35986733
2265,(주)비상교육,100220,17-Dec,256314376.0,247454917.0,621.0,398478.1272141707,412744.5668276973
2266,(주)비상교육,100220,18-Dec,254277215.0,250292905.0,587.0,426393.3645655877,433180.9454855196
2267,(주)비상교육,100220,19-Dec,286170370.0,284157219.0,622.0,456844.4035369775,460080.9807073955
2268,(주)비씨월드제약,200780,14-Dec,,74835090.0,227.0,329670.0,
2269,(주)비씨월드제약,200780,15-Dec,,79356291.0,274.0,289621.5,
2270,(주)비씨월드제약,200780,16-Dec,,96420404.0,281.0,343133.1103202847,
2271,(주)비씨월드제약,200780,17-Dec,118341155.0,115753386.0,274.0,422457.6131386861,431902.0255474452
