,회사명,거래소코드,회계년도,매출원가감소율,중간값
2435,빅솔론,93190,16-Dec,1.538461538,
2436,빅솔론,93190,17-Dec,0,
2437,빅솔론,93190,18-Dec,2.985074627,
2438,빅솔론,93190,19-Dec,1.470588235,
2439,빅텍,65450,11-Dec,,
2440,빅텍,65450,12-Dec,,
2441,빅텍,65450,13-Dec,,
2442,빅텍,65450,14-Dec,,
2443,빅텍,65450,15-Dec,,
2444,빅텍,65450,16-Dec,,
2445,빅텍,65450,17-Dec,,
2446,빅텍,65450,18-Dec,,
2447,빅텍,65450,19-Dec,,
2448,빙그레,5180,11-Dec,2.857142857,
2449,빙그레,5180,12-Dec,-2.941176471,
2450,빙그레,5180,13-Dec,4.225352113,
2451,빙그레,5180,14-Dec,0,
2452,빙그레,5180,15-Dec,1.388888889,
2453,빙그레,5180,16-Dec,-2.857142857,
2454,빙그레,5180,17-Dec,1.408450704,
2455,빙그레,5180,18-Dec,4.054054054,
2456,빙그레,5180,19-Dec,0,
2457,사람인에이치알,143240,12-Dec,,
2458,사람인에이치알,143240,13-Dec,,
2459,사람인에이치알,143240,14-Dec,,
2460,사람인에이치알,143240,15-Dec,,
2461,사람인에이치알,143240,16-Dec,,
2462,사람인에이치알,143240,17-Dec,-8.571428571,
2463,사람인에이치알,143240,18-Dec,#NAME?,
2464,사람인에이치알,143240,19-Dec,,
2465,사조대림,3960,11-Dec,3.703703704,
2466,사조대림,3960,12-Dec,0,
2467,사조대림,3960,13-Dec,-1.25,
2468,사조대림,3960,14-Dec,1.234567901,
2469,사조대림,3960,15-Dec,1.219512195,
2470,사조대림,3960,16-Dec,1.204819277,
2471,사조대림,3960,17-Dec,-2.469135802,
2472,사조대림,3960,18-Dec,3.571428571,
2473,사조대림,3960,19-Dec,2.325581395,
2474,사조오양,6090,11-Dec,,
2475,사조오양,6090,12-Dec,,
2476,사조오양,6090,13-Dec,,
2477,사조오양,6090,14-Dec,,
2478,사조오양,6090,15-Dec,,
2479,사조오양,6090,16-Dec,,
2480,사조오양,6090,17-Dec,,
2481,사조오양,6090,18-Dec,,
2482,사조오양,6090,19-Dec,,
2483,삼기,122350,10-Jun,,
2484,삼기,122350,11-Dec,,
2485,삼기,122350,12-Dec,,
2486,삼기,122350,13-Dec,2.325581395,
2487,삼기,122350,14-Dec,-1.176470588,
2488,삼기,122350,15-Dec,-1.19047619,
2489,삼기,122350,16-Dec,1.176470588,
2490,삼기,122350,17-Dec,1.162790698,
2491,삼기,122350,18-Dec,3.370786517,
2492,삼기,122350,19-Dec,0,
2493,삼보판지,23600,11-Dec,1.149425287,
2494,삼보판지,23600,12-Dec,-7.407407407,
2495,삼보판지,23600,13-Dec,2.409638554,
2496,삼보판지,23600,14-Dec,-2.469135802,
2497,삼보판지,23600,15-Dec,2.409638554,
2498,삼보판지,23600,16-Dec,-1.219512195,
2499,삼보판지,23600,17-Dec,5.747126437,
2500,삼보판지,23600,18-Dec,-16,
2501,삼보판지,23600,19-Dec,1.315789474,
2502,삼성출판사,68290,11-Dec,0,
2503,삼성출판사,68290,12-Dec,2.040816327,
2504,삼성출판사,68290,13-Dec,5.769230769,
2505,삼성출판사,68290,14-Dec,-1.960784314,
2506,삼성출판사,68290,15-Dec,3.773584906,
2507,삼성출판사,68290,16-Dec,-1.923076923,
2508,삼성출판사,68290,17-Dec,-6.12244898,
2509,삼성출판사,68290,18-Dec,2,
2510,삼성출판사,68290,19-Dec,-6.382978723,
2511,삼양사,145990,11-Dec,,
2512,삼양사,145990,12-Dec,-4.597701149,
2513,삼양사,145990,13-Dec,0,
2514,삼양사,145990,14-Dec,-2.352941176,
2515,삼양사,145990,15-Dec,-2.409638554,
2516,삼양사,145990,16-Dec,-3.75,
2517,삼양사,145990,17-Dec,3.614457831,
2518,삼양사,145990,18-Dec,-1.219512195,
2519,삼양사,145990,19-Dec,0,
2520,삼양옵틱스,225190,17-Dec,,
2521,삼양옵틱스,225190,18-Dec,9.090909091,
2522,삼양옵틱스,225190,19-Dec,0,
2523,삼양패키징,272550,17-Dec,,
2524,삼양패키징,272550,18-Dec,,
2525,삼양패키징,272550,19-Dec,,
2526,삼양홀딩스,70,11-Dec,1.149425287,
2527,삼양홀딩스,70,12-Dec,0,
2528,삼양홀딩스,70,13-Dec,0,
2529,삼양홀딩스,70,14-Dec,-3.571428571,
2530,삼양홀딩스,70,15-Dec,-3.703703704,
2531,삼양홀딩스,70,16-Dec,-1.25,
2532,삼양홀딩스,70,17-Dec,2.43902439,
2533,삼양홀딩스,70,18-Dec,-1.234567901,
2534,삼양홀딩스,70,19-Dec,0,
2535,삼에스코리아,60310,10-Mar,,
2536,삼에스코리아,60310,11-Mar,,
2537,삼에스코리아,60310,12-Mar,4.054054054,
2538,삼에스코리아,60310,13-Mar,5.128205128,
2539,삼에스코리아,60310,14-Mar,15.2173913,
2540,삼에스코리아,60310,15-Mar,1.075268817,
2541,삼에스코리아,60310,16-Mar,-12.04819277,
2542,삼에스코리아,60310,17-Mar,9.782608696,
2543,삼에스코리아,60310,18-Mar,-2.222222222,
2544,삼에스코리아,60310,19-Mar,-5.882352941,
2545,삼원강재,23000,11-Dec,,
2546,삼원강재,23000,12-Dec,,
2547,삼원강재,23000,13-Dec,,
2548,삼원강재,23000,14-Dec,,
2549,삼원강재,23000,15-Dec,,
2550,삼원강재,23000,16-Dec,,
2551,삼원강재,23000,17-Dec,,
2552,삼원강재,23000,18-Dec,,
2553,삼원강재,23000,19-Dec,,
2554,삼익악기,2450,11-Dec,0,
2555,삼익악기,2450,12-Dec,-7.142857143,
2556,삼익악기,2450,13-Dec,0,
2557,삼익악기,2450,14-Dec,-1.449275362,
2558,삼익악기,2450,15-Dec,0,
2559,삼익악기,2450,16-Dec,-6.153846154,
2560,삼익악기,2450,17-Dec,5.797101449,
2561,삼익악기,2450,18-Dec,1.428571429,
2562,삼익악기,2450,19-Dec,0,
2563,삼일,32280,11-Dec,,
2564,삼일,32280,12-Dec,,
2565,삼일,32280,13-Dec,,
2566,삼일,32280,14-Dec,,
2567,삼일,32280,15-Dec,,
2568,삼일,32280,16-Dec,,
2569,삼일,32280,17-Dec,,
2570,삼일,32280,18-Dec,,
2571,삼일,32280,19-Dec,,
2572,삼일기업공사,2290,11-Dec,,
2573,삼일기업공사,2290,12-Dec,,
2574,삼일기업공사,2290,13-Dec,,
2575,삼일기업공사,2290,14-Dec,,
2576,삼일기업공사,2290,15-Dec,,
2577,삼일기업공사,2290,16-Dec,,
2578,삼일기업공사,2290,17-Dec,,
2579,삼일기업공사,2290,18-Dec,,
2580,삼일기업공사,2290,19-Dec,,
2581,삼일씨엔에스,4440,16-Dec,,
2582,삼일씨엔에스,4440,17-Dec,,
2583,삼일씨엔에스,4440,18-Dec,,
2584,삼일씨엔에스,4440,19-Dec,,
2585,삼진,32750,11-Dec,9.782608696,
2586,삼진,32750,12-Dec,-4.545454545,
2587,삼진,32750,13-Dec,-2.325581395,
2588,삼진,32750,14-Dec,-2.380952381,
2589,삼진,32750,15-Dec,1.176470588,
2590,삼진,32750,16-Dec,-1.19047619,
2591,삼진,32750,17-Dec,0,
2592,삼진,32750,18-Dec,4.545454545,
2593,삼진,32750,19-Dec,-6.024096386,
2594,삼진엘앤디,54090,11-Dec,2.352941176,
2595,삼진엘앤디,54090,12-Dec,2.298850575,
2596,삼진엘앤디,54090,13-Dec,0,
2597,삼진엘앤디,54090,14-Dec,0,
2598,삼진엘앤디,54090,15-Dec,-3.571428571,
2599,삼진엘앤디,54090,16-Dec,3.448275862,
2600,삼진엘앤디,54090,17-Dec,3.333333333,
2601,삼진엘앤디,54090,18-Dec,-4.651162791,
2602,삼진엘앤디,54090,19-Dec,1.149425287,
2603,삼천리,4690,11-Dec,1.086956522,
2604,삼천리,4690,12-Dec,1.075268817,
2605,삼천리,4690,13-Dec,-1.086956522,
2606,삼천리,4690,14-Dec,1.075268817,
2607,삼천리,4690,15-Dec,-2.197802198,
2608,삼천리,4690,16-Dec,-1.111111111,
2609,삼천리,4690,17-Dec,0,
2610,삼천리,4690,18-Dec,0,
2611,삼천리,4690,19-Dec,0,
2612,삼표시멘트,38500,11-Dec,5.434782609,
2613,삼표시멘트,38500,12-Dec,-10.84337349,
2614,삼표시멘트,38500,13-Dec,2.352941176,
2615,삼표시멘트,38500,14-Dec,-4.938271605,
2616,삼표시멘트,38500,15-Dec,2.409638554,
2617,삼표시멘트,38500,16-Dec,-6.41025641,
2618,삼표시멘트,38500,17-Dec,1.265822785,
2619,삼표시멘트,38500,18-Dec,12.22222222,
2620,삼표시멘트,38500,19-Dec,-8.43373494,
2621,삼화네트웍스,46390,11-Dec,-13.33333333,
2622,삼화네트웍스,46390,12-Dec,16.66666667,
2623,삼화네트웍스,46390,13-Dec,-1.123595506,
2624,삼화네트웍스,46390,14-Dec,4.301075269,
2625,삼화네트웍스,46390,15-Dec,6.060606061,
2626,삼화네트웍스,46390,16-Dec,-33.78378378,
2627,삼화네트웍스,46390,17-Dec,18.68131868,
2628,삼화네트웍스,46390,18-Dec,20.1754386,
2629,삼화네트웍스,46390,19-Dec,-18.75,
2630,상보,27580,11-Dec,,
2631,상보,27580,12-Dec,,
2632,상보,27580,13-Dec,,
2633,상보,27580,14-Dec,,
2634,상보,27580,15-Dec,0,
2635,상보,27580,16-Dec,6.382978723,
2636,상보,27580,17-Dec,0,
2637,상보,27580,18-Dec,-9.302325581,
2638,상보,27580,19-Dec,3.370786517,
2639,상상인,38540,11-Dec,-1.315789474,
2640,상상인,38540,12-Dec,9.523809524,
2641,상상인,38540,13-Dec,-5,
2642,상상인,38540,14-Dec,0,
2643,상상인,38540,15-Dec,-6.666666667,
2644,상상인,38540,16-Dec,-5.633802817,
2645,상상인,38540,17-Dec,-12.6984127,
2646,상상인,38540,18-Dec,-10.52631579,
2647,상상인,38540,19-Dec,-5.555555556,
2648,상상인인더스트리,101000,11-Dec,8.571428571,
2649,상상인인더스트리,101000,12-Dec,-9.375,
2650,상상인인더스트리,101000,13-Dec,-12.94117647,
2651,상상인인더스트리,101000,14-Dec,6.593406593,
2652,상상인인더스트리,101000,15-Dec,-7.058823529,
2653,상상인인더스트리,101000,16-Dec,-6.25,
2654,상상인인더스트리,101000,17-Dec,12.08791209,
2655,상상인인더스트리,101000,18-Dec,,
2656,상상인인더스트리,101000,19-Dec,,
2657,상아프론테크,89980,11-Dec,,
2658,상아프론테크,89980,12-Dec,-2.469135802,
2659,상아프론테크,89980,13-Dec,-2.53164557,
2660,상아프론테크,89980,14-Dec,1.25,
2661,상아프론테크,89980,15-Dec,-2.564102564,
2662,상아프론테크,89980,16-Dec,1.265822785,
2663,상아프론테크,89980,17-Dec,-1.282051282,
2664,상아프론테크,89980,18-Dec,0,
2665,상아프론테크,89980,19-Dec,1.265822785,
2666,상지카일룸,42940,11-Dec,,
2667,상지카일룸,42940,12-Dec,,
2668,상지카일룸,42940,13-Dec,,
2669,상지카일룸,42940,14-Dec,,
2670,상지카일룸,42940,15-Dec,,
2671,상지카일룸,42940,16-Dec,,
2672,상지카일룸,42940,17-Dec,-23.07692308,
2673,상지카일룸,42940,18-Dec,-19.73684211,
2674,상지카일룸,42940,19-Dec,13.63636364,
2675,새로닉스,42600,11-Dec,4.494382022,
2676,새로닉스,42600,12-Dec,-2.298850575,
2677,새로닉스,42600,13-Dec,0,
2678,새로닉스,42600,14-Dec,-4.819277108,
2679,새로닉스,42600,15-Dec,-1.219512195,
2680,새로닉스,42600,16-Dec,3.529411765,
2681,새로닉스,42600,17-Dec,4.494382022,
2682,새로닉스,42600,18-Dec,-1.136363636,
2683,새로닉스,42600,19-Dec,4.347826087,
2684,서린바이오사이언스,38070,11-Dec,,
2685,서린바이오사이언스,38070,12-Dec,,
2686,서린바이오사이언스,38070,13-Dec,,
2687,서린바이오사이언스,38070,14-Dec,-9.090909091,
2688,서린바이오사이언스,38070,15-Dec,8.333333333,
2689,서린바이오사이언스,38070,16-Dec,0,
2690,서린바이오사이언스,38070,17-Dec,-2.857142857,
2691,서린바이오사이언스,38070,18-Dec,1.408450704,
2692,서린바이오사이언스,38070,19-Dec,5.333333333,
2693,서부티엔디,6730,11-Dec,8,
2694,서부티엔디,6730,12-Dec,-19.04761905,
2695,서부티엔디,6730,13-Dec,-44.82758621,
2696,서부티엔디,6730,14-Dec,-7.407407407,
2697,서부티엔디,6730,15-Dec,,
2698,서부티엔디,6730,16-Dec,,
2699,서부티엔디,6730,17-Dec,,
2700,서부티엔디,6730,18-Dec,,
2701,서부티엔디,6730,19-Dec,,
2702,서산,79650,11-Dec,-9.210526316,
2703,서산,79650,12-Dec,-2.702702703,
2704,서산,79650,13-Dec,1.333333333,
2705,서산,79650,14-Dec,-4.166666667,
2706,서산,79650,15-Dec,-5.882352941,
2707,서산,79650,16-Dec,-1.492537313,
2708,서산,79650,17-Dec,15.18987342,
2709,서산,79650,18-Dec,12.22222222,
2710,서산,79650,19-Dec,3.225806452,
2711,서연,7860,11-Dec,3.296703297,
2712,서연,7860,12-Dec,-2.247191011,
2713,서연,7860,13-Dec,-2.298850575,
2714,서연,7860,14-Dec,0,
2715,서연,7860,15-Dec,1.136363636,
2716,서연,7860,16-Dec,1.123595506,
2717,서연,7860,17-Dec,4.301075269,
2718,서연,7860,18-Dec,-2.197802198,
2719,서연,7860,19-Dec,-2.247191011,
2720,서연이화,200880,14-Dec,,
2721,서연이화,200880,15-Dec,-1.123595506,
2722,서연이화,200880,16-Dec,1.111111111,
2723,서연이화,200880,17-Dec,3.225806452,
2724,서연이화,200880,18-Dec,-2.197802198,
2725,서연이화,200880,19-Dec,-2.247191011,
2726,서연탑메탈,19770,11-Dec,,
2727,서연탑메탈,19770,12-Dec,2.247191011,
2728,서연탑메탈,19770,13-Dec,3.260869565,
2729,서연탑메탈,19770,14-Dec,-2.222222222,
2730,서연탑메탈,19770,15-Dec,3.225806452,
2731,서연탑메탈,19770,16-Dec,0,
2732,서연탑메탈,19770,17-Dec,1.063829787,
2733,서연탑메탈,19770,18-Dec,3.092783505,
2734,서연탑메탈,19770,19-Dec,0,
2735,서울리거,43710,11-Dec,4.395604396,
2736,서울리거,43710,12-Dec,2.150537634,
2737,서울리거,43710,13-Dec,15.45454545,
2738,서울리거,43710,14-Dec,-15.78947368,
2739,서울리거,43710,15-Dec,-72.72727273,
2740,서울리거,43710,16-Dec,42.10526316,
2741,서울리거,43710,17-Dec,-6.741573034,
2742,서울리거,43710,18-Dec,-9.87654321,
2743,서울리거,43710,19-Dec,-8,
2744,서울옥션,63170,11-Dec,-9.230769231,
2745,서울옥션,63170,12-Dec,-10.16949153,
2746,서울옥션,63170,13-Dec,-31.11111111,
2747,서울옥션,63170,14-Dec,18.18181818,
2748,서울옥션,63170,15-Dec,6.779661017,
2749,서울옥션,63170,16-Dec,6.349206349,
2750,서울옥션,63170,17-Dec,5.970149254,
2751,서울옥션,63170,18-Dec,-13.55932203,
2752,서울옥션,63170,19-Dec,4.838709677,
2753,서울제약,18680,11-Dec,,
2754,서울제약,18680,12-Dec,,
2755,서울제약,18680,13-Dec,,
2756,서울제약,18680,14-Dec,,
2757,서울제약,18680,15-Dec,,
2758,서울제약,18680,16-Dec,,
2759,서울제약,18680,17-Dec,,
2760,서울제약,18680,18-Dec,,
2761,서울제약,18680,19-Dec,,
2762,서원,21050,11-Dec,3.092783505,
2763,서원,21050,12-Dec,0,
2764,서원,21050,13-Dec,2.02020202,
2765,서원,21050,14-Dec,-5.319148936,
2766,서원,21050,15-Dec,4.081632653,
2767,서원,21050,16-Dec,-8.888888889,
2768,서원,21050,17-Dec,0,
2769,서원,21050,18-Dec,3.225806452,
2770,서원,21050,19-Dec,0,
2771,서원인텍,93920,11-Dec,2.298850575,
2772,서원인텍,93920,12-Dec,-1.162790698,
2773,서원인텍,93920,13-Dec,0,
2774,서원인텍,93920,14-Dec,3.370786517,
2775,서원인텍,93920,15-Dec,1.111111111,
2776,서원인텍,93920,16-Dec,0,
2777,서원인텍,93920,17-Dec,1.098901099,
2778,서원인텍,93920,18-Dec,0,
2779,서원인텍,93920,19-Dec,-1.111111111,
2780,서전기전,189860,14-Dec,,
2781,서전기전,189860,15-Dec,6.849315068,
2782,서전기전,189860,16-Dec,0,
2783,서전기전,189860,17-Dec,,
2784,서전기전,189860,18-Dec,,
2785,서전기전,189860,19-Dec,,
2786,서진시스템,178320,17-Dec,,
2787,서진시스템,178320,18-Dec,-1.234567901,
2788,서진시스템,178320,19-Dec,-5.194805195,
2789,서진오토모티브,122690,11-Dec,,
2790,서진오토모티브,122690,12-Dec,,
2791,서진오토모티브,122690,13-Dec,0,
2792,서진오토모티브,122690,14-Dec,0,
2793,서진오토모티브,122690,15-Dec,1.052631579,
2794,서진오토모티브,122690,16-Dec,0,
2795,서진오토모티브,122690,17-Dec,1.041666667,
2796,서진오토모티브,122690,18-Dec,0,
2797,서진오토모티브,122690,19-Dec,-1.052631579,
2798,서플러스글로벌,140070,17-Dec,,
2799,서플러스글로벌,140070,18-Dec,7.042253521,
2800,서플러스글로벌,140070,19-Dec,14.45783133,
2801,서한,11370,11-Dec,,
2802,서한,11370,12-Dec,,
2803,서한,11370,13-Dec,,
2804,서한,11370,14-Dec,,
2805,서한,11370,15-Dec,,
2806,서한,11370,16-Dec,,
2807,서한,11370,17-Dec,,
2808,서한,11370,18-Dec,,
2809,서한,11370,19-Dec,,
2810,서흥,8490,11-Dec,2.666666667,
2811,서흥,8490,12-Dec,7.407407407,
2812,서흥,8490,13-Dec,0,
2813,서흥,8490,14-Dec,0,
2814,서흥,8490,15-Dec,-2.53164557,
2815,서흥,8490,16-Dec,0,
2816,서흥,8490,17-Dec,0,
2817,서흥,8490,18-Dec,2.469135802,
2818,서흥,8490,19-Dec,-1.25,
2819,서희건설,35890,11-Dec,0,
2820,서희건설,35890,12-Dec,-1.086956522,
2821,서희건설,35890,13-Dec,-2.222222222,
2822,서희건설,35890,14-Dec,-2.272727273,
2823,서희건설,35890,15-Dec,0,
2824,서희건설,35890,16-Dec,-2.325581395,
2825,서희건설,35890,17-Dec,-2.380952381,
2826,서희건설,35890,18-Dec,3.448275862,
2827,서희건설,35890,19-Dec,-1.162790698,
2828,선광,3100,11-Dec,0,
2829,선광,3100,12-Dec,1.265822785,
2830,선광,3100,13-Dec,1.25,
2831,선광,3100,14-Dec,-6.666666667,
2832,선광,3100,15-Dec,5.063291139,
2833,선광,3100,16-Dec,1.25,
2834,선광,3100,17-Dec,-3.896103896,
2835,선광,3100,18-Dec,2.53164557,
2836,선광,3100,19-Dec,-8.219178082,
2837,선앤엘,2820,11-Dec,-2.197802198,
2838,선앤엘,2820,12-Dec,2.150537634,
2839,선앤엘,2820,13-Dec,-2.197802198,
2840,선앤엘,2820,14-Dec,0,
2841,선앤엘,2820,15-Dec,-1.111111111,
2842,선앤엘,2820,16-Dec,-2.272727273,
2843,선앤엘,2820,17-Dec,3.296703297,
2844,선앤엘,2820,18-Dec,1.086956522,
2845,선앤엘,2820,19-Dec,1.075268817,
2846,선익시스템,171090,17-Dec,,
2847,선익시스템,171090,18-Dec,8.641975309,
2848,선익시스템,171090,19-Dec,-10.95890411,
2849,선진,136490,11-Dec,,
2850,선진,136490,12-Dec,,
2851,선진,136490,13-Dec,,
2852,선진,136490,14-Dec,2.352941176,
2853,선진,136490,15-Dec,0,
2854,선진,136490,16-Dec,-4.938271605,
2855,선진,136490,17-Dec,0,
2856,선진,136490,18-Dec,2.409638554,
2857,선진,136490,19-Dec,0,
2858,성광벤드,14620,11-Dec,2.53164557,
2859,성광벤드,14620,12-Dec,-11.26760563,
2860,성광벤드,14620,13-Dec,-2.898550725,
2861,성광벤드,14620,14-Dec,2.816901408,
2862,성광벤드,14620,15-Dec,8.974358974,
2863,성광벤드,14620,16-Dec,7.142857143,
2864,성광벤드,14620,17-Dec,12.5,
2865,성광벤드,14620,18-Dec,-5.494505495,
2866,성광벤드,14620,19-Dec,-10.97560976,
2867,성도이엔지,37350,11-Dec,3.529411765,
2868,성도이엔지,37350,12-Dec,-10.38961039,
2869,성도이엔지,37350,13-Dec,10.46511628,
2870,성도이엔지,37350,14-Dec,5.494505495,
2871,성도이엔지,37350,15-Dec,2.150537634,
2872,성도이엔지,37350,16-Dec,-3.333333333,
2873,성도이엔지,37350,17-Dec,-1.123595506,
2874,성도이엔지,37350,18-Dec,3.260869565,
2875,성도이엔지,37350,19-Dec,2.127659574,
2876,성안,11300,11-Dec,0,
2877,성안,11300,12-Dec,4.494382022,
2878,성안,11300,13-Dec,2.197802198,
2879,성안,11300,14-Dec,1.086956522,
2880,성안,11300,15-Dec,-1.098901099,
2881,성안,11300,16-Dec,4.210526316,
2882,성안,11300,17-Dec,-2.150537634,
2883,성안,11300,18-Dec,3.125,
2884,성안,11300,19-Dec,1.030927835,
2885,성우하이텍,15750,11-Dec,2.325581395,
2886,성우하이텍,15750,12-Dec,0,
2887,성우하이텍,15750,13-Dec,0,
2888,성우하이텍,15750,14-Dec,1.149425287,
2889,성우하이텍,15750,15-Dec,3.333333333,
2890,성우하이텍,15750,16-Dec,0,
2891,성우하이텍,15750,17-Dec,2.173913043,
2892,성우하이텍,15750,18-Dec,0,
2893,성우하이텍,15750,19-Dec,0,
2894,성창오토텍,80470,11-Dec,1.219512195,
2895,성창오토텍,80470,12-Dec,0,
2896,성창오토텍,80470,13-Dec,4.651162791,
2897,성창오토텍,80470,14-Dec,3.370786517,
2898,성창오토텍,80470,15-Dec,-2.298850575,
2899,성창오토텍,80470,16-Dec,0,
2900,성창오토텍,80470,17-Dec,1.136363636,
2901,성창오토텍,80470,18-Dec,0,
2902,성창오토텍,80470,19-Dec,1.123595506,
2903,세경하이테크,148150,19-Dec,,
2904,세동,53060,11-Dec,4.210526316,
2905,세동,53060,12-Dec,-2.150537634,
2906,세동,53060,13-Dec,-1.086956522,
2907,세동,53060,14-Dec,2.127659574,
2908,세동,53060,15-Dec,0,
2909,세동,53060,16-Dec,0,
2910,세동,53060,17-Dec,2.083333333,
2911,세동,53060,18-Dec,-2.127659574,
2912,세동,53060,19-Dec,-3.296703297,
2913,세림비앤지,340440,19-Dec,,
2914,세보엠이씨,11560,11-Dec,0,
2915,세보엠이씨,11560,12-Dec,-2.173913043,
2916,세보엠이씨,11560,13-Dec,0,
2917,세보엠이씨,11560,14-Dec,3.157894737,
2918,세보엠이씨,11560,15-Dec,-4.395604396,
2919,세보엠이씨,11560,16-Dec,0,
2920,세보엠이씨,11560,17-Dec,2.150537634,
2921,세보엠이씨,11560,18-Dec,-2.197802198,
2922,세보엠이씨,11560,19-Dec,9,
2923,세아베스틸지,1430,11-Dec,,
2924,세아베스틸지,1430,12-Dec,,
2925,세아베스틸지,1430,13-Dec,,
2926,세아베스틸지,1430,14-Dec,,
2927,세아베스틸지,1430,15-Dec,,
2928,세아베스틸지,1430,16-Dec,3.333333333,
2929,세아베스틸지,1430,17-Dec,0,
2930,세아베스틸지,1430,18-Dec,4.255319149,
2931,세아베스틸지,1430,19-Dec,0,
2932,세아제강,306200,18-Dec,,
2933,세아제강,306200,19-Dec,,
2934,세아제강지,3030,11-Dec,1.149425287,
2935,세아제강지,3030,12-Dec,0,
2936,세아제강지,3030,13-Dec,-1.162790698,
2937,세아제강지,3030,14-Dec,0,
2938,세아제강지,3030,15-Dec,3.370786517,
2939,세아제강지,3030,16-Dec,-2.298850575,
2940,세아제강지,3030,17-Dec,-1.162790698,
2941,세아제강지,3030,18-Dec,5.494505495,
2942,세아제강지,3030,19-Dec,1.086956522,
2943,세아특수강,19440,11-Dec,,
2944,세아특수강,19440,12-Dec,1.086956522,
2945,세아특수강,19440,13-Dec,-2.222222222,
2946,세아특수강,19440,14-Dec,0,
2947,세아특수강,19440,15-Dec,1.098901099,
2948,세아특수강,19440,16-Dec,-1.111111111,
2949,세아특수강,19440,17-Dec,1.098901099,
2950,세아특수강,19440,18-Dec,2.150537634,
2951,세아특수강,19440,19-Dec,0,
2952,세아홀딩스,58650,11-Dec,2.325581395,
