,회사명,거래소코드,회계년도,투자활동감소율여부(개별),투자활동감소율여부(연결)
15331,이삭엔지니어링(주),351330,15-Dec,0,0
15332,이삭엔지니어링(주),351330,16-Dec,0,0
15333,이삭엔지니어링(주),351330,17-Dec,0,0
15334,이삭엔지니어링(주),351330,18-Dec,0,0
15335,이삭엔지니어링(주),351330,19-Dec,0,0
15336,이스트아시아홀딩스인베스트먼트리미티드,900110,11-Dec,0,1
15337,이스트아시아홀딩스인베스트먼트리미티드,900110,12-Dec,0,1
15338,이스트아시아홀딩스인베스트먼트리미티드,900110,13-Dec,0,0
15339,이스트아시아홀딩스인베스트먼트리미티드,900110,14-Dec,0,0
15340,이스트아시아홀딩스인베스트먼트리미티드,900110,15-Dec,0,1
15341,이스트아시아홀딩스인베스트먼트리미티드,900110,16-Dec,0,0
15342,이스트아시아홀딩스인베스트먼트리미티드,900110,17-Dec,0,0
15343,이스트아시아홀딩스인베스트먼트리미티드,900110,18-Dec,0,1
15344,이스트아시아홀딩스인베스트먼트리미티드,900110,19-Dec,0,0
15345,이엠코리아(주),95190,11-Dec,0,0
15346,이엠코리아(주),95190,12-Dec,0,0
15347,이엠코리아(주),95190,13-Dec,0,0
15348,이엠코리아(주),95190,14-Dec,1,1
15349,이엠코리아(주),95190,15-Dec,0,0
15350,이엠코리아(주),95190,16-Dec,1,1
15351,이엠코리아(주),95190,17-Dec,0,0
15352,이엠코리아(주),95190,18-Dec,1,1
15353,이엠코리아(주),95190,19-Dec,1,0
15354,이연제약(주),102460,11-Dec,0,0
15355,이연제약(주),102460,12-Dec,1,0
15356,이연제약(주),102460,13-Dec,0,0
15357,이연제약(주),102460,14-Dec,0,0
15358,이연제약(주),102460,15-Dec,0,0
15359,이연제약(주),102460,16-Dec,0,0
15360,이연제약(주),102460,17-Dec,1,0
15361,이연제약(주),102460,18-Dec,0,0
15362,이연제약(주),102460,19-Dec,1,1
15363,이오플로우(주),294090,16-Dec,0,0
15364,이오플로우(주),294090,17-Dec,0,0
15365,이오플로우(주),294090,18-Dec,0,0
15366,이오플로우(주),294090,19-Dec,0,0
15367,이원다이애그노믹스(주),245620,16-Dec,0,0
15368,이원다이애그노믹스(주),245620,17-Dec,0,0
15369,이원다이애그노믹스(주),245620,18-Dec,1,1
15370,이원다이애그노믹스(주),245620,19-Dec,0,0
15371,이원컴포텍(주),88290,11-Dec,0,0
15372,이원컴포텍(주),88290,12-Dec,0,0
15373,이원컴포텍(주),88290,13-Dec,0,0
15374,이원컴포텍(주),88290,14-Dec,0,0
15375,이원컴포텍(주),88290,15-Dec,0,0
15376,이원컴포텍(주),88290,16-Dec,0,1
15377,이원컴포텍(주),88290,17-Dec,1,1
15378,이원컴포텍(주),88290,18-Dec,0,0
15379,이원컴포텍(주),88290,19-Dec,1,0
15380,이지케어텍(주),99750,11-Mar,0,0
15381,이지케어텍(주),99750,12-Mar,0,0
15382,이지케어텍(주),99750,13-Mar,0,0
15383,이지케어텍(주),99750,14-Mar,0,0
15384,이지케어텍(주),99750,15-Mar,0,0
15385,이지케어텍(주),99750,16-Mar,0,0
15386,이지케어텍(주),99750,17-Mar,0,0
15387,이지케어텍(주),99750,18-Mar,1,0
15388,이지케어텍(주),99750,19-Mar,1,1
15389,이트론(주),96040,11-Dec,1,1
15390,이트론(주),96040,12-Dec,0,0
15391,이트론(주),96040,13-Dec,0,0
15392,이트론(주),96040,14-Dec,0,0
15393,이트론(주),96040,15-Dec,0,0
15394,이트론(주),96040,16-Dec,0,0
15395,이트론(주),96040,17-Dec,0,0
15396,이트론(주),96040,18-Dec,0,0
15397,이트론(주),96040,19-Dec,0,0
15398,이화공영(주),1840,11-Dec,1,0
15399,이화공영(주),1840,12-Dec,1,0
15400,이화공영(주),1840,13-Dec,0,0
15401,이화공영(주),1840,14-Dec,0,0
15402,이화공영(주),1840,15-Dec,0,0
15403,이화공영(주),1840,16-Dec,0,0
15404,이화공영(주),1840,17-Dec,1,0
15405,이화공영(주),1840,18-Dec,0,0
15406,이화공영(주),1840,19-Dec,0,0
15407,이화산업(주),760,11-Mar,0,0
15408,이화산업(주),760,12-Mar,0,1
15409,이화산업(주),760,13-Mar,0,1
15410,이화산업(주),760,14-Mar,0,0
15411,이화산업(주),760,15-Mar,1,0
15412,이화산업(주),760,16-Mar,0,0
15413,이화산업(주),760,17-Dec,0,1
15414,이화산업(주),760,18-Dec,0,1
15415,이화산업(주),760,19-Dec,0,0
15416,이화전기공업(주),24810,11-Dec,0,0
15417,이화전기공업(주),24810,12-Dec,1,0
15418,이화전기공업(주),24810,13-Dec,0,0
15419,이화전기공업(주),24810,14-Dec,0,0
15420,이화전기공업(주),24810,15-Dec,0,0
15421,이화전기공업(주),24810,16-Dec,0,0
15422,이화전기공업(주),24810,17-Dec,1,0
15423,이화전기공업(주),24810,18-Dec,0,0
15424,이화전기공업(주),24810,19-Dec,1,0
15425,인바이오(주),352940,11-Dec,0,0
15426,인바이오(주),352940,12-Dec,0,0
15427,인바이오(주),352940,13-Dec,0,0
15428,인바이오(주),352940,14-Dec,0,0
15429,인바이오(주),352940,15-Dec,0,0
15430,인바이오(주),352940,16-Dec,0,0
15431,인바이오(주),352940,17-Dec,0,0
15432,인바이오(주),352940,18-Dec,0,0
15433,인바이오(주),352940,19-Dec,0,0
15434,인베니아(주),79950,11-Dec,0,0
15435,인베니아(주),79950,12-Dec,0,0
15436,인베니아(주),79950,13-Dec,0,0
15437,인베니아(주),79950,14-Dec,0,0
15438,인베니아(주),79950,15-Dec,0,0
15439,인베니아(주),79950,16-Dec,1,1
15440,인베니아(주),79950,17-Dec,1,1
15441,인베니아(주),79950,18-Dec,0,0
15442,인베니아(주),79950,19-Dec,0,1
15443,인선이엔티(주),60150,11-Dec,0,0
15444,인선이엔티(주),60150,12-Dec,1,1
15445,인선이엔티(주),60150,13-Dec,0,0
15446,인선이엔티(주),60150,14-Dec,0,0
15447,인선이엔티(주),60150,15-Dec,0,0
15448,인선이엔티(주),60150,16-Dec,0,1
15449,인선이엔티(주),60150,17-Dec,0,0
15450,인선이엔티(주),60150,18-Dec,1,0
15451,인선이엔티(주),60150,19-Dec,1,1
15452,인지컨트롤스(주),23800,11-Dec,0,0
15453,인지컨트롤스(주),23800,12-Dec,1,1
15454,인지컨트롤스(주),23800,13-Dec,1,0
15455,인지컨트롤스(주),23800,14-Dec,0,0
15456,인지컨트롤스(주),23800,15-Dec,1,0
15457,인지컨트롤스(주),23800,16-Dec,1,0
15458,인지컨트롤스(주),23800,17-Dec,0,1
15459,인지컨트롤스(주),23800,18-Dec,1,0
15460,인지컨트롤스(주),23800,19-Dec,0,1
15461,인천도시가스(주),34590,11-Dec,0,0
15462,인천도시가스(주),34590,12-Dec,0,0
15463,인천도시가스(주),34590,13-Dec,1,0
15464,인천도시가스(주),34590,14-Dec,0,0
15465,인천도시가스(주),34590,15-Dec,0,0
15466,인천도시가스(주),34590,16-Dec,0,0
15467,인천도시가스(주),34590,17-Dec,0,0
15468,인천도시가스(주),34590,18-Dec,0,0
15469,인천도시가스(주),34590,19-Dec,1,1
15470,인카금융서비스(주),211050,13-Dec,0,0
15471,인카금융서비스(주),211050,14-Dec,0,0
15472,인카금융서비스(주),211050,15-Dec,0,0
15473,인카금융서비스(주),211050,16-Dec,0,0
15474,인카금융서비스(주),211050,17-Dec,0,0
15475,인카금융서비스(주),211050,18-Dec,0,0
15476,인카금융서비스(주),211050,19-Dec,0,0
15477,인크로스(주),216050,11-Dec,0,0
15478,인크로스(주),216050,12-Dec,0,0
15479,인크로스(주),216050,13-Dec,0,0
15480,인크로스(주),216050,14-Dec,0,0
15481,인크로스(주),216050,15-Dec,0,0
15482,인크로스(주),216050,16-Dec,0,0
15483,인크로스(주),216050,17-Dec,0,0
15484,인크로스(주),216050,18-Dec,0,0
15485,인크로스(주),216050,19-Dec,0,0
15486,인탑스(주),49070,11-Dec,0,0
15487,인탑스(주),49070,12-Dec,0,0
15488,인탑스(주),49070,13-Dec,0,0
15489,인탑스(주),49070,14-Dec,0,0
15490,인탑스(주),49070,15-Dec,0,0
15491,인탑스(주),49070,16-Dec,1,1
15492,인탑스(주),49070,17-Dec,0,0
15493,인탑스(주),49070,18-Dec,0,1
15494,인탑스(주),49070,19-Dec,0,1
15495,인터지스(주),129260,11-Dec,1,1
15496,인터지스(주),129260,12-Dec,0,0
15497,인터지스(주),129260,13-Dec,0,1
15498,인터지스(주),129260,14-Dec,0,0
15499,인터지스(주),129260,15-Dec,0,0
15500,인터지스(주),129260,16-Dec,0,0
15501,인터지스(주),129260,17-Dec,0,1
15502,인터지스(주),129260,18-Dec,0,0
15503,인터지스(주),129260,19-Dec,1,1
15504,인포뱅크(주),39290,11-Dec,1,0
15505,인포뱅크(주),39290,12-Dec,0,0
15506,인포뱅크(주),39290,13-Dec,0,0
15507,인포뱅크(주),39290,14-Dec,0,0
15508,인포뱅크(주),39290,15-Dec,1,1
15509,인포뱅크(주),39290,16-Dec,0,0
15510,인포뱅크(주),39290,17-Dec,1,1
15511,인포뱅크(주),39290,18-Dec,1,1
15512,인포뱅크(주),39290,19-Dec,0,0
15513,인화정공(주),101930,11-Dec,0,0
15514,인화정공(주),101930,12-Dec,1,1
15515,인화정공(주),101930,13-Dec,0,1
15516,인화정공(주),101930,14-Dec,1,0
15517,인화정공(주),101930,15-Dec,0,0
15518,인화정공(주),101930,16-Dec,0,1
15519,인화정공(주),101930,17-Dec,1,1
15520,인화정공(주),101930,18-Dec,1,1
15521,인화정공(주),101930,19-Dec,0,0
15522,일동제약(주),249420,16-Dec,0,0
15523,일동제약(주),249420,17-Dec,1,1
15524,일동제약(주),249420,18-Dec,0,0
15525,일동제약(주),249420,19-Dec,0,0
15526,일동홀딩스(주),230,11-Dec,0,0
15527,일동홀딩스(주),230,12-Dec,1,1
15528,일동홀딩스(주),230,13-Dec,1,1
15529,일동홀딩스(주),230,14-Dec,0,0
15530,일동홀딩스(주),230,15-Dec,0,0
15531,일동홀딩스(주),230,16-Dec,0,0
15532,일동홀딩스(주),230,17-Dec,0,0
15533,일동홀딩스(주),230,18-Dec,0,0
15534,일동홀딩스(주),230,19-Dec,1,0
15535,일성건설(주),13360,11-Dec,1,1
15536,일성건설(주),13360,12-Dec,0,0
15537,일성건설(주),13360,13-Dec,0,1
15538,일성건설(주),13360,14-Dec,0,0
15539,일성건설(주),13360,15-Dec,0,0
15540,일성건설(주),13360,16-Dec,0,0
15541,일성건설(주),13360,17-Dec,0,1
15542,일성건설(주),13360,18-Dec,1,0
15543,일성건설(주),13360,19-Dec,0,0
15544,일성신약(주),3120,11-Dec,0,0
15545,일성신약(주),3120,12-Dec,1,0
15546,일성신약(주),3120,13-Dec,0,0
15547,일성신약(주),3120,14-Dec,1,0
15548,일성신약(주),3120,15-Dec,0,0
15549,일성신약(주),3120,16-Dec,0,0
15550,일성신약(주),3120,17-Dec,0,0
15551,일성신약(주),3120,18-Dec,0,0
15552,일성신약(주),3120,19-Dec,1,0
15553,일신방직(주),3200,11-Dec,0,0
15554,일신방직(주),3200,12-Dec,0,0
15555,일신방직(주),3200,13-Dec,0,0
15556,일신방직(주),3200,14-Dec,0,0
15557,일신방직(주),3200,15-Dec,0,1
15558,일신방직(주),3200,16-Dec,0,0
15559,일신방직(주),3200,17-Dec,0,1
15560,일신방직(주),3200,18-Dec,0,1
15561,일신방직(주),3200,19-Dec,0,0
15562,일양약품(주),7570,11-Mar,1,0
15563,일양약품(주),7570,12-Mar,0,0
15564,일양약품(주),7570,13-Mar,0,0
15565,일양약품(주),7570,14-Mar,1,0
15566,일양약품(주),7570,15-Mar,0,0
15567,일양약품(주),7570,16-Dec,0,0
15568,일양약품(주),7570,17-Dec,0,1
15569,일양약품(주),7570,18-Dec,0,0
15570,일양약품(주),7570,19-Dec,0,0
15571,일정실업(주),8500,11-Dec,0,0
15572,일정실업(주),8500,12-Dec,0,0
15573,일정실업(주),8500,13-Dec,0,0
15574,일정실업(주),8500,14-Dec,1,1
15575,일정실업(주),8500,15-Dec,0,0
15576,일정실업(주),8500,16-Dec,1,1
15577,일정실업(주),8500,17-Dec,0,0
15578,일정실업(주),8500,18-Dec,0,0
15579,일정실업(주),8500,19-Dec,0,0
15580,일진다이아몬드(주),81000,11-Dec,1,1
15581,일진다이아몬드(주),81000,12-Dec,1,1
15582,일진다이아몬드(주),81000,13-Dec,0,0
15583,일진다이아몬드(주),81000,14-Dec,1,1
15584,일진다이아몬드(주),81000,15-Dec,0,0
15585,일진다이아몬드(주),81000,16-Dec,0,0
15586,일진다이아몬드(주),81000,17-Dec,1,1
15587,일진다이아몬드(주),81000,18-Dec,0,0
15588,일진다이아몬드(주),81000,19-Dec,1,1
15589,일진디스플레이(주),20760,11-Dec,0,0
15590,일진디스플레이(주),20760,12-Dec,1,0
15591,일진디스플레이(주),20760,13-Dec,1,0
15592,일진디스플레이(주),20760,14-Dec,0,0
15593,일진디스플레이(주),20760,15-Dec,0,0
15594,일진디스플레이(주),20760,16-Dec,0,0
15595,일진디스플레이(주),20760,17-Dec,0,0
15596,일진디스플레이(주),20760,18-Dec,1,0
15597,일진디스플레이(주),20760,19-Dec,1,0
15598,일진머티리얼즈(주),20150,11-Dec,1,1
15599,일진머티리얼즈(주),20150,12-Dec,0,0
15600,일진머티리얼즈(주),20150,13-Dec,0,0
15601,일진머티리얼즈(주),20150,14-Dec,1,0
15602,일진머티리얼즈(주),20150,15-Dec,0,0
15603,일진머티리얼즈(주),20150,16-Dec,0,0
15604,일진머티리얼즈(주),20150,17-Dec,1,1
15605,일진머티리얼즈(주),20150,18-Dec,0,0
15606,일진머티리얼즈(주),20150,19-Dec,1,0
15607,일진전기(주),103590,11-Dec,1,1
15608,일진전기(주),103590,12-Dec,0,0
15609,일진전기(주),103590,13-Dec,0,0
15610,일진전기(주),103590,14-Dec,0,0
15611,일진전기(주),103590,15-Dec,0,0
15612,일진전기(주),103590,16-Dec,1,1
15613,일진전기(주),103590,17-Dec,0,0
15614,일진전기(주),103590,18-Dec,1,1
15615,일진전기(주),103590,19-Dec,0,0
15616,일진하이솔루스(주),271940,12-Dec,0,0
15617,일진하이솔루스(주),271940,13-Dec,0,0
15618,일진하이솔루스(주),271940,14-Dec,0,0
15619,일진하이솔루스(주),271940,15-Dec,0,0
15620,일진하이솔루스(주),271940,16-Dec,1,0
15621,일진하이솔루스(주),271940,17-Dec,1,0
15622,일진하이솔루스(주),271940,18-Dec,0,0
15623,일진하이솔루스(주),271940,19-Dec,1,0
15624,일진홀딩스(주),15860,11-Dec,0,1
15625,일진홀딩스(주),15860,12-Dec,0,0
15626,일진홀딩스(주),15860,13-Dec,0,0
15627,일진홀딩스(주),15860,14-Dec,0,0
15628,일진홀딩스(주),15860,15-Dec,1,0
15629,일진홀딩스(주),15860,16-Dec,0,0
15630,일진홀딩스(주),15860,17-Dec,1,0
15631,일진홀딩스(주),15860,18-Dec,0,0
15632,일진홀딩스(주),15860,19-Dec,0,0
15633,잉글우드랩(주),950140,15-Dec,0,0
15634,잉글우드랩(주),950140,16-Dec,0,0
15635,잉글우드랩(주),950140,17-Dec,0,0
15636,잉글우드랩(주),950140,18-Dec,0,0
15637,잉글우드랩(주),950140,19-Dec,0,0
15638,자이글(주),234920,13-Dec,0,0
15639,자이글(주),234920,14-Dec,0,0
15640,자이글(주),234920,15-Dec,1,0
15641,자이글(주),234920,16-Dec,1,0
15642,자이글(주),234920,17-Dec,0,0
15643,자이글(주),234920,18-Dec,1,1
15644,자이글(주),234920,19-Dec,0,0
15645,자이에스앤디(주),317400,11-Dec,0,0
15646,자이에스앤디(주),317400,12-Dec,0,0
15647,자이에스앤디(주),317400,13-Dec,0,0
15648,자이에스앤디(주),317400,14-Dec,0,0
15649,자이에스앤디(주),317400,15-Dec,0,0
15650,자이에스앤디(주),317400,16-Dec,0,0
15651,자이에스앤디(주),317400,17-Dec,0,0
15652,자이에스앤디(주),317400,18-Dec,0,0
15653,자이에스앤디(주),317400,19-Dec,1,0
15654,자화전자(주),33240,11-Dec,0,1
15655,자화전자(주),33240,12-Dec,1,1
15656,자화전자(주),33240,13-Dec,0,0
15657,자화전자(주),33240,14-Dec,0,1
15658,자화전자(주),33240,15-Dec,0,0
15659,자화전자(주),33240,16-Dec,0,1
15660,자화전자(주),33240,17-Dec,1,1
15661,자화전자(주),33240,18-Dec,0,0
15662,자화전자(주),33240,19-Dec,1,0
15663,재영솔루텍(주),49630,11-Dec,0,0
15664,재영솔루텍(주),49630,12-Dec,0,0
15665,재영솔루텍(주),49630,13-Dec,0,0
15666,재영솔루텍(주),49630,14-Dec,0,1
15667,재영솔루텍(주),49630,15-Dec,0,0
15668,재영솔루텍(주),49630,16-Dec,0,0
15669,재영솔루텍(주),49630,17-Dec,0,0
15670,재영솔루텍(주),49630,18-Dec,0,0
15671,재영솔루텍(주),49630,19-Dec,1,1
15672,전방(주),950,11-Dec,1,1
15673,전방(주),950,12-Dec,1,1
15674,전방(주),950,13-Dec,0,0
15675,전방(주),950,14-Dec,0,0
15676,전방(주),950,15-Dec,0,0
15677,전방(주),950,16-Dec,1,1
15678,전방(주),950,17-Dec,1,1
15679,전방(주),950,18-Dec,0,0
15680,전방(주),950,19-Dec,0,0
15681,전진바이오팜(주),110020,11-Dec,0,0
15682,전진바이오팜(주),110020,12-Dec,0,0
15683,전진바이오팜(주),110020,13-Dec,0,0
15684,전진바이오팜(주),110020,14-Dec,0,0
15685,전진바이오팜(주),110020,15-Dec,0,0
15686,전진바이오팜(주),110020,16-Dec,0,0
15687,전진바이오팜(주),110020,17-Dec,1,0
15688,전진바이오팜(주),110020,18-Dec,0,0
15689,전진바이오팜(주),110020,19-Dec,0,0
15690,제너셈(주),217190,11-Dec,0,0
15691,제너셈(주),217190,12-Dec,0,0
15692,제너셈(주),217190,13-Dec,0,0
15693,제너셈(주),217190,14-Dec,0,0
15694,제너셈(주),217190,15-Dec,1,0
15695,제너셈(주),217190,16-Dec,0,0
15696,제너셈(주),217190,17-Dec,0,0
15697,제너셈(주),217190,18-Dec,0,0
15698,제너셈(주),217190,19-Dec,0,0
15699,제룡산업(주),147830,11-Dec,0,0
15700,제룡산업(주),147830,12-Dec,1,0
15701,제룡산업(주),147830,13-Dec,0,0
15702,제룡산업(주),147830,14-Dec,0,0
15703,제룡산업(주),147830,15-Dec,0,0
15704,제룡산업(주),147830,16-Dec,0,0
15705,제룡산업(주),147830,17-Dec,0,0
15706,제룡산업(주),147830,18-Dec,0,0
15707,제룡산업(주),147830,19-Dec,1,0
15708,제룡전기(주),33100,11-Dec,1,0
15709,제룡전기(주),33100,12-Dec,0,0
15710,제룡전기(주),33100,13-Dec,1,0
15711,제룡전기(주),33100,14-Dec,1,0
15712,제룡전기(주),33100,15-Dec,1,0
15713,제룡전기(주),33100,16-Dec,0,0
15714,제룡전기(주),33100,17-Dec,0,0
15715,제룡전기(주),33100,18-Dec,1,0
15716,제룡전기(주),33100,19-Dec,0,0
15717,제이더블유생명과학(주),234080,11-Dec,1,0
15718,제이더블유생명과학(주),234080,12-Dec,0,0
15719,제이더블유생명과학(주),234080,13-Dec,0,0
15720,제이더블유생명과학(주),234080,14-Dec,1,1
15721,제이더블유생명과학(주),234080,15-Dec,1,1
15722,제이더블유생명과학(주),234080,16-Dec,0,0
15723,제이더블유생명과학(주),234080,17-Dec,0,0
15724,제이더블유생명과학(주),234080,18-Dec,0,1
15725,제이더블유생명과학(주),234080,19-Dec,0,0
15726,제이더블유신약(주),67290,11-Dec,1,1
15727,제이더블유신약(주),67290,12-Dec,0,0
15728,제이더블유신약(주),67290,13-Dec,1,1
15729,제이더블유신약(주),67290,14-Dec,0,0
15730,제이더블유신약(주),67290,15-Dec,0,0
15731,제이더블유신약(주),67290,16-Dec,0,0
15732,제이더블유신약(주),67290,17-Dec,1,0
15733,제이더블유신약(주),67290,18-Dec,0,0
15734,제이더블유신약(주),67290,19-Dec,1,0
15735,제이더블유중외제약(주),1060,11-Dec,0,0
15736,제이더블유중외제약(주),1060,12-Dec,0,0
15737,제이더블유중외제약(주),1060,13-Dec,0,0
15738,제이더블유중외제약(주),1060,14-Dec,0,0
15739,제이더블유중외제약(주),1060,15-Dec,0,0
15740,제이더블유중외제약(주),1060,16-Dec,0,1
15741,제이더블유중외제약(주),1060,17-Dec,0,0
15742,제이더블유중외제약(주),1060,18-Dec,1,1
15743,제이더블유중외제약(주),1060,19-Dec,1,1
15744,제이더블유홀딩스(주),96760,11-Dec,0,1
15745,제이더블유홀딩스(주),96760,12-Dec,0,0
15746,제이더블유홀딩스(주),96760,13-Dec,1,0
15747,제이더블유홀딩스(주),96760,14-Dec,0,0
15748,제이더블유홀딩스(주),96760,15-Dec,0,1
15749,제이더블유홀딩스(주),96760,16-Dec,1,1
15750,제이더블유홀딩스(주),96760,17-Dec,0,0
15751,제이더블유홀딩스(주),96760,18-Dec,1,0
15752,제이더블유홀딩스(주),96760,19-Dec,0,0
15753,제이스코홀딩스(주),23440,11-Dec,1,0
15754,제이스코홀딩스(주),23440,12-Dec,0,0
15755,제이스코홀딩스(주),23440,13-Dec,0,0
15756,제이스코홀딩스(주),23440,14-Dec,0,0
15757,제이스코홀딩스(주),23440,15-Dec,1,0
15758,제이스코홀딩스(주),23440,16-Dec,0,0
15759,제이스코홀딩스(주),23440,17-Dec,0,0
15760,제이스코홀딩스(주),23440,18-Dec,0,0
15761,제이스코홀딩스(주),23440,19-Dec,0,0
15762,제이씨케미칼(주),137950,11-Dec,1,0
15763,제이씨케미칼(주),137950,12-Dec,0,0
15764,제이씨케미칼(주),137950,13-Dec,0,0
15765,제이씨케미칼(주),137950,14-Dec,1,0
15766,제이씨케미칼(주),137950,15-Dec,1,1
15767,제이씨케미칼(주),137950,16-Dec,0,0
15768,제이씨케미칼(주),137950,17-Dec,0,0
15769,제이씨케미칼(주),137950,18-Dec,0,1
15770,제이씨케미칼(주),137950,19-Dec,1,1
15771,제이씨현시스템(주),33320,11-Dec,0,0
15772,제이씨현시스템(주),33320,12-Dec,0,0
15773,제이씨현시스템(주),33320,13-Dec,0,0
15774,제이씨현시스템(주),33320,14-Dec,0,0
15775,제이씨현시스템(주),33320,15-Dec,0,0
15776,제이씨현시스템(주),33320,16-Dec,0,0
15777,제이씨현시스템(주),33320,17-Dec,0,0
15778,제이씨현시스템(주),33320,18-Dec,0,1
15779,제이씨현시스템(주),33320,19-Dec,0,0
15780,제이엔케이히터(주),126880,11-Dec,1,1
15781,제이엔케이히터(주),126880,12-Dec,0,0
15782,제이엔케이히터(주),126880,13-Dec,0,0
15783,제이엔케이히터(주),126880,14-Dec,0,0
15784,제이엔케이히터(주),126880,15-Dec,0,0
15785,제이엔케이히터(주),126880,16-Dec,0,0
15786,제이엔케이히터(주),126880,17-Dec,1,1
15787,제이엔케이히터(주),126880,18-Dec,1,0
15788,제이엔케이히터(주),126880,19-Dec,0,0
15789,제이엠아이(주),33050,11-Dec,0,0
15790,제이엠아이(주),33050,12-Dec,1,0
15791,제이엠아이(주),33050,13-Dec,0,0
15792,제이엠아이(주),33050,14-Dec,0,0
15793,제이엠아이(주),33050,15-Dec,0,0
15794,제이엠아이(주),33050,16-Dec,1,0
15795,제이엠아이(주),33050,17-Dec,0,0
15796,제이엠아이(주),33050,18-Dec,0,1
15797,제이엠아이(주),33050,19-Dec,1,0
15798,제이엠티(주),94970,11-Dec,1,1
15799,제이엠티(주),94970,12-Dec,0,0
15800,제이엠티(주),94970,13-Dec,0,0
15801,제이엠티(주),94970,14-Dec,0,0
15802,제이엠티(주),94970,15-Dec,0,0
15803,제이엠티(주),94970,16-Dec,0,0
15804,제이엠티(주),94970,17-Dec,0,1
15805,제이엠티(주),94970,18-Dec,0,0
15806,제이엠티(주),94970,19-Dec,0,1
15807,제이준코스메틱(주),25620,11-Dec,0,0
15808,제이준코스메틱(주),25620,12-Dec,1,0
15809,제이준코스메틱(주),25620,13-Dec,0,0
15810,제이준코스메틱(주),25620,14-Dec,1,0
15811,제이준코스메틱(주),25620,15-Dec,1,0
15812,제이준코스메틱(주),25620,16-Dec,0,0
15813,제이준코스메틱(주),25620,17-Dec,0,0
15814,제이준코스메틱(주),25620,18-Dec,0,0
15815,제이준코스메틱(주),25620,19-Dec,0,0
15816,제일약품(주),271980,17-Dec,0,0
15817,제일약품(주),271980,18-Dec,1,0
15818,제일약품(주),271980,19-Dec,0,0
15819,제일연마공업(주),1560,11-Dec,1,0
15820,제일연마공업(주),1560,12-Dec,0,0
15821,제일연마공업(주),1560,13-Dec,0,0
15822,제일연마공업(주),1560,14-Dec,0,0
15823,제일연마공업(주),1560,15-Dec,0,0
15824,제일연마공업(주),1560,16-Dec,0,0
15825,제일연마공업(주),1560,17-Dec,0,1
15826,제일연마공업(주),1560,18-Dec,0,0
15827,제일연마공업(주),1560,19-Dec,0,0
15828,제일전기공업(주),199820,11-Dec,0,0
15829,제일전기공업(주),199820,12-Dec,0,0
15830,제일전기공업(주),199820,13-Dec,0,0
15831,제일전기공업(주),199820,14-Dec,0,0
15832,제일전기공업(주),199820,15-Dec,0,0
15833,제일전기공업(주),199820,16-Dec,0,0
15834,제일전기공업(주),199820,17-Dec,0,0
15835,제일전기공업(주),199820,18-Dec,0,0
15836,제일전기공업(주),199820,19-Dec,0,0
15837,제일파마홀딩스(주),2620,11-Dec,1,0
15838,제일파마홀딩스(주),2620,12-Dec,0,0
15839,제일파마홀딩스(주),2620,13-Dec,0,0
15840,제일파마홀딩스(주),2620,14-Dec,0,0
15841,제일파마홀딩스(주),2620,15-Dec,0,0
15842,제일파마홀딩스(주),2620,16-Dec,1,0
15843,제일파마홀딩스(주),2620,17-Dec,0,0
15844,제일파마홀딩스(주),2620,18-Dec,1,1
15845,제일파마홀딩스(주),2620,19-Dec,0,0
15846,제주맥주(주),276730,16-Dec,0,0
15847,제주맥주(주),276730,17-Dec,0,0
15848,제주맥주(주),276730,18-Dec,0,0
15849,제주맥주(주),276730,19-Dec,0,0
15850,조광아이엘아이(주),44060,11-Dec,1,0
15851,조광아이엘아이(주),44060,12-Dec,1,0
15852,조광아이엘아이(주),44060,13-Dec,0,0
15853,조광아이엘아이(주),44060,14-Dec,1,1
15854,조광아이엘아이(주),44060,15-Dec,0,0
15855,조광아이엘아이(주),44060,16-Dec,0,0
15856,조광아이엘아이(주),44060,17-Dec,0,0
15857,조광아이엘아이(주),44060,18-Dec,1,1
15858,조광아이엘아이(주),44060,19-Dec,1,1
15859,조광페인트(주),4910,11-Dec,1,1
15860,조광페인트(주),4910,12-Dec,0,0
15861,조광페인트(주),4910,13-Dec,0,0
15862,조광페인트(주),4910,14-Dec,1,1
15863,조광페인트(주),4910,15-Dec,0,0
15864,조광페인트(주),4910,16-Dec,1,1
15865,조광페인트(주),4910,17-Dec,1,1
15866,조광페인트(주),4910,18-Dec,1,1
15867,조광페인트(주),4910,19-Dec,0,0
15868,조광피혁(주),4700,11-Dec,0,0
15869,조광피혁(주),4700,12-Dec,0,0
15870,조광피혁(주),4700,13-Dec,0,0
15871,조광피혁(주),4700,14-Dec,0,0
15872,조광피혁(주),4700,15-Dec,0,0
15873,조광피혁(주),4700,16-Dec,0,0
15874,조광피혁(주),4700,17-Dec,1,1
15875,조광피혁(주),4700,18-Dec,0,0
15876,조광피혁(주),4700,19-Dec,1,0
15877,조선내화(주),480,11-Dec,0,0
15878,조선내화(주),480,12-Dec,1,1
15879,조선내화(주),480,13-Dec,0,0
15880,조선내화(주),480,14-Dec,0,1
15881,조선내화(주),480,15-Dec,0,0
15882,조선내화(주),480,16-Dec,0,0
15883,조선내화(주),480,17-Dec,0,0
15884,조선내화(주),480,18-Dec,1,1
15885,조선내화(주),480,19-Dec,0,1
15886,조선선재(주),120030,11-Dec,1,0
