,구분,코드,산업명,2011년,2011년.mid,2012년,2012년.mid,2012년 감소율,2013년,2013년.mid,2013년 감소율,2014년,2014년.mid,2014년 감소율,2015년,2015년.mid,2015년 감소율,2016년,2016년.mid,2016년 감소율,2017년,2017년.mid,2017년 감소율,2018년,2018년.mid,2018년 감소율,2019년,2019년.mid,2019년 감소율
1720,아이크래프트(주),52460,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",84.2,76.05,78.78,72.2,6.44,82.26,75.75,-4.42,82.45,79.68,-0.23,81.79,81.79,0.8,82.04,82.04,-0.31,84.95,83.55,-3.55,82.85,84.35,2.47,80.29,82.22,3.09
1721,에스넷시스템(주),38680,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",89.76,76.05,88.4,72.2,1.52,88.93,75.75,-0.6,89.02,79.68,-0.1,91.62,81.79,-2.92,92.16,82.04,-0.59,89.57,83.55,2.81,86.13,84.35,3.84,87.87,82.22,-2.02
1722,에스케이(주),34730,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",0,76.05,0,72.2,,0,75.75,,0,79.68,,0,81.79,,0,82.04,,0,83.55,,0,84.35,,0,82.22,
1723,에스트래픽(주),234300,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",0,76.05,0,72.2,,0,75.75,,0,79.68,,0,81.79,,0,82.04,,82.7,83.55,#NAME?,83.66,84.35,-1.16,80.52,82.22,3.75
1724,에이피에스홀딩스(주),54620,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",79.89,76.05,84.24,72.2,-5.44,83.64,75.75,0.71,86.75,79.68,-3.72,88.04,81.79,-1.49,87.72,82.04,0.36,0,83.55,100,0,84.35,,0,82.22,
1725,오상자이엘(주),53980,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",87.03,76.05,87.06,72.2,-0.03,87.34,75.75,-0.32,86.22,79.68,1.28,87.05,81.79,-0.96,88.82,82.04,-2.03,87.59,83.55,1.38,89.86,84.35,-2.59,92.14,82.22,-2.54
1726,위즈코프(주),38620,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",70.38,76.05,71.76,72.2,-1.96,67.04,75.75,6.58,66.55,79.68,0.73,69.04,81.79,-3.74,72.57,82.04,-5.11,72.33,83.55,0.33,73.76,84.35,-1.98,73.83,82.22,-0.09
1727,한솔인티큐브(주),70590,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",68.42,76.05,71.17,72.2,-4.02,69.62,75.75,2.18,68.85,79.68,1.11,69.3,81.79,-0.65,79.06,82.04,-14.08,78.09,83.55,1.23,81.83,84.35,-4.79,84.48,82.22,-3.24
1728,(주)네오크레마,311390,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,0,72.655,,0,74.955,,77.61,79.39,#NAME?
1729,(주)노바렉스,194700,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,0,72.655,,80.77,74.955,#NAME?,82.04,79.39,-1.57
1730,(주)농심,4370,  식료품 제조업,74.28,72.41,73.24,73.05,1.4,72.56,72.785,0.93,72.43,72.72,0.18,70.85,72.09,2.18,70.81,71.455,0.06,69.27,72.655,2.17,73.31,74.955,-5.83,73.94,79.39,-0.86
1731,(주)뉴트리,270870,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,0,72.655,,25.18,74.955,#NAME?,24.37,79.39,3.22
1732,(주)동우팜투테이블,88910,  식료품 제조업,90.39,72.41,94.04,73.05,-4.04,89.21,72.785,5.14,90.84,72.72,-1.83,91.67,72.09,-0.91,89.41,71.455,2.47,86.27,72.655,3.51,86.96,74.955,-0.8,92.04,79.39,-5.84
1733,(주)동원에프앤비,49770,  식료품 제조업,72.18,72.41,74.09,73.05,-2.65,72.11,72.785,2.67,69.16,72.72,4.09,68.75,72.09,0.59,69.39,71.455,-0.93,70.14,72.655,-1.08,71.45,74.955,-1.87,70.28,79.39,1.64
1734,(주)마니커,27740,  식료품 제조업,91.76,72.41,97.41,73.05,-6.16,91.9,72.785,5.66,95.14,72.72,-3.53,95.31,72.09,-0.18,93.22,71.455,2.19,91.78,72.655,1.54,91.56,74.955,0.24,97.12,79.39,-6.07
1735,(주)마니커에프앤지,195500,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,0,72.655,,0,74.955,,85.73,79.39,#NAME?
1736,(주)비피도,238200,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,0,72.655,,54.79,74.955,#NAME?,58.05,79.39,-5.95
1737,(주)빙그레,5180,  식료품 제조업,70.02,72.41,68.19,73.05,2.61,71.2,72.785,-4.41,71.43,72.72,-0.32,72.09,72.09,-0.92,69.8,71.455,3.18,71.75,72.655,-2.79,74.72,74.955,-4.14,74.43,79.39,0.39
1738,(주)사조대림,3960,  식료품 제조업,80.87,72.41,81.77,73.05,-1.11,80.62,72.785,1.41,80.07,72.72,0.68,79.97,72.09,0.12,78.68,71.455,1.61,77.71,72.655,1.23,80.32,74.955,-3.36,82.61,79.39,-2.85
1739,(주)삼양사,145990,  식료품 제조업,91.56,72.41,88.08,73.05,3.8,86.62,72.785,1.66,85.08,72.72,1.78,82.55,72.09,2.97,79.82,71.455,3.31,83.19,72.655,-4.22,82.93,74.955,0.31,82.93,79.39,0
1740,(주)선진,136490,  식료품 제조업,83.42,72.41,81.66,73.05,2.11,83.48,72.785,-2.23,85.33,72.72,-2.22,84.99,72.09,0.4,83.85,71.455,1.34,85.52,72.655,-1.99,85.48,74.955,0.05,83.48,79.39,2.34
1741,(주)에스피씨삼립,5610,  식료품 제조업,72.64,72.41,73.57,73.05,-1.28,76.89,72.785,-4.51,78.97,72.72,-2.71,76.02,72.09,3.74,74.92,71.455,1.45,73.62,72.655,1.74,75.86,74.955,-3.04,76.17,79.39,-0.41
1742,(주)에이치엘사이언스,239610,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,34.2,71.455,#NAME?,29.96,72.655,12.4,29.58,74.955,1.27,24.42,79.39,17.44
1743,(주)엠에스씨,9780,  식료품 제조업,81.41,72.41,80.15,73.05,1.55,79.88,72.785,0.34,78.75,72.72,1.41,78.4,72.09,0.44,76.91,71.455,1.9,77.37,72.655,-0.6,78.36,74.955,-1.28,78.44,79.39,-0.1
1744,(주)오뚜기,7310,  식료품 제조업,78.58,72.41,78.32,73.05,0.33,78.74,72.785,-0.54,77.51,72.72,1.56,76.47,72.09,1.34,76.68,71.455,-0.27,77.09,72.655,-0.53,79.02,74.955,-2.5,79.31,79.39,-0.37
1745,(주)오리온,271560,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,53.8,72.655,#NAME?,53.11,74.955,1.28,52.66,79.39,0.85
1746,(주)오리온홀딩스,1800,  식료품 제조업,60.75,72.41,60.77,73.05,-0.03,59.5,72.785,2.09,58.91,72.72,0.99,52.04,72.09,11.66,53.88,71.455,-3.54,0,72.655,100,0,74.955,,0,79.39,
1747,(주)우성,6980,  식료품 제조업,83.96,72.41,85.48,73.05,-1.81,85.31,72.785,0.2,83.26,72.72,2.4,83.3,72.09,-0.05,82.3,71.455,1.2,82.58,72.655,-0.34,83.64,74.955,-1.28,83.75,79.39,-0.13
1748,(주)우양,103840,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,0,72.655,,0,74.955,,86.11,79.39,#NAME?
1749,(주)이지홀딩스,35810,  식료품 제조업,70.79,72.41,70.28,73.05,0.72,67.28,72.785,4.27,64.9,72.72,3.54,63.38,72.09,2.34,64.28,71.455,-1.42,67.53,72.655,-5.06,67.56,74.955,-0.04,67.61,79.39,-0.07
1750,(주)조흥,2600,  식료품 제조업,86.12,72.41,88.55,73.05,-2.82,89.43,72.785,-0.99,88.84,72.72,0.66,87.95,72.09,1,82.68,71.455,5.99,84.14,72.655,-1.77,86.83,74.955,-3.2,87.71,79.39,-1.01
1751,(주)진바이오텍,86060,  식료품 제조업,79.8,72.41,84.28,73.05,-5.61,82.25,72.785,2.41,80.57,72.72,2.04,76.46,72.09,5.1,74.65,71.455,2.37,73.52,72.655,1.51,74.76,74.955,-1.69,81.14,79.39,-8.53
1752,(주)체리부로,66360,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,87.94,72.655,#NAME?,91.77,74.955,-4.36,95.94,79.39,-4.54
1753,(주)카나리아바이오,16790,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,0,72.655,,86.36,74.955,#NAME?,84.66,79.39,1.97
1754,(주)케이씨피드,25880,  식료품 제조업,86.44,72.41,87.89,73.05,-1.68,88.67,72.785,-0.89,88.43,72.72,0.27,85.77,72.09,3.01,82.85,71.455,3.4,83.24,72.655,-0.47,86.08,74.955,-3.41,85.39,79.39,0.8
1755,(주)코썬바이오,204990,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,55.57,71.455,#NAME?,54.74,72.655,1.49,74.5,74.955,-36.1,89.06,79.39,-19.54
1756,(주)크라운제과,264900,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,59.13,72.655,#NAME?,63.44,74.955,-7.29,63.76,79.39,-0.5
1757,(주)크라운해태홀딩스,5740,  식료품 제조업,56.9,72.41,59.02,73.05,-3.73,57.15,72.785,3.17,57.49,72.72,-0.59,57.44,72.09,0.09,58.42,71.455,-1.71,0,72.655,100,0,74.955,,0,79.39,
1758,(주)팜스빌,318010,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,0,72.655,,0,74.955,,25.6,79.39,#NAME?
1759,(주)팜스코,36580,  식료품 제조업,84.21,72.41,86.38,73.05,-2.58,88.23,72.785,-2.14,86.19,72.72,2.31,84.69,72.09,1.74,85.55,71.455,-1.02,86.85,72.655,-1.52,86.57,74.955,0.32,87.61,79.39,-1.2
1760,(주)팜스토리,27710,  식료품 제조업,89.16,72.41,87.37,73.05,2.01,87.18,72.785,0.22,85.53,72.72,1.89,86.54,72.09,-1.18,85.8,71.455,0.86,86.84,72.655,-1.21,88.12,74.955,-1.47,87.42,79.39,0.79
1761,(주)푸드웰,5670,  식료품 제조업,85.14,72.41,87.62,73.05,-2.91,87.36,72.785,0.3,88.23,72.72,-1,88.59,72.09,-0.41,88.66,71.455,-0.08,87.72,72.655,1.06,88.33,74.955,-0.7,89.57,79.39,-1.4
1762,(주)하림,136480,  식료품 제조업,90.52,72.41,86.84,73.05,4.07,83.97,72.785,3.3,84.65,72.72,-0.81,83.48,72.09,1.38,80.9,71.455,3.09,81.81,72.655,-1.12,84.44,74.955,-3.21,88.92,79.39,-5.31
1763,(주)한탑,2680,  식료품 제조업,86.43,72.41,80.44,73.05,6.93,90.16,72.785,-12.08,89.64,72.72,0.58,85.9,72.09,4.17,84.95,71.455,1.11,86.89,72.655,-2.28,85.98,74.955,1.05,93.58,79.39,-8.84
1764,고려산업(주),2140,  식료품 제조업,87.54,72.41,87.21,73.05,0.38,88.14,72.785,-1.07,84.42,72.72,4.22,84.18,72.09,0.28,82.64,71.455,1.83,83.81,72.655,-1.42,84,74.955,-0.23,85.56,79.39,-1.86
1765,남양유업(주),3920,  식료품 제조업,69.82,72.41,70.47,73.05,-0.93,74.29,72.785,-5.42,74.09,72.72,0.27,72.09,72.09,2.7,73.02,71.455,-1.29,74.31,72.655,-1.77,75.15,74.955,-1.13,76.06,79.39,-1.21
1766,대상(주),1680,  식료품 제조업,69.8,72.41,70.24,73.05,-0.63,69.21,72.785,1.47,68.52,72.72,1,68.92,72.09,-0.58,71.81,71.455,-4.19,70.58,72.655,1.71,73.03,74.955,-3.47,74.16,79.39,-1.55
1767,대주산업(주),3310,  식료품 제조업,87.43,72.41,87.03,73.05,0.46,84.84,72.785,2.52,81.97,72.72,3.38,80.62,72.09,1.65,78.3,71.455,2.88,78.19,72.655,0.14,83.51,74.955,-6.8,85.18,79.39,-2
1768,대한제당(주),1790,  식료품 제조업,90.8,72.41,89.33,73.05,1.62,88.85,72.785,0.54,88.28,72.72,0.64,89.99,72.09,-1.94,89.25,71.455,0.82,91.75,72.655,-2.8,89.66,74.955,2.28,90.1,79.39,-0.49
1769,대한제분(주),1130,  식료품 제조업,90.74,72.41,83.1,73.05,8.42,84.94,72.785,-2.21,77.33,72.72,8.96,78.27,72.09,-1.22,77.4,71.455,1.11,79.97,72.655,-3.32,81.42,74.955,-1.81,86.28,79.39,-5.97
1770,롯데제과(주),280360,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,60.6,72.655,#NAME?,64.48,74.955,-6.4,64.6,79.39,-0.19
1771,롯데지주(주),4990,  식료품 제조업,60.02,72.41,61.08,73.05,-1.77,61.38,72.785,-0.49,61.8,72.72,-0.68,60.91,72.09,1.44,61.21,71.455,-0.49,0,72.655,100,0,74.955,,0,79.39,
1772,매일유업(주),267980,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,0,71.455,,68.35,72.655,#NAME?,71.76,74.955,-4.99,70.63,79.39,1.57
1773,매일홀딩스(주),5990,  식료품 제조업,72.64,72.41,72.86,73.05,-0.3,73.01,72.785,-0.21,73.01,72.72,0,71.55,72.09,2,68.63,71.455,4.08,0,72.655,100,0,74.955,,0,79.39,
1774,사조동아원(주),8040,  식료품 제조업,88.88,72.41,86.3,73.05,2.9,87.3,72.785,-1.16,85.79,72.72,1.73,86.54,72.09,-0.87,85.04,71.455,1.73,85.06,72.655,-0.02,86.04,74.955,-1.15,89,79.39,-3.44
1775,사조씨푸드(주),14710,  식료품 제조업,0,72.41,89.08,73.05,#NAME?,91.6,72.785,-2.83,90.26,72.72,1.46,91.26,72.09,-1.11,90.67,71.455,0.65,91.69,72.655,-1.12,91.78,74.955,-0.1,92.81,79.39,-1.12
1776,삼양식품(주),3230,  식료품 제조업,77.74,72.41,79.35,73.05,-2.07,77.89,72.785,1.84,77.38,72.72,0.65,77.37,72.09,0.01,76.02,71.455,1.74,75.47,72.655,0.72,74.62,74.955,1.13,73.77,79.39,1.14
1777,샘표(주),7540,  식료품 제조업,61.91,72.41,56.82,73.05,8.22,55.48,72.785,2.36,56,72.72,-0.94,54.37,72.09,2.91,0,71.455,100,0,72.655,,0,74.955,,0,79.39,
1778,샘표식품(주),248170,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,56.44,71.455,#NAME?,54.18,72.655,4,54.57,74.955,-0.72,54.16,79.39,0.75
1779,서울식품공업(주),4410,  식료품 제조업,81.64,72.41,77.48,73.05,5.1,77.32,72.785,0.21,77.86,72.72,-0.7,77.17,72.09,0.89,78.96,71.455,-2.32,79.73,72.655,-0.98,81.54,74.955,-2.27,79.47,79.39,2.54
1780,신라에스지(주),25870,  식료품 제조업,92.27,72.41,95.62,73.05,-3.63,93.51,72.785,2.21,92.8,72.72,0.76,94.25,72.09,-1.56,91.76,71.455,2.64,93.01,72.655,-1.36,92.4,74.955,0.66,92.44,79.39,-0.04
1781,씨제이제일제당(주),97950,  식료품 제조업,72.87,72.41,71.3,73.05,2.15,69.88,72.785,1.99,69.7,72.72,0.26,68.44,72.09,1.81,68.89,71.455,-0.66,69.53,72.655,-0.93,72.37,74.955,-4.08,72.86,79.39,-0.68
1782,아미코젠(주),92040,  식료품 제조업,0,72.41,0,73.05,,47.81,72.785,#NAME?,48.75,72.72,-1.97,59.61,72.09,-22.28,58.97,71.455,1.07,64.26,72.655,-8.97,70.51,74.955,-9.73,60.05,79.39,14.83
1783,코스맥스엔비티(주),222040,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,76.11,72.09,#NAME?,71.1,71.455,6.58,71.79,72.655,-0.97,72.06,74.955,-0.38,79.14,79.39,-9.83
1784,한국맥널티(주),222980,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,69.4,72.09,#NAME?,67.75,71.455,2.38,70.24,72.655,-3.68,71.38,74.955,-1.62,71.74,79.39,-0.5
1785,한성기업(주),3680,  식료품 제조업,81.94,72.41,82.57,73.05,-0.77,83.21,72.785,-0.78,83.37,72.72,-0.19,83.21,72.09,0.19,83.24,71.455,-0.04,83.06,72.655,0.22,85.46,74.955,-2.89,85.38,79.39,0.09
1786,한일사료(주),5860,  식료품 제조업,88.19,72.41,89.18,73.05,-1.12,90.06,72.785,-0.99,86.27,72.72,4.21,84.79,72.09,1.72,85,71.455,-0.25,84.63,72.655,0.44,85.09,74.955,-0.54,84.02,79.39,1.26
1787,해태제과식품(주),101530,  식료품 제조업,0,72.41,0,73.05,,0,72.785,,0,72.72,,0,72.09,,60.92,71.455,#NAME?,63.05,72.655,-3.5,66.11,74.955,-4.85,66.97,79.39,-1.3
1788,(주)넥센,5720,  고무 및 플라스틱제품 제조업,87.57,82.36,82.97,81.89,5.25,79.4,80.455,4.3,77.09,81.39,2.91,74.93,80.885,2.8,73.14,79.14,2.39,78.08,82.615,-6.75,86.58,83.27,-10.89,87.09,81.665,-0.59
1789,(주)뉴보텍,60260,  고무 및 플라스틱제품 제조업,82.82,82.36,74.66,81.89,9.85,73.93,80.455,0.98,71.88,81.39,2.77,70.18,80.885,2.37,66.72,79.14,4.93,74.28,82.615,-11.33,72.75,83.27,2.06,71.48,81.665,1.75
1790,(주)덕성,4830,  고무 및 플라스틱제품 제조업,90.16,82.36,84.54,81.89,6.23,83.68,80.455,1.02,85.92,81.39,-2.68,87.59,80.885,-1.94,87.89,79.14,-0.34,88.56,82.615,-0.76,90.47,83.27,-2.16,85.37,81.665,5.64
1791,(주)디알비동일,4840,  고무 및 플라스틱제품 제조업,78.8,82.36,77.02,81.89,2.26,75.03,80.455,2.58,74.59,81.39,0.59,74.19,80.885,0.54,73.53,79.14,0.89,76.06,82.615,-3.44,76.8,83.27,-0.97,76.87,81.665,-0.09
1792,(주)디엔오토모티브,7340,  고무 및 플라스틱제품 제조업,89.27,82.36,89.81,81.89,-0.6,87.72,80.455,2.33,89.9,81.39,-2.49,87.52,80.885,2.65,87.88,79.14,-0.41,95.36,82.615,-8.51,90.07,83.27,5.55,85.95,81.665,4.57
1793,(주)디케이앤디,263020,  고무 및 플라스틱제품 제조업,0,82.36,0,81.89,,0,80.455,,0,81.39,,0,80.885,,0,79.14,,0,82.615,,81.9,83.27,#NAME?,81.44,81.665,0.56
1794,(주)락앤락,115390,  고무 및 플라스틱제품 제조업,59.52,82.36,62.25,81.89,-4.59,64.7,80.455,-3.94,64.15,81.39,0.85,64.24,80.885,-0.14,63.29,79.14,1.48,58.19,82.615,8.06,55.78,83.27,4.14,62.9,81.665,-12.76
1795,(주)백산,35150,  고무 및 플라스틱제품 제조업,86.49,82.36,83.58,81.89,3.36,89.5,80.455,-7.08,87.47,81.39,2.27,84.02,80.885,3.94,79.29,79.14,5.63,78.59,82.615,0.88,81.04,83.27,-3.12,78.66,81.665,2.94
1796,(주)블루베리엔에프티,44480,  고무 및 플라스틱제품 제조업,96.53,82.36,81.88,81.89,15.18,83.08,80.455,-1.47,90.34,81.39,-8.74,92.05,80.885,-1.89,87.79,79.14,4.63,88.38,82.615,-0.67,82.73,83.27,6.39,75.75,81.665,8.44
1797,(주)삼양패키징,272550,  고무 및 플라스틱제품 제조업,0,82.36,0,81.89,,0,80.455,,0,81.39,,0,80.885,,0,79.14,,77.39,82.615,#NAME?,80.47,83.27,-3.98,78.96,81.665,1.88
1798,(주)스타플렉스,115570,  고무 및 플라스틱제품 제조업,80.29,82.36,75.57,81.89,5.88,81.08,80.455,-7.29,82.75,81.39,-2.06,79.52,80.885,3.9,78.99,79.14,0.67,86.37,82.615,-9.34,92.73,83.27,-7.36,88.5,81.665,4.56
1799,(주)씨에스에이코스믹,83660,  고무 및 플라스틱제품 제조업,82.48,82.36,82.48,81.89,0,83.92,80.455,-1.75,82.69,81.39,1.47,77.19,80.885,6.65,61.03,79.14,20.94,70.61,82.615,-15.7,54.42,83.27,22.93,54.05,81.665,0.68
1800,(주)앤디포스,238090,  고무 및 플라스틱제품 제조업,0,82.36,0,81.89,,0,80.455,,0,81.39,,0,80.885,,63.53,79.14,#NAME?,68.65,82.615,-8.06,67.17,83.27,2.16,68.26,81.665,-1.62
1801,(주)에스폴리텍,50760,  고무 및 플라스틱제품 제조업,87.64,82.36,82.27,81.89,6.13,84.25,80.455,-2.41,87.09,81.39,-3.37,86.63,80.885,0.53,86.64,79.14,-0.01,88.39,82.615,-2.02,87.93,83.27,0.52,79.7,81.665,9.36
1802,(주)엘엑스하우시스,108670,  고무 및 플라스틱제품 제조업,81.46,82.36,79.4,81.89,2.53,78.46,80.455,1.18,77.74,81.39,0.92,74.81,80.885,3.77,74.95,79.14,-0.19,77.92,82.615,-3.96,79.96,83.27,-2.62,78.66,81.665,1.63
1803,(주)연우,115960,  고무 및 플라스틱제품 제조업,0,82.36,0,81.89,,0,80.455,,0,81.39,,81.87,80.885,#NAME?,80.78,79.14,1.33,86.86,82.615,-7.53,89.26,83.27,-2.76,83.98,81.665,5.92
1804,(주)원풍,8370,  고무 및 플라스틱제품 제조업,87.72,82.36,86.52,81.89,1.37,86.51,80.455,0.01,85.15,81.39,1.57,79.8,80.885,6.28,83.14,79.14,-4.19,87.86,82.615,-5.68,91.46,83.27,-4.1,88.62,81.665,3.11
1805,(주)위스컴,24070,  고무 및 플라스틱제품 제조업,90.8,82.36,91.4,81.89,-0.66,91.51,80.455,-0.12,92.18,81.39,-0.73,94.39,80.885,-2.4,95.33,79.14,-1,95.46,82.615,-0.14,95.83,83.27,-0.39,94.88,81.665,0.99
1806,(주)케이엑스하이텍,52900,  고무 및 플라스틱제품 제조업,90.63,82.36,93.07,81.89,-2.69,89.94,80.455,3.36,83.81,81.39,6.82,83.78,80.885,0.04,79.79,79.14,4.76,81.69,82.615,-2.38,82.97,83.27,-1.57,81.85,81.665,1.35
1807,(주)케이엔더블유,105330,  고무 및 플라스틱제품 제조업,83.72,82.36,86.8,81.89,-3.68,87.79,80.455,-1.14,81.54,81.39,7.12,75.55,80.885,7.35,78.36,79.14,-3.72,84.78,82.615,-8.19,92.95,83.27,-9.64,95.76,81.665,-3.02
1808,(주)케이엠,83550,  고무 및 플라스틱제품 제조업,82.24,82.36,87.52,81.89,-6.42,87.42,80.455,0.11,86.25,81.39,1.34,81.78,80.885,5.18,82.05,79.14,-0.33,83.53,82.615,-1.8,82.32,83.27,1.45,81.48,81.665,1.02
1809,(주)코이즈,121850,  고무 및 플라스틱제품 제조업,0,82.36,60.18,81.89,#NAME?,78.8,80.455,-30.94,81.4,81.39,-3.3,84.2,80.885,-3.44,82.92,79.14,1.52,115.55,82.615,-39.35,107.07,83.27,7.34,86.76,81.665,18.97
1810,(주)테이팩스,55490,  고무 및 플라스틱제품 제조업,0,82.36,0,81.89,,0,80.455,,0,81.39,,0,80.885,,0,79.14,,76.75,82.615,#NAME?,82.33,83.27,-7.27,82.13,81.665,0.24
1811,(주)파커스,65690,  고무 및 플라스틱제품 제조업,86.63,82.36,84.7,81.89,2.23,84.62,80.455,0.09,85.86,81.39,-1.47,82.79,80.885,3.58,78.4,79.14,5.3,82.03,82.615,-4.63,80.72,83.27,1.6,88.74,81.665,-9.94
1812,(주)프럼파스트,35200,  고무 및 플라스틱제품 제조업,84.3,82.36,84.22,81.89,0.09,78.97,80.455,6.23,79.76,81.39,-1,81.53,80.885,-2.22,77.72,79.14,4.67,75.26,82.615,3.17,78.45,83.27,-4.24,78.16,81.665,0.37
1813,(주)한국큐빅,21650,  고무 및 플라스틱제품 제조업,76.34,82.36,81.9,81.89,-7.28,80.01,80.455,2.31,82.71,81.39,-3.37,86.7,80.885,-4.82,92.24,79.14,-6.39,84.02,82.615,8.91,85.03,83.27,-1.2,82.27,81.665,3.25
1814,(주)화승인더스트리,6060,  고무 및 플라스틱제품 제조업,89.38,82.36,89.1,81.89,0.31,94.83,80.455,-6.43,94.35,81.39,0.51,94.89,80.885,-0.57,95.03,79.14,-0.15,95.75,82.615,-0.76,96.43,83.27,-0.71,96.67,81.665,-0.25
1815,그레이트리치과기유한공사,900290,  고무 및 플라스틱제품 제조업,0,82.36,0,81.89,,0,80.455,,0,81.39,,0,80.885,,0,79.14,,0,82.615,,0,83.27,,0,81.665,
1816,금호타이어(주),73240,  고무 및 플라스틱제품 제조업,81.66,82.36,81.08,81.89,0.71,79.88,80.455,1.48,76.46,81.39,4.28,83.92,80.885,-9.76,80.94,79.14,3.55,90.52,82.615,-11.84,88.89,83.27,1.8,80.79,81.665,9.11
1817,나노캠텍(주),91970,  고무 및 플라스틱제품 제조업,86.17,82.36,85.19,81.89,1.14,80.9,80.455,5.04,78.02,81.39,3.56,82.66,80.885,-5.95,79.53,79.14,3.79,84.93,82.615,-6.79,83.97,83.27,1.13,71.78,81.665,14.52
1818,넥센타이어(주),2350,  고무 및 플라스틱제품 제조업,75.68,82.36,73.26,81.89,3.2,71.95,80.455,1.79,68.9,81.39,4.24,66.88,80.885,2.93,65.81,79.14,1.6,68.95,82.615,-4.77,72.91,83.27,-5.74,72.42,81.665,0.67
1819,대원화성(주),24890,  고무 및 플라스틱제품 제조업,90.29,82.36,88.24,81.89,2.27,84.61,80.455,4.11,81.38,81.39,3.82,81.78,80.885,-0.49,80.87,79.14,1.11,82.85,82.615,-2.45,87.97,83.27,-6.18,89.95,81.665,-2.25
1820,동아타이어공업(주),282690,  고무 및 플라스틱제품 제조업,0,82.36,0,81.89,,0,80.455,,0,81.39,,0,80.885,,0,79.14,,88.66,82.615,#NAME?,87.28,83.27,1.56,83.9,81.665,3.87
1821,동아화성(주),41930,  고무 및 플라스틱제품 제조업,92.48,82.36,90.89,81.89,1.72,87.68,80.455,3.53,84.94,81.39,3.13,86.29,80.885,-1.59,86.63,79.14,-0.39,89.09,82.615,-2.84,90.13,83.27,-1.17,88.86,81.665,1.41
1822,동일고무벨트(주),163560,  고무 및 플라스틱제품 제조업,0,82.36,80.57,81.89,#NAME?,79.33,80.455,1.54,78.94,81.39,0.49,80.27,80.885,-1.68,77.8,79.14,3.08,82.09,82.615,-5.51,83.47,83.27,-1.68,82.61,81.665,1.03
1823,미래나노텍(주),95500,  고무 및 플라스틱제품 제조업,82.75,82.36,74.31,81.89,10.2,85.14,80.455,-14.57,92.86,81.39,-9.07,79.66,80.885,14.21,80.14,79.14,-0.6,82.38,82.615,-2.8,83.07,83.27,-0.84,85.79,81.665,-3.27
1824,삼영화학공업(주),3720,  고무 및 플라스틱제품 제조업,79.75,82.36,85.94,81.89,-7.76,92.04,80.455,-7.1,96.08,81.39,-4.39,94.3,80.885,1.85,90.2,79.14,4.35,94.12,82.615,-4.35,93.27,83.27,0.9,89.73,81.665,3.8
1825,신화인터텍(주),56700,  고무 및 플라스틱제품 제조업,93.52,82.36,88.94,81.89,4.9,87.31,80.455,1.83,87.77,81.39,-0.53,87.62,80.885,0.17,87.32,79.14,0.34,88.2,82.615,-1.01,93.53,83.27,-6.04,88.88,81.665,4.97
1826,엔피씨(주),4250,  고무 및 플라스틱제품 제조업,84.02,82.36,84.46,81.89,-0.52,85.71,80.455,-1.48,85.71,81.39,0,84.01,80.885,1.98,84.24,79.14,-0.27,84.94,82.615,-0.83,86.34,83.27,-1.65,85.41,81.665,1.08
1827,영보화학(주),14440,  고무 및 플라스틱제품 제조업,78.86,82.36,78.99,81.89,-0.16,78.81,80.455,0.23,80.08,81.39,-1.61,75.02,80.885,6.32,76.24,79.14,-1.63,80.26,82.615,-5.27,80.66,83.27,-0.5,77.23,81.665,4.25
