회사명,거래소코드,회계년도,자본증가율여부(개별),자본증가율여부(연결)
(주)코텍,52330,16-Dec,#DIV/0!,#DIV/0!
(주)코텍,52330,17-Dec,#DIV/0!,#DIV/0!
(주)코텍,52330,18-Dec,#DIV/0!,#DIV/0!
(주)코텍,52330,19-Dec,#DIV/0!,#DIV/0!
(주)코퍼스코리아,322780,19-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,10-Dec,#DIV/0!,0
(주)코프라,126600,11-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,12-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,13-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,14-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,15-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,16-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,17-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,18-Dec,#DIV/0!,#DIV/0!
(주)코프라,126600,19-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,10-Dec,1,0
(주)콘텐트리중앙,36420,11-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,12-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,13-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,14-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,15-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,16-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,17-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,18-Dec,#DIV/0!,#DIV/0!
(주)콘텐트리중앙,36420,19-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,10-Dec,1,0
(주)콤텍시스템,31820,11-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,12-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,13-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,14-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,15-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,16-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,17-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,18-Dec,#DIV/0!,#DIV/0!
(주)콤텍시스템,31820,19-Dec,#DIV/0!,#DIV/0!
(주)쿠콘,294570,18-Dec,#DIV/0!,#DIV/0!
(주)쿠콘,294570,19-Dec,#DIV/0!,#DIV/0!
(주)퀀타매트릭스,317690,18-Dec,#DIV/0!,#DIV/0!
(주)퀀타매트릭스,317690,19-Dec,#DIV/0!,#DIV/0!
(주)큐라클,365270,19-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,10-Dec,1,0
(주)큐로,15590,11-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,12-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,13-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,14-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,15-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,16-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,17-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,18-Dec,#DIV/0!,#DIV/0!
(주)큐로,15590,19-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,10-Dec,1,0
(주)큐로컴,40350,11-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,12-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,13-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,14-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,15-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,16-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,17-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,18-Dec,#DIV/0!,#DIV/0!
(주)큐로컴,40350,19-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,10-Dec,1,0
(주)큐로홀딩스,51780,11-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,12-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,13-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,14-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,15-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,16-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,17-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,18-Dec,#DIV/0!,#DIV/0!
(주)큐로홀딩스,51780,19-Dec,#DIV/0!,#DIV/0!
(주)큐리언트,115180,14-Dec,#DIV/0!,#DIV/0!
(주)큐리언트,115180,15-Dec,#DIV/0!,#DIV/0!
(주)큐리언트,115180,16-Dec,#DIV/0!,#DIV/0!
(주)큐리언트,115180,17-Dec,#DIV/0!,#DIV/0!
(주)큐리언트,115180,18-Dec,#DIV/0!,#DIV/0!
(주)큐리언트,115180,19-Dec,#DIV/0!,#DIV/0!
(주)큐브엔터테인먼트,182360,13-Dec,#DIV/0!,#DIV/0!
(주)큐브엔터테인먼트,182360,14-Dec,#DIV/0!,#DIV/0!
(주)큐브엔터테인먼트,182360,15-Dec,#DIV/0!,#DIV/0!
(주)큐브엔터테인먼트,182360,16-Dec,#DIV/0!,#DIV/0!
(주)큐브엔터테인먼트,182360,17-Dec,#DIV/0!,#DIV/0!
(주)큐브엔터테인먼트,182360,18-Dec,#DIV/0!,#DIV/0!
(주)큐브엔터테인먼트,182360,19-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,10-Dec,#DIV/0!,0
(주)큐에스아이,66310,11-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,12-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,13-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,14-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,15-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,16-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,17-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,18-Dec,#DIV/0!,#DIV/0!
(주)큐에스아이,66310,19-Dec,#DIV/0!,#DIV/0!
(주)크라운제과,264900,17-Dec,#DIV/0!,#DIV/0!
(주)크라운제과,264900,18-Dec,#DIV/0!,#DIV/0!
(주)크라운제과,264900,19-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,10-Dec,1,0
(주)크라운해태홀딩스,5740,11-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,12-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,13-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,14-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,15-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,16-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,17-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,18-Dec,#DIV/0!,#DIV/0!
(주)크라운해태홀딩스,5740,19-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,10-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,11-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,12-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,13-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,14-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,15-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,16-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,17-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,18-Dec,#DIV/0!,#DIV/0!
(주)크래프톤,259960,19-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,10-Dec,1,0
(주)크레버스,96240,11-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,12-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,13-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,14-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,15-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,16-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,17-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,18-Dec,#DIV/0!,#DIV/0!
(주)크레버스,96240,19-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,10-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,11-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,12-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,13-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,14-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,15-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,16-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,17-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,18-Dec,#DIV/0!,#DIV/0!
(주)크리스에프앤씨,110790,19-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,10-Dec,1,0
(주)크린앤사이언스,45520,11-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,12-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,13-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,14-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,15-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,16-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,17-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,18-Dec,#DIV/0!,#DIV/0!
(주)크린앤사이언스,45520,19-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,10-Dec,#DIV/0!,0
(주)클라우드에어,36170,11-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,12-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,13-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,14-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,15-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,16-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,17-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,18-Dec,#DIV/0!,#DIV/0!
(주)클라우드에어,36170,19-Dec,#DIV/0!,#DIV/0!
(주)클래시스,214150,15-Dec,#DIV/0!,#DIV/0!
(주)클래시스,214150,16-Dec,#DIV/0!,#DIV/0!
(주)클래시스,214150,17-Dec,#DIV/0!,#DIV/0!
(주)클래시스,214150,18-Dec,#DIV/0!,#DIV/0!
(주)클래시스,214150,19-Dec,#DIV/0!,#DIV/0!
(주)클리노믹스,352770,19-Dec,#DIV/0!,#DIV/0!
(주)클리오,237880,12-Dec,#DIV/0!,#DIV/0!
(주)클리오,237880,13-Dec,#DIV/0!,#DIV/0!
(주)클리오,237880,14-Dec,#DIV/0!,#DIV/0!
(주)클리오,237880,15-Dec,#DIV/0!,#DIV/0!
(주)클리오,237880,16-Dec,#DIV/0!,#DIV/0!
(주)클리오,237880,17-Dec,#DIV/0!,#DIV/0!
(주)클리오,237880,18-Dec,#DIV/0!,#DIV/0!
(주)클리오,237880,19-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,10-Dec,#DIV/0!,0
(주)키다리스튜디오,20120,11-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,12-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,13-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,14-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,15-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,16-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,17-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,18-Dec,#DIV/0!,#DIV/0!
(주)키다리스튜디오,20120,19-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,10-Dec,#DIV/0!,0
(주)키이스트,54780,11-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,12-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,13-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,14-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,15-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,16-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,17-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,18-Dec,#DIV/0!,#DIV/0!
(주)키이스트,54780,19-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,10-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,11-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,12-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,13-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,14-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,15-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,16-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,17-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,18-Dec,#DIV/0!,#DIV/0!
(주)타이거일렉,219130,19-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,10-Dec,1,0
(주)탑엔지니어링,65130,11-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,12-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,13-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,14-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,15-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,16-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,17-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,18-Dec,#DIV/0!,#DIV/0!
(주)탑엔지니어링,65130,19-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,10-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,11-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,12-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,13-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,14-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,15-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,16-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,17-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,18-Dec,#DIV/0!,#DIV/0!
(주)탑코미디어,134580,19-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,10-Dec,#DIV/0!,0
(주)태경비케이,14580,11-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,12-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,13-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,14-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,15-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,16-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,17-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,18-Dec,#DIV/0!,#DIV/0!
(주)태경비케이,14580,19-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,10-Dec,#DIV/0!,0
(주)태광,23160,11-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,12-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,13-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,14-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,15-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,16-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,17-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,18-Dec,#DIV/0!,#DIV/0!
(주)태광,23160,19-Dec,#DIV/0!,#DIV/0!
(주)태성,323280,19-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,10-Dec,1,0
(주)태양,53620,11-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,12-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,13-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,14-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,15-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,16-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,17-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,18-Dec,#DIV/0!,#DIV/0!
(주)태양,53620,19-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,10-Dec,1,0
(주)태영건설,9410,11-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,12-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,13-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,14-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,15-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,16-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,17-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,18-Dec,#DIV/0!,#DIV/0!
(주)태영건설,9410,19-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,10-Dec,#DIV/0!,0
(주)태웅,44490,11-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,12-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,13-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,14-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,15-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,16-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,17-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,18-Dec,#DIV/0!,#DIV/0!
(주)태웅,44490,19-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,10-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,11-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,12-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,13-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,14-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,15-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,16-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,17-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,18-Dec,#DIV/0!,#DIV/0!
(주)태웅로직스,124560,19-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,10-Dec,1,0
(주)테라젠이텍스,66700,11-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,12-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,13-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,14-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,15-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,16-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,17-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,18-Dec,#DIV/0!,#DIV/0!
(주)테라젠이텍스,66700,19-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,10-Dec,#DIV/0!,0
(주)테스,95610,11-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,12-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,13-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,14-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,15-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,16-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,17-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,18-Dec,#DIV/0!,#DIV/0!
(주)테스,95610,19-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,10-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,11-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,12-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,13-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,14-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,15-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,16-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,17-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,18-Dec,#DIV/0!,#DIV/0!
(주)테이팩스,55490,19-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,10-Dec,#DIV/0!,0
(주)테크윙,89030,11-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,12-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,13-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,14-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,15-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,16-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,17-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,18-Dec,#DIV/0!,#DIV/0!
(주)테크윙,89030,19-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,10-Dec,1,0
(주)텔레칩스,54450,11-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,12-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,13-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,14-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,15-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,16-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,17-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,18-Dec,#DIV/0!,#DIV/0!
(주)텔레칩스,54450,19-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,10-Dec,#DIV/0!,0
(주)텔레필드,91440,11-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,12-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,13-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,14-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,15-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,16-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,17-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,18-Dec,#DIV/0!,#DIV/0!
(주)텔레필드,91440,19-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,10-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,11-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,12-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,13-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,14-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,15-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,16-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,17-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,18-Dec,#DIV/0!,#DIV/0!
(주)텔콘알에프제약,200230,19-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,10-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,11-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,12-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,13-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,14-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,15-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,16-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,17-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,18-Dec,#DIV/0!,#DIV/0!
(주)토니모리,214420,19-Dec,#DIV/0!,#DIV/0!
(주)토박스코리아,215480,15-Dec,#DIV/0!,#DIV/0!
(주)토박스코리아,215480,16-Dec,#DIV/0!,#DIV/0!
(주)토박스코리아,215480,17-Dec,#DIV/0!,#DIV/0!
(주)토박스코리아,215480,18-Dec,#DIV/0!,#DIV/0!
(주)토박스코리아,215480,19-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,10-Dec,1,0
(주)토비스,51360,11-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,12-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,13-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,14-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,15-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,16-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,17-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,18-Dec,#DIV/0!,#DIV/0!
(주)토비스,51360,19-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,10-Dec,#DIV/0!,0
(주)토탈소프트뱅크,45340,11-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,12-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,13-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,14-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,15-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,16-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,17-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,18-Dec,#DIV/0!,#DIV/0!
(주)토탈소프트뱅크,45340,19-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,10-Dec,1,0
(주)톱텍,108230,11-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,12-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,13-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,14-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,15-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,16-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,17-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,18-Dec,#DIV/0!,#DIV/0!
(주)톱텍,108230,19-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,10-Dec,#DIV/0!,0
(주)투비소프트,79970,11-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,12-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,13-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,14-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,15-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,16-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,17-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,18-Dec,#DIV/0!,#DIV/0!
(주)투비소프트,79970,19-Dec,#DIV/0!,#DIV/0!
(주)툴젠,199800,12-Dec,#DIV/0!,#DIV/0!
(주)툴젠,199800,13-Dec,#DIV/0!,#DIV/0!
(주)툴젠,199800,14-Dec,#DIV/0!,#DIV/0!
(주)툴젠,199800,15-Dec,#DIV/0!,#DIV/0!
(주)툴젠,199800,16-Dec,#DIV/0!,#DIV/0!
