,회사,코드,년도,2012년 감소율여부,2013년 감소율여부,2014년 감소율여부,2015년 감소율여부,2016년 감소율여부,2017년 감소율여부,2018년 감소율여부,2019년 감소율여부
264,(주)마이크로프랜드,147760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
265,(주)마인즈랩,377480,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
266,(주)마크로밀엠브레인,169330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
267,(주)마크로젠,38290,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,1,0,0,1
268,(주)만도,204320,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,1,1
269,(주)매직마이크로,127160,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
270,(주)매커스,93520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
271,(주)머큐리,100590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
272,(주)멀티캠퍼스,67280,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
273,(주)메드팩토,235980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
274,(주)메디아나,41920,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,0,0,1
275,(주)메디콕스,54180,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
276,(주)메디톡스,86900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
277,(주)메디프론디비티,65650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
278,(주)메지온,140410,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
279,(주)메카로,241770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
280,(주)메타랩스,90370,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
281,(주)메타바이오메드,59210,      비유동금융부채(*)(IFRS)(천원),1,1,0,1,1,0,0,0
282,(주)멕아이씨에스,58110,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
283,(주)멜파스,96640,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,0
284,(주)모나리자,12690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
285,(주)모나미,5360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
286,(주)모다이노칩,80420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
287,(주)모두투어네트워크,80160,      비유동금융부채(*)(IFRS)(천원),1,1,0,0,0,0,0,1
288,(주)모바일리더,100030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
289,(주)모베이스,101330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
290,(주)모베이스전자,12860,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
291,(주)모비릭스,348030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
292,(주)모비스,250060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
293,(주)모아데이타,288980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
294,(주)모아텍,33200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
295,(주)모토닉,9680,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
296,(주)모헨즈,6920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
297,(주)무학,33920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
298,(주)미래생명자원,218150,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
299,(주)미래아이앤지,7120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
300,(주)미래컴퍼니,49950,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,0,0,0,1
301,(주)미코,59090,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,0,1,1
302,(주)미코바이오메드,214610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
303,(주)미투온,201490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
304,(주)바른손,18700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
305,(주)바른손이앤에이,35620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
306,(주)바른전자,64520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
307,(주)바이넥스,53030,      비유동금융부채(*)(IFRS)(천원),0,1,0,1,0,1,0,1
308,(주)바이브컴퍼니,301300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
309,(주)바이오니아,64550,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
310,(주)바이오다인,314930,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
311,(주)바이오로그디바이스,208710,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
312,(주)바이오솔루션,86820,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
313,(주)바이오스마트,38460,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,1,0,0,1
314,(주)바이오에프디엔씨,251120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
315,(주)바이오톡스텍,86040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
316,(주)바텍,43150,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
317,(주)박셀바이오,323990,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
318,(주)방림,3610,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
319,(주)배럴,267790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
320,(주)백금티앤에이,46310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
321,(주)백산,35150,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,1,0
322,(주)버킷스튜디오,66410,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
323,(주)베노홀딩스,206400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
324,(주)베셀,177350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
325,(주)베스파,299910,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
326,(주)벽산,7210,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
327,(주)보광산업,225530,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,0,1
328,(주)보라티알,250000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
329,(주)보락,2760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
330,(주)보령,3850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
331,(주)본느,226340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
332,(주)부-스타,8470,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
333,(주)부방,14470,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
334,(주)뷰노,338220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
335,(주)뷰웍스,100120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
336,(주)브랜드엑스코퍼레이션,337930,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
337,(주)브리지텍,64480,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
338,(주)브이씨,365900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
339,(주)브이원텍,251630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
340,(주)브이티지엠피,18290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
341,(주)블루베리엔에프티,44480,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
342,(주)블루콤,33560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
343,(주)비덴트,121800,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,0
344,(주)비보존헬스케어,82800,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
345,(주)비비안,2070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
346,(주)비상교육,100220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
347,(주)비씨월드제약,200780,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,0
348,(주)비아트론,141000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
349,(주)비에이치,90460,      비유동금융부채(*)(IFRS)(천원),1,1,0,1,0,1,0,1
350,(주)비엔지티,32790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
351,(주)비엘,142760,      비유동금융부채(*)(IFRS)(천원),0,1,1,0,0,0,0,1
352,(주)비엘팜텍,65170,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,0,0,0,1
353,(주)비엠티,86670,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
354,(주)비올,335890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
355,(주)비와이씨,1460,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,1,1,1,0
356,(주)비즈니스온커뮤니케이션,138580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
357,(주)비지에프,27410,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,1,0,0,1
358,(주)비지에프리테일,282330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
359,(주)비츠로셀,82920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
360,(주)비츠로시스,54220,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
361,(주)비츠로테크,42370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
362,(주)비케이홀딩스,50090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
363,(주)비투엔,307870,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
364,(주)비트나인,357880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
365,(주)비트컴퓨터,32850,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,0,0,0,1
366,(주)비피도,238200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
367,(주)빅솔론,93190,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
368,(주)빅텍,65450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
369,(주)빙그레,5180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
370,(주)사람인에이치알,143240,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
371,(주)사조대림,3960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,1,0,1
372,(주)사조오양,6090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
373,(주)삼기,122350,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,1,1,0,1
374,(주)삼보판지,23600,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
375,(주)삼성출판사,68290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
376,(주)삼양사,145990,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
377,(주)삼양옵틱스,225190,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
378,(주)삼양패키징,272550,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
379,(주)삼양홀딩스,70,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
380,(주)삼에스코리아,60310,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,1,1,0
381,(주)삼영에스앤씨,361670,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
382,(주)삼원강재,23000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
383,(주)삼익악기,2450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
384,(주)삼일,32280,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
385,(주)삼일기업공사,2290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
386,(주)삼일씨엔에스,4440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
387,(주)삼진,32750,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
388,(주)삼진엘앤디,54090,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,1,0
389,(주)삼천리,4690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
390,(주)삼표시멘트,38500,      비유동금융부채(*)(IFRS)(천원),0,1,1,0,0,0,0,1
391,(주)삼화네트웍스,46390,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
392,(주)상보,27580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
393,(주)상상인,38540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
394,(주)상상인인더스트리,101000,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,0,0,0,1
395,(주)상아프론테크,89980,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
396,(주)상지카일룸,42940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
397,(주)새로닉스,42600,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
398,(주)새빗켐,107600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
399,(주)샘씨엔에스,252990,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
400,(주)서남,294630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
401,(주)서린바이오사이언스,38070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
402,(주)서부티엔디,6730,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,1,1,0
403,(주)서산,79650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
404,(주)서연,7860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
405,(주)서연이화,200880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
406,(주)서연탑메탈,19770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
407,(주)서울리거,43710,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
408,(주)서울옥션,63170,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
409,(주)서울제약,18680,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
410,(주)서원,21050,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
411,(주)서원인텍,93920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
412,(주)서전기전,189860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
413,(주)서진시스템,178320,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
414,(주)서진오토모티브,122690,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,1,1,0
415,(주)서플러스글로벌,140070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
416,(주)서한,11370,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,1,1,1
417,(주)서흥,8490,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,0
418,(주)서희건설,35890,      비유동금융부채(*)(IFRS)(천원),0,1,1,1,0,0,0,1
419,(주)석경에이티,357550,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
420,(주)선광,3100,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
421,(주)선앤엘,2820,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
422,(주)선익시스템,171090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
423,(주)선진,136490,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,0,1,0,1
424,(주)성광벤드,14620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
425,(주)성도이엔지,37350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
426,(주)성안,11300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
427,(주)성우하이텍,15750,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,1,0,0,0
428,(주)성창오토텍,80470,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
429,(주)세경하이테크,148150,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
430,(주)세동,53060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
431,(주)세림비앤지,340440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
432,(주)세보엠이씨,11560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
433,(주)세아메카닉스,396300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
434,(주)세아베스틸지주,1430,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,1,0
435,(주)세아제강,306200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
436,(주)세아제강지주,3030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
437,(주)세아특수강,19440,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,1,0,1
438,(주)세아홀딩스,58650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
439,(주)세우글로벌,13000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,0
440,(주)세운메디칼,100700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
441,(주)세원물산,24830,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
442,(주)세원정공,21820,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
443,(주)세이브존아이앤씨,67830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
444,(주)세종메디칼,258830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
445,(주)세중,39310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
446,(주)세진중공업,75580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
447,(주)세진티에스,67770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
448,(주)세코닉스,53450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
449,(주)세토피아,222810,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
450,(주)세화피앤씨,252500,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
451,(주)센코,347000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
452,(주)센트랄모텍,308170,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
453,(주)센트럴인사이트,12600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
454,(주)셀레믹스,331920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
455,(주)셀루메드,49180,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
456,(주)셀리드,299660,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
457,(주)셀리버리,268600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
458,(주)셀바스에이아이,108860,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
459,(주)셀바스헬스케어,208370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
460,(주)셀트리온,68270,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
461,(주)셀트리온제약,68760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
462,(주)셀트리온헬스케어,91990,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
463,(주)셀피글로벌,68940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
464,(주)소룩스,290690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
465,(주)소마젠,950200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
466,(주)소프트센,32680,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
467,(주)손오공,66910,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
468,(주)솔고바이오메디칼,43100,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
469,(주)솔루에타,154040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
470,(주)솔루엠,248070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
471,(주)솔본,35610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
472,(주)솔트룩스,304100,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
473,(주)쇼박스,86980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
474,(주)수산아이앤티,50960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
475,(주)수산인더스트리,126720,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
476,(주)수산중공업,17550,      비유동금융부채(*)(IFRS)(천원),0,1,0,1,0,1,0,1
477,(주)수젠텍,253840,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
478,(주)슈프리마,236200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
479,(주)슈프리마아이디,317770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
480,(주)슈프리마에이치큐,94840,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
481,(주)슈피겐코리아,192440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
482,(주)스마트솔루션즈,136510,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
483,(주)스맥,99440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,0
484,(주)스카이문스테크놀로지,33790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
485,(주)스코넥엔터테인먼트,276040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
486,(주)스킨앤스킨,159910,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,0,0,0,1
487,(주)스타플렉스,115570,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
488,(주)스튜디오산타클로스엔터테인먼트,204630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
489,(주)스페코,13810,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
490,(주)승일,49830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
491,(주)시공테크,20710,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
492,(주)시너지이노베이션,48870,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,1,0,0,1
493,(주)시노펙스,25320,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
494,(주)시디즈,134790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
495,(주)시스웍,269620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
