,회사명,거래소코드,회계년도,이자보상배율,부실기업
6601,삼성제약,1360,Dec-16,-2.74,1.0
6602,삼성제약,1360,Dec-17,-2.66,1.0
6603,삼성제약,1360,Dec-18,-3.53,1.0
6604,삼성제약,1360,Dec-19,-7777.0,1.0
6605,삼성중공업,10140,Dec-11,53.65,0.0
6606,삼성중공업,10140,Dec-12,63.09,
6607,삼성중공업,10140,Dec-13,71.08,
6608,삼성중공업,10140,Dec-14,7.06,
6609,삼성중공업,10140,Dec-15,-34.82,
6610,삼성중공업,10140,Dec-16,-2.14,1.0
6611,삼성중공업,10140,Dec-17,-10.11,1.0
6612,삼성중공업,10140,Dec-18,-3.34,1.0
6613,삼성중공업,10140,Dec-19,-5.01,1.0
6614,삼아알미늄,6110,Dec-11,7777.0,0.0
6615,삼아알미늄,6110,Dec-12,7777.0,
6616,삼아알미늄,6110,Dec-13,7777.0,
6617,삼아알미늄,6110,Dec-14,7777.0,
6618,삼아알미늄,6110,Dec-15,-7777.0,
6619,삼아알미늄,6110,Dec-16,7777.0,
6620,삼아알미늄,6110,Dec-17,7777.0,
6621,삼아알미늄,6110,Dec-18,2.45,
6622,삼아알미늄,6110,Dec-19,3.02,
6623,삼영엠텍,54540,Dec-11,4.89,0.0
6624,삼영엠텍,54540,Dec-12,2.6,0.0
6625,삼영엠텍,54540,Dec-13,2.61,0.0
6626,삼영엠텍,54540,Dec-14,1.4,0.0
6627,삼영엠텍,54540,Dec-15,2.7,0.0
6628,삼영엠텍,54540,Dec-16,2.45,0.0
6629,삼영엠텍,54540,Dec-17,0.54,0.0
6630,삼영엠텍,54540,Dec-18,0.93,1.0
6631,삼영엠텍,54540,Dec-19,3.85,0.0
6632,삼영이엔씨,65570,Dec-11,7777.0,0.0
6633,삼영이엔씨,65570,Dec-12,7777.0,0.0
6634,삼영이엔씨,65570,Dec-13,7777.0,0.0
6635,삼영이엔씨,65570,Dec-14,7777.0,0.0
6636,삼영이엔씨,65570,Dec-15,7777.0,0.0
6637,삼영이엔씨,65570,Dec-16,7777.0,0.0
6638,삼영이엔씨,65570,Dec-17,63.58,0.0
6639,삼영이엔씨,65570,Dec-18,5.96,0.0
6640,삼영이엔씨,65570,Dec-19,-7777.0,0.0
6641,삼영화학공업,3720,Dec-11,25.36,0.0
6642,삼영화학공업,3720,Dec-12,7.72,0.0
6643,삼영화학공업,3720,Dec-13,-9.99,0.0
6644,삼영화학공업,3720,Dec-14,-12.1,1.0
6645,삼영화학공업,3720,Dec-15,-10.63,0.0
6646,삼영화학공업,3720,Dec-16,-6.05,1.0
6647,삼영화학공업,3720,Dec-17,-11.76,1.0
6648,삼영화학공업,3720,Dec-18,-6.26,1.0
6649,삼영화학공업,3720,Dec-19,-1.13,1.0
6650,삼일제약,520,Dec-11,-4.49,0.0
6651,삼일제약,520,Dec-12,-0.84,1.0
6652,삼일제약,520,Dec-13,-1.46,1.0
6653,삼일제약,520,Dec-14,-6.24,1.0
6654,삼일제약,520,Dec-15,1.34,1.0
6655,삼일제약,520,Dec-16,3.53,1.0
6656,삼일제약,520,Dec-17,0.74,1.0
6657,삼일제약,520,Dec-18,-2.39,1.0
6658,삼일제약,520,Dec-19,1.24,1.0
6659,삼정펄프,9770,Dec-11,7777.0,0.0
6660,삼정펄프,9770,Dec-12,7777.0,
6661,삼정펄프,9770,Dec-13,7777.0,
6662,삼정펄프,9770,Dec-14,7777.0,
6663,삼정펄프,9770,Dec-15,7777.0,
6664,삼정펄프,9770,Dec-16,105.1,
6665,삼정펄프,9770,Dec-17,120.19,
6666,삼정펄프,9770,Dec-18,-90.0,
6667,삼정펄프,9770,Dec-19,7777.0,
6668,삼지전자,37460,Dec-11,7777.0,0.0
6669,삼지전자,37460,Dec-12,7777.0,0.0
6670,삼지전자,37460,Dec-13,7777.0,0.0
6671,삼지전자,37460,Dec-14,-7777.0,0.0
6672,삼지전자,37460,Dec-15,4.99,0.0
6673,삼지전자,37460,Dec-16,5.9,0.0
6674,삼지전자,37460,Dec-17,11.75,0.0
6675,삼지전자,37460,Dec-18,5.6,0.0
6676,삼지전자,37460,Dec-19,5.71,0.0
6677,삼천리자전거,24950,Dec-11,7777.0,0.0
6678,삼천리자전거,24950,Dec-12,7777.0,0.0
6679,삼천리자전거,24950,Dec-13,7777.0,0.0
6680,삼천리자전거,24950,Dec-14,7777.0,0.0
6681,삼천리자전거,24950,Dec-15,7777.0,0.0
6682,삼천리자전거,24950,Dec-16,3.78,0.0
6683,삼천리자전거,24950,Dec-17,0.14,0.0
6684,삼천리자전거,24950,Dec-18,-7.63,1.0
6685,삼천리자전거,24950,Dec-19,-3.51,0.0
6686,삼화전기,9470,Dec-11,-0.12,0.0
6687,삼화전기,9470,Dec-12,0.64,1.0
6688,삼화전기,9470,Dec-13,1.2,0.0
6689,삼화전기,9470,Dec-14,1.24,
6690,삼화전기,9470,Dec-15,-2.32,
6691,삼화전기,9470,Dec-16,2.74,
6692,삼화전기,9470,Dec-17,7.09,
6693,삼화전기,9470,Dec-18,8.36,
6694,삼화전기,9470,Dec-19,5.84,
6695,삼화전자공업,11230,Dec-11,-2.12,0.0
6696,삼화전자공업,11230,Dec-12,-1.84,1.0
6697,삼화전자공업,11230,Dec-13,-0.27,0.0
6698,삼화전자공업,11230,Dec-14,-1.0,1.0
6699,삼화전자공업,11230,Dec-15,-3.75,1.0
6700,삼화전자공업,11230,Dec-16,-0.03,1.0
6701,삼화전자공업,11230,Dec-17,-0.82,1.0
6702,삼화전자공업,11230,Dec-18,-3.08,1.0
6703,삼화전자공업,11230,Dec-19,-0.23,1.0
6704,삼화콘덴서공업,1820,Dec-11,5.83,0.0
6705,삼화콘덴서공업,1820,Dec-12,5.3,
6706,삼화콘덴서공업,1820,Dec-13,4.86,
6707,삼화콘덴서공업,1820,Dec-14,-4.66,
6708,삼화콘덴서공업,1820,Dec-15,8.71,
6709,삼화콘덴서공업,1820,Dec-16,23.41,
6710,삼화콘덴서공업,1820,Dec-17,108.17,
6711,삼화콘덴서공업,1820,Dec-18,105.59,
6712,삼화콘덴서공업,1820,Dec-19,65.0,
6713,상신이디피,91580,Dec-11,6.82,0.0
6714,상신이디피,91580,Dec-12,2.23,0.0
6715,상신이디피,91580,Dec-13,2.28,0.0
6716,상신이디피,91580,Dec-14,2.81,0.0
6717,상신이디피,91580,Dec-15,-0.74,0.0
6718,상신이디피,91580,Dec-16,-0.24,1.0
6719,상신이디피,91580,Dec-17,3.5,0.0
6720,상신이디피,91580,Dec-18,7.62,
6721,상신이디피,91580,Dec-19,3.66,
6722,새론오토모티브,75180,Dec-11,165.46,0.0
6723,새론오토모티브,75180,Dec-12,92.91,0.0
6724,새론오토모티브,75180,Dec-13,322.32,0.0
6725,새론오토모티브,75180,Dec-14,847.19,0.0
6726,새론오토모티브,75180,Dec-15,10715.65,0.0
6727,새론오토모티브,75180,Dec-16,11247.92,0.0
6728,새론오토모티브,75180,Dec-17,6467.9,0.0
6729,새론오토모티브,75180,Dec-18,3577.07,0.0
6730,새론오토모티브,75180,Dec-19,-35.92,0.0
6731,서울도시가스,17390,Dec-11,-2.55,1.0
6732,서울도시가스,17390,Dec-12,11.16,0.0
6733,서울도시가스,17390,Dec-13,8.43,
6734,서울도시가스,17390,Dec-14,4.86,
6735,서울도시가스,17390,Dec-15,-5.98,
6736,서울도시가스,17390,Dec-16,-22.46,1.0
6737,서울도시가스,17390,Dec-17,33.9,1.0
6738,서울도시가스,17390,Dec-18,15.39,1.0
6739,서울도시가스,17390,Dec-19,4.45,1.0
6740,서울반도체,46890,Dec-11,4.65,0.0
6741,서울반도체,46890,Dec-12,2.42,
6742,서울반도체,46890,Dec-13,7.65,
6743,서울반도체,46890,Dec-14,0.28,
6744,서울반도체,46890,Dec-15,7.81,
6745,서울반도체,46890,Dec-16,11.83,
6746,서울반도체,46890,Dec-17,22.6,
6747,서울반도체,46890,Dec-18,15.62,
6748,서울반도체,46890,Dec-19,6.62,
6749,서울전자통신,27040,Dec-11,-1.33,0.0
6750,서울전자통신,27040,Dec-12,-0.67,1.0
6751,서울전자통신,27040,Dec-13,0.98,0.0
6752,서울전자통신,27040,Dec-14,-5.74,1.0
6753,서울전자통신,27040,Dec-15,-2.11,1.0
6754,서울전자통신,27040,Dec-16,3.29,1.0
6755,서울전자통신,27040,Dec-17,0.63,1.0
6756,서울전자통신,27040,Dec-18,-1.19,1.0
6757,서울전자통신,27040,Dec-19,-1.82,1.0
6758,서호전기,65710,Dec-11,-7777.0,0.0
6759,서호전기,65710,Dec-12,7.03,
6760,서호전기,65710,Dec-13,30.9,
6761,서호전기,65710,Dec-14,64.61,
6762,서호전기,65710,Dec-15,40.5,
6763,서호전기,65710,Dec-16,96.95,
6764,서호전기,65710,Dec-17,166.01,
6765,서호전기,65710,Dec-18,47.01,
6766,서호전기,65710,Dec-19,105.83,
6767,선도전기,7610,Dec-11,45.1,0.0
6768,선도전기,7610,Dec-12,16.27,0.0
6769,선도전기,7610,Dec-13,6.09,0.0
6770,선도전기,7610,Dec-14,2.8,0.0
6771,선도전기,7610,Dec-15,10.92,0.0
6772,선도전기,7610,Dec-16,3.92,0.0
6773,선도전기,7610,Dec-17,1.55,0.0
6774,선도전기,7610,Dec-18,0.96,0.0
6775,선도전기,7610,Dec-19,-1.42,1.0
6776,성문전자,14910,Dec-11,11.74,0.0
6777,성문전자,14910,Dec-12,-5.37,
6778,성문전자,14910,Dec-13,-12.18,1.0
6779,성문전자,14910,Dec-14,-4.69,1.0
6780,성문전자,14910,Dec-15,-3.94,1.0
6781,성문전자,14910,Dec-16,-2.47,1.0
6782,성문전자,14910,Dec-17,-2.22,1.0
6783,성문전자,14910,Dec-18,3.65,1.0
6784,성문전자,14910,Dec-19,-5.63,1.0
6785,성보화학,3080,Dec-11,7777.0,0.0
6786,성보화학,3080,Dec-12,7777.0,
6787,성보화학,3080,Dec-13,7777.0,
6788,성보화학,3080,Dec-14,7777.0,
6789,성보화학,3080,Dec-15,7777.0,
6790,성보화학,3080,Dec-16,7777.0,
6791,성보화학,3080,Dec-17,-7777.0,
6792,성보화학,3080,Dec-18,7777.0,
6793,성보화학,3080,Dec-19,-7777.0,
6794,성신양회,4980,Dec-11,-0.87,1.0
6795,성신양회,4980,Dec-12,0.34,0.0
6796,성신양회,4980,Dec-13,1.08,
6797,성신양회,4980,Dec-14,1.22,
6798,성신양회,4980,Dec-15,1.35,
6799,성신양회,4980,Dec-16,2.03,
6800,성신양회,4980,Dec-17,2.58,
6801,성신양회,4980,Dec-18,2.34,
6802,성신양회,4980,Dec-19,1.58,
6803,성우전자,81580,Dec-11,38.84,0.0
6804,성우전자,81580,Dec-12,13.27,0.0
6805,성우전자,81580,Dec-13,11.11,0.0
6806,성우전자,81580,Dec-14,27.35,0.0
6807,성우전자,81580,Dec-15,40.51,0.0
6808,성우전자,81580,Dec-16,24.07,0.0
6809,성우전자,81580,Dec-17,15.82,0.0
6810,성우전자,81580,Dec-18,15.58,0.0
6811,성우전자,81580,Dec-19,-13.56,0.0
6812,성창기업지,180,Dec-11,1.65,0.0
6813,성창기업지,180,Dec-12,0.04,0.0
6814,성창기업지,180,Dec-13,-1.39,1.0
6815,성창기업지,180,Dec-14,-0.05,0.0
6816,성창기업지,180,Dec-15,1.94,
6817,성창기업지,180,Dec-16,0.62,
6818,성창기업지,180,Dec-17,-0.19,1.0
6819,성창기업지,180,Dec-18,-3.96,1.0
6820,성창기업지,180,Dec-19,-1.05,1.0
6821,성호전자,43260,Dec-11,2.87,0.0
6822,성호전자,43260,Dec-12,-2.23,
6823,성호전자,43260,Dec-13,-1.33,1.0
6824,성호전자,43260,Dec-14,-0.44,1.0
6825,성호전자,43260,Dec-15,0.11,1.0
6826,성호전자,43260,Dec-16,1.17,1.0
6827,성호전자,43260,Dec-17,0.61,1.0
6828,성호전자,43260,Dec-18,0.09,1.0
6829,성호전자,43260,Dec-19,-1.96,1.0
6830,세기상사,2420,Dec-11,-0.55,0.0
6831,세기상사,2420,Dec-12,-0.44,1.0
6832,세기상사,2420,Dec-13,-1.97,1.0
6833,세기상사,2420,Dec-14,-1.9,1.0
6834,세기상사,2420,Dec-15,-2.05,1.0
6835,세기상사,2420,Dec-16,-1.7,1.0
6836,세기상사,2420,Dec-17,-7777.0,1.0
6837,세기상사,2420,Dec-18,-7777.0,1.0
6838,세기상사,2420,Dec-19,-7777.0,1.0
6839,세원이앤씨,91090,Dec-11,-3.82,0.0
6840,세원이앤씨,91090,Dec-12,0.9,1.0
6841,세원이앤씨,91090,Dec-13,-1.44,1.0
6842,세원이앤씨,91090,Dec-14,-1.62,1.0
6843,세원이앤씨,91090,Dec-15,0.11,1.0
6844,세원이앤씨,91090,Dec-16,-0.02,1.0
6845,세원이앤씨,91090,Dec-17,0.7,1.0
6846,세원이앤씨,91090,Dec-18,-1.86,1.0
6847,세원이앤씨,91090,Dec-19,0.24,1.0
6848,세종공업,33530,Dec-11,15.23,0.0
6849,세종공업,33530,Dec-12,15.65,
6850,세종공업,33530,Dec-13,24.43,
6851,세종공업,33530,Dec-14,10.59,
6852,세종공업,33530,Dec-15,4.29,
6853,세종공업,33530,Dec-16,4.41,
6854,세종공업,33530,Dec-17,-1.2,
6855,세종공업,33530,Dec-18,0.03,1.0
6856,세종공업,33530,Dec-19,1.43,1.0
6857,세종텔레콤,36630,Dec-11,-0.97,0.0
6858,세종텔레콤,36630,Dec-12,-0.69,1.0
6859,세종텔레콤,36630,Dec-13,-5.8,1.0
6860,세종텔레콤,36630,Dec-14,47.4,1.0
6861,세종텔레콤,36630,Dec-15,0.39,1.0
6862,세종텔레콤,36630,Dec-16,0.53,1.0
6863,세종텔레콤,36630,Dec-17,1.26,1.0
6864,세종텔레콤,36630,Dec-18,-0.12,1.0
6865,세종텔레콤,36630,Dec-19,-6.29,1.0
6866,세하,27970,Dec-11,-7777.0,0.0
6867,세하,27970,Dec-12,-7777.0,1.0
6868,세하,27970,Dec-13,-7777.0,1.0
6869,세하,27970,Dec-14,-7777.0,1.0
6870,세하,27970,Dec-15,-7777.0,1.0
6871,세하,27970,Dec-16,7777.0,1.0
6872,세하,27970,Dec-17,7777.0,1.0
6873,세하,27970,Dec-18,7777.0,1.0
6874,세하,27970,Dec-19,7777.0,1.0
6875,소니드,60230,Dec-11,-1.68,0.0
6876,소니드,60230,Dec-12,0.69,1.0
6877,소니드,60230,Dec-13,1.26,1.0
6878,소니드,60230,Dec-14,-0.54,1.0
6879,소니드,60230,Dec-15,-0.48,1.0
6880,소니드,60230,Dec-16,0.11,1.0
6881,소니드,60230,Dec-17,-0.95,1.0
6882,소니드,60230,Dec-18,-0.36,1.0
6883,소니드,60230,Dec-19,1.39,1.0
6884,송원산업,4430,Dec-11,1.07,0.0
6885,송원산업,4430,Dec-12,2.49,
6886,송원산업,4430,Dec-13,2.36,
6887,송원산업,4430,Dec-14,0.19,
6888,송원산업,4430,Dec-15,3.18,
6889,송원산업,4430,Dec-16,6.83,
6890,송원산업,4430,Dec-17,5.5,
6891,송원산업,4430,Dec-18,5.41,
6892,송원산업,4430,Dec-19,6.35,
6893,시그네틱스,33170,Dec-11,7777.0,0.0
6894,시그네틱스,33170,Dec-12,7777.0,0.0
6895,시그네틱스,33170,Dec-13,7777.0,0.0
6896,시그네틱스,33170,Dec-14,-7777.0,0.0
6897,시그네틱스,33170,Dec-15,5.91,0.0
6898,시그네틱스,33170,Dec-16,-9.29,0.0
6899,시그네틱스,33170,Dec-17,3.63,0.0
6900,시그네틱스,33170,Dec-18,-8.8,0.0
6901,시그네틱스,33170,Dec-19,-36.2,1.0
6902,신라교역,4970,Dec-11,48.84,0.0
6903,신라교역,4970,Dec-12,74.17,
6904,신라교역,4970,Dec-13,16.74,
6905,신라교역,4970,Dec-14,4.13,
6906,신라교역,4970,Dec-15,-7.09,
6907,신라교역,4970,Dec-16,12.72,
6908,신라교역,4970,Dec-17,93.48,
6909,신라교역,4970,Dec-18,30.44,
6910,신라교역,4970,Dec-19,-4.92,
6911,신라섬유,1000,Dec-11,7777.0,0.0
6912,신라섬유,1000,Dec-12,7777.0,0.0
6913,신라섬유,1000,Dec-13,7777.0,0.0
6914,신라섬유,1000,Dec-14,7777.0,0.0
6915,신라섬유,1000,Dec-15,-7777.0,0.0
6916,신라섬유,1000,Dec-16,7777.0,0.0
6917,신라섬유,1000,Dec-17,7777.0,0.0
6918,신라섬유,1000,Dec-18,7777.0,0.0
6919,신라섬유,1000,Dec-19,7777.0,0.0
6920,신라에스지,25870,Dec-11,7777.0,0.0
6921,신라에스지,25870,Dec-12,7777.0,0.0
6922,신라에스지,25870,Dec-13,1.46,0.0
6923,신라에스지,25870,Dec-14,1.57,0.0
6924,신라에스지,25870,Dec-15,-2.28,0.0
6925,신라에스지,25870,Dec-16,2.0,0.0
6926,신라에스지,25870,Dec-17,1.76,0.0
6927,신라에스지,25870,Dec-18,1.01,0.0
6928,신라에스지,25870,Dec-19,2.23,0.0
6929,신성델타테크,65350,Dec-11,1.64,0.0
6930,신성델타테크,65350,Dec-12,2.29,0.0
6931,신성델타테크,65350,Dec-13,1.75,0.0
6932,신성델타테크,65350,Dec-14,0.83,0.0
6933,신성델타테크,65350,Dec-15,1.54,0.0
6934,신성델타테크,65350,Dec-16,2.69,0.0
6935,신성델타테크,65350,Dec-17,4.23,0.0
6936,신성델타테크,65350,Dec-18,2.76,0.0
6937,신성델타테크,65350,Dec-19,2.32,0.0
6938,신세계건설,34300,Dec-11,9.62,0.0
6939,신세계건설,34300,Dec-12,1.79,0.0
6940,신세계건설,34300,Dec-13,-2.02,0.0
6941,신세계건설,34300,Dec-14,2.98,0.0
6942,신세계건설,34300,Dec-15,10.73,0.0
6943,신세계건설,34300,Dec-16,90.71,0.0
6944,신세계건설,34300,Dec-17,83.13,0.0
6945,신세계건설,34300,Dec-18,22.55,0.0
6946,신세계건설,34300,Dec-19,7.08,0.0
6947,신송홀딩스,6880,Dec-13,21.88,0.0
6948,신송홀딩스,6880,Dec-14,11.77,0.0
6949,신송홀딩스,6880,Dec-15,6.32,0.0
6950,신송홀딩스,6880,Dec-16,-8.42,0.0
6951,신송홀딩스,6880,Dec-17,-0.92,1.0
6952,신송홀딩스,6880,Dec-18,-2.43,0.0
6953,신송홀딩스,6880,Dec-19,-0.15,1.0
6954,신원종합개발,17000,Dec-11,0.66,0.0
6955,신원종합개발,17000,Dec-12,1.35,
6956,신원종합개발,17000,Dec-13,1.89,
6957,신원종합개발,17000,Dec-14,1.0,
6958,신원종합개발,17000,Dec-15,-1.74,
6959,신원종합개발,17000,Dec-16,1.44,
6960,신원종합개발,17000,Dec-17,34.71,
6961,신원종합개발,17000,Dec-18,18.15,
6962,신원종합개발,17000,Dec-19,2.68,
6963,신일전자,2700,Dec-11,2.7,0.0
6964,신일전자,2700,Dec-12,1.95,0.0
6965,신일전자,2700,Dec-13,14.66,0.0
6966,신일전자,2700,Dec-14,-0.29,0.0
6967,신일전자,2700,Dec-15,-8.05,1.0
6968,신일전자,2700,Dec-16,8.67,0.0
6969,신일전자,2700,Dec-17,26.62,
6970,신일전자,2700,Dec-18,52.28,
6971,신일전자,2700,Dec-19,5.67,
6972,신풍제약,19170,Dec-11,4.61,0.0
6973,신풍제약,19170,Dec-12,3.11,0.0
6974,신풍제약,19170,Dec-13,3.29,0.0
6975,신풍제약,19170,Dec-14,2.54,0.0
6976,신풍제약,19170,Dec-15,0.65,0.0
6977,신풍제약,19170,Dec-16,1.79,0.0
6978,신풍제약,19170,Dec-17,1.75,0.0
6979,신풍제약,19170,Dec-18,1.81,0.0
6980,신풍제약,19170,Dec-19,1.36,0.0
6981,신풍제지,2870,Dec-11,-4.5,0.0
6982,신풍제지,2870,Dec-12,-7.91,1.0
6983,신풍제지,2870,Dec-13,-5.44,0.0
6984,신풍제지,2870,Dec-14,-55.82,1.0
6985,신풍제지,2870,Dec-15,-46.78,1.0
6986,신풍제지,2870,Dec-16,6.61,1.0
6987,신풍제지,2870,Dec-17,-6.4,1.0
6988,신풍제지,2870,Dec-18,30.3,1.0
6989,신풍제지,2870,Dec-19,38.64,1.0
6990,신화인터텍,56700,Dec-11,0.53,0.0
6991,신화인터텍,56700,Dec-12,1.0,
6992,신화인터텍,56700,Dec-13,1.34,
6993,신화인터텍,56700,Dec-14,0.64,
6994,신화인터텍,56700,Dec-15,1.7,
6995,신화인터텍,56700,Dec-16,3.72,
6996,신화인터텍,56700,Dec-17,1.19,
6997,신화인터텍,56700,Dec-18,-1.04,
6998,신화인터텍,56700,Dec-19,7.46,
6999,쌍용씨앤이,3410,Dec-11,0.65,0.0
7000,쌍용씨앤이,3410,Dec-12,1.45,0.0
7001,쌍용씨앤이,3410,Dec-13,1.71,0.0
7002,쌍용씨앤이,3410,Dec-14,2.69,0.0
7003,쌍용씨앤이,3410,Dec-15,5.13,0.0
7004,쌍용씨앤이,3410,Dec-16,9.78,0.0
7005,쌍용씨앤이,3410,Dec-17,10.31,0.0
7006,쌍용씨앤이,3410,Dec-18,8.62,0.0
7007,쌍용씨앤이,3410,Dec-19,6.98,0.0
7008,쌍용자동차,3620,Dec-11,-13.91,0.0
7009,쌍용자동차,3620,Dec-12,-11.12,1.0
7010,쌍용자동차,3620,Dec-13,-1.02,0.0
7011,쌍용자동차,3620,Dec-14,-66.94,1.0
7012,쌍용자동차,3620,Dec-15,-27.13,1.0
7013,쌍용자동차,3620,Dec-16,34.69,1.0
7014,쌍용자동차,3620,Dec-17,-71.03,1.0
7015,쌍용자동차,3620,Dec-18,-66.57,1.0
7016,쌍용자동차,3620,Dec-19,-56.05,1.0
7017,쌍용정보통신,10280,Dec-11,17.34,0.0
7018,쌍용정보통신,10280,Dec-12,27.3,
7019,쌍용정보통신,10280,Dec-13,9.47,
7020,쌍용정보통신,10280,Dec-14,-86.67,
7021,쌍용정보통신,10280,Dec-15,-53.66,1.0
7022,쌍용정보통신,10280,Dec-16,-6.1,1.0
7023,쌍용정보통신,10280,Dec-17,-68.26,1.0
7024,쌍용정보통신,10280,Dec-18,16.36,1.0
7025,쌍용정보통신,10280,Dec-19,6.69,1.0
7026,써니전자,4770,Dec-11,-5.08,0.0
7027,써니전자,4770,Dec-12,-6.05,1.0
7028,써니전자,4770,Dec-13,-5.81,1.0
7029,써니전자,4770,Dec-14,-0.54,1.0
7030,써니전자,4770,Dec-15,1.5,1.0
7031,써니전자,4770,Dec-16,2.65,1.0
7032,써니전자,4770,Dec-17,45.47,1.0
7033,써니전자,4770,Dec-18,2.0,1.0
7034,써니전자,4770,Dec-19,9.16,1.0
7035,씨비아이,13720,Dec-11,3.89,0.0
7036,씨비아이,13720,Dec-12,2.41,
7037,씨비아이,13720,Dec-13,1.62,
7038,씨비아이,13720,Dec-14,1.37,
7039,씨비아이,13720,Dec-15,2.11,
7040,씨비아이,13720,Dec-16,0.54,
7041,씨비아이,13720,Dec-17,-0.94,1.0
7042,씨비아이,13720,Dec-18,0.53,1.0
7043,씨비아이,13720,Dec-19,1.09,1.0
7044,씨앤티85,56730,Dec-11,6.25,0.0
7045,씨앤티85,56730,Dec-12,-3.22,
7046,씨앤티85,56730,Dec-13,-5.89,1.0
7047,씨앤티85,56730,Dec-14,-2.04,1.0
7048,씨앤티85,56730,Dec-15,1.15,1.0
7049,씨앤티85,56730,Dec-16,-3.14,1.0
7050,씨앤티85,56730,Dec-17,0.06,1.0
7051,씨앤티85,56730,Dec-18,-2.23,1.0
7052,씨앤티85,56730,Dec-19,-1.22,1.0
7053,씨에스윈드,112610,Dec-14,40.79,0.0
7054,씨에스윈드,112610,Dec-15,51.45,
7055,씨에스윈드,112610,Dec-16,-25.83,
7056,씨에스윈드,112610,Dec-17,31.56,
7057,씨에스윈드,112610,Dec-18,6.75,
7058,씨에스윈드,112610,Dec-19,5.68,
7059,씨제이씨지브이,79160,Dec-11,2.74,0.0
7060,씨제이씨지브이,79160,Dec-12,2.43,0.0
7061,씨제이씨지브이,79160,Dec-13,2.35,0.0
7062,씨제이씨지브이,79160,Dec-14,2.58,0.0
7063,씨제이씨지브이,79160,Dec-15,3.54,0.0
7064,씨제이씨지브이,79160,Dec-16,1.98,0.0
7065,씨제이씨지브이,79160,Dec-17,2.23,0.0
7066,씨제이씨지브이,79160,Dec-18,1.65,0.0
7067,씨제이씨지브이,79160,Dec-19,0.77,0.0
7068,아남전자,8700,Dec-11,-0.38,1.0
7069,아남전자,8700,Dec-12,-0.49,0.0
7070,아남전자,8700,Dec-13,0.39,1.0
7071,아남전자,8700,Dec-14,-1.32,1.0
7072,아남전자,8700,Dec-15,-6.45,1.0
7073,아남전자,8700,Dec-16,2.49,1.0
7074,아남전자,8700,Dec-17,2.27,1.0
7075,아남전자,8700,Dec-18,-4.31,1.0
7076,아남전자,8700,Dec-19,1.04,1.0
7077,아미코젠,92040,Dec-13,58.36,0.0
7078,아미코젠,92040,Dec-14,377.93,
7079,아미코젠,92040,Dec-15,6.77,
7080,아미코젠,92040,Dec-16,4.46,
7081,아미코젠,92040,Dec-17,1.96,
7082,아미코젠,92040,Dec-18,2.0,
7083,아미코젠,92040,Dec-19,-1.71,
7084,아비코전자,36010,Dec-11,-2.99,1.0
7085,아비코전자,36010,Dec-12,-0.34,0.0
7086,아비코전자,36010,Dec-13,4.72,
7087,아비코전자,36010,Dec-14,7.96,
7088,아비코전자,36010,Dec-15,24.2,
7089,아비코전자,36010,Dec-16,44.08,
7090,아비코전자,36010,Dec-17,52.67,
7091,아비코전자,36010,Dec-18,31.93,
7092,아비코전자,36010,Dec-19,-14.65,
7093,아세아제지,2310,Dec-11,1.14,0.0
7094,아세아제지,2310,Dec-12,5.79,0.0
7095,아세아제지,2310,Dec-13,4.48,0.0
7096,아세아제지,2310,Dec-14,5.58,0.0
7097,아세아제지,2310,Dec-15,-0.2,0.0
7098,아세아제지,2310,Dec-16,9.8,0.0
7099,아세아제지,2310,Dec-17,1.38,0.0
7100,아세아제지,2310,Dec-18,21.32,0.0
7101,아세아제지,2310,Dec-19,16.66,0.0
7102,아시아나항공,20560,Dec-11,1.93,0.0
7103,아시아나항공,20560,Dec-12,1.11,0.0
7104,아시아나항공,20560,Dec-13,-0.08,0.0
7105,아시아나항공,20560,Dec-14,0.64,1.0
7106,아시아나항공,20560,Dec-15,0.56,0.0
7107,아시아나항공,20560,Dec-16,1.79,
7108,아시아나항공,20560,Dec-17,1.6,
7109,아시아나항공,20560,Dec-18,0.17,
7110,아시아나항공,20560,Dec-19,-1.27,1.0
7111,아이쓰리시스템,214430,Dec-15,14.66,0.0
7112,아이쓰리시스템,214430,Dec-16,49.29,
7113,아이쓰리시스템,214430,Dec-17,110.43,
7114,아이쓰리시스템,214430,Dec-18,179.42,
7115,아이쓰리시스템,214430,Dec-19,-29.85,
7116,아이진,185490,Dec-15,-186.14,1.0
7117,아이진,185490,Dec-16,-827.08,0.0
7118,아이진,185490,Dec-17,-220.35,1.0
7119,아이진,185490,Dec-18,-9.23,1.0
7120,아이진,185490,Dec-19,-4.35,1.0
7121,아이큐어,175250,Dec-18,-11.6,0.0
7122,아이큐어,175250,Dec-19,-2.23,1.0
7123,아이크래프트,52460,Dec-11,5.2,0.0
7124,아이크래프트,52460,Dec-12,76.22,
7125,아이크래프트,52460,Dec-13,26.83,
7126,아이크래프트,52460,Dec-14,166.24,
7127,아이크래프트,52460,Dec-15,49.98,
7128,아이크래프트,52460,Dec-16,51.12,
7129,아이크래프트,52460,Dec-17,16.69,
7130,아이크래프트,52460,Dec-18,1.02,
7131,아이크래프트,52460,Dec-19,0.19,
7132,아이텍,119830,Dec-11,1.53,0.0
7133,아이텍,119830,Dec-12,-0.68,0.0
7134,아이텍,119830,Dec-13,0.95,1.0
7135,아이텍,119830,Dec-14,1.63,0.0
