,회사명,거래소코드,회계년도,이자보상배율,부실기업,이보배2,회생기업2
7232,에스지씨에너지,5090,12-Dec,1.05,0,1.18,
7233,에스지씨에너지,5090,13-Dec,1.18,0,0.55,
7234,에스지씨에너지,5090,14-Dec,0.55,0,1.03,
7235,에스지씨에너지,5090,15-Dec,1.03,0,0.1,
7236,에스지씨에너지,5090,16-Dec,0.1,0,-1.29,
7237,에스지씨에너지,5090,17-Dec,-1.29,1,-1.98,
7238,에스지씨에너지,5090,18-Dec,-1.98,1,0.09,
7239,에스지씨에너지,5090,19-Dec,0.09,1,,
7240,에스지씨이테크건설,16250,11-Dec,6.18,0,4.43,
7241,에스지씨이테크건설,16250,12-Dec,4.43,0,0.12,
7242,에스지씨이테크건설,16250,13-Dec,0.12,0,6.77,
7243,에스지씨이테크건설,16250,14-Dec,6.77,0,4.83,
7244,에스지씨이테크건설,16250,15-Dec,4.83,0,3.69,
7245,에스지씨이테크건설,16250,16-Dec,3.69,0,4.66,
7246,에스지씨이테크건설,16250,17-Dec,4.66,0,3.64,
7247,에스지씨이테크건설,16250,18-Dec,3.64,0,2.14,
7248,에스지씨이테크건설,16250,19-Dec,2.14,0,,
7249,에스지에이,49470,11-Dec,3.98,0,-2.67,
7250,에스지에이,49470,12-Dec,-2.67,0,2.36,
7251,에스지에이,49470,13-Dec,2.36,0,2.89,
7252,에스지에이,49470,14-Dec,2.89,0,3.66,
7253,에스지에이,49470,15-Dec,3.66,0,1.55,
7254,에스지에이,49470,16-Dec,1.55,0,-1.82,
7255,에스지에이,49470,17-Dec,-1.82,0,-3.34,
7256,에스지에이,49470,18-Dec,-3.34,1,-4.82,
7257,에스지에이,49470,19-Dec,-4.82,1,,
7258,에스케이렌터카,68400,12-Dec,1.66,0,1.94,
7259,에스케이렌터카,68400,13-Dec,1.94,0,1.94,
7260,에스케이렌터카,68400,14-Dec,1.94,0,1.83,
7261,에스케이렌터카,68400,15-Dec,1.83,0,1.34,
7262,에스케이렌터카,68400,16-Dec,1.34,0,1.59,
7263,에스케이렌터카,68400,17-Dec,1.59,0,0.76,
7264,에스케이렌터카,68400,18-Dec,0.76,0,1.52,
7265,에스케이렌터카,68400,19-Dec,1.52,0,,
7266,에스케이하이닉스,660,11-Dec,1.05,0,-0.72,
7267,에스케이하이닉스,660,12-Dec,-0.72,0,13.17,
7268,에스케이하이닉스,660,13-Dec,13.17,0,29.99,
7269,에스케이하이닉스,660,14-Dec,29.99,0,45.03,
7270,에스케이하이닉스,660,15-Dec,45.03,0,27.28,
7271,에스케이하이닉스,660,16-Dec,27.28,0,110.73,
7272,에스케이하이닉스,660,17-Dec,110.73,0,220.25,
7273,에스케이하이닉스,660,18-Dec,220.25,0,11.37,
7274,에스케이하이닉스,660,19-Dec,11.37,0,,
7275,에스트래픽,234300,17-Dec,8.25,0,-6.61,
7276,에스트래픽,234300,18-Dec,-6.61,0,-1.04,
7277,에스트래픽,234300,19-Dec,-1.04,1,,
7278,에스티팜,237690,16-Dec,62.34,0,972.14,
7279,에스티팜,237690,17-Dec,972.14,0,-7777,
7280,에스티팜,237690,18-Dec,-7777,0,-338.57,
7281,에스티팜,237690,19-Dec,-338.57,1,,
7282,에쓰-오일,10950,11-Dec,27.96,0,9.14,
7283,에쓰-오일,10950,12-Dec,9.14,0,6.83,
7284,에쓰-오일,10950,13-Dec,6.83,0,-6.79,
7285,에쓰-오일,10950,14-Dec,-6.79,0,22.82,
7286,에쓰-오일,10950,15-Dec,22.82,0,28.72,
7287,에쓰-오일,10950,16-Dec,28.72,0,23.57,
7288,에쓰-오일,10950,17-Dec,23.57,0,8.84,
7289,에쓰-오일,10950,18-Dec,8.84,0,2.3,
7290,에쓰-오일,10950,19-Dec,2.3,0,,
7291,에어부산,298690,18-Dec,11,0,-1.44,
7292,에어부산,298690,19-Dec,-1.44,0,,
7293,에이치디씨,12630,11-Dec,2.96,0,1.04,
7294,에이치디씨,12630,12-Dec,1.04,0,-1.83,
7295,에이치디씨,12630,13-Dec,-1.83,0,2.7,
7296,에이치디씨,12630,14-Dec,2.7,0,6.04,
7297,에이치디씨,12630,15-Dec,6.04,0,10.96,
7298,에이치디씨,12630,16-Dec,10.96,0,14.86,
7299,에이치디씨,12630,17-Dec,14.86,0,3.2,
7300,에이치디씨,12630,18-Dec,3.2,0,3.4,
7301,에이치디씨,12630,19-Dec,3.4,0,,
7302,에이치에스디엔진,82740,11-Dec,19.17,0,7.04,
7303,에이치에스디엔진,82740,12-Dec,7.04,0,0.05,
7304,에이치에스디엔진,82740,13-Dec,0.05,0,-2.93,
7305,에이치에스디엔진,82740,14-Dec,-2.93,1,-4.83,
7306,에이치에스디엔진,82740,15-Dec,-4.83,1,0.29,
7307,에이치에스디엔진,82740,16-Dec,0.29,1,0.81,
7308,에이치에스디엔진,82740,17-Dec,0.81,1,-2.07,
7309,에이치에스디엔진,82740,18-Dec,-2.07,1,-1.24,
7310,에이치에스디엔진,82740,19-Dec,-1.24,1,,
7311,에이치엘비,28300,11-Dec,0.86,0,-1.26,
7312,에이치엘비,28300,12-Dec,-1.26,1,-6.22,
7313,에이치엘비,28300,13-Dec,-6.22,1,0.19,
7314,에이치엘비,28300,14-Dec,0.19,1,-2.1,
7315,에이치엘비,28300,15-Dec,-2.1,1,-22.58,
7316,에이치엘비,28300,16-Dec,-22.58,1,-6.17,
7317,에이치엘비,28300,17-Dec,-6.17,1,-2.3,
7318,에이치엘비,28300,18-Dec,-2.3,1,-2.5,
7319,에이치엘비,28300,19-Dec,-2.5,1,,
7320,에이치엘비글로벌,3580,11-Dec,-5.94,0,-2.53,
7321,에이치엘비글로벌,3580,12-Dec,-2.53,1,-2.3,
7322,에이치엘비글로벌,3580,13-Dec,-2.3,1,-0.13,
7323,에이치엘비글로벌,3580,14-Dec,-0.13,1,2.08,
7324,에이치엘비글로벌,3580,15-Dec,2.08,0,3.01,
7325,에이치엘비글로벌,3580,16-Dec,3.01,0,-0.64,
7326,에이치엘비글로벌,3580,17-Dec,-0.64,0,-1.43,
7327,에이치엘비글로벌,3580,18-Dec,-1.43,1,-0.61,
7328,에이치엘비글로벌,3580,19-Dec,-0.61,1,,
7329,에이치엘비생명과학,67630,11-Dec,-2.39,0,-2.06,
7330,에이치엘비생명과학,67630,12-Dec,-2.06,1,-2.58,
7331,에이치엘비생명과학,67630,13-Dec,-2.58,1,1.37,
7332,에이치엘비생명과학,67630,14-Dec,1.37,0,-14.72,
7333,에이치엘비생명과학,67630,15-Dec,-14.72,0,-1.46,
7334,에이치엘비생명과학,67630,16-Dec,-1.46,1,0.64,
7335,에이치엘비생명과학,67630,17-Dec,0.64,1,-0.9,
7336,에이치엘비생명과학,67630,18-Dec,-0.9,1,-0.59,
7337,에이치엘비생명과학,67630,19-Dec,-0.59,1,,
7338,에이치엘비제약,47920,15-Dec,-1.46,0,0.58,
7339,에이치엘비제약,47920,16-Dec,0.58,1,-1.81,
7340,에이치엘비제약,47920,17-Dec,-1.81,1,-6.78,
7341,에이치엘비제약,47920,18-Dec,-6.78,1,1.21,
7342,에이치엘비제약,47920,19-Dec,1.21,0,,
7343,에이치엘비테라퓨틱스,115450,11-Dec,-82.36,0,-0.57,
7344,에이치엘비테라퓨틱스,115450,12-Dec,-0.57,1,0.18,
7345,에이치엘비테라퓨틱스,115450,13-Dec,0.18,1,-1.87,
7346,에이치엘비테라퓨틱스,115450,14-Dec,-1.87,1,-4.66,
7347,에이치엘비테라퓨틱스,115450,15-Dec,-4.66,1,-7.96,
7348,에이치엘비테라퓨틱스,115450,16-Dec,-7.96,1,-6.68,
7349,에이치엘비테라퓨틱스,115450,17-Dec,-6.68,1,-3.75,
7350,에이치엘비테라퓨틱스,115450,18-Dec,-3.75,1,-4.71,
7351,에이치엘비테라퓨틱스,115450,19-Dec,-4.71,1,,
7352,에이치엠엠,11200,11-Dec,-1.4,0,-1.56,
7353,에이치엠엠,11200,12-Dec,-1.56,1,-1.07,
7354,에이치엠엠,11200,13-Dec,-1.07,1,-0.82,
7355,에이치엠엠,11200,14-Dec,-0.82,1,-0.95,
7356,에이치엠엠,11200,15-Dec,-0.95,1,-4.31,
7357,에이치엠엠,11200,16-Dec,-4.31,1,-2.45,
7358,에이치엠엠,11200,17-Dec,-2.45,1,-3.32,
7359,에이치엠엠,11200,18-Dec,-3.32,1,-0.74,
7360,에이치엠엠,11200,19-Dec,-0.74,1,,
7361,에이테크솔루션,71670,11-Dec,8.96,0,-2.62,
7362,에이테크솔루션,71670,12-Dec,-2.62,0,-0.24,
7363,에이테크솔루션,71670,13-Dec,-0.24,1,1.6,
7364,에이테크솔루션,71670,14-Dec,1.6,0,-1.52,
7365,에이테크솔루션,71670,15-Dec,-1.52,0,1.53,
7366,에이테크솔루션,71670,16-Dec,1.53,0,-0.36,
7367,에이테크솔루션,71670,17-Dec,-0.36,0,0.75,
7368,에이테크솔루션,71670,18-Dec,0.75,1,1.86,
7369,에이테크솔루션,71670,19-Dec,1.86,0,,1
7370,에이프로젠제약,3060,11-Dec,0.31,0,-5.51,
7371,에이프로젠제약,3060,12-Dec,-5.51,1,-42.64,
7372,에이프로젠제약,3060,13-Dec,-42.64,1,-3.98,
7373,에이프로젠제약,3060,14-Dec,-3.98,1,-2.94,
7374,에이프로젠제약,3060,15-Dec,-2.94,1,-0.06,
7375,에이프로젠제약,3060,16-Dec,-0.06,1,-0.16,
7376,에이프로젠제약,3060,17-Dec,-0.16,1,-0.11,
7377,에이프로젠제약,3060,18-Dec,-0.11,1,-0.59,
7378,에이프로젠제약,3060,19-Dec,-0.59,1,,
7379,에이피에스홀딩스,54620,11-Dec,9.81,0,5.9,
7380,에이피에스홀딩스,54620,12-Dec,5.9,0,7.53,
7381,에이피에스홀딩스,54620,13-Dec,7.53,0,1.47,
7382,에이피에스홀딩스,54620,14-Dec,1.47,0,3.95,
7383,에이피에스홀딩스,54620,15-Dec,3.95,0,14.49,
7384,에이피에스홀딩스,54620,16-Dec,14.49,0,0.44,
7385,에이피에스홀딩스,54620,17-Dec,0.44,0,-4.41,
7386,에이피에스홀딩스,54620,18-Dec,-4.41,1,-8.66,
7387,에이피에스홀딩스,54620,19-Dec,-8.66,1,,
7388,에코바이오홀딩스,38870,11-Dec,0.6,0,2.39,
7389,에코바이오홀딩스,38870,12-Dec,2.39,0,2.47,
7390,에코바이오홀딩스,38870,13-Dec,2.47,0,5.56,
7391,에코바이오홀딩스,38870,14-Dec,5.56,0,8.87,
7392,에코바이오홀딩스,38870,15-Dec,8.87,0,0.64,
7393,에코바이오홀딩스,38870,16-Dec,0.64,0,-4.12,
7394,에코바이오홀딩스,38870,17-Dec,-4.12,1,0.88,
7395,에코바이오홀딩스,38870,18-Dec,0.88,1,2.47,
7396,에코바이오홀딩스,38870,19-Dec,2.47,0,,
7397,에코캡,128540,18-Dec,7777,0,0.32,
7398,에코캡,128540,19-Dec,0.32,0,,
7399,에코플라스틱,38110,11-Dec,4.41,0,1.26,
7400,에코플라스틱,38110,12-Dec,1.26,0,1.32,
7401,에코플라스틱,38110,13-Dec,1.32,0,1.86,
7402,에코플라스틱,38110,14-Dec,1.86,0,1.74,
7403,에코플라스틱,38110,15-Dec,1.74,0,1.27,
7404,에코플라스틱,38110,16-Dec,1.27,0,-0.5,
7405,에코플라스틱,38110,17-Dec,-0.5,0,-0.41,
7406,에코플라스틱,38110,18-Dec,-0.41,1,1.16,
7407,에코플라스틱,38110,19-Dec,1.16,0,,
7408,에프엔에스테크,83500,17-Dec,-10.7,0,3.64,
7409,에프엔에스테크,83500,18-Dec,3.64,0,2.42,
7410,에프엔에스테크,83500,19-Dec,2.42,0,,
7411,엑스큐어,70300,11-Dec,188.86,0,-136.49,
7412,엑스큐어,70300,12-Dec,-136.49,0,763.63,
7413,엑스큐어,70300,13-Dec,763.63,0,-1339.68,
7414,엑스큐어,70300,14-Dec,-1339.68,0,0,
7415,엑스큐어,70300,15-Dec,0,0,-107.34,
7416,엑스큐어,70300,16-Dec,-107.34,0,-210.13,
7417,엑스큐어,70300,17-Dec,-210.13,1,-7777,
7418,엑스큐어,70300,18-Dec,-7777,1,31.66,
7419,엑스큐어,70300,19-Dec,31.66,0,,
7420,엔브이에이치코리아,67570,13-Dec,13.72,0,11.58,
7421,엔브이에이치코리아,67570,14-Dec,11.58,0,6.98,
7422,엔브이에이치코리아,67570,15-Dec,6.98,0,6.74,
7423,엔브이에이치코리아,67570,16-Dec,6.74,0,3.37,
7424,엔브이에이치코리아,67570,17-Dec,3.37,0,0.39,
7425,엔브이에이치코리아,67570,18-Dec,0.39,0,1.94,
7426,엔브이에이치코리아,67570,19-Dec,1.94,0,,
7427,엔시트론,101400,11-Dec,8.62,0,0.49,
7428,엔시트론,101400,12-Dec,0.49,0,-17.06,
7429,엔시트론,101400,13-Dec,-17.06,1,-5.16,
7430,엔시트론,101400,14-Dec,-5.16,1,-3,
7431,엔시트론,101400,15-Dec,-3,1,0,
7432,엔시트론,101400,16-Dec,0,0,-3.72,
7433,엔시트론,101400,17-Dec,-3.72,0,-4.5,
7434,엔시트론,101400,18-Dec,-4.5,1,-2.55,
7435,엔시트론,101400,19-Dec,-2.55,1,,
7436,엔에이치엔,181710,13-Dec,384.44,0,19.1,
7437,엔에이치엔,181710,14-Dec,19.1,0,-45.08,
7438,엔에이치엔,181710,15-Dec,-45.08,0,13.21,
7439,엔에이치엔,181710,16-Dec,13.21,0,117.61,
7440,엔에이치엔,181710,17-Dec,117.61,0,53.4,
7441,엔에이치엔,181710,18-Dec,53.4,0,16.49,
7442,엔에이치엔,181710,19-Dec,16.49,0,,
7443,엘비세미콘,61970,11-Dec,1.97,0,4.45,
7444,엘비세미콘,61970,12-Dec,4.45,0,0.51,
7445,엘비세미콘,61970,13-Dec,0.51,0,-0.35,
7446,엘비세미콘,61970,14-Dec,-0.35,1,2.28,
7447,엘비세미콘,61970,15-Dec,2.28,0,4.28,
7448,엘비세미콘,61970,16-Dec,4.28,0,3.04,
7449,엘비세미콘,61970,17-Dec,3.04,0,4.9,
7450,엘비세미콘,61970,18-Dec,4.9,0,7.8,
7451,엘비세미콘,61970,19-Dec,7.8,0,,
7452,엘아이지넥스원,79550,15-Dec,17.32,0,21.14,
7453,엘아이지넥스원,79550,16-Dec,21.14,0,0.55,
7454,엘아이지넥스원,79550,17-Dec,0.55,0,1.6,
7455,엘아이지넥스원,79550,18-Dec,1.6,0,1.04,
7456,엘아이지넥스원,79550,19-Dec,1.04,0,,
7457,엘지디스플레이,34220,11-Dec,-6.38,0,4.86,
7458,엘지디스플레이,34220,12-Dec,4.86,0,7.32,
7459,엘지디스플레이,34220,13-Dec,7.32,0,12.36,
7460,엘지디스플레이,34220,14-Dec,12.36,0,12.74,
7461,엘지디스플레이,34220,15-Dec,12.74,0,11.45,
7462,엘지디스플레이,34220,16-Dec,11.45,0,27.19,
7463,엘지디스플레이,34220,17-Dec,27.19,0,1.15,
7464,엘지디스플레이,34220,18-Dec,1.15,0,-7.87,
7465,엘지디스플레이,34220,19-Dec,-7.87,0,,
7466,엘지전자,66570,11-Dec,0.88,0,3.53,
7467,엘지전자,66570,12-Dec,3.53,0,3.11,
7468,엘지전자,66570,13-Dec,3.11,0,4.35,
7469,엘지전자,66570,14-Dec,4.35,0,2.64,
7470,엘지전자,66570,15-Dec,2.64,0,3.2,
7471,엘지전자,66570,16-Dec,3.2,0,6.72,
7472,엘지전자,66570,17-Dec,6.72,0,6.52,
7473,엘지전자,66570,18-Dec,6.52,0,5.98,
7474,엘지전자,66570,19-Dec,5.98,0,,
7475,엘티씨,170920,13-Dec,63.26,0,527.15,
7476,엘티씨,170920,14-Dec,527.15,0,11.48,
7477,엘티씨,170920,15-Dec,11.48,0,-1.57,
7478,엘티씨,170920,16-Dec,-1.57,0,1.41,
7479,엘티씨,170920,17-Dec,1.41,0,1.6,
7480,엘티씨,170920,18-Dec,1.6,0,1.36,
7481,엘티씨,170920,19-Dec,1.36,0,,
7482,영신금속공업,7530,11-Dec,1.56,0,1.1,
7483,영신금속공업,7530,12-Dec,1.1,0,2.34,
7484,영신금속공업,7530,13-Dec,2.34,0,1.96,
7485,영신금속공업,7530,14-Dec,1.96,0,2.33,
7486,영신금속공업,7530,15-Dec,2.33,0,0.2,
7487,영신금속공업,7530,16-Dec,0.2,0,-2.79,
7488,영신금속공업,7530,17-Dec,-2.79,1,1.04,
7489,영신금속공업,7530,18-Dec,1.04,0,2.5,
7490,영신금속공업,7530,19-Dec,2.5,0,,
7491,영진약품,3520,11-Dec,3.9,0,2.35,
7492,영진약품,3520,12-Dec,2.35,0,5.83,
7493,영진약품,3520,13-Dec,5.83,0,10.56,
7494,영진약품,3520,14-Dec,10.56,0,5.8,
7495,영진약품,3520,15-Dec,5.8,0,6.93,
7496,영진약품,3520,16-Dec,6.93,0,6.54,
7497,영진약품,3520,17-Dec,6.54,0,-8.02,
7498,영진약품,3520,18-Dec,-8.02,0,7777,
7499,영진약품,3520,19-Dec,7777,0,,
7500,영풍정밀,36560,11-Dec,547.21,0,360.65,
7501,영풍정밀,36560,12-Dec,360.65,0,279.61,
7502,영풍정밀,36560,13-Dec,279.61,0,311.27,
7503,영풍정밀,36560,14-Dec,311.27,0,63.26,
7504,영풍정밀,36560,15-Dec,63.26,0,1650.67,
7505,영풍정밀,36560,16-Dec,1650.67,0,0,
7506,영풍정밀,36560,17-Dec,0,0,0,
7507,영풍정밀,36560,18-Dec,0,0,774.23,
7508,영풍정밀,36560,19-Dec,774.23,0,,
7509,영풍제지,6740,11-Dec,27.47,0,80.78,
7510,영풍제지,6740,12-Dec,80.78,0,8.03,
7511,영풍제지,6740,13-Dec,8.03,0,2.63,
7512,영풍제지,6740,14-Dec,2.63,0,-5.97,
7513,영풍제지,6740,15-Dec,-5.97,0,1.68,
7514,영풍제지,6740,16-Dec,1.68,0,5.79,
7515,영풍제지,6740,17-Dec,5.79,0,36.81,
7516,영풍제지,6740,18-Dec,36.81,0,32.49,
7517,영풍제지,6740,19-Dec,32.49,0,,
7518,영화금속,12280,11-Dec,2.87,0,3.6,
7519,영화금속,12280,12-Dec,3.6,0,4,
7520,영화금속,12280,13-Dec,4,0,8.77,
7521,영화금속,12280,14-Dec,8.77,0,18.69,
7522,영화금속,12280,15-Dec,18.69,0,13.13,
7523,영화금속,12280,16-Dec,13.13,0,4.13,
7524,영화금속,12280,17-Dec,4.13,0,0.41,
7525,영화금속,12280,18-Dec,0.41,0,0.64,
7526,영화금속,12280,19-Dec,0.64,1,,
7527,영화테크,265560,17-Dec,47.02,0,48.85,
7528,영화테크,265560,18-Dec,48.85,0,-30.83,
7529,영화테크,265560,19-Dec,-30.83,0,,
7530,예스이십사,53280,11-Dec,241.54,0,76704.04,
7531,예스이십사,53280,12-Dec,76704.04,0,24.91,
7532,예스이십사,53280,13-Dec,24.91,0,15.49,
7533,예스이십사,53280,14-Dec,15.49,0,26.11,
7534,예스이십사,53280,15-Dec,26.11,0,6.7,
7535,예스이십사,53280,16-Dec,6.7,0,-1.49,
7536,예스이십사,53280,17-Dec,-1.49,0,-2.73,
7537,예스이십사,53280,18-Dec,-2.73,1,6.12,
7538,예스이십사,53280,19-Dec,6.12,0,,
7539,오상자이엘,53980,11-Dec,5.81,0,12.07,
7540,오상자이엘,53980,12-Dec,12.07,0,9.32,
7541,오상자이엘,53980,13-Dec,9.32,0,6.46,
7542,오상자이엘,53980,14-Dec,6.46,0,3.8,
7543,오상자이엘,53980,15-Dec,3.8,0,-0.24,
7544,오상자이엘,53980,16-Dec,-0.24,0,3.14,
7545,오상자이엘,53980,17-Dec,3.14,0,-2.65,
7546,오상자이엘,53980,18-Dec,-2.65,0,-5.78,
7547,오상자이엘,53980,19-Dec,-5.78,1,,
7548,오성첨단소재,52420,11-Dec,0.3,0,-2.23,
7549,오성첨단소재,52420,12-Dec,-2.23,1,-1.04,
7550,오성첨단소재,52420,13-Dec,-1.04,1,-2.34,
7551,오성첨단소재,52420,14-Dec,-2.34,1,0.29,
7552,오성첨단소재,52420,15-Dec,0.29,1,-0.78,
7553,오성첨단소재,52420,16-Dec,-0.78,1,0.53,
7554,오성첨단소재,52420,17-Dec,0.53,1,0.5,
7555,오성첨단소재,52420,18-Dec,0.5,1,4.98,
7556,오성첨단소재,52420,19-Dec,4.98,0,,
7557,옴니시스템,57540,11-Dec,-4.11,0,-5.93,
7558,옴니시스템,57540,12-Dec,-5.93,1,0.2,
7559,옴니시스템,57540,13-Dec,0.2,1,12.88,
7560,옴니시스템,57540,14-Dec,12.88,0,16.1,
7561,옴니시스템,57540,15-Dec,16.1,0,5.43,
7562,옴니시스템,57540,16-Dec,5.43,0,6.18,
7563,옴니시스템,57540,17-Dec,6.18,0,2.27,
7564,옴니시스템,57540,18-Dec,2.27,0,-1.56,
7565,옴니시스템,57540,19-Dec,-1.56,0,,
7566,와이엠씨,155650,12-Dec,24.52,0,27.7,
7567,와이엠씨,155650,13-Dec,27.7,0,7.26,
7568,와이엠씨,155650,14-Dec,7.26,0,10.45,
7569,와이엠씨,155650,15-Dec,10.45,0,25.55,
7570,와이엠씨,155650,16-Dec,25.55,0,56.44,
7571,와이엠씨,155650,17-Dec,56.44,0,98.35,
7572,와이엠씨,155650,18-Dec,98.35,0,-23.74,
7573,와이엠씨,155650,19-Dec,-23.74,0,,
7574,우리바이오,82850,11-Dec,2.25,0,2.83,
7575,우리바이오,82850,12-Dec,2.83,0,1.11,
7576,우리바이오,82850,13-Dec,1.11,0,0.15,
7577,우리바이오,82850,14-Dec,0.15,0,4.41,
7578,우리바이오,82850,15-Dec,4.41,0,-1.13,
7579,우리바이오,82850,16-Dec,-1.13,0,-0.48,
7580,우리바이오,82850,17-Dec,-0.48,1,-1.37,
7581,우리바이오,82850,18-Dec,-1.37,1,2.9,
7582,우리바이오,82850,19-Dec,2.9,0,,
7583,우리엔터프라이즈,37400,11-Dec,1.59,0,6.47,
7584,우리엔터프라이즈,37400,12-Dec,6.47,0,1.18,
7585,우리엔터프라이즈,37400,13-Dec,1.18,0,0.08,
7586,우리엔터프라이즈,37400,14-Dec,0.08,0,3.53,
7587,우리엔터프라이즈,37400,15-Dec,3.53,0,-1.44,
7588,우리엔터프라이즈,37400,16-Dec,-1.44,0,-0.4,
7589,우리엔터프라이즈,37400,17-Dec,-0.4,1,-1.25,
7590,우리엔터프라이즈,37400,18-Dec,-1.25,1,2.87,
7591,우리엔터프라이즈,37400,19-Dec,2.87,0,,
7592,우리이앤엘,153490,13-Dec,-0.72,0,-0.31,
7593,우리이앤엘,153490,14-Dec,-0.31,1,0.04,
7594,우리이앤엘,153490,15-Dec,0.04,1,-1.74,
7595,우리이앤엘,153490,16-Dec,-1.74,1,-2.84,
7596,우리이앤엘,153490,17-Dec,-2.84,1,2.75,
7597,우리이앤엘,153490,18-Dec,2.75,0,3.86,
7598,우리이앤엘,153490,19-Dec,3.86,0,,
7599,우림피티에스,101170,11-Dec,34.92,0,16.5,
7600,우림피티에스,101170,12-Dec,16.5,0,10.12,
7601,우림피티에스,101170,13-Dec,10.12,0,14.66,
7602,우림피티에스,101170,14-Dec,14.66,0,26.68,
7603,우림피티에스,101170,15-Dec,26.68,0,8.25,
7604,우림피티에스,101170,16-Dec,8.25,0,-34.85,
7605,우림피티에스,101170,17-Dec,-34.85,0,61.99,
7606,우림피티에스,101170,18-Dec,61.99,0,-38.06,
7607,우림피티에스,101170,19-Dec,-38.06,0,,
7608,우수AMS,66590,11-Dec,1.91,0,0.39,
7609,우수AMS,66590,12-Dec,0.39,0,2.67,
7610,우수AMS,66590,13-Dec,2.67,0,2.49,
7611,우수AMS,66590,14-Dec,2.49,0,3.77,
7612,우수AMS,66590,15-Dec,3.77,0,3.33,
7613,우수AMS,66590,16-Dec,3.33,0,2.35,
7614,우수AMS,66590,17-Dec,2.35,0,3.29,
7615,우수AMS,66590,18-Dec,3.29,0,1.64,
7616,우수AMS,66590,19-Dec,1.64,0,,
7617,우원개발,46940,11-Dec,2.27,0,1.17,
7618,우원개발,46940,12-Dec,1.17,0,0.02,
7619,우원개발,46940,13-Dec,0.02,0,5.08,
7620,우원개발,46940,14-Dec,5.08,0,35.12,
7621,우원개발,46940,15-Dec,35.12,0,28.6,
7622,우원개발,46940,16-Dec,28.6,0,7.37,
7623,우원개발,46940,17-Dec,7.37,0,1.13,
7624,우원개발,46940,18-Dec,1.13,0,20.01,
7625,우원개발,46940,19-Dec,20.01,0,,
7626,우진비앤지,18620,11-Dec,3.88,0,7.83,
7627,우진비앤지,18620,12-Dec,7.83,0,4.22,
7628,우진비앤지,18620,13-Dec,4.22,0,4.76,
7629,우진비앤지,18620,14-Dec,4.76,0,0,
7630,우진비앤지,18620,15-Dec,0,0,0.46,
7631,우진비앤지,18620,16-Dec,0.46,0,-3.14,
7632,우진비앤지,18620,17-Dec,-3.14,1,-3.6,
7633,우진비앤지,18620,18-Dec,-3.6,1,2.41,
7634,우진비앤지,18620,19-Dec,2.41,0,,
7635,원풍물산,8290,11-Dec,1.27,0,1.71,
7636,원풍물산,8290,12-Dec,1.71,0,1.43,
7637,원풍물산,8290,13-Dec,1.43,0,0.97,
7638,원풍물산,8290,14-Dec,0.97,0,2.13,
7639,원풍물산,8290,15-Dec,2.13,0,0.82,
7640,원풍물산,8290,16-Dec,0.82,0,1.17,
7641,원풍물산,8290,17-Dec,1.17,0,-0.88,
7642,원풍물산,8290,18-Dec,-0.88,0,-1.83,
7643,원풍물산,8290,19-Dec,-1.83,1,,
7644,웰바이오텍,10600,11-Dec,2.86,0,3.28,
7645,웰바이오텍,10600,12-Dec,3.28,0,3.26,
7646,웰바이오텍,10600,13-Dec,3.26,0,0.48,
7647,웰바이오텍,10600,14-Dec,0.48,0,4.91,
7648,웰바이오텍,10600,15-Dec,4.91,0,-1.12,
7649,웰바이오텍,10600,16-Dec,-1.12,0,-8.77,
7650,웰바이오텍,10600,17-Dec,-8.77,1,-2.72,
7651,웰바이오텍,10600,18-Dec,-2.72,1,-5,
7652,웰바이오텍,10600,19-Dec,-5,1,,
7653,위즈코프,38620,11-Dec,-7777,0,-7777,
7654,위즈코프,38620,12-Dec,-7777,1,-3.96,
7655,위즈코프,38620,13-Dec,-3.96,1,0.37,
7656,위즈코프,38620,14-Dec,0.37,1,14.3,
7657,위즈코프,38620,15-Dec,14.3,0,7777,
7658,위즈코프,38620,16-Dec,7777,0,6.92,
7659,위즈코프,38620,17-Dec,6.92,0,4.77,
7660,위즈코프,38620,18-Dec,4.77,0,10.95,
7661,위즈코프,38620,19-Dec,10.95,0,,
7662,유네코,64510,18-Dec,-2.89,0,-0.57,
7663,유네코,64510,19-Dec,-0.57,1,,
7664,유니슨,18000,11-Dec,-1.48,0,-0.13,
7665,유니슨,18000,12-Dec,-0.13,1,-2.65,
7666,유니슨,18000,13-Dec,-2.65,1,0.21,
7667,유니슨,18000,14-Dec,0.21,1,0.35,
7668,유니슨,18000,15-Dec,0.35,1,-1.33,
7669,유니슨,18000,16-Dec,-1.33,1,2.29,
7670,유니슨,18000,17-Dec,2.29,0,0.14,
7671,유니슨,18000,18-Dec,0.14,0,-2.05,
7672,유니슨,18000,19-Dec,-2.05,1,,
7673,유니온머티리얼,47400,11-Dec,11.91,0,5.12,
7674,유니온머티리얼,47400,12-Dec,5.12,0,5.96,
7675,유니온머티리얼,47400,13-Dec,5.96,0,6.57,
7676,유니온머티리얼,47400,14-Dec,6.57,0,8.73,
7677,유니온머티리얼,47400,15-Dec,8.73,0,16.52,
7678,유니온머티리얼,47400,16-Dec,16.52,0,3.45,
7679,유니온머티리얼,47400,17-Dec,3.45,0,0.63,
7680,유니온머티리얼,47400,18-Dec,0.63,0,3.33,
7681,유니온머티리얼,47400,19-Dec,3.33,0,,
