,회사명,거래소코드,회계년도,이자보상배율,부실기업,이보배2,회생여부
1779,소프트센,32680,Dec-15,-37.73,0.0,5.07,
1780,소프트센,32680,Dec-16,5.07,0.0,0.34,
1781,소프트센,32680,Dec-17,0.34,0.0,1.09,
1782,소프트센,32680,Dec-18,1.09,0.0,0.5,
1783,소프트센,32680,Dec-19,0.5,0.0,,
1784,손오공,66910,Dec-11,1.07,0.0,0.93,
1785,손오공,66910,Dec-12,0.93,0.0,-5.71,
1786,손오공,66910,Dec-13,-5.71,1.0,-3.04,
1787,손오공,66910,Dec-14,-3.04,1.0,11.6,
1788,손오공,66910,Dec-15,11.6,0.0,10.96,1.0
1789,손오공,66910,Dec-16,10.96,0.0,-35.96,
1790,손오공,66910,Dec-17,-35.96,0.0,3.44,
1791,손오공,66910,Dec-18,3.44,0.0,-4.2,
1792,손오공,66910,Dec-19,-4.2,0.0,,
1793,솔고바이오메디칼,43100,Dec-11,-2.22,0.0,-4.55,
1794,솔고바이오메디칼,43100,Dec-12,-4.55,1.0,-3.34,
1795,솔고바이오메디칼,43100,Dec-13,-3.34,1.0,-0.59,
1796,솔고바이오메디칼,43100,Dec-14,-0.59,1.0,-6.2,
1797,솔고바이오메디칼,43100,Dec-15,-6.2,1.0,-14.58,
1798,솔고바이오메디칼,43100,Dec-16,-14.58,1.0,-11.31,
1799,솔고바이오메디칼,43100,Dec-17,-11.31,1.0,-22.21,
1800,솔고바이오메디칼,43100,Dec-18,-22.21,1.0,-10.2,
1801,솔고바이오메디칼,43100,Dec-19,-10.2,1.0,,
1802,솔루에타,154040,Dec-13,20.51,0.0,17.56,
1803,솔루에타,154040,Dec-14,17.56,0.0,182.05,
1804,솔루에타,154040,Dec-15,182.05,0.0,-0.05,
1805,솔루에타,154040,Dec-16,-0.05,0.0,0.58,
1806,솔루에타,154040,Dec-17,0.58,1.0,1.3,
1807,솔루에타,154040,Dec-18,1.3,0.0,1.65,
1808,솔루에타,154040,Dec-19,1.65,0.0,,
1809,솔본,35610,Dec-11,0.01,0.0,-5.31,
1810,솔본,35610,Dec-12,-5.31,1.0,0.75,
1811,솔본,35610,Dec-13,0.75,1.0,-6.08,
1812,솔본,35610,Dec-14,-6.08,1.0,11.12,
1813,솔본,35610,Dec-15,11.12,0.0,5.72,1.0
1814,솔본,35610,Dec-16,5.72,0.0,29.91,
1815,솔본,35610,Dec-17,29.91,0.0,150.13,
1816,솔본,35610,Dec-18,150.13,0.0,2.2,
1817,솔본,35610,Dec-19,2.2,0.0,,
1818,쇼박스,86980,Dec-11,-268.21,0.0,7777.0,
1819,쇼박스,86980,Dec-12,7777.0,0.0,162.67,
1820,쇼박스,86980,Dec-13,162.67,0.0,7777.0,
1821,쇼박스,86980,Dec-14,7777.0,0.0,7777.0,
1822,쇼박스,86980,Dec-15,7777.0,0.0,7777.0,
1823,쇼박스,86980,Dec-16,7777.0,0.0,826.22,
1824,쇼박스,86980,Dec-17,826.22,0.0,293.4,
1825,쇼박스,86980,Dec-18,293.4,0.0,14.47,
1826,쇼박스,86980,Dec-19,14.47,0.0,,
1827,스마트솔루션즈,136510,Dec-11,2095.51,0.0,-5394.33,
1828,스마트솔루션즈,136510,Dec-12,-5394.33,0.0,9425.81,
1829,스마트솔루션즈,136510,Dec-13,9425.81,0.0,-7777.0,
1830,스마트솔루션즈,136510,Dec-14,-7777.0,0.0,7777.0,
1831,스마트솔루션즈,136510,Dec-15,7777.0,0.0,1708.51,
1832,스마트솔루션즈,136510,Dec-16,1708.51,0.0,21.88,
1833,스마트솔루션즈,136510,Dec-17,21.88,0.0,-3.68,
1834,스마트솔루션즈,136510,Dec-18,-3.68,0.0,-30.14,
1835,스마트솔루션즈,136510,Dec-19,-30.14,1.0,,
1836,스맥,99440,Dec-11,3.09,0.0,2.82,
1837,스맥,99440,Dec-12,2.82,0.0,1.5,
1838,스맥,99440,Dec-13,1.5,0.0,1.96,
1839,스맥,99440,Dec-14,1.96,0.0,1.53,
1840,스맥,99440,Dec-15,1.53,0.0,1.29,
1841,스맥,99440,Dec-16,1.29,0.0,1.52,
1842,스맥,99440,Dec-17,1.52,0.0,-0.23,
1843,스맥,99440,Dec-18,-0.23,0.0,-3.97,
1844,스맥,99440,Dec-19,-3.97,1.0,,
1845,스카이문스테크놀로지,33790,Dec-11,-2052578.0,0.0,-7777.0,
1846,스카이문스테크놀로지,33790,Dec-12,-7777.0,1.0,-7777.0,
1847,스카이문스테크놀로지,33790,Dec-13,-7777.0,1.0,745.68,
1848,스카이문스테크놀로지,33790,Dec-14,745.68,0.0,-9.89,1.0
1849,스카이문스테크놀로지,33790,Dec-15,-9.89,0.0,-115.37,
1850,스카이문스테크놀로지,33790,Dec-16,-115.37,1.0,-8.45,
1851,스카이문스테크놀로지,33790,Dec-17,-8.45,1.0,-5.76,
1852,스카이문스테크놀로지,33790,Dec-18,-5.76,1.0,-39.7,
1853,스카이문스테크놀로지,33790,Dec-19,-39.7,1.0,,
1854,스킨앤스킨,159910,Dec-12,83.42,0.0,-25.32,
1855,스킨앤스킨,159910,Dec-13,-25.32,0.0,-12.45,
1856,스킨앤스킨,159910,Dec-14,-12.45,1.0,-3.74,
1857,스킨앤스킨,159910,Dec-15,-3.74,1.0,0.29,
1858,스킨앤스킨,159910,Dec-16,0.29,1.0,-4.57,
1859,스킨앤스킨,159910,Dec-17,-4.57,1.0,-2.83,
1860,스킨앤스킨,159910,Dec-18,-2.83,1.0,-19.61,
1861,스킨앤스킨,159910,Dec-19,-19.61,1.0,,
1862,스타플렉스,115570,Dec-11,-1.11,0.0,0.45,
1863,스타플렉스,115570,Dec-12,0.45,1.0,1.79,
1864,스타플렉스,115570,Dec-13,1.79,0.0,2.03,1.0
1865,스타플렉스,115570,Dec-14,2.03,0.0,3.7,
1866,스타플렉스,115570,Dec-15,3.7,0.0,6.57,
1867,스타플렉스,115570,Dec-16,6.57,0.0,1.47,
1868,스타플렉스,115570,Dec-17,1.47,0.0,0.03,
1869,스타플렉스,115570,Dec-18,0.03,0.0,0.54,
1870,스타플렉스,115570,Dec-19,0.54,1.0,,
1871,스페코,13810,Dec-11,-0.41,0.0,1.12,
1872,스페코,13810,Dec-12,1.12,0.0,0.4,
1873,스페코,13810,Dec-13,0.4,0.0,4.09,
1874,스페코,13810,Dec-14,4.09,0.0,8.48,
1875,스페코,13810,Dec-15,8.48,0.0,4.99,
1876,스페코,13810,Dec-16,4.99,0.0,1.26,
1877,스페코,13810,Dec-17,1.26,0.0,-3.62,
1878,스페코,13810,Dec-18,-3.62,0.0,7.29,
1879,스페코,13810,Dec-19,7.29,0.0,,
1880,승일,49830,Dec-11,27.91,0.0,68.11,
1881,승일,49830,Dec-12,68.11,0.0,191.35,
1882,승일,49830,Dec-13,191.35,0.0,7777.0,
1883,승일,49830,Dec-14,7777.0,0.0,189.04,
1884,승일,49830,Dec-15,189.04,0.0,21.41,
1885,승일,49830,Dec-16,21.41,0.0,15.17,
1886,승일,49830,Dec-17,15.17,0.0,11.35,
1887,승일,49830,Dec-18,11.35,0.0,-13.35,
1888,승일,49830,Dec-19,-13.35,0.0,,
1889,시공테크,20710,Dec-11,2775.91,0.0,319.62,
1890,시공테크,20710,Dec-12,319.62,0.0,7777.0,
1891,시공테크,20710,Dec-13,7777.0,0.0,7777.0,
1892,시공테크,20710,Dec-14,7777.0,0.0,-7777.0,
1893,시공테크,20710,Dec-15,-7777.0,0.0,-22700.81,
1894,시공테크,20710,Dec-16,-22700.81,1.0,13885.14,
1895,시공테크,20710,Dec-17,13885.14,0.0,-493.44,1.0
1896,시공테크,20710,Dec-18,-493.44,0.0,72.76,
1897,시공테크,20710,Dec-19,72.76,0.0,,
1898,시너지이노베이션,48870,Dec-11,-0.98,0.0,-1.24,
1899,시너지이노베이션,48870,Dec-12,-1.24,1.0,-5.02,
1900,시너지이노베이션,48870,Dec-13,-5.02,1.0,-2.24,
1901,시너지이노베이션,48870,Dec-14,-2.24,1.0,-7.01,
1902,시너지이노베이션,48870,Dec-15,-7.01,1.0,-0.81,
1903,시너지이노베이션,48870,Dec-16,-0.81,1.0,-0.26,
1904,시너지이노베이션,48870,Dec-17,-0.26,1.0,0.74,
1905,시너지이노베이션,48870,Dec-18,0.74,1.0,0.26,
1906,시너지이노베이션,48870,Dec-19,0.26,1.0,,
1907,시노펙스,25320,Dec-11,2.02,0.0,0.47,
1908,시노펙스,25320,Dec-12,0.47,0.0,1.75,
1909,시노펙스,25320,Dec-13,1.75,0.0,1.06,
1910,시노펙스,25320,Dec-14,1.06,0.0,-8.05,
1911,시노펙스,25320,Dec-15,-8.05,0.0,5.02,
1912,시노펙스,25320,Dec-16,5.02,0.0,13.68,
1913,시노펙스,25320,Dec-17,13.68,0.0,1.19,
1914,시노펙스,25320,Dec-18,1.19,0.0,6.58,
1915,시노펙스,25320,Dec-19,6.58,0.0,,
1916,시디즈,134790,Dec-11,4.05,0.0,7777.0,
1917,시디즈,134790,Dec-12,7777.0,0.0,-7777.0,
1918,시디즈,134790,Dec-13,-7777.0,0.0,-7777.0,
1919,시디즈,134790,Dec-14,-7777.0,1.0,-7777.0,
1920,시디즈,134790,Dec-15,-7777.0,1.0,-7777.0,
1921,시디즈,134790,Dec-16,-7777.0,1.0,-7777.0,
1922,시디즈,134790,Dec-17,-7777.0,1.0,7777.0,
1923,시디즈,134790,Dec-18,7777.0,0.0,7777.0,1.0
1924,시디즈,134790,Dec-19,7777.0,0.0,,
1925,시큐브,131090,Dec-11,90.89,0.0,46.42,
1926,시큐브,131090,Dec-12,46.42,0.0,17.54,
1927,시큐브,131090,Dec-13,17.54,0.0,-24.71,
1928,시큐브,131090,Dec-14,-24.71,0.0,1407.18,
1929,시큐브,131090,Dec-15,1407.18,0.0,7777.0,
1930,시큐브,131090,Dec-16,7777.0,0.0,7777.0,
1931,시큐브,131090,Dec-17,7777.0,0.0,7777.0,
1932,시큐브,131090,Dec-18,7777.0,0.0,798.55,
1933,시큐브,131090,Dec-19,798.55,0.0,,
1934,시티랩스,139050,Dec-11,8.98,0.0,14.69,
1935,시티랩스,139050,Dec-12,14.69,0.0,128.17,
1936,시티랩스,139050,Dec-13,128.17,0.0,605.11,
1937,시티랩스,139050,Dec-14,605.11,0.0,-4.0,
1938,시티랩스,139050,Dec-15,-4.0,0.0,-3.19,
1939,시티랩스,139050,Dec-16,-3.19,1.0,-17.05,
1940,시티랩스,139050,Dec-17,-17.05,1.0,-2.29,
1941,시티랩스,139050,Dec-18,-2.29,1.0,-0.43,
1942,시티랩스,139050,Dec-19,-0.43,1.0,,
1943,신성이엔지,11930,Dec-11,-1.67,0.0,-3.08,
1944,신성이엔지,11930,Dec-12,-3.08,1.0,-1.04,
1945,신성이엔지,11930,Dec-13,-1.04,1.0,-0.28,
1946,신성이엔지,11930,Dec-14,-0.28,1.0,0.78,
1947,신성이엔지,11930,Dec-15,0.78,1.0,-1.15,
1948,신성이엔지,11930,Dec-16,-1.15,1.0,-0.52,
1949,신성이엔지,11930,Dec-17,-0.52,1.0,-0.36,
1950,신성이엔지,11930,Dec-18,-0.36,1.0,0.87,
1951,신성이엔지,11930,Dec-19,0.87,1.0,,
1952,신원,9270,Dec-11,0.22,0.0,0.08,
1953,신원,9270,Dec-12,0.08,1.0,1.14,
1954,신원,9270,Dec-13,1.14,0.0,2.02,1.0
1955,신원,9270,Dec-14,2.02,0.0,2.27,
1956,신원,9270,Dec-15,2.27,0.0,2.14,
1957,신원,9270,Dec-16,2.14,0.0,0.11,
1958,신원,9270,Dec-17,0.11,0.0,0.23,
1959,신원,9270,Dec-18,0.23,1.0,1.69,
1960,신원,9270,Dec-19,1.69,0.0,,1.0
1961,신화다이나믹스,1770,Dec-11,1.69,0.0,2.27,
1962,신화다이나믹스,1770,Dec-12,2.27,0.0,-0.56,
1963,신화다이나믹스,1770,Dec-13,-0.56,0.0,1.27,
1964,신화다이나믹스,1770,Dec-14,1.27,0.0,3.32,
1965,신화다이나믹스,1770,Dec-15,3.32,0.0,0.99,
1966,신화다이나믹스,1770,Dec-16,0.99,0.0,-3.14,
1967,신화다이나믹스,1770,Dec-17,-3.14,1.0,5.83,
1968,신화다이나믹스,1770,Dec-18,5.83,0.0,2.15,
1969,신화다이나믹스,1770,Dec-19,2.15,0.0,,
1970,신화콘텍,187270,Dec-14,17.71,0.0,-2.13,
1971,신화콘텍,187270,Dec-15,-2.13,0.0,1.33,
1972,신화콘텍,187270,Dec-16,1.33,0.0,13.15,
1973,신화콘텍,187270,Dec-17,13.15,0.0,-0.51,
1974,신화콘텍,187270,Dec-18,-0.51,0.0,-0.82,
1975,신화콘텍,187270,Dec-19,-0.82,1.0,,
1976,신흥,4080,Dec-11,2.87,0.0,0.58,
1977,신흥,4080,Dec-12,0.58,0.0,1.53,
1978,신흥,4080,Dec-13,1.53,0.0,5.73,
1979,신흥,4080,Dec-14,5.73,0.0,6.24,
1980,신흥,4080,Dec-15,6.24,0.0,4.32,
1981,신흥,4080,Dec-16,4.32,0.0,5.01,
1982,신흥,4080,Dec-17,5.01,0.0,1.36,
1983,신흥,4080,Dec-18,1.36,0.0,3.89,
1984,신흥,4080,Dec-19,3.89,0.0,,
1985,심텍,222800,Dec-15,4.5,0.0,4.87,
1986,심텍,222800,Dec-16,4.87,0.0,4.16,
1987,심텍,222800,Dec-17,4.16,0.0,2.69,
1988,심텍,222800,Dec-18,2.69,0.0,-1.35,
1989,심텍,222800,Dec-19,-1.35,0.0,,
1990,심텍홀딩스,36710,Dec-11,6.44,0.0,6.62,
1991,심텍홀딩스,36710,Dec-12,6.62,0.0,-3.87,
1992,심텍홀딩스,36710,Dec-13,-3.87,0.0,1.2,
1993,심텍홀딩스,36710,Dec-14,1.2,0.0,1.61,
1994,심텍홀딩스,36710,Dec-15,1.61,0.0,3.76,
1995,심텍홀딩스,36710,Dec-16,3.76,0.0,3.36,
1996,심텍홀딩스,36710,Dec-17,3.36,0.0,2.55,
1997,심텍홀딩스,36710,Dec-18,2.55,0.0,-1.24,
1998,심텍홀딩스,36710,Dec-19,-1.24,0.0,,
1999,싸이토젠,217330,Dec-18,-300.72,0.0,-94.69,
2000,싸이토젠,217330,Dec-19,-94.69,1.0,,
2001,쌍방울,102280,Dec-11,4.38,0.0,2.82,
2002,쌍방울,102280,Dec-12,2.82,0.0,-0.12,
2003,쌍방울,102280,Dec-13,-0.12,0.0,0.13,
2004,쌍방울,102280,Dec-14,0.13,1.0,0.52,
2005,쌍방울,102280,Dec-15,0.52,1.0,-9.13,
2006,쌍방울,102280,Dec-16,-9.13,1.0,-14.15,
2007,쌍방울,102280,Dec-17,-14.15,1.0,0.32,
2008,쌍방울,102280,Dec-18,0.32,1.0,-2.93,
2009,쌍방울,102280,Dec-19,-2.93,1.0,,
2010,쎄니트,37760,Dec-11,-1.6,0.0,1.63,
2011,쎄니트,37760,Dec-12,1.63,0.0,3.11,
2012,쎄니트,37760,Dec-13,3.11,0.0,4.41,
2013,쎄니트,37760,Dec-14,4.41,0.0,5.71,
2014,쎄니트,37760,Dec-15,5.71,0.0,5.56,
2015,쎄니트,37760,Dec-16,5.56,0.0,4.86,
2016,쎄니트,37760,Dec-17,4.86,0.0,3.63,
2017,쎄니트,37760,Dec-18,3.63,0.0,3.1,
2018,쎄니트,37760,Dec-19,3.1,0.0,,
2019,쎌마테라퓨틱스,15540,Dec-11,-6.83,0.0,-13.71,
2020,쎌마테라퓨틱스,15540,Dec-12,-13.71,1.0,-49.39,
2021,쎌마테라퓨틱스,15540,Dec-13,-49.39,1.0,-87.91,
2022,쎌마테라퓨틱스,15540,Dec-14,-87.91,1.0,-9.64,
2023,쎌마테라퓨틱스,15540,Dec-15,-9.64,1.0,-2.49,
2024,쎌마테라퓨틱스,15540,Dec-16,-2.49,1.0,-11.62,
2025,쎌마테라퓨틱스,15540,Dec-17,-11.62,1.0,-15.27,
2026,쎌마테라퓨틱스,15540,Dec-18,-15.27,1.0,-3.31,
2027,쎌마테라퓨틱스,15540,Dec-19,-3.31,1.0,,
2028,쏠리드,50890,Dec-11,-1.35,0.0,2.25,
2029,쏠리드,50890,Dec-12,2.25,0.0,4.6,
2030,쏠리드,50890,Dec-13,4.6,0.0,5.38,
2031,쏠리드,50890,Dec-14,5.38,0.0,1.37,
2032,쏠리드,50890,Dec-15,1.37,0.0,-5.95,
2033,쏠리드,50890,Dec-16,-5.95,0.0,2.11,
2034,쏠리드,50890,Dec-17,2.11,0.0,0.17,
2035,쏠리드,50890,Dec-18,0.17,0.0,-1.32,
2036,쏠리드,50890,Dec-19,-1.32,1.0,,
2037,씨씨에스충북방송,66790,Dec-11,0.71,0.0,0.37,
2038,씨씨에스충북방송,66790,Dec-12,0.37,1.0,-0.96,
2039,씨씨에스충북방송,66790,Dec-13,-0.96,1.0,-6.2,
2040,씨씨에스충북방송,66790,Dec-14,-6.2,1.0,-0.82,
2041,씨씨에스충북방송,66790,Dec-15,-0.82,1.0,-1.7,
2042,씨씨에스충북방송,66790,Dec-16,-1.7,1.0,-2.14,
2043,씨씨에스충북방송,66790,Dec-17,-2.14,1.0,-10.49,
2044,씨씨에스충북방송,66790,Dec-18,-10.49,1.0,1.35,
2045,씨씨에스충북방송,66790,Dec-19,1.35,0.0,,1.0
2046,씨아이테크,4920,Dec-11,-37.97,0.0,-123.22,
2047,씨아이테크,4920,Dec-12,-123.22,1.0,-5.7,
2048,씨아이테크,4920,Dec-13,-5.7,1.0,-3.74,
2049,씨아이테크,4920,Dec-14,-3.74,1.0,2.29,
2050,씨아이테크,4920,Dec-15,2.29,0.0,-1.99,1.0
2051,씨아이테크,4920,Dec-16,-1.99,0.0,-5.71,
2052,씨아이테크,4920,Dec-17,-5.71,1.0,-3.53,
2053,씨아이테크,4920,Dec-18,-3.53,1.0,-7.09,
2054,씨아이테크,4920,Dec-19,-7.09,1.0,,
2055,씨에스,65770,Dec-11,-1.31,0.0,-0.25,
2056,씨에스,65770,Dec-12,-0.25,1.0,-4.59,
2057,씨에스,65770,Dec-13,-4.59,1.0,0.68,
2058,씨에스,65770,Dec-14,0.68,1.0,-4.15,
2059,씨에스,65770,Dec-15,-4.15,1.0,-0.18,
2060,씨에스,65770,Dec-16,-0.18,1.0,2.16,
2061,씨에스,65770,Dec-17,2.16,0.0,7777.0,1.0
2062,씨에스,65770,Dec-18,7777.0,0.0,-77.92,
2063,씨에스,65770,Dec-19,-77.92,0.0,,
2064,씨에스에이코스믹,83660,Dec-11,-2.27,0.0,-2.21,
2065,씨에스에이코스믹,83660,Dec-12,-2.21,1.0,-1.58,
2066,씨에스에이코스믹,83660,Dec-13,-1.58,1.0,-1.44,
2067,씨에스에이코스믹,83660,Dec-14,-1.44,1.0,1.07,
2068,씨에스에이코스믹,83660,Dec-15,1.07,0.0,-3.95,1.0
2069,씨에스에이코스믹,83660,Dec-16,-3.95,0.0,-49.55,
2070,씨에스에이코스믹,83660,Dec-17,-49.55,1.0,0.15,
2071,씨에스에이코스믹,83660,Dec-18,0.15,1.0,-20.75,
2072,씨에스에이코스믹,83660,Dec-19,-20.75,1.0,,
2073,씨엔플러스,115530,Dec-11,31.87,0.0,7.78,
2074,씨엔플러스,115530,Dec-12,7.78,0.0,-1.35,
2075,씨엔플러스,115530,Dec-13,-1.35,0.0,-12.81,
2076,씨엔플러스,115530,Dec-14,-12.81,1.0,-5.9,
2077,씨엔플러스,115530,Dec-15,-5.9,1.0,-5.19,
2078,씨엔플러스,115530,Dec-16,-5.19,1.0,-0.28,
2079,씨엔플러스,115530,Dec-17,-0.28,1.0,-3.63,
2080,씨엔플러스,115530,Dec-18,-3.63,1.0,-1.01,
2081,씨엔플러스,115530,Dec-19,-1.01,1.0,,
2082,씨유메디칼시스템,115480,Dec-11,56.22,0.0,16.92,
2083,씨유메디칼시스템,115480,Dec-12,16.92,0.0,0.08,
2084,씨유메디칼시스템,115480,Dec-13,0.08,0.0,-0.6,
2085,씨유메디칼시스템,115480,Dec-14,-0.6,1.0,1.6,
2086,씨유메디칼시스템,115480,Dec-15,1.6,0.0,0.58,1.0
2087,씨유메디칼시스템,115480,Dec-16,0.58,0.0,-2.2,
2088,씨유메디칼시스템,115480,Dec-17,-2.2,1.0,2.41,
2089,씨유메디칼시스템,115480,Dec-18,2.41,0.0,0.47,1.0
2090,씨유메디칼시스템,115480,Dec-19,0.47,0.0,,
2091,씨티씨바이오,60590,Dec-11,0.27,0.0,5.66,
2092,씨티씨바이오,60590,Dec-12,5.66,0.0,1.49,
2093,씨티씨바이오,60590,Dec-13,1.49,0.0,0.12,
2094,씨티씨바이오,60590,Dec-14,0.12,0.0,1.83,
2095,씨티씨바이오,60590,Dec-15,1.83,0.0,-1.25,
2096,씨티씨바이오,60590,Dec-16,-1.25,0.0,-4.7,
2097,씨티씨바이오,60590,Dec-17,-4.7,1.0,-1.54,
2098,씨티씨바이오,60590,Dec-18,-1.54,1.0,-0.79,
2099,씨티씨바이오,60590,Dec-19,-0.79,1.0,,
2100,아가방앤컴퍼니,13990,Dec-11,28.43,0.0,13.09,
2101,아가방앤컴퍼니,13990,Dec-12,13.09,0.0,9.64,
2102,아가방앤컴퍼니,13990,Dec-13,9.64,0.0,-28.74,
2103,아가방앤컴퍼니,13990,Dec-14,-28.74,0.0,0.58,
2104,아가방앤컴퍼니,13990,Dec-15,0.58,1.0,7.05,
2105,아가방앤컴퍼니,13990,Dec-16,7.05,0.0,-16.64,1.0
2106,아가방앤컴퍼니,13990,Dec-17,-16.64,0.0,-106.56,
2107,아가방앤컴퍼니,13990,Dec-18,-106.56,1.0,-10.89,
2108,아가방앤컴퍼니,13990,Dec-19,-10.89,1.0,,
2109,아나패스,123860,Dec-11,2613.44,0.0,7777.0,
2110,아나패스,123860,Dec-12,7777.0,0.0,46.68,
2111,아나패스,123860,Dec-13,46.68,0.0,40.3,
2112,아나패스,123860,Dec-14,40.3,0.0,16.2,
2113,아나패스,123860,Dec-15,16.2,0.0,28.6,
2114,아나패스,123860,Dec-16,28.6,0.0,17.22,
2115,아나패스,123860,Dec-17,17.22,0.0,-16.74,
2116,아나패스,123860,Dec-18,-16.74,0.0,-35.82,
2117,아나패스,123860,Dec-19,-35.82,1.0,,
2118,아난티,25980,Dec-11,-6.29,0.0,-0.54,
2119,아난티,25980,Dec-12,-0.54,1.0,-0.66,
2120,아난티,25980,Dec-13,-0.66,1.0,3.82,
2121,아난티,25980,Dec-14,3.82,0.0,22.01,1.0
2122,아난티,25980,Dec-15,22.01,0.0,19.01,
2123,아난티,25980,Dec-16,19.01,0.0,1.28,
2124,아난티,25980,Dec-17,1.28,0.0,1.08,
2125,아난티,25980,Dec-18,1.08,0.0,0.31,
2126,아난티,25980,Dec-19,0.31,0.0,,
2127,아리온테크놀로지,58220,Dec-11,21.5,0.0,41.73,
2128,아리온테크놀로지,58220,Dec-12,41.73,0.0,9.32,
2129,아리온테크놀로지,58220,Dec-13,9.32,0.0,4.36,
2130,아리온테크놀로지,58220,Dec-14,4.36,0.0,10.65,
2131,아리온테크놀로지,58220,Dec-15,10.65,0.0,-20.97,
2132,아리온테크놀로지,58220,Dec-16,-20.97,0.0,-7.79,
2133,아리온테크놀로지,58220,Dec-17,-7.79,1.0,-1.41,
2134,아리온테크놀로지,58220,Dec-18,-1.41,1.0,0.36,
2135,아리온테크놀로지,58220,Dec-19,0.36,1.0,,
2136,아모텍,52710,Dec-11,0.02,0.0,2.67,
2137,아모텍,52710,Dec-12,2.67,0.0,3.52,
2138,아모텍,52710,Dec-13,3.52,0.0,0.42,
2139,아모텍,52710,Dec-14,0.42,0.0,4.13,
2140,아모텍,52710,Dec-15,4.13,0.0,6.67,
2141,아모텍,52710,Dec-16,6.67,0.0,10.55,
2142,아모텍,52710,Dec-17,10.55,0.0,2.72,
2143,아모텍,52710,Dec-18,2.72,0.0,1.39,
2144,아모텍,52710,Dec-19,1.39,0.0,,
2145,아미노로직스,74430,Dec-11,-10.38,0.0,-7.14,
2146,아미노로직스,74430,Dec-12,-7.14,1.0,-9.36,
2147,아미노로직스,74430,Dec-13,-9.36,1.0,-27.93,
2148,아미노로직스,74430,Dec-14,-27.93,1.0,20.33,
2149,아미노로직스,74430,Dec-15,20.33,0.0,45.77,1.0
2150,아미노로직스,74430,Dec-16,45.77,0.0,63.25,
2151,아미노로직스,74430,Dec-17,63.25,0.0,245.9,
2152,아미노로직스,74430,Dec-18,245.9,0.0,-19.35,
2153,아미노로직스,74430,Dec-19,-19.35,0.0,,
2154,아바코,83930,Dec-11,44.14,0.0,-3.13,
2155,아바코,83930,Dec-12,-3.13,0.0,49.49,
2156,아바코,83930,Dec-13,49.49,0.0,532.43,
2157,아바코,83930,Dec-14,532.43,0.0,7777.0,
2158,아바코,83930,Dec-15,7777.0,0.0,592.25,
2159,아바코,83930,Dec-16,592.25,0.0,21.81,
2160,아바코,83930,Dec-17,21.81,0.0,525.99,
2161,아바코,83930,Dec-18,525.99,0.0,245.72,
2162,아바코,83930,Dec-19,245.72,0.0,,
2163,아센디오,12170,Dec-11,13.19,0.0,-1.32,
2164,아센디오,12170,Dec-12,-1.32,0.0,-4.15,
2165,아센디오,12170,Dec-13,-4.15,1.0,-3.38,
2166,아센디오,12170,Dec-14,-3.38,1.0,-1.05,
2167,아센디오,12170,Dec-15,-1.05,1.0,-3.15,
2168,아센디오,12170,Dec-16,-3.15,1.0,-1.15,
2169,아센디오,12170,Dec-17,-1.15,1.0,-3.29,
2170,아센디오,12170,Dec-18,-3.29,1.0,-1.93,
2171,아센디오,12170,Dec-19,-1.93,1.0,,
2172,아스타,246720,Dec-17,-47.72,0.0,-22.95,
2173,아스타,246720,Dec-18,-22.95,1.0,-20.34,
2174,아스타,246720,Dec-19,-20.34,1.0,,
2175,아스트,67390,Dec-14,-0.83,0.0,1.56,
2176,아스트,67390,Dec-15,1.56,0.0,2.34,
2177,아스트,67390,Dec-16,2.34,0.0,1.75,
2178,아스트,67390,Dec-17,1.75,0.0,1.48,
2179,아스트,67390,Dec-18,1.48,0.0,1.36,
2180,아스트,67390,Dec-19,1.36,0.0,,
2181,아우딘퓨쳐스,227610,Dec-17,-8.22,0.0,665.52,
2182,아우딘퓨쳐스,227610,Dec-18,665.52,0.0,-151.48,
2183,아우딘퓨쳐스,227610,Dec-19,-151.48,0.0,,
2184,아이디스,143160,Dec-11,7777.0,0.0,21.61,
2185,아이디스,143160,Dec-12,21.61,0.0,88.83,
2186,아이디스,143160,Dec-13,88.83,0.0,7777.0,
2187,아이디스,143160,Dec-14,7777.0,0.0,7777.0,
2188,아이디스,143160,Dec-15,7777.0,0.0,-9.11,
2189,아이디스,143160,Dec-16,-9.11,0.0,-7777.0,
2190,아이디스,143160,Dec-17,-7777.0,1.0,7777.0,
2191,아이디스,143160,Dec-18,7777.0,0.0,16.75,1.0
2192,아이디스,143160,Dec-19,16.75,0.0,,
2193,아이씨디,40910,Dec-16,28.68,0.0,14.78,
2194,아이씨디,40910,Dec-17,14.78,0.0,14.79,
2195,아이씨디,40910,Dec-18,14.79,0.0,10.5,
2196,아이씨디,40910,Dec-19,10.5,0.0,,
2197,아이앤씨테크놀로지,52860,Dec-11,7777.0,0.0,-7777.0,
2198,아이앤씨테크놀로지,52860,Dec-12,-7777.0,0.0,-47.48,
2199,아이앤씨테크놀로지,52860,Dec-13,-47.48,1.0,-45.07,
2200,아이앤씨테크놀로지,52860,Dec-14,-45.07,1.0,-24.48,
2201,아이앤씨테크놀로지,52860,Dec-15,-24.48,1.0,1.35,
2202,아이앤씨테크놀로지,52860,Dec-16,1.35,0.0,17.55,
2203,아이앤씨테크놀로지,52860,Dec-17,17.55,0.0,3.26,
2204,아이앤씨테크놀로지,52860,Dec-18,3.26,0.0,11.48,
2205,아이앤씨테크놀로지,52860,Dec-19,11.48,0.0,,
