회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS연결)(천원),매출채권(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),매입채무(IFRS연결)(천원),매입채무(IFRS)(천원),자본(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원)
이구산업(주),025820,2012/12,,244354718,,301686314,,245228564,,83626273,,47475644,,152583533,,6347775,,116259383,,185426930,,0
이구산업(주),025820,2013/12,,244042602,,275686501,,247448354,,68022135,,45853370,,151169746,,2670429,,106781183,,168905318,,0
이구산업(주),025820,2014/12,,238633097,,274955331,,228570437,,71991946,,41971436,,150426195,,2209610,,108920324,,166035007,,0
이구산업(주),025820,2015/12,,210562137,,249720598,,214020667,,59469115,,33351991,,147097648,,2024494,,96948464,,152772135,,0
이구산업(주),025820,2016/12,,197534880,,261856780,,182513143,,72485326,,41765665,,124682506,,19290182,,100985632,,160871148,,0
이구산업(주),025820,2017/12,,229269979,,269797349,,208907154,,95353802,,45448864,,125385839,,27155283,,110414135,,159383215,,0
이구산업(주),025820,2018/12,,227211411,,260653064,,221896531,,89790476,,42997673,,124862881,,19572494,,104707340,,155945724,,0
이구산업(주),025820,2019/12,,210304346,,263335449,,204977335,,104316284,,33625002,,122876946,,30115876,,101223011,,162112438,,0
이노시스(주),056090,2015/12,,14595946,,77423333,,5185977,,9344802,,9842555,,13043310,,1028018,,62845628,,14577704,,0
이노시스(주),056090,2016/12,11687568,17754583,66161922,69980370,5321097,8188426,12271309,9112058,8098585,15588884,13551112,13197386,536475,520461,59066951,62939683,7094971,7040687,47020672,0
이노시스(주),056090,2017/12,13293960,12561348,79079451,81685998,9132072,8876684,13061296,8308232,7044456,14443249,15897446,13395158,1442040,990607,54292253,59535570,24787198,22150428,45630595,0
이노시스(주),056090,2018/12,31685938,16119849,74861219,78757473,20842477,10792805,14323975,9812989,8301663,8344018,21329483,17127184,1244051,979167,39199688,43977132,35661532,34780341,36637533,0
이노시스(주),056090,2019/12,34814232,21361556,71080648,70114986,21069755,11474124,15069042,10082876,10427727,9186822,20067290,16133711,1459092,896498,37987600,38411505,33093047,31703481,32842043,0
이니텍(주),053350,2010/12,115082825,28480247,144550843,76878465,83857270,17924658,300515,57125,19283602,7756459,36496888,9826853,4608953,1270949,85162168,62345015,59388675,14533450,53184317,0
이니텍(주),053350,2011/12,140507947,33687500,177597473,81572426,104386934,21964337,907105,131993,25111515,9392041,35956383,7299693,5692189,3612815,101726132,72567274,75871340,9005152,70459576,0
이니텍(주),053350,2012/12,175990623,43207225,226674264,89155531,137912245,30099238,1417155,342000,39357744,14417643,41832272,6571219,7111340,4977853,112872629,77482044,113801636,11673487,100487358,0
이니텍(주),053350,2013/12,191877566,50835931,230418207,97352530,154549227,36462750,1606232,107420,28517971,10487300,43073436,6255043,5434492,3300557,125899615,85369700,104518592,11982830,114001136,0
이니텍(주),053350,2014/12,186741280,45449021,198677011,90672886,147692531,31568498,1603407,0,28969270,12191692,44116009,5988522,7874677,6137068,133689106,79392018,64987905,11280868,92306754,0
이니텍(주),053350,2015/12,203531754,51312760,216172526,98605029,156556644,38904775,5944984,49800,33920112,14118932,44937330,6659769,9298382,7266555,152626823,83197355,63545703,15407674,94061487,0
이니텍(주),053350,2016/12,231386225,67253528,240827333,106905155,188583840,52504057,11222996,4765878,34701790,13529901,40345700,6044388,9937663,6827646,167776555,88037493,73050778,18867663,113586877,0
이니텍(주),053350,2017/12,243737677,63790510,242293015,101725161,203935569,52580233,3183718,434833,34065670,9922953,28661661,6196307,5484793,4000426,183406027,91097729,58886988,10627432,134905704,0
이니텍(주),053350,2018/12,262465790,53449709,230847209,104077375,235878310,44841893,3342551,483782,29687421,8301531,20455960,7099362,4199030,3044733,176212989,92202046,54634220,11875330,151727954,0
이니텍(주),053350,2019/12,288034220,50464089,259984863,100349974,262343404,41218092,2585159,144332,26235019,8661141,15173983,5750687,2602069,1634045,200906288,91082137,59078575,9267837,191690550,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2010/12,155034135,,107955727,,112011192,,6763195,,31930638,,11564848,,13834022,,86789168,,21166559,,90589359,
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,184306695,,147973623,,132606035,,6377921,,45992682,,11286008,,14210066,,118738678,,29234945,,125429013,
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,173280782,,182986541,,128588372,,5424175,,48255783,,34825382,,15508943,,128104363,,54882178,,138464999,
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,152115522,,207233101,,112533923,,6741794,,54744402,,43003182,,14779255,,151266974,,55966127,,148745785,
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,106298711,,206701327,,82627823,,7351893,,51611841,,42548181,,8022560,,145721845,,60979482,,148537065,
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,119226528,,232442886,,87984392,,5825921,,67910841,,36868397,,7213208,,192688895,,39753991,,185265366,
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,108423207,,215372864,,79919150,,5055909,,57711486,,18697989,,7818297,,193415361,,21957503,,186926035,
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,98727569,,210342207,,74569843,,4735075,,50077849,,14312341,,8288945,,189840782,,20501425,,183932270,
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,92978878,,208315049,,70268797,,4460663,,52193241,,2637900,,2034285,,191830686,,16484363,,198818540,
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,91506104,,215567392,,68992836,,3195722,,49691501,,2106875,,1151749,,198360430,,17206962,,206598477,
이엠코리아(주),095190,2010/12,61205455,60562754,101568297,99697881,48493744,48086358,13579488,13503298,12581680,12477536,50839989,49948381,4789567,4789567,49568111,49366074,52000186,50331808,38500772,0
이엠코리아(주),095190,2011/12,81681331,80947105,127080138,125418215,67241234,66561789,16735785,16701870,16060226,15920172,74721841,73916614,5260727,5260727,50490722,51114149,76589416,74304066,40664187,0
이엠코리아(주),095190,2012/12,87796542,86997391,132045679,130054281,77614662,77941993,15833375,15765500,11104267,10737279,78717103,77968197,2933037,3035718,58136371,58593286,73909308,71460994,42084986,0
이엠코리아(주),095190,2013/12,92174873,90836991,142531914,139495885,80648756,81860004,22253679,22805938,7250297,7092052,82548412,81209465,4982908,5417914,59824952,59110392,82706961,80385493,43847559,0
이엠코리아(주),095190,2014/12,111420104,110472671,168213023,162657910,97012114,100255115,29521635,30799341,13136272,13030423,98851426,95057639,8334352,9183249,63117978,60871365,105095045,101786545,54337807,0
이엠코리아(주),095190,2015/12,106194679,105186067,167257514,160344951,92620506,95780121,31885787,31656062,12478511,12272779,100973112,97694558,8117517,9585839,62230658,58213896,105026857,102131055,52113701,0
이엠코리아(주),095190,2016/12,102552273,75303938,174637560,152292207,96363821,73050494,31391690,24183126,14436212,11683388,101274770,81604153,9759089,7694944,59311472,55586246,115326088,96705960,59060387,0
이엠코리아(주),095190,2017/12,104620012,87220106,197028668,169523645,95871138,76482978,29219903,24166107,15578610,13016263,105182280,83137869,11235961,9363780,78127345,78165170,118901323,91358475,76137784,0
이엠코리아(주),095190,2018/12,107484472,100231876,181940514,158897726,96858279,89408915,23803948,18194420,17204848,13919871,114779501,82354929,9583512,9335413,87061354,92039394,94879161,66858332,48590444,0
이엠코리아(주),095190,2019/12,84821800,81408473,185095105,175960140,85635618,80687656,16998627,13881496,12850797,12238985,102940812,101775075,6986936,6370384,75412083,90285793,109683023,85674347,64772851,0
이연제약(주),102460,2010/12,,120827191,,123571583,,42871624,,18673648,,55347633,,9286127,,9407850,,86284473,,37287111,,0
이연제약(주),102460,2011/12,,124350931,,134202481,,45140908,,18460675,,57907550,,10221660,,6910379,,105470068,,28732413,,0
이연제약(주),102460,2012/12,,114334848,,156922678,,47016782,,17499931,,51162985,,19497621,,6469225,,126355265,,30567413,,0
이연제약(주),102460,2013/12,,109693360,,178399194,,46198177,,23032279,,53527742,,18085711,,3552771,,140393988,,38005207,,0
이연제약(주),102460,2014/12,,112112067,,191245740,,48695393,,19393352,,55863707,,18816788,,2941153,,155505805,,35739934,,0
이연제약(주),102460,2015/12,,114507235,,260929163,,47522492,,21898047,,56226244,,18354103,,3432224,,217828173,,43100990,,0
이연제약(주),102460,2016/12,,121847220,,223858101,,51528771,,21002462,,57160204,,18870969,,2942054,,193418040,,30440061,,0
이연제약(주),102460,2017/12,126253126,126253126,290843099,290964262,53601502,53601502,21688615,21688615,53583521,53583521,20701243,20701243,3469624,3469624,219664336,219782422,71178763,71181839,161692089,0
이연제약(주),102460,2018/12,122990417,122990417,303166752,305622837,54467058,54467058,20798001,20798001,52235073,52235073,56151085,56143275,3687464,3687464,225391929,227878434,77774823,77744403,224421820,0
이연제약(주),102460,2019/12,131557875,131557875,274482252,275730755,57296353,57296353,24006261,24006261,48655052,48655052,107137834,107034229,4119200,4119200,222291598,224074481,52190654,51656275,131584786,0
이원다이애그노믹스(주),245620,2018/12,21496787,5804209,75102072,53287271,18930130,5412961,5013612,693653,15812931,1887823,4072691,3253810,17391511,1354189,51503446,51048176,23598626,2239095,41706536,0
이원다이애그노믹스(주),245620,2019/12,56721870,5414766,96400085,68793161,51297176,5390225,3922195,768330,20157936,1982187,10067781,4321912,16098923,1610262,47811539,46735809,48588546,22057352,46020515,0
이원컴포텍(주),088290,2010/12,24043834,24043834,20201805,20084481,21012123,21012123,1903485,1903485,1983889,1983889,5562723,5562723,3773218,3773218,12511639,12394314,7690166,7690166,13921813,0
이원컴포텍(주),088290,2011/12,26735187,26735187,21254868,21186099,23832250,23832250,1770146,1770146,1599883,1599883,6572421,6572421,3453449,3453449,13083285,13014517,8171583,8171583,13943290,0
이원컴포텍(주),088290,2012/12,,24144364,,20071232,,21792891,,1632010,,1519882,,8045846,,3264774,,12868535,,7202697,,0
이원컴포텍(주),088290,2013/12,24542355,25672072,28768433,27589146,25088499,26345814,3771823,1977043,1077525,3263621,12050123,8488188,5703363,5311236,12759743,13115370,16008690,14473776,13758997,0
이원컴포텍(주),088290,2014/12,34452219,32748007,30969823,27633104,32503749,30645738,5320439,2044644,2299917,3832231,13544792,8557961,5442002,4738452,11510834,11847349,19458989,15785755,14811862,0
이원컴포텍(주),088290,2015/12,38917135,35366276,33330574,31156685,37506709,33097628,6255389,2457747,3493360,7264370,12473116,8581301,5925752,6424737,12027959,12346098,21302616,18810587,16991310,0
이원컴포텍(주),088290,2016/12,37299791,31851111,27916916,23519469,39678938,33481288,5095820,2467527,3911298,5511777,12522015,9236652,8304029,6774569,9724691,9724691,18192225,13794777,12356227,0
이원컴포텍(주),088290,2017/12,40900352,36564582,35715374,30792667,41177073,36148369,5831789,3132924,4882398,6696088,18537737,15834878,8482058,6441584,9424233,9424233,26291141,21368434,14152775,0
이원컴포텍(주),088290,2018/12,44049192,42791557,32773847,28579332,40725099,39466344,4992991,3204011,6194791,7960871,15839572,13491212,8344489,6698960,8531091,7398636,24242756,21180696,14230951,0
이원컴포텍(주),088290,2019/12,47852572,46310492,37874014,36706599,44186770,43004747,3646474,2677990,5996764,5479423,16242368,14097522,5010393,6189535,19686574,17648743,18187440,19057856,18264003,0
이지케어텍(주),099750,2019/03,55738225,55711174,57829246,57806720,44833785,45348178,0,0,6298273,6298273,747618,734435,2959585,3347774,46138508,46101046,11690739,11705673,42439589,0
이트론(주),096040,2010/12,14665183,10853326,29577331,28026011,10403193,6702086,0,0,4461943,3693764,582714,457837,802047,93617,25124055,24359232,4453276,3666779,17245586,0
이트론(주),096040,2011/12,9607026,5951822,16940880,19415009,9767018,5497628,0,0,3413245,3054221,1804094,1639034,643803,960,15672724,18976632,1268157,438377,8474090,0
이트론(주),096040,2012/12,12683761,3392060,15676824,18998121,10155755,2092491,0,0,5019161,3234449,437543,218841,1000081,25010,11473033,17496402,4203792,1501718,8618806,0
이트론(주),096040,2013/12,41928790,22406720,49133950,36710132,34409770,17228239,5042791,1995816,13321464,7842395,10166898,1638859,13606398,4342660,18289159,23458431,30844791,13251701,25367374,0
이트론(주),096040,2014/12,,23515555,,40584083,,18446270,,2573820,,6190001,,1474011,,4443348,,30840785,,9743298,,0
이트론(주),096040,2015/12,,25799505,,45294013,,24074449,,2986634,,8115935,,1611434,,6229350,,33728103,,11565910,,0
이트론(주),096040,2016/12,,25705833,,57919896,,23786910,,2641922,,9614039,,1609331,,6256209,,50472767,,7447129,,0
이트론(주),096040,2017/12,,15563155,,53109109,,13654360,,760945,,7513018,,1195971,,4138001,,48726002,,4383107,,0
이트론(주),096040,2018/12,,8470642,,47028711,,7974460,,470953,,3024813,,1135006,,1981896,,44621645,,2407066,,0
이트론(주),096040,2019/12,28980984,28980984,104903445,104903300,26309313,26309313,3370386,3370386,12135755,12135755,1125972,1125972,6173167,6173167,65383990,65386564,39519455,39516736,49795761,0
이화공영(주),001840,2010/12,,70551381,,51648286,,64521079,,1038186,,4424545,,6427560,,12046455,,31235997,,20412289,,0
이화공영(주),001840,2011/12,,71191256,,46754240,,65163878,,1043085,,3998595,,6571007,,8655134,,32173631,,14580609,,0
이화공영(주),001840,2012/12,,104069291,,61784146,,97047514,,1049316,,10128855,,6514324,,17124010,,33212469,,28571676,,0
이화공영(주),001840,2013/12,,134306787,,58690093,,127081346,,976108,,6903110,,6461650,,15398612,,33216230,,25473863,,0
이화공영(주),001840,2014/12,,179617664,,70989194,,170985305,,694417,,13387916,,6827123,,20215998,,40721229,,30267965,,0
이화공영(주),001840,2015/12,,130036342,,62024073,,121358936,,430462,,9925632,,6743879,,13774799,,41441866,,20582206,,0
이화공영(주),001840,2016/12,,165041524,,81684828,,156548244,,139325,,17679029,,6603807,,27503435,,42161760,,39523068,,0
이화공영(주),001840,2017/12,,210777239,,84461380,,201554084,,152599,,13987886,,6574964,,19488650,,42505927,,41955452,,0
이화공영(주),001840,2018/12,,186487736,,76432213,,179734694,,198074,,6502340,,6741285,,20840735,,42863017,,33569197,,0
이화공영(주),001840,2019/12,,138398049,,85378592,,131213723,,211748,,10154853,,7531820,,26878818,,42715453,,42663139,,0
이화산업(주),000760,2010/03,64120975,57592897,228193858,84245779,0,48914850,9426191,9426191,33341167,32701889,204962953,21745718,2219825,2219825,172886350,39371037,55307508,44874742,52435851,0
이화산업(주),000760,2011/03,72579436,65013387,278185767,100229512,58694224,55395744,12396635,12301635,37854177,37185290,21641092,21407129,2960275,2740228,210940781,44680932,67244986,55548580,63690235,0
이화산업(주),000760,2012/03,70879588,63435159,276371922,98386329,58253098,54949175,12902042,12780620,33717605,33353471,21310962,21140752,2825825,2624232,208567629,42548505,67804292,55837824,60898472,0
