회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),재고자산(IFRS개별)
삼영이엔씨(주),65570,Dec-18,35285403,59285867,32521230,35285403,59446335,32500045
삼영이엔씨(주),65570,Dec-19,,,,37032272,53433739,31022057
삼영전자공업(주),5680,Dec-11,322102681,240620307,62995851,259283755,191788525,39189666
삼영전자공업(주),5680,Dec-12,287139605,241933072,54962765,232610273,193126687,34495351
삼영전자공업(주),5680,Dec-13,271403494,265005631,49203908,225732317,215550299,31015575
삼영전자공업(주),5680,Dec-14,250993116,289402041,49386409,221904357,237694874,33913809
삼영전자공업(주),5680,Dec-15,221276799,303135481,44329297,190078097,254774079,29417408
삼영전자공업(주),5680,Dec-16,214931096,312069925,37655609,184019556,259576095,24373616
삼영전자공업(주),5680,Dec-17,229376305,320646642,37633043,195065085,269725338,25655530
삼영전자공업(주),5680,Dec-18,249682908,325970035,48494630,210167623,277536634,34738699
삼영전자공업(주),5680,Dec-19,200957322,322878505,41471552,171534808,273326489,28802569
삼영화학공업(주),3720,Dec-11,241019879,105205680,24729277,220282913,90920125,14018714
삼영화학공업(주),3720,Dec-12,215675811,86927351,22790106,171003495,69471521,10545596
삼영화학공업(주),3720,Dec-13,183823825,68883942,22445127,152316401,53516648,11319006
삼영화학공업(주),3720,Dec-14,159393666,59256029,21611470,131084570,42706463,10759175
삼영화학공업(주),3720,Dec-15,126120581,51956455,17828152,94795670,36381341,8744935
삼영화학공업(주),3720,Dec-16,113635691,48444999,14838474,93615503,39678992,8300914
삼영화학공업(주),3720,Dec-17,100355120,47640037,9570333,87938122,43328436,7339149
삼영화학공업(주),3720,Dec-18,102947885,44713139,11699922,89805317,41486140,8790724
삼영화학공업(주),3720,Dec-19,111144083,45419732,15053225,91604129,41006785,9447379
삼익티에이치케이(주),4380,Dec-11,,,,276548528,149326209,56715834
삼익티에이치케이(주),4380,Dec-12,,,,186820626,83363493,35714770
삼익티에이치케이(주),4380,Dec-13,,,,196675140,95421637,38011228
삼익티에이치케이(주),4380,Dec-14,,,,188481392,107778890,40510476
삼익티에이치케이(주),4380,Dec-15,,,,230033162,110153753,46001883
삼익티에이치케이(주),4380,Dec-16,,,,251074960,154324036,68660560
삼익티에이치케이(주),4380,Dec-17,,,,371106644,157872317,70376095
삼익티에이치케이(주),4380,Dec-18,,,,283067232,174846112,92160231
삼익티에이치케이(주),4380,Dec-19,,,,232008253,177411077,102088728
삼일제약(주),520,Dec-11,94475808,56326412,23737779,93034790,55107577,22186862
삼일제약(주),520,Dec-12,91444317,61493967,17534305,88401144,61384314,15319912
삼일제약(주),520,Dec-13,89228924,72820711,15634720,85972599,71286467,15535118
삼일제약(주),520,Dec-14,85460673,61524690,15499822,84652989,60467480,15371805
삼일제약(주),520,Dec-15,88136459,55916591,14474746,87448378,55274208,14427033
삼일제약(주),520,Dec-16,96758066,55958110,11337673,96160627,55355592,11315253
삼일제약(주),520,Dec-17,92037815,52160166,16465996,91524136,51691418,16444982
삼일제약(주),520,Dec-18,94599866,59184330,23877853,94141479,56887239,23860118
삼일제약(주),520,Dec-19,121107086,79199814,22413314,120693841,73170582,22394990
삼정펄프(주),9770,Dec-11,,,,163947262,85774322,17544415
삼정펄프(주),9770,Dec-12,,,,161238070,91291245,13584821
삼정펄프(주),9770,Dec-13,,,,144973453,93434720,15935970
삼정펄프(주),9770,Dec-14,,,,145361014,89308545,16642238
삼정펄프(주),9770,Dec-15,,,,152014617,119328693,16181575
삼정펄프(주),9770,Dec-16,152065391,136302385,14559229,152065391,136302385,14559229
삼정펄프(주),9770,Dec-17,143391797,126225362,16726330,143391797,126225362,16726330
삼정펄프(주),9770,Dec-18,135612627,158980477,20037133,135612627,158980477,20037133
삼정펄프(주),9770,Dec-19,,,,147064265,106460682,13552250
삼지전자(주),37460,Dec-11,,,,63113783,61236668,12144065
삼지전자(주),37460,Dec-12,,,,71458564,61348129,8798501
삼지전자(주),37460,Dec-13,,,,59194010,55468856,7103101
삼지전자(주),37460,Dec-14,,,,34284091,47151712,6372825
삼지전자(주),37460,Dec-15,831807278,193012439,63282410,27722870,25813129,3419034
삼지전자(주),37460,Dec-16,1101581287,226578907,92523203,38461219,25966324,5808680
삼지전자(주),37460,Dec-17,1304640081,288934512,79583886,32224523,29399489,4187842
삼지전자(주),37460,Dec-18,1439625525,353257072,128987066,45484002,71899121,14516611
삼지전자(주),37460,Dec-19,1494980608,334011419,60963223,54526218,78344167,8994943
삼진제약(주),5500,Dec-11,,,,201756104,145625680,24148002
삼진제약(주),5500,Dec-12,,,,185702080,133336366,26060625
삼진제약(주),5500,Dec-13,,,,192006713,131357039,28457683
삼진제약(주),5500,Dec-14,,,,201305290,128364569,33932692
삼진제약(주),5500,Dec-15,,,,216511472,137208589,43053678
삼진제약(주),5500,Dec-16,,,,239312894,145839149,42312376
삼진제약(주),5500,Dec-17,,,,245271928,157270717,51436534
삼진제약(주),5500,Dec-18,,,,260016571,163511009,61723910
삼진제약(주),5500,Dec-19,,,,241926177,150110382,58032135
삼천당제약(주),250,Dec-11,,,,77565622,61652117,13004713
삼천당제약(주),250,Dec-12,76650143,56566940,15571625,76650143,51409748,13104331
삼천당제약(주),250,Dec-13,104543010,86754317,15930899,80391265,54971149,13175002
삼천당제약(주),250,Dec-14,118924048,94171605,16974186,91518179,55768419,13993517
삼천당제약(주),250,Dec-15,132062479,98945694,17738189,100514070,59592151,14544109
삼천당제약(주),250,Dec-16,147373000,116603354,19170784,111520809,63873863,16134114
삼천당제약(주),250,Dec-17,161111597,131206711,21847673,120421592,66396362,18083659
삼천당제약(주),250,Dec-18,159960312,142271889,22429858,121919884,74731883,18612557
삼천당제약(주),250,Dec-19,186602477,162492554,23034671,138758402,81779645,17970091
삼천리자전거(주),24950,Dec-11,,,,89769966,30047792,12306948
삼천리자전거(주),24950,Dec-12,,,,108964429,30083094,13375210
삼천리자전거(주),24950,Dec-13,,,,110794531,27625253,10911151
삼천리자전거(주),24950,Dec-14,,,,121947439,40993358,11221249
삼천리자전거(주),24950,Dec-15,,,,126743719,30725062,9543827
삼천리자전거(주),24950,Dec-16,142772046,48811440,16706312,102321230,30761126,6365151
삼천리자전거(주),24950,Dec-17,111058056,45461732,12864755,77516846,31469129,7326155
삼천리자전거(주),24950,Dec-18,79612479,38453230,19673555,55958419,29390899,15751978
삼천리자전거(주),24950,Dec-19,87105784,47157801,11377630,70620031,40244857,9588913
삼현철강(주),17480,Dec-11,,,,212328038,99834443,18344951
삼현철강(주),17480,Dec-12,,,,247294843,87213031,16769946
삼현철강(주),17480,Dec-13,,,,245093584,97778290,19283038
삼현철강(주),17480,Dec-14,,,,223105496,95654611,17860410
삼현철강(주),17480,Dec-15,,,,170938743,80150180,8144145
삼현철강(주),17480,Dec-16,,,,140571783,102611641,10893507
삼현철강(주),17480,Dec-17,,,,169208696,111734996,18836131
삼현철강(주),17480,Dec-18,,,,227980186,123214613,23651004
삼현철강(주),17480,Dec-19,,,,237603984,129012192,21662339
삼호개발(주),10960,Dec-11,185199950,121116462,6350434,183377376,113153362,6350434
삼호개발(주),10960,Dec-12,213076747,127441741,6373182,208666152,119569744,6373182
삼호개발(주),10960,Dec-13,236980111,114948484,11139694,230635764,108549045,11144861
삼호개발(주),10960,Dec-14,210837072,111615304,13374195,206658712,106044363,13384159
삼호개발(주),10960,Dec-15,266875785,145443026,13695499,263489064,140538444,13615584
삼호개발(주),10960,Dec-16,274457791,146316910,12553453,271296022,140144320,12408057
삼호개발(주),10960,Dec-17,265716560,142689198,13456754,262874513,138923390,13311358
삼호개발(주),10960,Dec-18,298667874,158711201,16457035,296298960,155508280,16311639
삼호개발(주),10960,Dec-19,364581696,179598157,16872757,360826473,174975174,16735471
삼화왕관(주),4450,Dec-11,,,,91290258,33558781,9299004
삼화왕관(주),4450,Dec-12,,,,93144703,38688105,8523460
삼화왕관(주),4450,Dec-13,,,,93638093,38654790,9114227
삼화왕관(주),4450,Dec-14,,,,96261971,44608797,8546305
삼화왕관(주),4450,Dec-15,,,,96956950,48050976,8017030
삼화왕관(주),4450,Dec-16,,,,101631217,57544926,8814160
삼화왕관(주),4450,Dec-17,,,,104885994,60642221,8091413
삼화왕관(주),4450,Dec-18,,,,108048039,62240929,9549006
삼화왕관(주),4450,Dec-19,115980220,54574486,11145692,110318451,43754864,8223517
삼화전기(주),9470,Dec-11,175698794,72495973,16272986,143449877,53876865,11331282
삼화전기(주),9470,Dec-12,181523689,82866514,17368683,147374635,54701408,13059325
삼화전기(주),9470,Dec-13,186325805,76956399,16886692,149827338,56051310,12838026
삼화전기(주),9470,Dec-14,168587371,72153260,19751213,135592578,52923944,16468674
삼화전기(주),9470,Dec-15,171306517,77177443,19448646,135970171,49815002,13703090
삼화전기(주),9470,Dec-16,199587558,80868044,20792044,144067046,48688467,13566164
삼화전기(주),9470,Dec-17,207039768,79074753,19136447,153869066,44865291,11410088
삼화전기(주),9470,Dec-18,204664225,70611927,19550999,144581902,36887177,11326457
삼화전기(주),9470,Dec-19,195087851,66977303,18273008,147247643,36068846,9755759
삼화전자공업(주),11230,Dec-11,51590675,29482256,9167246,41957854,30452878,4350225
삼화전자공업(주),11230,Dec-12,48299999,20754070,3927106,39000499,27078643,2058309
삼화전자공업(주),11230,Dec-13,44189549,21258569,4953687,34442937,27431734,2583384
삼화전자공업(주),11230,Dec-14,43938395,23787274,5706157,30269147,27661085,2968453
삼화전자공업(주),11230,Dec-15,36070299,19280925,6435475,23282338,22775394,3169863
삼화전자공업(주),11230,Dec-16,38819906,21095494,8626932,28021627,23628711,4387998
삼화전자공업(주),11230,Dec-17,44179995,20636548,8273090,31129045,22152904,4269009
삼화전자공업(주),11230,Dec-18,42084172,17904348,5538316,32049830,16872574,3861948
삼화전자공업(주),11230,Dec-19,41787723,17029353,6555953,31689603,16877888,4750131
삼화콘덴서공업(주),1820,Dec-11,165480781,56857571,15166629,119786144,41070274,7657688
삼화콘덴서공업(주),1820,Dec-12,169578215,59951218,15610130,117750269,40355257,9706502
삼화콘덴서공업(주),1820,Dec-13,175766892,57252537,16188765,122229644,40531602,11717697
삼화콘덴서공업(주),1820,Dec-14,162122161,49889012,13734794,111064899,33248439,10563652
삼화콘덴서공업(주),1820,Dec-15,158813273,55405129,16498633,116216062,39128638,11469515
삼화콘덴서공업(주),1820,Dec-16,172452362,69404738,18141763,128380617,51540548,12396087
삼화콘덴서공업(주),1820,Dec-17,199316582,80703717,21566633,153407440,61431708,14831220
삼화콘덴서공업(주),1820,Dec-18,274444671,138974100,29307713,226553882,115071130,22218869
삼화콘덴서공업(주),1820,Dec-19,254537567,101407331,23078488,187799184,70530592,16626573
삼화페인트공업(주),390,Dec-11,416800932,216668144,80172733,393078719,201431635,72479096
삼화페인트공업(주),390,Dec-12,434895966,220852333,78465756,411274076,204430676,70827415
삼화페인트공업(주),390,Dec-13,499092724,251219175,81690776,451858780,218709864,69779024
삼화페인트공업(주),390,Dec-14,526728516,261555766,82195783,467335289,214834581,69799082
삼화페인트공업(주),390,Dec-15,507187890,248595438,83703661,453640041,202482984,71389215
삼화페인트공업(주),390,Dec-16,482191530,247936824,89638330,442507882,198621889,75582747
삼화페인트공업(주),390,Dec-17,488121071,262171750,102999751,449697315,223371981,88758801
삼화페인트공업(주),390,Dec-18,524223807,275185176,106742531,477093761,229489161,87331775
삼화페인트공업(주),390,Dec-19,540276700,275828523,93191272,474149235,232117743,76878325
상신브레이크(주),41650,Dec-11,256005080,115774870,48028498,219214336,81137658,33598304
상신브레이크(주),41650,Dec-12,286267862,118992021,47279428,235099380,86470750,35340863
상신브레이크(주),41650,Dec-13,305341601,142188121,57155768,251897152,104303125,40937514
상신브레이크(주),41650,Dec-14,336506172,151964411,58041514,283668868,110819587,41156708
상신브레이크(주),41650,Dec-15,363028518,164732774,59527292,294441139,116979717,40752728
상신브레이크(주),41650,Dec-16,379554306,183330461,57050780,301380620,136738035,36830013
상신브레이크(주),41650,Dec-17,384512039,209015636,59752034,301012456,141386444,38910009
상신브레이크(주),41650,Dec-18,378699323,236228194,77252438,296088570,157383968,48486295
상신브레이크(주),41650,Dec-19,391905866,249510437,96093307,304956150,159631083,59488255
상신이디피(주),91580,Dec-11,122350433,33085547,11938740,104677854,27862369,8183692
상신이디피(주),91580,Dec-12,114514071,31571524,13358817,92063349,27007682,9329940
상신이디피(주),91580,Dec-13,116145598,37721703,11223094,92871266,34029932,7624800
상신이디피(주),91580,Dec-14,99108303,38379396,8988556,75538748,32386918,5925615
상신이디피(주),91580,Dec-15,77831736,34646568,9485988,58466420,29937453,6077670
상신이디피(주),91580,Dec-16,76825470,31049279,9733526,59372839,27425575,5275181
상신이디피(주),91580,Dec-17,99827047,36477128,9787605,68576416,31487536,4763289
상신이디피(주),91580,Dec-18,150148161,57829523,11571545,103857460,40338060,5870555
상신이디피(주),91580,Dec-19,141203717,57448388,13521697,99801512,47731860,6458652
상신전자(주),263810,Dec-17,84969004,41863166,13781786,78577126,34537955,11612777
상신전자(주),263810,Dec-18,83048455,43537120,18479605,77932496,36788272,15708937
상신전자(주),263810,Dec-19,81974667,41933481,17504316,76034690,33840930,14844254
새론오토모티브(주),75180,Dec-11,163053692,110906742,16434676,120233877,84741381,8982277
새론오토모티브(주),75180,Dec-12,176292449,100929956,15315512,128142885,70689212,9550957
새론오토모티브(주),75180,Dec-13,192758686,122567550,15792816,136132779,81902563,9195358
새론오토모티브(주),75180,Dec-14,199130616,130887357,17559474,139486691,86900378,10373323
새론오토모티브(주),75180,Dec-15,202725702,149567478,17551103,144051715,98475343,10787408
새론오토모티브(주),75180,Dec-16,197510586,164731157,17739299,139327369,103263059,10983985
새론오토모티브(주),75180,Dec-17,183457105,169766087,22284014,124970710,104720881,13160057
새론오토모티브(주),75180,Dec-18,167560737,149975091,16923181,118720022,82224196,10571391
새론오토모티브(주),75180,Dec-19,152727148,140725992,15191330,121102993,74904829,10415022
샘표(주),7540,Dec-11,237923108,107225878,47354194,226284354,106207192,43562436
샘표(주),7540,Dec-12,239374422,92675202,44115539,227069149,91919090,40778906
샘표(주),7540,Dec-13,249813108,94597405,36208227,239157211,94927169,32570534
샘표(주),7540,Dec-14,250236685,92758415,33833294,236668609,94138755,29422166
샘표(주),7540,Dec-15,261353626,113981627,39833010,246646695,115540614,35750086
샘표(주),7540,Dec-16,20311154,33179529,2003362,2779083,26922836,0
샘표(주),7540,Dec-17,274795118,114547894,36751821,6204961,29458103,0
샘표(주),7540,Dec-18,275861156,122647016,36223327,9584716,36447952,0
샘표(주),7540,Dec-19,281023046,133862144,36460086,15082219,34975148,0
샘표식품(주),248170,Dec-16,135065520,78503130,35010345,131196285,80586142,31938089
샘표식품(주),248170,Dec-17,274669189,83321926,34881669,267885199,84719502,32269655
샘표식품(주),248170,Dec-18,275613738,84361042,34697615,269105522,85619193,31414139
샘표식품(주),248170,Dec-19,280808644,94787566,34294417,272026469,93343582,31631745
서암기계공업(주),100660,Dec-11,,,,46103490,43533099,7136603
서암기계공업(주),100660,Dec-12,,,,40920759,41737041,5657482
서암기계공업(주),100660,Dec-13,,,,31897899,43681668,5833254
서암기계공업(주),100660,Dec-14,,,,32623272,46473643,6528046
서암기계공업(주),100660,Dec-15,,,,34413171,45569206,6940076
서암기계공업(주),100660,Dec-16,,,,31780020,47414245,6827731
서암기계공업(주),100660,Dec-17,,,,40848028,51868069,7803431
서암기계공업(주),100660,Dec-18,,,,42459109,52833844,9700639
서암기계공업(주),100660,Dec-19,,,,38451030,52958226,11889411
서울도시가스(주),17390,Dec-11,1702310505,596648485,2337258,1688504781,581916174,1519351
서울도시가스(주),17390,Dec-12,1928279733,737002511,11135094,1885154496,700799444,1353457
서울도시가스(주),17390,Dec-13,2139658063,736958997,21531669,1885865900,669297440,1374054
서울도시가스(주),17390,Dec-14,2032868145,811570414,13598285,1826773812,735662389,1245756
서울도시가스(주),17390,Dec-15,1540271201,651542554,1374655,1533173469,612706750,1152691
서울도시가스(주),17390,Dec-16,1272040228,689658396,1260060,1265359733,654718244,1031446
서울도시가스(주),17390,Dec-17,1350420753,781916056,1292511,1343898038,748414802,1000246
서울도시가스(주),17390,Dec-18,1388970384,599363050,1428563,1382043300,564614968,989394
서울도시가스(주),17390,Dec-19,1361002172,735450340,1532911,1352527720,708154048,971882
서울반도체(주),46890,Dec-11,749801965,472081885,78700448,739476905,453997845,74050972
서울반도체(주),46890,Dec-12,858655037,502268717,70295542,855269714,482233878,63402463
서울반도체(주),46890,Dec-13,1032067688,527818292,96105988,974604411,497476051,63441682
서울반도체(주),46890,Dec-14,939312598,503889613,127762560,841790280,531949224,83312504
서울반도체(주),46890,Dec-15,1011224402,500291433,106995466,963648600,520614331,67670292
서울반도체(주),46890,Dec-16,953841046,503673604,108499324,892627548,494575359,66580106
서울반도체(주),46890,Dec-17,1110410474,575455367,137463801,1039810665,499467822,86406087
서울반도체(주),46890,Dec-18,1194179669,601574993,155182898,1134503757,502229452,87154423
서울반도체(주),46890,Dec-19,1129902382,619087460,154333797,976702742,520095878,82422519
서울식품공업(주),4410,Dec-11,36551352,12055143,3165033,36340419,11780799,3031069
서울식품공업(주),4410,Dec-12,39432971,16214597,4093108,38556823,16199940,4011073
서울식품공업(주),4410,Dec-13,43030502,13098136,4209663,41385743,13444081,4053715
서울식품공업(주),4410,Dec-14,43464819,13756142,4689884,41668723,14749590,4377702
서울식품공업(주),4410,Dec-15,49906800,14615563,4260321,47001209,15753599,3778686
서울식품공업(주),4410,Dec-16,,,,43898321,17857555,4647004
서울식품공업(주),4410,Dec-17,,,,56483181,23997715,4372783
서울식품공업(주),4410,Dec-18,,,,70764347,24070504,4400008
서울식품공업(주),4410,Dec-19,,,,62148306,22065235,4154847
서울전자통신(주),27040,Dec-11,176245708,89854876,27076814,13551735,20198106,1047622
서울전자통신(주),27040,Dec-12,114538539,74306309,16945976,11326718,23276565,1554904
서울전자통신(주),27040,Dec-13,169640240,84495778,21360679,18703058,27821422,1757517
서울전자통신(주),27040,Dec-14,44959014,31839421,7567765,23263640,14513246,1756464
서울전자통신(주),27040,Dec-15,46808106,30812448,9253093,22024579,21942998,3534653
서울전자통신(주),27040,Dec-16,89121783,40314306,18051904,63472126,32583291,11651000
서울전자통신(주),27040,Dec-17,91827962,38710454,19113552,62957787,29490892,6144917
서울전자통신(주),27040,Dec-18,84617869,43520045,19118583,59903532,26207757,7118598
서울전자통신(주),27040,Dec-19,65589252,33763375,17894008,38717411,23889558,6044822
서호전기(주),65710,Dec-11,22600338,34893374,4435888,21888198,33888506,3759212
서호전기(주),65710,Dec-12,26509191,34597171,3827939,25168666,33689110,3468359
서호전기(주),65710,Dec-13,27289068,34427057,3880518,26241490,33422154,3514105
서호전기(주),65710,Dec-14,34605634,41618751,2187621,34066244,40738684,1717883
서호전기(주),65710,Dec-15,52780844,44672011,2557846,51884472,43728082,1773688
서호전기(주),65710,Dec-16,59369554,56734643,2382180,58404177,56137026,1731947
서호전기(주),65710,Dec-17,44670866,55706738,3420789,43617806,54912107,2719791
서호전기(주),65710,Dec-18,31190680,58709893,4111398,30280041,57274941,3225892
서호전기(주),65710,Dec-19,64884056,43034118,9256857,64058562,41282683,8074831
선도전기(주),7610,Dec-11,67360469,44181353,6877595,64159266,41145805,6877595
선도전기(주),7610,Dec-12,57215359,38746382,9772793,54365399,38199483,9772793
선도전기(주),7610,Dec-13,110128539,61263304,7718421,108287011,61014905,7718421
선도전기(주),7610,Dec-14,90970556,54079262,7268003,88927844,51538852,7268003
선도전기(주),7610,Dec-15,93995672,59180408,6667620,90034499,54906848,6667620
선도전기(주),7610,Dec-16,93949806,64211787,7827441,93020438,63596706,7827441
선도전기(주),7610,Dec-17,108394118,63280752,8154994,106565980,62997959,8154994
선도전기(주),7610,Dec-18,83770850,70851478,6946710,82274211,61080960,6946710
선도전기(주),7610,Dec-19,89348990,71491002,6853517,88162759,63757687,6697126
성문전자(주),14910,Dec-11,74339067,36014760,10565138,62241804,25238428,5028435
성문전자(주),14910,Dec-12,54422921,25067879,7516845,42129352,18054414,3999812
성문전자(주),14910,Dec-13,54800152,33275655,8292380,40416719,25334028,4470074
성문전자(주),14910,Dec-14,53938521,33490384,8426635,36396816,23467258,3550423
성문전자(주),14910,Dec-15,48199756,27076421,7804866,33941143,17349455,3399859
성문전자(주),14910,Dec-16,45409077,26935417,7370122,30117580,15756132,3216192
성문전자(주),14910,Dec-17,46069106,27166405,6805945,28785476,16354303,2371499
성문전자(주),14910,Dec-18,41332762,25583830,7510569,24871502,15454191,2789894
성문전자(주),14910,Dec-19,35927661,22098225,7477742,18083090,10800593,3117499
성보화학(주),3080,Dec-11,,,,41202632,43328531,25086373
성보화학(주),3080,Dec-12,,,,45320184,45115157,28151677
성보화학(주),3080,Dec-13,,,,49657475,46143140,30452543
성보화학(주),3080,Dec-14,,,,54541843,50477434,36693886
성보화학(주),3080,Dec-15,,,,56047134,52750701,43150476
성보화학(주),3080,Dec-16,,,,58011681,136635976,46374508
성보화학(주),3080,Dec-17,,,,58368809,91924055,38297243
성보화학(주),3080,Dec-18,,,,49517681,102396293,40871142
성보화학(주),3080,Dec-19,,,,41863998,94100692,42664442
성신양회(주),4980,Dec-11,485854401,265162649,51956878,467569894,255952373,51527610
성신양회(주),4980,Dec-12,546544826,307267970,62784277,521280255,297693381,62279752
성신양회(주),4980,Dec-13,608544957,329283914,60741155,583899300,320753891,60168359
성신양회(주),4980,Dec-14,613706077,319762210,61584652,595267493,308669984,60943518
성신양회(주),4980,Dec-15,678697759,313727601,44601393,650769293,303169480,43633092
성신양회(주),4980,Dec-16,686598737,281790914,46638803,653607912,268703408,46219042
성신양회(주),4980,Dec-17,647180228,261463360,53394876,615327599,248486277,52470392
성신양회(주),4980,Dec-18,688070396,282067258,58428624,616931967,242173130,56799645
성신양회(주),4980,Dec-19,707435741,256776428,56368501,528739216,226312777,54378248
성우전자(주),81580,Dec-11,90996160,50625970,3787505,76949140,47016669,886271
성우전자(주),81580,Dec-12,103284252,48291387,5646679,79595599,46095682,1271820
성우전자(주),81580,Dec-13,147955180,58383853,8781653,102500588,51785670,1575854
성우전자(주),81580,Dec-14,155496902,64121168,7535585,102397407,56995532,2249523
성우전자(주),81580,Dec-15,166318816,67923813,7390373,105255153,59182053,2566150
성우전자(주),81580,Dec-16,172747327,72887061,5911756,90917219,59340952,886193
성우전자(주),81580,Dec-17,183524222,79047201,7011038,65709109,52170799,783868
성우전자(주),81580,Dec-18,158592174,74274328,5527328,51106858,55724954,700971
성우전자(주),81580,Dec-19,118739390,62818343,5271773,37520219,47435082,959796
성우테크론(주),45300,Dec-11,21286792,13553938,354630,19397725,14310614,0
성우테크론(주),45300,Dec-12,21955311,20444978,736274,20652093,21631821,0
성우테크론(주),45300,Dec-13,24575341,17688291,426207,23351985,18849771,0
성우테크론(주),45300,Dec-14,23211829,15710568,11987,22566640,17109066,0
성우테크론(주),45300,Dec-15,27812143,15923355,11987,26044679,16757039,0
성우테크론(주),45300,Dec-16,29179541,22428742,0,28247940,21909121,0
성우테크론(주),45300,Dec-17,38160324,31734175,0,37223014,30892542,0
성우테크론(주),45300,Dec-18,39516946,27150411,0,38117718,26018267,0
성우테크론(주),45300,Dec-19,32959022,30920074,60500,31784490,29807726,60500
성창기업지주(주),180,Dec-11,148546751,70480369,25364180,13601926,17289020,0
성창기업지주(주),180,Dec-12,161245788,101561442,29975725,9811033,17672576,0
성창기업지주(주),180,Dec-13,150768568,80814979,34910092,7890424,17667439,0
성창기업지주(주),180,Dec-14,163451490,87571516,41998916,9067705,19809716,0
성창기업지주(주),180,Dec-15,177305114,116296357,33555847,8722598,48906060,0
성창기업지주(주),180,Dec-16,181373614,102125770,36826981,8310453,46970152,0
성창기업지주(주),180,Dec-17,178284387,97726629,40886102,8291306,51078334,0
성창기업지주(주),180,Dec-18,161073904,85694716,37480211,7975931,50211566,0
성창기업지주(주),180,Dec-19,151041607,80615572,32481750,5761619,51287172,0
성호전자(주),43260,Dec-11,132360728,60770974,20383561,109718770,39106799,9228125
성호전자(주),43260,Dec-12,106883145,58195257,18669948,85155137,42085072,9627392
성호전자(주),43260,Dec-13,86800280,54766090,15877752,62555169,32773365,7121924
성호전자(주),43260,Dec-14,83191420,49332953,18134079,58565302,31113311,8198119
성호전자(주),43260,Dec-15,80378015,46167079,19686313,59538142,24999272,7241521
성호전자(주),43260,Dec-16,87687299,46982983,20308992,65731443,26814607,5370669
성호전자(주),43260,Dec-17,92259444,46618559,19485875,64863161,23164513,5951441
성호전자(주),43260,Dec-18,91355590,49141209,23047256,65451988,26158069,8664209
성호전자(주),43260,Dec-19,99288438,49097281,16780669,67898101,32190090,5394834
세기상사(주),2420,Dec-11,6029083,9198546,16465,6029083,9198546,16465
세기상사(주),2420,Dec-12,6103971,8926750,17014,6103971,8926750,17014
세기상사(주),2420,Dec-13,5191682,5482665,16740,5191682,5482665,16740
세기상사(주),2420,Dec-14,5535295,4464195,11753,5535295,4464195,11753
세기상사(주),2420,Dec-15,5477134,3483434,14120,5477134,3483434,14120
세기상사(주),2420,Dec-16,5466215,2722030,14155,5466215,2722030,14155
세기상사(주),2420,Dec-17,,,,5629906,2034860,22820
세기상사(주),2420,Dec-18,,,,5182509,2370830,17684
세기상사(주),2420,Dec-19,,,,5146683,1710516,17754
세명전기공업(주),17510,Dec-11,,,,19424320,14349328,2350792
세명전기공업(주),17510,Dec-12,,,,18666395,16041443,2073445
세명전기공업(주),17510,Dec-13,,,,22852094,16133651,2915699
세명전기공업(주),17510,Dec-14,,,,19729642,15871518,2520280
세명전기공업(주),17510,Dec-15,,,,20084613,22166785,3262911
세명전기공업(주),17510,Dec-16,,,,16636027,20807717,3292696
세명전기공업(주),17510,Dec-17,,,,20871761,20803504,3505289
세명전기공업(주),17510,Dec-18,,,,19017116,26708218,6157891
세명전기공업(주),17510,Dec-19,,,,18453516,30716748,6758903
세방(주),4360,Dec-11,764646218,323688547,36720056,584358431,266512187,33902479
세방(주),4360,Dec-12,717999370,249021539,1486897,572103304,221453242,986801
세방(주),4360,Dec-13,646453571,168159882,893893,526007052,136297682,893893
세방(주),4360,Dec-14,665187719,188465338,783488,567009184,154400784,783488
세방(주),4360,Dec-15,665864126,209556026,731310,563696715,167121499,731310
세방(주),4360,Dec-16,649012217,235180838,1178730,557125402,191538998,981223
세방(주),4360,Dec-17,666130126,229918286,1191252,570767359,191181806,1191252
세방(주),4360,Dec-18,651682250,185243943,1156479,563000756,145837691,1156479
세방(주),4360,Dec-19,723284022,229241679,7967253,570753164,153463878,879790
세방전지(주),4490,Dec-11,,,,953871595,524619263,115014829
세방전지(주),4490,Dec-12,,,,846330248,556797787,102715536
세방전지(주),4490,Dec-13,,,,918797329,638326061,122163910
세방전지(주),4490,Dec-14,,,,955578136,670931516,117389153
세방전지(주),4490,Dec-15,956255739,693124958,118243096,956255739,688997296,117017984
세방전지(주),4490,Dec-16,959775757,709733716,123788200,958982089,700705121,118248554
세방전지(주),4490,Dec-17,1111084178,712185370,155790842,1108228132,702300754,148391095
세방전지(주),4490,Dec-18,1180886079,788611587,138704861,1165728777,773327575,127457805
세방전지(주),4490,Dec-19,1139007566,892044780,197284267,1129805365,809422903,167261753
세원이앤씨(주),91090,Dec-11,238731345,177178534,20671481,237196238,176688013,19515136
세원이앤씨(주),91090,Dec-12,285814306,173533631,13921795,285107113,171664470,12903046
세원이앤씨(주),91090,Dec-13,185381205,121583620,13332291,185262099,120522011,13095699
세원이앤씨(주),91090,Dec-14,202012101,133349896,11913593,201420146,132555848,11886775
세원이앤씨(주),91090,Dec-15,275282619,177263792,14471876,274627619,177029997,14458491
