회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별)
(주)까뮤이앤씨,13700,Dec-19,,,74633980,52784080
(주)까스텔바작,308100,Dec-19,66201004,9931371,66187581,9702477
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,49781287,39042763,28103516,22953100
(주)나노,187790,Dec-16,34297077,39150040,18258906,24091883
(주)나노,187790,Dec-17,42822418,37817466,23979304,17801339
(주)나노,187790,Dec-18,51117840,42133296,21311661,19430902
(주)나노,187790,Dec-19,49148522,43147371,26750864,23888319
(주)나노브릭,286750,Dec-19,11714243,8726057,11714243,8726057
(주)나노신소재,121600,Dec-11,47025271,9523516,46740712,9521318
(주)나노신소재,121600,Dec-12,42125797,9008689,41944586,9004137
(주)나노신소재,121600,Dec-13,42799213,4725667,42581256,4720771
(주)나노신소재,121600,Dec-14,48906282,5900453,48606260,5895987
(주)나노신소재,121600,Dec-15,60962500,7150935,59895568,6339892
(주)나노신소재,121600,Dec-16,62485580,3791703,62232029,3786793
(주)나노신소재,121600,Dec-17,61681313,3920256,61474512,3915903
(주)나노신소재,121600,Dec-18,70792401,7668503,70100637,7297513
(주)나노신소재,121600,Dec-19,74512856,5326867,72468307,5286410
(주)나노엔텍,39860,Dec-11,36625845,6261724,35042662,6229679
(주)나노엔텍,39860,Dec-12,26183933,5928956,25393293,5928956
(주)나노엔텍,39860,Dec-13,25013045,4712348,23655125,4709372
(주)나노엔텍,39860,Dec-14,23133792,5166260,24713988,5162610
(주)나노엔텍,39860,Dec-15,25151814,7659415,26760417,3679342
(주)나노엔텍,39860,Dec-16,21923466,6148991,24010804,6140945
(주)나노엔텍,39860,Dec-17,22636243,16447800,25666940,16421390
(주)나노엔텍,39860,Dec-18,23339161,5217057,26007857,5146626
(주)나노엔텍,39860,Dec-19,27247058,3221564,30446256,3079440
(주)나무가,190510,Dec-15,153817851,125706395,133188532,82673533
(주)나무가,190510,Dec-16,134434932,102039282,86950983,41805768
(주)나무가,190510,Dec-17,83286111,93806287,53865520,43723217
(주)나무가,190510,Dec-18,66783642,73489063,59347429,38113989
(주)나무가,190510,Dec-19,113544554,141184036,122158556,102231880
(주)나스미디어,89600,Dec-13,,,90372296,39946595
(주)나스미디어,89600,Dec-14,,,90151547,33404820
(주)나스미디어,89600,Dec-15,,,124837374,70005653
(주)나스미디어,89600,Dec-16,188150770,140803181,124777193,90307277
(주)나스미디어,89600,Dec-17,241307138,171618545,172095168,120456860
(주)나스미디어,89600,Dec-18,229307714,145807914,161108150,99410569
(주)나스미디어,89600,Dec-19,280030917,189476495,206145559,142645893
(주)나이벡,138610,Dec-11,,,5848353,2402106
(주)나이벡,138610,Dec-12,,,3786918,2596393
(주)나이벡,138610,Dec-13,,,4322281,4231426
(주)나이벡,138610,Dec-14,,,3070435,7290501
(주)나이벡,138610,Dec-15,,,7891581,3215461
(주)나이벡,138610,Dec-16,,,8838096,4705540
(주)나이벡,138610,Dec-17,,,9993465,5690720
(주)나이벡,138610,Dec-18,,,5289806,7802804
(주)나이벡,138610,Dec-19,,,17075714,4357690
(주)나이스디앤비,130580,Dec-11,,,19301521,3744330
(주)나이스디앤비,130580,Dec-12,,,21406455,3508251
(주)나이스디앤비,130580,Dec-13,,,24628059,3653883
(주)나이스디앤비,130580,Dec-14,,,28589069,4814790
(주)나이스디앤비,130580,Dec-15,29639861,6406912,26792010,5442466
(주)나이스디앤비,130580,Dec-16,30111363,6490546,25827572,5007414
(주)나이스디앤비,130580,Dec-17,28885312,8136476,23474936,7216597
(주)나이스디앤비,130580,Dec-18,36486729,10651174,30158313,9661636
(주)나이스디앤비,130580,Dec-19,53601462,16907562,37120373,12319172
(주)나이스홀딩스,34310,Dec-11,98794232,63157741,33972630,40021989
(주)나이스홀딩스,34310,Dec-12,97958185,73350868,19325283,3695450
(주)나이스홀딩스,34310,Dec-13,412216064,256779830,19254329,6970804
(주)나이스홀딩스,34310,Dec-14,563473990,430253526,7363727,27302728
(주)나이스홀딩스,34310,Dec-15,585369240,488528493,7309656,62837766
(주)나이스홀딩스,34310,Dec-16,796885000,579351362,10670867,61249635
(주)나이스홀딩스,34310,Dec-17,1080028901,739025010,11867218,57999117
(주)나이스홀딩스,34310,Dec-18,1208350011,917627842,4268790,59862522
(주)나이스홀딩스,34310,Dec-19,1501510395,1131668645,8247605,86838217
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,131047630,147743563,131038308,147743563
(주)남선알미늄,8350,Dec-12,,,115095607,139986731
(주)남선알미늄,8350,Dec-13,,,116450226,130763196
(주)남선알미늄,8350,Dec-14,,,117806353,122064199
(주)남선알미늄,8350,Dec-15,,,159264814,148041742
(주)남선알미늄,8350,Dec-16,,,138382968,129772305
(주)남선알미늄,8350,Dec-17,,,138840538,106482447
(주)남선알미늄,8350,Dec-18,128965047,90894784,128608273,82665705
(주)남선알미늄,8350,Dec-19,120272355,73017541,128507223,73017831
(주)남성,4270,Dec-11,69842536,109333113,75815086,83785930
(주)남성,4270,Dec-12,67941450,119995960,74634718,91443056
(주)남성,4270,Dec-13,62655069,101629899,71068971,73135818
(주)남성,4270,Dec-14,61061543,105163532,74116640,77732062
(주)남성,4270,Dec-15,62986366,104385581,76363305,72577988
(주)남성,4270,Dec-16,62966870,114617996,47525812,83894349
(주)남성,4270,Dec-17,66005490,98125913,49948279,70286396
(주)남성,4270,Dec-18,78130233,103953545,58034814,73083461
(주)남성,4270,Dec-19,81384040,88016986,60421361,68318489
(주)내츄럴엔도텍,168330,Dec-13,,,54380130,17014821
(주)내츄럴엔도텍,168330,Dec-14,,,38134694,15879904
(주)내츄럴엔도텍,168330,Dec-15,18768212,16787612,18737736,16784586
(주)내츄럴엔도텍,168330,Dec-16,49604460,7118489,49333604,7116554
(주)내츄럴엔도텍,168330,Dec-17,42040960,5459761,36803625,5226470
(주)내츄럴엔도텍,168330,Dec-18,24240298,23578756,23596103,22993179
(주)내츄럴엔도텍,168330,Dec-19,15836553,2418308,15224417,1814208
(주)네오리진,94860,Dec-11,24840974,17791230,16176347,14015820
(주)네오리진,94860,Dec-12,,,17690399,14564266
(주)네오리진,94860,Dec-13,,,21366177,17965930
(주)네오리진,94860,Dec-14,,,18838527,17001301
(주)네오리진,94860,Dec-15,,,6439420,3418130
(주)네오리진,94860,Dec-16,,,6580263,2777733
(주)네오리진,94860,Dec-17,7853986,2204133,7496076,2196439
(주)네오리진,94860,Dec-18,,,6149983,1956568
(주)네오리진,94860,Dec-19,,,7948947,1464775
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,38545931,13475515,39160614,11830829
(주)네오오토,212560,Dec-15,,,35950269,30486785
(주)네오오토,212560,Dec-16,,,34719899,37442282
(주)네오오토,212560,Dec-17,,,37254793,36415924
(주)네오오토,212560,Dec-18,,,36683081,37246832
(주)네오오토,212560,Dec-19,,,39651206,34354801
(주)네오위즈,95660,Dec-11,237670237,197452610,168873054,172707536
(주)네오위즈,95660,Dec-12,321621881,204139701,234713406,182640108
(주)네오위즈,95660,Dec-13,163930245,107456642,128488505,91801515
(주)네오위즈,95660,Dec-14,199929102,53291606,140946749,38137287
(주)네오위즈,95660,Dec-15,267392426,103161414,213866892,87593914
(주)네오위즈,95660,Dec-16,196626649,41191743,145940735,27955660
(주)네오위즈,95660,Dec-17,188793930,32738254,140123612,25484835
(주)네오위즈,95660,Dec-18,154960983,50887701,81598832,40017103
(주)네오위즈,95660,Dec-19,191361850,44926808,90967332,34885781
(주)네오위즈홀딩스,42420,Dec-11,326950239,219106067,68152732,7622650
(주)네오위즈홀딩스,42420,Dec-12,371923345,225008678,53849328,27236910
(주)네오위즈홀딩스,42420,Dec-13,240607457,125081215,17834415,167927
(주)네오위즈홀딩스,42420,Dec-14,283696699,72625464,24287799,106518
(주)네오위즈홀딩스,42420,Dec-15,394172532,60550634,152293573,16217821
(주)네오위즈홀딩스,42420,Dec-16,337649235,43721311,125867341,876637
(주)네오위즈홀딩스,42420,Dec-17,335663547,34890967,129577881,97009
(주)네오위즈홀딩스,42420,Dec-18,297220633,55069194,124058087,2387103
(주)네오위즈홀딩스,42420,Dec-19,311695984,45404199,106410445,557695
(주)네오크레마,311390,Dec-19,23764433,2638514,20372941,1437504
(주)네오티스,85910,Dec-11,,,30561789,7323287
(주)네오티스,85910,Dec-12,,,23076055,8422381
(주)네오티스,85910,Dec-13,37422759,22837675,37039179,20235727
(주)네오티스,85910,Dec-14,23396196,18288826,21926948,15048861
(주)네오티스,85910,Dec-15,30593628,20833175,29362241,18093243
(주)네오티스,85910,Dec-16,33262825,21339712,32403438,18140114
(주)네오티스,85910,Dec-17,31587247,29363136,30892970,27196946
(주)네오티스,85910,Dec-18,37412247,33185349,36724867,30659934
(주)네오티스,85910,Dec-19,37012899,34354476,36739301,33288456
(주)네오팜,92730,Dec-11,,,14093732,3115564
(주)네오팜,92730,Dec-12,,,15975576,3309420
(주)네오팜,92730,Dec-13,,,17940315,2748721
(주)네오팜,92730,Dec-14,,,21639875,3748504
(주)네오팜,92730,Dec-15,,,23052146,7380246
(주)네오팜,92730,Dec-16,33706950,7756417,33244592,7744098
(주)네오팜,92730,Dec-17,44047409,9014942,43967604,9003444
(주)네오팜,92730,Dec-18,58937369,12894136,58745127,12880456
(주)네오팜,92730,Dec-19,101680179,12831106,101834036,12890991
(주)네오펙트,290660,Dec-18,29301394,5292240,25430373,4655232
(주)네오펙트,290660,Dec-19,19794181,27015611,10770104,22308655
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,23159760,8725848
(주)네이블커뮤니케이션즈,153460,Dec-13,,,19515547,3928277
(주)네이블커뮤니케이션즈,153460,Dec-14,19831312,5608618,19730625,5569904
(주)네이블커뮤니케이션즈,153460,Dec-15,,,21248177,5294441
(주)네이블커뮤니케이션즈,153460,Dec-16,,,28721706,5014357
(주)네이블커뮤니케이션즈,153460,Dec-17,,,22181277,4180943
(주)네이블커뮤니케이션즈,153460,Dec-18,,,20225762,3607676
(주)네이블커뮤니케이션즈,153460,Dec-19,,,18645393,1942530
(주)네이처셀,7390,Dec-11,,,14822222,17238547
(주)네이처셀,7390,Dec-12,,,13438476,13983070
(주)네이처셀,7390,Dec-13,,,10632504,11675020
(주)네이처셀,7390,Dec-14,,,11762597,8407514
(주)네이처셀,7390,Dec-15,,,19590955,11291430
(주)네이처셀,7390,Dec-16,,,17688832,11486896
(주)네이처셀,7390,Dec-17,,,20458294,9656416
(주)네이처셀,7390,Dec-18,,,22135792,9278336
(주)네이처셀,7390,Dec-19,,,55894260,8839920
(주)네패스,33640,Dec-11,102553205,77199149,93225972,51795350
(주)네패스,33640,Dec-12,97840711,90880961,100910698,72630680
(주)네패스,33640,Dec-13,136002411,151255807,66757799,82482266
(주)네패스,33640,Dec-14,151243455,109169428,77897063,106199584
(주)네패스,33640,Dec-15,106259796,116046574,85546095,97333648
(주)네패스,33640,Dec-16,100145766,126581891,81478664,100138477
(주)네패스,33640,Dec-17,104151054,106206322,88666368,83203699
(주)네패스,33640,Dec-18,95984960,111070018,92402429,97774728
(주)네패스,33640,Dec-19,193515638,139149464,101977069,95466655
(주)넥센,5720,Dec-11,141142967,119784279,128778897,104287112
(주)넥센,5720,Dec-12,130036954,121772781,103947862,100562170
(주)넥센,5720,Dec-13,137865570,127078183,96692617,95653179
(주)넥센,5720,Dec-14,112682300,115492886,84268151,93301578
(주)넥센,5720,Dec-15,113602847,87300930,85025332,67255218
(주)넥센,5720,Dec-16,117221422,87121544,86322102,67734207
(주)넥센,5720,Dec-17,158949722,96298197,128009677,78515485
(주)넥센,5720,Dec-18,1110543519,717736538,106795480,79079482
(주)넥센,5720,Dec-19,1205376352,685739076,99464056,56840765
(주)넥스턴바이오사이언스,89140,Dec-11,,,21866448,6099473
(주)넥스턴바이오사이언스,89140,Dec-12,,,19798406,3477788
(주)넥스턴바이오사이언스,89140,Dec-13,,,22293645,3342297
(주)넥스턴바이오사이언스,89140,Dec-14,,,25332555,3439683
(주)넥스턴바이오사이언스,89140,Dec-15,,,24586294,2210213
(주)넥스턴바이오사이언스,89140,Dec-16,,,89061227,8350557
(주)넥스턴바이오사이언스,89140,Dec-17,,,78647176,2827469
(주)넥스턴바이오사이언스,89140,Dec-18,,,99390671,17847853
(주)넥스턴바이오사이언스,89140,Dec-19,,,74650712,4406036
(주)넥스트아이,137940,Dec-11,,,18568097,2235341
(주)넥스트아이,137940,Dec-12,23337574,4563338,21759666,3962480
(주)넥스트아이,137940,Dec-13,24298330,3759569,22945110,3502844
(주)넥스트아이,137940,Dec-14,24455107,5852993,22429367,5628400
(주)넥스트아이,137940,Dec-15,22946900,6348712,20231640,5608637
(주)넥스트아이,137940,Dec-16,65738919,12527332,40274493,5048811
(주)넥스트아이,137940,Dec-17,87906605,28984634,43031637,15063818
(주)넥스트아이,137940,Dec-18,122881768,34139160,34886304,14167905
(주)넥스트아이,137940,Dec-19,120930424,60345264,41440689,47320967
(주)넥스트엔터테인먼트월드,160550,Dec-14,152035966,49391403,148932456,48075438
(주)넥스트엔터테인먼트월드,160550,Dec-15,167807621,57935675,158610271,53215389
(주)넥스트엔터테인먼트월드,160550,Dec-16,151226638,55198226,139142135,47113201
(주)넥스트엔터테인먼트월드,160550,Dec-17,152430928,92065929,111403163,62273832
(주)넥스트엔터테인먼트월드,160550,Dec-18,134773209,106294131,88508058,73873040
(주)넥스트엔터테인먼트월드,160550,Dec-19,162674169,166535424,79226397,83884800
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,35726056,5313283
(주)넥슨게임즈,225570,Dec-18,,,22159210,4510337
(주)넥슨게임즈,225570,Dec-19,,,53650462,11218064
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,11659252,4796431,7397844,537841
(주)넵튠,217270,Dec-17,12341929,6735690,9988380,1284662
(주)넵튠,217270,Dec-18,14152433,44562955,20511638,31353233
(주)넵튠,217270,Dec-19,12729691,37556866,9445911,29137319
(주)노랑풍선,104620,Dec-19,65271781,57872520,65093335,57500603
(주)노루페인트,90350,Dec-11,192159008,170316817,178125405,161442557
(주)노루페인트,90350,Dec-12,202552972,146513077,188172499,138735746
(주)노루페인트,90350,Dec-13,195812156,205488187,174691344,192736618
(주)노루페인트,90350,Dec-14,206437132,187498441,183218462,174308403
(주)노루페인트,90350,Dec-15,218364225,168645278,191779710,156136475
(주)노루페인트,90350,Dec-16,224885059,178910391,197683774,166122284
(주)노루페인트,90350,Dec-17,225505624,185725899,190832785,158601535
(주)노루페인트,90350,Dec-18,239631541,196120881,201600480,168066958
(주)노루페인트,90350,Dec-19,263742589,194853854,225634681,164054534
(주)노루홀딩스,320,Dec-11,255744954,261840550,12778351,27164021
(주)노루홀딩스,320,Dec-12,297059071,252979938,27378980,33993406
(주)노루홀딩스,320,Dec-13,309744555,304927170,39120643,40948235
(주)노루홀딩스,320,Dec-14,354839921,300762771,45610405,38546650
(주)노루홀딩스,320,Dec-15,452917980,281441512,39046794,40674445
(주)노루홀딩스,320,Dec-16,419582176,277091792,82604648,24463651
(주)노루홀딩스,320,Dec-17,439117655,257398848,78625658,29793652
(주)노루홀딩스,320,Dec-18,449147290,272454086,71511713,24520819
(주)노루홀딩스,320,Dec-19,452835629,271365815,55461982,18800677
(주)노바렉스,194700,Dec-18,63975251,26034092,63089253,25812587
(주)노바렉스,194700,Dec-19,79998622,38861819,79846459,38766025
(주)노바텍,285490,Dec-18,27804067,1309729,27040448,793614
(주)노바텍,285490,Dec-19,24220330,2970785,24798726,1458215
(주)노블엠앤비,106520,Dec-12,53751382,38191352,53199171,36599461
(주)노블엠앤비,106520,Dec-13,78839569,34610109,78632505,33548649
(주)노블엠앤비,106520,Dec-14,34679607,24268683,33922465,24245202
(주)노블엠앤비,106520,Dec-15,60750389,62808575,47736188,24702843
(주)노블엠앤비,106520,Dec-16,28885622,49619914,21829848,19703890
(주)노블엠앤비,106520,Dec-17,30174928,43228979,26053128,35753393
(주)노블엠앤비,106520,Dec-18,23423829,60844334,26136871,49439143
(주)노블엠앤비,106520,Dec-19,23801849,48733531,32606791,43370095
(주)노터스,278650,Dec-19,29228286,12089823,25935616,11074980
(주)녹십자,6280,Dec-11,508273708,190855694,474121140,169209089
(주)녹십자,6280,Dec-12,461497029,223973857,418909017,196813041
(주)녹십자,6280,Dec-13,560951100,208983825,499454042,171293853
(주)녹십자,6280,Dec-14,662881327,334370391,605793024,300984648
(주)녹십자,6280,Dec-15,743461526,307735421,674368314,267346820
(주)녹십자,6280,Dec-16,801377452,303297155,699626769,263602436
(주)녹십자,6280,Dec-17,926536973,260055247,824040270,220710066
(주)녹십자,6280,Dec-18,893430409,303482276,783351671,260850381
(주)녹십자,6280,Dec-19,961780105,401422956,797143326,341251023
(주)녹십자엠에스,142280,Dec-14,,,39816563,19262809
(주)녹십자엠에스,142280,Dec-15,50012814,33099888,46857807,33007823
(주)녹십자엠에스,142280,Dec-16,41386672,26576053,39326866,27039288
(주)녹십자엠에스,142280,Dec-17,41573792,27583852,39016229,25824561
(주)녹십자엠에스,142280,Dec-18,44864860,21743733,41885233,20990951
(주)녹십자엠에스,142280,Dec-19,50688834,31185156,47851474,30734758
(주)녹십자웰빙,234690,Dec-19,,,80348294,14832672
(주)녹십자홀딩스,5250,Dec-11,3812593375,3468226463,151900542,173171587
(주)녹십자홀딩스,5250,Dec-12,517039251,305423342,8059429,79594976
(주)녹십자홀딩스,5250,Dec-13,623739273,326345229,7211199,90624446
(주)녹십자홀딩스,5250,Dec-14,835129130,433012692,122091116,89233060
(주)녹십자홀딩스,5250,Dec-15,1089623159,503329013,176287858,159766359
(주)녹십자홀딩스,5250,Dec-16,1119498569,503698348,145089182,154725833
(주)녹십자홀딩스,5250,Dec-17,1191367167,569086836,135911137,254071957
(주)녹십자홀딩스,5250,Dec-18,1144592235,661788716,103795807,305504923
(주)녹십자홀딩스,5250,Dec-19,1123650615,676336262,18671023,221841119
(주)녹원씨엔아이,65560,Dec-11,13004020,7558961,11996451,6430724
(주)녹원씨엔아이,65560,Dec-12,11957170,10689847,8189216,8753140
