회사명,거래소코드,회계년도,기계장치(IFRS연결,기계장치(IFRS),합계_기말인원
(주)코맥스,36690,Dec-16,1503873,1503873,206
(주)코맥스,36690,Dec-17,1535001,1535001,223
(주)코맥스,36690,Dec-18,1621916,1621916,212
(주)코맥스,36690,Dec-19,1622866,1622866,191
(주)코메론,49430,Dec-11,15503537,5857732,67
(주)코메론,49430,Dec-12,17368058,6553380,89
(주)코메론,49430,Dec-13,19199918,9832110,98
(주)코메론,49430,Dec-14,20000400,10788900,97
(주)코메론,49430,Dec-15,20749525,11272632,100
(주)코메론,49430,Dec-16,21208294,12188807,103
(주)코메론,49430,Dec-17,22229556,13292022,99
(주)코메론,49430,Dec-18,23098638,13630676,104
(주)코메론,49430,Dec-19,24284983,14789374,102
(주)코미코,183300,Dec-17,29792799,14326445,370
(주)코미코,183300,Dec-18,41248364,19517156,508
(주)코미코,183300,Dec-19,59865381,24682762,516
(주)코미팜,41960,Dec-11,5838669,5838669,107
(주)코미팜,41960,Dec-12,3204253,3204253,116
(주)코미팜,41960,Dec-13,5280102,5280102,132
(주)코미팜,41960,Dec-14,13353587,13353587,145
(주)코미팜,41960,Dec-15,19338606,19338606,155
(주)코미팜,41960,Dec-16,20992251,20992251,162
(주)코미팜,41960,Dec-17,21432415,12822187,174
(주)코미팜,41960,Dec-18,20645522,20645522,152
(주)코미팜,41960,Dec-19,20811166,20811166,150
(주)코세스,89890,Dec-11,,1643851,214
(주)코세스,89890,Dec-12,,1673351,211
(주)코세스,89890,Dec-13,,1496863,195
(주)코세스,89890,Dec-14,,1471773,178
(주)코세스,89890,Dec-15,,1471773,137
(주)코세스,89890,Dec-16,,1471773,148
(주)코세스,89890,Dec-17,,1471773,134
(주)코세스,89890,Dec-18,,3730750,167
(주)코세스,89890,Dec-19,,3730750,197
(주)코센,9730,Dec-11,,16434754,147
(주)코센,9730,Dec-12,,15975237,121
(주)코센,9730,Dec-13,,6431286,79
(주)코센,9730,Dec-14,7488107,7488107,80
(주)코센,9730,Dec-15,5130388,5130388,83
(주)코센,9730,Dec-16,5021253,5021253,90
(주)코센,9730,Dec-17,4378465,4378465,77
(주)코센,9730,Dec-18,4674585,4674585,80
(주)코센,9730,Dec-19,4317275,4101992,91
(주)코스나인,82660,Dec-11,20053689,8386812,131
(주)코스나인,82660,Dec-12,33206122,12086733,197
(주)코스나인,82660,Dec-13,47834826,24338032,267
(주)코스나인,82660,Dec-14,51608837,28346094,204
(주)코스나인,82660,Dec-15,58824384,33421144,131
(주)코스나인,82660,Dec-16,59958945,33727799,110
(주)코스나인,82660,Dec-17,43622115,22101666,91
(주)코스나인,82660,Dec-18,17940829,0,37
(주)코스나인,82660,Dec-19,,4848815,108
(주)코스메카코리아,241710,Dec-16,13667674,9020664,428
(주)코스메카코리아,241710,Dec-17,18947549,13254974,505
(주)코스메카코리아,241710,Dec-18,41101001,19526873,725
(주)코스메카코리아,241710,Dec-19,54657645,24087080,560
(주)코스온,69110,Dec-11,,1424,4
(주)코스온,69110,Dec-12,,811210,4
(주)코스온,69110,Dec-13,,965277,18
(주)코스온,69110,Dec-14,,3368902,74
(주)코스온,69110,Dec-15,,6148513,149
(주)코스온,69110,Dec-16,9222813,7909328,227
(주)코스온,69110,Dec-17,11609453,9969633,248
(주)코스온,69110,Dec-18,12382926,10336173,247
(주)코스온,69110,Dec-19,13000959,9337776,259
(주)코썬바이오,204990,Dec-16,,2010121,106
(주)코썬바이오,204990,Dec-17,2022476,2022476,102
(주)코썬바이오,204990,Dec-18,2128726,2128726,75
(주)코썬바이오,204990,Dec-19,2126726,2126726,49
(주)코아스,71950,Dec-11,,10803978,244
(주)코아스,71950,Dec-12,10837391,10837391,232
(주)코아스,71950,Dec-13,13271005,13271005,257
(주)코아스,71950,Dec-14,14135951,14135951,301
(주)코아스,71950,Dec-15,16236998,16236998,308
(주)코아스,71950,Dec-16,9799967,9799967,307
(주)코아스,71950,Dec-17,11739117,11739117,325
(주)코아스,71950,Dec-18,22111455,22108455,256
(주)코아스,71950,Dec-19,23393965,23390965,280
(주)코아시아,45970,Dec-11,72028888,0,2
(주)코아시아,45970,Dec-12,75569033,0,2
(주)코아시아,45970,Dec-13,87244317,0,2
(주)코아시아,45970,Dec-14,89520601,0,2
(주)코아시아,45970,Dec-15,109539675,0,5
(주)코아시아,45970,Dec-16,110367183,0,13
(주)코아시아,45970,Dec-17,116705173,0,11
(주)코아시아,45970,Dec-18,130859755,0,18
(주)코아시아,45970,Dec-19,139064850,17754515,347
(주)코아시아옵틱스,196450,Dec-14,20972158,11424161,128
(주)코아시아옵틱스,196450,Dec-15,32068315,11513662,135
(주)코아시아옵틱스,196450,Dec-16,4475053,3474892,24
(주)코아시아옵틱스,196450,Dec-17,594012,594012,15
(주)코아시아옵틱스,196450,Dec-18,419421,419421,30
(주)코아시아옵틱스,196450,Dec-19,40120840,5027314,129
(주)코엔텍,29960,Dec-11,10811886,10437901,60
(주)코엔텍,29960,Dec-12,10377311,10132397,61
(주)코엔텍,29960,Dec-13,11609263,11475212,60
(주)코엔텍,29960,Dec-14,56857062,55552045,62
(주)코엔텍,29960,Dec-15,82878237,81573220,73
(주)코엔텍,29960,Dec-16,86842524,85537507,70
(주)코엔텍,29960,Dec-17,89142487,87837470,69
(주)코엔텍,29960,Dec-18,90133069,90133069,76
(주)코엔텍,29960,Dec-19,,92348911,84
(주)코오롱,2020,Dec-11,34904048,0,53
(주)코오롱,2020,Dec-12,31534881,0,43
(주)코오롱,2020,Dec-13,108673371,0,65
(주)코오롱,2020,Dec-14,104526434,0,85
(주)코오롱,2020,Dec-15,16663430,0,90
(주)코오롱,2020,Dec-16,22298347,0,93
(주)코오롱,2020,Dec-17,23490868,0,100
(주)코오롱,2020,Dec-18,27511742,0,86
(주)코오롱,2020,Dec-19,42368466,0,76
(주)코원플레이,56000,Dec-11,5497969,2424720,163
(주)코원플레이,56000,Dec-12,6911715,2957180,136
(주)코원플레이,56000,Dec-13,8545173,3065066,109
(주)코원플레이,56000,Dec-14,9593568,3261936,77
(주)코원플레이,56000,Dec-15,3328150,3328150,67
(주)코원플레이,56000,Dec-16,,1419135,78
(주)코원플레이,56000,Dec-17,1711730,0,15
(주)코원플레이,56000,Dec-18,1724407,0,17
(주)코원플레이,56000,Dec-19,1843638,0,21
(주)코윈테크,282880,Dec-19,502108,502108,175
(주)코이즈,121850,Dec-12,13153690,11266810,131
(주)코이즈,121850,Dec-13,17437252,14830323,142
(주)코이즈,121850,Dec-14,18641066,14042880,123
(주)코이즈,121850,Dec-15,20759923,16062273,99
(주)코이즈,121850,Dec-16,19187583,14361788,100
(주)코이즈,121850,Dec-17,18278569,13766969,84
(주)코이즈,121850,Dec-18,17741050,13645877,71
(주)코이즈,121850,Dec-19,19115454,12599248,72
(주)코콤,15710,Dec-11,2078550,2078550,129
(주)코콤,15710,Dec-12,2357195,2078550,154
(주)코콤,15710,Dec-13,403905,125260,134
(주)코콤,15710,Dec-14,403905,125260,124
(주)코콤,15710,Dec-15,125260,125260,133
(주)코콤,15710,Dec-16,125260,125260,132
(주)코콤,15710,Dec-17,125260,125260,159
(주)코콤,15710,Dec-18,125260,125260,167
(주)코콤,15710,Dec-19,125260,125260,159
(주)코텍,52330,Dec-11,,4786089,226
(주)코텍,52330,Dec-12,,4786089,251
(주)코텍,52330,Dec-13,,4812609,271
(주)코텍,52330,Dec-14,,3046107,286
(주)코텍,52330,Dec-15,,141315,351
(주)코텍,52330,Dec-16,,2956233,390
(주)코텍,52330,Dec-17,,3274128,421
(주)코텍,52330,Dec-18,,3752133,395
(주)코텍,52330,Dec-19,4324649,4324649,384
(주)코퍼스코리아,322780,Dec-19,,,
(주)코프라,126600,Dec-11,,6758493,56
(주)코프라,126600,Dec-12,,9306194,67
(주)코프라,126600,Dec-13,9766405,9766405,69
(주)코프라,126600,Dec-14,15961075,10889364,85
(주)코프라,126600,Dec-15,17121039,11303519,96
(주)코프라,126600,Dec-16,20485484,12461012,100
(주)코프라,126600,Dec-17,20290565,12660079,107
(주)코프라,126600,Dec-18,23677082,12804079,107
(주)코프라,126600,Dec-19,23966793,12871079,100
(주)콘텐트리중앙,36420,Dec-19,19969843,0,2026
(주)콤텍시스템,31820,Dec-11,0,0,169
(주)콤텍시스템,31820,Dec-12,0,0,329
(주)콤텍시스템,31820,Dec-13,0,0,397
(주)콤텍시스템,31820,Dec-14,0,0,321
(주)콤텍시스템,31820,Dec-15,1595872,0,164
(주)콤텍시스템,31820,Dec-16,8431,0,400
(주)콤텍시스템,31820,Dec-17,1595872,0,349
(주)콤텍시스템,31820,Dec-18,,1593069,372
(주)콤텍시스템,31820,Dec-19,,0,479
(주)큐로,15590,Dec-11,31598655,25656913,506
(주)큐로,15590,Dec-12,33199960,27604363,503
(주)큐로,15590,Dec-13,34099051,28216923,508
(주)큐로,15590,Dec-14,36014418,29243624,543
(주)큐로,15590,Dec-15,,30073991,508
(주)큐로,15590,Dec-16,,29699484,465
(주)큐로,15590,Dec-17,,28078784,272
(주)큐로,15590,Dec-18,,27811304,244
(주)큐로,15590,Dec-19,19819400,19609800,250
(주)큐로컴,40350,Dec-11,86576,86576,40
(주)큐로컴,40350,Dec-12,124697,124697,34
(주)큐로컴,40350,Dec-13,572685,124697,34
(주)큐로컴,40350,Dec-14,44702,28262,36
(주)큐로컴,40350,Dec-15,28290,19481,36
(주)큐로컴,40350,Dec-16,17254,16048,38
(주)큐로컴,40350,Dec-17,30822,9935,30
(주)큐로컴,40350,Dec-18,157329,7459,25
(주)큐로컴,40350,Dec-19,297296,4983,28
(주)큐로홀딩스,51780,Dec-11,1213271,1234850,40
(주)큐로홀딩스,51780,Dec-12,963138,1405280,46
(주)큐로홀딩스,51780,Dec-13,627028,790707,68
(주)큐로홀딩스,51780,Dec-14,334624,999067,34
(주)큐로홀딩스,51780,Dec-15,416437,1246987,42
(주)큐로홀딩스,51780,Dec-16,516413,1461887,59
(주)큐로홀딩스,51780,Dec-17,396247,1461237,84
(주)큐로홀딩스,51780,Dec-18,324846,1513177,86
(주)큐로홀딩스,51780,Dec-19,397596,1663753,47
(주)큐리언트,115180,Dec-16,,0,17
(주)큐리언트,115180,Dec-17,,0,17
(주)큐리언트,115180,Dec-18,,0,20
(주)큐리언트,115180,Dec-19,,0,22
(주)큐브엔터테인먼트,182360,Dec-13,,,
(주)큐브엔터테인먼트,182360,Dec-14,,,
(주)큐브엔터테인먼트,182360,Dec-15,0,0,68
(주)큐브엔터테인먼트,182360,Dec-16,0,0,82
(주)큐브엔터테인먼트,182360,Dec-17,0,0,73
(주)큐브엔터테인먼트,182360,Dec-18,0,0,81
(주)큐브엔터테인먼트,182360,Dec-19,0,0,83
(주)큐에스아이,66310,Dec-11,,20057419,125
(주)큐에스아이,66310,Dec-12,28533498,21252367,128
(주)큐에스아이,66310,Dec-13,28585881,21064678,132
(주)큐에스아이,66310,Dec-14,31896348,24232061,137
(주)큐에스아이,66310,Dec-15,32689851,24383864,129
(주)큐에스아이,66310,Dec-16,33893080,25939370,126
(주)큐에스아이,66310,Dec-17,34001774,26404288,129
(주)큐에스아이,66310,Dec-18,35146252,27581845,115
(주)큐에스아이,66310,Dec-19,36989950,28912765,123
(주)크라운제과,264900,Dec-17,,191083701,1455
(주)크라운제과,264900,Dec-18,,200833190,1442
(주)크라운제과,264900,Dec-19,,206463494,1407
(주)크라운해태홀딩스,5740,Dec-11,308766351,159742142,1494
(주)크라운해태홀딩스,5740,Dec-12,330476145,175037217,1517
(주)크라운해태홀딩스,5740,Dec-13,344870844,175573500,1497
(주)크라운해태홀딩스,5740,Dec-14,366635515,180173824,1493
(주)크라운해태홀딩스,5740,Dec-15,379588916,175189177,1585
(주)크라운해태홀딩스,5740,Dec-16,404015152,181244914,1497
(주)크라운해태홀딩스,5740,Dec-17,476665697,0,52
(주)크라운해태홀딩스,5740,Dec-18,487082827,0,53
(주)크라운해태홀딩스,5740,Dec-19,521083356,0,57
(주)크레버스,96240,Dec-11,0,0,345
(주)크레버스,96240,Dec-12,0,0,330
(주)크레버스,96240,Dec-13,0,0,305
(주)크레버스,96240,Dec-14,0,0,332
(주)크레버스,96240,Dec-15,0,0,527
(주)크레버스,96240,Dec-16,0,0,605
(주)크레버스,96240,Dec-17,0,0,520
(주)크레버스,96240,Dec-18,0,0,632
(주)크레버스,96240,Dec-19,0,0,677
(주)크리스에프앤씨,110790,Dec-18,2166745,2166745,260
(주)크리스에프앤씨,110790,Dec-19,2665545,2665545,287
(주)크린앤사이언스,45520,Dec-11,15108950,15108950,150
(주)크린앤사이언스,45520,Dec-12,15271690,15271690,130
(주)크린앤사이언스,45520,Dec-13,15397169,15397169,138
(주)크린앤사이언스,45520,Dec-14,15655613,15655613,133
(주)크린앤사이언스,45520,Dec-15,15843513,15843513,148
(주)크린앤사이언스,45520,Dec-16,16529816,16529816,141
(주)크린앤사이언스,45520,Dec-17,21302985,21302985,150
(주)크린앤사이언스,45520,Dec-18,24936246,24936246,165
(주)크린앤사이언스,45520,Dec-19,29698747,29698747,172
(주)클라우드에어,36170,Dec-11,,3462017,64
(주)클라우드에어,36170,Dec-12,45814441,45814441,201
(주)클라우드에어,36170,Dec-13,45384585,45384585,180
(주)클라우드에어,36170,Dec-14,45734646,45734646,167
(주)클라우드에어,36170,Dec-15,11309597,11309597,65
(주)클라우드에어,36170,Dec-16,11526763,11526763,68
(주)클라우드에어,36170,Dec-17,10747914,10747914,70
(주)클라우드에어,36170,Dec-18,10780414,10780414,53
(주)클라우드에어,36170,Dec-19,10972824,10972824,52
(주)클래시스,214150,Dec-15,,,
(주)클래시스,214150,Dec-16,,,
(주)클래시스,214150,Dec-17,178896,178896,139
(주)클래시스,214150,Dec-18,336746,336746,196
(주)클래시스,214150,Dec-19,419597,419596,196
(주)클리오,237880,Dec-16,0,0,243
(주)클리오,237880,Dec-17,0,0,278
(주)클리오,237880,Dec-18,0,0,280
(주)클리오,237880,Dec-19,0,0,279
(주)키다리스튜디오,20120,Dec-11,,0,53
(주)키다리스튜디오,20120,Dec-12,,0,77
(주)키다리스튜디오,20120,Dec-13,,0,60
(주)키다리스튜디오,20120,Dec-14,0,0,68
(주)키다리스튜디오,20120,Dec-15,0,0,71
(주)키다리스튜디오,20120,Dec-16,,0,42
(주)키다리스튜디오,20120,Dec-17,0,0,32
(주)키다리스튜디오,20120,Dec-18,,0,47
(주)키다리스튜디오,20120,Dec-19,0,0,97
(주)키이스트,54780,Dec-11,,0,55
(주)키이스트,54780,Dec-12,0,0,58
(주)키이스트,54780,Dec-13,0,0,53
(주)키이스트,54780,Dec-14,412206,0,54
(주)키이스트,54780,Dec-15,0,0,54
(주)키이스트,54780,Dec-16,0,0,56
(주)키이스트,54780,Dec-17,0,0,37
(주)키이스트,54780,Dec-18,0,0,37
(주)키이스트,54780,Dec-19,0,0,49
(주)타이거일렉,219130,Dec-15,14829430,11574159,138
(주)타이거일렉,219130,Dec-16,,17773778,167
(주)타이거일렉,219130,Dec-17,,18797349,180
(주)타이거일렉,219130,Dec-18,,23695028,180
(주)타이거일렉,219130,Dec-19,,23950028,180
(주)탑엔지니어링,65130,Dec-11,7956263,4698909,220
(주)탑엔지니어링,65130,Dec-12,3639538,4669604,193
(주)탑엔지니어링,65130,Dec-13,8173454,5740615,189
(주)탑엔지니어링,65130,Dec-14,9252637,6702468,285
(주)탑엔지니어링,65130,Dec-15,10330293,7064322,310
(주)탑엔지니어링,65130,Dec-16,10656799,5739418,288
(주)탑엔지니어링,65130,Dec-17,118067617,5833757,319
(주)탑엔지니어링,65130,Dec-18,128531550,6555866,338
(주)탑엔지니어링,65130,Dec-19,145595060,5520343,349
(주)탑코미디어,134580,Dec-13,1255286,1255286,74
(주)탑코미디어,134580,Dec-14,1546123,1546124,81
(주)탑코미디어,134580,Dec-15,1849114,1849114,86
(주)탑코미디어,134580,Dec-16,2208743,2208743,50
(주)탑코미디어,134580,Dec-17,2244740,2244740,53
(주)탑코미디어,134580,Dec-18,2286422,2286422,51
(주)탑코미디어,134580,Dec-19,,2286422,52
(주)태경비케이,14580,Dec-11,,75437475,297
(주)태경비케이,14580,Dec-12,,78038639,308
(주)태경비케이,14580,Dec-13,,90069812,308
(주)태경비케이,14580,Dec-14,,97064210,306
(주)태경비케이,14580,Dec-15,,99233681,328
(주)태경비케이,14580,Dec-16,133204447,109395853,327
(주)태경비케이,14580,Dec-17,135220320,110998062,310
(주)태경비케이,14580,Dec-18,137371029,112955092,289
(주)태경비케이,14580,Dec-19,141447742,117011986,286
(주)태광,23160,Dec-11,,38680491,393
(주)태광,23160,Dec-12,,49618734,439
(주)태광,23160,Dec-13,,54716354,434
(주)태광,23160,Dec-14,,57694602,435
(주)태광,23160,Dec-15,,59775977,425
(주)태광,23160,Dec-16,,60564009,409
(주)태광,23160,Dec-17,,62227195,381
(주)태광,23160,Dec-18,62749468,62749468,372
(주)태광,23160,Dec-19,64824630,64824630,377
(주)태성,323280,Dec-19,,,
(주)태양,53620,Dec-11,37374901,37374901,249
(주)태양,53620,Dec-12,43242249,43242249,286
(주)태양,53620,Dec-13,46485216,46485215,297
(주)태양,53620,Dec-14,45592324,45592324,307
(주)태양,53620,Dec-15,56687788,56687788,294
(주)태양,53620,Dec-16,58661030,58661030,252
(주)태양,53620,Dec-17,59063698,59063698,265
(주)태양,53620,Dec-18,59704831,59704831,260
(주)태양,53620,Dec-19,60243369,60243369,259
(주)태영건설,9410,Dec-11,0,0,1358
(주)태영건설,9410,Dec-12,0,0,1436
(주)태영건설,9410,Dec-13,0,0,1281
(주)태영건설,9410,Dec-14,0,0,1017
(주)태영건설,9410,Dec-15,0,0,954
(주)태영건설,9410,Dec-16,0,0,1052
(주)태영건설,9410,Dec-17,0,37860,1252
(주)태영건설,9410,Dec-18,0,50267,1438
(주)태영건설,9410,Dec-19,0,66003,1425
(주)태웅,44490,Dec-11,,140481648,259
(주)태웅,44490,Dec-12,,147499990,259
(주)태웅,44490,Dec-13,,153266148,276
(주)태웅,44490,Dec-14,,153305948,278
(주)태웅,44490,Dec-15,,153346349,330
(주)태웅,44490,Dec-16,,349594604,481
(주)태웅,44490,Dec-17,,359028550,479
(주)태웅,44490,Dec-18,,367560564,503
(주)태웅,44490,Dec-19,,396141934,493
(주)태웅로직스,124560,Dec-19,0,0,212
(주)테라젠이텍스,66700,Dec-11,6259576,6259576,189
(주)테라젠이텍스,66700,Dec-12,9176731,9176731,212
(주)테라젠이텍스,66700,Dec-13,11235503,8069228,196
(주)테라젠이텍스,66700,Dec-14,12172758,9006482,222
(주)테라젠이텍스,66700,Dec-15,10484967,10373342,252
(주)테라젠이텍스,66700,Dec-16,14736996,14417996,271
(주)테라젠이텍스,66700,Dec-17,16361674,16042674,288
(주)테라젠이텍스,66700,Dec-18,18886811,18143434,299
(주)테라젠이텍스,66700,Dec-19,21531092,20743544,316
(주)테스,95610,Dec-11,,5126168,157
(주)테스,95610,Dec-12,,8499786,169
(주)테스,95610,Dec-13,9297362,9297362,178
(주)테스,95610,Dec-14,12194886,11421193,204
(주)테스,95610,Dec-15,12801280,11863953,216
(주)테스,95610,Dec-16,19232103,18261975,241
(주)테스,95610,Dec-17,24381774,23373437,286
(주)테스,95610,Dec-18,23989105,23394637,310
(주)테스,95610,Dec-19,23610637,23610637,307
(주)테이팩스,55490,Dec-17,39361477,37716179,219
(주)테이팩스,55490,Dec-18,39850539,38192416,228
(주)테이팩스,55490,Dec-19,34178805,32485361,232
(주)테크윙,89030,Dec-11,,2619987,210
(주)테크윙,89030,Dec-12,,3295587,253
(주)테크윙,89030,Dec-13,4093347,4093347,298
(주)테크윙,89030,Dec-14,4758468,4758468,340
(주)테크윙,89030,Dec-15,4644968,5285737,388
(주)테크윙,89030,Dec-16,5628687,5628687,428
(주)테크윙,89030,Dec-17,6138122,6138122,533
(주)테크윙,89030,Dec-18,985030,985030,605
(주)테크윙,89030,Dec-19,6751576,6751575,588
(주)텔레칩스,54450,Dec-11,,1579935,264
(주)텔레칩스,54450,Dec-12,,1335313,260
(주)텔레칩스,54450,Dec-13,,928586,259
(주)텔레칩스,54450,Dec-14,,679819,262
(주)텔레칩스,54450,Dec-15,,671379,271
(주)텔레칩스,54450,Dec-16,737496,737496,273
(주)텔레칩스,54450,Dec-17,805567,805567,276
(주)텔레칩스,54450,Dec-18,992631,992631,289
(주)텔레칩스,54450,Dec-19,8880127,8880127,321
(주)텔레필드,91440,Dec-11,,0,91
(주)텔레필드,91440,Dec-12,,0,94
(주)텔레필드,91440,Dec-13,,0,102
(주)텔레필드,91440,Dec-14,,0,116
(주)텔레필드,91440,Dec-15,,0,128
(주)텔레필드,91440,Dec-16,556441,0,123
(주)텔레필드,91440,Dec-17,574841,0,121
(주)텔레필드,91440,Dec-18,535750,0,115
(주)텔레필드,91440,Dec-19,660670,0,112
