회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(IFRS연결),매출액(IFRS연결),영업활동으로 인한 현금흐름(IFRS개별),매출액(IFRS개별)
(주)메디톡스,86900,Dec-17,59684156,181239191,56072122,167864736
(주)메디톡스,86900,Dec-18,55070958,205444935,53675035,186434369
(주)메디톡스,86900,Dec-19,33702852,205900276,28091243,181011435
(주)메디프론디비티,65650,Dec-11,,,912555,13231774
(주)메디프론디비티,65650,Dec-12,,,-1318798,8833483
(주)메디프론디비티,65650,Dec-13,,,-1510745,11326202
(주)메디프론디비티,65650,Dec-14,,,702,5407343
(주)메디프론디비티,65650,Dec-15,,,-170266,8215260
(주)메디프론디비티,65650,Dec-16,,,-1151888,13096877
(주)메디프론디비티,65650,Dec-17,,,-1170285,20910434
(주)메디프론디비티,65650,Dec-18,,,-852479,19889604
(주)메디프론디비티,65650,Dec-19,,,-4285287,17412906
(주)메지온,140410,Dec-12,,,3136032,8592283
(주)메지온,140410,Dec-13,,,-3551591,4402241
(주)메지온,140410,Dec-14,,,-4502371,4454555
(주)메지온,140410,Dec-15,,,1772221,14926336
(주)메지온,140410,Dec-16,-6077155,8751241,4334891,11940967
(주)메지온,140410,Dec-17,-13213838,5585880,-4034903,5585880
(주)메지온,140410,Dec-18,-21723894,19087500,-8073791,19087500
(주)메지온,140410,Dec-19,-20880005,18930988,-2829368,18930988
(주)메카로,241770,Dec-17,,,38425504,106038329
(주)메카로,241770,Dec-18,24703094,100499216,24717091,100492185
(주)메카로,241770,Dec-19,14879225,72495382,18857298,72451879
(주)메타랩스,90370,Dec-11,-4021707,151702805,-3367419,130127435
(주)메타랩스,90370,Dec-12,-8870479,145623074,-3616438,121930756
(주)메타랩스,90370,Dec-13,2567033,141412155,3770548,110401670
(주)메타랩스,90370,Dec-14,-10838135,127864762,-12684979,96384812
(주)메타랩스,90370,Dec-15,-7883383,115996783,-6032987,82648101
(주)메타랩스,90370,Dec-16,-10014767,92066962,-11672222,67249668
(주)메타랩스,90370,Dec-17,-8468021,26832432,-10352965,27205729
(주)메타랩스,90370,Dec-18,-6896736,47375134,-9602718,18522860
(주)메타랩스,90370,Dec-19,-4021331,86896351,-1910827,22113084
(주)메타바이오메드,59210,Dec-11,4102981,27091760,3987995,25201037
(주)메타바이오메드,59210,Dec-12,3830548,44785136,4154058,28956292
(주)메타바이오메드,59210,Dec-13,3712220,63518395,4290916,33684241
(주)메타바이오메드,59210,Dec-14,-296237,61364820,1851034,35475661
(주)메타바이오메드,59210,Dec-15,4933461,68592246,4037069,40585519
(주)메타바이오메드,59210,Dec-16,5032922,65783883,7615381,41268230
(주)메타바이오메드,59210,Dec-17,-248513,65341014,6492502,44185868
(주)메타바이오메드,59210,Dec-18,-5282759,63813054,2545550,46872147
(주)메타바이오메드,59210,Dec-19,2864891,59391345,5400310,52545143
(주)멕아이씨에스,58110,Dec-15,,,95956,9002910
(주)멕아이씨에스,58110,Dec-16,-2225660,7920354,-1688855,7946574
(주)멕아이씨에스,58110,Dec-17,-944415,8602502,-405703,8514960
(주)멕아이씨에스,58110,Dec-18,-1615333,8727657,-213534,7711557
(주)멕아이씨에스,58110,Dec-19,-774210,12863659,57623,9685767
(주)멜파스,96640,Dec-11,,,5317968,256242465
(주)멜파스,96640,Dec-12,,,-424115,383271287
(주)멜파스,96640,Dec-13,,,16233291,794289409
(주)멜파스,96640,Dec-14,,,12531150,271876244
(주)멜파스,96640,Dec-15,,,-2951491,143845288
(주)멜파스,96640,Dec-16,,,3608054,83326596
(주)멜파스,96640,Dec-17,,,-6628058,55841452
(주)멜파스,96640,Dec-18,,,-8137256,50785936
(주)멜파스,96640,Dec-19,-83721,75991828,-83721,75991828
(주)모나리자,12690,Dec-11,,,9375747,121931365
(주)모나리자,12690,Dec-12,,,8257512,132796075
(주)모나리자,12690,Dec-13,,,14012276,129863285
(주)모나리자,12690,Dec-14,,,12897321,124816021
(주)모나리자,12690,Dec-15,,,6262177,124972520
(주)모나리자,12690,Dec-16,,,6428255,121396391
(주)모나리자,12690,Dec-17,,,7938941,117359513
(주)모나리자,12690,Dec-18,,,1989757,113031339
(주)모나리자,12690,Dec-19,,,7829595,117954230
(주)모나미,5360,Dec-11,4818719,281896616,-443527,202213055
(주)모나미,5360,Dec-12,15718580,262500183,8832929,184847316
(주)모나미,5360,Dec-13,18879401,167554404,13994168,129611373
(주)모나미,5360,Dec-14,8509753,150068816,5771967,108521738
(주)모나미,5360,Dec-15,4527767,142929412,-958630,98967737
(주)모나미,5360,Dec-16,7577550,140171469,4676616,100354050
(주)모나미,5360,Dec-17,11709802,137658031,11442988,103207885
(주)모나미,5360,Dec-18,7352163,135191757,3585941,100850699
(주)모나미,5360,Dec-19,2605259,132038884,-997566,97334290
(주)모다이노칩,80420,Dec-11,21721878,70310468,21362572,70019300
(주)모다이노칩,80420,Dec-12,27812333,72164488,27733770,71589053
(주)모다이노칩,80420,Dec-13,23777239,95198321,23672710,95010836
(주)모다이노칩,80420,Dec-14,29148084,107669909,29233375,107520775
(주)모다이노칩,80420,Dec-15,28511991,89569441,29085081,89258169
(주)모다이노칩,80420,Dec-16,66771831,183036443,79041156,120131089
(주)모다이노칩,80420,Dec-17,53787032,311755063,22362184,166579438
(주)모다이노칩,80420,Dec-18,-2453574,321219499,-580755,139663175
(주)모다이노칩,80420,Dec-19,30633074,320072758,54311838,143900823
(주)모두투어네트워크,80160,Dec-11,15242488,124989354,15485474,121045714
(주)모두투어네트워크,80160,Dec-12,22162962,137890131,21546426,132786722
(주)모두투어네트워크,80160,Dec-13,15462516,146960026,16622506,142915027
(주)모두투어네트워크,80160,Dec-14,29355756,164687554,28385529,155222349
(주)모두투어네트워크,80160,Dec-15,-2982448,204324822,10306888,182242379
(주)모두투어네트워크,80160,Dec-16,31673613,237084495,36105760,205831518
(주)모두투어네트워크,80160,Dec-17,38218981,290948152,41645562,249355585
(주)모두투어네트워크,80160,Dec-18,34352231,364973001,38259128,310858815
(주)모두투어네트워크,80160,Dec-19,26133970,297168691,22445282,242318994
(주)모바일리더,100030,Dec-11,,,2101979,10024146
(주)모바일리더,100030,Dec-12,3764158,10058128,3764158,10058128
(주)모바일리더,100030,Dec-13,5278730,16648053,5779398,12039048
(주)모바일리더,100030,Dec-14,525629,13644173,913534,7103102
(주)모바일리더,100030,Dec-15,-308364,14304760,-430723,5201422
(주)모바일리더,100030,Dec-16,2861672,13419242,1806413,6275188
(주)모바일리더,100030,Dec-17,1579772,13343523,585225,6271453
(주)모바일리더,100030,Dec-18,3246432,15345180,760823,5572070
(주)모바일리더,100030,Dec-19,8067999,23558937,1226786,5451465
(주)모베이스,101330,Dec-11,17998012,128747685,9335688,68760403
(주)모베이스,101330,Dec-12,26673617,201747548,9220448,94320673
(주)모베이스,101330,Dec-13,37809910,276020283,1304010,136557124
(주)모베이스,101330,Dec-14,38651987,382249636,22926236,119905880
(주)모베이스,101330,Dec-15,23332944,254982987,18173749,72613980
(주)모베이스,101330,Dec-16,36722774,285420879,5579693,49860650
(주)모베이스,101330,Dec-17,27147198,320774245,8693586,55904808
(주)모베이스,101330,Dec-18,26774951,375310929,7820702,29406030
(주)모베이스,101330,Dec-19,82687920,652513096,27066708,28045795
(주)모베이스전자,12860,Dec-11,-6026121,520053457,-2628765,404442230
(주)모베이스전자,12860,Dec-12,2455098,574511202,17594591,458663366
(주)모베이스전자,12860,Dec-13,66632031,675644681,41668257,505299129
(주)모베이스전자,12860,Dec-14,44516549,704960522,37628802,538060396
(주)모베이스전자,12860,Dec-15,42902813,718024012,35366769,563840947
(주)모베이스전자,12860,Dec-16,11188083,731169856,974503,574275654
(주)모베이스전자,12860,Dec-17,57932770,710241532,38908096,584945911
(주)모베이스전자,12860,Dec-18,10493991,717990836,17085767,606411908
(주)모베이스전자,12860,Dec-19,44985398,771679604,28564243,616170568
(주)모비스,250060,Dec-16,,,,
(주)모비스,250060,Dec-17,,,-844068,2389536
(주)모비스,250060,Dec-18,-314907,2496632,-230199,2496632
(주)모비스,250060,Dec-19,-583548,12147693,-1193627,2030264
(주)모아텍,33200,Dec-11,-991989,176287650,3104259,128334986
(주)모아텍,33200,Dec-12,6423353,147624355,-264270,100585547
(주)모아텍,33200,Dec-13,-733447,137249866,4738447,94182083
(주)모아텍,33200,Dec-14,-2615471,80650185,-7468924,81209942
(주)모아텍,33200,Dec-15,7485668,63821318,19193946,65252188
(주)모아텍,33200,Dec-16,3369137,56642560,2168363,55912949
(주)모아텍,33200,Mar-18,2463997,45468636,2412140,44846369
(주)모아텍,33200,Mar-19,2264846,38650809,2228038,38048887
(주)모토닉,9680,Dec-11,-3227069,258237261,-8365947,237739047
(주)모토닉,9680,Dec-12,26490756,240382478,20779097,232982933
(주)모토닉,9680,Dec-13,26705317,218166010,27910942,202014614
(주)모토닉,9680,Dec-14,10074216,217222223,3326615,203374276
(주)모토닉,9680,Dec-15,20757657,203254231,25246554,190845603
(주)모토닉,9680,Dec-16,9276603,195300520,7938928,182110458
(주)모토닉,9680,Dec-17,18931726,211531507,15161435,201352456
(주)모토닉,9680,Dec-18,21845153,195253285,20379315,187940437
(주)모토닉,9680,Dec-19,29902881,207639236,36742249,202275905
(주)모헨즈,6920,Dec-11,5176208,63884832,2565616,28234509
(주)모헨즈,6920,Dec-12,4323634,70216874,1016165,29440798
(주)모헨즈,6920,Dec-13,6321947,78885306,2087210,29898373
(주)모헨즈,6920,Dec-14,5124646,98519909,1433182,35765845
(주)모헨즈,6920,Dec-15,9165188,105037738,1499640,39714768
(주)모헨즈,6920,Dec-16,2616550,112234938,923432,41563233
(주)모헨즈,6920,Dec-17,5608293,117339016,2013522,38478190
(주)모헨즈,6920,Dec-18,8085537,106914819,2293874,39439933
(주)모헨즈,6920,Dec-19,-4849832,85683500,-2052096,37047844
(주)무학,33920,Dec-11,64969606,202496016,65461514,195680844
(주)무학,33920,Dec-12,33976182,218128966,34908892,211279950
(주)무학,33920,Dec-13,67402135,240065261,67371326,234137340
(주)무학,33920,Dec-14,128318688,290146381,128705836,285232996
(주)무학,33920,Dec-15,78348624,295760850,76273166,278308632
(주)무학,33920,Dec-16,52795032,270169022,53686612,254174484
(주)무학,33920,Dec-17,19555365,250503049,21175370,231322162
(주)무학,33920,Dec-18,-17678723,193717859,-14062862,177541871
(주)무학,33920,Dec-19,269725,166377918,787343,151836953
(주)미래생명자원,218150,Dec-15,,,,
(주)미래생명자원,218150,Dec-16,,,,
(주)미래생명자원,218150,Dec-17,4183573,40926676,4549596,27968934
(주)미래생명자원,218150,Dec-18,-477752,35199454,1037539,23636944
(주)미래생명자원,218150,Dec-19,3563831,50079355,2424356,31780152
(주)미래아이앤지,7120,Dec-11,3228876,25733558,2933913,21542533
(주)미래아이앤지,7120,Dec-12,2265,35018015,-206442,29093225
(주)미래아이앤지,7120,Dec-13,-5235835,26771535,-4889169,20817874
(주)미래아이앤지,7120,Dec-14,-3057062,18787582,-2641181,12770595
(주)미래아이앤지,7120,Dec-15,179548,9161388,234185,8987068
(주)미래아이앤지,7120,Dec-16,-3542391,9828639,-3086646,9871808
(주)미래아이앤지,7120,Dec-17,-1281417,7707135,-1026522,8033295
(주)미래아이앤지,7120,Dec-18,-3032397,6445366,-3026903,6453616
(주)미래아이앤지,7120,Dec-19,-2201314,7476808,-2246262,7479208
(주)미래컴퍼니,49950,Dec-11,-7195395,107942542,-5586443,100821228
(주)미래컴퍼니,49950,Dec-12,3003812,96358872,2797698,89985775
(주)미래컴퍼니,49950,Dec-13,33581192,63723303,33660349,57945937
(주)미래컴퍼니,49950,Dec-14,-2664443,44756184,-3414355,37332766
(주)미래컴퍼니,49950,Dec-15,-2619108,62403918,-3081787,55796793
(주)미래컴퍼니,49950,Dec-16,-1178659,80414537,-2018072,74306879
(주)미래컴퍼니,49950,Dec-17,39041529,181450622,38620041,175260490
(주)미래컴퍼니,49950,Dec-18,6622562,213396156,6465369,206951173
(주)미래컴퍼니,49950,Dec-19,15465626,97432267,14852065,92458445
(주)미코,59090,Dec-11,8243201,124257358,3255359,74623106
(주)미코,59090,Dec-12,9273299,130434043,3777146,76330410
(주)미코,59090,Dec-13,-7006612,123649349,410304,65180746
(주)미코,59090,Dec-14,2354232,135982035,-1564195,45147713
(주)미코,59090,Dec-15,18742514,121532809,6143915,43616229
(주)미코,59090,Dec-16,10715504,140956669,1402776,49599720
(주)미코,59090,Dec-17,35993548,183916090,11095495,71147376
(주)미코,59090,Dec-18,34614739,227421583,5799715,80314284
(주)미코,59090,Dec-19,44813999,236170142,7321715,81371216
(주)미투온,201490,Dec-16,1760231,17042857,1344965,14145588
(주)미투온,201490,Dec-17,2182479,27209665,-320371,14815586
(주)미투온,201490,Dec-18,30277537,98771664,790887,14985781
(주)미투온,201490,Dec-19,47727414,119101315,1213907,16488255
(주)바른손,18700,Mar-11,-8719532,42575724,-7774381,40954971
(주)바른손,18700,Mar-12,738845,77169809,1801818,75899683
(주)바른손,18700,Mar-13,-7797907,64171216,-6125460,63048769
(주)바른손,18700,Mar-14,-3144610,49885700,-2827526,49111670
(주)바른손,18700,Mar-15,-4522089,29285587,-4303720,29186227
(주)바른손,18700,Mar-16,-2588767,16560068,-773369,11952743
(주)바른손,18700,Mar-17,-6329776,4612329,-4104073,3499940
(주)바른손,18700,Mar-18,-1007052,9663300,-163680,8732299
(주)바른손,18700,Mar-19,-6711772,6551086,-2860009,3506172
(주)바른손이앤에이,35620,Dec-11,1434158,9990905,1340066,9590329
(주)바른손이앤에이,35620,Dec-12,-1204866,6499325,700132,6077638
(주)바른손이앤에이,35620,Dec-13,-2430277,4185616,-989668,3811626
(주)바른손이앤에이,35620,Dec-14,-6890168,2104162,-5472891,2104162
(주)바른손이앤에이,35620,Dec-15,-1780716,15698007,946852,15698007
(주)바른손이앤에이,35620,Dec-16,17305576,41653823,5109633,41543823
(주)바른손이앤에이,35620,Dec-17,14750954,31430347,7647123,25074003
(주)바른손이앤에이,35620,Dec-18,-32194212,30044467,-16389382,16665042
(주)바른손이앤에이,35620,Dec-19,-20902813,16975339,-12045551,16333644
(주)바른전자,64520,Dec-11,16575652,202628143,16756615,202628143
(주)바른전자,64520,Dec-12,1063359,209098334,1254058,209098334
(주)바른전자,64520,Dec-13,7138281,231950913,7174092,231950913
(주)바른전자,64520,Dec-14,,,9401170,216400982
(주)바른전자,64520,Dec-15,9467539,225459497,8166680,225459497
(주)바른전자,64520,Dec-16,-10712305,241570556,-11151989,241570556
(주)바른전자,64520,Dec-17,-1338432,168479538,-1164584,168479538
(주)바른전자,64520,Dec-18,-505207,92979655,-149887,92958710
(주)바른전자,64520,Dec-19,126433,39481096,575075,39481096
(주)바이넥스,53030,Dec-11,1257603,53457879,9481141,53123634
(주)바이넥스,53030,Dec-12,-277270,55128609,-208273,52795429
(주)바이넥스,53030,Dec-13,-1847507,57296766,1225958,51286370
(주)바이넥스,53030,Dec-14,,,-579022,57586059
(주)바이넥스,53030,Dec-15,,,-4497194,66539329
(주)바이넥스,53030,Dec-16,3798797,82108423,3732032,80924373
(주)바이넥스,53030,Dec-17,8135901,78026380,8656292,78026380
(주)바이넥스,53030,Dec-18,13560868,104043177,14090935,104016659
(주)바이넥스,53030,Dec-19,10784654,125258579,11317544,125225659
(주)바이오니아,64550,Dec-11,-5290072,22764624,-3724910,22317432
(주)바이오니아,64550,Dec-12,-2714096,20533918,-707230,20128057
(주)바이오니아,64550,Dec-13,-3787214,23904101,-3600254,23669427
(주)바이오니아,64550,Dec-14,-4314334,17853516,-4373745,17210216
(주)바이오니아,64550,Dec-15,407679,20833715,4033866,20282027
(주)바이오니아,64550,Dec-16,-2511535,21703615,-2929247,20975096
(주)바이오니아,64550,Dec-17,-3902011,23267735,-3818071,22792648
(주)바이오니아,64550,Dec-18,-8113572,24077826,-8579719,22155060
(주)바이오니아,64550,Dec-19,-5589453,36292397,-8982120,22252596
(주)바이오로그디바이스,208710,Dec-14,,,,
(주)바이오로그디바이스,208710,Dec-15,13686307,44874010,5850199,39662169
(주)바이오로그디바이스,208710,Dec-16,1646535,68614604,-5278879,57470448
(주)바이오로그디바이스,208710,Dec-17,8508464,70020158,-661068,55328672
(주)바이오로그디바이스,208710,Dec-18,579809,81464285,-5170455,62002906
(주)바이오로그디바이스,208710,Dec-19,24731571,90419017,12801508,64775997
(주)바이오솔루션,86820,Dec-18,,,1026182,10525412
(주)바이오솔루션,86820,Dec-19,,,-2555983,8882482
(주)바이오스마트,38460,Dec-11,-1247583,33702845,827334,31488084
(주)바이오스마트,38460,Dec-12,8616158,42395163,10779510,39667387
(주)바이오스마트,38460,Dec-13,3849132,40341220,6850280,31515290
(주)바이오스마트,38460,Dec-14,1305829,41504417,1985562,28098342
(주)바이오스마트,38460,Dec-15,-509175,54186600,2716346,37441787
(주)바이오스마트,38460,Dec-16,-3127334,62989881,4873368,45503046
(주)바이오스마트,38460,Dec-17,-1757354,80432645,6387575,55114201
(주)바이오스마트,38460,Dec-18,5812720,117732569,7951729,60672736
(주)바이오스마트,38460,Dec-19,-1836428,158967517,5295160,64995904
(주)바이오톡스텍,86040,Dec-11,3282256,23087738,3858629,23432080
(주)바이오톡스텍,86040,Dec-12,1631350,17715967,2137080,17965818
(주)바이오톡스텍,86040,Dec-13,-217654,17272069,1041227,17072862
(주)바이오톡스텍,86040,Dec-14,-2047485,15087766,-1506573,14213991
(주)바이오톡스텍,86040,Dec-15,-798171,16676482,-1300497,14835792
(주)바이오톡스텍,86040,Dec-16,5283261,22256692,4897680,20300373
(주)바이오톡스텍,86040,Dec-17,6024244,25564709,5987841,22351893
(주)바이오톡스텍,86040,Dec-18,3061198,32582096,1833740,24105320
(주)바이오톡스텍,86040,Dec-19,1443848,25853847,2362207,24329643
(주)바텍,43150,Dec-11,2462698,149625813,5856228,98689540
(주)바텍,43150,Dec-12,1064711,175882269,983810,92394853
(주)바텍,43150,Dec-13,9258540,171517053,4751843,86764292
(주)바텍,43150,Dec-14,15685050,194791464,7301923,96863523
(주)바텍,43150,Dec-15,29260415,217358785,22043273,108901513
(주)바텍,43150,Dec-16,32235277,238338397,29214136,112377253
(주)바텍,43150,Dec-17,51002949,218808934,16915394,153296439
(주)바텍,43150,Dec-18,33243501,234393036,25063411,168887720
(주)바텍,43150,Dec-19,40674798,271702910,31277219,189138285
