회사명,거래소코드,회계년도,부가가치(IFRS연결),매출액(IFRS연결),부가가치(IFRS개별),매출액(IFRS개별)
포스코홀딩스(주),5490,Dec-17,11182674.66,60655099617,7113376.22,28553814576
포스코홀딩스(주),5490,Dec-18,10810335.2,64977777434,6095521.71,30659425434
포스코홀딩스(주),5490,Dec-19,10656897,64366847808,5621856.9,30373510739
풍국주정공업(주),23900,Dec-11,20946.74,80509553,11698.33,46044525
풍국주정공업(주),23900,Dec-12,12750.61,91829495,9037.32,47984672
풍국주정공업(주),23900,Dec-13,24181.81,100286996,12479.45,48762191
풍국주정공업(주),23900,Dec-14,23916.95,107827610,12051.98,51105140
풍국주정공업(주),23900,Dec-15,24583.68,101463025,13820.91,52272095
풍국주정공업(주),23900,Dec-16,26576.18,96762579,15046.46,50710006
풍국주정공업(주),23900,Dec-17,34199.58,107554087,20858.71,50195733
풍국주정공업(주),23900,Dec-18,29713.36,120452943,14446.31,49394447
풍국주정공업(주),23900,Dec-19,30068.25,121430700,12763.09,48096508
피씨엘(주),241820,Dec-17,,,-1140.83,506145
피씨엘(주),241820,Dec-18,,,-2639.11,128541
피씨엘(주),241820,Dec-19,,,-4078.06,35811
피앤씨테크(주),237750,Dec-16,,,10040.91,28072115
피앤씨테크(주),237750,Dec-17,,,8925.02,29829395
피앤씨테크(주),237750,Dec-18,,,6866.69,22774807
피앤씨테크(주),237750,Dec-19,,,7835.63,21401365
피에스케이(주),319660,Dec-19,36076.23,154611977,,137720048
피에스케이홀딩스(주),31980,Dec-11,7963.99,91127167,7877.98,87113882
피에스케이홀딩스(주),31980,Dec-12,21244.46,84368260,17224.43,70475484
피에스케이홀딩스(주),31980,Dec-13,31975.54,129058637,18888.02,101084383
피에스케이홀딩스(주),31980,Dec-14,25639.33,148566798,23897.12,134430579
피에스케이홀딩스(주),31980,Dec-15,30651.54,138364038,23758.34,113559991
피에스케이홀딩스(주),31980,Dec-16,44663.36,163071754,39065.47,140248959
피에스케이홀딩스(주),31980,Dec-17,77843.18,275390545,69395.9,251543817
피에스케이홀딩스(주),31980,Dec-18,107233.49,328682010,93033.85,303846799
피에스케이홀딩스(주),31980,Dec-19,8181.25,42078133,11044.67,31627114
피에스텍(주),2230,Dec-11,13136.39,39168582,8041.9,39168582
피에스텍(주),2230,Dec-12,14611.17,25953033,5039.46,25953033
피에스텍(주),2230,Dec-13,36940.78,39265957,46347.06,39265957
피에스텍(주),2230,Dec-14,8370.13,42532118,8474.54,42532118
피에스텍(주),2230,Dec-15,16504.76,56079485,16652.43,56079485
피에스텍(주),2230,Dec-16,10925.32,50707843,11104.05,50707843
피에스텍(주),2230,Dec-17,21465.33,70833779,18449.17,70833779
피에스텍(주),2230,Dec-18,5573.04,61651717,8632.1,61651717
피에스텍(주),2230,Dec-19,11625.04,50670723,11504.61,50561176
피에이치에이(주),43370,Dec-11,149985.59,694260991,89803.76,417636924
피에이치에이(주),43370,Dec-12,169185.39,882762961,91958.4,480725449
피에이치에이(주),43370,Dec-13,190991.07,998578386,93804.84,508043195
피에이치에이(주),43370,Dec-14,194593.21,1056796279,84882.41,534963360
피에이치에이(주),43370,Dec-15,161977.57,1149093865,53368.48,622841010
피에이치에이(주),43370,Dec-16,229535.64,1222491908,120707.22,667100217
피에이치에이(주),43370,Dec-17,258961.69,1053836517,163576.72,617166173
피에이치에이(주),43370,Dec-18,228240.41,1066543292,156246.59,628611155
피에이치에이(주),43370,Dec-19,216756.4,1088426363,108689.9,626711569
하나마이크론(주),67310,Dec-11,85792.01,294559784,85698.97,293571475
하나마이크론(주),67310,Dec-12,68320.9,258806666,71521.45,257358519
하나마이크론(주),67310,Dec-13,75384.18,278115010,64575.58,236715724
하나마이크론(주),67310,Dec-14,96365.65,294532159,80177.89,259743909
하나마이크론(주),67310,Dec-15,95432.12,286239109,74610.5,230239944
하나마이크론(주),67310,Dec-16,57733.25,252294498,31585.23,190480064
하나마이크론(주),67310,Dec-17,114646.71,365813664,68182.88,259183617
하나마이크론(주),67310,Dec-18,170688.93,479948865,76671.37,319166384
하나마이크론(주),67310,Dec-19,168681,498198003,81820.03,298685547
하나머티리얼즈(주),166090,Dec-17,,,53199.19,102914201
하나머티리얼즈(주),166090,Dec-18,,,90744.16,175561922
하나머티리얼즈(주),166090,Dec-19,,,89742.5,154826023
하나제약(주),293480,Dec-18,,,77542.76,152832774
하나제약(주),293480,Dec-19,,,84585.38,166346999
하이록코리아(주),13030,Dec-11,58657.22,146358961,55389.57,142760601
하이록코리아(주),13030,Dec-12,69907.12,187888401,66612.47,184830916
하이록코리아(주),13030,Dec-13,77387.8,187583211,73058.17,183099501
하이록코리아(주),13030,Dec-14,83590.77,193030849,78307.38,182801444
하이록코리아(주),13030,Dec-15,95293.66,209241088,91643.56,201999326
하이록코리아(주),13030,Dec-16,80479.72,177120063,77381.82,169615369
하이록코리아(주),13030,Dec-17,77857.26,182699987,71413.86,178137893
하이록코리아(주),13030,Dec-18,61588.14,124267408,52435.76,116850548
하이록코리아(주),13030,Dec-19,65733.41,142113513,56217.64,133142496
하이즈항공(주),221840,Dec-15,,,22832.32,30765905
하이즈항공(주),221840,Dec-16,,,21164.02,32862640
하이즈항공(주),221840,Dec-17,28360.15,44684830,27811.75,41116758
하이즈항공(주),221840,Dec-18,32379.41,51699966,32137.05,45888251
하이즈항공(주),221840,Dec-19,35347.5,73686265,33464.63,53029222
하이트진로(주),80,Dec-11,423165.43,1373664296,336373.2,984947019
하이트진로(주),80,Dec-12,678450.75,2034625757,618381.85,1674527255
하이트진로(주),80,Dec-13,677472.74,1897468864,603253.55,1628737709
하이트진로(주),80,Dec-14,553779.56,1872333383,503547.7,1605639274
하이트진로(주),80,Dec-15,599319.82,1907480760,542571.25,1663246297
하이트진로(주),80,Dec-16,594042.11,1890232768,542344.69,1637185183
하이트진로(주),80,Dec-17,616398.36,1889910216,568121.56,1664922295
하이트진로(주),80,Dec-18,592860.67,1885626109,550683.77,1657621698
하이트진로(주),80,Dec-19,477223.97,2035063967,436625.65,1830147019
하이트진로홀딩스(주),140,Dec-11,680074.28,2112233714,61190.45,62145974
하이트진로홀딩스(주),140,Dec-12,703102.01,2081670796,240927.64,54868892
하이트진로홀딩스(주),140,Dec-13,609952.93,1942883418,24239.81,52206285
하이트진로홀딩스(주),140,Dec-14,462365.06,1889746031,66450.99,67132025
하이트진로홀딩스(주),140,Dec-15,622943.75,1927124745,45342.74,43572042
하이트진로홀딩스(주),140,Dec-16,636418.92,1895436534,50088.64,43690552
하이트진로홀딩스(주),140,Dec-17,619798.63,1881222643,37311.52,37733325
하이트진로홀딩스(주),140,Dec-18,603479.74,1876650205,30317.97,33230349
하이트진로홀딩스(주),140,Dec-19,646053.01,2026315991,32947.81,33791462
한국가스공사(주),36460,Dec-11,2267336.8,28493663405,1942141.02,28254770684
한국가스공사(주),36460,Dec-12,2811789.62,35031319144,2538699.13,34516666309
한국가스공사(주),36460,Dec-13,2495517,38062712699,1953639.69,37442516727
한국가스공사(주),36460,Dec-14,2715005.56,37284866761,2016283.16,36733400632
한국가스공사(주),36460,Dec-15,2760971.01,26052723828,1953783.61,25481992525
한국가스공사(주),36460,Dec-16,2053381.81,21108115739,1261534.63,20177352361
한국가스공사(주),36460,Dec-17,1894808.78,22172305487,1369958.5,21055675649
한국가스공사(주),36460,Dec-18,3828456.73,26185037651,2367708.6,24985604339
한국가스공사(주),36460,Dec-19,3339945.54,24982639515,2293064.09,23903847012
한국공항(주),5430,Dec-11,145203.02,421603394,124332.01,398402615
한국공항(주),5430,Dec-12,,,190090.23,426258048
한국공항(주),5430,Dec-13,,,178958.32,421743029
한국공항(주),5430,Dec-14,227868.3,438214373,225612.12,438214373
한국공항(주),5430,Dec-15,244666.49,455699544,211641.43,429133611
한국공항(주),5430,Dec-16,267495.46,472598316,227481.83,442187449
한국공항(주),5430,Dec-17,284762.21,485444523,244551.1,440085182
한국공항(주),5430,Dec-18,295545.4,526113112,254558.41,480294796
한국공항(주),5430,Dec-19,300906.33,528998204,252217.69,486232896
한국기업평가(주),34950,Sep-11,13830.16,59766324,9794.65,42914829
한국기업평가(주),34950,Sep-12,20614.95,67354892,14807.96,49083507
한국기업평가(주),34950,Dec-13,53868.29,64396802,34519.03,41612506
한국기업평가(주),34950,Dec-14,53945.5,64635376,33491.39,41465008
한국기업평가(주),34950,Dec-15,56533.49,66481428,35248.36,41033843
한국기업평가(주),34950,Dec-16,64250.9,74261681,36360.34,42847417
한국기업평가(주),34950,Dec-17,69201.53,78518123,39143.27,44543251
한국기업평가(주),34950,Dec-18,74669.64,84153909,41635.66,46995509
한국기업평가(주),34950,Dec-19,82891.92,92749504,46528.17,51873852
한국내화(주),10040,Dec-11,,,46462.38,233437654
한국내화(주),10040,Dec-12,,,42995.05,252277491
한국내화(주),10040,Dec-13,,,48076.64,267096490
한국내화(주),10040,Dec-14,,,51993.57,262810943
한국내화(주),10040,Dec-15,,,49596.57,267581833
한국내화(주),10040,Dec-16,,,49526.07,258404974
한국내화(주),10040,Dec-17,,,53914.88,270434847
한국내화(주),10040,Dec-18,,,50857,239657974
한국내화(주),10040,Dec-19,,,48958.64,223874327
한국단자공업(주),25540,Dec-11,108130.28,458713598,82582.03,409828171
한국단자공업(주),25540,Dec-12,107186.07,482862235,79621.04,439215116
한국단자공업(주),25540,Dec-13,146801.48,566022781,109366.27,496822183
한국단자공업(주),25540,Dec-14,180544.3,604518782,146265.53,555384319
한국단자공업(주),25540,Dec-15,231611,661271369,184768.91,605381377
한국단자공업(주),25540,Dec-16,244557.17,714241350,201372.05,671580655
한국단자공업(주),25540,Dec-17,234522.66,744446391,189897.38,716851120
한국단자공업(주),25540,Dec-18,224592.4,746382909,171122.7,721901349
한국단자공업(주),25540,Dec-19,232817.14,772133925,171555.89,748119899
한국맥널티(주),222980,Dec-15,,,8055.95,27131081
한국맥널티(주),222980,Dec-16,8945.18,32505046,10589.27,32505046
한국맥널티(주),222980,Dec-17,8325.84,32906558,8326.84,32906558
한국맥널티(주),222980,Dec-18,8670.07,33220129,8366.96,32101989
한국맥널티(주),222980,Dec-19,9282.37,42843624,8160.31,34791773
한국석유공업(주),4090,Dec-11,25224.84,389725652,14277.85,197877165
한국석유공업(주),4090,Dec-12,24177.26,369268390,15842.62,192932875
한국석유공업(주),4090,Dec-13,29850.34,398803860,21227.08,218612339
한국석유공업(주),4090,Dec-14,30931.13,379318454,22835.23,202468168
한국석유공업(주),4090,Dec-15,44728.17,388817022,32767.28,183862863
한국석유공업(주),4090,Dec-16,42271.28,402717351,25630.58,188120670
한국석유공업(주),4090,Dec-17,42921.37,424489452,30164.86,196624312
한국석유공업(주),4090,Dec-18,33956.56,481298175,21789.74,234341728
한국석유공업(주),4090,Dec-19,28529.83,485386597,14620.83,247958108
한국선재(주),25550,Dec-11,,,28342.37,239363291
한국선재(주),25550,Dec-12,24540.4,204695215,23527.24,202375133
한국선재(주),25550,Dec-13,20473.73,169168008,19469.63,164232755
한국선재(주),25550,Dec-14,18351.31,155479605,16153.7,147150691
한국선재(주),25550,Dec-15,16962.24,142182083,13446.65,132802191
한국선재(주),25550,Dec-16,21878.96,153374570,17449.32,142921919
한국선재(주),25550,Dec-17,24513.84,166652792,19825.31,151466095
한국선재(주),25550,Dec-18,29835.83,192671344,22686.51,168694586
한국선재(주),25550,Dec-19,29704.05,185477689,18911.05,149106313
한국수출포장공업(주),2200,Dec-11,37751.89,248243781,36346.18,246832655
한국수출포장공업(주),2200,Dec-12,60518.53,260281725,58462.09,258434925
한국수출포장공업(주),2200,Dec-13,41309.31,236572511,38854.06,234309970
한국수출포장공업(주),2200,Dec-14,42427.2,231514075,39570,229214008
한국수출포장공업(주),2200,Dec-15,32681.69,230679365,30027.16,228083237
한국수출포장공업(주),2200,Dec-16,33839.73,228260407,30839.85,225028932
한국수출포장공업(주),2200,Dec-17,26627.56,244383794,23882.81,241341645
한국수출포장공업(주),2200,Dec-18,60949.96,280201271,58073.17,276450973
한국수출포장공업(주),2200,Dec-19,57381.04,271561779,54626.47,267674406
한국쉘석유(주),2960,Dec-11,,,46186.71,295622945
한국쉘석유(주),2960,Dec-12,,,52062.53,278463040
한국쉘석유(주),2960,Dec-13,,,50924.7,246758057
한국쉘석유(주),2960,Dec-14,,,48259.53,238682289
한국쉘석유(주),2960,Dec-15,,,53637.99,223816848
한국쉘석유(주),2960,Dec-16,,,48618.85,210901755
한국쉘석유(주),2960,Dec-17,,,43888.26,210536210
한국쉘석유(주),2960,Dec-18,,,45124.85,219753603
한국쉘석유(주),2960,Dec-19,,,42448.29,211845125
한국알콜산업(주),17890,Dec-11,31521.21,202298450,30125.59,198105182
한국알콜산업(주),17890,Dec-12,28573,207349244,25200.95,201870774
한국알콜산업(주),17890,Dec-13,25767.98,194292212,18582.03,189889105
한국알콜산업(주),17890,Dec-14,34642.49,186290687,29924.42,181800360
한국알콜산업(주),17890,Dec-15,43815.57,190847845,31414.4,186013845
한국알콜산업(주),17890,Dec-16,61897.5,188568376,52185.19,183824399
한국알콜산업(주),17890,Dec-17,49959.5,212403478,41297.88,207028807
한국알콜산업(주),17890,Dec-18,66299.24,255981311,54583.37,249918169
한국알콜산업(주),17890,Dec-19,73754.64,291435153,53422.28,240070314
한국앤컴퍼니(주),240,Dec-11,1528378.26,6488973253,1005663.63,3955397485
한국앤컴퍼니(주),240,Dec-12,,,-2966.39,39331049
한국앤컴퍼니(주),240,Dec-13,,,185236.28,153514281
한국앤컴퍼니(주),240,Dec-14,,,213405.25,229263916
한국앤컴퍼니(주),240,Dec-15,,,203031,223646645
한국앤컴퍼니(주),240,Dec-16,388581.55,690029633,77076.47,90300328
한국앤컴퍼니(주),240,Dec-17,321161.66,824846244,78665.13,87426603
한국앤컴퍼니(주),240,Dec-18,330943.8,847957281,64743.65,74873650
한국앤컴퍼니(주),240,Dec-19,328683,847609750,71891.8,82651352
한국유나이티드제약(주),33270,Dec-11,63490.62,145453053,61526.5,145445762
한국유나이티드제약(주),33270,Dec-12,59597.24,134829851,59763.91,134816216
한국유나이티드제약(주),33270,Dec-13,57281.67,136891130,55465.99,136884560
한국유나이티드제약(주),33270,Dec-14,71150.28,155189553,66715,151485470
한국유나이티드제약(주),33270,Dec-15,,,76186.58,162045985
한국유나이티드제약(주),33270,Dec-16,,,84536.97,176905090
한국유나이티드제약(주),33270,Dec-17,,,95102.08,197023264
한국유나이티드제약(주),33270,Dec-18,,,107501.41,211935530
한국유나이티드제약(주),33270,Dec-19,,,106285.28,221310875
한국유니온제약(주),80720,Dec-18,20632.16,54662340,20529.72,54662340
한국유니온제약(주),80720,Dec-19,13676.78,51264403,13480.92,51264403
한국전력공사(주),15760,Dec-11,10473370,43532302000,1396968,43214858000
한국전력공사(주),15760,Dec-12,9516351,49421513000,472843,49334873000
한국전력공사(주),15760,Dec-13,13612483,54037795000,5084183,53692406000
한국전력공사(주),15760,Dec-14,18434726,57474883000,6592315,57334440000
한국전력공사(주),15760,Dec-15,33946372,58957722000,18254111,58540389000
한국전력공사(주),15760,Dec-16,26945816,60190384000,10620204,60289581000
한국전력공사(주),15760,Dec-17,21045427,59814862000,7578486,59965739000
한국전력공사(주),15760,Dec-18,15637426,60627610000,3974189,60271500000
한국전력공사(주),15760,Dec-19,16380524,59172890000,2984073,58933180000
한국전력기술(주),52690,Dec-11,,,327715.78,663334830
한국전력기술(주),52690,Dec-12,,,358650.57,785585937
한국전력기술(주),52690,Dec-13,,,205337.89,755483851
한국전력기술(주),52690,Dec-14,,,239001.05,841917293
한국전력기술(주),52690,Dec-15,,,194277.75,657603285
한국전력기술(주),52690,Dec-16,,,218991.24,506012235
한국전력기술(주),52690,Dec-17,,,234825.53,490192814
한국전력기술(주),52690,Dec-18,,,217878.86,433700598
한국전력기술(주),52690,Dec-19,,,240058.87,448634709
한국전자금융(주),63570,Dec-11,8822.25,129111230,8754.16,117870363
한국전자금융(주),63570,Dec-12,6941.19,140338073,6699.9,124351520
한국전자금융(주),63570,Dec-13,7139.48,137882895,5610.82,136509617
한국전자금융(주),63570,Dec-14,85591.75,140202046,72559.13,139554553
한국전자금융(주),63570,Dec-15,12883.23,152512435,13027.01,142168323
한국전자금융(주),63570,Dec-16,94624.42,215501525,70839.22,138114376
한국전자금융(주),63570,Dec-17,116097.9,241043736,81670.79,153091197
한국전자금융(주),63570,Dec-18,143809.44,294423482,107487.87,208903837
한국전자금융(주),63570,Dec-19,144635.18,282876178,106419.29,223334469
한국전자인증(주),41460,Dec-11,,,4107.71,18854130
한국전자인증(주),41460,Dec-12,4171.12,21788251,4630.94,21788171
한국전자인증(주),41460,Dec-13,10287.66,23372237,10841.99,23334374
한국전자인증(주),41460,Dec-14,10859.36,24409197,11425.52,24277881
한국전자인증(주),41460,Dec-15,11463.97,25223248,9939.49,25124271
한국전자인증(주),41460,Dec-16,12927.13,26595766,11935.04,26473889
한국전자인증(주),41460,Dec-17,11094.94,26724833,9551.04,26685497
한국전자인증(주),41460,Dec-18,11071.36,26569095,9878.02,26353041
한국전자인증(주),41460,Dec-19,10384.31,28670274,9236.61,28465774
한국정밀기계(주),101680,Dec-11,,,27088.64,147208861
한국정밀기계(주),101680,Dec-12,,,22200.76,100215290
한국정밀기계(주),101680,Dec-13,,,14615.75,48066259
한국정밀기계(주),101680,Dec-14,,,4806.46,59755789
한국정밀기계(주),101680,Dec-15,,,1034.07,35571865
한국정밀기계(주),101680,Dec-16,,,-5149.23,23000968
한국정밀기계(주),101680,Dec-17,,,-4285.45,44688539
한국정밀기계(주),101680,Dec-18,,,-2884.26,42878767
한국정밀기계(주),101680,Dec-19,,,13049.5,45269694
한국정보공학(주),39740,Dec-11,8358.09,167883253,6906.99,155500393
한국정보공학(주),39740,Dec-12,13596.6,177043239,5124.42,159873303
한국정보공학(주),39740,Dec-13,13467.93,167137393,3515.51,149528296
한국정보공학(주),39740,Dec-14,14113.57,154762421,3735.73,135694347
한국정보공학(주),39740,Dec-15,11739.34,156702208,5690.98,138073994
한국정보공학(주),39740,Dec-16,2653.2,128523179,-1768.14,112055665
한국정보공학(주),39740,Dec-17,9040.66,161555482,5484.32,143411686
한국정보공학(주),39740,Dec-18,310.88,176139687,-5322.96,163806779
한국정보공학(주),39740,Dec-19,10293.48,161734399,6159.75,150497146
한국정보인증(주),53300,Dec-14,12563.86,29531353,11326.51,29394464
한국정보인증(주),53300,Dec-15,14256.44,32405585,13048.68,32405585
한국정보인증(주),53300,Dec-16,15518.32,34922138,14416.74,34922138
한국정보인증(주),53300,Dec-17,15489.53,36125042,13611,36125042
한국정보인증(주),53300,Dec-18,17572.59,38912669,16507.25,38912669
한국정보인증(주),53300,Dec-19,17984.88,42606443,17362.54,42589991
한국정보통신(주),25770,Dec-11,44198.77,157579191,43530.37,157119530
한국정보통신(주),25770,Dec-12,44326.81,184380094,44184.4,183472644
한국정보통신(주),25770,Dec-13,59150.57,206750520,58479.1,205725119
한국정보통신(주),25770,Dec-14,67912.07,227078373,67427.34,226055675
한국정보통신(주),25770,Dec-15,77034.94,271599514,74786.74,268799794
한국정보통신(주),25770,Dec-16,89548.77,336422790,86543.15,333129563
한국정보통신(주),25770,Dec-17,88981.33,376594860,87158.05,373961730
한국정보통신(주),25770,Dec-18,84948.04,443528825,83739.38,440800501
한국정보통신(주),25770,Dec-19,79429.24,498756811,75304.44,494677892
한국조선해양(주),9540,Dec-11,7947358.17,53711665784,5011516.53,25019604058
한국조선해양(주),9540,Dec-12,5848839.46,54973701392,4065660.81,25055014302
한국조선해양(주),9540,Dec-13,4669609.33,54188096316,3115046.42,24282737183
한국조선해양(주),9540,Dec-14,1637543.91,52582404205,468228.57,23463461064
한국조선해양(주),9540,Dec-15,3078729.11,46317640151,877918.95,24472344053
한국조선해양(주),9540,Dec-16,5595244.19,39320377292,2741603.89,19541421822
한국조선해양(주),9540,Dec-17,2439134.54,15468835510,1005829.66,10105838945
한국조선해양(주),9540,Dec-18,1384186.02,13119891213,773056.48,8066701721
한국조선해양(주),9540,Dec-19,2336506.16,15182553166,603236.06,3356828769
한국주강(주),25890,Dec-11,,,9316.99,44414471
한국주강(주),25890,Dec-12,,,13057.01,46845156
한국주강(주),25890,Dec-13,,,8580.05,35097159
한국주강(주),25890,Dec-14,,,4585.91,37779006
한국주강(주),25890,Dec-15,,,8792.17,35572028
한국주강(주),25890,Dec-16,,,1193.86,26502235
한국주강(주),25890,Dec-17,,,1587.49,29920640
한국주강(주),25890,Dec-18,,,1082.36,39136733
한국주강(주),25890,Dec-19,,,-5962.27,36271402
한국주철관공업(주),970,Mar-11,35876.45,268256436,20271.33,125280462
한국주철관공업(주),970,Mar-12,48642.62,317632431,27134.9,149960000
한국주철관공업(주),970,Mar-13,47662.37,327030444,31646.63,149021969
한국주철관공업(주),970,Mar-14,47442.3,326485090,29289,138997688
한국주철관공업(주),970,Mar-15,49720.39,315476202,25775.89,112465952
한국주철관공업(주),970,Mar-16,55195.77,333283123,28069.45,120331768
한국주철관공업(주),970,Mar-17,72067.34,387317849,30180.72,125944556
한국주철관공업(주),970,Mar-18,54784.79,420668007,23222.95,129365970
한국주철관공업(주),970,Mar-19,49992.78,417368939,26263.41,126369362
한국지역난방공사,71320,Dec-11,320268.46,2133973904,305202.16,1980925659
한국지역난방공사,71320,Dec-12,560502.91,2809566616,524329.41,2599999573
한국지역난방공사,71320,Dec-13,560313.12,2878599260,517123.91,2657793605
한국지역난방공사,71320,Dec-14,,,302837.35,2369114794
한국지역난방공사,71320,Dec-15,,,499514.83,2001945770
한국지역난방공사,71320,Dec-16,,,485002.62,1719867258
한국지역난방공사,71320,Dec-17,,,125368.52,1834422362
한국지역난방공사,71320,Dec-18,153387.73,2487330695,153387.73,2487330695
한국지역난방공사,71320,Dec-19,439993.55,2367906315,424770.52,2367906315
한국철강(주),104700,Dec-11,,,50709.5,1020601374
한국철강(주),104700,Dec-12,,,112061.88,987039948
한국철강(주),104700,Dec-13,,,96397.71,821095617
한국철강(주),104700,Dec-14,,,90697.62,747148004
한국철강(주),104700,Dec-15,,,144919.83,684536729
한국철강(주),104700,Dec-16,,,137824.54,663369314
한국철강(주),104700,Dec-17,,,129226.1,738870356
한국철강(주),104700,Dec-18,,,84847.78,777466326
한국철강(주),104700,Dec-19,,,88700.49,719102311
한국컴퓨터(주),54040,Dec-11,26538.98,333658671,23652.02,333612349
한국컴퓨터(주),54040,Dec-12,26171.03,423231669,21646.78,423217553
한국컴퓨터(주),54040,Dec-13,35699.47,409866724,32543.28,409843305
한국컴퓨터(주),54040,Dec-14,30122.92,363256675,27900.4,363260616
한국컴퓨터(주),54040,Dec-15,27450.6,295914165,26515,295918807
한국컴퓨터(주),54040,Dec-16,23782.47,235604156,24301.94,235604156
한국컴퓨터(주),54040,Dec-17,22363.77,221319648,20347.09,162132936
한국컴퓨터(주),54040,Dec-18,12635.28,114184162,9339.09,35947819
한국컴퓨터(주),54040,Dec-19,23117.18,110390879,3628.49,33177976
한국콜마(주),161890,Mar-13,,177779159,,174038123
한국콜마(주),161890,Dec-14,85916.03,461252660,78688.45,439080476
한국콜마(주),161890,Dec-15,112356.59,535846082,101758.22,506556491
한국콜마(주),161890,Dec-16,141340.84,667469194,126868.18,619588216
한국콜마(주),161890,Dec-17,168893.5,821615970,136359.88,681624683
한국콜마(주),161890,Dec-18,319352.55,1357865265,164154.32,891722289
한국콜마(주),161890,Dec-19,397538.04,1540720629,153627.3,854579664
한국콜마홀딩스(주),24720,Mar-11,42286.88,271660480,38988.05,259596086
한국콜마홀딩스(주),24720,Mar-12,60893.48,324517641,47258.23,302557950
한국콜마홀딩스(주),24720,Mar-13,25459.3,106625624,5049.23,4344322
한국콜마홀딩스(주),24720,Dec-14,58638.4,222474429,10115.12,13317927
한국콜마홀딩스(주),24720,Dec-15,43815.83,299567095,-1901.1,14783287
한국콜마홀딩스(주),24720,Dec-16,96778.19,330438589,23637.49,17131304
한국콜마홀딩스(주),24720,Dec-17,113585.24,490565263,27246.65,22246566
한국콜마홀딩스(주),24720,Dec-18,168858.4,561696121,38579.12,27419481
한국콜마홀딩스(주),24720,Dec-19,162372.61,593433802,28449.13,29509196
한국타이어앤테크놀로지(주),161390,Dec-12,,2317223404,,1365375638
한국타이어앤테크놀로지(주),161390,Dec-13,2286163.51,7069237653,1349421.56,3912520075
한국타이어앤테크놀로지(주),161390,Dec-14,2271801.59,6680847701,1321638,3667465152
한국타이어앤테크놀로지(주),161390,Dec-15,2254306.67,6428172502,1257915.43,3358416967
한국타이어앤테크놀로지(주),161390,Dec-16,2607212.5,6621762292,1362562.99,3312163223
한국타이어앤테크놀로지(주),161390,Dec-17,2355368.72,6812857982,1124023.04,3266619241
한국타이어앤테크놀로지(주),161390,Dec-18,2387265.72,6795088816,1129312.4,3193229260
한국타이어앤테크놀로지(주),161390,Dec-19,2344391.33,6883268577,1100842.31,3173056806
한국프랜지공업(주),10100,Dec-11,99925.18,972446959,72388.71,596582632
한국프랜지공업(주),10100,Dec-12,106836.51,954220342,72385.87,646635992
한국프랜지공업(주),10100,Dec-13,96872.19,969217837,80741.49,735293464
한국프랜지공업(주),10100,Dec-14,98321.91,973043630,80662.74,710988217
한국프랜지공업(주),10100,Dec-15,111807.77,1132480679,86043.8,833341370
한국프랜지공업(주),10100,Dec-16,132150.47,1156423644,81947.38,865513147
한국프랜지공업(주),10100,Dec-17,85486.78,985022795,55306.57,764872012
한국프랜지공업(주),10100,Dec-18,106089.54,793671742,69092.1,540075842
한국프랜지공업(주),10100,Dec-19,138864.46,954039223,90628.53,610103377
한국항공우주산업(주),47810,Dec-11,418036.09,1286127802,416523.5,1285657361
한국항공우주산업(주),47810,Dec-12,444780.72,1534606239,442774.84,1534544625
한국항공우주산업(주),47810,Dec-13,510263.43,2016338618,508753.93,2016309231
한국항공우주산업(주),47810,Dec-14,643106.45,2328613261,640896.11,2328613261
한국항공우주산업(주),47810,Dec-15,847277.72,3039736651,845020.5,3039736651
한국항공우주산업(주),47810,Dec-16,895991.42,2946330610,893843.11,2946330610
한국항공우주산업(주),47810,Dec-17,236805.18,2072249142,235076.54,2072249142
한국항공우주산업(주),47810,Dec-18,723273.5,2786023511,743406.75,2786108140
한국항공우주산업(주),47810,Dec-19,916962.98,3110157575,911100.74,3108623557
한국화장품(주),123690,Dec-11,775.25,70283225,8862.39,50519054
한국화장품(주),123690,Dec-12,-3169.87,73399936,874.44,39466648
한국화장품(주),123690,Dec-13,-520.94,68668703,-40400.85,35769690
한국화장품(주),123690,Dec-14,51967.21,76333757,46344.72,32762645
한국화장품(주),123690,Dec-15,6314.47,98446610,797.09,27409929
한국화장품(주),123690,Dec-16,31275.53,160754824,16284.75,21325545
한국화장품(주),123690,Dec-17,25098.64,151256004,10097.53,19966960
한국화장품(주),123690,Dec-18,10896.75,153882571,-90.93,31145251
한국화장품(주),123690,Dec-19,1855.98,131196339,-12335.83,25498289
한라아이엠에스(주),92460,Dec-11,9841.55,39206261,10690.51,39194481
한라아이엠에스(주),92460,Dec-12,9031.95,38750472,9557.1,38095564
한라아이엠에스(주),92460,Dec-13,7307.84,34631069,4461.72,34167389
한라아이엠에스(주),92460,Dec-14,12066.47,42117511,11766.62,41393042
한라아이엠에스(주),92460,Dec-15,14435.63,47092328,12698.06,45926792
한라아이엠에스(주),92460,Dec-16,11250.98,42513062,10404.51,41635145
한라아이엠에스(주),92460,Dec-17,8551.41,35378782,7146.33,34577553
한라아이엠에스(주),92460,Dec-18,8897.04,32886900,7488.31,31985154
한라아이엠에스(주),92460,Dec-19,12365.33,48373035,10895.59,47381801
한미반도체(주),42700,Dec-11,55315.06,175815566,49904.19,133725834
한미반도체(주),42700,Dec-12,65686.52,173393986,65045.46,142759173
한미반도체(주),42700,Dec-13,57136.33,191549551,51558.84,113199223
