회사명,거래소코드,회계년도,매출액(IFRS연결),자본(IFRS연결),매출액(IFRS개별),자본(IFRS개별)
(주)나노브릭,286750,Dec-19,7775408,14149812,7775408,14149812
(주)나노신소재,121600,Dec-11,33480756,58193875,33480756,58178847
(주)나노신소재,121600,Dec-12,23644347,56592559,23644347,56696577
(주)나노신소재,121600,Dec-13,27009014,57860945,26827489,57932739
(주)나노신소재,121600,Dec-14,27926752,61578369,27926752,61576959
(주)나노신소재,121600,Dec-15,43140425,73885201,43140425,73932499
(주)나노신소재,121600,Dec-16,41111800,77589079,41111800,77643425
(주)나노신소재,121600,Dec-17,45568866,82913399,45568866,82967807
(주)나노신소재,121600,Dec-18,52249960,88855048,52249960,88802531
(주)나노신소재,121600,Dec-19,48892961,93787590,48892961,93774861
(주)나노엔텍,39860,Dec-11,13153879,28748071,13088091,29212068
(주)나노엔텍,39860,Dec-12,13435035,22976602,13561450,22983479
(주)나노엔텍,39860,Dec-13,19084457,23577971,19071599,25096460
(주)나노엔텍,39860,Dec-14,19498657,35502372,20255673,38430723
(주)나노엔텍,39860,Dec-15,24839316,38408344,18652444,49032474
(주)나노엔텍,39860,Dec-16,22205895,25576796,19928840,27669734
(주)나노엔텍,39860,Dec-17,23809593,23731000,22133358,26788106
(주)나노엔텍,39860,Dec-18,25796821,35150401,24871160,38716209
(주)나노엔텍,39860,Dec-19,26255836,41025691,25099090,45112180
(주)나무가,190510,Dec-15,403847036,60274130,330071994,59685865
(주)나무가,190510,Dec-16,292613003,71710818,189575941,71264453
(주)나무가,190510,Dec-17,257564977,30589633,169353908,28107335
(주)나무가,190510,Dec-18,312824892,35422440,199656907,38511623
(주)나무가,190510,Dec-19,362063863,44268639,275379664,49646661
(주)나스미디어,89600,Dec-13,,,24754414,56196308
(주)나스미디어,89600,Dec-14,,,29855317,62569324
(주)나스미디어,89600,Dec-15,,,45490455,69530971
(주)나스미디어,89600,Dec-16,69943009,104423228,61749724,98227596
(주)나스미디어,89600,Dec-17,120275391,127769767,84283178,115839722
(주)나스미디어,89600,Dec-18,106607030,141948762,71877991,124908468
(주)나스미디어,89600,Dec-19,117006838,153131396,78372579,132550768
(주)나이벡,138610,Dec-11,,,2702416,10301732
(주)나이벡,138610,Dec-12,,,3875799,8856747
(주)나이벡,138610,Dec-13,,,2271977,5822703
(주)나이벡,138610,Dec-14,,,4786118,5078980
(주)나이벡,138610,Dec-15,,,4173528,10818393
(주)나이벡,138610,Dec-16,,,4804232,9841184
(주)나이벡,138610,Dec-17,,,6302575,12361859
(주)나이벡,138610,Dec-18,,,5207877,10575969
(주)나이벡,138610,Dec-19,,,9287488,27404041
(주)나이스디앤비,130580,Dec-11,,,17447086,18442040
(주)나이스디앤비,130580,Dec-12,,,19285428,20520620
(주)나이스디앤비,130580,Dec-13,,,19592150,22820926
(주)나이스디앤비,130580,Dec-14,,,21139275,25404428
(주)나이스디앤비,130580,Dec-15,25675101,29892463,23685546,28572652
(주)나이스디앤비,130580,Dec-16,33964917,33730728,24018056,32232265
(주)나이스디앤비,130580,Dec-17,42282947,38536096,32327045,35612084
(주)나이스디앤비,130580,Dec-18,52040929,45199660,42167015,40955406
(주)나이스디앤비,130580,Dec-19,77330430,60090077,50280560,46837210
(주)나이스홀딩스,34310,Dec-11,194810015,322296904,27906675,257761410
(주)나이스홀딩스,34310,Dec-12,211902144,394674902,32479387,316297089
(주)나이스홀딩스,34310,Dec-13,754166289,570818310,24585959,320113373
(주)나이스홀딩스,34310,Dec-14,936827214,667095981,24855128,324733065
(주)나이스홀딩스,34310,Dec-15,1090840202,695351005,30358130,310980541
(주)나이스홀딩스,34310,Dec-16,1346411434,773235269,33693212,325078660
(주)나이스홀딩스,34310,Dec-17,1450068987,877935795,37458486,325609688
(주)나이스홀딩스,34310,Dec-18,1611892148,1040008134,40325277,336349524
(주)나이스홀딩스,34310,Dec-19,1877743691,1223621083,44669568,334729120
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,74233806,302410988,43707424
(주)남선알미늄,8350,Dec-12,,,308547177,61332987
(주)남선알미늄,8350,Dec-13,,,353378515,70827736
(주)남선알미늄,8350,Dec-14,,,341293036,87467921
(주)남선알미늄,8350,Dec-15,,,350317585,103068147
(주)남선알미늄,8350,Dec-16,,,400734305,122569267
(주)남선알미늄,8350,Dec-17,,,400667879,147809531
(주)남선알미늄,8350,Dec-18,347834921,168719762,347834921,168875400
(주)남선알미늄,8350,Dec-19,324782177,179100254,324782177,176357497
(주)남성,4270,Dec-11,66156225,86423919,55212184,80448918
(주)남성,4270,Dec-12,68020409,79934314,55616541,81342149
(주)남성,4270,Dec-13,73072002,78184930,56628063,81514206
(주)남성,4270,Dec-14,69059783,72641729,59274363,80188502
(주)남성,4270,Dec-15,75864783,70994437,62237269,82206186
(주)남성,4270,Dec-16,83724292,73385506,70870441,74053481
(주)남성,4270,Dec-17,91991880,87392856,78335735,87590384
(주)남성,4270,Dec-18,83251810,82768164,63605003,83103125
(주)남성,4270,Dec-19,72953026,85924082,57819890,86166403
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,50779888
(주)내츄럴엔도텍,168330,Dec-14,,,124067457,71648115
(주)내츄럴엔도텍,168330,Dec-15,44506401,50463160,44506401,49082284
(주)내츄럴엔도텍,168330,Dec-16,6556020,47296929,6556020,46208860
(주)내츄럴엔도텍,168330,Dec-17,9238808,54719456,9238808,45760762
(주)내츄럴엔도텍,168330,Dec-18,8928362,36487302,8892649,34261443
(주)내츄럴엔도텍,168330,Dec-19,6580460,20483129,6615116,18938805
(주)네오리진,94860,Dec-11,42947694,30439412,23311768,23488831
(주)네오리진,94860,Dec-12,,,24667502,26662888
(주)네오리진,94860,Dec-13,,,41569623,22428980
(주)네오리진,94860,Dec-14,,,34582751,11993150
(주)네오리진,94860,Dec-15,,,12413198,10969912
(주)네오리진,94860,Dec-16,,,10654596,11809547
(주)네오리진,94860,Dec-17,9263380,14546111,9032026,14601651
(주)네오리진,94860,Dec-18,,,9064462,11789790
(주)네오리진,94860,Dec-19,,,11270250,10818182
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,37494457,25334754,37019001
(주)네오오토,212560,Dec-15,,,115393747,61349142
(주)네오오토,212560,Dec-16,,,140544448,69048419
(주)네오오토,212560,Dec-17,,,128249343,72509574
(주)네오오토,212560,Dec-18,,,115243742,77540065
(주)네오오토,212560,Dec-19,,,118441501,79358492
(주)네오위즈,95660,Dec-11,667748340,272933090,592103340,268512261
(주)네오위즈,95660,Dec-12,674589550,288492496,588447125,305625409
(주)네오위즈,95660,Dec-13,442897817,295827208,371656266,360058072
(주)네오위즈,95660,Dec-14,201029653,284837352,139550248,362210560
(주)네오위즈,95660,Dec-15,190070606,264287860,125990929,359269020
(주)네오위즈,95660,Dec-16,191038418,271054566,117653566,355597288
(주)네오위즈,95660,Dec-17,174045348,264748209,106849588,330102352
(주)네오위즈,95660,Dec-18,215490230,298839710,155574255,325841070
(주)네오위즈,95660,Dec-19,254498033,328878043,202617148,324764441
(주)네오위즈홀딩스,42420,Dec-11,727227250,374990578,13097599,242704495
(주)네오위즈홀딩스,42420,Dec-12,742971136,385155307,19093083,265778788
(주)네오위즈홀딩스,42420,Dec-13,512084970,416240481,3582577,262310566
(주)네오위즈홀딩스,42420,Dec-14,262205577,467487690,1582089,272035937
(주)네오위즈홀딩스,42420,Dec-15,199471968,492854028,634975,347681208
(주)네오위즈홀딩스,42420,Dec-16,201698095,479007316,543311,325184384
(주)네오위즈홀딩스,42420,Dec-17,184864190,476382219,551698,311520065
(주)네오위즈홀딩스,42420,Dec-18,228327081,516278245,693917,303628909
(주)네오위즈홀딩스,42420,Dec-19,253948130,549250922,1860715,304420700
(주)네오크레마,311390,Dec-19,19776649,37866534,18448423,37939688
(주)네오티스,85910,Dec-11,,,29184036,59050937
(주)네오티스,85910,Dec-12,,,34980811,60149295
(주)네오티스,85910,Dec-13,36116964,60663141,36283655,60510748
(주)네오티스,85910,Dec-14,37658799,63977930,37658799,63323708
(주)네오티스,85910,Dec-15,35730680,59903389,35730680,58634491
(주)네오티스,85910,Dec-16,40161938,56347189,40161938,56144079
(주)네오티스,85910,Dec-17,43473210,46080092,43473210,46102243
(주)네오티스,85910,Dec-18,45195339,44553303,45195339,45394703
(주)네오티스,85910,Dec-19,42409365,43683942,42566577,44318521
(주)네오팜,92730,Dec-11,,,16944305,29871983
(주)네오팜,92730,Dec-12,,,18774372,29923684
(주)네오팜,92730,Dec-13,,,20137821,30335980
(주)네오팜,92730,Dec-14,,,25602822,31145609
(주)네오팜,92730,Dec-15,,,35964570,32623689
(주)네오팜,92730,Dec-16,42368623,38570892,42257057,39065380
(주)네오팜,92730,Dec-17,53633507,47581915,53553213,48683943
(주)네오팜,92730,Dec-18,66274582,59287229,66336414,60831086
(주)네오팜,92730,Dec-19,83240333,105692614,83586492,106137157
(주)네오펙트,290660,Dec-18,5653093,28251461,4556630,34312283
(주)네오펙트,290660,Dec-19,12311251,12554669,5240117,17133048
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,23527466
(주)네이블커뮤니케이션즈,153460,Dec-13,,,21933881,24943154
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,24713919,23815420,24709644
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,25447253
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,33041386
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,26705616
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,24364215
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,23991285
(주)네이처셀,7390,Dec-11,,,22793853,8001110
(주)네이처셀,7390,Dec-12,,,27205250,8624830
(주)네이처셀,7390,Dec-13,,,29208214,10771406
(주)네이처셀,7390,Dec-14,,,25355151,13748504
(주)네이처셀,7390,Dec-15,,,30553552,31686993
(주)네이처셀,7390,Dec-16,,,26787767,34018288
(주)네이처셀,7390,Dec-17,,,27215252,39481908
(주)네이처셀,7390,Dec-18,,,26715298,43128901
(주)네이처셀,7390,Dec-19,,,23072026,81888775
(주)네패스,33640,Dec-11,276089822,143407156,215792824,157760214
(주)네패스,33640,Dec-12,290541326,156834268,257273977,175123693
(주)네패스,33640,Dec-13,364128942,116590427,229529877,154117489
(주)네패스,33640,Dec-14,328792875,149438567,191486707,118479769
(주)네패스,33640,Dec-15,279220555,138092844,219352855,126953395
(주)네패스,33640,Dec-16,254535006,115821188,223644590,131855159
(주)네패스,33640,Dec-17,285034101,120874727,261721389,139184957
(주)네패스,33640,Dec-18,273317888,141206415,267505341,165864190
(주)네패스,33640,Dec-19,356317076,190639697,343577304,201122740
(주)넥센,5720,Dec-11,281033576,319500567,239883610,258163833
(주)넥센,5720,Dec-12,285150563,526415955,218800500,406540622
(주)넥센,5720,Dec-13,379858452,593356903,223755894,421282272
(주)넥센,5720,Dec-14,354340603,657565090,214828028,442228920
(주)넥센,5720,Dec-15,306141351,724883753,193901062,460152480
(주)넥센,5720,Dec-16,321408358,820785414,192727587,482438954
(주)넥센,5720,Dec-17,314030027,917075024,212026557,537643690
(주)넥센,5720,Dec-18,1360025189,1882757213,341728815,558546695
(주)넥센,5720,Dec-19,2291341654,2016503397,352221398,571789146
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,23763867
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,24177393
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,26451501
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,29076002
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,30041235
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,89891577
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,91765028
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,95512901
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,100158921
(주)넥스트아이,137940,Dec-11,,,17766393,24068707
(주)넥스트아이,137940,Dec-12,25700825,29408175,23002665,28840533
(주)넥스트아이,137940,Dec-13,27906402,33681455,23926935,33063699
(주)넥스트아이,137940,Dec-14,29162012,36677344,26827608,36263075
(주)넥스트아이,137940,Dec-15,26565766,38702078,23004561,37530245
(주)넥스트아이,137940,Dec-16,39439948,65432023,22779239,58584366
(주)넥스트아이,137940,Dec-17,59482937,75285830,26394171,65195189
(주)넥스트아이,137940,Dec-18,87218818,118773260,26390218,60840445
(주)넥스트아이,137940,Dec-19,87989318,111853701,24578616,51324005
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,129192140,54388887,124817520
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,132954441,76567592,129733401
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,136657265,103941613,132238969
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,130743457,57004350,128169010
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,129092858,87625568,118751443
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,121871227,65461700,113480507
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,29507506
(주)넥슨게임즈,225570,Dec-18,,,23584094,18668531
(주)넥슨게임즈,225570,Dec-19,,,28498282,38150773
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,38941807,7345180,42061531
(주)넵튠,217270,Dec-17,20528450,82453970,7112477,92165486
(주)넵튠,217270,Dec-18,18174243,68806574,6580514,82121215
(주)넵튠,217270,Dec-19,18037054,62003118,7858331,74564210
(주)노랑풍선,104620,Dec-19,76779803,56210886,75861593,56376867
(주)노루페인트,90350,Dec-11,387059408,224078306,360300788,218898181
(주)노루페인트,90350,Dec-12,418644745,222705225,388476033,218703476
(주)노루페인트,90350,Dec-13,433477073,230644925,397752527,224963718
(주)노루페인트,90350,Dec-14,458147572,241258376,415584075,232266487
(주)노루페인트,90350,Dec-15,461646501,271200294,419623762,244314331
(주)노루페인트,90350,Dec-16,478935529,276454031,432008469,266158031
(주)노루페인트,90350,Dec-17,551409798,299029824,479767969,282180816
(주)노루페인트,90350,Dec-18,614726256,307805863,537142428,291347902
(주)노루페인트,90350,Dec-19,647452120,322368611,564410946,301854965
(주)노루홀딩스,320,Dec-11,547974061,362752611,24611009,185303977
(주)노루홀딩스,320,Dec-12,585634923,371947581,25779927,196270561
(주)노루홀딩스,320,Dec-13,613234216,402451235,39806209,212564022
(주)노루홀딩스,320,Dec-14,669995655,439841569,35964059,223859960
(주)노루홀딩스,320,Dec-15,683481222,521365060,34672425,229341321
(주)노루홀딩스,320,Dec-16,690144458,533516629,81209820,295177120
(주)노루홀딩스,320,Dec-17,771302006,577520965,42261655,303616949
(주)노루홀딩스,320,Dec-18,835993399,561495276,32516984,303866388
(주)노루홀딩스,320,Dec-19,884292309,567466289,29788835,302880480
(주)노바렉스,194700,Dec-18,107311222,79087526,107299812,80452379
(주)노바렉스,194700,Dec-19,159100863,91875216,159077916,93506000
(주)노바텍,285490,Dec-18,25883507,31137571,25865920,31029976
(주)노바텍,285490,Dec-19,26133499,33365609,24833626,42036799
(주)노블엠앤비,106520,Dec-12,85612148,42755691,83617749,44692664
(주)노블엠앤비,106520,Dec-13,153755286,60948749,152712125,61530814
(주)노블엠앤비,106520,Dec-14,77158349,55024983,77158349,54123615
(주)노블엠앤비,106520,Dec-15,70713722,86718397,64856256,78455103
(주)노블엠앤비,106520,Dec-16,63662855,67982025,52251867,53762368
(주)노블엠앤비,106520,Dec-17,60316673,60546255,55483850,53060061
(주)노블엠앤비,106520,Dec-18,64349679,37094386,58748007,29162019
(주)노블엠앤비,106520,Dec-19,75340573,49286137,64600882,43168275
(주)노터스,278650,Dec-19,46039645,43022559,32452769,40822469
(주)녹십자,6280,Dec-11,767911771,630281039,698866474,618913070
(주)녹십자,6280,Dec-12,811774313,685233313,715596640,674321943
(주)녹십자,6280,Dec-13,888168207,839408569,793754169,823234468
(주)녹십자,6280,Dec-14,975327106,920626827,854258393,867732232
(주)녹십자,6280,Dec-15,1047812247,997704012,912910940,961983260
(주)녹십자,6280,Dec-16,1197903918,1059011034,1033113771,982047195
(주)녹십자,6280,Dec-17,1287916286,1108712901,1098478748,1032619177
(주)녹십자,6280,Dec-18,1334877810,1126206777,1141422783,1056300299
(주)녹십자,6280,Dec-19,1369709727,1184076725,1146093542,1049297612
(주)녹십자엠에스,142280,Dec-14,,,81334576,31503302
(주)녹십자엠에스,142280,Dec-15,89298322,32959423,89301322,31654627
(주)녹십자엠에스,142280,Dec-16,86162555,30306661,86162555,29464794
(주)녹십자엠에스,142280,Dec-17,98389224,27417385,98107431,26093922
(주)녹십자엠에스,142280,Dec-18,86321905,16763475,86321685,15986409
(주)녹십자엠에스,142280,Dec-19,94085373,50770115,94084564,49887927
(주)녹십자웰빙,234690,Dec-19,,,66937567,83168602
(주)녹십자홀딩스,5250,Dec-11,817952804,895760382,34013200,512651999
(주)녹십자홀딩스,5250,Dec-12,856575203,972827321,30842528,539269471
(주)녹십자홀딩스,5250,Dec-13,938298393,1099667146,34467648,567055224
(주)녹십자홀딩스,5250,Dec-14,1044768160,1181067099,36775636,561016033
(주)녹십자홀딩스,5250,Dec-15,1132876997,1307378785,47791895,557443484
(주)녹십자홀딩스,5250,Dec-16,1354466206,1377011145,98335182,569740749
(주)녹십자홀딩스,5250,Dec-17,1465489007,1439667556,115366471,588567205
(주)녹십자홀딩스,5250,Dec-18,1548714795,1453116547,140083966,583341883
(주)녹십자홀딩스,5250,Dec-19,1524799074,1506596204,63553295,596000707
(주)녹원씨엔아이,65560,Dec-11,31094117,9494340,27504233,8988304
