회사명,거래소코드,회계년도,당기순이익(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),당기순이익(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별)
(주)메타랩스,90370,Dec-15,-36710092,19616456,19616456,-36255148,16920782,16920782
(주)메타랩스,90370,Dec-16,-39219757,23378936,23378936,-39905816,20454125,20454125
(주)메타랩스,90370,Dec-17,-37939378,30342217,30342217,-34788494,30568289,30568289
(주)메타랩스,90370,Dec-18,-14015782,73247650,73247650,-11630728,69269595,69269595
(주)메타랩스,90370,Dec-19,-25362334,58606761,58606761,-25737744,61664992,61664992
(주)메타바이오메드,59210,Dec-11,1099969,39046532,39046532,1734508,39908321,39908321
(주)메타바이오메드,59210,Dec-12,2217688,40886368,40886368,2384500,41988316,41988316
(주)메타바이오메드,59210,Dec-13,2188866,44538502,44538502,2834517,46450394,46450394
(주)메타바이오메드,59210,Dec-14,-4773573,44203152,44203152,1165973,51862276,43047946
(주)메타바이오메드,59210,Dec-15,969742,52001003,52001003,805653,50870179,50870179
(주)메타바이오메드,59210,Dec-16,748745,52827183,52827183,638900,51590684,51590684
(주)메타바이오메드,59210,Dec-17,-3972464,47276701,47276701,-3896803,46802382,46802382
(주)메타바이오메드,59210,Dec-18,-1111087,51307654,51307654,757691,52670021,52670021
(주)메타바이오메드,59210,Dec-19,3572914,54862128,54862128,4904591,56939594,56939594
(주)멕아이씨에스,58110,Dec-15,,,10252615,2596952,10252615,10252615
(주)멕아이씨에스,58110,Dec-16,-1812222,9862796,9862796,-1343130,10291352,10291352
(주)멕아이씨에스,58110,Dec-17,-1959008,7896858,7896858,-1307476,8983876,8983876
(주)멕아이씨에스,58110,Dec-18,-2756481,5481318,5481318,-2809419,6184275,6184275
(주)멕아이씨에스,58110,Dec-19,-1689299,4189268,4189268,-1000344,5588029,5588029
(주)멜파스,96640,Dec-11,,,,14908432,140584459,140584459
(주)멜파스,96640,Dec-12,,,,13895564,160081616,160081616
(주)멜파스,96640,Dec-13,,,,-16076041,146197201,146197201
(주)멜파스,96640,Dec-14,,,,-27548993,118600138,118600138
(주)멜파스,96640,Dec-15,,,,-39850315,76238358,76238358
(주)멜파스,96640,Dec-16,,,,1341999,94847163,94847163
(주)멜파스,96640,Dec-17,,,,-31540416,69136813,69136813
(주)멜파스,96640,Dec-18,,,37783851,-30899901,37783851,37783851
(주)멜파스,96640,Dec-19,-11767230,30099605,28651343,-11767230,30099605,28651343
(주)모나리자,12690,Dec-11,,,,5327994,40804955,40804955
(주)모나리자,12690,Dec-12,,,,9384655,48837139,48837139
(주)모나리자,12690,Dec-13,,,,5937017,54463528,54463528
(주)모나리자,12690,Dec-14,,,,5686985,60150513,60150513
(주)모나리자,12690,Dec-15,,,,4862458,65012970,65012970
(주)모나리자,12690,Dec-16,,,,5438683,68623614,68623614
(주)모나리자,12690,Dec-17,,,,4123904,70005460,70005460
(주)모나리자,12690,Dec-18,,,,-1831215,64518168,64518168
(주)모나리자,12690,Dec-19,,,,2430878,65121007,65121007
(주)모나미,5360,Dec-11,2176418,63813798,63813798,320054,57612008,57612008
(주)모나미,5360,Dec-12,-2458405,60709870,60709870,479501,55782595,55782595
(주)모나미,5360,Dec-13,-4761933,54909615,54909615,-7428065,47650118,47650118
(주)모나미,5360,Dec-14,3175055,57418309,57418309,199343,47154491,47154491
(주)모나미,5360,Dec-15,5148545,71771348,71771348,960531,59352850,59352850
(주)모나미,5360,Dec-16,5724118,75334070,75334070,1499811,58744716,58744716
(주)모나미,5360,Dec-17,2881752,75388693,75388693,356905,57147658,57147658
(주)모나미,5360,Dec-18,757845,74455284,74455284,-709540,54248330,54248330
(주)모나미,5360,Dec-19,-1681078,75528998,91169306,-719391,55436243,71076551
(주)모다이노칩,80420,Dec-11,17656853,70977649,70977649,17928619,71407839,71407839
(주)모다이노칩,80420,Dec-12,14313685,82447309,82447309,14499388,83157577,83157577
(주)모다이노칩,80420,Dec-13,18579507,101812858,101812858,18675619,102599583,102599583
(주)모다이노칩,80420,Dec-14,18387491,108324187,108324187,17063204,107767638,107767638
(주)모다이노칩,80420,Dec-15,11213032,113919036,113919036,11414737,113564510,113365750
(주)모다이노칩,80420,Dec-16,21706164,250639248,250639248,21479736,258209621,251197925
(주)모다이노칩,80420,Dec-17,38919365,291068828,291068828,37313934,284046633,284046633
(주)모다이노칩,80420,Dec-18,25660025,351623405,351623405,24518951,343623203,343623203
(주)모다이노칩,80420,Dec-19,6174404,358824212,358824212,5019742,344615194,344615194
(주)모두투어네트워크,80160,Dec-11,13797682,73487557,73487557,13255809,71131035,71131035
(주)모두투어네트워크,80160,Dec-12,17643867,84204069,84204069,17259866,81938459,81938459
(주)모두투어네트워크,80160,Dec-13,15273383,89775296,89775296,17818673,90083829,90083829
(주)모두투어네트워크,80160,Dec-14,14037993,109077183,109077183,17113971,100943493,100943493
(주)모두투어네트워크,80160,Dec-15,11322803,97790677,97790677,12855802,101385102,101385102
(주)모두투어네트워크,80160,Dec-16,15880159,100777301,100777301,19391359,108286103,108286103
(주)모두투어네트워크,80160,Dec-17,24195955,161164028,162570996,23178425,139736033,141143001
(주)모두투어네트워크,80160,Dec-18,12178269,159314791,159314791,17268410,143226257,143226257
(주)모두투어네트워크,80160,Dec-19,4146570,152524040,152524040,4111074,136276474,136276474
(주)모바일리더,100030,Dec-11,,,25645615,2147607,25645615,25645615
(주)모바일리더,100030,Dec-12,1946135,29178917,29178917,1946135,27215990,27215990
(주)모바일리더,100030,Dec-13,3897249,31853065,31853065,3795893,29788781,29788781
(주)모바일리더,100030,Dec-14,1248330,32603442,32603442,1002019,30449109,30449109
(주)모바일리더,100030,Dec-15,70291,31471528,31471528,297158,29594192,29594192
(주)모바일리더,100030,Dec-16,144128,31802117,31802117,1137960,30492223,30492223
(주)모바일리더,100030,Dec-17,976912,29873270,29873270,956586,31598082,31598082
(주)모바일리더,100030,Dec-18,4405464,33320051,33320051,722074,31569292,31569292
(주)모바일리더,100030,Dec-19,-1522744,31930438,31930438,-6077541,25619690,25619690
(주)모베이스,101330,Dec-11,3835195,67198392,67198392,1083164,65645077,65645077
(주)모베이스,101330,Dec-12,18469048,83806569,83806569,3093223,68738301,68738301
(주)모베이스,101330,Dec-13,24341927,106960028,106960028,13208883,81950736,81950736
(주)모베이스,101330,Dec-14,34572457,141949478,141949478,11319317,92021673,92021673
(주)모베이스,101330,Dec-15,29489788,173135598,173135598,8911535,99816303,99816303
(주)모베이스,101330,Dec-16,31533941,207150043,207150043,7777011,107577723,107577723
(주)모베이스,101330,Dec-17,15391700,206968505,206968505,7749733,111447888,111447888
(주)모베이스,101330,Dec-18,20997164,225027514,225027514,11480983,120511295,120511295
(주)모베이스,101330,Dec-19,46530165,343666711,343666711,18813365,137026677,137026677
(주)모베이스전자,12860,Dec-11,12971003,123066606,123066606,3463168,101583213,101583213
(주)모베이스전자,12860,Dec-12,4079782,118578047,118578047,-10715990,87684682,87684682
(주)모베이스전자,12860,Dec-13,21281105,134214287,134214287,3914242,90113888,90113888
(주)모베이스전자,12860,Dec-14,32527883,162060787,162060787,5323590,94961761,94961761
(주)모베이스전자,12860,Dec-15,21304968,177435637,177435637,11589458,105866051,105866051
(주)모베이스전자,12860,Dec-16,17375868,188331734,188331734,13019482,134285007,134285007
(주)모베이스전자,12860,Dec-17,-43560750,137908600,137908600,-29771797,102263043,102263043
(주)모베이스전자,12860,Dec-18,-16905613,130166961,130166961,-2389672,106837735,106837735
(주)모베이스전자,12860,Dec-19,-9949414,161445597,161445597,-8421792,140874441,140874441
(주)모비스,250060,Dec-16,,,,,,
(주)모비스,250060,Dec-17,,,17046053,-2728976,17046053,17046053
(주)모비스,250060,Dec-18,-353742,24427350,24427350,-254980,24330912,24330912
(주)모비스,250060,Dec-19,-559611,33565186,33327548,-307319,24031644,24031644
(주)모아텍,33200,Dec-11,3169881,120471384,120471384,5717813,99959771,99959771
(주)모아텍,33200,Dec-12,-4260229,141757875,141757875,-2295753,122870847,122870847
(주)모아텍,33200,Dec-13,-11259728,128215452,128215452,-3525541,119408208,119408208
(주)모아텍,33200,Dec-14,-7430066,103395670,103395670,-7698896,111524898,111524898
(주)모아텍,33200,Dec-15,-1777272,102019170,102019170,-9892377,101771435,101771435
(주)모아텍,33200,Dec-16,2851862,105077998,105077998,3035378,104548103,104548103
(주)모아텍,33200,Mar-18,1100322,74456606,74456606,1428833,77300995,77300995
(주)모아텍,33200,Mar-19,897370,75855510,75855510,750725,77855316,77855316
(주)모토닉,9680,Dec-11,27031835,353762888,353762888,25576348,323893471,323893471
(주)모토닉,9680,Dec-12,27881129,374588804,374588804,24243373,342952988,342952988
(주)모토닉,9680,Dec-13,20171554,389935476,389935476,17538460,355034703,355034703
(주)모토닉,9680,Dec-14,17503076,375340724,375340724,12722594,377801603,377801603
(주)모토닉,9680,Dec-15,9220392,379609594,379609594,11977878,384446949,384446949
(주)모토닉,9680,Dec-16,21748574,391704069,391704069,16651245,391870552,391870552
(주)모토닉,9680,Dec-17,12696962,395710631,395710631,13730031,397531662,397531662
(주)모토닉,9680,Dec-18,9786976,395158102,402963050,9924641,397145508,403364931
(주)모토닉,9680,Dec-19,11354808,407949601,407949601,9606526,405928175,405928175
(주)모헨즈,6920,Dec-11,1029863,15602808,15602808,215521,9051937,9051937
(주)모헨즈,6920,Dec-12,2065116,17261991,17261991,392363,9376028,9376028
(주)모헨즈,6920,Dec-13,2845435,20006342,20006342,785571,10186160,10186160
(주)모헨즈,6920,Dec-14,3900502,23599474,23599474,863785,10857829,10857829
(주)모헨즈,6920,Dec-15,3608137,26682192,26682192,386725,10965754,10965754
(주)모헨즈,6920,Dec-16,1837792,28625474,28625474,204188,11175976,11175976
(주)모헨즈,6920,Dec-17,2444685,31180737,31180737,349087,11473820,11473820
(주)모헨즈,6920,Dec-18,1539959,28636332,28636332,1966058,13547928,13547928
(주)모헨즈,6920,Dec-19,638930,29206311,29206311,653725,14210037,14210037
(주)무학,33920,Dec-11,41409899,230408955,230408955,41780840,229693200,229693200
(주)무학,33920,Dec-12,34483992,294501064,294501064,35971611,295306369,295306369
(주)무학,33920,Dec-13,54961086,346415169,346415169,54719003,346373230,346373230
(주)무학,33920,Dec-14,82871966,415065214,415065214,80550182,411899239,411899239
(주)무학,33920,Dec-15,28812839,435938789,435938789,29369160,433276271,433276271
(주)무학,33920,Dec-16,61482858,490953498,490953498,60985345,487896814,487896814
(주)무학,33920,Dec-17,51507253,535788148,535788148,51672558,533572590,533572590
(주)무학,33920,Dec-18,-20262911,506440236,506440236,-19122466,507220803,507220803
(주)무학,33920,Dec-19,23699586,514902401,514902401,24452120,515821147,515821147
(주)미래생명자원,218150,Dec-15,,,,,,
(주)미래생명자원,218150,Dec-16,,,,,,
(주)미래생명자원,218150,Dec-17,-2000528,24663635,24663635,-1789325,24633288,24633288
(주)미래생명자원,218150,Dec-18,1776467,28422516,28422516,1757094,28368317,28368317
(주)미래생명자원,218150,Dec-19,1029761,29660968,29660968,1052412,29624944,29624944
(주)미래아이앤지,7120,Dec-11,1581408,23647143,24080699,1534549,23837647,23837647
(주)미래아이앤지,7120,Dec-12,418691,25184964,25184964,204569,24914662,24914662
(주)미래아이앤지,7120,Dec-13,-12193462,18238809,18238809,-11785709,18566476,18566476
(주)미래아이앤지,7120,Dec-14,-18683618,37819309,37819309,-18645902,37801399,37801399
(주)미래아이앤지,7120,Dec-15,1178478,44999007,44999007,1495936,45298554,45298554
(주)미래아이앤지,7120,Dec-16,-2343831,49241367,49241367,-2539211,49226922,49226922
(주)미래아이앤지,7120,Dec-17,-2696717,65701893,65701893,-2986976,65643966,65643966
(주)미래아이앤지,7120,Dec-18,-10844132,55133482,55133482,-10729311,55201008,55201008
(주)미래아이앤지,7120,Dec-19,14020545,69585331,69585331,13822110,69544461,69544461
(주)미래컴퍼니,49950,Dec-11,13618100,59572860,59572860,14654998,63134126,63134126
(주)미래컴퍼니,49950,Dec-12,12809570,70942685,70942685,12906101,70712549,70712549
(주)미래컴퍼니,49950,Dec-13,-1151107,69073870,69073870,-1872248,68129541,68129541
(주)미래컴퍼니,49950,Dec-14,-7323706,61586785,61586785,-6520961,61459448,61459448
(주)미래컴퍼니,49950,Dec-15,3316368,64651035,64651035,3223406,64473629,64473629
(주)미래컴퍼니,49950,Dec-16,7319794,71310313,71310313,6488535,70296452,70296452
(주)미래컴퍼니,49950,Dec-17,28167918,98846196,98846196,27481520,97156526,97156526
(주)미래컴퍼니,49950,Dec-18,19750203,103364112,103364112,19059562,100956597,100956597
(주)미래컴퍼니,49950,Dec-19,11959900,112907877,112907877,11571786,110081604,110081604
(주)미코,59090,Dec-11,-3693670,45912264,45912264,-1513507,53344034,53344034
(주)미코,59090,Dec-12,4142620,50104917,50104917,1078484,55273269,55273269
(주)미코,59090,Dec-13,-26961826,43392111,43392111,-19198189,41152363,41152363
(주)미코,59090,Dec-14,386233,55228771,55228771,1592660,41097307,41097307
(주)미코,59090,Dec-15,6595194,65007405,65007405,514911,45706544,45706544
(주)미코,59090,Dec-16,5614080,78853978,78853978,-1504792,47093311,47093311
(주)미코,59090,Dec-17,19070364,116850457,116850457,5593862,57438840,57438840
(주)미코,59090,Dec-18,32320310,148380626,148380626,5671199,62654865,62654865
(주)미코,59090,Dec-19,21975621,168787395,168787395,4354942,66026858,66026858
(주)미투온,201490,Dec-16,3096444,45505032,45505032,2004021,44601432,44601432
(주)미투온,201490,Dec-17,3057265,65519695,65519695,545450,54088061,54088061
(주)미투온,201490,Dec-18,23340811,91305127,91305127,-1047883,54474226,54474226
(주)미투온,201490,Dec-19,27868398,98762740,98762740,-2926647,51619565,51619565
(주)바른손,18700,Mar-11,4085174,48121500,48121500,4647987,48689969,48689969
(주)바른손,18700,Mar-12,-12656433,40093498,40093498,-9660438,43760113,43760113
(주)바른손,18700,Mar-13,-15832977,29181205,29181205,-15666493,31691970,31691970
(주)바른손,18700,Mar-14,-11299717,25151182,25151182,-10017653,29024484,29024484
(주)바른손,18700,Mar-15,-20341502,8259221,8259221,-23070764,9145580,9145580
(주)바른손,18700,Mar-16,8337359,18766263,18766263,8918939,20785741,20785741
(주)바른손,18700,Mar-17,-1286913,36300281,36300281,-902077,37867312,37867312
(주)바른손,18700,Mar-18,-5722897,30868829,30868829,-5642155,35862321,35862321
(주)바른손,18700,Mar-19,-10710695,27009318,27009318,-7076383,34121578,34121578
(주)바른손이앤에이,35620,Dec-11,-562152,21528085,21528085,1764974,22888765,22888765
(주)바른손이앤에이,35620,Dec-12,6411847,31586913,31586913,2507309,29948935,29948935
(주)바른손이앤에이,35620,Dec-13,-8150797,26050668,26050668,-4976324,27662309,27662309
(주)바른손이앤에이,35620,Dec-14,-24013684,20708997,20708997,-22678932,23628070,23628070
(주)바른손이앤에이,35620,Dec-15,-451564,29528127,29528127,-1698352,29799370,29799370
(주)바른손이앤에이,35620,Dec-16,33427711,45237106,45237106,25073789,56636300,56636300
(주)바른손이앤에이,35620,Dec-17,-31397625,37293687,37293687,-14938781,43021713,43021713
(주)바른손이앤에이,35620,Dec-18,80874969,90731134,90731134,67121266,99020161,99020161
(주)바른손이앤에이,35620,Dec-19,-24053158,70998205,70998205,-18218956,84908397,84908397
(주)바른전자,64520,Dec-11,-31842090,25471341,25471341,-31499647,26060370,26060370
(주)바른전자,64520,Dec-12,-7267938,18997124,18997124,-7344614,19472728,19472728
(주)바른전자,64520,Dec-13,2997184,22045852,,2572837,22089901,22089901
(주)바른전자,64520,Dec-14,,,31805447,1147816,31805447,31805447
(주)바른전자,64520,Dec-15,4300448,57013807,57013807,4288101,56980570,56980570
(주)바른전자,64520,Dec-16,1662834,64590053,63850211,1740300,64732237,63992396
(주)바른전자,64520,Dec-17,-23760208,41654604,41654604,-23989114,41682290,41682290
(주)바른전자,64520,Dec-18,-28831043,15207937,15207937,-29060861,14988966,14988966
(주)바른전자,64520,Dec-19,-12929169,38020507,39405297,-12331221,38081674,39466465
(주)바이넥스,53030,Dec-11,3340885,70582523,70582523,3405909,68599039,68599039
(주)바이넥스,53030,Dec-12,-7762102,91896654,91896654,-7817587,89485982,89485982
(주)바이넥스,53030,Dec-13,-4184806,97446933,,-1958083,98912857,97446933
(주)바이넥스,53030,Dec-14,,,,9893716,111093635,111093635
(주)바이넥스,53030,Dec-15,,,144144404,-9289101,144144404,144289217
(주)바이넥스,53030,Dec-16,-2942340,141774876,141774876,-3111126,140597495,140597495
(주)바이넥스,53030,Dec-17,-11518549,133090363,131726601,-11041402,130228891,128865129
(주)바이넥스,53030,Dec-18,6190915,152268372,152268372,6315251,149545350,149545350
(주)바이넥스,53030,Dec-19,8378233,161379419,161379419,8937665,161292407,161292407
(주)바이오니아,64550,Dec-11,-5628812,37840377,37840377,-3651092,40048871,40048871
(주)바이오니아,64550,Dec-12,-8022354,31423237,31423237,-5457895,35350819,35350819
(주)바이오니아,64550,Dec-13,-7152484,29536970,29536970,-10359645,30590896,30590896
(주)바이오니아,64550,Dec-14,-13559180,30201874,30201874,-13771425,30977474,30977474
(주)바이오니아,64550,Dec-15,-5372140,34531438,34531438,-5805333,35152768,35152768
(주)바이오니아,64550,Dec-16,-14418909,26114903,18566715,-14470149,26926147,19377959
(주)바이오니아,64550,Dec-17,-9941286,27145814,27145814,-8747115,27969481,27969481
