회사명,거래소코드,회계년도,부채(IFRS연결),자산(IFRS연결),부채(IFRS개별),자산(IFRS개별)
(주)나노브릭,286750,Dec-19,10401714,24551526,10401714,24551526
(주)나노신소재,121600,Dec-11,14862539,73056413,14860341,73039188
(주)나노신소재,121600,Dec-12,11759222,68351781,11754670,68451247
(주)나노신소재,121600,Dec-13,9662746,67523690,9657850,67590589
(주)나노신소재,121600,Dec-14,10100184,71678554,10095718,71672677
(주)나노신소재,121600,Dec-15,9564248,83449448,8753205,82685704
(주)나노신소재,121600,Dec-16,6650128,84239207,6645218,84288643
(주)나노신소재,121600,Dec-17,6050113,88963512,6045760,89013566
(주)나노신소재,121600,Dec-18,9625376,98480424,9254386,98056917
(주)나노신소재,121600,Dec-19,8105979,101893569,8002613,101777474
(주)나노엔텍,39860,Dec-11,20901311,49649382,20869266,50081334
(주)나노엔텍,39860,Dec-12,21460502,44437103,21460502,44443980
(주)나노엔텍,39860,Dec-13,21225655,44803627,21222679,46319139
(주)나노엔텍,39860,Dec-14,7758770,43261142,7755121,46185844
(주)나노엔텍,39860,Dec-15,14278665,52687009,9518852,58551326
(주)나노엔텍,39860,Dec-16,20131098,45707894,20123051,47792785
(주)나노엔텍,39860,Dec-17,18638896,42369896,18612486,45400592
(주)나노엔텍,39860,Dec-18,7011281,42161682,6940850,45657059
(주)나노엔텍,39860,Dec-19,5613637,46639328,5442802,50554981
(주)나무가,190510,Dec-15,143583681,203857810,87945088,147630953
(주)나무가,190510,Dec-16,124201656,195912474,43532661,114797114
(주)나무가,190510,Dec-17,111824687,142414320,45737923,73845257
(주)나무가,190510,Dec-18,83345221,118767661,39489201,78000824
(주)나무가,190510,Dec-19,150249899,194518538,107467716,157114377
(주)나스미디어,89600,Dec-13,,,40943312,97139620
(주)나스미디어,89600,Dec-14,,,34932914,97502238
(주)나스미디어,89600,Dec-15,,,72201656,141732627
(주)나스미디어,89600,Dec-16,159501794,263925022,94047161,192274757
(주)나스미디어,89600,Dec-17,188197213,315966980,123700629,239540352
(주)나스미디어,89600,Dec-18,161163658,303112420,104288307,229196776
(주)나스미디어,89600,Dec-19,203104630,356236026,147036488,279587256
(주)나이벡,138610,Dec-11,,,7099293,17401025
(주)나이벡,138610,Dec-12,,,7603280,16460027
(주)나이벡,138610,Dec-13,,,11232221,17054924
(주)나이벡,138610,Dec-14,,,9069461,14148441
(주)나이벡,138610,Dec-15,,,8610521,19428914
(주)나이벡,138610,Dec-16,,,13128458,22969642
(주)나이벡,138610,Dec-17,,,13388514,25750373
(주)나이벡,138610,Dec-18,,,11741622,22317590
(주)나이벡,138610,Dec-19,,,8330838,35734880
(주)나이스디앤비,130580,Dec-11,,,4199583,22641623
(주)나이스디앤비,130580,Dec-12,,,4270063,24790683
(주)나이스디앤비,130580,Dec-13,,,4311191,27132117
(주)나이스디앤비,130580,Dec-14,,,5665831,31070259
(주)나이스디앤비,130580,Dec-15,7276214,37168676,6234207,34806859
(주)나이스디앤비,130580,Dec-16,6735480,40466208,5111674,37343939
(주)나이스디앤비,130580,Dec-17,8392053,46928148,7395916,43008000
(주)나이스디앤비,130580,Dec-18,11460701,56660361,10146944,51102350
(주)나이스디앤비,130580,Dec-19,18585479,78675556,13685902,60523112
(주)나이스홀딩스,34310,Dec-11,105277047,427573951,71925812,329687222
(주)나이스홀딩스,34310,Dec-12,101379047,496053949,10276086,326573175
(주)나이스홀딩스,34310,Dec-13,294631865,865450175,20311438,340424811
(주)나이스홀딩스,34310,Dec-14,523908570,1191004551,49733814,374466879
(주)나이스홀딩스,34310,Dec-15,547102835,1242453840,68938111,379918653
(주)나이스홀딩스,34310,Dec-16,635017904,1408253173,63478836,388557495
(주)나이스홀딩스,34310,Dec-17,864431349,1742367144,59233842,384843529
(주)나이스홀딩스,34310,Dec-18,1132969670,2172977804,87040075,423389599
(주)나이스홀딩스,34310,Dec-19,1341206287,2564827369,103418308,438147427
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,185341169,259574975,180585212,224292636
(주)남선알미늄,8350,Dec-12,,,175387136,236720122
(주)남선알미늄,8350,Dec-13,,,166749139,237576875
(주)남선알미늄,8350,Dec-14,,,152854044,240321965
(주)남선알미늄,8350,Dec-15,,,183034182,286102329
(주)남선알미늄,8350,Dec-16,,,160844483,283413750
(주)남선알미늄,8350,Dec-17,,,136839869,284649401
(주)남선알미늄,8350,Dec-18,134303310,303023071,126074231,294949630
(주)남선알미늄,8350,Dec-19,116429407,295529661,116202473,292559970
(주)남성,4270,Dec-11,136510452,222934371,104912151,185361070
(주)남성,4270,Dec-12,141480279,221414593,108098842,189440992
(주)남성,4270,Dec-13,121893792,200078722,88951934,170466140
(주)남성,4270,Dec-14,122872789,195514519,90426104,170614606
(주)남성,4270,Dec-15,130746190,201740627,94767161,176973347
(주)남성,4270,Dec-16,131149700,204535206,95282240,169335721
(주)남성,4270,Dec-17,116043097,203435953,82426323,170016707
(주)남성,4270,Dec-18,122315525,205083689,85560232,168663357
(주)남성,4270,Dec-19,118867535,204791617,82185269,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,17509793,68289681
(주)내츄럴엔도텍,168330,Dec-14,,,17069904,88718019
(주)내츄럴엔도텍,168330,Dec-15,18969612,69432771,18966586,68048870
(주)내츄럴엔도텍,168330,Dec-16,38578324,85875253,38576389,84785249
(주)내츄럴엔도텍,168330,Dec-17,30963364,85682820,30243201,76003964
(주)내츄럴엔도텍,168330,Dec-18,24678664,61165965,24115087,58376529
(주)내츄럴엔도텍,168330,Dec-19,28300833,48783961,27446642,46385446
(주)네오리진,94860,Dec-11,20067290,50506702,14722801,38211632
(주)네오리진,94860,Dec-12,,,16669837,43332725
(주)네오리진,94860,Dec-13,,,19161210,41590190
(주)네오리진,94860,Dec-14,,,18261365,30254515
(주)네오리진,94860,Dec-15,,,4451364,15421277
(주)네오리진,94860,Dec-16,,,3786373,15595920
(주)네오리진,94860,Dec-17,3137509,17683620,3129815,17731465
(주)네오리진,94860,Dec-18,,,2901842,14691632
(주)네오리진,94860,Dec-19,,,3248578,14066760
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,26675765,64170222,24085653,61104654
(주)네오오토,212560,Dec-15,,,59106939,120456080
(주)네오오토,212560,Dec-16,,,65808367,134856787
(주)네오오토,212560,Dec-17,,,64596982,137106556
(주)네오오토,212560,Dec-18,,,64967716,142507781
(주)네오오토,212560,Dec-19,,,61702966,141061458
(주)네오위즈,95660,Dec-11,353291503,626224593,322828876,591341137
(주)네오위즈,95660,Dec-12,337321468,625813964,311729118,617354527
(주)네오위즈,95660,Dec-13,211021364,506848572,191191119,551249191
(주)네오위즈,95660,Dec-14,138497147,423334499,99307009,461517570
(주)네오위즈,95660,Dec-15,110083479,374371339,89836212,449105231
(주)네오위즈,95660,Dec-16,46384073,317438639,29272447,384869735
(주)네오위즈,95660,Dec-17,39611170,304359379,27981880,358084232
(주)네오위즈,95660,Dec-18,67872548,366712258,43796161,369637231
(주)네오위즈,95660,Dec-19,69123581,398001624,40074921,364839362
(주)네오위즈홀딩스,42420,Dec-11,324866338,699856916,38659237,281363732
(주)네오위즈홀딩스,42420,Dec-12,304490041,689645348,27466379,293245166
(주)네오위즈홀딩스,42420,Dec-13,172278621,588519102,399876,262710442
(주)네오위즈홀딩스,42420,Dec-14,106476922,573964611,356055,272391992
(주)네오위즈홀딩스,42420,Dec-15,78033866,570887893,20580808,368262016
(주)네오위즈홀딩스,42420,Dec-16,54350324,533357640,3398768,328583153
(주)네오위즈홀딩스,42420,Dec-17,48395657,524777876,2247712,313767777
(주)네오위즈홀딩스,42420,Dec-18,74313743,590591987,2750135,306379044
(주)네오위즈홀딩스,42420,Dec-19,72872632,622123554,1312864,305733563
(주)네오크레마,311390,Dec-19,9344908,47211442,7923614,45863302
(주)네오티스,85910,Dec-11,,,9152429,68203366
(주)네오티스,85910,Dec-12,,,10221872,70371168
(주)네오티스,85910,Dec-13,24542904,85206045,21892819,82403567
(주)네오티스,85910,Dec-14,20652381,84630312,17289569,80613277
(주)네오티스,85910,Dec-15,25043360,84946749,22204982,80839473
(주)네오티스,85910,Dec-16,28539767,84886956,25115414,81259493
(주)네오티스,85910,Dec-17,34949154,81029245,32448216,78550459
(주)네오티스,85910,Dec-18,42086572,86639875,38865823,84260526
(주)네오티스,85910,Dec-19,43227797,86911739,40190949,84509470
(주)네오팜,92730,Dec-11,,,4128659,34000642
(주)네오팜,92730,Dec-12,,,4218105,34141789
(주)네오팜,92730,Dec-13,,,4422727,34758707
(주)네오팜,92730,Dec-14,,,4690793,35836403
(주)네오팜,92730,Dec-15,,,7785769,40409458
(주)네오팜,92730,Dec-16,7938253,46509145,7925934,46991314
(주)네오팜,92730,Dec-17,9112893,56694807,9101395,57785337
(주)네오팜,92730,Dec-18,13641255,72928484,13627575,74458661
(주)네오팜,92730,Dec-19,17048924,122741537,17108808,123245965
(주)네오펙트,290660,Dec-18,7668955,35920416,6976034,41288317
(주)네오펙트,290660,Dec-19,34461786,47016455,26678896,43811943
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,9698924,33226391
(주)네이블커뮤니케이션즈,153460,Dec-13,,,4388291,29331445
(주)네이블커뮤니케이션즈,153460,Dec-14,5608723,30322642,5574009,30283653
(주)네이블커뮤니케이션즈,153460,Dec-15,,,5294441,30741693
(주)네이블커뮤니케이션즈,153460,Dec-16,,,5014357,38055743
(주)네이블커뮤니케이션즈,153460,Dec-17,,,4180943,30886559
(주)네이블커뮤니케이션즈,153460,Dec-18,,,3673172,28037387
(주)네이블커뮤니케이션즈,153460,Dec-19,,,1957930,25949215
(주)네이처셀,7390,Dec-11,,,18204682,26205792
(주)네이처셀,7390,Dec-12,,,16199758,24824589
(주)네이처셀,7390,Dec-13,,,12245124,23016530
(주)네이처셀,7390,Dec-14,,,10788072,24536576
(주)네이처셀,7390,Dec-15,,,14282755,45969748
(주)네이처셀,7390,Dec-16,,,18648340,52666628
(주)네이처셀,7390,Dec-17,,,11958755,51440663
(주)네이처셀,7390,Dec-18,,,9746521,52875422
(주)네이처셀,7390,Dec-19,,,11221553,93110328
(주)네패스,33640,Dec-11,176251883,319659039,110876758,268636973
(주)네패스,33640,Dec-12,181926761,338761029,138347710,313471403
(주)네패스,33640,Dec-13,278497181,395087608,154450914,308568404
(주)네패스,33640,Dec-14,236100349,385538915,190321904,308801673
(주)네패스,33640,Dec-15,217765775,355858618,160308779,287262174
(주)네패스,33640,Dec-16,182776266,298597454,143956452,275811611
(주)네패스,33640,Dec-17,187246466,308121193,153579857,292764814
(주)네패스,33640,Dec-18,140785218,281991633,120899772,286763961
(주)네패스,33640,Dec-19,331008677,521648374,191414883,392537623
(주)넥센,5720,Dec-11,202458544,521959112,170770829,428934662
(주)넥센,5720,Dec-12,194442689,720858644,146648465,553189087
(주)넥센,5720,Dec-13,193837878,787194782,129045530,550327802
(주)넥센,5720,Dec-14,179678905,837243995,126291795,568520715
(주)넥센,5720,Dec-15,158180280,883064033,109383125,569535605
(주)넥센,5720,Dec-16,149817333,970602747,98814124,581253078
(주)넥센,5720,Dec-17,168376823,1085451848,116309917,653953608
(주)넥센,5720,Dec-18,1942346054,3825103267,101855261,660401955
(주)넥센,5720,Dec-19,2081511600,4098014996,79236447,651025593
(주)넥스턴바이오사이언스,89140,Dec-11,,,6997220,30761087
(주)넥스턴바이오사이언스,89140,Dec-12,,,4230725,28408118
(주)넥스턴바이오사이언스,89140,Dec-13,,,4142623,30594123
(주)넥스턴바이오사이언스,89140,Dec-14,,,4407187,33483189
(주)넥스턴바이오사이언스,89140,Dec-15,,,3168915,33210149
(주)넥스턴바이오사이언스,89140,Dec-16,,,8642107,98533684
(주)넥스턴바이오사이언스,89140,Dec-17,,,2987852,94752881
(주)넥스턴바이오사이언스,89140,Dec-18,,,18007379,113520280
(주)넥스턴바이오사이언스,89140,Dec-19,,,5010735,105169657
(주)넥스트아이,137940,Dec-11,,,2398025,26466732
(주)넥스트아이,137940,Dec-12,4713338,34121513,4112480,32953013
(주)넥스트아이,137940,Dec-13,6934569,40616025,6677844,39741543
(주)넥스트아이,137940,Dec-14,7700133,44377477,7525540,43788615
(주)넥스트아이,137940,Dec-15,7566782,46268860,6886707,44416952
(주)넥스트아이,137940,Dec-16,33455791,98887814,25596924,84181290
(주)넥스트아이,137940,Dec-17,63670643,138956473,47705374,112900563
(주)넥스트아이,137940,Dec-18,58798784,177572044,36091037,96931481
(주)넥스트아이,137940,Dec-19,62698966,174552667,47996931,99320936
(주)넥스트엔터테인먼트월드,160550,Dec-14,50141403,179333543,48825438,173642958
(주)넥스트엔터테인먼트월드,160550,Dec-15,67475675,200430116,62755389,192488791
(주)넥스트엔터테인먼트월드,160550,Dec-16,93866680,230523945,85778201,218017170
(주)넥스트엔터테인먼트월드,160550,Dec-17,125719615,256463072,94924066,223093076
(주)넥스트엔터테인먼트월드,160550,Dec-18,127429815,256522672,91619341,210370784
(주)넥스트엔터테인먼트월드,160550,Dec-19,191470119,313341346,98648878,212129385
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,13481282,42988788
(주)넥슨게임즈,225570,Dec-18,,,10747393,29415924
(주)넥슨게임즈,225570,Dec-19,,,34795261,72946033
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,8943521,47885328,1825119,43886650
(주)넵튠,217270,Dec-17,27834362,110288332,13395139,105560625
(주)넵튠,217270,Dec-18,60801263,129607837,41607796,123729011
(주)넵튠,217270,Dec-19,53664369,115667487,38441308,113005518
(주)노랑풍선,104620,Dec-19,58771043,114981929,58288609,114665477
(주)노루페인트,90350,Dec-11,266161958,490240264,254173009,473071190
(주)노루페인트,90350,Dec-12,304840457,527545682,293174286,511877762
(주)노루페인트,90350,Dec-13,298242861,528887786,282463810,507427528
(주)노루페인트,90350,Dec-14,302961719,544220095,285902442,518168929
(주)노루페인트,90350,Dec-15,301690604,572890897,281766932,526081263
(주)노루페인트,90350,Dec-16,294128326,570582358,277028706,543186736
(주)노루페인트,90350,Dec-17,292787685,591817509,258836398,541017214
(주)노루페인트,90350,Dec-18,299639080,607444943,264296420,555644322
(주)노루페인트,90350,Dec-19,304973894,627342505,268640842,570495808
(주)노루홀딩스,320,Dec-11,424350232,787102842,68602390,253906367
(주)노루홀딩스,320,Dec-12,463959984,835907566,68586352,264856913
(주)노루홀딩스,320,Dec-13,449973364,852424599,69041617,281605639
(주)노루홀딩스,320,Dec-14,460041462,899883032,66345744,290205704
(주)노루홀딩스,320,Dec-15,465095630,986460689,67471921,296813243
(주)노루홀딩스,320,Dec-16,436688459,970205089,63062622,358239741
(주)노루홀딩스,320,Dec-17,411127472,988648437,56403729,360020678
(주)노루홀딩스,320,Dec-18,425647066,987142342,55199442,359065830
(주)노루홀딩스,320,Dec-19,439906013,1007372302,55650253,358530733
(주)노바렉스,194700,Dec-18,27233449,106320975,26861697,107314076
(주)노바렉스,194700,Dec-19,62497188,154372405,62264082,155770082
(주)노바텍,285490,Dec-18,2109967,33247538,1593852,32623828
(주)노바텍,285490,Dec-19,6595420,39961029,2392107,44428906
(주)노블엠앤비,106520,Dec-12,48903292,91658984,47311402,92004066
(주)노블엠앤비,106520,Dec-13,68524469,129473218,67463009,128993822
(주)노블엠앤비,106520,Dec-14,49147118,104172101,49123637,103247253
(주)노블엠앤비,106520,Dec-15,75108646,161827043,50526567,128981670
(주)노블엠앤비,106520,Dec-16,56103630,124085655,39885828,93648196
(주)노블엠앤비,106520,Dec-17,57628292,118174546,44828844,97888905
(주)노블엠앤비,106520,Dec-18,73122628,110217014,59983531,89145551
(주)노블엠앤비,106520,Dec-19,57087695,106373832,50476006,93644281
(주)노터스,278650,Dec-19,18508093,61530652,17056893,57879362
(주)녹십자,6280,Dec-11,230072794,860353832,195669301,814582371
(주)녹십자,6280,Dec-12,269146206,954379520,229965474,904287417
(주)녹십자,6280,Dec-13,264856232,1104264801,217568486,1040802954
(주)녹십자,6280,Dec-14,409724547,1330351374,364496150,1232228382
(주)녹십자,6280,Dec-15,417424433,1415128446,361134611,1323117870
(주)녹십자,6280,Dec-16,491603630,1550614664,440710069,1422757264
(주)녹십자,6280,Dec-17,594868624,1703581525,543139869,1575759046
(주)녹십자,6280,Dec-18,597203089,1723409866,524279230,1580579529
(주)녹십자,6280,Dec-19,775222803,1959299528,693076559,1742374171
(주)녹십자엠에스,142280,Dec-14,,,20595224,52098526
(주)녹십자엠에스,142280,Dec-15,39648071,72607494,36240401,67895027
(주)녹십자엠에스,142280,Dec-16,33298346,63605007,30855939,60320733
(주)녹십자엠에스,142280,Dec-17,34147032,61564417,31530165,57624087
(주)녹십자엠에스,142280,Dec-18,47209354,63972829,44995952,60982362
(주)녹십자엠에스,142280,Dec-19,38096010,88866125,36013435,85901362
(주)녹십자웰빙,234690,Dec-19,,,23547108,106715710
(주)녹십자홀딩스,5250,Dec-11,3707456322,4603216704,367794936,880446935
(주)녹십자홀딩스,5250,Dec-12,473509897,1446337218,160201450,699470921
(주)녹십자홀딩스,5250,Dec-13,524457217,1624124363,198999818,766055042
(주)녹십자홀딩스,5250,Dec-14,609807797,1790874896,161600407,722616440
(주)녹십자홀딩스,5250,Dec-15,751282335,2058661120,272259947,829703432
(주)녹십자홀딩스,5250,Dec-16,872266114,2249277259,276541565,846282314
(주)녹십자홀딩스,5250,Dec-17,1121028362,2560695918,370092827,958660032
(주)녹십자홀딩스,5250,Dec-18,1175483426,2628599972,409702058,993043941
(주)녹십자홀딩스,5250,Dec-19,1267272303,2773868507,332990951,928991658
(주)녹원씨엔아이,65560,Dec-11,11316598,20810938,10351362,19339665
