회사명,거래소코드,회계년도,자본(IFRS연결),자산(IFRS연결),자본(IFRS개별),자산(IFRS개별)
(주)에스지글로벌,1380,Dec-19,130064558,204066348,122013418,177518701
(주)에스지세계물산,4060,Dec-11,209452728,305271605,214082625,304816917
(주)에스지세계물산,4060,Dec-12,209985009,291832827,218344182,298365911
(주)에스지세계물산,4060,Dec-13,206587686,285580123,213932281,290365335
(주)에스지세계물산,4060,Dec-14,199267491,289973999,201811268,288872180
(주)에스지세계물산,4060,Dec-15,202377870,291667618,206348550,291470303
(주)에스지세계물산,4060,Dec-16,199843745,302004755,203091712,301415889
(주)에스지세계물산,4060,Dec-17,192843799,324261308,194304143,321749845
(주)에스지세계물산,4060,Dec-18,196887180,334422865,197748626,333290661
(주)에스지세계물산,4060,Dec-19,204882747,287724874,211240279,281900130
(주)에스지엔지,40610,Dec-11,475411556,918313724,81408020,93167304
(주)에스지엔지,40610,Dec-12,487778357,943499695,85304961,93642626
(주)에스지엔지,40610,Dec-13,522565190,993396772,88477956,101315755
(주)에스지엔지,40610,Dec-14,549506384,1012835164,91634573,116153331
(주)에스지엔지,40610,Dec-15,575480516,1086138691,95715405,120343288
(주)에스지엔지,40610,Dec-16,597796544,1279921140,97719415,123898414
(주)에스지엔지,40610,Dec-17,597544779,1234294674,101919598,130881255
(주)에스지엔지,40610,Dec-18,611288623,1223906290,98313812,138318881
(주)에스지엔지,40610,Dec-19,624307550,1121522424,98372794,145844940
(주)에스코넥,96630,Dec-11,40296616,112956928,45924008,109794443
(주)에스코넥,96630,Dec-12,50371055,122521356,54901655,113548743
(주)에스코넥,96630,Dec-13,63003255,157264265,65796027,134637534
(주)에스코넥,96630,Dec-14,63372877,166430389,63637826,136069592
(주)에스코넥,96630,Dec-15,67119567,158937190,67016718,136777990
(주)에스코넥,96630,Dec-16,78136534,178346876,71899668,134607919
(주)에스코넥,96630,Dec-17,86974266,169031564,73800867,125468639
(주)에스코넥,96630,Dec-18,101520931,177107754,75105862,123875362
(주)에스코넥,96630,Dec-19,91408509,162129965,68338130,115856763
(주)에스텍파마,41910,Dec-11,,,49670070,77683161
(주)에스텍파마,41910,Dec-12,,,60694862,103882943
(주)에스텍파마,41910,Dec-13,67958526,104369538,67958526,104215688
(주)에스텍파마,41910,Dec-14,75987822,114555068,75988451,114550725
(주)에스텍파마,41910,Dec-15,72126630,91363579,72257487,91465973
(주)에스텍파마,41910,Dec-16,77423614,97473231,77254023,97447399
(주)에스텍파마,41910,Dec-17,83862650,96850991,83723500,96826832
(주)에스텍파마,41910,Dec-18,89250951,98344936,89107649,98258635
(주)에스텍파마,41910,Dec-19,102720349,116425611,102438385,115960615
(주)에스티아이,39440,Dec-11,23958793,48013888,22733691,45384958
(주)에스티아이,39440,Dec-12,27436471,49150984,26382349,46766075
(주)에스티아이,39440,Dec-13,32224122,59112358,31891103,56597951
(주)에스티아이,39440,Dec-14,39549862,76267902,38707685,72808805
(주)에스티아이,39440,Dec-15,50125535,101705541,48578674,96685702
(주)에스티아이,39440,Dec-16,65902765,144367199,62495890,131862902
(주)에스티아이,39440,Dec-17,87057583,164687148,82523199,151167373
(주)에스티아이,39440,Dec-18,152647457,254794070,149173065,243375990
(주)에스티아이,39440,Dec-19,167830130,265663605,163482205,253139385
(주)에스티오,98660,Dec-11,32605198,84665635,33361443,82098354
(주)에스티오,98660,Dec-12,33600757,79453859,36335877,79029724
(주)에스티오,98660,Dec-13,28291404,76319515,35199021,81156634
(주)에스티오,98660,Dec-14,26877813,78253392,26978795,77568133
(주)에스티오,98660,Dec-15,31136084,76037540,31136084,75409374
(주)에스티오,98660,Dec-16,33858492,75460359,33858492,74537177
(주)에스티오,98660,Dec-17,33661329,70331254,33661329,69460621
(주)에스티오,98660,Dec-18,32979823,68589039,32979823,68041780
(주)에스티오,98660,Dec-19,35125446,68168878,35125446,67483861
(주)에스티큐브,52020,Dec-11,9971977,15413969,11195749,16176246
(주)에스티큐브,52020,Dec-12,8787265,13711349,11861283,16690582
(주)에스티큐브,52020,Dec-13,10922676,27553328,11353611,27951391
(주)에스티큐브,52020,Dec-14,21461253,31165886,21760385,31428037
(주)에스티큐브,52020,Dec-15,20912339,23364922,21824274,24258955
(주)에스티큐브,52020,Dec-16,29239200,40774788,31238081,43250905
(주)에스티큐브,52020,Dec-17,19121060,26457389,28363850,35677384
(주)에스티큐브,52020,Dec-18,38701799,58615483,49381466,69524514
(주)에스티큐브,52020,Dec-19,28815525,52377928,34110393,56802206
(주)에스폴리텍,50760,Dec-11,49543755,106870477,40614725,104196133
(주)에스폴리텍,50760,Dec-12,50814225,109663026,44849481,96468758
(주)에스폴리텍,50760,Dec-13,51294839,104507526,46359284,97971145
(주)에스폴리텍,50760,Dec-14,47194521,99899292,46642263,95770019
(주)에스폴리텍,50760,Dec-15,45942106,98859089,48501419,102116336
(주)에스폴리텍,50760,Dec-16,48965674,105713980,48596836,104297494
(주)에스폴리텍,50760,Dec-17,45157632,108019265,45234824,108597362
(주)에스폴리텍,50760,Dec-18,46336989,103386407,46983386,103583700
(주)에스폴리텍,50760,Dec-19,56329548,109458241,59208859,112049382
(주)에스피시스템스,317830,Dec-19,30436123,59090833,32205925,56744844
(주)에스피씨삼립,5610,Dec-11,157523628,360572786,158901913,361190490
(주)에스피씨삼립,5610,Dec-12,177520596,545770666,165740269,389000191
(주)에스피씨삼립,5610,Dec-13,196088015,554470820,177035337,410494917
(주)에스피씨삼립,5610,Dec-14,223561056,571738945,188807154,409080769
(주)에스피씨삼립,5610,Dec-15,253751204,612875035,198597005,383727049
(주)에스피씨삼립,5610,Dec-16,292335920,674649804,210484028,420244594
(주)에스피씨삼립,5610,Dec-17,280023819,734419791,191344789,449076257
(주)에스피씨삼립,5610,Dec-18,313951379,752266530,292350572,594160857
(주)에스피씨삼립,5610,Dec-19,322737724,1196293066,316214626,954761884
(주)에스피지,58610,Dec-11,61758223,119340210,61739650,117966071
(주)에스피지,58610,Dec-12,60003004,122628309,60505117,118869264
(주)에스피지,58610,Dec-13,61837831,130217268,60197890,120404498
(주)에스피지,58610,Dec-14,72870720,147799140,69510158,134656575
(주)에스피지,58610,Dec-15,75538409,157240107,69359855,141892907
(주)에스피지,58610,Dec-16,100900333,246130814,95980248,220272365
(주)에스피지,58610,Dec-17,96663862,246662318,88310770,213313579
(주)에스피지,58610,Dec-18,125357475,275225379,108801463,234180863
(주)에스피지,58610,Dec-19,131228918,275739191,106201387,224003291
(주)에쎈테크,43340,Dec-11,,,27164487,95345704
(주)에쎈테크,43340,Dec-12,,,19441398,64694064
(주)에쎈테크,43340,Dec-13,,,20670169,64976922
(주)에쎈테크,43340,Dec-14,,,22080260,62481501
(주)에쎈테크,43340,Dec-15,,,26201627,66959626
(주)에쎈테크,43340,Dec-16,,,28006226,69610334
(주)에쎈테크,43340,Dec-17,,,28625658,54088454
(주)에쎈테크,43340,Dec-18,,,30053028,47967442
(주)에쎈테크,43340,Dec-19,,,27748132,42894804
(주)에이디칩스,54630,Dec-11,16606622,22927114,11629902,16149479
(주)에이디칩스,54630,Dec-12,13767115,21173919,9283117,14840158
(주)에이디칩스,54630,Dec-13,9479836,17177870,6959149,14059953
(주)에이디칩스,54630,Dec-14,5986303,13035340,3765750,11194503
(주)에이디칩스,54630,Dec-15,5851914,9436595,5939136,9435474
(주)에이디칩스,54630,Dec-16,9758883,18009648,9758883,18009648
(주)에이디칩스,54630,Dec-17,,,32338156,38947789
(주)에이디칩스,54630,Dec-18,,,25465454,42227702
(주)에이디칩스,54630,Dec-19,,,30047364,42768736
(주)에이디테크놀로지,200710,Dec-14,37115677,47412224,37081645,47254624
(주)에이디테크놀로지,200710,Dec-15,37948177,45723337,37913155,45512217
(주)에이디테크놀로지,200710,Dec-16,34512917,48093281,34512535,48034031
(주)에이디테크놀로지,200710,Dec-17,,,38582001,49063072
(주)에이디테크놀로지,200710,Dec-18,48853979,76845127,48836939,76828088
(주)에이디테크놀로지,200710,Dec-19,55725495,110161797,56441596,110877555
(주)에이루트,96690,Dec-11,,,29900102,34219617
(주)에이루트,96690,Dec-12,32274720,36814530,33140262,36400474
(주)에이루트,96690,Dec-13,35494681,40810184,36685247,41048166
(주)에이루트,96690,Dec-14,,,38648224,40624695
(주)에이루트,96690,Dec-15,,,40630742,44656057
(주)에이루트,96690,Dec-16,72163698,130429497,78111774,106132807
(주)에이루트,96690,Dec-17,69367632,116428169,73434427,92456640
(주)에이루트,96690,Dec-18,68190156,86441024,64736011,65974234
(주)에이루트,96690,Dec-19,89556261,190315597,85330816,163236712
(주)에이블씨엔씨,78520,Dec-11,113472007,187955123,114638878,184857484
(주)에이블씨엔씨,78520,Dec-12,152369431,235227820,151838636,232110920
(주)에이블씨엔씨,78520,Dec-13,168440700,238805956,163016056,224201084
(주)에이블씨엔씨,78520,Dec-14,169584228,228316962,162971567,211410482
(주)에이블씨엔씨,78520,Dec-15,186768354,250540863,177162095,230784426
(주)에이블씨엔씨,78520,Dec-16,198110743,277859818,187917253,260930714
(주)에이블씨엔씨,78520,Dec-17,305002076,372641584,289659228,353152023
(주)에이블씨엔씨,78520,Dec-18,318812892,388078221,305135321,361826296
(주)에이블씨엔씨,78520,Dec-19,256370450,433270432,271023440,378001845
(주)에이비프로바이오,195990,Dec-15,103842749,137026756,99267932,128897794
(주)에이비프로바이오,195990,Dec-16,114227287,166420844,107429712,148304225
(주)에이비프로바이오,195990,Dec-17,102067727,171929134,94671105,142692950
(주)에이비프로바이오,195990,Dec-18,115577803,176470723,104249227,147397287
(주)에이비프로바이오,195990,Dec-19,130908898,188942135,136922841,180812258
(주)에이스침대,3800,Dec-11,252031773,288168281,250944640,286494689
(주)에이스침대,3800,Dec-12,280395697,311720872,281325947,312454823
(주)에이스침대,3800,Dec-13,305599743,332892147,307001351,334154240
(주)에이스침대,3800,Dec-14,324876718,351655601,326573180,353183145
(주)에이스침대,3800,Dec-15,349889412,382261937,352043045,384295042
(주)에이스침대,3800,Dec-16,370985290,404681610,373870728,407459539
(주)에이스침대,3800,Dec-17,392686285,425894166,396771464,429928920
(주)에이스침대,3800,Dec-18,,,431618553,477104522
(주)에이스침대,3800,Dec-19,,,468519490,519688129
(주)에이스테크놀로지,88800,Dec-11,123980943,363763401,121569991,278929485
(주)에이스테크놀로지,88800,Dec-12,100506511,345523644,119762178,304796314
(주)에이스테크놀로지,88800,Dec-13,111290462,367856400,130584973,331185351
(주)에이스테크놀로지,88800,Dec-14,124402441,428316207,143792521,359877196
(주)에이스테크놀로지,88800,Dec-15,143458098,492382630,158852895,430232542
(주)에이스테크놀로지,88800,Dec-16,122700518,433735837,149184205,371132821
(주)에이스테크놀로지,88800,Dec-17,67068039,373477776,80160471,315245020
(주)에이스테크놀로지,88800,Dec-18,80927254,432084800,95656331,368414724
(주)에이스테크놀로지,88800,Dec-19,89141277,380498821,109076371,302881683
(주)에이스토리,241840,Dec-19,,,38607933,40251454
(주)에이엔피,15260,Dec-11,64252172,255683632,43834659,92414331
(주)에이엔피,15260,Dec-12,73719648,272978097,52221049,89360006
(주)에이엔피,15260,Dec-13,75442448,270094165,55111323,99807198
(주)에이엔피,15260,Dec-14,72940749,332655332,56653622,100808207
(주)에이엔피,15260,Dec-15,58763734,124186820,57632536,109161702
(주)에이엔피,15260,Dec-16,69122245,130591639,67670848,117388878
(주)에이엔피,15260,Dec-17,55508172,142121848,55874865,130520945
(주)에이엔피,15260,Dec-18,67061569,153373698,66117056,140750488
(주)에이엔피,15260,Dec-19,56983678,132315027,57090819,120153328
(주)에이치비테크놀러지,78150,Dec-11,,,15144922,46090615
(주)에이치비테크놀러지,78150,Dec-12,,,12814189,61514740
(주)에이치비테크놀러지,78150,Dec-13,,,77201096,128986264
(주)에이치비테크놀러지,78150,Dec-14,,,79176080,119847706
(주)에이치비테크놀러지,78150,Dec-15,,,86443555,113213790
(주)에이치비테크놀러지,78150,Dec-16,,,121497905,200705613
(주)에이치비테크놀러지,78150,Dec-17,,,156097410,200161636
(주)에이치비테크놀러지,78150,Dec-18,174552390,246035426,153956468,198299540
(주)에이치비테크놀러지,78150,Dec-19,185301265,286110809,155992932,228286149
(주)에이치시티,72990,Dec-16,42964993,57151084,42884307,56947231
(주)에이치시티,72990,Dec-17,42780848,62766100,43094358,62981411
(주)에이치시티,72990,Dec-18,45270516,70953163,46381499,71259749
(주)에이치시티,72990,Dec-19,49749710,75458915,52011987,76913972
(주)에이치알에스,36640,Dec-11,61908856,72401533,62116697,72643837
(주)에이치알에스,36640,Dec-12,63136756,73355657,63547235,73719705
(주)에이치알에스,36640,Dec-13,64710309,81484925,66082631,82814407
(주)에이치알에스,36640,Dec-14,68294695,85339541,69286996,85972921
(주)에이치알에스,36640,Dec-15,72187868,88622369,73074816,89088705
(주)에이치알에스,36640,Dec-16,74757317,97304795,75351522,97460081
(주)에이치알에스,36640,Dec-17,80436666,103078258,80510753,102657299
(주)에이치알에스,36640,Dec-18,71564435,103752584,71614650,102817483
(주)에이치알에스,36640,Dec-19,73180191,90079783,73037278,89419508
(주)에이치앤비디자인,227100,Dec-18,15397864,19908518,15397864,19682909
(주)에이치앤비디자인,227100,Dec-19,12233213,24712438,12252651,24426676
(주)에이치엘사이언스,239610,Dec-16,,,50189271,54583662
(주)에이치엘사이언스,239610,Dec-17,,,53135693,57736972
(주)에이치엘사이언스,239610,Dec-18,,,62988464,71411652
(주)에이치엘사이언스,239610,Dec-19,,,81210430,94422424
(주)에이치케이,44780,Dec-11,30677883,54990644,30614838,54589868
(주)에이치케이,44780,Dec-12,37098714,59739593,36986522,59608570
(주)에이치케이,44780,Dec-13,41048437,65517324,40413227,64872726
(주)에이치케이,44780,Dec-14,44166427,79020648,43642674,78549146
(주)에이치케이,44780,Dec-15,44155004,83693809,44397114,82085151
(주)에이치케이,44780,Dec-16,45592937,80774905,45540497,79872592
(주)에이치케이,44780,Dec-17,46295165,81164307,46652826,80182508
(주)에이치케이,44780,Dec-18,47854870,84673207,48436255,82748039
(주)에이치케이,44780,Dec-19,48891472,81423667,49327779,80737212
(주)에이텍,45660,Dec-11,49078958,77003133,48658837,76755211
(주)에이텍,45660,Dec-12,,,54835338,76443164
(주)에이텍,45660,Dec-13,,,60234524,87752617
(주)에이텍,45660,Dec-14,,,65448009,99624280
(주)에이텍,45660,Dec-15,,,46520771,62529104
(주)에이텍,45660,Dec-16,,,53436574,72957535
(주)에이텍,45660,Dec-17,,,65857493,86779328
(주)에이텍,45660,Dec-18,,,69900509,86461421
(주)에이텍,45660,Dec-19,,,75506318,91237050
(주)에이텍티앤,224110,Dec-15,,,28996740,32828704
(주)에이텍티앤,224110,Dec-16,,,29329171,34023750
(주)에이텍티앤,224110,Dec-17,67232117,107363600,30491626,46874490
(주)에이텍티앤,224110,Dec-18,78977207,104147602,37350623,45025628
(주)에이텍티앤,224110,Dec-19,83282263,128021358,37123266,52392324
(주)에이트원,230980,Dec-16,,,8493921,9600949
(주)에이트원,230980,Dec-17,10992284,41781273,8831027,21681461
(주)에이트원,230980,Dec-18,22544626,58799883,19647281,40020094
(주)에이트원,230980,Dec-19,10897180,33494934,11704740,32473783
(주)에이티세미콘,89530,Dec-11,,,91408485,181486304
(주)에이티세미콘,89530,Dec-12,,,87307440,174936996
(주)에이티세미콘,89530,Dec-13,79897631,239912342,67881795,171350170
(주)에이티세미콘,89530,Dec-14,,,54719717,194483999
(주)에이티세미콘,89530,Dec-15,,,32685347,140697492
(주)에이티세미콘,89530,Dec-16,,,22818218,106959703
(주)에이티세미콘,89530,Dec-17,,,31715666,95580943
(주)에이티세미콘,89530,Dec-18,37022003,100545397,37272754,100791222
(주)에이티세미콘,89530,Dec-19,38332570,152543768,36981872,148298586
(주)에이팩트,200470,Dec-14,,,46119004,63861549
(주)에이팩트,200470,Dec-15,,,43877738,57150597
(주)에이팩트,200470,Dec-16,,,40177777,49413798
(주)에이팩트,200470,Dec-17,,,40817154,68891170
(주)에이팩트,200470,Dec-18,,,56558835,123162049
(주)에이팩트,200470,Dec-19,,,60716147,127408208
(주)에이프로젠,7460,Dec-11,644828,393647071,13565462,166986013
(주)에이프로젠,7460,Dec-12,-7285759,342377999,-7312250,136564096
(주)에이프로젠,7460,Dec-13,,,3857802,114494675
(주)에이프로젠,7460,Dec-14,,,16364769,93036739
(주)에이프로젠,7460,Dec-15,,,30860221,86480981
(주)에이프로젠,7460,Dec-16,,,35316582,78576666
(주)에이프로젠,7460,Dec-17,149556099,266985697,149556099,266961639
(주)에이프로젠,7460,Dec-18,195511563,395155647,201329921,400893903
