회사명,거래소코드,회계년도,유동부채(IFRS연결),부채(IFRS연결),유동부채(IFRS개별),부채(IFRS개별)
(주)까뮤이앤씨,13700,Dec-18,,,62380687,82677272
(주)까뮤이앤씨,13700,Dec-19,,,52784080,97944105
(주)까스텔바작,308100,Dec-19,9931371,12326845,9702477,11301641
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,39042763,56835726,22953100,40746063
(주)나노,187790,Dec-16,39150040,49121575,24091883,30282763
(주)나노,187790,Dec-17,37817466,46672426,17801339,22132488
(주)나노,187790,Dec-18,42133296,48795977,19430902,22139959
(주)나노,187790,Dec-19,43147371,54119319,23888319,25023622
(주)나노브릭,286750,Dec-19,8726057,10401714,8726057,10401714
(주)나노신소재,121600,Dec-11,9523516,14862539,9521318,14860341
(주)나노신소재,121600,Dec-12,9008689,11759222,9004137,11754670
(주)나노신소재,121600,Dec-13,4725667,9662746,4720771,9657850
(주)나노신소재,121600,Dec-14,5900453,10100184,5895987,10095718
(주)나노신소재,121600,Dec-15,7150935,9564248,6339892,8753205
(주)나노신소재,121600,Dec-16,3791703,6650128,3786793,6645218
(주)나노신소재,121600,Dec-17,3920256,6050113,3915903,6045760
(주)나노신소재,121600,Dec-18,7668503,9625376,7297513,9254386
(주)나노신소재,121600,Dec-19,5326867,8105979,5286410,8002613
(주)나노엔텍,39860,Dec-11,6261724,20901311,6229679,20869266
(주)나노엔텍,39860,Dec-12,5928956,21460502,5928956,21460502
(주)나노엔텍,39860,Dec-13,4712348,21225655,4709372,21222679
(주)나노엔텍,39860,Dec-14,5166260,7758770,5162610,7755121
(주)나노엔텍,39860,Dec-15,7659415,14278665,3679342,9518852
(주)나노엔텍,39860,Dec-16,6148991,20131098,6140945,20123051
(주)나노엔텍,39860,Dec-17,16447800,18638896,16421390,18612486
(주)나노엔텍,39860,Dec-18,5217057,7011281,5146626,6940850
(주)나노엔텍,39860,Dec-19,3221564,5613637,3079440,5442802
(주)나무가,190510,Dec-15,125706395,143583681,82673533,87945088
(주)나무가,190510,Dec-16,102039282,124201656,41805768,43532661
(주)나무가,190510,Dec-17,93806287,111824687,43723217,45737923
(주)나무가,190510,Dec-18,73489063,83345221,38113989,39489201
(주)나무가,190510,Dec-19,141184036,150249899,102231880,107467716
(주)나스미디어,89600,Dec-13,,,39946595,40943312
(주)나스미디어,89600,Dec-14,,,33404820,34932914
(주)나스미디어,89600,Dec-15,,,70005653,72201656
(주)나스미디어,89600,Dec-16,140803181,159501794,90307277,94047161
(주)나스미디어,89600,Dec-17,171618545,188197213,120456860,123700629
(주)나스미디어,89600,Dec-18,145807914,161163658,99410569,104288307
(주)나스미디어,89600,Dec-19,189476495,203104630,142645893,147036488
(주)나이벡,138610,Dec-11,,,2402106,7099293
(주)나이벡,138610,Dec-12,,,2596393,7603280
(주)나이벡,138610,Dec-13,,,4231426,11232221
(주)나이벡,138610,Dec-14,,,7290501,9069461
(주)나이벡,138610,Dec-15,,,3215461,8610521
(주)나이벡,138610,Dec-16,,,4705540,13128458
(주)나이벡,138610,Dec-17,,,5690720,13388514
(주)나이벡,138610,Dec-18,,,7802804,11741622
(주)나이벡,138610,Dec-19,,,4357690,8330838
(주)나이스디앤비,130580,Dec-11,,,3744330,4199583
(주)나이스디앤비,130580,Dec-12,,,3508251,4270063
(주)나이스디앤비,130580,Dec-13,,,3653883,4311191
(주)나이스디앤비,130580,Dec-14,,,4814790,5665831
(주)나이스디앤비,130580,Dec-15,6406912,7276214,5442466,6234207
(주)나이스디앤비,130580,Dec-16,6490546,6735480,5007414,5111674
(주)나이스디앤비,130580,Dec-17,8136476,8392053,7216597,7395916
(주)나이스디앤비,130580,Dec-18,10651174,11460701,9661636,10146944
(주)나이스디앤비,130580,Dec-19,16907562,18585479,12319172,13685902
(주)나이스홀딩스,34310,Dec-11,63157741,105277047,40021989,71925812
(주)나이스홀딩스,34310,Dec-12,73350868,101379047,3695450,10276086
(주)나이스홀딩스,34310,Dec-13,256779830,294631865,6970804,20311438
(주)나이스홀딩스,34310,Dec-14,430253526,523908570,27302728,49733814
(주)나이스홀딩스,34310,Dec-15,488528493,547102835,62837766,68938111
(주)나이스홀딩스,34310,Dec-16,579351362,635017904,61249635,63478836
(주)나이스홀딩스,34310,Dec-17,739025010,864431349,57999117,59233842
(주)나이스홀딩스,34310,Dec-18,917627842,1132969670,59862522,87040075
(주)나이스홀딩스,34310,Dec-19,1131668645,1341206287,86838217,103418308
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,147743563,185341169,147743563,180585212
(주)남선알미늄,8350,Dec-12,,,139986731,175387136
(주)남선알미늄,8350,Dec-13,,,130763196,166749139
(주)남선알미늄,8350,Dec-14,,,122064199,152854044
(주)남선알미늄,8350,Dec-15,,,148041742,183034182
(주)남선알미늄,8350,Dec-16,,,129772305,160844483
(주)남선알미늄,8350,Dec-17,,,106482447,136839869
(주)남선알미늄,8350,Dec-18,90894784,134303310,82665705,126074231
(주)남선알미늄,8350,Dec-19,73017541,116429407,73017831,116202473
(주)남성,4270,Dec-11,109333113,136510452,83785930,104912151
(주)남성,4270,Dec-12,119995960,141480279,91443056,108098842
(주)남성,4270,Dec-13,101629899,121893792,73135818,88951934
(주)남성,4270,Dec-14,105163532,122872789,77732062,90426104
(주)남성,4270,Dec-15,104385581,130746190,72577988,94767161
(주)남성,4270,Dec-16,114617996,131149700,83894349,95282240
(주)남성,4270,Dec-17,98125913,116043097,70286396,82426323
(주)남성,4270,Dec-18,103953545,122315525,73083461,85560232
(주)남성,4270,Dec-19,88016986,118867535,68318489,82185269
(주)내츄럴엔도텍,168330,Dec-13,,,17014821,17509793
(주)내츄럴엔도텍,168330,Dec-14,,,15879904,17069904
(주)내츄럴엔도텍,168330,Dec-15,16787612,18969612,16784586,18966586
(주)내츄럴엔도텍,168330,Dec-16,7118489,38578324,7116554,38576389
(주)내츄럴엔도텍,168330,Dec-17,5459761,30963364,5226470,30243201
(주)내츄럴엔도텍,168330,Dec-18,23578756,24678664,22993179,24115087
(주)내츄럴엔도텍,168330,Dec-19,2418308,28300833,1814208,27446642
(주)네오리진,94860,Dec-11,17791230,20067290,14015820,14722801
(주)네오리진,94860,Dec-12,,,14564266,16669837
(주)네오리진,94860,Dec-13,,,17965930,19161210
(주)네오리진,94860,Dec-14,,,17001301,18261365
(주)네오리진,94860,Dec-15,,,3418130,4451364
(주)네오리진,94860,Dec-16,,,2777733,3786373
(주)네오리진,94860,Dec-17,2204133,3137509,2196439,3129815
(주)네오리진,94860,Dec-18,,,1956568,2901842
(주)네오리진,94860,Dec-19,,,1464775,3248578
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,13475515,26675765,11830829,24085653
(주)네오오토,212560,Dec-15,,,30486785,59106939
(주)네오오토,212560,Dec-16,,,37442282,65808367
(주)네오오토,212560,Dec-17,,,36415924,64596982
(주)네오오토,212560,Dec-18,,,37246832,64967716
(주)네오오토,212560,Dec-19,,,34354801,61702966
(주)네오위즈,95660,Dec-11,197452610,353291503,172707536,322828876
(주)네오위즈,95660,Dec-12,204139701,337321468,182640108,311729118
(주)네오위즈,95660,Dec-13,107456642,211021364,91801515,191191119
(주)네오위즈,95660,Dec-14,53291606,138497147,38137287,99307009
(주)네오위즈,95660,Dec-15,103161414,110083479,87593914,89836212
(주)네오위즈,95660,Dec-16,41191743,46384073,27955660,29272447
(주)네오위즈,95660,Dec-17,32738254,39611170,25484835,27981880
(주)네오위즈,95660,Dec-18,50887701,67872548,40017103,43796161
(주)네오위즈,95660,Dec-19,44926808,69123581,34885781,40074921
(주)네오위즈홀딩스,42420,Dec-11,219106067,324866338,7622650,38659237
(주)네오위즈홀딩스,42420,Dec-12,225008678,304490041,27236910,27466379
(주)네오위즈홀딩스,42420,Dec-13,125081215,172278621,167927,399876
(주)네오위즈홀딩스,42420,Dec-14,72625464,106476922,106518,356055
(주)네오위즈홀딩스,42420,Dec-15,60550634,78033866,16217821,20580808
(주)네오위즈홀딩스,42420,Dec-16,43721311,54350324,876637,3398768
(주)네오위즈홀딩스,42420,Dec-17,34890967,48395657,97009,2247712
(주)네오위즈홀딩스,42420,Dec-18,55069194,74313743,2387103,2750135
(주)네오위즈홀딩스,42420,Dec-19,45404199,72872632,557695,1312864
(주)네오크레마,311390,Dec-19,2638514,9344908,1437504,7923614
(주)네오티스,85910,Dec-11,,,7323287,9152429
(주)네오티스,85910,Dec-12,,,8422381,10221872
(주)네오티스,85910,Dec-13,22837675,24542904,20235727,21892819
(주)네오티스,85910,Dec-14,18288826,20652381,15048861,17289569
(주)네오티스,85910,Dec-15,20833175,25043360,18093243,22204982
(주)네오티스,85910,Dec-16,21339712,28539767,18140114,25115414
(주)네오티스,85910,Dec-17,29363136,34949154,27196946,32448216
(주)네오티스,85910,Dec-18,33185349,42086572,30659934,38865823
(주)네오티스,85910,Dec-19,34354476,43227797,33288456,40190949
(주)네오팜,92730,Dec-11,,,3115564,4128659
(주)네오팜,92730,Dec-12,,,3309420,4218105
(주)네오팜,92730,Dec-13,,,2748721,4422727
(주)네오팜,92730,Dec-14,,,3748504,4690793
(주)네오팜,92730,Dec-15,,,7380246,7785769
(주)네오팜,92730,Dec-16,7756417,7938253,7744098,7925934
(주)네오팜,92730,Dec-17,9014942,9112893,9003444,9101395
(주)네오팜,92730,Dec-18,12894136,13641255,12880456,13627575
(주)네오팜,92730,Dec-19,12831106,17048924,12890991,17108808
(주)네오펙트,290660,Dec-18,5292240,7668955,4655232,6976034
(주)네오펙트,290660,Dec-19,27015611,34461786,22308655,26678896
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,8725848,9698924
(주)네이블커뮤니케이션즈,153460,Dec-13,,,3928277,4388291
(주)네이블커뮤니케이션즈,153460,Dec-14,5608618,5608723,5569904,5574009
(주)네이블커뮤니케이션즈,153460,Dec-15,,,5294441,5294441
(주)네이블커뮤니케이션즈,153460,Dec-16,,,5014357,5014357
(주)네이블커뮤니케이션즈,153460,Dec-17,,,4180943,4180943
(주)네이블커뮤니케이션즈,153460,Dec-18,,,3607676,3673172
(주)네이블커뮤니케이션즈,153460,Dec-19,,,1942530,1957930
(주)네이처셀,7390,Dec-11,,,17238547,18204682
(주)네이처셀,7390,Dec-12,,,13983070,16199758
(주)네이처셀,7390,Dec-13,,,11675020,12245124
(주)네이처셀,7390,Dec-14,,,8407514,10788072
(주)네이처셀,7390,Dec-15,,,11291430,14282755
(주)네이처셀,7390,Dec-16,,,11486896,18648340
(주)네이처셀,7390,Dec-17,,,9656416,11958755
(주)네이처셀,7390,Dec-18,,,9278336,9746521
(주)네이처셀,7390,Dec-19,,,8839920,11221553
(주)네패스,33640,Dec-11,77199149,176251883,51795350,110876758
(주)네패스,33640,Dec-12,90880961,181926761,72630680,138347710
(주)네패스,33640,Dec-13,151255807,278497181,82482266,154450914
(주)네패스,33640,Dec-14,109169428,236100349,106199584,190321904
(주)네패스,33640,Dec-15,116046574,217765775,97333648,160308779
(주)네패스,33640,Dec-16,126581891,182776266,100138477,143956452
(주)네패스,33640,Dec-17,106206322,187246466,83203699,153579857
(주)네패스,33640,Dec-18,111070018,140785218,97774728,120899772
(주)네패스,33640,Dec-19,139149464,331008677,95466655,191414883
(주)넥센,5720,Dec-11,119784279,202458544,104287112,170770829
(주)넥센,5720,Dec-12,121772781,194442689,100562170,146648465
(주)넥센,5720,Dec-13,127078183,193837878,95653179,129045530
(주)넥센,5720,Dec-14,115492886,179678905,93301578,126291795
(주)넥센,5720,Dec-15,87300930,158180280,67255218,109383125
(주)넥센,5720,Dec-16,87121544,149817333,67734207,98814124
(주)넥센,5720,Dec-17,96298197,168376823,78515485,116309917
(주)넥센,5720,Dec-18,717736538,1942346054,79079482,101855261
(주)넥센,5720,Dec-19,685739076,2081511600,56840765,79236447
(주)넥스턴바이오사이언스,89140,Dec-11,,,6099473,6997220
(주)넥스턴바이오사이언스,89140,Dec-12,,,3477788,4230725
(주)넥스턴바이오사이언스,89140,Dec-13,,,3342297,4142623
(주)넥스턴바이오사이언스,89140,Dec-14,,,3439683,4407187
(주)넥스턴바이오사이언스,89140,Dec-15,,,2210213,3168915
(주)넥스턴바이오사이언스,89140,Dec-16,,,8350557,8642107
(주)넥스턴바이오사이언스,89140,Dec-17,,,2827469,2987852
(주)넥스턴바이오사이언스,89140,Dec-18,,,17847853,18007379
(주)넥스턴바이오사이언스,89140,Dec-19,,,4406036,5010735
(주)넥스트아이,137940,Dec-11,,,2235341,2398025
(주)넥스트아이,137940,Dec-12,4563338,4713338,3962480,4112480
(주)넥스트아이,137940,Dec-13,3759569,6934569,3502844,6677844
(주)넥스트아이,137940,Dec-14,5852993,7700133,5628400,7525540
(주)넥스트아이,137940,Dec-15,6348712,7566782,5608637,6886707
(주)넥스트아이,137940,Dec-16,12527332,33455791,5048811,25596924
(주)넥스트아이,137940,Dec-17,28984634,63670643,15063818,47705374
(주)넥스트아이,137940,Dec-18,34139160,58798784,14167905,36091037
(주)넥스트아이,137940,Dec-19,60345264,62698966,47320967,47996931
(주)넥스트엔터테인먼트월드,160550,Dec-14,49391403,50141403,48075438,48825438
(주)넥스트엔터테인먼트월드,160550,Dec-15,57935675,67475675,53215389,62755389
(주)넥스트엔터테인먼트월드,160550,Dec-16,55198226,93866680,47113201,85778201
(주)넥스트엔터테인먼트월드,160550,Dec-17,92065929,125719615,62273832,94924066
(주)넥스트엔터테인먼트월드,160550,Dec-18,106294131,127429815,73873040,91619341
(주)넥스트엔터테인먼트월드,160550,Dec-19,166535424,191470119,83884800,98648878
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,5313283,13481282
(주)넥슨게임즈,225570,Dec-18,,,4510337,10747393
(주)넥슨게임즈,225570,Dec-19,,,11218064,34795261
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,4796431,8943521,537841,1825119
(주)넵튠,217270,Dec-17,6735690,27834362,1284662,13395139
(주)넵튠,217270,Dec-18,44562955,60801263,31353233,41607796
(주)넵튠,217270,Dec-19,37556866,53664369,29137319,38441308
(주)노랑풍선,104620,Dec-19,57872520,58771043,57500603,58288609
(주)노루페인트,90350,Dec-11,170316817,266161958,161442557,254173009
(주)노루페인트,90350,Dec-12,146513077,304840457,138735746,293174286
(주)노루페인트,90350,Dec-13,205488187,298242861,192736618,282463810
(주)노루페인트,90350,Dec-14,187498441,302961719,174308403,285902442
(주)노루페인트,90350,Dec-15,168645278,301690604,156136475,281766932
(주)노루페인트,90350,Dec-16,178910391,294128326,166122284,277028706
(주)노루페인트,90350,Dec-17,185725899,292787685,158601535,258836398
(주)노루페인트,90350,Dec-18,196120881,299639080,168066958,264296420
(주)노루페인트,90350,Dec-19,194853854,304973894,164054534,268640842
(주)노루홀딩스,320,Dec-11,261840550,424350232,27164021,68602390
(주)노루홀딩스,320,Dec-12,252979938,463959984,33993406,68586352
(주)노루홀딩스,320,Dec-13,304927170,449973364,40948235,69041617
(주)노루홀딩스,320,Dec-14,300762771,460041462,38546650,66345744
(주)노루홀딩스,320,Dec-15,281441512,465095630,40674445,67471921
(주)노루홀딩스,320,Dec-16,277091792,436688459,24463651,63062622
(주)노루홀딩스,320,Dec-17,257398848,411127472,29793652,56403729
(주)노루홀딩스,320,Dec-18,272454086,425647066,24520819,55199442
(주)노루홀딩스,320,Dec-19,271365815,439906013,18800677,55650253
(주)노바렉스,194700,Dec-18,26034092,27233449,25812587,26861697
(주)노바렉스,194700,Dec-19,38861819,62497188,38766025,62264082
(주)노바텍,285490,Dec-18,1309729,2109967,793614,1593852
(주)노바텍,285490,Dec-19,2970785,6595420,1458215,2392107
(주)노블엠앤비,106520,Dec-12,38191352,48903292,36599461,47311402
(주)노블엠앤비,106520,Dec-13,34610109,68524469,33548649,67463009
(주)노블엠앤비,106520,Dec-14,24268683,49147118,24245202,49123637
(주)노블엠앤비,106520,Dec-15,62808575,75108646,24702843,50526567
(주)노블엠앤비,106520,Dec-16,49619914,56103630,19703890,39885828
(주)노블엠앤비,106520,Dec-17,43228979,57628292,35753393,44828844
(주)노블엠앤비,106520,Dec-18,60844334,73122628,49439143,59983531
(주)노블엠앤비,106520,Dec-19,48733531,57087695,43370095,50476006
(주)노터스,278650,Dec-19,12089823,18508093,11074980,17056893
(주)녹십자,6280,Dec-11,190855694,230072794,169209089,195669301
(주)녹십자,6280,Dec-12,223973857,269146206,196813041,229965474
(주)녹십자,6280,Dec-13,208983825,264856232,171293853,217568486
(주)녹십자,6280,Dec-14,334370391,409724547,300984648,364496150
(주)녹십자,6280,Dec-15,307735421,417424433,267346820,361134611
(주)녹십자,6280,Dec-16,303297155,491603630,263602436,440710069
(주)녹십자,6280,Dec-17,260055247,594868624,220710066,543139869
(주)녹십자,6280,Dec-18,303482276,597203089,260850381,524279230
(주)녹십자,6280,Dec-19,401422956,775222803,341251023,693076559
(주)녹십자엠에스,142280,Dec-14,,,19262809,20595224
(주)녹십자엠에스,142280,Dec-15,33099888,39648071,33007823,36240401
(주)녹십자엠에스,142280,Dec-16,26576053,33298346,27039288,30855939
(주)녹십자엠에스,142280,Dec-17,27583852,34147032,25824561,31530165
(주)녹십자엠에스,142280,Dec-18,21743733,47209354,20990951,44995952
(주)녹십자엠에스,142280,Dec-19,31185156,38096010,30734758,36013435
(주)녹십자웰빙,234690,Dec-19,,,14832672,23547108
(주)녹십자홀딩스,5250,Dec-11,3468226463,3707456322,173171587,367794936
(주)녹십자홀딩스,5250,Dec-12,305423342,473509897,79594976,160201450
(주)녹십자홀딩스,5250,Dec-13,326345229,524457217,90624446,198999818
(주)녹십자홀딩스,5250,Dec-14,433012692,609807797,89233060,161600407
(주)녹십자홀딩스,5250,Dec-15,503329013,751282335,159766359,272259947
(주)녹십자홀딩스,5250,Dec-16,503698348,872266114,154725833,276541565
(주)녹십자홀딩스,5250,Dec-17,569086836,1121028362,254071957,370092827
(주)녹십자홀딩스,5250,Dec-18,661788716,1175483426,305504923,409702058
(주)녹십자홀딩스,5250,Dec-19,676336262,1267272303,221841119,332990951
(주)녹원씨엔아이,65560,Dec-11,7558961,11316598,6430724,10351362
(주)녹원씨엔아이,65560,Dec-12,10689847,10855183,8753140,8791277
(주)녹원씨엔아이,65560,Dec-13,4735182,6785924,4702948,6763690
(주)녹원씨엔아이,65560,Dec-14,6698866,9257832,1209683,3620464
(주)녹원씨엔아이,65560,Dec-15,2888372,6541920,2174814,5828362
