회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),인건비(IFRS연결)(백만원),인건비(IFRS)(백만원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원)
(주)코메론,049430,2014/12,20591903,12773503,620500,620500,97,20000400,10788900,110437411,96982463,8095.53,4008.97,19476.59,12264.97,62019224,49206110
(주)코메론,049430,2015/12,19516225,12218541,433023,433023,100,20749525,11272632,116526898,99793969,8596.05,4157.54,26467.07,17579.67,67912627,51961667
(주)코메론,049430,2016/12,18721967,12084085,419427,370849,103,21208294,12188807,136746192,121683156,8983.08,4217.02,27217.18,20046.58,68905533,57587894
(주)코메론,049430,2017/12,18542591,12173558,750781,358900,99,22229556,13292022,139135359,128677892,9767.34,4915.82,23588.27,17002.26,68450794,57281934
(주)코메론,049430,2018/12,21468040,12165477,810289,638331,104,23098638,13630676,142536732,131102656,10416.2,5589.69,27735.99,20139.06,68746431,56263805
(주)코메론,049430,2019/12,21328705,12004008,559209,122272,102,24284983,14789374,153773823,139321513,9775.31,5111.8,27840.73,19763.05,66630535,53170157
(주)코미코,183300,2017/12,49444859,27126102,5442350,1323984,370,29792799,14326445,121072950,107469975,39763.32,23247.81,74591.07,48763.6,125056374,67620643
(주)코미코,183300,2018/12,103135308,63424350,16907189,3053664,508,41248364,19517156,232717205,192706409,49639.14,31099.94,102491.78,70900.89,166567372,92016326
(주)코미코,183300,2019/12,154931914,74681468,27792547,685880,516,59865381,24682762,292076428,219618361,51495.1,30133.77,102218.46,67242.87,173461446,86295619
(주)코미팜,041960,2011/12,22895279,22882692,1221455,1221455,107,5838669,5838669,64118373,63862358,4703.71,4503.14,5585.23,5583.75,20300520,18579560
(주)코미팜,041960,2012/12,31063801,31055264,5265542,5265542,116,3204253,3204253,76977313,75454549,5399.43,5233.5,8284.51,7162.13,22110189,20984014
(주)코미팜,041960,2013/12,55024060,54905989,12004254,12004254,132,5280102,5280102,108796731,108552947,5885.07,5836.4,6372.64,6379.68,26464655,25848107
(주)코미팜,041960,2014/12,61153400,61036843,10959995,10959995,145,13353587,13353587,124397607,123833297,6635.51,6589.39,6765.54,6641.15,34454104,34454104
(주)코미팜,041960,2015/12,66101462,65434894,4501729,3955745,155,19338606,19338606,133389118,132664026,7568.46,7519.1,2115.87,2102.49,36405104,36405104
(주)코미팜,041960,2016/12,71975256,65872151,6370091,417193,162,20992251,20992251,149843271,129362509,7064.42,6961.95,11601.59,11729.44,37636362,37636362
(주)코미팜,041960,2017/12,70327743,63426022,2135755,418565,174,21432415,12822187,149268453,130076692,7522.05,7097.53,4082.26,11310.16,36641053,35612736
(주)코미팜,041960,2018/12,71714642,60850734,5458116,420686,152,20645522,20645522,139903685,124823223,8271.65,7410.6,-6442.87,-3698.44,34994051,34994051
(주)코미팜,041960,2019/12,73701791,57882783,10318358,368746,150,20811166,20811166,125644473,117266964,8341.58,7242.79,-134.39,3039.16,35489960,36290780
(주)코세스,089890,2011/12,,13865187,,1040598,214,,1643851,,51223430,,7532.08,,15112.4,,73348583
(주)코세스,089890,2012/12,,17625858,,0,211,,1673351,,44657581,,9823.52,,19986.88,,76703224
(주)코세스,089890,2013/12,,16788587,,0,195,,1496863,,44475967,,8001.3,,-2142.16,,33924903
(주)코세스,089890,2014/12,,15289686,,0,178,,1471773,,41946083,,7970.15,,3815.44,,36893090
(주)코세스,089890,2015/12,,14398939,,0,137,,1471773,,36744393,,7178.95,,9740.01,,43068850
(주)코세스,089890,2016/12,,13695036,,0,148,,1471773,,27340392,,6132.4,,7417.02,,27874008
(주)코세스,089890,2017/12,,13143825,,0,134,,1471773,,33041534,,6649.4,,16740.83,,40922185
(주)코세스,089890,2018/12,,31286495,,0,167,,3730750,,58280091,,9930.96,,23002.02,,65510151
(주)코세스,089890,2019/12,,31506259,,0,197,,3730750,,54005557,,11303.11,,19954.79,,65578193
(주)코센,009730,2011/12,,11780879,,0,147,,16434754,,49522297,,3782.97,,-2729.64,,71831910
(주)코센,009730,2012/12,,9770354,,0,121,,15975237,,47949209,,2758.18,,565.66,,57546398
(주)코센,009730,2013/12,,10459288,,0,79,,6431286,,54362478,,3008.33,,5643.04,,54813931
(주)코센,009730,2014/12,13607169,11903597,0,0,80,7488107,7488107,64057472,64673696,3206.4,3206.4,6317.02,7094.08,60619827,60619827
(주)코센,009730,2015/12,9944852,9160852,0,0,83,5130388,5130388,58921631,59592393,3369.98,3369.98,6411.81,7229.01,57840688,57840688
(주)코센,009730,2016/12,8908923,8908923,0,0,90,5021253,5021253,60000751,59382953,3662.86,3662.86,-3114.83,-4044.91,53942891,53942891
(주)코센,009730,2017/12,8120779,8120779,0,0,77,4378465,4378465,57162040,57150089,3879.78,3879.78,9920.41,7727.84,57272647,57272647
(주)코센,009730,2018/12,8289217,8289217,0,0,80,4674585,4674585,55576704,55961553,4023.76,4023.76,-4450.53,-4295.48,54690486,54690486
(주)코센,009730,2019/12,9789779,7879685,0,0,91,4317275,4101992,84205795,85173019,5450.27,4507.15,-41748.02,-37735.75,58286145,54358101
(주)코스나인,082660,2011/12,46837055,33092930,74000,74000,131,20053689,8386812,55915463,51717753,12341.83,4938,2305.09,-76.83,41948955,24317774
(주)코스나인,082660,2012/12,62087526,38618532,1112353,966091,197,33206122,12086733,113926933,81217642,5202.27,4273.93,13154.38,3757.83,144642730,57825065
(주)코스나인,082660,2013/12,78828082,52236333,449790,194210,267,47834826,24338032,183177965,111676298,20851.73,10171.84,35984.86,15630.09,329560818,135510618
(주)코스나인,082660,2014/12,90277248,62276883,519640,259450,204,51608837,28346094,179680497,108814269,28045.42,9898.2,47620.87,13827.66,340181128,116237160
(주)코스나인,082660,2015/12,96402154,68138127,475183,0,131,58824384,33421144,193477266,116789204,27074.43,8924.89,39755.35,10175.44,263647344,60230474
(주)코스나인,082660,2016/12,90775344,65046180,276575,266200,110,59958945,33727799,197249708,127906327,25285.05,5055.31,30930.96,7862.04,207265945,64929568
(주)코스나인,082660,2017/12,66453389,46375204,0,0,91,43622115,22101666,181360692,103432210,17466.58,3561.53,-934.94,-9865.92,184419003,29633121
(주)코스나인,082660,2018/12,14848906,35835,0,0,37,17940829,0,79381517,59229592,9796.5,943.1,-462.58,-14172.72,87007413,7869161
(주)코스나인,082660,2019/12,,3609191,,0,108,,4848815,,51820707,,3690.8,,615.18,,18356749
(주)코스메카코리아,241710,2016/12,37915820,32091714,3697886,3680116,428,13667674,9020664,143045906,136293484,16326.87,13577.66,32719.34,26690.69,165176125,152174095
(주)코스메카코리아,241710,2017/12,53194552,47108105,14425928,13932600,505,18947549,13254974,151059278,143768583,24196.43,19243.18,38367.42,29162.19,182327850,158226664
(주)코스메카코리아,241710,2018/12,136330883,67250537,21534672,4615604,725,41101001,19526873,315034709,209034455,45948.64,23228.87,65376.56,35899.01,303292618,206522830
(주)코스메카코리아,241710,2019/12,145838015,76194829,15189780,9665570,560,54657645,24087080,350909520,236253555,53175.3,18617.66,80317.25,33240.79,347017988,194650606
(주)코스온,069110,2011/12,,1393204,,0,4,,1424,,8919999,,371.74,,676.11,,12706404
(주)코스온,069110,2012/12,,254192,,0,4,,811210,,12406078,,166.8,,483.52,,19572843
(주)코스온,069110,2013/12,,8623213,,6931461,18,,965277,,23090426,,603.54,,-744.41,,10590781
(주)코스온,069110,2014/12,,10677091,,62700,74,,3368902,,40522770,,2094.64,,4926.3,,26482611
(주)코스온,069110,2015/12,,15209948,,81032,149,,6148513,,73978304,,4858.94,,12498.05,,61919904
(주)코스온,069110,2016/12,22043889,20727032,177200,177200,227,9222813,7909328,101838339,97746430,0,7109.71,8278.98,18656.05,83065519,77287333
(주)코스온,069110,2017/12,31517238,29994507,1700000,1700000,248,11609453,9969633,139432991,130244325,10306.09,9286.46,17956.61,15582.07,100485580,85620455
(주)코스온,069110,2018/12,65887348,28766653,37519423,2251880,247,12382926,10336173,221447294,188453474,11605.16,10266.22,18903.94,13036.85,110339643,83677255
(주)코스온,069110,2019/12,110461939,37443874,65849366,2423830,259,13000959,9337776,239961867,199014917,13620.15,10605.71,16129.39,13326.63,109273819,87425534
(주)코썬바이오,204990,2016/12,,6895289,,0,106,,2010121,,50534728,,4101.5,,13015.43,,28617962
(주)코썬바이오,204990,2017/12,7272529,7050583,248510,248510,102,2022476,2022476,128032491,120440135,4984.22,4484.06,-128.16,899.51,25656055,21885626
(주)코썬바이오,204990,2018/12,6708992,6660183,0,0,75,2128726,2128726,65519401,70686827,5415.78,3703.01,-53299.96,-46678.35,9538711,8109348
(주)코썬바이오,204990,2019/12,6164986,5446782,0,0,49,2126726,2126726,14760523,10592988,2909.41,2230.73,-46397.81,-53514.94,2695516,4971604
(주)코아스,071950,2011/12,,24858335,,0,244,,10803978,,105316982,,7636.9,,13679.98,,85674154
(주)코아스,071950,2012/12,24653316,24653316,0,0,232,10837391,10837391,103422937,103282530,6975.38,6973.02,11242.58,11242.99,76689973,76689973
(주)코아스,071950,2013/12,26297836,26291411,152749,152749,257,13271005,13271005,98569947,97482840,7139.87,7060.99,805.45,627.86,88205985,86235377
(주)코아스,071950,2014/12,26358686,26351873,21300,21300,301,14135951,14135951,101027896,100115022,9709.72,9591.1,13403.39,13280.02,98865609,96549996
(주)코아스,071950,2015/12,28216261,28208087,487139,487139,308,16236998,16236998,89438043,88639409,9869.24,9560.57,3113.26,2992.87,96543277,95420564
(주)코아스,071950,2016/12,31666614,31659919,299506,299506,307,9799967,9799967,76929028,77108379,11049.19,10886.82,8756.92,8696.54,97114676,95622309
(주)코아스,071950,2017/12,34551877,34548062,129725,129725,325,11739117,11739117,79069618,78598722,12503.43,12356.14,15975.94,15420.54,114066385,111953910
(주)코아스,071950,2018/12,33460572,33446020,273240,273240,256,22111455,22108455,78534357,77054399,11037.63,10322.25,15311.46,14331.7,108592320,105463463
(주)코아스,071950,2019/12,35186771,35174647,269965,269965,280,23393965,23390965,77314339,76111816,11935.03,9826.21,18784.6,16724.01,112874041,111573398
(주)코아시아,045970,2011/12,61333753,8210,4210153,0,2,72028888,0,230066991,111755480,0,0,4331.89,455.83,225605229,2237657
(주)코아시아,045970,2012/12,63706994,372,6856114,0,2,75569033,0,238163639,112377746,0,0,9363.67,429.77,232726081,2446883
(주)코아시아,045970,2013/12,78457280,52,1185507,0,2,87244317,0,272680457,115254162,36868.6,489.24,44121.52,578.43,287641466,1045729
(주)코아시아,045970,2014/12,82701408,23,986073,0,2,89520601,0,242015229,120624578,46215.65,435.78,43315.09,7686.65,256190480,1197948
(주)코아시아,045970,2015/12,126737277,9276,2831600,0,5,109539675,0,351679808,156388729,53140.87,810.6,72070.14,1469.09,277561320,1768437
(주)코아시아,045970,2016/12,123405179,247132,5843976,0,13,110367183,0,325515778,133251418,60930.95,2217.14,88171.95,-1036.83,396061922,9429026
(주)코아시아,045970,2017/12,119472272,195138,2613399,0,11,116705173,0,331114667,133209216,53104.19,3093.51,79937.63,9861.22,424250341,4759216
(주)코아시아,045970,2018/12,117486099,120628,3212468,0,18,130859755,0,327476522,116806123,52429.5,2723.98,57441.48,-13348.89,378373276,5486096
(주)코아시아,045970,2019/12,133005122,23734872,1127414,42300,347,139064850,17754515,326298702,184988248,47481.46,8063.29,88953.79,19990.66,438868162,92228286
(주)코아시아옵틱스,196450,2014/12,30247841,18517696,827394,182400,128,20972158,11424161,92040010,89124159,,,,,34003314,34372397
(주)코아시아옵틱스,196450,2015/12,46919678,19440882,1369117,1381370,135,32068315,11513662,99856404,94222143,11245.37,6991.44,11609.47,8216.68,55771549,54078161
(주)코아시아옵틱스,196450,2016/12,8381112,7338552,519011,519011,24,4475053,3474892,69867088,66168487,7269.62,5480.6,-36181.69,-40147.61,39695061,27291639
(주)코아시아옵틱스,196450,2017/12,4542244,4443199,500011,500011,15,594012,594012,68339098,65341499,2519.46,1620.45,-15245.47,-14049.36,14231304,11299145
(주)코아시아옵틱스,196450,2018/12,4603041,4398922,0,0,30,419421,419421,57405388,57201104,2063.79,1558.09,-8952.51,-9434.27,9054296,8332433
(주)코아시아옵틱스,196450,2019/12,66550587,10209477,2648575,569321,129,40120840,5027314,114274762,98098809,20704.17,6836.5,43860.93,6612.98,86156042,68698817
(주)코엔텍,029960,2011/12,47243273,44462238,735016,735016,60,10811886,10437901,73048836,68789564,5240.72,4273.42,17840.59,14794.23,32481918,26576187
(주)코엔텍,029960,2012/12,46455018,43769925,1579348,1579348,61,10377311,10132397,83764683,78052674,5734.29,4580.8,22489.57,19447.85,37954321,31823757
(주)코엔텍,029960,2013/12,48069562,45439565,1343348,1343348,60,11609263,11475212,93103166,85854792,6273.87,5017.34,22073.87,19101.57,38761496,31718394
(주)코엔텍,029960,2014/12,60748829,58161307,12582248,12582248,62,56857062,55552045,104498650,96224387,7253.11,5931.91,24180.08,20964.84,41597450,34502273
(주)코엔텍,029960,2015/12,92475220,90021312,768500,768500,73,82878237,81573220,130554728,120353597,8148.06,6633.35,21527.08,17519.16,42298254,33913775
(주)코엔텍,029960,2016/12,91109007,88711656,1259700,1259700,70,86842524,85537507,153917415,142900118,9243.04,7676.25,32238.06,29568.86,55095779,48583970
(주)코엔텍,029960,2017/12,85408357,83171459,1025700,1025700,69,89142487,87837470,172746242,160299247,10079.59,8342.22,40950.62,37117.52,61255105,53606953
(주)코엔텍,029960,2018/12,75990044,75990044,1443900,1443900,76,90133069,90133069,196343451,195319411,9758.61,7531.82,50215.7,45576.42,72239031,64252487
(주)코엔텍,029960,2019/12,,71092691,,2329642,84,,92348911,,198228800,,8310.47,,51865.54,,71114061
(주)코오롱,002020,2011/12,285351551,2634886,11084427,0,53,34904048,0,3808664515,998424446,30382.29,8941.65,153831.2,35726.54,592073843,54420816
(주)코오롱,002020,2012/12,311376377,2670703,19657905,0,43,31534881,0,3859498968,1055339333,286491.8,7284.53,383522.78,44858.45,4713474822,58723557
(주)코오롱,002020,2013/12,608096862,2708796,21310912,0,65,108673371,0,3775562705,1134535689,325771.45,7353.13,469265.25,47663.47,4427687063,62686234
(주)코오롱,002020,2014/12,611853232,2567749,60701821,96716,85,104526434,0,3578435131,1066497398,335690.18,9087.2,449240.62,-73445.14,4139649552,59152501
(주)코오롱,002020,2015/12,463471817,2714204,53856499,0,90,16663430,0,3291820462,1085223517,260395.42,10319.25,323751.28,47981.68,3820812376,54932379
(주)코오롱,002020,2016/12,455887321,2615790,45697273,0,93,22298347,0,3333623695,1120301952,297038.59,12014.21,412974.73,55127.92,3936858959,52652827
(주)코오롱,002020,2017/12,498155348,7039893,39153066,0,100,23490868,0,3699363238,1247050373,0,10472.49,174969.67,49128.13,4392955166,60369419
(주)코오롱,002020,2018/12,491748265,10309225,19137075,0,86,27511742,0,3480352009,1277774548,359940.06,9597.48,464633.12,10613.13,4324491258,58173002
(주)코오롱,002020,2019/12,487629320,9120816,645057,0,76,42368466,0,3618574587,1272530112,373098.91,8231.82,520785.51,42121.69,4405957744,60462265
(주)코원플레이,056000,2011/12,19370738,10245814,0,0,163,5497969,2424720,83607085,66931615,6591.17,5128.6,-73.95,-3961.48,73923620,53965470
(주)코원플레이,056000,2012/12,19823099,9693582,113405,102405,136,6911715,2957180,70015194,57309176,5059.97,3748.82,-6806.69,-7189.67,32576529,30108280
(주)코원플레이,056000,2013/12,28058364,14306819,1893084,155455,109,8545173,3065066,69714471,56727202,4379.95,3177.98,-2499.48,-394.05,29535151,21845946
(주)코원플레이,056000,2014/12,26295587,13992476,177780,177780,77,9593568,3261936,66975754,56426301,3173.55,1825.26,2188.82,3670.93,31463462,23755138
(주)코원플레이,056000,2015/12,13624629,13624629,136299,136299,67,3328150,3328150,37467433,35188647,2280.77,2060.71,-6458.17,-15163.5,14986884,14315823
(주)코원플레이,056000,2016/12,,474520,,135638,78,,1419135,,43231967,,2957.27,,-4012.07,,29984912
(주)코원플레이,056000,2017/12,618455,92953,89437,0,15,1711730,0,22125522,23050028,3116.97,2759.64,4873.2,5123.86,30676039,28767652
(주)코원플레이,056000,2018/12,508793,123600,133067,0,17,1724407,0,22337356,22369181,2336.35,1482.04,2384.69,999.54,25727901,19715433
(주)코원플레이,056000,2019/12,301185,102386,24330,0,21,1843638,0,21161057,19803544,2326.65,1479.84,-43.26,-1750.44,19805335,14925981
(주)코윈테크,282880,2019/12,24308001,24308001,337048,337048,175,502108,502108,115217985,114961957,12361.31,12361.31,32255.27,32072.33,91102339,91102339
(주)코이즈,121850,2012/12,21291626,19691491,2175431,2169432,131,13153690,11266810,45898891,45878622,6979.88,6523.03,16879.09,17822.22,35504279,35081512
(주)코이즈,121850,2013/12,28762722,26965130,3304495,3304495,142,17437252,14830323,59114075,58728253,7052.48,6435.01,9570.36,8516.92,24137513,23850267
(주)코이즈,121850,2014/12,32726857,29467701,4719162,4719162,123,18641066,14042880,57527978,58475979,7295.19,5726.08,10806.26,9125.39,27864355,27672251
(주)코이즈,121850,2015/12,32902122,29276723,4012418,3972439,99,20759923,16062273,58006987,58278463,5855,4455.26,7052.73,4403.14,26005034,22911803
(주)코이즈,121850,2016/12,23326270,20843084,349179,349179,100,19187583,14361788,54923992,52987628,6501.14,5223.62,11705.97,9537.26,31440808,28975469
(주)코이즈,121850,2017/12,21347490,19409241,320705,320705,84,18278569,13766969,45676171,43549826,5426.84,4422.09,-687.73,-2584.47,26389826,21082535
(주)코이즈,121850,2018/12,24624223,18743567,2208390,875065,71,17741050,13645877,46448349,38880214,5122.42,4041.34,934.27,-2864.32,19147494,17016870
(주)코이즈,121850,2019/12,22252932,15736938,139063,135343,72,19115454,12599248,41096583,31624080,5532.72,4341.24,8186.29,6170.28,35464086,32361376
(주)코콤,015710,2011/12,24685737,24685737,1243324,1243324,129,2078550,2078550,90597063,90313541,6396.62,6396.62,10982.05,10998.53,80976405,80976405
