회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별)
(주)나노신소재,121600,Dec-11,33480756,47025271,33480756,46740712
(주)나노신소재,121600,Dec-12,23644347,42125797,23644347,41944586
(주)나노신소재,121600,Dec-13,27009014,42799213,26827489,42581256
(주)나노신소재,121600,Dec-14,27926752,48906282,27926752,48606260
(주)나노신소재,121600,Dec-15,43140425,60962500,43140425,59895568
(주)나노신소재,121600,Dec-16,41111800,62485580,41111800,62232029
(주)나노신소재,121600,Dec-17,45568866,61681313,45568866,61474512
(주)나노신소재,121600,Dec-18,52249960,70792401,52249960,70100637
(주)나노신소재,121600,Dec-19,48892961,74512856,48892961,72468307
(주)나노엔텍,39860,Dec-11,13153879,36625845,13088091,35042662
(주)나노엔텍,39860,Dec-12,13435035,26183933,13561450,25393293
(주)나노엔텍,39860,Dec-13,19084457,25013045,19071599,23655125
(주)나노엔텍,39860,Dec-14,19498657,23133792,20255673,24713988
(주)나노엔텍,39860,Dec-15,24839316,25151814,18652444,26760417
(주)나노엔텍,39860,Dec-16,22205895,21923466,19928840,24010804
(주)나노엔텍,39860,Dec-17,23809593,22636243,22133358,25666940
(주)나노엔텍,39860,Dec-18,25796821,23339161,24871160,26007857
(주)나노엔텍,39860,Dec-19,26255836,27247058,25099090,30446256
(주)나무가,190510,Dec-15,403847036,153817851,330071994,133188532
(주)나무가,190510,Dec-16,292613003,134434932,189575941,86950983
(주)나무가,190510,Dec-17,257564977,83286111,169353908,53865520
(주)나무가,190510,Dec-18,312824892,66783642,199656907,59347429
(주)나무가,190510,Dec-19,362063863,113544554,275379664,122158556
(주)나스미디어,89600,Dec-13,,,24754414,90372296
(주)나스미디어,89600,Dec-14,,,29855317,90151547
(주)나스미디어,89600,Dec-15,,,45490455,124837374
(주)나스미디어,89600,Dec-16,69943009,188150770,61749724,124777193
(주)나스미디어,89600,Dec-17,120275391,241307138,84283178,172095168
(주)나스미디어,89600,Dec-18,106607030,229307714,71877991,161108150
(주)나스미디어,89600,Dec-19,117006838,280030917,78372579,206145559
(주)나이벡,138610,Dec-11,,,2702416,5848353
(주)나이벡,138610,Dec-12,,,3875799,3786918
(주)나이벡,138610,Dec-13,,,2271977,4322281
(주)나이벡,138610,Dec-14,,,4786118,3070435
(주)나이벡,138610,Dec-15,,,4173528,7891581
(주)나이벡,138610,Dec-16,,,4804232,8838096
(주)나이벡,138610,Dec-17,,,6302575,9993465
(주)나이벡,138610,Dec-18,,,5207877,5289806
(주)나이벡,138610,Dec-19,,,9287488,17075714
(주)나이스디앤비,130580,Dec-11,,,17447086,19301521
(주)나이스디앤비,130580,Dec-12,,,19285428,21406455
(주)나이스디앤비,130580,Dec-13,,,19592150,24628059
(주)나이스디앤비,130580,Dec-14,,,21139275,28589069
(주)나이스디앤비,130580,Dec-15,25675101,29639861,23685546,26792010
(주)나이스디앤비,130580,Dec-16,33964917,30111363,24018056,25827572
(주)나이스디앤비,130580,Dec-17,42282947,28885312,32327045,23474936
(주)나이스디앤비,130580,Dec-18,52040929,36486729,42167015,30158313
(주)나이스디앤비,130580,Dec-19,77330430,53601462,50280560,37120373
(주)나이스홀딩스,34310,Dec-11,194810015,98794232,27906675,33972630
(주)나이스홀딩스,34310,Dec-12,211902144,97958185,32479387,19325283
(주)나이스홀딩스,34310,Dec-13,754166289,412216064,24585959,19254329
(주)나이스홀딩스,34310,Dec-14,936827214,563473990,24855128,7363727
(주)나이스홀딩스,34310,Dec-15,1090840202,585369240,30358130,7309656
(주)나이스홀딩스,34310,Dec-16,1346411434,796885000,33693212,10670867
(주)나이스홀딩스,34310,Dec-17,1450068987,1080028901,37458486,11867218
(주)나이스홀딩스,34310,Dec-18,1611892148,1208350011,40325277,4268790
(주)나이스홀딩스,34310,Dec-19,1877743691,1501510395,44669568,8247605
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,131047630,302410988,131038308
(주)남선알미늄,8350,Dec-12,,,308547177,115095607
(주)남선알미늄,8350,Dec-13,,,353378515,116450226
(주)남선알미늄,8350,Dec-14,,,341293036,117806353
(주)남선알미늄,8350,Dec-15,,,350317585,159264814
(주)남선알미늄,8350,Dec-16,,,400734305,138382968
(주)남선알미늄,8350,Dec-17,,,400667879,138840538
(주)남선알미늄,8350,Dec-18,347834921,128965047,347834921,128608273
(주)남선알미늄,8350,Dec-19,324782177,120272355,324782177,128507223
(주)남성,4270,Dec-11,66156225,69842536,55212184,75815086
(주)남성,4270,Dec-12,68020409,67941450,55616541,74634718
(주)남성,4270,Dec-13,73072002,62655069,56628063,71068971
(주)남성,4270,Dec-14,69059783,61061543,59274363,74116640
(주)남성,4270,Dec-15,75864783,62986366,62237269,76363305
(주)남성,4270,Dec-16,83724292,62966870,70870441,47525812
(주)남성,4270,Dec-17,91991880,66005490,78335735,49948279
(주)남성,4270,Dec-18,83251810,78130233,63605003,58034814
(주)남성,4270,Dec-19,72953026,81384040,57819890,60421361
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,54380130
(주)내츄럴엔도텍,168330,Dec-14,,,124067457,38134694
(주)내츄럴엔도텍,168330,Dec-15,44506401,18768212,44506401,18737736
(주)내츄럴엔도텍,168330,Dec-16,6556020,49604460,6556020,49333604
(주)내츄럴엔도텍,168330,Dec-17,9238808,42040960,9238808,36803625
(주)내츄럴엔도텍,168330,Dec-18,8928362,24240298,8892649,23596103
(주)내츄럴엔도텍,168330,Dec-19,6580460,15836553,6615116,15224417
(주)네오리진,94860,Dec-11,42947694,24840974,23311768,16176347
(주)네오리진,94860,Dec-12,,,24667502,17690399
(주)네오리진,94860,Dec-13,,,41569623,21366177
(주)네오리진,94860,Dec-14,,,34582751,18838527
(주)네오리진,94860,Dec-15,,,12413198,6439420
(주)네오리진,94860,Dec-16,,,10654596,6580263
(주)네오리진,94860,Dec-17,9263380,7853986,9032026,7496076
(주)네오리진,94860,Dec-18,,,9064462,6149983
(주)네오리진,94860,Dec-19,,,11270250,7948947
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,38545931,25334754,39160614
(주)네오오토,212560,Dec-15,,,115393747,35950269
(주)네오오토,212560,Dec-16,,,140544448,34719899
(주)네오오토,212560,Dec-17,,,128249343,37254793
(주)네오오토,212560,Dec-18,,,115243742,36683081
(주)네오오토,212560,Dec-19,,,118441501,39651206
(주)네오위즈,95660,Dec-11,667748340,237670237,592103340,168873054
(주)네오위즈,95660,Dec-12,674589550,321621881,588447125,234713406
(주)네오위즈,95660,Dec-13,442897817,163930245,371656266,128488505
(주)네오위즈,95660,Dec-14,201029653,199929102,139550248,140946749
(주)네오위즈,95660,Dec-15,190070606,267392426,125990929,213866892
(주)네오위즈,95660,Dec-16,191038418,196626649,117653566,145940735
(주)네오위즈,95660,Dec-17,174045348,188793930,106849588,140123612
(주)네오위즈,95660,Dec-18,215490230,154960983,155574255,81598832
(주)네오위즈,95660,Dec-19,254498033,191361850,202617148,90967332
(주)네오위즈홀딩스,42420,Dec-11,727227250,326950239,13097599,68152732
(주)네오위즈홀딩스,42420,Dec-12,742971136,371923345,19093083,53849328
(주)네오위즈홀딩스,42420,Dec-13,512084970,240607457,3582577,17834415
(주)네오위즈홀딩스,42420,Dec-14,262205577,283696699,1582089,24287799
(주)네오위즈홀딩스,42420,Dec-15,199471968,394172532,634975,152293573
(주)네오위즈홀딩스,42420,Dec-16,201698095,337649235,543311,125867341
(주)네오위즈홀딩스,42420,Dec-17,184864190,335663547,551698,129577881
(주)네오위즈홀딩스,42420,Dec-18,228327081,297220633,693917,124058087
(주)네오위즈홀딩스,42420,Dec-19,253948130,311695984,1860715,106410445
(주)네오크레마,311390,Dec-19,19776649,23764433,18448423,20372941
(주)네오티스,85910,Dec-11,,,29184036,30561789
(주)네오티스,85910,Dec-12,,,34980811,23076055
(주)네오티스,85910,Dec-13,36116964,37422759,36283655,37039179
(주)네오티스,85910,Dec-14,37658799,23396196,37658799,21926948
(주)네오티스,85910,Dec-15,35730680,30593628,35730680,29362241
(주)네오티스,85910,Dec-16,40161938,33262825,40161938,32403438
(주)네오티스,85910,Dec-17,43473210,31587247,43473210,30892970
(주)네오티스,85910,Dec-18,45195339,37412247,45195339,36724867
(주)네오티스,85910,Dec-19,42409365,37012899,42566577,36739301
(주)네오팜,92730,Dec-11,,,16944305,14093732
(주)네오팜,92730,Dec-12,,,18774372,15975576
(주)네오팜,92730,Dec-13,,,20137821,17940315
(주)네오팜,92730,Dec-14,,,25602822,21639875
(주)네오팜,92730,Dec-15,,,35964570,23052146
(주)네오팜,92730,Dec-16,42368623,33706950,42257057,33244592
(주)네오팜,92730,Dec-17,53633507,44047409,53553213,43967604
(주)네오팜,92730,Dec-18,66274582,58937369,66336414,58745127
(주)네오팜,92730,Dec-19,83240333,101680179,83586492,101834036
(주)네오펙트,290660,Dec-18,5653093,29301394,4556630,25430373
(주)네오펙트,290660,Dec-19,12311251,19794181,5240117,10770104
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,23159760
(주)네이블커뮤니케이션즈,153460,Dec-13,,,21933881,19515547
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,19831312,23815420,19730625
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,21248177
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,28721706
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,22181277
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,20225762
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,18645393
(주)네이처셀,7390,Dec-11,,,22793853,14822222
(주)네이처셀,7390,Dec-12,,,27205250,13438476
(주)네이처셀,7390,Dec-13,,,29208214,10632504
(주)네이처셀,7390,Dec-14,,,25355151,11762597
(주)네이처셀,7390,Dec-15,,,30553552,19590955
(주)네이처셀,7390,Dec-16,,,26787767,17688832
(주)네이처셀,7390,Dec-17,,,27215252,20458294
(주)네이처셀,7390,Dec-18,,,26715298,22135792
(주)네이처셀,7390,Dec-19,,,23072026,55894260
(주)네패스,33640,Dec-11,276089822,102553205,215792824,93225972
(주)네패스,33640,Dec-12,290541326,97840711,257273977,100910698
(주)네패스,33640,Dec-13,364128942,136002411,229529877,66757799
(주)네패스,33640,Dec-14,328792875,151243455,191486707,77897063
(주)네패스,33640,Dec-15,279220555,106259796,219352855,85546095
(주)네패스,33640,Dec-16,254535006,100145766,223644590,81478664
(주)네패스,33640,Dec-17,285034101,104151054,261721389,88666368
(주)네패스,33640,Dec-18,273317888,95984960,267505341,92402429
(주)네패스,33640,Dec-19,356317076,193515638,343577304,101977069
(주)넥센,5720,Dec-11,281033576,141142967,239883610,128778897
(주)넥센,5720,Dec-12,285150563,130036954,218800500,103947862
(주)넥센,5720,Dec-13,379858452,137865570,223755894,96692617
(주)넥센,5720,Dec-14,354340603,112682300,214828028,84268151
(주)넥센,5720,Dec-15,306141351,113602847,193901062,85025332
(주)넥센,5720,Dec-16,321408358,117221422,192727587,86322102
(주)넥센,5720,Dec-17,314030027,158949722,212026557,128009677
(주)넥센,5720,Dec-18,1360025189,1110543519,341728815,106795480
(주)넥센,5720,Dec-19,2291341654,1205376352,352221398,99464056
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,21866448
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,19798406
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,22293645
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,25332555
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,24586294
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,89061227
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,78647176
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,99390671
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,74650712
(주)넥스트아이,137940,Dec-11,,,17766393,18568097
(주)넥스트아이,137940,Dec-12,25700825,23337574,23002665,21759666
(주)넥스트아이,137940,Dec-13,27906402,24298330,23926935,22945110
(주)넥스트아이,137940,Dec-14,29162012,24455107,26827608,22429367
(주)넥스트아이,137940,Dec-15,26565766,22946900,23004561,20231640
(주)넥스트아이,137940,Dec-16,39439948,65738919,22779239,40274493
(주)넥스트아이,137940,Dec-17,59482937,87906605,26394171,43031637
(주)넥스트아이,137940,Dec-18,87218818,122881768,26390218,34886304
(주)넥스트아이,137940,Dec-19,87989318,120930424,24578616,41440689
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,152035966,54388887,148932456
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,167807621,76567592,158610271
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,151226638,103941613,139142135
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,152430928,57004350,111403163
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,134773209,87625568,88508058
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,162674169,65461700,79226397
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,35726056
(주)넥슨게임즈,225570,Dec-18,,,23584094,22159210
(주)넥슨게임즈,225570,Dec-19,,,28498282,53650462
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,11659252,7345180,7397844
(주)넵튠,217270,Dec-17,20528450,12341929,7112477,9988380
(주)넵튠,217270,Dec-18,18174243,14152433,6580514,20511638
(주)넵튠,217270,Dec-19,18037054,12729691,7858331,9445911
(주)노랑풍선,104620,Dec-19,76779803,65271781,75861593,65093335
(주)노루페인트,90350,Dec-11,387059408,192159008,360300788,178125405
(주)노루페인트,90350,Dec-12,418644745,202552972,388476033,188172499
(주)노루페인트,90350,Dec-13,433477073,195812156,397752527,174691344
(주)노루페인트,90350,Dec-14,458147572,206437132,415584075,183218462
(주)노루페인트,90350,Dec-15,461646501,218364225,419623762,191779710
(주)노루페인트,90350,Dec-16,478935529,224885059,432008469,197683774
(주)노루페인트,90350,Dec-17,551409798,225505624,479767969,190832785
(주)노루페인트,90350,Dec-18,614726256,239631541,537142428,201600480
(주)노루페인트,90350,Dec-19,647452120,263742589,564410946,225634681
(주)노루홀딩스,320,Dec-11,547974061,255744954,24611009,12778351
(주)노루홀딩스,320,Dec-12,585634923,297059071,25779927,27378980
(주)노루홀딩스,320,Dec-13,613234216,309744555,39806209,39120643
(주)노루홀딩스,320,Dec-14,669995655,354839921,35964059,45610405
(주)노루홀딩스,320,Dec-15,683481222,452917980,34672425,39046794
(주)노루홀딩스,320,Dec-16,690144458,419582176,81209820,82604648
(주)노루홀딩스,320,Dec-17,771302006,439117655,42261655,78625658
(주)노루홀딩스,320,Dec-18,835993399,449147290,32516984,71511713
(주)노루홀딩스,320,Dec-19,884292309,452835629,29788835,55461982
(주)노바렉스,194700,Dec-18,107311222,63975251,107299812,63089253
(주)노바렉스,194700,Dec-19,159100863,79998622,159077916,79846459
(주)노바텍,285490,Dec-18,25883507,27804067,25865920,27040448
(주)노바텍,285490,Dec-19,26133499,24220330,24833626,24798726
(주)노블엠앤비,106520,Dec-12,85612148,53751382,83617749,53199171
(주)노블엠앤비,106520,Dec-13,153755286,78839569,152712125,78632505
(주)노블엠앤비,106520,Dec-14,77158349,34679607,77158349,33922465
(주)노블엠앤비,106520,Dec-15,70713722,60750389,64856256,47736188
(주)노블엠앤비,106520,Dec-16,63662855,28885622,52251867,21829848
(주)노블엠앤비,106520,Dec-17,60316673,30174928,55483850,26053128
(주)노블엠앤비,106520,Dec-18,64349679,23423829,58748007,26136871
(주)노블엠앤비,106520,Dec-19,75340573,23801849,64600882,32606791
(주)노터스,278650,Dec-19,46039645,29228286,32452769,25935616
(주)녹십자,6280,Dec-11,767911771,508273708,698866474,474121140
(주)녹십자,6280,Dec-12,811774313,461497029,715596640,418909017
(주)녹십자,6280,Dec-13,888168207,560951100,793754169,499454042
(주)녹십자,6280,Dec-14,975327106,662881327,854258393,605793024
(주)녹십자,6280,Dec-15,1047812247,743461526,912910940,674368314
(주)녹십자,6280,Dec-16,1197903918,801377452,1033113771,699626769
(주)녹십자,6280,Dec-17,1287916286,926536973,1098478748,824040270
(주)녹십자,6280,Dec-18,1334877810,893430409,1141422783,783351671
(주)녹십자,6280,Dec-19,1369709727,961780105,1146093542,797143326
(주)녹십자엠에스,142280,Dec-14,,,81334576,39816563
(주)녹십자엠에스,142280,Dec-15,89298322,50012814,89301322,46857807
(주)녹십자엠에스,142280,Dec-16,86162555,41386672,86162555,39326866
(주)녹십자엠에스,142280,Dec-17,98389224,41573792,98107431,39016229
(주)녹십자엠에스,142280,Dec-18,86321905,44864860,86321685,41885233
(주)녹십자엠에스,142280,Dec-19,94085373,50688834,94084564,47851474
(주)녹십자웰빙,234690,Dec-19,,,66937567,80348294
(주)녹십자홀딩스,5250,Dec-11,817952804,3812593375,34013200,151900542
(주)녹십자홀딩스,5250,Dec-12,856575203,517039251,30842528,8059429
(주)녹십자홀딩스,5250,Dec-13,938298393,623739273,34467648,7211199
(주)녹십자홀딩스,5250,Dec-14,1044768160,835129130,36775636,122091116
(주)녹십자홀딩스,5250,Dec-15,1132876997,1089623159,47791895,176287858
(주)녹십자홀딩스,5250,Dec-16,1354466206,1119498569,98335182,145089182
(주)녹십자홀딩스,5250,Dec-17,1465489007,1191367167,115366471,135911137
(주)녹십자홀딩스,5250,Dec-18,1548714795,1144592235,140083966,103795807
(주)녹십자홀딩스,5250,Dec-19,1524799074,1123650615,63553295,18671023
(주)녹원씨엔아이,65560,Dec-11,31094117,13004020,27504233,11996451
(주)녹원씨엔아이,65560,Dec-12,27705495,11957170,18312284,8189216
(주)녹원씨엔아이,65560,Dec-13,15090112,7437247,12938738,6367520
