회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),매출액(IFRS개별),매출원가(IFRS연결),판관비(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별)
(주)사조오양,6090,Dec-13,,,,,,109789487,104764468,3978334,75951734,75951734
(주)사조오양,6090,Dec-14,,,,,,111843800,113518050,4133455,73912271,73912271
(주)사조오양,6090,Dec-15,,,,,,194924901,173588332,10479024,117226727,117226727
(주)사조오양,6090,Dec-16,,,,,,279104782,239362523,17379524,128299379,128299379
(주)사조오양,6090,Dec-17,,,,,,310186761,266053703,19960044,148684879,148684879
(주)사조오양,6090,Dec-18,,,,,,296145759,263861432,19799086,155703989,155703989
(주)사조오양,6090,Dec-19,,,,,,313595840,269599529,21382836,167558424,167558424
(주)삼기,122350,Dec-11,,,,,,,,,,
(주)삼기,122350,Dec-12,187481786,157768507,11660971,63751433,63751433,138741292,121613371,9245619,51962530,51962530
(주)삼기,122350,Dec-13,204178825,175532455,11658067,76631790,76631790,139606299,124720459,8653131,55611431,55611431
(주)삼기,122350,Dec-14,243939551,207814267,16497464,88556509,88556509,233990318,199775513,15448820,88671518,88671518
(주)삼기,122350,Dec-15,276145441,231267218,21170619,102701149,102701149,277054863,231236279,19830995,104150100,104150100
(주)삼기,122350,Dec-16,304482853,259003517,24127246,111730106,111730106,309545066,260419866,23041394,117548418,117548418
(주)삼기,122350,Dec-17,292561351,251746498,27510876,118905656,118905656,292542881,249997699,26267360,126999340,126999340
(주)삼기,122350,Dec-18,277272867,247072254,24700961,134373149,134373149,278343288,244869661,23206335,148196190,148196190
(주)삼기,122350,Dec-19,301765684,268292648,27686648,136029770,136029770,291623432,255936924,25996482,154052825,154052825
(주)삼보판지,23600,Dec-11,308995210,267778819,28355902,282157590,282157590,117711072,103558529,10951913,181326230,181326230
(주)삼보판지,23600,Dec-12,291587109,236577839,31425733,297691452,297691452,116547744,97742162,11540056,187905267,187905267
(주)삼보판지,23600,Dec-13,301880815,250981119,33550983,310987796,310987796,106335197,90114829,12004250,192219677,192219677
(주)삼보판지,23600,Dec-14,303156744,245694073,37270922,325155707,325155707,107828830,92789088,13941506,192785761,192785761
(주)삼보판지,23600,Dec-15,302484857,250948274,39194097,290752734,290752734,105933402,90828356,13882828,179088489,179088489
(주)삼보판지,23600,Dec-16,326686710,268254756,41043042,329937059,329937059,112897265,101070833,15244931,184889659,184889659
(주)삼보판지,23600,Dec-17,323858909,280209018,35987454,299685168,299685168,112996351,103404803,12849752,191099217,191099217
(주)삼보판지,23600,Dec-18,374788747,280392758,40662558,362431226,366889098,126535646,108355964,13165114,211273514,215731386
(주)삼보판지,23600,Dec-19,367007847,279280094,42063234,397661254,397661254,139868908,116787178,16294103,229573029,229573028
(주)삼성출판사,68290,Dec-11,75033786,35780643,34434508,70642214,70642215,56384010,32124751,20615805,64943369,64943369
(주)삼성출판사,68290,Dec-12,75776098,37139401,36752341,73479519,87752032,57794033,33568085,22700708,66116407,66116407
(주)삼성출판사,68290,Dec-13,139049845,72366871,59883283,92691830,92691830,57081761,33783898,22494390,67320980,67320980
(주)삼성출판사,68290,Dec-14,153807691,78706260,66048673,98032350,98032350,56493549,31987520,20997898,69353282,69353282
(주)삼성출판사,68290,Dec-15,145532697,77837910,59725696,101388050,101388050,45096628,26261080,18354875,69640386,69640386
(주)삼성출판사,68290,Dec-16,163300248,84113644,66951786,109804874,109804874,47244342,27853058,17684254,70210039,70210039
(주)삼성출판사,68290,Dec-17,176579639,87204815,78366319,116625601,116625601,47296099,27197661,19351245,70746739,70746739
(주)삼성출판사,68290,Dec-18,186065483,93374722,89379931,115919381,115919381,47697313,26278710,22526565,68735890,68735890
(주)삼성출판사,68290,Dec-19,202043374,95320806,101924593,121480115,121480115,53035752,26848027,28300891,68963766,68963766
(주)삼양사,145990,Dec-11,260700499,237796994,29456888,400265629,400265629,250418148,229280378,25818438,403817647,403817647
(주)삼양사,145990,Dec-12,1366653149,1186908000,163523515,410106068,410106068,1312354919,1155896297,143754514,410015856,410015856
(주)삼양사,145990,Dec-13,1345314087,1164275540,160146547,430743589,430743589,1282861124,1111259227,149603713,433050523,433050523
(주)삼양사,145990,Dec-14,1355143873,1156385836,161519402,575412380,575412380,1264340289,1075745363,154023799,576907103,576907103
(주)삼양사,145990,Dec-15,1445814350,1195343075,174669055,703359229,703359229,1169694370,965620624,149010609,603135148,603135148
(주)삼양사,145990,Dec-16,2000884794,1597866986,255682861,1166023799,1166023799,1583352819,1263775315,212797840,1044001876,1044001876
(주)삼양사,145990,Dec-17,2041175039,1685072231,267218244,1236533796,1246306182,1624179958,1351234013,222826355,1057864306,1057864306
(주)삼양사,145990,Dec-18,2123808798,1740597341,286243964,1265961105,1265961105,1666024095,1381650089,227468966,1057946375,1057946375
(주)삼양사,145990,Dec-19,2096386534,1712653218,302169809,1294469874,1294469874,1550801257,1286124171,243576200,1054845303,1054845303
(주)삼양옵틱스,225190,Dec-17,66272717,33125123,13016261,35726038,35726038,66264746,33553088,12348422,36174044,36174044
(주)삼양옵틱스,225190,Dec-18,60460259,33429184,12887759,36089552,36089552,60460259,33416718,12454220,36623784,36623784
(주)삼양옵틱스,225190,Dec-19,63594654,34727601,13138205,39284791,39284791,63594654,34797106,12903348,39769312,39769312
(주)삼양패키징,272550,Dec-17,,,,,,333439971,258062670,32723038,245770418,245770418
(주)삼양패키징,272550,Dec-18,,,,,,366291688,294738946,36541276,265431240,265431240
(주)삼양패키징,272550,Dec-19,,,,,,375442076,296442135,37416353,286220329,286220329
(주)삼양홀딩스,70,Dec-11,1180816171,1024816107,113591145,1297689471,1297689471,491319252,386848952,36394642,736789571,736789571
(주)삼양홀딩스,70,Dec-12,1864066371,1624814011,219373926,1662955202,,349865452,302448057,39082027,872562682,872562682
(주)삼양홀딩스,70,Dec-13,2329145368,2025951909,300721337,1658209300,1658209300,272552960,225084724,35316032,956109542,956109542
(주)삼양홀딩스,70,Dec-14,2213366509,1864277672,285306723,1654389538,1654389538,213420611,127000765,36519617,1031200340,1031200340
(주)삼양홀딩스,70,Dec-15,2176562499,1770090254,299747605,1796363081,1796363081,169560758,113572659,41890597,1034107915,1303511625
(주)삼양홀딩스,70,Dec-16,2311465054,1859910399,310541326,1850631550,1850631550,102179833,14074375,38869040,1351742112,1351742112
(주)삼양홀딩스,70,Dec-17,2396290235,1974916010,322546078,1930015247,1939787634,91590570,12170599,36652232,1371371757,1371371757
(주)삼양홀딩스,70,Dec-18,2563475917,2081369930,343647988,2001941981,2001941981,83056995,3977337,33361585,1387227528,1387227528
(주)삼양홀딩스,70,Dec-19,2488563009,2025132241,384054450,2029506524,2029506524,58119701,4027620,34355090,1386566900,1386566900
(주)삼에스코리아,60310,Mar-11,27394090,19540858,4197127,18667553,18667553,25029719,17650722,3845974,18591817,18591817
(주)삼에스코리아,60310,Mar-12,31177984,23134937,5198118,29676313,29676313,29110542,21522381,4823327,29392981,29392981
(주)삼에스코리아,60310,Mar-13,32236446,25003958,5373197,47776707,47776707,30197123,23363622,5011972,47464407,47464407
(주)삼에스코리아,60310,Mar-14,28862985,26426348,4977377,42992826,42992826,26536545,24542575,4591004,42679777,42679777
(주)삼에스코리아,60310,Mar-15,23210542,21575531,5793000,37939808,37939808,21104219,19807462,5402979,37669539,37669539
(주)삼에스코리아,60310,Mar-16,23742422,19822920,2742966,34603759,34603759,19425638,16195827,2324704,34120723,34120723
(주)삼에스코리아,60310,Mar-17,26486288,24374421,4533092,29179667,29179667,24416495,22815136,4105968,28719749,28719749
(주)삼에스코리아,60310,Mar-18,31546170,28246943,2965917,30752339,30752339,29680987,26845901,2561303,29641384,29641384
(주)삼에스코리아,60310,Mar-19,35751939,30438220,3651574,34371682,34371682,31950585,27347799,3072345,33053418,33053418
(주)삼원강재,23000,Dec-11,,,,,,346997048,304446175,16236451,135669815,135669815
(주)삼원강재,23000,Dec-12,,,,,,349449644,307232288,17627425,150120434,150120434
(주)삼원강재,23000,Dec-13,,,,,,313409198,283485682,11239314,160741308,160741308
(주)삼원강재,23000,Dec-14,,,,,,282910591,255868639,11105910,169514995,169514995
(주)삼원강재,23000,Dec-15,,,,,,272320967,240915608,12697273,179137821,179137821
(주)삼원강재,23000,Dec-16,,,,,,268398548,241389293,11074116,189197583,189197583
(주)삼원강재,23000,Dec-17,,,,,,276173444,253300136,10317281,194953508,194953508
(주)삼원강재,23000,Dec-18,,,,,,286791821,263181966,10465230,204657754,204657754
(주)삼원강재,23000,Dec-19,,,,,,269337438,248421759,10118570,209945887,209945887
(주)삼익악기,2450,Dec-11,164701388,123037742,32716400,144578918,144578918,107185449,90472663,8417701,142823848,142823848
(주)삼익악기,2450,Dec-12,155583864,109414411,33978537,143987635,143987635,103271266,88294624,10745677,144080395,144080395
(주)삼익악기,2450,Dec-13,158442932,110433175,30495841,181705462,181705462,105988866,91265936,9047954,171395596,171395596
(주)삼익악기,2450,Dec-14,155112617,107241567,29000045,212510706,212510706,103208757,87222679,8590539,193179250,193179250
(주)삼익악기,2450,Dec-15,160730157,111633472,34255486,218089776,218089776,115128984,95874811,12552795,190568190,190568190
(주)삼익악기,2450,Dec-16,208647230,134651544,60630710,224443121,224443121,155672846,118153279,34622308,188768558,188768558
(주)삼익악기,2450,Dec-17,262407793,181694708,74992833,206619454,206619454,136766023,102657306,44673720,181055911,181055911
(주)삼익악기,2450,Dec-18,240038309,169001791,47378495,211479756,211479756,97083969,82105303,8043711,174203534,174203534
(주)삼익악기,2450,Dec-19,265391541,185492918,52226328,224164954,224164954,127108066,108877726,10517518,177036593,177036593
(주)삼일,32280,Dec-11,,,,,,88262817,77386157,7267358,27559191,27559191
(주)삼일,32280,Dec-12,,,,,,85714636,75293424,7162914,27547907,27547907
(주)삼일,32280,Dec-13,,,,,,92854211,80358578,8020913,32389707,32389707
(주)삼일,32280,Dec-14,,,,,,99905654,88429909,8596575,34867918,34867918
(주)삼일,32280,Dec-15,,,,,,95104012,85556577,9033615,58305961,58305961
(주)삼일,32280,Dec-16,,,,,,92546565,81728813,8047334,59725429,59725429
(주)삼일,32280,Dec-17,,,,,,90876304,80729564,7281135,60734735,60734735
(주)삼일,32280,Dec-18,,,,,,97598805,86638039,7648571,62568202,62568202
(주)삼일,32280,Dec-19,,,,,,96146134,86587749,7059740,64868323,64868323
(주)삼일기업공사,2290,Dec-11,,,,,,38666827,34864909,2376428,44260897,44260897
(주)삼일기업공사,2290,Dec-12,,,,,,52924028,47166529,3204311,46993124,46993124
(주)삼일기업공사,2290,Dec-13,,,,,,31434906,27929767,2898361,48101098,48101098
(주)삼일기업공사,2290,Dec-14,,,,,,64986897,61484155,2543087,49513215,49513215
(주)삼일기업공사,2290,Dec-15,,,,,,73289937,67032539,3015052,52388760,52388760
(주)삼일기업공사,2290,Dec-16,,,,,,28242761,25101636,3078228,52771095,52771095
(주)삼일기업공사,2290,Dec-17,,,,,,56403800,50844089,2962643,54305796,54305796
(주)삼일기업공사,2290,Dec-18,,,,,,56185007,50241522,2901461,56772358,56772358
(주)삼일기업공사,2290,Dec-19,,,,,,76264881,69163333,3467795,58822470,58822470
(주)삼일씨엔에스,4440,Dec-16,,,,,,284093265,200949650,27463341,288726191,288726191
(주)삼일씨엔에스,4440,Dec-17,,,,,,220937437,180908886,27100617,285505252,285505252
(주)삼일씨엔에스,4440,Dec-18,,,,,,205638035,179606921,22296869,276503504,276503504
(주)삼일씨엔에스,4440,Dec-19,,,,,,195508528,170885456,21046159,278771722,278771722
(주)삼진,32750,Dec-11,88289560,80834771,7587203,40000189,40000189,84947107,77126620,5587760,41948670,41948670
(주)삼진,32750,Dec-12,137309465,121060925,8973192,42627028,42627028,129664113,112916860,7706615,46227823,46227823
(주)삼진,32750,Dec-13,146331345,125530786,14989584,47076711,47076711,136132140,121814523,12628806,48544342,48544342
(주)삼진,32750,Dec-14,137443780,115913777,15643678,53431802,53431802,135408590,121650355,13142631,49297744,49297744
(주)삼진,32750,Dec-15,115714410,98876043,12589995,58188527,58188527,108249014,97522804,9941969,53240891,53240891
(주)삼진,32750,Dec-16,98172878,82835849,11097386,62853110,62853110,79845355,69854520,8864641,55993838,55993838
(주)삼진,32750,Dec-17,108784102,91789121,12162810,63290262,63290262,94929233,82263349,9466837,57217832,57217832
(주)삼진,32750,Dec-18,87691023,76811899,9884995,64765932,64765932,78984312,70123334,7796123,62181915,62181915
(주)삼진,32750,Dec-19,135228931,112585884,10898267,76734298,76734298,128634279,111917541,8210347,69612521,69612521
(주)삼진엘앤디,54090,Dec-11,256603250,217602112,26644170,78798373,78798373,128142254,112554972,13385403,53926674,53926674
(주)삼진엘앤디,54090,Dec-12,269052489,234796877,28445545,82287923,82287923,116203334,109041550,14468716,59966998,59966998
(주)삼진엘앤디,54090,Dec-13,247897578,214753449,26483237,92672566,92672566,121927665,106915058,16341782,73827212,73827212
(주)삼진엘앤디,54090,Dec-14,229979167,199284279,32550341,88483165,88483165,101236562,88393055,17907578,72461473,72461473
(주)삼진엘앤디,54090,Dec-15,281480920,236539598,32252316,102047080,102047080,159876440,131995876,20810009,84426562,84426562
(주)삼진엘앤디,54090,Dec-16,256575199,223476242,32581787,98816014,98816014,106991896,87191844,21626707,84370742,84370742
(주)삼진엘앤디,54090,Dec-17,220648773,198761062,25695604,88776975,88776975,85327336,70790149,16897577,85896187,85896187
(주)삼진엘앤디,54090,Dec-18,215217526,185452431,22197017,92147028,92147028,73197965,58544480,13183612,87812613,87812613
(주)삼진엘앤디,54090,Dec-19,230790590,201656127,25284810,92608719,92608719,83754159,68868682,13223552,91731193,91731193
(주)삼천리,4690,Dec-11,2998510382,2763043293,201477686,1142056810,1142056810,2941835049,2710889891,196648396,1124205699,1124205699
(주)삼천리,4690,Dec-12,3455369500,3197491053,214909898,1163778776,,3352643333,3106688725,205000623,1154951037,1154951037
(주)삼천리,4690,Dec-13,3658069483,3382594935,222961028,1195230173,1195230173,3504873437,3241639726,210439689,1190871489,1190871489
(주)삼천리,4690,Dec-14,3754788200,3495111445,232140799,1318184722,1318184722,3500332653,3262641960,217014237,1182363808,1182363808
(주)삼천리,4690,Dec-15,3667872079,3340482341,238269876,1349051200,1349051200,2877277879,2597827733,218216668,1197961949,1197961949
(주)삼천리,4690,Dec-16,3063254301,2767060885,235610772,1362989763,1362989763,2384712962,2105520708,218848977,1228498322,1228498322
(주)삼천리,4690,Dec-17,3295097686,2976575845,257385417,1355816089,1355816089,2519754004,2228238468,229640655,1255930916,1255930916
(주)삼천리,4690,Dec-18,3458139501,3109806792,265991369,1368320165,1368320165,2534706863,2232610578,246804662,1265801886,1265801886
(주)삼천리,4690,Dec-19,3461627493,3098981461,277080717,1392949320,1392949320,2538241962,2227534044,254766984,1288062073,1288062073
(주)삼표시멘트,38500,Dec-11,584534130,538870177,67184476,533091123,533091123,544473358,509816149,60961308,546684723,546684723
(주)삼표시멘트,38500,Dec-12,635366594,529070644,75995264,462042745,462042745,611754903,507459595,69723516,474527637,474527637
(주)삼표시멘트,38500,Dec-13,609732692,515224179,99215580,257401157,257401157,607800377,511077758,84493835,282137537,282137537
(주)삼표시멘트,38500,Dec-14,557237633,452510784,39884435,570082944,570082944,553051229,460519233,37586809,577471258,577471258
(주)삼표시멘트,38500,Dec-15,563812485,465238303,51635229,549198460,549198460,563037737,470755367,51015461,543264448,543264448
(주)삼표시멘트,38500,Dec-16,615909683,482123696,65244412,596713854,596713854,615637893,495388570,63579787,585083921,585083921
(주)삼표시멘트,38500,Dec-17,671307465,527849876,69102418,632315705,632315705,670133332,550618013,68201051,608930791,608930791
(주)삼표시멘트,38500,Dec-18,576027308,516340872,58941204,621044662,621044662,571299588,522865537,58009835,588867074,588867074
(주)삼표시멘트,38500,Dec-19,595485610,494931054,52495918,635202566,635202566,587272635,500350576,51739073,602300027,602300027
