회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별)
(주)금양,1570,Dec-13,20839381,90828722,83935212,8359928,60939478,0
(주)금양,1570,Dec-14,25271205,111767170,74016116,10954973,57627190,0
(주)금양,1570,Dec-15,21613668,116881516,96536475,9434413,63905239,0
(주)금양,1570,Dec-16,19103181,92604838,133837229,6869584,61611949,0
(주)금양,1570,Dec-17,22603043,130477254,128670679,8612918,58591469,0
(주)금양,1570,Dec-18,24409366,129420730,114567408,8960870,48188432,0
(주)금양,1570,Dec-19,27024408,130285368,140191066,10501788,61997758,0
(주)금호에이치티,214330,Dec-15,28696569,86522457,38988266,20906519,80694020,0
(주)금호에이치티,214330,Dec-16,30299760,90849794,49574660,20950659,92744392,0
(주)금호에이치티,214330,Dec-17,31489881,88316450,46752476,21605544,89724027,0
(주)금호에이치티,214330,Dec-18,49440535,155547300,86743745,31971852,138884192,0
(주)금호에이치티,214330,Dec-19,48755715,204929138,132504381,31972894,183830342,0
(주)금화피에스시,36190,Dec-11,,,,0,65271945,0
(주)금화피에스시,36190,Dec-12,,,,0,73807483,0
(주)금화피에스시,36190,Dec-13,211891,89606593,21706304,0,78244379,0
(주)금화피에스시,36190,Dec-14,650775,92403274,20654148,0,76794467,0
(주)금화피에스시,36190,Dec-15,572369,121277555,34447722,0,103478978,0
(주)금화피에스시,36190,Dec-16,832281,144728651,40632631,0,126330610,0
(주)금화피에스시,36190,Dec-17,1035746,158082025,41410742,0,141168180,0
(주)금화피에스시,36190,Dec-18,1139754,178015924,36350520,0,157919642,0
(주)금화피에스시,36190,Dec-19,1217558,184009183,38745095,0,152061849,0
(주)기가레인,49080,Dec-13,10704669,52670777,38143028,10634480,52867551,0
(주)기가레인,49080,Dec-14,11467784,42916021,33237888,11226248,42277551,0
(주)기가레인,49080,Dec-15,8173832,45758661,56716336,6815349,42133622,0
(주)기가레인,49080,Dec-16,7789794,46144283,71210116,5755900,43016521,0
(주)기가레인,49080,Dec-17,24300940,72343064,77579452,22471865,69139156,0
(주)기가레인,49080,Dec-18,37262134,97225166,80323500,35715541,93687799,0
(주)기가레인,49080,Dec-19,17628230,60133834,62344306,15205943,60124344,0
(주)기산텔레콤,35460,Dec-11,18767251,55476277,42276066,10909684,36475109,0
(주)기산텔레콤,35460,Dec-12,13259612,55620433,36476208,5331514,25695937,0
(주)기산텔레콤,35460,Dec-13,15151600,63696575,35626324,5894529,36537435,0
(주)기산텔레콤,35460,Dec-14,22011486,64834230,33854674,5456977,35605455,0
(주)기산텔레콤,35460,Dec-15,18183749,64461290,25981076,4919930,37184206,0
(주)기산텔레콤,35460,Dec-16,17338891,62942880,30567279,4378274,31145919,0
(주)기산텔레콤,35460,Dec-17,21211655,58352347,25198661,7924502,29268094,0
(주)기산텔레콤,35460,Dec-18,19445191,46536756,20046567,3963378,23094786,0
(주)기산텔레콤,35460,Dec-19,20148676,49053647,22745330,3162634,22585911,0
(주)까뮤이앤씨,13700,Dec-11,,,,4678067,76964607,0
(주)까뮤이앤씨,13700,Dec-12,,,,5293572,119571783,0
(주)까뮤이앤씨,13700,Dec-13,,,,1151053,109233863,0
(주)까뮤이앤씨,13700,Dec-14,,,,1514376,34559227,0
(주)까뮤이앤씨,13700,Dec-15,,,,1396884,62979800,0
(주)까뮤이앤씨,13700,Dec-16,,,,1361867,45642684,0
(주)까뮤이앤씨,13700,Dec-17,,,,1477286,41210840,0
(주)까뮤이앤씨,13700,Dec-18,,,,1984047,42850829,0
(주)까뮤이앤씨,13700,Dec-19,,,,1224883,74633980,0
(주)까스텔바작,308100,Dec-19,37141130,66201004,9931371,37141130,66187581,0
(주)나노,187790,Dec-14,,,,,,
(주)나노,187790,Dec-15,19870176,49781287,39042763,11643170,28103516,0
(주)나노,187790,Dec-16,15952670,34297077,39150040,7609827,18258906,0
(주)나노,187790,Dec-17,20989648,42822418,37817466,6727280,23979304,0
(주)나노,187790,Dec-18,23400275,51117840,42133296,7901458,21311661,0
(주)나노,187790,Dec-19,21584379,49148522,43147371,9169186,26750864,0
(주)나노브릭,286750,Dec-19,1921947,11714243,8726057,1921947,11714243,0
(주)나노신소재,121600,Dec-11,26824943,47025271,9523516,26824943,46740712,0
(주)나노신소재,121600,Dec-12,27117909,42125797,9008689,27117909,41944586,0
(주)나노신소재,121600,Dec-13,26850873,42799213,4725667,26850873,42581256,0
(주)나노신소재,121600,Dec-14,31359550,48906282,5900453,31359550,48606260,0
(주)나노신소재,121600,Dec-15,29013917,60962500,7150935,29013917,59895568,0
(주)나노신소재,121600,Dec-16,29895861,62485580,3791703,29895861,62232029,0
(주)나노신소재,121600,Dec-17,30968835,61681313,3920256,30968835,61474512,0
(주)나노신소재,121600,Dec-18,39994521,70792401,7668503,39994521,70100637,0
(주)나노신소재,121600,Dec-19,37755144,74512856,5326867,37755144,72468307,0
(주)나노엔텍,39860,Dec-11,3783762,36625845,6261724,3772253,35042662,0
(주)나노엔텍,39860,Dec-12,4708962,26183933,5928956,4579595,25393293,0
(주)나노엔텍,39860,Dec-13,4879289,25013045,4712348,4495255,23655125,0
(주)나노엔텍,39860,Dec-14,5547893,23133792,5166260,4361249,24713988,0
(주)나노엔텍,39860,Dec-15,5775124,25151814,7659415,3373488,26760417,0
(주)나노엔텍,39860,Dec-16,6556793,21923466,6148991,5387906,24010804,0
(주)나노엔텍,39860,Dec-17,5903314,22636243,16447800,5736380,25666940,0
(주)나노엔텍,39860,Dec-18,6277557,23339161,5217057,5679161,26007857,0
(주)나노엔텍,39860,Dec-19,6865258,27247058,3221564,5753842,30446256,0
(주)나무가,190510,Dec-15,34456731,153817851,125706395,1531151,133188532,0
(주)나무가,190510,Dec-16,26925230,134434932,102039282,931885,86950983,0
(주)나무가,190510,Dec-17,26473649,83286111,93806287,284743,53865520,0
(주)나무가,190510,Dec-18,10307124,66783642,73489063,209426,59347429,0
(주)나무가,190510,Dec-19,40166469,113544554,141184036,8877165,122158556,0
(주)나스미디어,89600,Dec-13,,,,0,90372296,0
(주)나스미디어,89600,Dec-14,,,,0,90151547,0
(주)나스미디어,89600,Dec-15,,,,0,124837374,0
(주)나스미디어,89600,Dec-16,0,188150770,140803181,0,124777193,0
(주)나스미디어,89600,Dec-17,0,241307138,171618545,0,172095168,0
(주)나스미디어,89600,Dec-18,0,229307714,145807914,0,161108150,0
(주)나스미디어,89600,Dec-19,0,280030917,189476495,0,206145559,0
(주)나이벡,138610,Dec-11,,,,643088,5848353,0
(주)나이벡,138610,Dec-12,,,,609893,3786918,0
(주)나이벡,138610,Dec-13,,,,956968,4322281,0
(주)나이벡,138610,Dec-14,,,,954087,3070435,0
(주)나이벡,138610,Dec-15,,,,1235586,7891581,0
(주)나이벡,138610,Dec-16,,,,1729827,8838096,0
(주)나이벡,138610,Dec-17,,,,2410746,9993465,0
(주)나이벡,138610,Dec-18,,,,2543370,5289806,0
(주)나이벡,138610,Dec-19,,,,3456755,17075714,0
(주)나이스디앤비,130580,Dec-11,,,,0,19301521,0
(주)나이스디앤비,130580,Dec-12,,,,0,21406455,0
(주)나이스디앤비,130580,Dec-13,,,,0,24628059,0
(주)나이스디앤비,130580,Dec-14,,,,0,28589069,0
(주)나이스디앤비,130580,Dec-15,7672,29639861,6406912,0,26792010,0
(주)나이스디앤비,130580,Dec-16,1540,30111363,6490546,0,25827572,0
(주)나이스디앤비,130580,Dec-17,2397,28885312,8136476,0,23474936,0
(주)나이스디앤비,130580,Dec-18,1426,36486729,10651174,0,30158313,0
(주)나이스디앤비,130580,Dec-19,1426,53601462,16907562,0,37120373,0
(주)나이스홀딩스,34310,Dec-11,1694751,98794232,63157741,0,33972630,0
(주)나이스홀딩스,34310,Dec-12,2269950,97958185,73350868,0,19325283,0
(주)나이스홀딩스,34310,Dec-13,6825374,412216064,256779830,0,19254329,0
(주)나이스홀딩스,34310,Dec-14,33160441,563473990,430253526,0,7363727,0
(주)나이스홀딩스,34310,Dec-15,45655382,585369240,488528493,0,7309656,0
(주)나이스홀딩스,34310,Dec-16,51029234,796885000,579351362,0,10670867,0
(주)나이스홀딩스,34310,Dec-17,65662108,1080028901,739025010,0,11867218,0
(주)나이스홀딩스,34310,Dec-18,99030907,1208350011,917627842,0,4268790,0
(주)나이스홀딩스,34310,Dec-19,81845667,1501510395,1131668645,0,8247605,0
(주)나인테크,267320,Dec-17,,,,,,
(주)나인테크,267320,Dec-18,,,,,,
(주)나인테크,267320,Dec-19,,,,,,
(주)남선알미늄,8350,Dec-11,22590739,131047630,147743563,22590739,131038308,0
(주)남선알미늄,8350,Dec-12,,,,17668291,115095607,0
(주)남선알미늄,8350,Dec-13,,,,18214824,116450226,0
(주)남선알미늄,8350,Dec-14,,,,21400097,117806353,0
(주)남선알미늄,8350,Dec-15,,,,46255223,159264814,0
(주)남선알미늄,8350,Dec-16,,,,42702810,138382968,0
(주)남선알미늄,8350,Dec-17,,,,24433168,138840538,0
(주)남선알미늄,8350,Dec-18,16883921,128965047,90894784,16883921,128608273,0
(주)남선알미늄,8350,Dec-19,16737678,120272355,73017541,16737678,128507223,0
(주)남성,4270,Dec-11,23448585,69842536,109333113,190298,75815086,0
(주)남성,4270,Dec-12,20882229,67941450,119995960,143394,74634718,0
(주)남성,4270,Dec-13,17409498,62655069,101629899,160475,71068971,0
(주)남성,4270,Dec-14,21920909,61061543,105163532,220342,74116640,0
(주)남성,4270,Dec-15,24875363,62986366,104385581,347163,76363305,0
(주)남성,4270,Dec-16,29452745,62966870,114617996,311378,47525812,0
(주)남성,4270,Dec-17,29040810,66005490,98125913,331980,49948279,0
(주)남성,4270,Dec-18,27135875,78130233,103953545,445596,58034814,0
(주)남성,4270,Dec-19,31945482,81384040,88016986,226185,60421361,0
(주)내츄럴엔도텍,168330,Dec-13,,,,4378662,54380130,0
(주)내츄럴엔도텍,168330,Dec-14,,,,10925603,38134694,0
(주)내츄럴엔도텍,168330,Dec-15,5521299,18768212,16787612,5521299,18737736,0
(주)내츄럴엔도텍,168330,Dec-16,6377994,49604460,7118489,6377994,49333604,0
(주)내츄럴엔도텍,168330,Dec-17,9523786,42040960,5459761,9345986,36803625,0
(주)내츄럴엔도텍,168330,Dec-18,5352584,24240298,23578756,4988582,23596103,0
(주)내츄럴엔도텍,168330,Dec-19,2508137,15836553,2418308,2262110,15224417,0
(주)네오리진,94860,Dec-11,8412741,24840974,17791230,4613238,16176347,0
(주)네오리진,94860,Dec-12,,,,4725952,17690399,0
(주)네오리진,94860,Dec-13,,,,4317225,21366177,0
(주)네오리진,94860,Dec-14,,,,1951288,18838527,0
(주)네오리진,94860,Dec-15,,,,1394665,6439420,0
(주)네오리진,94860,Dec-16,,,,838906,6580263,0
(주)네오리진,94860,Dec-17,1145684,7853986,2204133,865579,7496076,0
(주)네오리진,94860,Dec-18,,,,1173618,6149983,0
(주)네오리진,94860,Dec-19,,,,595205,7948947,0
(주)네오셈,253590,Dec-18,,,,,,
(주)네오셈,253590,Dec-19,4876962,38545931,13475515,4385704,39160614,0
(주)네오오토,212560,Dec-15,,,,5183624,35950269,0
(주)네오오토,212560,Dec-16,,,,6729152,34719899,0
(주)네오오토,212560,Dec-17,,,,7812998,37254793,0
(주)네오오토,212560,Dec-18,,,,8121878,36683081,0
(주)네오오토,212560,Dec-19,,,,7791137,39651206,0
(주)네오위즈,95660,Dec-11,451515,237670237,197452610,0,168873054,0
(주)네오위즈,95660,Dec-12,58859,321621881,204139701,0,234713406,0
(주)네오위즈,95660,Dec-13,295585,163930245,107456642,0,128488505,0
(주)네오위즈,95660,Dec-14,253894,199929102,53291606,0,140946749,0
(주)네오위즈,95660,Dec-15,8231,267392426,103161414,0,213866892,0
(주)네오위즈,95660,Dec-16,5127,196626649,41191743,0,145940735,0
(주)네오위즈,95660,Dec-17,10523,188793930,32738254,0,140123612,0
(주)네오위즈,95660,Dec-18,14492,154960983,50887701,0,81598832,0
(주)네오위즈,95660,Dec-19,23381,191361850,44926808,10708,90967332,0
(주)네오위즈홀딩스,42420,Dec-11,544399,326950239,219106067,61406,68152732,0
(주)네오위즈홀딩스,42420,Dec-12,397844,371923345,225008678,89009,53849328,0
(주)네오위즈홀딩스,42420,Dec-13,414118,240607457,125081215,83004,17834415,0
(주)네오위즈홀딩스,42420,Dec-14,330905,283696699,72625464,68145,24287799,0
(주)네오위즈홀딩스,42420,Dec-15,81897,394172532,60550634,65469,152293573,0
(주)네오위즈홀딩스,42420,Dec-16,60218,337649235,43721311,54969,125867341,0
(주)네오위즈홀딩스,42420,Dec-17,64564,335663547,34890967,52810,129577881,0
(주)네오위즈홀딩스,42420,Dec-18,72074,297220633,55069194,51870,124058087,0
(주)네오위즈홀딩스,42420,Dec-19,69190,311695984,45404199,45809,106410445,0
(주)네오크레마,311390,Dec-19,7195911,23764433,2638514,6232997,20372941,0
(주)네오티스,85910,Dec-11,,,,3203537,30561789,0
(주)네오티스,85910,Dec-12,,,,3922391,23076055,0
(주)네오티스,85910,Dec-13,3752685,37422759,22837675,3379172,37039179,0
(주)네오티스,85910,Dec-14,4258042,23396196,18288826,3626187,21926948,0
(주)네오티스,85910,Dec-15,4588946,30593628,20833175,4058755,29362241,0
(주)네오티스,85910,Dec-16,5041740,33262825,21339712,4299678,32403438,0
(주)네오티스,85910,Dec-17,4541748,31587247,29363136,3779620,30892970,0
(주)네오티스,85910,Dec-18,6245683,37412247,33185349,5315220,36724867,0
(주)네오티스,85910,Dec-19,5267828,37012899,34354476,4706137,36739301,0
(주)네오팜,92730,Dec-11,,,,1506742,14093732,0
(주)네오팜,92730,Dec-12,,,,2125351,15975576,0
(주)네오팜,92730,Dec-13,,,,2605413,17940315,0
(주)네오팜,92730,Dec-14,,,,2847033,21639875,0
(주)네오팜,92730,Dec-15,,,,4245175,23052146,0
(주)네오팜,92730,Dec-16,4156603,33706950,7756417,3972131,33244592,0
(주)네오팜,92730,Dec-17,4843618,44047409,9014942,4777494,43967604,0
(주)네오팜,92730,Dec-18,6844171,58937369,12894136,6625564,58745127,0
(주)네오팜,92730,Dec-19,5840464,101680179,12831106,5199580,101834036,0
(주)네오펙트,290660,Dec-18,2210544,29301394,5292240,1104076,25430373,0
(주)네오펙트,290660,Dec-19,2741235,19794181,27015611,939074,10770104,0
(주)네온테크,306620,Dec-18,,,,,,
(주)네온테크,306620,Dec-19,,,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,,87839,23159760,0
(주)네이블커뮤니케이션즈,153460,Dec-13,,,,1106727,19515547,0
(주)네이블커뮤니케이션즈,153460,Dec-14,667242,19831312,5608618,667242,19730625,0
(주)네이블커뮤니케이션즈,153460,Dec-15,,,,94154,21248177,0
(주)네이블커뮤니케이션즈,153460,Dec-16,,,,642128,28721706,0
(주)네이블커뮤니케이션즈,153460,Dec-17,,,,1409660,22181277,0
(주)네이블커뮤니케이션즈,153460,Dec-18,,,,621850,20225762,0
(주)네이블커뮤니케이션즈,153460,Dec-19,,,,76250,18645393,0
(주)네이처셀,7390,Dec-11,,,,6248126,14822222,0
(주)네이처셀,7390,Dec-12,,,,6023763,13438476,0
(주)네이처셀,7390,Dec-13,,,,4829731,10632504,0
(주)네이처셀,7390,Dec-14,,,,4516689,11762597,0
(주)네이처셀,7390,Dec-15,,,,4408145,19590955,0
(주)네이처셀,7390,Dec-16,,,,5660744,17688832,0
(주)네이처셀,7390,Dec-17,,,,4724717,20458294,0
(주)네이처셀,7390,Dec-18,,,,3203956,22135792,0
(주)네이처셀,7390,Dec-19,,,,3138708,55894260,0
(주)네패스,33640,Dec-11,17673601,102553205,77199149,12414952,93225972,0
(주)네패스,33640,Dec-12,19757411,97840711,90880961,16536155,100910698,0
(주)네패스,33640,Dec-13,25082399,136002411,151255807,11564614,66757799,0
(주)네패스,33640,Dec-14,16015638,151243455,109169428,10184487,77897063,0
(주)네패스,33640,Dec-15,14938559,106259796,116046574,10388643,85546095,0
(주)네패스,33640,Dec-16,9341156,100145766,126581891,7171671,81478664,0
(주)네패스,33640,Dec-17,8960470,104151054,106206322,6983022,88666368,0
(주)네패스,33640,Dec-18,7513570,95984960,111070018,7098710,92402429,0
(주)네패스,33640,Dec-19,15171237,193515638,139149464,12801688,101977069,0
(주)넥센,5720,Dec-11,38906089,141142967,119784279,25204411,128778897,0
(주)넥센,5720,Dec-12,34756760,130036954,121772781,21302660,103947862,0
(주)넥센,5720,Dec-13,33740637,137865570,127078183,21064655,96692617,0
(주)넥센,5720,Dec-14,25716177,112682300,115492886,16133618,84268151,0
(주)넥센,5720,Dec-15,23112963,113602847,87300930,14963832,85025332,0
(주)넥센,5720,Dec-16,23785757,117221422,87121544,15642526,86322102,0
(주)넥센,5720,Dec-17,24690619,158949722,96298197,16120626,128009677,0
(주)넥센,5720,Dec-18,333069045,1110543519,717736538,18686910,106795480,0
(주)넥센,5720,Dec-19,408595106,1205376352,685739076,15151770,99464056,0
(주)넥스턴바이오사이언스,89140,Dec-11,,,,6279887,21866448,0
(주)넥스턴바이오사이언스,89140,Dec-12,,,,9267239,19798406,0
(주)넥스턴바이오사이언스,89140,Dec-13,,,,7313031,22293645,0
(주)넥스턴바이오사이언스,89140,Dec-14,,,,7941014,25332555,0
(주)넥스턴바이오사이언스,89140,Dec-15,,,,7690838,24586294,0
(주)넥스턴바이오사이언스,89140,Dec-16,,,,7156008,89061227,0
(주)넥스턴바이오사이언스,89140,Dec-17,,,,5647335,78647176,0
(주)넥스턴바이오사이언스,89140,Dec-18,,,,18670050,99390671,0
(주)넥스턴바이오사이언스,89140,Dec-19,,,,8215584,74650712,0
(주)넥스트아이,137940,Dec-11,,,,1873175,18568097,0
(주)넥스트아이,137940,Dec-12,1729562,23337574,4563338,1642330,21759666,0
(주)넥스트아이,137940,Dec-13,482797,24298330,3759569,395419,22945110,0
(주)넥스트아이,137940,Dec-14,427428,24455107,5852993,421318,22429367,0
(주)넥스트아이,137940,Dec-15,972583,22946900,6348712,944836,20231640,0
(주)넥스트아이,137940,Dec-16,1964597,65738919,12527332,1472660,40274493,0
(주)넥스트아이,137940,Dec-17,5551046,87906605,28984634,1185309,43031637,0
(주)넥스트아이,137940,Dec-18,7582942,122881768,34139160,1276727,34886304,0
(주)넥스트아이,137940,Dec-19,3620806,120930424,60345264,1016921,41440689,0
(주)넥스트엔터테인먼트월드,160550,Dec-14,0,152035966,49391403,0,148932456,0
(주)넥스트엔터테인먼트월드,160550,Dec-15,0,167807621,57935675,0,158610271,0
(주)넥스트엔터테인먼트월드,160550,Dec-16,0,151226638,55198226,0,139142135,0
(주)넥스트엔터테인먼트월드,160550,Dec-17,66103,152430928,92065929,18140,111403163,0
(주)넥스트엔터테인먼트월드,160550,Dec-18,200059,134773209,106294131,48717,88508058,0
(주)넥스트엔터테인먼트월드,160550,Dec-19,512829,162674169,166535424,44401,79226397,0
(주)넥슨게임즈,225570,Dec-15,,,,,,
(주)넥슨게임즈,225570,Dec-16,,,,,,
(주)넥슨게임즈,225570,Dec-17,,,,0,35726056,0
(주)넥슨게임즈,225570,Dec-18,,,,0,22159210,0
(주)넥슨게임즈,225570,Dec-19,,,,0,53650462,0
(주)넵튠,217270,Dec-15,,,,,,
(주)넵튠,217270,Dec-16,0,11659252,4796431,0,7397844,0
(주)넵튠,217270,Dec-17,1974,12341929,6735690,0,9988380,0
(주)넵튠,217270,Dec-18,854,14152433,44562955,0,20511638,0
(주)넵튠,217270,Dec-19,646,12729691,37556866,0,9445911,0
(주)노랑풍선,104620,Dec-19,1096847,65271781,57872520,1096847,65093335,0
(주)노루페인트,90350,Dec-11,46568604,192159008,170316817,40762193,178125405,0
(주)노루페인트,90350,Dec-12,53201534,202552972,146513077,47012195,188172499,0
(주)노루페인트,90350,Dec-13,53294151,195812156,205488187,44426879,174691344,0
(주)노루페인트,90350,Dec-14,52303959,206437132,187498441,44316529,183218462,0
(주)노루페인트,90350,Dec-15,58441580,218364225,168645278,49888793,191779710,0
