회사명,거래소코드,회계년도,부가가치(IFRS연결),자산(IFRS연결),부가가치(IFRS개별),자산(IFRS개별)
(주)미래컴퍼니,49950,Dec-13,17571.86,88595021,14256.39,85430379
(주)미래컴퍼니,49950,Dec-14,11310.4,83230684,10563.82,80877083
(주)미래컴퍼니,49950,Dec-15,22464.87,89398997,19865.25,87501848
(주)미래컴퍼니,49950,Dec-16,27924.01,99550771,24665.31,97078555
(주)미래컴퍼니,49950,Dec-17,60903.68,164648625,57929.31,161327672
(주)미래컴퍼니,49950,Dec-18,55250.27,141860588,52123.84,138548469
(주)미래컴퍼니,49950,Dec-19,43270.79,133767810,40706.47,129827035
(주)미코,59090,Dec-11,56889.51,154834983,33932.4,120539782
(주)미코,59090,Dec-12,71781.35,155496949,37401.4,126737365
(주)미코,59090,Dec-13,38208.94,162859575,9239.8,102180694
(주)미코,59090,Dec-14,62441.3,153113170,17130.97,81049533
(주)미코,59090,Dec-15,72257.85,159736611,19480.05,86230655
(주)미코,59090,Dec-16,71127.73,166968576,15636.59,84702031
(주)미코,59090,Dec-17,97858.62,202082378,26594.62,95824441
(주)미코,59090,Dec-18,126555.73,332053846,30024.18,120303041
(주)미코,59090,Dec-19,134191.06,404978178,34663.86,135623302
(주)미투온,201490,Dec-16,8033.56,47339503,4142.74,45084252
(주)미투온,201490,Dec-17,9229.73,149419199,2928.73,125030188
(주)미투온,201490,Dec-18,48092.99,152485031,3609.66,100462888
(주)미투온,201490,Dec-19,58450.59,175119533,1058.8,100407142
(주)바른손,18700,Mar-11,13489.62,,13259.3,72214761
(주)바른손,18700,Mar-12,18718.19,72025623,20585.79,70723789
(주)바른손,18700,Mar-13,13663.78,60226651,11731.75,58292650
(주)바른손,18700,Mar-14,13607.6,55215989,13211.1,54206209
(주)바른손,18700,Mar-15,-1776.96,26672163,-2526.95,25693324
(주)바른손,18700,Mar-16,17391.66,29041271,13612.39,28014321
(주)바른손,18700,Mar-17,3943.94,40851312,1921.16,40475076
(주)바른손,18700,Mar-18,-1637.44,41829499,-2630.97,38500063
(주)바른손,18700,Mar-19,-3264.96,39243971,-3171.78,37155302
(주)바른손이앤에이,35620,Dec-11,-311.6,34607288,1954.56,34357694
(주)바른손이앤에이,35620,Dec-12,6817.26,41503340,2391.78,38596638
(주)바른손이앤에이,35620,Dec-13,-719.16,43721997,1353.15,44090031
(주)바른손이앤에이,35620,Dec-14,-17183.63,34439524,-16632.43,36408403
(주)바른손이앤에이,35620,Dec-15,5164.09,47832856,2818.35,47498518
(주)바른손이앤에이,35620,Dec-16,53014.65,68782257,30263.47,76119603
(주)바른손이앤에이,35620,Dec-17,-2278.36,72073730,-8382.81,58622618
(주)바른손이앤에이,35620,Dec-18,123176.91,113995488,83140.89,111896610
(주)바른손이앤에이,35620,Dec-19,-10494.45,103169274,-16933.53,106761431
(주)바른전자,64520,Dec-11,-14629.21,110932311,-14286.77,111469827
(주)바른전자,64520,Dec-12,12059.8,90478042,11980.46,90931046
(주)바른전자,64520,Dec-13,25257.31,100527791,24832.96,100508137
(주)바른전자,64520,Dec-14,,,22767.3,106060658
(주)바른전자,64520,Dec-15,25792.09,122404388,25762.31,120857096
(주)바른전자,64520,Dec-16,26459.16,124804257,26496.09,122909653
(주)바른전자,64520,Dec-17,-3301.61,95254890,-3552.97,92951554
(주)바른전자,64520,Dec-18,-8276.45,78019141,-8690.58,77219134
(주)바른전자,64520,Dec-19,-277.07,76832470,229.42,76731767
(주)바이넥스,53030,Dec-11,19241.23,100681382,19094.87,98339090
(주)바이넥스,53030,Dec-12,11052.47,143800524,9705.24,136833583
(주)바이넥스,53030,Dec-13,15464.27,122267849,16550.08,122594066
(주)바이넥스,53030,Dec-14,,,30358.76,128676935
(주)바이넥스,53030,Dec-15,,,17968.03,176114856
(주)바이넥스,53030,Dec-16,24627.54,177100025,23910.37,173319425
(주)바이넥스,53030,Dec-17,17411.38,167774068,17410.19,164893896
(주)바이넥스,53030,Dec-18,36390.83,190422759,36237.08,187688906
(주)바이넥스,53030,Dec-19,46253.85,202782054,46325.5,202621622
(주)바이오니아,64550,Dec-11,6520.6,70634407,6890.99,72556990
(주)바이오니아,64550,Dec-12,4297.13,68131985,5125.39,71433403
(주)바이오니아,64550,Dec-13,6362.65,69934207,1949.58,70195687
(주)바이오니아,64550,Dec-14,478.47,67359506,-781.31,67268295
(주)바이오니아,64550,Dec-15,7355.41,71985448,6213.89,71640245
(주)바이오니아,64550,Dec-16,635.03,63709625,-186.59,63509702
(주)바이오니아,64550,Dec-17,4205.61,58695411,4627.23,58705528
(주)바이오니아,64550,Dec-18,4937.28,70807118,3001.14,69333072
(주)바이오니아,64550,Dec-19,11464.48,82099866,4131.57,74980585
(주)바이오로그디바이스,208710,Dec-14,,,,
(주)바이오로그디바이스,208710,Dec-15,15763.48,42361952,-484.39,30840976
(주)바이오로그디바이스,208710,Dec-16,26596.64,52640799,5311.01,36981690
(주)바이오로그디바이스,208710,Dec-17,24479.51,63923411,2631.5,44572583
(주)바이오로그디바이스,208710,Dec-18,31142.1,76554499,5312.19,53535174
(주)바이오로그디바이스,208710,Dec-19,33997.09,88918610,4513.6,53107447
(주)바이오솔루션,86820,Dec-18,,,4650.68,52865195
(주)바이오솔루션,86820,Dec-19,,,3955.47,51807476
(주)바이오스마트,38460,Dec-11,13556.96,69038826,10599.04,58410641
(주)바이오스마트,38460,Dec-12,15608.58,69022715,12844.6,62828352
(주)바이오스마트,38460,Dec-13,16241.78,72124579,13740.48,65522917
(주)바이오스마트,38460,Dec-14,13697.42,67761449,6277.84,58839431
(주)바이오스마트,38460,Dec-15,14072.98,74576208,8386.1,63767156
(주)바이오스마트,38460,Dec-16,14383.63,112165319,8024.91,85147873
(주)바이오스마트,38460,Dec-17,25497.61,112735334,17873.81,88806853
(주)바이오스마트,38460,Dec-18,34133.39,141383449,15377.52,96526170
(주)바이오스마트,38460,Dec-19,64950.78,183543718,42159.38,119972450
(주)바이오톡스텍,86040,Dec-11,5980.36,44194146,6306.72,42867218
(주)바이오톡스텍,86040,Dec-12,3974.05,44680667,4191.03,43832484
(주)바이오톡스텍,86040,Dec-13,9736.77,46294125,9043.23,45844255
(주)바이오톡스텍,86040,Dec-14,5286.87,47836166,4535.87,48328060
(주)바이오톡스텍,86040,Dec-15,6889.36,45379011,4750.15,45488475
(주)바이오톡스텍,86040,Dec-16,12945.48,48007296,10493.51,47902497
(주)바이오톡스텍,86040,Dec-17,14156.06,59770502,12079.17,53934065
(주)바이오톡스텍,86040,Dec-18,19410.93,63135803,15349.05,57912152
(주)바이오톡스텍,86040,Dec-19,11882.35,60175524,9804.64,60584722
(주)바텍,43150,Dec-11,34898.19,171126563,23530.77,155108668
(주)바텍,43150,Dec-12,49417.93,199976304,16169.85,159632008
(주)바텍,43150,Dec-13,51651.26,227688793,21572.29,156256128
(주)바텍,43150,Dec-14,51998.69,239957971,20492.36,165745650
(주)바텍,43150,Dec-15,80209.15,270205260,27257.13,187062825
(주)바텍,43150,Dec-16,98909.04,390173060,31657.57,221494855
(주)바텍,43150,Dec-17,79099.93,321481558,132793.99,320605433
(주)바텍,43150,Dec-18,94720.28,349615466,56364.1,341480704
(주)바텍,43150,Dec-19,107083.19,386987301,59405.94,362905886
(주)배럴,267790,Dec-18,12330.73,41379987,12551.82,41848150
(주)배럴,267790,Dec-19,17022.62,58348027,17361.06,59689555
(주)백금티앤에이,46310,Dec-11,16700.35,73132489,5328.37,65157256
(주)백금티앤에이,46310,Dec-12,20903.17,77532850,4710.86,61308271
(주)백금티앤에이,46310,Dec-13,16225.31,72867912,4077.57,60079196
(주)백금티앤에이,46310,Dec-14,20393.16,74503723,7619.23,61801695
(주)백금티앤에이,46310,Dec-15,19412.2,55411509,11905.68,57637697
(주)백금티앤에이,46310,Dec-16,9335.1,64969546,-4810.46,59969611
(주)백금티앤에이,46310,Dec-17,16774.19,74533011,7947.38,67782127
(주)백금티앤에이,46310,Dec-18,18519.32,77049623,10948.08,67436933
(주)백금티앤에이,46310,Dec-19,28884.19,93349212,7471.23,61445123
(주)백산,35150,Dec-11,31657.58,153278162,22109.47,144982969
(주)백산,35150,Dec-12,41821.91,158972213,32425.3,151758463
(주)백산,35150,Dec-13,32028,152570048,20538.89,150978561
(주)백산,35150,Dec-14,18459.61,163001526,9795.32,160548189
(주)백산,35150,Dec-15,44988.78,170612301,33421.06,163431870
(주)백산,35150,Dec-16,54586.63,186773462,42291.84,171172693
(주)백산,35150,Dec-17,41041.68,191846950,34293.51,186913634
(주)백산,35150,Dec-18,71967.83,294732636,34887.39,240815078
(주)백산,35150,Dec-19,103423.54,330589417,50216.36,264591967
(주)버킷스튜디오,66410,Dec-11,,,-5923.09,25942642
(주)버킷스튜디오,66410,Dec-12,,,-4678.08,29661171
(주)버킷스튜디오,66410,Dec-13,,,-1564.67,24739430
(주)버킷스튜디오,66410,Dec-14,,,4170.94,33367269
(주)버킷스튜디오,66410,Dec-15,,,4126.36,33235979
(주)버킷스튜디오,66410,Dec-16,,,-6564.17,23751307
(주)버킷스튜디오,66410,Dec-17,,,3375.4,24444762
(주)버킷스튜디오,66410,Dec-18,,,-5400.71,34550470
(주)버킷스튜디오,66410,Dec-19,,,1181.12,53999881
(주)베노홀딩스,206400,Dec-14,,,,
(주)베노홀딩스,206400,Dec-15,-5454.25,25457362,-5357.11,25115735
(주)베노홀딩스,206400,Dec-16,-2251.91,20238153,-2127.95,20378498
(주)베노홀딩스,206400,Dec-17,-3122.54,17769478,-3165.31,19636000
(주)베노홀딩스,206400,Dec-18,-6703.47,24782754,-10002.75,24109126
(주)베노홀딩스,206400,Dec-19,5352.3,44249191,4601.74,44519677
(주)베셀,177350,Dec-15,18342.49,67258749,18059.74,66990949
(주)베셀,177350,Dec-16,13401.83,76210812,12891,76100288
(주)베셀,177350,Dec-17,17051.99,97668551,15201.69,96844753
(주)베셀,177350,Dec-18,12462.21,85246113,10576.87,84810730
(주)베셀,177350,Dec-19,620.19,86241040,-1172.73,79391713
(주)베스파,299910,Dec-18,,112067379,,113003363
(주)베스파,299910,Dec-19,22034.85,106207019,22692.65,111946288
(주)벽산,7210,Dec-11,61562.92,339288838,51223.88,285722663
(주)벽산,7210,Dec-12,47867.67,322986331,40736.74,283594374
(주)벽산,7210,Dec-13,60329.98,398397733,44158.07,301784379
(주)벽산,7210,Dec-14,77665.81,399992604,53225.44,304530910
(주)벽산,7210,Dec-15,88253.76,429504382,61647.06,328229935
(주)벽산,7210,Dec-16,81709.39,458398720,60904.29,354439727
(주)벽산,7210,Dec-17,70649.16,451649551,42018.09,343106483
(주)벽산,7210,Dec-18,65546.32,474553687,45284.32,370360064
(주)벽산,7210,Dec-19,56552.28,462713987,28113.66,356233109
(주)보광산업,225530,Dec-15,,,21210.87,84808540
(주)보광산업,225530,Dec-16,,,21578.88,87769270
(주)보광산업,225530,Dec-17,,,19908.55,90402464
(주)보광산업,225530,Dec-18,,,14214.49,92460531
(주)보광산업,225530,Dec-19,,,19296.33,100570886
(주)보라티알,250000,Dec-17,14350.84,60853021,13917.19,60563965
(주)보라티알,250000,Dec-18,10187.01,58124051,9711.07,56780147
(주)보라티알,250000,Dec-19,9212.6,86622147,8085.61,84921422
(주)보락,2760,Dec-11,,,6726.72,46455549
(주)보락,2760,Dec-12,,,8461.13,49422088
(주)보락,2760,Dec-13,,,8350.51,49687810
(주)보락,2760,Dec-14,,,10542.11,51497215
(주)보락,2760,Dec-15,,,8960.61,49528866
(주)보락,2760,Dec-16,,,12540.42,53139580
(주)보락,2760,Dec-17,,,11221.57,51828012
(주)보락,2760,Dec-18,,,10798.71,53313420
(주)보락,2760,Dec-19,,,11237.84,55616509
(주)보령,3850,Dec-11,,,67151.58,262386266
(주)보령,3850,Dec-12,,,71039.02,273006171
(주)보령,3850,Dec-13,,,87214.18,267559994
(주)보령,3850,Dec-14,,,101118.64,282409341
(주)보령,3850,Dec-15,,,104085.89,330928386
(주)보령,3850,Dec-16,,,105879.17,397900573
(주)보령,3850,Dec-17,157071.16,402516283,155087.22,401220772
(주)보령,3850,Dec-18,117589.2,450017573,121153.55,451316774
(주)보령,3850,Dec-19,151087.96,507628914,153123.14,511049761
(주)본느,226340,Dec-15,,,,
(주)본느,226340,Dec-16,,,,
(주)본느,226340,Dec-17,,,,
(주)본느,226340,Dec-18,4154.99,34336249,3519.97,31692065
(주)본느,226340,Dec-19,10731.99,41068940,10237.48,38732823
(주)부-스타,8470,Dec-11,,,18034.81,58296014
(주)부-스타,8470,Dec-12,,,19237.52,61504069
(주)부-스타,8470,Dec-13,,,17496.09,64936071
(주)부-스타,8470,Dec-14,,,13561.35,69927690
(주)부-스타,8470,Dec-15,,,15955.67,75759452
(주)부-스타,8470,Dec-16,,,18026.53,82882152
(주)부-스타,8470,Dec-17,,,15617.38,84540828
(주)부-스타,8470,Dec-18,,,24047.76,85716617
(주)부-스타,8470,Dec-19,,,26658.79,94164882
(주)부방,14470,Dec-11,36457.24,229679143,33676.97,229172480
(주)부방,14470,Dec-12,41216.87,215669885,36105.31,213838074
(주)부방,14470,Dec-13,50349.99,221941699,44992.79,220826344
(주)부방,14470,Dec-14,50348.87,234630021,49872.38,234630021
(주)부방,14470,Dec-15,18357.3,226710329,11665.48,208751455
(주)부방,14470,Dec-16,44249.32,275144751,4799.66,228417375
(주)부방,14470,Dec-17,50115.73,274081718,-19609.85,200547100
(주)부방,14470,Dec-18,53902.54,257894793,3294.23,193523464
(주)부방,14470,Dec-19,37193.45,261497703,-7715.77,223913219
(주)뷰웍스,100120,Dec-11,12818.18,53983639,13059.81,53142663
(주)뷰웍스,100120,Dec-12,18176.5,58335798,19138.71,59369815
(주)뷰웍스,100120,Dec-13,25656.34,76434946,25705.92,78367793
(주)뷰웍스,100120,Dec-14,29466.66,84339360,29671.54,86926246
(주)뷰웍스,100120,Dec-15,40058.64,96987147,40215.07,100334134
(주)뷰웍스,100120,Dec-16,56762.54,129948073,54938.2,133513067
(주)뷰웍스,100120,Dec-17,50699.56,137641189,47679,140743102
(주)뷰웍스,100120,Dec-18,55331.23,156377977,50601.24,156662214
(주)뷰웍스,100120,Dec-19,63166.94,181014312,57482.99,181258083
(주)브리지텍,64480,Dec-11,,,10350.97,31083818
(주)브리지텍,64480,Dec-12,,,16584.77,36974500
(주)브리지텍,64480,Dec-13,,,17556.71,46845597
(주)브리지텍,64480,Dec-14,,,16063.01,51485260
(주)브리지텍,64480,Dec-15,,,19682.91,61895924
(주)브리지텍,64480,Dec-16,,,23873.14,62590715
(주)브리지텍,64480,Dec-17,,,11138.13,51895512
(주)브리지텍,64480,Dec-18,,,16025.59,56122698
(주)브리지텍,64480,Dec-19,,,12608.41,42299688
(주)브이원텍,251630,Dec-17,16231.11,88099849,15631.51,87633631
(주)브이원텍,251630,Dec-18,22118.32,81944439,21441.69,81636022
(주)브이원텍,251630,Dec-19,12404.42,87282327,11907.75,86929602
(주)브이티지엠피,18290,Dec-11,,,7945.72,89450756
(주)브이티지엠피,18290,Dec-12,,,13867.11,78858612
(주)브이티지엠피,18290,Dec-13,,,14799.4,78768835
(주)브이티지엠피,18290,Dec-14,,,10604.44,79619776
(주)브이티지엠피,18290,Dec-15,,,-10704.8,62449424
(주)브이티지엠피,18290,Dec-16,,,-2886.87,62089520
(주)브이티지엠피,18290,Dec-17,-1186.97,74092908,-7577.69,56768349
(주)브이티지엠피,18290,Dec-18,24580.43,123950307,13557.07,67816541
(주)브이티지엠피,18290,Dec-19,15803.15,135892621,10803.62,122122968
(주)블루베리엔에프티,44480,Dec-11,3865.73,28198745,3659.09,27527297
(주)블루베리엔에프티,44480,Dec-12,8370.77,29135466,7858.61,29917737
(주)블루베리엔에프티,44480,Dec-13,7441.83,28653364,6082.04,29414165
(주)블루베리엔에프티,44480,Dec-14,5251.01,27768924,3770.81,26811108
(주)블루베리엔에프티,44480,Dec-15,4440.66,26183118,3010.6,25009593
(주)블루베리엔에프티,44480,Dec-16,4477.7,24929728,3289.47,23870907
(주)블루베리엔에프티,44480,Dec-17,4380.73,23176322,3172.42,22200687
(주)블루베리엔에프티,44480,Dec-18,148.72,51234899,-2019.22,49852503
(주)블루베리엔에프티,44480,Dec-19,9690.33,140121718,4638.02,79064180
(주)블루콤,33560,Dec-11,14752.67,107757425,8969.59,108393378
(주)블루콤,33560,Dec-12,18463.07,104044988,10839.13,108360536
(주)블루콤,33560,Dec-13,30159.58,119877480,17173.64,118862531
(주)블루콤,33560,Dec-14,63898.44,161843465,41448.32,157768992
(주)블루콤,33560,Dec-15,75418.91,185891340,50698.96,188136823
(주)블루콤,33560,Dec-16,78214.25,197756173,47574.1,204824004
(주)블루콤,33560,Dec-17,36944.42,179950640,18411.17,191366921
(주)블루콤,33560,Dec-18,25225.58,172271679,12693.5,185102857
(주)블루콤,33560,Dec-19,16544.87,173877976,9117.89,187309440
(주)비덴트,121800,Jun-12,,,14119.98,52647596
(주)비덴트,121800,Dec-13,,,9139.64,54523315
(주)비덴트,121800,Dec-14,9654.33,54262662,9805.39,54448470
(주)비덴트,121800,Dec-15,5480.18,70428674,5521.52,71906858
(주)비덴트,121800,Dec-16,-11325.24,93265940,-18401.36,78284208
(주)비덴트,121800,Dec-17,80164.68,163730638,79719.16,162760792
(주)비덴트,121800,Dec-18,94450.61,281887665,95422.48,282081481
(주)비덴트,121800,Dec-19,-5218.71,326821610,-5075.9,327294551
(주)비보존헬스케어,82800,Dec-11,,,2899.02,55430988
(주)비보존헬스케어,82800,Dec-12,,,16026.7,67757809
(주)비보존헬스케어,82800,Dec-13,,,13098.45,78903588
(주)비보존헬스케어,82800,Dec-14,,,13674.09,53536822
(주)비보존헬스케어,82800,Dec-15,,,2762.23,48707196
(주)비보존헬스케어,82800,Dec-16,,,6982.79,41960205
(주)비보존헬스케어,82800,Dec-17,,,2130.77,36404550
(주)비보존헬스케어,82800,Dec-18,,,465.81,100651862
(주)비보존헬스케어,82800,Dec-19,-9845.02,164654060,-17050.3,163766641
(주)비비안,2070,Dec-11,45035.05,213103309,38604.78,193225448
(주)비비안,2070,Dec-12,41240.46,224383182,37196.6,209548271
(주)비비안,2070,Dec-13,35881.7,220434779,20268.93,201654096
(주)비비안,2070,Dec-14,42915.88,194159988,35286.46,180345712
(주)비비안,2070,Dec-15,46904,178009474,41006.4,167532101
(주)비비안,2070,Dec-16,28413.33,164439473,18915.51,154656352
(주)비비안,2070,Dec-17,26406.52,149155487,15719.9,137233021
(주)비비안,2070,Dec-18,19740.85,141137610,8765.94,127750313
(주)비비안,2070,Dec-19,21927.77,133298819,19997.09,126177978
(주)비상교육,100220,Dec-11,52293.28,179673049,46207.32,170806016
(주)비상교육,100220,Dec-12,60725.99,212784851,46085.8,202050130
(주)비상교육,100220,Dec-13,62015.89,245904050,51947.42,245502198
(주)비상교육,100220,Dec-14,59268.06,245737968,56111,248346485
(주)비상교육,100220,Dec-15,65444.92,235171219,64345.3,239760896
(주)비상교육,100220,Dec-16,74788.04,239728294,72781.58,240285409
(주)비상교육,100220,Dec-17,71388.81,256314376,62991.56,247454917
(주)비상교육,100220,Dec-18,59857.3,254277215,58066.94,250292905
(주)비상교육,100220,Dec-19,67166.1,286170370,65243.74,284157219
(주)비씨월드제약,200780,Dec-14,,,14242.47,74835090
(주)비씨월드제약,200780,Dec-15,,,15737.2,79356291
(주)비씨월드제약,200780,Dec-16,,,17747.17,96420404
(주)비씨월드제약,200780,Dec-17,21119.45,118341155,21106.2,115753386
(주)비씨월드제약,200780,Dec-18,23599.61,158379185,23528.93,128651231
(주)비씨월드제약,200780,Dec-19,19144.48,162170556,17700.91,129191709
(주)비아트론,141000,Dec-12,,,16524.26,70611447
(주)비아트론,141000,Dec-13,,,10229.53,85159194
(주)비아트론,141000,Dec-14,,,8517.27,80349029
(주)비아트론,141000,Dec-15,,,14970.23,81271055
(주)비아트론,141000,Dec-16,23733.74,128427623,23652.88,128363510
(주)비아트론,141000,Dec-17,22785.64,139163928,22812.16,139436980
(주)비아트론,141000,Dec-18,40505.95,155072728,40039.26,155444630
(주)비아트론,141000,Dec-19,16441.77,149710472,15463.51,149896945
