회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),자산(IFRS개별)
(주)화승인더스트리,6060,Dec-18,72131178,373028663,991258651,0,133188467,381682583
(주)화승인더스트리,6060,Dec-19,81576132,356498135,1270683674,0,115737603,409995776
(주)화승코퍼레이션,13520,Dec-11,39532780,352521416,969243331,14731219,153209180,565629568
(주)화승코퍼레이션,13520,Dec-12,62817731,363987998,956450234,25526116,177403089,574764890
(주)화승코퍼레이션,13520,Dec-13,123983030,487188990,1131628142,54385045,189525120,625860986
(주)화승코퍼레이션,13520,Dec-14,129449209,507123827,1167986152,66656464,184995109,634267033
(주)화승코퍼레이션,13520,Dec-15,98540996,629622799,1299508336,42678580,231101119,744167013
(주)화승코퍼레이션,13520,Dec-16,71383923,570726339,1339825677,27005847,222877077,830710165
(주)화승코퍼레이션,13520,Dec-17,62561926,515779806,1274195718,45396846,167663490,708183879
(주)화승코퍼레이션,13520,Dec-18,77762707,534161601,1211764734,34525441,221646945,660377151
(주)화승코퍼레이션,13520,Dec-19,45912666,573247011,1211566447,10806345,222827832,691953015
(주)화신,10690,Dec-11,78790240,72702755,887893456,0,13686482,435936072
(주)화신,10690,Dec-12,72650766,76256207,853595978,0,12519875,436714556
(주)화신,10690,Dec-13,95835582,129645930,781630816,6250000,51330958,522989465
(주)화신,10690,Dec-14,69937208,139515132,927526528,19583300,45719912,664071736
(주)화신,10690,Dec-15,92982133,110649532,900499508,13749980,31586259,649627539
(주)화신,10690,Dec-16,93188445,128112076,964142090,15541660,53899388,685107274
(주)화신,10690,Dec-17,64191418,196458946,846408269,6750000,95500269,575544521
(주)화신,10690,Dec-18,48739520,202307556,828226155,8125000,105980501,626193853
(주)화신,10690,Dec-19,65183097,194079941,808403061,19375000,114840400,611470712
(주)화신정공,126640,Dec-11,,,,0,0,107115268
(주)화신정공,126640,Dec-12,,,,0,0,108519466
(주)화신정공,126640,Dec-13,,,,0,0,119517520
(주)화신정공,126640,Dec-14,,,,0,0,111267358
(주)화신정공,126640,Dec-15,,,,0,0,104729475
(주)화신정공,126640,Dec-16,,,,0,0,117496842
(주)화신정공,126640,Dec-17,,,,0,0,108004671
(주)화신정공,126640,Dec-18,,,,0,0,104074639
(주)화신정공,126640,Dec-19,,,,15833310,0,134185867
(주)화인베스틸,133820,Dec-14,,,,20551400,94093169,253345301
(주)화인베스틸,133820,Dec-15,,,,0,80029544,222662316
(주)화인베스틸,133820,Dec-16,,,,0,101783095,226509854
(주)화인베스틸,133820,Dec-17,,,,0,91719098,215737385
(주)화인베스틸,133820,Dec-18,,,,6445514,99236469,228133467
(주)화인베스틸,133820,Dec-19,,,,9399432,84060876,210800585
(주)황금에스티,32560,Dec-11,0,77168892,257748613,0,58039924,227123944
(주)황금에스티,32560,Dec-12,0,59476709,242003440,0,38706230,208119061
(주)황금에스티,32560,Dec-13,0,58403456,253730129,0,36427095,213859892
(주)황금에스티,32560,Dec-14,2000000,47009808,250683121,0,29851184,208348758
(주)황금에스티,32560,Dec-15,4600000,60344741,294144485,4600000,40273269,245247006
(주)황금에스티,32560,Dec-16,32018038,38498427,371879221,24000000,20084041,244618674
(주)황금에스티,32560,Dec-17,6385011,39608162,363642735,0,30612861,227603315
(주)황금에스티,32560,Dec-18,0,58466216,406187489,0,38336882,237438425
(주)황금에스티,32560,Dec-19,33000009,26947015,390222792,0,15507567,224042305
(주)효성,4800,Dec-11,1887769550,3113623215,13623189543,816333690,1401699519,8507119894
(주)효성,4800,Dec-12,1857784561,3252606065,13763659509,672777034,1226596506,8284794074
(주)효성,4800,Dec-13,1875996037,3418043209,13593412883,1413201775,1334277254,7848965887
(주)효성,4800,Dec-14,1953139206,3496254665,13662073774,1277707000,1290543000,7755585602
(주)효성,4800,Dec-15,1877396284,3360185870,14013177864,1370070000,868730000,7746432779
(주)효성,4800,Dec-16,1434308015,2738095410,14120801415,310351490,479822208,7680269340
(주)효성,4800,Dec-17,1179017385,3323340917,14534978561,342632040,733338963,7844283138
(주)효성,4800,Dec-18,249188482,748072075,6407904916,1034640,701000,2120867774
(주)효성,4800,Dec-19,236127551,765628928,6527055213,898760,34371066,2118763094
(주)후성,93370,Dec-11,75687083,54788439,308040011,75687083,54098453,304325895
(주)후성,93370,Dec-12,84839445,29080352,321752560,69587702,28000000,291018951
(주)후성,93370,Dec-13,88954282,31061409,290138308,68675495,30000000,254725924
(주)후성,93370,Dec-14,82479986,42377336,231980153,68018018,41243221,196140244
(주)후성,93370,Dec-15,83757368,31172419,261388269,70613328,30000000,232929523
(주)후성,93370,Dec-16,62737500,20000000,315083346,62737500,20000000,270929017
(주)후성,93370,Dec-17,53671390,15000000,316114969,53671390,15000000,285241565
(주)후성,93370,Dec-18,115945683,15000000,441480960,86958550,15000000,377192701
(주)후성,93370,Dec-19,181901910,28951808,528907906,122235710,17000000,414665472
(주)휠라홀딩스,81660,Dec-11,157569513,125875283,839412055,161462000,87042783,691411810
(주)휠라홀딩스,81660,Dec-12,138532000,86236452,876801964,138532000,56458952,665692733
(주)휠라홀딩스,81660,Dec-13,191636000,91868660,971356130,191636000,60209660,693230207
(주)휠라홀딩스,81660,Dec-14,207896002,86486310,1035230701,207896000,40934412,679626216
(주)휠라홀딩스,81660,Dec-15,93212000,146037200,978931671,112369575,82674750,705599674
(주)휠라홀딩스,81660,Dec-16,519709281,584311888,3384914899,114182000,139895633,754197110
(주)휠라홀딩스,81660,Dec-17,793566960,212671088,3078924218,34304000,112142400,666259924
(주)휠라홀딩스,81660,Dec-18,752186387,174425639,3304339508,80251600,57000000,693451094
(주)휠라홀딩스,81660,Dec-19,614968500,192976830,3770249128,48524800,67674671,814761459
(주)휴네시온,290270,Dec-18,0,0,25167837,0,0,24651221
(주)휴네시온,290270,Dec-19,0,0,28292684,0,0,27264411
(주)휴니드테크놀러지스,5870,Dec-11,,,,24972230,8000000,134232856
(주)휴니드테크놀러지스,5870,Dec-12,,,,22832000,16001000,128776964
(주)휴니드테크놀러지스,5870,Dec-13,,,,18364000,16000000,132765608
(주)휴니드테크놀러지스,5870,Dec-14,,,,13896000,19700000,134649596
(주)휴니드테크놀러지스,5870,Dec-15,,,,10428000,22500000,164132050
(주)휴니드테크놀러지스,5870,Dec-16,,,,12960000,21000000,169249296
(주)휴니드테크놀러지스,5870,Dec-17,,,,8000000,4000075,147679832
(주)휴니드테크놀러지스,5870,Dec-18,,,,3420000,9140000,227270125
(주)휴니드테크놀러지스,5870,Dec-19,,,,2280000,8000000,260965122
(주)휴맥스,115160,Dec-11,0,124530812,766766732,0,67539278,713116938
(주)휴맥스,115160,Dec-12,0,101983111,717361645,0,75606901,680000950
(주)휴맥스,115160,Dec-13,20000000,86971613,834854559,20000000,36639125,684744515
(주)휴맥스,115160,Dec-14,20000000,128709206,943642835,20000000,50795478,762613038
(주)휴맥스,115160,Dec-15,35000000,145277080,951759057,35000000,46495913,755161882
(주)휴맥스,115160,Dec-16,62953618,130186162,1018355642,39939300,66474304,787576393
(주)휴맥스,115160,Dec-17,300000,287448051,1206007559,0,238978584,1029891505
(주)휴맥스,115160,Dec-18,41450000,211610569,1057083761,46431000,178405808,889069691
(주)휴맥스,115160,Dec-19,61650000,236960884,1022128768,87710600,200770986,898189836
(주)휴맥스홀딩스,28080,Dec-11,0,0,233402961,0,0,205048221
(주)휴맥스홀딩스,28080,Dec-12,0,5000000,242902792,0,0,209415255
(주)휴맥스홀딩스,28080,Dec-13,0,5141311,248619390,0,0,206578582
(주)휴맥스홀딩스,28080,Dec-14,0,4889002,240986942,0,0,210659453
(주)휴맥스홀딩스,28080,Dec-15,5000000,10400772,222112084,5000000,5500000,179738302
(주)휴맥스홀딩스,28080,Dec-16,2000000,19900772,221495411,2000000,15000000,176500399
(주)휴맥스홀딩스,28080,Dec-17,0,22900772,192627732,0,18000000,177292471
(주)휴맥스홀딩스,28080,Dec-18,,,,0,14000000,164180834
(주)휴맥스홀딩스,28080,Dec-19,0,14000000,169615218,0,14000000,157699568
(주)휴먼엔,32860,Dec-11,,,,5020662,31281806,116327366
(주)휴먼엔,32860,Dec-12,,,,2986272,41391276,106102386
(주)휴먼엔,32860,Dec-13,,,,6883641,52526584,116800268
(주)휴먼엔,32860,Dec-14,,,,4562206,49204116,79141211
(주)휴먼엔,32860,Dec-15,,,,0,0,31319838
(주)휴먼엔,32860,Dec-16,0,9494717,39209451,0,9494717,38659245
(주)휴먼엔,32860,Dec-17,0,5820000,35772874,0,1320000,30945584
(주)휴먼엔,32860,Dec-18,3580000,5315309,43608959,0,825472,34819290
(주)휴먼엔,32860,Dec-19,0,5100000,41243344,0,5100000,41532330
(주)휴메딕스,200670,Dec-14,,,,0,0,59164573
(주)휴메딕스,200670,Dec-15,,,,0,0,115899950
(주)휴메딕스,200670,Dec-16,9224810,0,131158762,9187500,0,131955777
(주)휴메딕스,200670,Dec-17,3937500,810367,128628462,3937500,810367,125719462
(주)휴메딕스,200670,Dec-18,0,0,124465533,0,0,118538659
(주)휴메딕스,200670,Dec-19,0,394518,138421305,0,394518,128693249
(주)휴비스,79980,Dec-12,1940600,136083027,825460304,1940600,46603120,712409706
(주)휴비스,79980,Dec-13,3498800,147503621,826273454,3498800,66625315,716851751
(주)휴비스,79980,Dec-14,4840750,144240034,899690574,4840750,80584221,753176423
(주)휴비스,79980,Dec-15,4205700,108236835,856589052,4205700,57495063,710393053
(주)휴비스,79980,Dec-16,3259100,115886456,914125281,3259100,74827179,785703592
(주)휴비스,79980,Dec-17,2261900,75471829,900280058,2261900,49268624,787780989
(주)휴비스,79980,Dec-18,1291100,85115801,958085427,1291100,57404342,831852513
(주)휴비스,79980,Dec-19,20260387,131482061,877170813,20260387,97029447,790141113
(주)휴비츠,65510,Dec-11,0,4000000,68114368,0,4000000,63544174
(주)휴비츠,65510,Dec-12,1687500,10000000,83869333,1687500,10000000,77169028
(주)휴비츠,65510,Dec-13,15937500,13500000,101636272,15937500,13500000,93087311
(주)휴비츠,65510,Dec-14,15487500,13500000,106844080,15487500,13500000,94415923
(주)휴비츠,65510,Dec-15,17242750,6000000,114546553,17242750,6000000,103552897
(주)휴비츠,65510,Dec-16,23306722,11500000,139518252,20499910,11500000,123725320
(주)휴비츠,65510,Dec-17,23072236,14500000,140883447,21432070,14500000,125371685
(주)휴비츠,65510,Dec-18,17599970,13500000,141664239,16789230,13500000,126713990
(주)휴비츠,65510,Dec-19,12146390,21000000,151897854,12146390,21000000,135835558
(주)휴센텍,215090,Dec-15,,,,,,
(주)휴센텍,215090,Dec-16,,,,,,
(주)휴센텍,215090,Dec-17,,,,,,
(주)휴센텍,215090,Dec-18,,,,0,0,30350835
(주)휴센텍,215090,Dec-19,,,,0,2600000,22265439
(주)휴스틸,5010,Dec-11,12000000,77095186,536914288,12000000,77095186,539773563
(주)휴스틸,5010,Dec-12,12250000,86766114,556020140,12250000,86766114,558215549
(주)휴스틸,5010,Dec-13,25000000,65666176,561572715,25000000,61444976,558465365
(주)휴스틸,5010,Dec-14,15000000,101307254,578697467,15000000,96910454,575472621
(주)휴스틸,5010,Dec-15,5000000,49037249,513959347,5000000,45521249,499998336
(주)휴스틸,5010,Dec-16,0,109736209,586849321,0,109736209,580520323
(주)휴스틸,5010,Dec-17,0,188662458,659077191,0,188662458,663724584
(주)휴스틸,5010,Dec-18,0,108082483,603455402,0,108082483,591912001
(주)휴스틸,5010,Dec-19,0,106152959,579096387,0,104376864,558633995
(주)휴엠앤씨,263920,Dec-17,,,,1200000,1381008,27274039
(주)휴엠앤씨,263920,Dec-18,4200000,3000000,32822274,4200000,3000000,32987226
(주)휴엠앤씨,263920,Dec-19,6877769,1200000,88369871,6877769,1200000,85663805
(주)휴온스,243070,Dec-16,436343,32349478,179343040,0,32242478,174106732
(주)휴온스,243070,Dec-17,10000000,23187600,211253286,10000000,21607100,207190964
(주)휴온스,243070,Dec-18,3000000,12977150,251370718,3000000,11677150,239937239
(주)휴온스,243070,Dec-19,0,27300000,300341675,0,22000000,284082527
(주)휴온스글로벌,84110,Dec-11,,,,19500000,15678614,154079616
(주)휴온스글로벌,84110,Dec-12,12826140,30097867,185518366,10250000,15983416,158238215
(주)휴온스글로벌,84110,Dec-13,9989695,28403159,206224739,3000000,17782330,165287574
(주)휴온스글로벌,84110,Dec-14,5499999,24343942,254514940,0,17750310,185657276
(주)휴온스글로벌,84110,Dec-15,2700000,27501135,314131465,0,21507334,211353421
(주)휴온스글로벌,84110,Dec-16,11461153,38986307,557060993,0,0,305195105
(주)휴온스글로벌,84110,Dec-17,14837500,35768375,602890427,0,5000000,316883967
(주)휴온스글로벌,84110,Dec-18,17000000,31546798,672876687,14000000,12000000,346265338
(주)휴온스글로벌,84110,Dec-19,14000000,47512241,742152517,14000000,14000000,352227677
(주)흥국,10240,Dec-11,27000000,8985952,90183212,27000000,4075940,77762295
(주)흥국,10240,Dec-12,22500000,5856555,89487387,22500000,1927980,79992886
(주)흥국,10240,Dec-13,10800000,6865805,84044788,10800000,4000000,73024970
(주)흥국,10240,Dec-14,13900000,8839231,79126537,13900000,7000000,70266509
(주)흥국,10240,Dec-15,3300000,10890773,73403371,3300000,9500000,66103992
(주)흥국,10240,Dec-16,3500000,6500000,69485368,3500000,6500000,61217790
(주)흥국,10240,Dec-17,1000000,4500000,78035451,1000000,4500000,65870681
(주)흥국,10240,Dec-18,2500000,4500000,88337240,2500000,4500000,71094222
(주)흥국,10240,Dec-19,0,8000000,92358267,0,8000000,73234366
(주)흥국에프엔비,189980,Dec-15,3000000,4000000,75093404,3000000,4000000,75254510
(주)흥국에프엔비,189980,Dec-16,2600000,5123260,66906282,2600000,4950000,66429599
(주)흥국에프엔비,189980,Dec-17,2200000,7000000,70226523,2200000,7000000,69276739
(주)흥국에프엔비,189980,Dec-18,0,4000000,81852143,0,4000000,80436245
(주)흥국에프엔비,189980,Dec-19,0,8000000,89302191,0,8000000,88207405
(주)희림종합건축사사무소,37440,Dec-11,,,,0,2000000,116710978
(주)희림종합건축사사무소,37440,Dec-12,,,,5000000,8000000,127549999
(주)희림종합건축사사무소,37440,Dec-13,0,12000000,129241142,0,12000000,129289986
(주)희림종합건축사사무소,37440,Dec-14,5000000,40051000,138944137,5000000,40051000,138768538
(주)희림종합건축사사무소,37440,Dec-15,0,37051000,142496032,0,37051000,142458688
(주)희림종합건축사사무소,37440,Dec-16,1500000,36051000,143417384,1500000,36051000,143707207
(주)희림종합건축사사무소,37440,Dec-17,500000,34051000,134552824,500000,34051000,134709705
(주)희림종합건축사사무소,37440,Dec-18,0,31051000,134523704,0,31051000,134684923
(주)희림종합건축사사무소,37440,Dec-19,1055450,30700000,161634028,1055450,30700000,160207151
(주)힘스,238490,Dec-17,,,,2000000,4000000,72458776
(주)힘스,238490,Dec-18,,,,0,4000000,65194765
(주)힘스,238490,Dec-19,,,,0,4000000,86740548
AJ네트웍스(주),95570,Dec-15,263075092,252391148,1725200198,96929058,72737500,612887634
AJ네트웍스(주),95570,Dec-16,266377409,397709233,2081316853,86185217,85750000,806211458
AJ네트웍스(주),95570,Dec-17,240338037,491426377,2354233735,79958322,151750000,974532773
AJ네트웍스(주),95570,Dec-18,234043224,257683029,2575139461,114430009,127500000,1075577283
AJ네트웍스(주),95570,Dec-19,358407163,291467302,1803255226,172082000,121000000,1231565485
CS홀딩스(주),590,Dec-11,0,1883258,188753459,0,0,156447456
CS홀딩스(주),590,Dec-12,0,1302286,191295610,0,0,158255760
CS홀딩스(주),590,Dec-13,0,1266127,233929444,0,0,160068546
CS홀딩스(주),590,Dec-14,0,5690628,260355830,0,0,170117491
CS홀딩스(주),590,Dec-15,0,8788722,284933124,0,0,173456317
CS홀딩스(주),590,Dec-16,0,7245393,293927435,0,0,171585884
CS홀딩스(주),590,Dec-17,0,8183395,302433875,0,0,172056738
CS홀딩스(주),590,Dec-18,0,5190082,304418193,0,0,172815100
CS홀딩스(주),590,Dec-19,0,2031282,314291513,0,0,174070675
HD현대(주),267250,Dec-17,1478144000,1568015297,20888570158,535000287,569226731,7750711883
HD현대(주),267250,Dec-18,1386708000,3149479217,23347820007,381875000,1122462273,8150735598
HD현대(주),267250,Dec-19,1724611167,2302023034,25715535189,380000000,811051694,8583906445
KB오토시스(주),24120,Dec-11,8227630,23674858,106963254,7062600,19735567,103118585
KB오토시스(주),24120,Dec-12,11411553,17411465,104467698,10342300,13099238,103507294
KB오토시스(주),24120,Dec-13,15211314,16183135,115087030,14607200,13500000,113372359
KB오토시스(주),24120,Dec-14,15825173,16526825,115725365,12258000,10000000,112239821
KB오토시스(주),24120,Dec-15,17580656,18050513,127235494,15822027,12700000,129780423
KB오토시스(주),24120,Dec-16,19936907,11342769,141949450,19936907,9000000,149398680
KB오토시스(주),24120,Dec-17,9382920,19231560,149757134,8857120,17500000,155666545
KB오토시스(주),24120,Dec-18,8548977,14231958,145564580,8000000,12000000,151193035
KB오토시스(주),24120,Dec-19,6837691,8000000,143851954,6500000,8000000,144464067
KD(주),44180,Dec-11,4960590,7225674,76044743,280000,440000,34676750
KD(주),44180,Dec-12,140000,440000,23718000,140000,440000,15948424
KD(주),44180,Dec-13,298670,721527,23227897,0,444593,21340772
KD(주),44180,Dec-14,244736,7913193,26825055,0,7913193,25922891
KD(주),44180,Dec-15,445789,7099493,38509704,300000,7099493,36596507
KD(주),44180,Dec-16,5068440,5304593,59541799,5068440,5304593,57633343
KD(주),44180,Dec-17,8704490,22222469,98824540,8704490,13300000,83744227
KD(주),44180,Dec-18,16684220,15516604,148470847,6973140,10030000,119654852
KD(주),44180,Dec-19,14353781,25761298,138272305,14338781,7972950,104497661
KG스틸(주),16380,Dec-11,974498000,445275547,5310309984,949681000,380906238,5106166432
KG스틸(주),16380,Dec-12,1209208302,405763173,5259720757,1161730918,339422534,4954671949
KG스틸(주),16380,Dec-13,871048441,604953000,5241508648,805855321,529552354,4841857720
KG스틸(주),16380,Dec-14,1377436384,464317349,3393941146,1346287981,207476326,2892223363
KG스틸(주),16380,Dec-15,1391296487,446174499,2890468536,1364920776,185050108,2475759225
KG스틸(주),16380,Dec-16,1341076516,406402725,2823220556,1320822382,137481192,2410632934
KG스틸(주),16380,Dec-17,27460565,300360699,2684673883,20476561,91993222,2323882283
KG스틸(주),16380,Dec-18,1146103067,368431232,2506058874,1141505361,133443341,2108622029
KG스틸(주),16380,Dec-19,566076758,351962870,2355272182,565252009,139323779,2045911368
