회사명,거래소코드,회계년도,당기순이익(IFRS연결),자산(IFRS연결),당기순이익(IFRS개별),자산(IFRS개별)
(주)기산텔레콤,35460,Dec-14,2744606,78052777,655537,54284156
(주)기산텔레콤,35460,Dec-15,1701580,76012528,564987,53901387
(주)기산텔레콤,35460,Dec-16,-2639743,74209973,-1733928,47117435
(주)기산텔레콤,35460,Dec-17,-5538516,70137339,-2085390,44554117
(주)기산텔레콤,35460,Dec-18,-3327575,56180491,-5791304,34219394
(주)기산텔레콤,35460,Dec-19,3498486,66789756,2205257,40025881
(주)까뮤이앤씨,13700,Dec-11,,,-115818356,248885092
(주)까뮤이앤씨,13700,Dec-12,,,-4642070,203481478
(주)까뮤이앤씨,13700,Dec-13,,,-12045286,167635146
(주)까뮤이앤씨,13700,Dec-14,,,2285412,129647729
(주)까뮤이앤씨,13700,Dec-15,,,5169039,129465385
(주)까뮤이앤씨,13700,Dec-16,,,3256253,142978398
(주)까뮤이앤씨,13700,Dec-17,,,8436815,139937930
(주)까뮤이앤씨,13700,Dec-18,,,1738796,142240175
(주)까뮤이앤씨,13700,Dec-19,,,13494869,168876167
(주)까스텔바작,308100,Dec-19,6869624,89005071,7090294,88614189
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,-8990586,99495652,-10306565,72593232
(주)나노,187790,Dec-16,-24388859,83440884,-18008880,57351009
(주)나노,187790,Dec-17,89291,91574665,-2829878,59149648
(주)나노,187790,Dec-18,-467314,108261295,-5616504,66624058
(주)나노,187790,Dec-19,-298564,116141232,475680,73016346
(주)나노브릭,286750,Dec-19,-780552,24551526,-763049,24551526
(주)나노신소재,121600,Dec-11,4687969,73056413,4707958,73039188
(주)나노신소재,121600,Dec-12,-1446732,68351781,-1346877,68451247
(주)나노신소재,121600,Dec-13,1166791,67523690,1129993,67590589
(주)나노신소재,121600,Dec-14,3793548,71678554,3733441,71672677
(주)나노신소재,121600,Dec-15,7655911,83449448,7723716,82685704
(주)나노신소재,121600,Dec-16,5940058,84239207,5955088,84288643
(주)나노신소재,121600,Dec-17,6827889,88963512,6795716,89013566
(주)나노신소재,121600,Dec-18,7671621,98480424,7577945,98056917
(주)나노신소재,121600,Dec-19,5801286,101893569,5848754,101777474
(주)나노엔텍,39860,Dec-11,-12202620,49649382,-11866915,50081334
(주)나노엔텍,39860,Dec-12,-5883367,44437103,-6417553,44443980
(주)나노엔텍,39860,Dec-13,-1236713,44803627,332876,46319139
(주)나노엔텍,39860,Dec-14,-2464001,43261142,-1173219,46185844
(주)나노엔텍,39860,Dec-15,-7471283,52687009,-4272310,58551326
(주)나노엔텍,39860,Dec-16,-14798956,45707894,-17339841,47792785
(주)나노엔텍,39860,Dec-17,-2072184,42369896,-799389,45400592
(주)나노엔텍,39860,Dec-18,3308228,42161682,3683640,45657059
(주)나노엔텍,39860,Dec-19,5749945,46639328,6191104,50554981
(주)나무가,190510,Dec-15,8484512,203857810,7763897,147630953
(주)나무가,190510,Dec-16,-4188413,195912474,-3614485,114797114
(주)나무가,190510,Dec-17,-40918809,142414320,-43568385,73845257
(주)나무가,190510,Dec-18,3585210,118767661,10339276,78000824
(주)나무가,190510,Dec-19,-585939,194518538,3214583,157114377
(주)나스미디어,89600,Dec-13,,,5614730,97139620
(주)나스미디어,89600,Dec-14,,,7956451,97502238
(주)나스미디어,89600,Dec-15,,,9916024,141732627
(주)나스미디어,89600,Dec-16,11972406,263925022,11499887,192274757
(주)나스미디어,89600,Dec-17,26676052,315966980,20237979,239540352
(주)나스미디어,89600,Dec-18,20596334,303112420,15458417,229196776
(주)나스미디어,89600,Dec-19,22484088,356236026,18656401,279587256
(주)나이벡,138610,Dec-11,,,-1834811,17401025
(주)나이벡,138610,Dec-12,,,-1407065,16460027
(주)나이벡,138610,Dec-13,,,-3849754,17054924
(주)나이벡,138610,Dec-14,,,-3620685,14148441
(주)나이벡,138610,Dec-15,,,-2425875,19428914
(주)나이벡,138610,Dec-16,,,-3027189,22969642
(주)나이벡,138610,Dec-17,,,-2567612,25750373
(주)나이벡,138610,Dec-18,,,-4146156,22317590
(주)나이벡,138610,Dec-19,,,-2726636,35734880
(주)나이스디앤비,130580,Dec-11,,,2483308,22641623
(주)나이스디앤비,130580,Dec-12,,,3024750,24790683
(주)나이스디앤비,130580,Dec-13,,,3012799,27132117
(주)나이스디앤비,130580,Dec-14,,,3625754,31070259
(주)나이스디앤비,130580,Dec-15,4366625,37168676,4269809,34806859
(주)나이스디앤비,130580,Dec-16,5728563,40466208,4342227,37343939
(주)나이스디앤비,130580,Dec-17,6414092,46928148,4960968,43008000
(주)나이스디앤비,130580,Dec-18,9299592,56660361,7840104,51102350
(주)나이스디앤비,130580,Dec-19,11280367,78675556,9097679,60523112
(주)나이스홀딩스,34310,Dec-11,33822237,427573951,6505010,329687222
(주)나이스홀딩스,34310,Dec-12,44822114,496053949,17518136,326573175
(주)나이스홀딩스,34310,Dec-13,63730747,865450175,8548366,340424811
(주)나이스홀딩스,34310,Dec-14,53713407,1191004551,8735163,374466879
(주)나이스홀딩스,34310,Dec-15,62915097,1242453840,6822102,379918653
(주)나이스홀딩스,34310,Dec-16,90779251,1408253173,18359912,388557495
(주)나이스홀딩스,34310,Dec-17,92750994,1742367144,5118791,384843529
(주)나이스홀딩스,34310,Dec-18,99301937,2172977804,-16465295,423389599
(주)나이스홀딩스,34310,Dec-19,77665757,2564827369,5118265,438147427
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,24748177,259574975,-2024012,224292636
(주)남선알미늄,8350,Dec-12,,,-16536943,236720122
(주)남선알미늄,8350,Dec-13,,,9655705,237576875
(주)남선알미늄,8350,Dec-14,,,17604236,240321965
(주)남선알미늄,8350,Dec-15,,,14881686,286102329
(주)남선알미늄,8350,Dec-16,,,20399638,283413750
(주)남선알미늄,8350,Dec-17,,,21742400,284649401
(주)남선알미늄,8350,Dec-18,25220519,303023071,25376157,294949630
(주)남선알미늄,8350,Dec-19,14479409,295529661,8338512,292559970
(주)남성,4270,Dec-11,-1822084,222934371,2680768,185361070
(주)남성,4270,Dec-12,-6862343,221414593,1286317,189440992
(주)남성,4270,Dec-13,-732650,200078722,1381106,170466140
(주)남성,4270,Dec-14,-3975359,195514519,-700522,170614606
(주)남성,4270,Dec-15,-520743,201740627,1848869,176973347
(주)남성,4270,Dec-16,1327730,204535206,1360255,169335721
(주)남성,4270,Dec-17,1356665,203435953,1354923,170016707
(주)남성,4270,Dec-18,-3576375,205083689,-3506408,168663357
(주)남성,4270,Dec-19,-2196177,204791617,-2135357,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,19279883,68289681
(주)내츄럴엔도텍,168330,Dec-14,,,20760517,88718019
(주)내츄럴엔도텍,168330,Dec-15,-15644528,69432771,-16896629,68048870
(주)내츄럴엔도텍,168330,Dec-16,-13177152,85875253,-12887062,84785249
(주)내츄럴엔도텍,168330,Dec-17,-8860824,85682820,-9645005,76003964
(주)내츄럴엔도텍,168330,Dec-18,-23238141,61165965,-16506112,58376529
(주)내츄럴엔도텍,168330,Dec-19,-16008383,48783961,-15322638,46385446
(주)네오리진,94860,Dec-11,649924,50506702,667150,38211632
(주)네오리진,94860,Dec-12,,,-2791896,43332725
(주)네오리진,94860,Dec-13,,,-12396768,41590190
(주)네오리진,94860,Dec-14,,,-18212371,30254515
(주)네오리진,94860,Dec-15,,,-3377781,15421277
(주)네오리진,94860,Dec-16,,,674598,15595920
(주)네오리진,94860,Dec-17,166207,17683620,218915,17731465
(주)네오리진,94860,Dec-18,,,-3781297,14691632
(주)네오리진,94860,Dec-19,,,-2726564,14066760
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,-1569501,64170222,-1740980,61104654
(주)네오오토,212560,Dec-15,,,7651072,120456080
(주)네오오토,212560,Dec-16,,,7883058,134856787
(주)네오오토,212560,Dec-17,,,4135626,137106556
(주)네오오토,212560,Dec-18,,,5798405,142507781
(주)네오오토,212560,Dec-19,,,2497866,141061458
(주)네오위즈,95660,Dec-11,72509057,626224593,79218344,591341137
(주)네오위즈,95660,Dec-12,5785127,625813964,3779378,617354527
(주)네오위즈,95660,Dec-13,46864398,506848572,52818309,551249191
(주)네오위즈,95660,Dec-14,-8177160,423334499,1272651,461517570
(주)네오위즈,95660,Dec-15,-21852100,374371339,-3653848,449105231
(주)네오위즈,95660,Dec-16,9853329,317438639,3632162,384869735
(주)네오위즈,95660,Dec-17,-2143713,304359379,-25872555,358084232
(주)네오위즈,95660,Dec-18,33524295,366712258,-4753411,369637231
(주)네오위즈,95660,Dec-19,27623322,398001624,6495544,364839362
(주)네오위즈홀딩스,42420,Dec-11,76477186,699856916,25370700,281363732
(주)네오위즈홀딩스,42420,Dec-12,13920271,689645348,23060658,293245166
(주)네오위즈홀딩스,42420,Dec-13,59898207,588519102,-2832876,262710442
(주)네오위즈홀딩스,42420,Dec-14,57500868,573964611,6541508,272391992
(주)네오위즈홀딩스,42420,Dec-15,49969692,570887893,64723380,368262016
(주)네오위즈홀딩스,42420,Dec-16,-8386452,533357640,-6839712,328583153
(주)네오위즈홀딩스,42420,Dec-17,-6798711,524777876,-10240089,313767777
(주)네오위즈홀딩스,42420,Dec-18,43566139,590591987,-4969594,306379044
(주)네오위즈홀딩스,42420,Dec-19,40857864,622123554,5768056,305733563
(주)네오크레마,311390,Dec-19,1025691,47211442,1258938,45863302
(주)네오티스,85910,Dec-11,,,3975553,68203366
(주)네오티스,85910,Dec-12,,,4313757,70371168
(주)네오티스,85910,Dec-13,2426104,85206045,2230587,82403567
(주)네오티스,85910,Dec-14,3063380,84630312,2581243,80613277
(주)네오티스,85910,Dec-15,-3593014,84946749,-4379435,80839473
(주)네오티스,85910,Dec-16,-1601111,84886956,-1560928,81259493
(주)네오티스,85910,Dec-17,-7249334,81029245,-7269754,78550459
(주)네오티스,85910,Dec-18,3178419,86639875,3000159,84260526
(주)네오티스,85910,Dec-19,1456670,86911739,1372323,84509470
(주)네오팜,92730,Dec-11,,,904242,34000642
(주)네오팜,92730,Dec-12,,,647763,34141789
(주)네오팜,92730,Dec-13,,,1895050,34758707
(주)네오팜,92730,Dec-14,,,2568482,35836403
(주)네오팜,92730,Dec-15,,,3407145,40409458
(주)네오팜,92730,Dec-16,7742494,46509145,8190762,46991314
(주)네오팜,92730,Dec-17,11559211,56694807,12152804,57785337
(주)네오팜,92730,Dec-18,15369685,72928484,15804253,74458661
(주)네오팜,92730,Dec-19,19245382,122741537,18153826,123245965
(주)네오펙트,290660,Dec-18,-9634328,35920416,-9665824,41288317
(주)네오펙트,290660,Dec-19,-15875139,47016455,-17139135,43811943
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,5755091,33226391
(주)네이블커뮤니케이션즈,153460,Dec-13,,,1181896,29331445
(주)네이블커뮤니케이션즈,153460,Dec-14,487174,30322642,512899,30283653
(주)네이블커뮤니케이션즈,153460,Dec-15,,,393860,30741693
(주)네이블커뮤니케이션즈,153460,Dec-16,,,150592,38055743
(주)네이블커뮤니케이션즈,153460,Dec-17,,,-6335770,30886559
(주)네이블커뮤니케이션즈,153460,Dec-18,,,-2345577,28037387
(주)네이블커뮤니케이션즈,153460,Dec-19,,,-372930,25949215
(주)네이처셀,7390,Dec-11,,,-1623029,26205792
(주)네이처셀,7390,Dec-12,,,-1898931,24824589
(주)네이처셀,7390,Dec-13,,,-3508978,23016530
(주)네이처셀,7390,Dec-14,,,1895130,24536576
(주)네이처셀,7390,Dec-15,,,-1335361,45969748
(주)네이처셀,7390,Dec-16,,,-3223414,52666628
(주)네이처셀,7390,Dec-17,,,-460739,51440663
(주)네이처셀,7390,Dec-18,,,2234809,52875422
(주)네이처셀,7390,Dec-19,,,902009,93110328
(주)네패스,33640,Dec-11,-2295720,319659039,15313134,268636973
(주)네패스,33640,Dec-12,11958578,338761029,19308651,313471403
(주)네패스,33640,Dec-13,-45807816,395087608,-18712505,308568404
(주)네패스,33640,Dec-14,-11628273,385538915,-35342960,308801673
(주)네패스,33640,Dec-15,-16324419,355858618,8781335,287262174
(주)네패스,33640,Dec-16,17966353,298597454,6876296,275811611
(주)네패스,33640,Dec-17,3941829,308121193,6296840,292764814
(주)네패스,33640,Dec-18,22949184,281991633,21916076,286763961
(주)네패스,33640,Dec-19,31091671,521648374,22314275,392537623
(주)넥센,5720,Dec-11,39245536,521959112,9964307,428934662
(주)넥센,5720,Dec-12,74432025,720858644,15215163,553189087
(주)넥센,5720,Dec-13,69078325,787194782,17335573,550327802
(주)넥센,5720,Dec-14,78942509,837243995,24869201,568520715
(주)넥센,5720,Dec-15,77791797,883064033,19983341,569535605
(주)넥센,5720,Dec-16,99387101,970602747,24424330,581253078
(주)넥센,5720,Dec-17,81842411,1085451848,37984229,653953608
(주)넥센,5720,Dec-18,88542209,3825103267,31162898,660401955
(주)넥센,5720,Dec-19,113665525,4098014996,11175516,651025593
(주)넥스턴바이오사이언스,89140,Dec-11,,,3078865,30761087
(주)넥스턴바이오사이언스,89140,Dec-12,,,2432506,28408118
(주)넥스턴바이오사이언스,89140,Dec-13,,,2843876,30594123
(주)넥스턴바이오사이언스,89140,Dec-14,,,3200426,33483189
(주)넥스턴바이오사이언스,89140,Dec-15,,,1360343,33210149
(주)넥스턴바이오사이언스,89140,Dec-16,,,17172998,98533684
(주)넥스턴바이오사이언스,89140,Dec-17,,,6779440,94752881
(주)넥스턴바이오사이언스,89140,Dec-18,,,5548998,113520280
(주)넥스턴바이오사이언스,89140,Dec-19,,,5757745,105169657
(주)넥스트아이,137940,Dec-11,,,4436962,26466732
(주)넥스트아이,137940,Dec-12,4846342,34121513,4973794,32953013
(주)넥스트아이,137940,Dec-13,4256862,40616025,4206747,39741543
(주)넥스트아이,137940,Dec-14,3488533,44377477,3692020,43788615
(주)넥스트아이,137940,Dec-15,3027494,46268860,2269930,44416952
(주)넥스트아이,137940,Dec-16,3542939,98887814,1070111,84181290
(주)넥스트아이,137940,Dec-17,-2700789,138956473,-2569261,112900563
(주)넥스트아이,137940,Dec-18,-6984417,177572044,-14184474,96931481
(주)넥스트아이,137940,Dec-19,-3034500,174552667,-8985430,99320936
(주)넥스트엔터테인먼트월드,160550,Dec-14,3053001,179333543,4239621,173642958
(주)넥스트엔터테인먼트월드,160550,Dec-15,917304,200430116,4591969,192488791
(주)넥스트엔터테인먼트월드,160550,Dec-16,3565697,230523945,2515577,218017170
(주)넥스트엔터테인먼트월드,160550,Dec-17,-7461325,256463072,-4091348,223093076
(주)넥스트엔터테인먼트월드,160550,Dec-18,-14763933,256522672,-10409333,210370784
(주)넥스트엔터테인먼트월드,160550,Dec-19,-11086371,313341346,-5267791,212129385
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,-3074434,42988788
(주)넥슨게임즈,225570,Dec-18,,,-12575177,29415924
(주)넥슨게임즈,225570,Dec-19,,,-17072539,72946033
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,-3993819,47885328,-2146368,43886650
(주)넵튠,217270,Dec-17,32090781,110288332,38706591,105560625
(주)넵튠,217270,Dec-18,-36924774,129607837,-31935240,123729011
(주)넵튠,217270,Dec-19,-20788823,115667487,-22287179,113005518
(주)노랑풍선,104620,Dec-19,-1655833,114981929,-1660509,114665477
(주)노루페인트,90350,Dec-11,8855546,490240264,4962284,473071190
(주)노루페인트,90350,Dec-12,4594714,527545682,4036807,511877762
(주)노루페인트,90350,Dec-13,11801316,528887786,9642871,507427528
(주)노루페인트,90350,Dec-14,15348682,544220095,12562677,518168929
(주)노루페인트,90350,Dec-15,32736913,572890897,15892098,526081263
(주)노루페인트,90350,Dec-16,9500106,570582358,26154809,543186736
(주)노루페인트,90350,Dec-17,29444479,591817509,20214700,541017214
(주)노루페인트,90350,Dec-18,12742107,607444943,14431267,555644322
(주)노루페인트,90350,Dec-19,18899753,627342505,15600123,570495808
(주)노루홀딩스,320,Dec-11,16898358,787102842,4834014,253906367
(주)노루홀딩스,320,Dec-12,18920682,835907566,14310884,264856913
(주)노루홀딩스,320,Dec-13,35979220,852424599,19472343,281605639
(주)노루홀딩스,320,Dec-14,37093086,899883032,14922978,290205704
(주)노루홀딩스,320,Dec-15,88213849,986460689,10109745,296813243
(주)노루홀딩스,320,Dec-16,20862481,970205089,69700225,358239741
(주)노루홀딩스,320,Dec-17,61978338,988648437,13031523,360020678
(주)노루홀딩스,320,Dec-18,2664076,987142342,5080181,359065830
(주)노루홀딩스,320,Dec-19,19914490,1007372302,3506339,358530733
(주)노바렉스,194700,Dec-18,9151951,106320975,10479899,107314076
(주)노바렉스,194700,Dec-19,14506483,154372405,14933775,155770082
(주)노바텍,285490,Dec-18,6867267,33247538,6735210,32623828
(주)노바텍,285490,Dec-19,5493009,39961029,5445767,44428906
(주)노블엠앤비,106520,Dec-12,7906235,91658984,9129624,92004066
(주)노블엠앤비,106520,Dec-13,17180083,129473218,15474487,128993822
(주)노블엠앤비,106520,Dec-14,-4693738,104172101,-6355661,103247253
(주)노블엠앤비,106520,Dec-15,-12191197,161827043,-11029188,128981670
(주)노블엠앤비,106520,Dec-16,-48675871,124085655,-53658104,93648196
(주)노블엠앤비,106520,Dec-17,-26087212,118174546,-28548691,97888905
(주)노블엠앤비,106520,Dec-18,-41279668,110217014,-42255446,89145551
(주)노블엠앤비,106520,Dec-19,-13979836,106373832,-11980056,93644281
(주)노터스,278650,Dec-19,4553784,61530652,3744943,57879362
(주)녹십자,6280,Dec-11,57600774,860353832,54075048,814582371
(주)녹십자,6280,Dec-12,55611788,954379520,54533187,904287417
(주)녹십자,6280,Dec-13,72027708,1104264801,68451075,1040802954
(주)녹십자,6280,Dec-14,86789123,1330351374,60660754,1232228382
(주)녹십자,6280,Dec-15,95687082,1415128446,110601286,1323117870
(주)녹십자,6280,Dec-16,65152451,1550614664,62902751,1422757264
(주)녹십자,6280,Dec-17,56711043,1703581525,54766059,1575759046
(주)녹십자,6280,Dec-18,34249900,1723409866,47932741,1580579529
(주)녹십자,6280,Dec-19,-11287400,1959299528,11840904,1742374171
(주)녹십자엠에스,142280,Dec-14,,,3716912,52098526
(주)녹십자엠에스,142280,Dec-15,603258,72607494,695175,67895027
(주)녹십자엠에스,142280,Dec-16,-2559573,63605007,-2046520,60320733
(주)녹십자엠에스,142280,Dec-17,-2344279,61564417,-2850890,57624087
(주)녹십자엠에스,142280,Dec-18,-11228629,63972829,-10571067,60982362
(주)녹십자엠에스,142280,Dec-19,-16350335,88866125,-16674516,85901362
(주)녹십자웰빙,234690,Dec-19,,,5699385,106715710
(주)녹십자홀딩스,5250,Dec-11,57069439,4603216704,16025365,880446935
(주)녹십자홀딩스,5250,Dec-12,90112725,1446337218,37284191,699470921
(주)녹십자홀딩스,5250,Dec-13,80790983,1624124363,16195004,766055042
(주)녹십자홀딩스,5250,Dec-14,101469183,1790874896,19640775,722616440
(주)녹십자홀딩스,5250,Dec-15,112848610,2058661120,17801560,829703432
(주)녹십자홀딩스,5250,Dec-16,74263537,2249277259,26794034,846282314
(주)녹십자홀딩스,5250,Dec-17,70728142,2560695918,20576338,958660032
(주)녹십자홀딩스,5250,Dec-18,19378934,2628599972,19510510,993043941
(주)녹십자홀딩스,5250,Dec-19,-30476552,2773868507,28053008,928991658
(주)녹원씨엔아이,65560,Dec-11,865590,20810938,557744,19339665
(주)녹원씨엔아이,65560,Dec-12,-4716733,19329646,-6866524,14679657
