회사명,거래소코드,회계년도,현금및현금성자산(IFRS연결),유동부채(IFRS연결),현금및현금성자산(IFRS개별),유동부채(IFRS개별)
(주)한화,880,Dec-19,3512676000,16002711000,322520991,2905783310
(주)핸디소프트,220180,Dec-16,21334518,10921547,21072640,10935909
(주)핸디소프트,220180,Dec-17,18304910,23873758,17626279,23423565
(주)핸디소프트,220180,Dec-18,6411980,23427537,6122578,23352854
(주)핸디소프트,220180,Dec-19,36244187,8360517,36082224,8379467
(주)헥토이노베이션,214180,Dec-15,,,29533504,3896637
(주)헥토이노베이션,214180,Dec-16,33867705,31504443,11625608,8714026
(주)헥토이노베이션,214180,Dec-17,99143962,63912967,16674555,4986325
(주)헥토이노베이션,214180,Dec-18,95088909,65887711,10246999,7975807
(주)헥토이노베이션,214180,Dec-19,94623655,72476242,10839392,14789881
(주)헥토파이낸셜,234340,Dec-19,,,79812503,57759903
(주)헬릭스미스,84990,Dec-11,712368,589838,569079,589838
(주)헬릭스미스,84990,Dec-12,645488,611236,496914,611236
(주)헬릭스미스,84990,Dec-13,2021755,882710,1870058,882710
(주)헬릭스미스,84990,Dec-14,,,708790,1131084
(주)헬릭스미스,84990,Dec-15,,,992561,1210553
(주)헬릭스미스,84990,Dec-16,,,5953296,843972
(주)헬릭스미스,84990,Dec-17,,,15132449,1472216
(주)헬릭스미스,84990,Dec-18,36409514,46108113,26992092,35264272
(주)헬릭스미스,84990,Dec-19,47573623,41418347,37462722,35206616
(주)현대공업,170030,Dec-13,13053000,26732069,2267999,17744513
(주)현대공업,170030,Dec-14,6963125,40749163,3711388,23960437
(주)현대공업,170030,Dec-15,17708243,42897289,6022278,24966664
(주)현대공업,170030,Dec-16,21719279,49854847,5114265,30439287
(주)현대공업,170030,Dec-17,21586505,46206285,14164392,28077099
(주)현대공업,170030,Dec-18,26644638,36508206,19147547,26221088
(주)현대공업,170030,Dec-19,12279492,37049306,7666859,29134554
(주)현대그린푸드,5440,Dec-11,16277539,214562156,4722401,124509619
(주)현대그린푸드,5440,Dec-12,19112166,236216985,6236135,122605213
(주)현대그린푸드,5440,Dec-13,26685023,245622226,12068655,129303571
(주)현대그린푸드,5440,Dec-14,24314182,284109576,5600544,125322645
(주)현대그린푸드,5440,Dec-15,23164333,267473453,17512191,134935431
(주)현대그린푸드,5440,Dec-16,33826905,371918500,18457935,153593430
(주)현대그린푸드,5440,Dec-17,49707707,484419459,10894360,139397005
(주)현대그린푸드,5440,Dec-18,55388196,455404936,14532748,150641914
(주)현대그린푸드,5440,Dec-19,69191041,527192460,9033332,172308724
(주)현대리바트,79430,Dec-11,27329897,123781048,25234052,115939185
(주)현대리바트,79430,Dec-12,28985917,109086332,27366300,98703401
(주)현대리바트,79430,Dec-13,32426475,112743834,31017779,102952178
(주)현대리바트,79430,Dec-14,38012728,109254501,36459605,106508872
(주)현대리바트,79430,Dec-15,42370302,117102597,40425024,113218559
(주)현대리바트,79430,Dec-16,24571139,124628242,20729084,122315171
(주)현대리바트,79430,Dec-17,68313104,247392021,65207702,241142841
(주)현대리바트,79430,Dec-18,26948706,212244555,22980472,204602047
(주)현대리바트,79430,Dec-19,48347403,248138586,42362171,241766840
(주)현대미포조선,10620,Dec-11,563619392,3913736770,445393428,1887432737
(주)현대미포조선,10620,Dec-12,155022457,3672716558,55537900,1438598663
(주)현대미포조선,10620,Dec-13,242741230,5983815119,138906360,1948360030
(주)현대미포조선,10620,Dec-14,715753091,6718704387,608962988,3077230148
(주)현대미포조선,10620,Dec-15,656701534,5618261782,551429429,2280139853
(주)현대미포조선,10620,Dec-16,804379492,5471849846,694729272,2138235574
(주)현대미포조선,10620,Dec-17,562237965,5904637238,542813641,1479802211
(주)현대미포조선,10620,Dec-18,280463109,1076380290,258637547,1163398586
(주)현대미포조선,10620,Dec-19,199829697,1001576278,192123592,1055004056
(주)현대바이오랜드,52260,Dec-11,10065198,15094938,9388297,14994899
(주)현대바이오랜드,52260,Dec-12,15127178,10169442,12390928,10039239
(주)현대바이오랜드,52260,Dec-13,19511949,28675620,16683744,28714390
(주)현대바이오랜드,52260,Dec-14,19662792,9889531,18481116,9395202
(주)현대바이오랜드,52260,Dec-15,11287836,23937826,10478306,23690554
(주)현대바이오랜드,52260,Dec-16,15149280,12692536,5966346,12441939
(주)현대바이오랜드,52260,Dec-17,19231980,22552418,13581831,22393172
(주)현대바이오랜드,52260,Dec-18,20557484,22658402,11712199,18645114
(주)현대바이오랜드,52260,Dec-19,14317446,22093453,9048572,10819040
(주)현대백화점,69960,Dec-11,8907624,1132349935,7695828,792985507
(주)현대백화점,69960,Dec-12,74463179,1245058062,58352116,749482076
(주)현대백화점,69960,Dec-13,79464795,1289718915,58007347,994310739
(주)현대백화점,69960,Dec-14,17581239,1431603270,10366401,1047801188
(주)현대백화점,69960,Dec-15,43935158,1086858631,10033635,852054915
(주)현대백화점,69960,Dec-16,69959564,1325546418,14222329,1095949412
(주)현대백화점,69960,Dec-17,86390664,1745054925,27781424,1363209638
(주)현대백화점,69960,Dec-18,241013325,1293202919,160819887,937297695
(주)현대백화점,69960,Dec-19,53662801,1443427263,22044109,1063549523
(주)현대에버다임,41440,Dec-11,4980174,82262449,4623815,80679399
(주)현대에버다임,41440,Dec-12,6019235,98511434,3658196,89348231
(주)현대에버다임,41440,Dec-13,9534327,119647663,2132034,105258901
(주)현대에버다임,41440,Dec-14,12390169,154550750,3643385,129475624
(주)현대에버다임,41440,Dec-15,11446659,117721663,6748855,94699744
(주)현대에버다임,41440,Dec-16,7220689,86503332,953204,63304412
(주)현대에버다임,41440,Dec-17,4190611,82396891,611702,62684279
(주)현대에버다임,41440,Dec-18,5175949,69165709,206032,55595412
(주)현대에버다임,41440,Dec-19,5300310,79456840,1592461,67712574
(주)현대이지웰,90850,Dec-13,,,10018889,17839730
(주)현대이지웰,90850,Dec-14,,,10187240,27347570
(주)현대이지웰,90850,Dec-15,15240456,33482474,15192818,33451468
(주)현대이지웰,90850,Dec-16,8121617,35283616,5944374,35007020
(주)현대이지웰,90850,Dec-17,14818256,43318717,14424903,42919954
(주)현대이지웰,90850,Dec-18,11926692,53388377,9578486,52612202
(주)현대이지웰,90850,Dec-19,19580091,51840889,15048408,50198794
(주)현대퓨처넷,126560,Dec-11,18507706,129390413,7167579,69992581
(주)현대퓨처넷,126560,Dec-12,22721657,68861898,3783458,15408683
(주)현대퓨처넷,126560,Dec-13,35929587,64186511,2949519,12378868
(주)현대퓨처넷,126560,Dec-14,23640266,59210968,1124532,10166447
(주)현대퓨처넷,126560,Dec-15,33654004,43137714,3496102,6507708
(주)현대퓨처넷,126560,Dec-16,63190344,51275540,59104266,48842863
(주)현대퓨처넷,126560,Dec-17,31693127,55088249,26537342,52855633
(주)현대퓨처넷,126560,Dec-18,9902065,47212725,6082360,41599690
(주)현대퓨처넷,126560,Dec-19,14201875,64147621,10559791,60705810
(주)현대홈쇼핑,57050,Dec-11,122994102,261238459,121368660,260326648
(주)현대홈쇼핑,57050,Dec-12,,,2951129,315113956
(주)현대홈쇼핑,57050,Dec-13,,,8492202,251643567
(주)현대홈쇼핑,57050,Dec-14,,,3938271,260292441
(주)현대홈쇼핑,57050,Dec-15,34692492,286340017,34689574,282236888
(주)현대홈쇼핑,57050,Dec-16,4815497,418812699,4802306,413642188
(주)현대홈쇼핑,57050,Dec-17,29591844,307447690,29549442,299341374
(주)현대홈쇼핑,57050,Dec-18,84786611,763271810,12267774,320561052
(주)현대홈쇼핑,57050,Dec-19,39545270,537815662,11916533,239594846
(주)협진,138360,Dec-13,,,8999328,2242813
(주)협진,138360,Dec-14,1700928,5403232,1675625,5159739
(주)협진,138360,Dec-15,1712133,3941199,1533756,3411643
(주)협진,138360,Dec-16,3040957,7663340,2927181,6678860
(주)협진,138360,Dec-17,1196907,10799028,386999,10355044
(주)협진,138360,Dec-18,16015471,17438772,15852117,17219356
(주)협진,138360,Dec-19,4122096,6884671,4035206,6877471
(주)형지아이앤씨,11080,Dec-11,,,104484,20657660
(주)형지아이앤씨,11080,Dec-12,,,2406209,22236421
(주)형지아이앤씨,11080,Dec-13,,,3192905,23438061
(주)형지아이앤씨,11080,Dec-14,1728392,45454353,1699195,44562594
(주)형지아이앤씨,11080,Dec-15,3094217,47655826,2761723,47489650
(주)형지아이앤씨,11080,Dec-16,2362510,46342675,2182326,46227569
(주)형지아이앤씨,11080,Dec-17,898779,40585490,863845,40524556
(주)형지아이앤씨,11080,Dec-18,,,4361233,43793704
(주)형지아이앤씨,11080,Dec-19,5190116,36673672,4920245,36673672
(주)형지엘리트,93240,Jun-11,7808239,27335543,7699321,26331140
(주)형지엘리트,93240,Jun-12,14331492,28761931,14180472,28048146
(주)형지엘리트,93240,Jun-13,21407091,19136550,21266665,18626515
(주)형지엘리트,93240,Jun-14,25322293,10453073,25291484,9912385
(주)형지엘리트,93240,Jun-15,18075506,40311645,3000243,20228759
(주)형지엘리트,93240,Jun-16,8091406,107271314,1186981,78611125
(주)형지엘리트,93240,Jun-17,7558053,69186401,6291864,33334877
(주)형지엘리트,93240,Jun-18,9712291,72695245,7403145,33331780
(주)형지엘리트,93240,Jun-19,6890214,46979480,5336667,14556883
(주)혜인,3010,Dec-11,5341109,73210104,3661918,71924081
(주)혜인,3010,Dec-12,1991045,110723200,932219,109303067
(주)혜인,3010,Dec-13,4875310,120200418,3497613,111396344
(주)혜인,3010,Dec-14,2658816,145109273,1077576,132937655
(주)혜인,3010,Dec-15,9195943,130466669,6747481,121805496
(주)혜인,3010,Dec-16,3387242,128956164,2681017,125765158
(주)혜인,3010,Dec-17,8340169,129706883,8159155,125513235
(주)혜인,3010,Dec-18,5232436,133135754,5080747,129146530
(주)혜인,3010,Dec-19,21316978,116378831,21291162,112487831
(주)호텔신라,8770,Dec-11,129715405,297394524,124048397,292365913
(주)호텔신라,8770,Dec-12,273639848,348469267,265898593,346763321
(주)호텔신라,8770,Dec-13,225861064,432545717,218057089,429850036
(주)호텔신라,8770,Dec-14,186726588,435192489,163363244,372035667
(주)호텔신라,8770,Dec-15,325824453,582845802,299873535,517605266
(주)호텔신라,8770,Dec-16,346650587,739927065,314652294,619069717
(주)호텔신라,8770,Dec-17,474418583,910093320,430673488,792871347
(주)호텔신라,8770,Dec-18,281904025,1002732634,211713267,840959995
(주)호텔신라,8770,Dec-19,508299588,1438081657,437782288,1239023498
(주)홈센타홀딩스,60560,Dec-11,3730657,23185273,3706182,17309634
(주)홈센타홀딩스,60560,Dec-12,2833334,40269473,2804236,27319385
(주)홈센타홀딩스,60560,Dec-13,7186394,39184911,7060383,25633808
(주)홈센타홀딩스,60560,Dec-14,6288212,23629943,6156504,13015479
(주)홈센타홀딩스,60560,Dec-15,3755269,25561890,982673,15158351
(주)홈센타홀딩스,60560,Dec-16,5154053,106972874,114257,67146738
(주)홈센타홀딩스,60560,Dec-17,23537700,123901775,5382539,81935519
(주)홈센타홀딩스,60560,Dec-18,18040518,133142953,450475,75262725
(주)홈센타홀딩스,60560,Dec-19,18742241,144611637,1910422,86877537
(주)홈캐스트,64240,Dec-11,25428854,34091879,25282976,30648143
(주)홈캐스트,64240,Dec-12,8795036,14331380,8553358,13930587
(주)홈캐스트,64240,Dec-13,5746255,23311555,5493333,22800996
(주)홈캐스트,64240,Dec-14,12505743,40035202,12323220,37996602
(주)홈캐스트,64240,Dec-15,20519380,22197835,20444431,22197835
(주)홈캐스트,64240,Dec-16,39865194,31400940,39791047,31400940
(주)홈캐스트,64240,Dec-17,26949804,14559977,26884075,14559977
(주)홈캐스트,64240,Dec-18,33529040,20181618,27149190,11146930
(주)홈캐스트,64240,Dec-19,22713130,9395815,16584370,4449454
(주)화승엔터프라이즈,241590,Dec-16,77751689,226787119,57785582,619077
(주)화승엔터프라이즈,241590,Dec-17,47344835,326045872,29906363,12065362
(주)화승엔터프라이즈,241590,Dec-18,59937424,407965094,21879315,25778164
(주)화승엔터프라이즈,241590,Dec-19,71665142,519598858,25373328,36032782
(주)화승인더스트리,6060,Dec-11,40755759,308902477,25914229,143104305
(주)화승인더스트리,6060,Dec-12,39768297,268871358,24112071,103019746
(주)화승인더스트리,6060,Dec-13,35541942,320876739,26661729,131464946
(주)화승인더스트리,6060,Dec-14,12032595,382793772,4075746,186629854
(주)화승인더스트리,6060,Dec-15,33984927,395783691,15871639,198203078
(주)화승인더스트리,6060,Dec-16,126277822,453753981,28635547,227812016
(주)화승인더스트리,6060,Dec-17,90518775,485156561,32255640,237532335
(주)화승인더스트리,6060,Dec-18,96093747,541956893,13085711,208260407
(주)화승인더스트리,6060,Dec-19,127997038,684513731,33833606,221281109
(주)화승코퍼레이션,13520,Dec-11,53362424,665532217,10646300,309796715
(주)화승코퍼레이션,13520,Dec-12,54537191,634973153,6482482,303747505
(주)화승코퍼레이션,13520,Dec-13,64748789,792690300,6262032,321556299
(주)화승코퍼레이션,13520,Dec-14,78640296,807304541,5231264,325911278
(주)화승코퍼레이션,13520,Dec-15,72959772,891460768,6600474,391592610
(주)화승코퍼레이션,13520,Dec-16,107038556,897003710,4228172,422135588
(주)화승코퍼레이션,13520,Dec-17,124763618,815930904,15345433,361109823
(주)화승코퍼레이션,13520,Dec-18,123137917,867113760,4945758,378686809
(주)화승코퍼레이션,13520,Dec-19,101258275,838551622,3933390,393534857
(주)화신,10690,Dec-11,132868802,415033866,16971371,127856310
(주)화신,10690,Dec-12,87226994,372547359,6666563,106290203
(주)화신,10690,Dec-13,94384804,312259670,2876589,149202038
(주)화신,10690,Dec-14,162017716,397117030,3793627,140381174
(주)화신,10690,Dec-15,91241566,368342122,8954822,120464466
(주)화신,10690,Dec-16,119890797,458319482,26229533,212687761
(주)화신,10690,Dec-17,66884374,417736155,19701526,157546234
(주)화신,10690,Dec-18,78002226,466801161,5180788,252015137
(주)화신,10690,Dec-19,71253603,383081096,4573298,191008386
(주)화신정공,126640,Dec-11,,,18653223,25802722
(주)화신정공,126640,Dec-12,,,9250931,28426554
(주)화신정공,126640,Dec-13,,,1405108,34195622
(주)화신정공,126640,Dec-14,,,502112,31196526
(주)화신정공,126640,Dec-15,,,7523309,23627703
(주)화신정공,126640,Dec-16,,,8385480,33284343
(주)화신정공,126640,Dec-17,,,10276993,26485529
(주)화신정공,126640,Dec-18,,,12020222,25904628
(주)화신정공,126640,Dec-19,,,33372480,36581665
(주)화인베스틸,133820,Dec-14,,,82218,127322910
(주)화인베스틸,133820,Dec-15,,,1895300,120452933
(주)화인베스틸,133820,Dec-16,,,3195214,122858674
(주)화인베스틸,133820,Dec-17,,,1890171,113497874
(주)화인베스틸,133820,Dec-18,,,1899656,116055174
(주)화인베스틸,133820,Dec-19,,,2465113,103957232
(주)황금에스티,32560,Dec-11,26228902,89244154,25280400,69742138
(주)황금에스티,32560,Dec-12,9895173,69233906,9561578,47584636
(주)황금에스티,32560,Dec-13,12486702,72355244,11841409,49371405
(주)황금에스티,32560,Dec-14,11618507,58993850,10062363,39150028
(주)황금에스티,32560,Dec-15,19327412,95740442,16007876,70543440
(주)황금에스티,32560,Dec-16,30973901,104815436,15133683,42705067
(주)황금에스티,32560,Dec-17,26803008,70197883,18475945,39639671
(주)황금에스티,32560,Dec-18,36255129,123669788,20119998,45181654
(주)황금에스티,32560,Dec-19,54859986,58462017,15098085,22695197
(주)효성,4800,Dec-11,526593181,6372497861,133338665,3532979992
(주)효성,4800,Dec-12,434292838,6621137641,143396368,3356511032
(주)효성,4800,Dec-13,444590519,7132551939,108906426,3454855940
(주)효성,4800,Dec-14,526920334,7226172223,65832048,3333498426
(주)효성,4800,Dec-15,513261651,6718310491,22005601,2987019728
(주)효성,4800,Dec-16,431707332,6883076534,40667355,2884256635
(주)효성,4800,Dec-17,501132728,7601179357,46621685,3111121680
(주)효성,4800,Dec-18,341208430,2247871301,11916171,87708296
(주)효성,4800,Dec-19,189328247,2238401834,2963699,132813816
(주)후성,93370,Dec-11,4003901,102609214,2220160,101285586
(주)후성,93370,Dec-12,11430186,71144538,989067,67973287
(주)후성,93370,Dec-13,5461826,65294373,1427281,61617830
(주)후성,93370,Dec-14,6815463,82265306,680425,72577524
(주)후성,93370,Dec-15,12354246,73035137,7927323,69891578
(주)후성,93370,Dec-16,20274923,81693897,13442501,48405887
(주)후성,93370,Dec-17,34764202,47277182,12433294,45559824
(주)후성,93370,Dec-18,32737067,70604449,18743467,64943484
(주)후성,93370,Dec-19,40122040,92139190,27682465,55326838
(주)휠라홀딩스,81660,Dec-11,48328150,242500221,20370940,149152823
(주)휠라홀딩스,81660,Dec-12,35961838,247261087,24897714,166242596
(주)휠라홀딩스,81660,Dec-13,60740698,209757694,20368977,126888537
(주)휠라홀딩스,81660,Dec-14,60092754,197260160,13912838,78334697
(주)휠라홀딩스,81660,Dec-15,46937861,271629463,16359362,113413179
(주)휠라홀딩스,81660,Dec-16,149389365,1193035494,14169663,177806549
(주)휠라홀딩스,81660,Dec-17,107696148,694580575,7506300,237535750
(주)휠라홀딩스,81660,Dec-18,149001325,672315663,40061837,132490503
(주)휠라홀딩스,81660,Dec-19,232032424,867356009,131616425,229837490
(주)휴네시온,290270,Dec-18,3615589,2891465,3455084,2374849
(주)휴네시온,290270,Dec-19,4720991,3965887,4121283,3052233
(주)휴니드테크놀러지스,5870,Dec-11,,,9238417,34109746
(주)휴니드테크놀러지스,5870,Dec-12,,,9186499,39087432
(주)휴니드테크놀러지스,5870,Dec-13,,,10993325,43710027
(주)휴니드테크놀러지스,5870,Dec-14,,,9884368,50277537
(주)휴니드테크놀러지스,5870,Dec-15,,,22204507,69500926
(주)휴니드테크놀러지스,5870,Dec-16,,,27533707,52258141
(주)휴니드테크놀러지스,5870,Dec-17,,,11052545,26141740
(주)휴니드테크놀러지스,5870,Dec-18,,,1580058,110955730
(주)휴니드테크놀러지스,5870,Dec-19,,,27405723,138279585
(주)휴맥스,115160,Dec-11,73435909,355920539,21970779,285839945
(주)휴맥스,115160,Dec-12,84485299,281625493,42200574,230757270
(주)휴맥스,115160,Dec-13,88934942,358346709,42017273,232847236
(주)휴맥스,115160,Dec-14,94281122,450868715,35031211,279729734
(주)휴맥스,115160,Dec-15,152582594,412425803,59614353,230584017
(주)휴맥스,115160,Dec-16,187734123,473947585,58546659,297287957
(주)휴맥스,115160,Dec-17,108096404,732933030,51879310,556842859
(주)휴맥스,115160,Dec-18,118619583,566654579,38045789,441704119
