회사명,거래소코드,회계년도,당기자산(IFRS연결),전기자산(IFRS연결),당기자산(IFRS개별),전기자산(IFRS개별)
(주)기산텔레콤,35460,Dec-19,66789756,66789756,40025881,40025881
(주)까뮤이앤씨,13700,Dec-11,,,248885092,248885092
(주)까뮤이앤씨,13700,Dec-12,,,203481478,205728744
(주)까뮤이앤씨,13700,Dec-13,,,167635146,167635146
(주)까뮤이앤씨,13700,Dec-14,,,129647729,129647729
(주)까뮤이앤씨,13700,Dec-15,,,129465385,129465385
(주)까뮤이앤씨,13700,Dec-16,,,142978398,142978398
(주)까뮤이앤씨,13700,Dec-17,,,139937930,139937930
(주)까뮤이앤씨,13700,Dec-18,,,142240175,142240175
(주)까뮤이앤씨,13700,Dec-19,,,168876167,168876167
(주)까스텔바작,308100,Dec-19,89005071,89005071,88614189,88614189
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,99495652,99495652,72593232,72593232
(주)나노,187790,Dec-16,83440884,83440884,57351009,57351009
(주)나노,187790,Dec-17,91574665,91574665,59149648,59149648
(주)나노,187790,Dec-18,108261295,108261295,66624058,66624058
(주)나노,187790,Dec-19,116141232,116141232,73016346,73016346
(주)나노브릭,286750,Dec-19,24551526,,24551526,24551526
(주)나노신소재,121600,Dec-11,73056413,73056413,73039188,73039188
(주)나노신소재,121600,Dec-12,68351781,68351781,68451247,68451247
(주)나노신소재,121600,Dec-13,67523690,67523690,67590589,67590589
(주)나노신소재,121600,Dec-14,71678554,71678554,71672677,71672677
(주)나노신소재,121600,Dec-15,83449448,83449448,82685704,82685704
(주)나노신소재,121600,Dec-16,84239207,84239207,84288643,84288643
(주)나노신소재,121600,Dec-17,88963512,88963512,89013566,89013566
(주)나노신소재,121600,Dec-18,98480424,98480424,98056917,98056917
(주)나노신소재,121600,Dec-19,101893569,101893569,101777474,101777474
(주)나노엔텍,39860,Dec-11,49649382,49649382,50081334,50081334
(주)나노엔텍,39860,Dec-12,44437103,44437103,44443980,44443980
(주)나노엔텍,39860,Dec-13,44803627,44803627,46319139,46319139
(주)나노엔텍,39860,Dec-14,43261142,43261142,46185844,46185844
(주)나노엔텍,39860,Dec-15,52687009,52687009,58551326,58551326
(주)나노엔텍,39860,Dec-16,45707894,45707894,47792785,47792785
(주)나노엔텍,39860,Dec-17,42369896,42369896,45400592,45400592
(주)나노엔텍,39860,Dec-18,42161682,42161682,45657059,45657059
(주)나노엔텍,39860,Dec-19,46639328,46639328,50554981,50554981
(주)나무가,190510,Dec-15,203857810,203857810,147630953,147630953
(주)나무가,190510,Dec-16,195912474,195912474,114797114,114797114
(주)나무가,190510,Dec-17,142414320,142414320,73845257,73845257
(주)나무가,190510,Dec-18,118767661,118767661,78000824,78000824
(주)나무가,190510,Dec-19,194518538,194518538,157114377,157114377
(주)나스미디어,89600,Dec-13,,,97139620,97139620
(주)나스미디어,89600,Dec-14,,,97502238,97502238
(주)나스미디어,89600,Dec-15,,141732627,141732627,141732627
(주)나스미디어,89600,Dec-16,263925022,263925022,192274757,192274757
(주)나스미디어,89600,Dec-17,315966980,315966980,239540352,239540352
(주)나스미디어,89600,Dec-18,303112420,303112420,229196776,229196776
(주)나스미디어,89600,Dec-19,356236026,356236026,279587256,279587256
(주)나이벡,138610,Dec-11,,,17401025,17401025
(주)나이벡,138610,Dec-12,,,16460027,16460027
(주)나이벡,138610,Dec-13,,,17054924,17054924
(주)나이벡,138610,Dec-14,,,14148441,14148441
(주)나이벡,138610,Dec-15,,,19428914,19428914
(주)나이벡,138610,Dec-16,,,22969642,22969642
(주)나이벡,138610,Dec-17,,,25750373,25750373
(주)나이벡,138610,Dec-18,,,22317590,22317590
(주)나이벡,138610,Dec-19,,,35734880,35734880
(주)나이스디앤비,130580,Dec-11,,,22641623,22641623
(주)나이스디앤비,130580,Dec-12,,,24790683,24790683
(주)나이스디앤비,130580,Dec-13,,,27132117,27132117
(주)나이스디앤비,130580,Dec-14,,31070259,31070259,31070259
(주)나이스디앤비,130580,Dec-15,37168676,37168676,34806859,34806859
(주)나이스디앤비,130580,Dec-16,40466208,40466208,37343939,37343939
(주)나이스디앤비,130580,Dec-17,46928148,46928148,43008000,43008000
(주)나이스디앤비,130580,Dec-18,56660361,56660361,51102350,51102350
(주)나이스디앤비,130580,Dec-19,78675556,78675556,60523112,60523112
(주)나이스홀딩스,34310,Dec-11,427573951,427573951,329687222,329687222
(주)나이스홀딩스,34310,Dec-12,496053949,790650223,326573175,326573175
(주)나이스홀딩스,34310,Dec-13,865450175,865450175,340424811,340424811
(주)나이스홀딩스,34310,Dec-14,1191004551,1191004551,374466879,374466879
(주)나이스홀딩스,34310,Dec-15,1242453840,1242453840,379918653,379918653
(주)나이스홀딩스,34310,Dec-16,1408253173,1408253173,388557495,388557495
(주)나이스홀딩스,34310,Dec-17,1742367144,1742367144,384843529,384843529
(주)나이스홀딩스,34310,Dec-18,2172977804,2172977804,423389599,423389599
(주)나이스홀딩스,34310,Dec-19,2564827369,2564827369,438147427,438147427
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,259574975,,224292636,259574975
(주)남선알미늄,8350,Dec-12,,,236720122,236720122
(주)남선알미늄,8350,Dec-13,,,237576875,237576875
(주)남선알미늄,8350,Dec-14,,,240321965,240321965
(주)남선알미늄,8350,Dec-15,,,286102329,286102329
(주)남선알미늄,8350,Dec-16,,,283413750,283413750
(주)남선알미늄,8350,Dec-17,,284649401,284649401,284649401
(주)남선알미늄,8350,Dec-18,303023071,303023071,294949630,294949630
(주)남선알미늄,8350,Dec-19,295529661,295529661,292559970,292559970
(주)남성,4270,Dec-11,222934371,222934371,185361070,185361070
(주)남성,4270,Dec-12,221414593,221414593,189440992,189440992
(주)남성,4270,Dec-13,200078722,200078722,170466140,170466140
(주)남성,4270,Dec-14,195514519,195514519,170614606,170614606
(주)남성,4270,Dec-15,201740627,201740627,176973347,165155084
(주)남성,4270,Dec-16,204535206,204535206,169335721,169335721
(주)남성,4270,Dec-17,203435953,203435953,170016707,170016707
(주)남성,4270,Dec-18,205083689,205083689,168663357,168663357
(주)남성,4270,Dec-19,204791617,204791617,168351672,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,68289681,68289681
(주)내츄럴엔도텍,168330,Dec-14,,88718019,88718019,88718019
(주)내츄럴엔도텍,168330,Dec-15,69432771,69432771,68048870,68048870
(주)내츄럴엔도텍,168330,Dec-16,85875253,85875253,84785249,84785249
(주)내츄럴엔도텍,168330,Dec-17,85682820,85682820,76003964,76003964
(주)내츄럴엔도텍,168330,Dec-18,61165965,61165965,58376529,58376529
(주)내츄럴엔도텍,168330,Dec-19,48783961,48783961,46385446,46385446
(주)네오리진,94860,Dec-11,50506702,,38211632,50506702
(주)네오리진,94860,Dec-12,,,43332725,43332725
(주)네오리진,94860,Dec-13,,,41590190,41590190
(주)네오리진,94860,Dec-14,,,30254515,30254515
(주)네오리진,94860,Dec-15,,,15421277,15421277
(주)네오리진,94860,Dec-16,,15595920,15595920,15595920
(주)네오리진,94860,Dec-17,17683620,,17731465,17683620
(주)네오리진,94860,Dec-18,,,14691632,14691632
(주)네오리진,94860,Dec-19,,,14066760,14066760
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,64170222,64170222,61104654,61104654
(주)네오오토,212560,Dec-15,,,120456080,120456080
(주)네오오토,212560,Dec-16,,,134856787,134856787
(주)네오오토,212560,Dec-17,,,137106556,137106556
(주)네오오토,212560,Dec-18,,,142507781,142507781
(주)네오오토,212560,Dec-19,,,141061458,141061458
(주)네오위즈,95660,Dec-11,626224593,626224593,591341137,591341137
(주)네오위즈,95660,Dec-12,625813964,597772816,617354527,617354527
(주)네오위즈,95660,Dec-13,506848572,506848572,551249191,551249191
(주)네오위즈,95660,Dec-14,423334499,423334499,461517570,461517570
(주)네오위즈,95660,Dec-15,374371339,374371339,449105231,449105231
(주)네오위즈,95660,Dec-16,317438639,317438639,384869735,384869735
(주)네오위즈,95660,Dec-17,304359379,304359379,358084232,358084232
(주)네오위즈,95660,Dec-18,366712258,366712258,369637231,369637231
(주)네오위즈,95660,Dec-19,398001624,398001624,364839362,364839362
(주)네오위즈홀딩스,42420,Dec-11,699856916,699856916,281363732,281363732
(주)네오위즈홀딩스,42420,Dec-12,689645348,667667166,293245166,293245166
(주)네오위즈홀딩스,42420,Dec-13,588519102,588519102,262710442,262710442
(주)네오위즈홀딩스,42420,Dec-14,573964611,573964611,272391992,272391992
(주)네오위즈홀딩스,42420,Dec-15,570887893,570887893,368262016,368262016
(주)네오위즈홀딩스,42420,Dec-16,533357640,533357640,328583153,328583153
(주)네오위즈홀딩스,42420,Dec-17,524777876,524777876,313767777,313767777
(주)네오위즈홀딩스,42420,Dec-18,590591987,590591987,306379044,306379044
(주)네오위즈홀딩스,42420,Dec-19,622123554,622123554,305733563,305733563
(주)네오크레마,311390,Dec-19,47211442,47211442,45863302,45863302
(주)네오티스,85910,Dec-11,,,68203366,68203366
(주)네오티스,85910,Dec-12,,70921168,70371168,70954902
(주)네오티스,85910,Dec-13,85206045,85206045,82403567,82403567
(주)네오티스,85910,Dec-14,84630312,84630312,80613277,80613277
(주)네오티스,85910,Dec-15,84946749,84946749,80839473,80839473
(주)네오티스,85910,Dec-16,84886956,84886956,81259493,81259493
(주)네오티스,85910,Dec-17,81029245,81029245,78550459,78550459
(주)네오티스,85910,Dec-18,86639875,86639875,84260526,84260526
(주)네오티스,85910,Dec-19,86911739,86911739,84509470,84509470
(주)네오팜,92730,Dec-11,,,34000642,34000642
(주)네오팜,92730,Dec-12,,,34141789,34141789
(주)네오팜,92730,Dec-13,,,34758707,34758707
(주)네오팜,92730,Dec-14,,,35836403,35836403
(주)네오팜,92730,Dec-15,,40409458,40409458,40409458
(주)네오팜,92730,Dec-16,46509145,46509145,46991314,46991314
(주)네오팜,92730,Dec-17,56694807,56694807,57785337,57785337
(주)네오팜,92730,Dec-18,72928484,72928484,74458661,74458661
(주)네오팜,92730,Dec-19,122741537,122741537,123245965,123245965
(주)네오펙트,290660,Dec-18,35920416,35920416,41288317,41288317
(주)네오펙트,290660,Dec-19,47016455,47016455,43811943,43811943
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,33226391,33226391
(주)네이블커뮤니케이션즈,153460,Dec-13,,29331445,29331445,29331445
(주)네이블커뮤니케이션즈,153460,Dec-14,30322642,,30283653,30322642
(주)네이블커뮤니케이션즈,153460,Dec-15,,,30741693,30741693
(주)네이블커뮤니케이션즈,153460,Dec-16,,,38055743,38055743
(주)네이블커뮤니케이션즈,153460,Dec-17,,,30886559,30886559
(주)네이블커뮤니케이션즈,153460,Dec-18,,,28037387,28037387
(주)네이블커뮤니케이션즈,153460,Dec-19,,,25949215,25949215
(주)네이처셀,7390,Dec-11,,,26205792,26205792
(주)네이처셀,7390,Dec-12,,,24824589,24824589
(주)네이처셀,7390,Dec-13,,,23016530,23016530
(주)네이처셀,7390,Dec-14,,,24536576,24536576
(주)네이처셀,7390,Dec-15,,,45969748,45969748
(주)네이처셀,7390,Dec-16,,,52666628,50596383
(주)네이처셀,7390,Dec-17,,,51440663,51440663
(주)네이처셀,7390,Dec-18,,,52875422,52875422
(주)네이처셀,7390,Dec-19,,,93110328,93110328
(주)네패스,33640,Dec-11,319659039,319659039,268636973,268636973
(주)네패스,33640,Dec-12,338761029,380082061,313471403,313471403
(주)네패스,33640,Dec-13,395087608,395087608,308568404,308568404
(주)네패스,33640,Dec-14,385538915,385538915,308801673,308801673
(주)네패스,33640,Dec-15,355858618,355858618,287262174,287262174
(주)네패스,33640,Dec-16,298597454,298597454,275811611,275811611
(주)네패스,33640,Dec-17,308121193,308121193,292764814,292764814
(주)네패스,33640,Dec-18,281991633,281991633,286763961,286763961
(주)네패스,33640,Dec-19,521648374,521648374,392537623,392537623
(주)넥센,5720,Dec-11,521959112,521959112,428934662,428934662
(주)넥센,5720,Dec-12,720858644,720858644,553189087,553189087
(주)넥센,5720,Dec-13,787194782,787194782,550327802,550327802
(주)넥센,5720,Dec-14,837243995,837243995,568520715,568520715
(주)넥센,5720,Dec-15,883064033,883064033,569535605,569535605
(주)넥센,5720,Dec-16,970602747,970602747,581253078,581253078
(주)넥센,5720,Dec-17,1085451848,1085451848,653953608,653953608
(주)넥센,5720,Dec-18,3825103267,3825103267,660401955,660401955
(주)넥센,5720,Dec-19,4098014996,4098014996,651025593,651025593
(주)넥스턴바이오사이언스,89140,Dec-11,,,30761087,30761087
(주)넥스턴바이오사이언스,89140,Dec-12,,,28408118,28408118
(주)넥스턴바이오사이언스,89140,Dec-13,,,30594123,30594123
(주)넥스턴바이오사이언스,89140,Dec-14,,,33483189,33483189
(주)넥스턴바이오사이언스,89140,Dec-15,,,33210149,33210149
(주)넥스턴바이오사이언스,89140,Dec-16,,,98533684,98533684
(주)넥스턴바이오사이언스,89140,Dec-17,,,94752881,94752881
(주)넥스턴바이오사이언스,89140,Dec-18,,,113520280,113520280
(주)넥스턴바이오사이언스,89140,Dec-19,,,105169657,105169657
(주)넥스트아이,137940,Dec-11,,26466732,26466732,26466732
(주)넥스트아이,137940,Dec-12,34121513,34121513,32953013,32953013
(주)넥스트아이,137940,Dec-13,40616025,40616025,39741543,39741543
(주)넥스트아이,137940,Dec-14,44377477,44377477,43788615,43788615
(주)넥스트아이,137940,Dec-15,46268860,46268860,44416952,44416952
(주)넥스트아이,137940,Dec-16,98887814,98887814,84181290,84181290
(주)넥스트아이,137940,Dec-17,138956473,138956473,112900563,112900563
(주)넥스트아이,137940,Dec-18,177572044,177572044,96931481,96931481
(주)넥스트아이,137940,Dec-19,174552667,174552667,99320936,99320936
(주)넥스트엔터테인먼트월드,160550,Dec-14,179333543,179333543,173642958,173642958
(주)넥스트엔터테인먼트월드,160550,Dec-15,200430116,200430116,192488791,192488791
(주)넥스트엔터테인먼트월드,160550,Dec-16,230523945,230523945,218017170,218017170
(주)넥스트엔터테인먼트월드,160550,Dec-17,256463072,256463072,223093076,223093076
(주)넥스트엔터테인먼트월드,160550,Dec-18,256522672,256522672,210370784,210370784
(주)넥스트엔터테인먼트월드,160550,Dec-19,313341346,313341346,212129385,212129385
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,42988788,42988788
(주)넥슨게임즈,225570,Dec-18,,,29415924,29415924
(주)넥슨게임즈,225570,Dec-19,,,72946033,72946033
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,47885328,47885328,43886650,43886650
(주)넵튠,217270,Dec-17,110288332,110288332,105560625,105560625
(주)넵튠,217270,Dec-18,129607837,129607837,123729011,123729011
(주)넵튠,217270,Dec-19,115667487,115667487,113005518,113005518
(주)노랑풍선,104620,Dec-19,114981929,114981929,114665477,114665477
(주)노루페인트,90350,Dec-11,490240264,489270350,473071190,471953114
(주)노루페인트,90350,Dec-12,527545682,527545682,511877762,511877762
(주)노루페인트,90350,Dec-13,528887786,528887786,507427528,507427528
(주)노루페인트,90350,Dec-14,544220095,544220095,518168929,518168929
(주)노루페인트,90350,Dec-15,572890897,572890897,526081263,526081263
(주)노루페인트,90350,Dec-16,570582358,570582358,543186736,543186736
(주)노루페인트,90350,Dec-17,591817509,591817509,541017214,541017214
(주)노루페인트,90350,Dec-18,607444943,607444943,555644322,555644322
(주)노루페인트,90350,Dec-19,627342505,627342505,570495808,570495808
(주)노루홀딩스,320,Dec-11,787102842,787102842,253906367,253906367
(주)노루홀딩스,320,Dec-12,835907566,,264856913,264856913
(주)노루홀딩스,320,Dec-13,852424599,852424599,281605639,281605639
(주)노루홀딩스,320,Dec-14,899883032,899883032,290205704,290205704
(주)노루홀딩스,320,Dec-15,986460689,986460689,296813243,296813243
(주)노루홀딩스,320,Dec-16,970205089,970205089,358239741,358239741
(주)노루홀딩스,320,Dec-17,988648437,988648437,360020678,360020678
(주)노루홀딩스,320,Dec-18,987142342,987142342,359065830,359065830
(주)노루홀딩스,320,Dec-19,1007372302,1007372302,358530733,358530733
(주)노바렉스,194700,Dec-18,106320975,106320975,107314076,107314076
(주)노바렉스,194700,Dec-19,154372405,154372405,155770082,155770082
(주)노바텍,285490,Dec-18,33247538,33247538,32623828,32623828
(주)노바텍,285490,Dec-19,39961029,39961029,44428906,44428906
(주)노블엠앤비,106520,Dec-12,91658984,91233934,92004066,91579016
(주)노블엠앤비,106520,Dec-13,129473218,129473218,128993822,128993822
(주)노블엠앤비,106520,Dec-14,104172101,104172101,103247253,103247253
(주)노블엠앤비,106520,Dec-15,161827043,161827043,128981670,128981670
(주)노블엠앤비,106520,Dec-16,124085655,124085655,93648196,93648196
(주)노블엠앤비,106520,Dec-17,118174546,118174546,97888905,97888905
(주)노블엠앤비,106520,Dec-18,110217014,108939086,89145551,88542000
(주)노블엠앤비,106520,Dec-19,106373832,104218308,93644281,93644281
(주)노터스,278650,Dec-19,61530652,61530652,57879362,57879362
(주)녹십자,6280,Dec-11,860353832,860353832,814582371,814582371
(주)녹십자,6280,Dec-12,954379520,,904287417,904287417
(주)녹십자,6280,Dec-13,1104264801,1104264801,1040802954,1040802954
(주)녹십자,6280,Dec-14,1330351374,1330351374,1232228382,1232228382
(주)녹십자,6280,Dec-15,1415128446,1415128446,1323117870,1323117870
(주)녹십자,6280,Dec-16,1550614664,1550614664,1422757264,1422757264
(주)녹십자,6280,Dec-17,1703581525,1703581525,1575759046,1575759046
(주)녹십자,6280,Dec-18,1723409866,1723409866,1580579529,1580579529
(주)녹십자,6280,Dec-19,1959299528,1959299528,1742374171,1742374171
(주)녹십자엠에스,142280,Dec-14,,52098526,52098526,52098526
