회사명,거래소코드,회계년도,당기유동자산(IFRS연결),전기유동자산(IFRS연결),당기유동자산(IFRS개별),전기유동자산(IFRS개별)
(주)까뮤이앤씨,13700,Dec-19,,,74633980,74633980
(주)까스텔바작,308100,Dec-19,66201004,66201004,66187581,66187581
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,49781287,49781287,28103516,28103516
(주)나노,187790,Dec-16,34297077,34297077,18258906,18258906
(주)나노,187790,Dec-17,42822418,42822418,23979304,23979304
(주)나노,187790,Dec-18,51117840,51117840,21311661,21311661
(주)나노,187790,Dec-19,49148522,49148522,26750864,26750864
(주)나노브릭,286750,Dec-19,11714243,,11714243,11714243
(주)나노신소재,121600,Dec-11,47025271,47025271,46740712,46740712
(주)나노신소재,121600,Dec-12,42125797,42125797,41944586,41944586
(주)나노신소재,121600,Dec-13,42799213,42799213,42581256,42581256
(주)나노신소재,121600,Dec-14,48906282,48906282,48606260,48606260
(주)나노신소재,121600,Dec-15,60962500,60962500,59895568,59895568
(주)나노신소재,121600,Dec-16,62485580,62485580,62232029,62232029
(주)나노신소재,121600,Dec-17,61681313,61681313,61474512,61474512
(주)나노신소재,121600,Dec-18,70792401,70792401,70100637,70100637
(주)나노신소재,121600,Dec-19,74512856,74512856,72468307,72468307
(주)나노엔텍,39860,Dec-11,36625845,36625845,35042662,35042662
(주)나노엔텍,39860,Dec-12,26183933,26183933,25393293,25393293
(주)나노엔텍,39860,Dec-13,25013045,25013045,23655125,23655125
(주)나노엔텍,39860,Dec-14,23133792,23133792,24713988,24713988
(주)나노엔텍,39860,Dec-15,25151814,25151814,26760417,26760417
(주)나노엔텍,39860,Dec-16,21923466,21923466,24010804,24010804
(주)나노엔텍,39860,Dec-17,22636243,22636243,25666940,25666940
(주)나노엔텍,39860,Dec-18,23339161,23339161,26007857,26007857
(주)나노엔텍,39860,Dec-19,27247058,27247058,30446256,30446256
(주)나무가,190510,Dec-15,153817851,153817851,133188532,133188532
(주)나무가,190510,Dec-16,134434932,134434932,86950983,86950983
(주)나무가,190510,Dec-17,83286111,83286111,53865520,53865520
(주)나무가,190510,Dec-18,66783642,66783642,59347429,59347429
(주)나무가,190510,Dec-19,113544554,113544554,122158556,122158556
(주)나스미디어,89600,Dec-13,,,90372296,90372296
(주)나스미디어,89600,Dec-14,,,90151547,90151547
(주)나스미디어,89600,Dec-15,,124837374,124837374,124837374
(주)나스미디어,89600,Dec-16,188150770,188150770,124777193,124777193
(주)나스미디어,89600,Dec-17,241307138,241307138,172095168,172095168
(주)나스미디어,89600,Dec-18,229307714,229307714,161108150,161108150
(주)나스미디어,89600,Dec-19,280030917,280030917,206145559,206145559
(주)나이벡,138610,Dec-11,,,5848353,5848353
(주)나이벡,138610,Dec-12,,,3786918,3786918
(주)나이벡,138610,Dec-13,,,4322281,4322281
(주)나이벡,138610,Dec-14,,,3070435,3070435
(주)나이벡,138610,Dec-15,,,7891581,7891581
(주)나이벡,138610,Dec-16,,,8838096,8838096
(주)나이벡,138610,Dec-17,,,9993465,9993465
(주)나이벡,138610,Dec-18,,,5289806,5289806
(주)나이벡,138610,Dec-19,,,17075714,17075714
(주)나이스디앤비,130580,Dec-11,,,19301521,19301521
(주)나이스디앤비,130580,Dec-12,,,21406455,21406455
(주)나이스디앤비,130580,Dec-13,,,24628059,24628059
(주)나이스디앤비,130580,Dec-14,,28589069,28589069,28589069
(주)나이스디앤비,130580,Dec-15,29639861,29639861,26792010,26792010
(주)나이스디앤비,130580,Dec-16,30111363,30111363,25827572,25827572
(주)나이스디앤비,130580,Dec-17,28885312,28885312,23474936,23474936
(주)나이스디앤비,130580,Dec-18,36486729,36486729,30158313,30158313
(주)나이스디앤비,130580,Dec-19,53601462,53601462,37120373,37120373
(주)나이스홀딩스,34310,Dec-11,98794232,98794232,33972630,33972630
(주)나이스홀딩스,34310,Dec-12,97958185,340529540,19325283,19325283
(주)나이스홀딩스,34310,Dec-13,412216064,412216064,19254329,19254329
(주)나이스홀딩스,34310,Dec-14,563473990,563473990,7363727,7363727
(주)나이스홀딩스,34310,Dec-15,585369240,585369240,7309656,7309656
(주)나이스홀딩스,34310,Dec-16,796885000,796885000,10670867,10670867
(주)나이스홀딩스,34310,Dec-17,1080028901,1080028901,11867218,11867218
(주)나이스홀딩스,34310,Dec-18,1208350011,1208350011,4268790,4268790
(주)나이스홀딩스,34310,Dec-19,1501510395,1501510395,8247605,8247605
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,131047630,,131038308,131047630
(주)남선알미늄,8350,Dec-12,,,115095607,115095607
(주)남선알미늄,8350,Dec-13,,,116450226,116450226
(주)남선알미늄,8350,Dec-14,,,117806353,117806353
(주)남선알미늄,8350,Dec-15,,,159264814,159264814
(주)남선알미늄,8350,Dec-16,,,138382968,138382968
(주)남선알미늄,8350,Dec-17,,138840538,138840538,138840538
(주)남선알미늄,8350,Dec-18,128965047,128965047,128608273,128608273
(주)남선알미늄,8350,Dec-19,120272355,120272355,128507223,128507223
(주)남성,4270,Dec-11,69842536,69842536,75815086,75815086
(주)남성,4270,Dec-12,67941450,67941450,74634718,74634718
(주)남성,4270,Dec-13,62655069,62655069,71068971,71068971
(주)남성,4270,Dec-14,61061543,61061543,74116640,74116640
(주)남성,4270,Dec-15,62986366,62986366,76363305,47236873
(주)남성,4270,Dec-16,62966870,62966870,47525812,47525812
(주)남성,4270,Dec-17,66005490,66005490,49948279,49948279
(주)남성,4270,Dec-18,78130233,78130233,58034814,58034814
(주)남성,4270,Dec-19,81384040,81384040,60421361,60421361
(주)내츄럴엔도텍,168330,Dec-13,,,54380130,54380130
(주)내츄럴엔도텍,168330,Dec-14,,38134694,38134694,38134694
(주)내츄럴엔도텍,168330,Dec-15,18768212,18768212,18737736,18737736
(주)내츄럴엔도텍,168330,Dec-16,49604460,49604460,49333604,49333604
(주)내츄럴엔도텍,168330,Dec-17,42040960,42040960,36803625,36803625
(주)내츄럴엔도텍,168330,Dec-18,24240298,24240298,23596103,23596103
(주)내츄럴엔도텍,168330,Dec-19,15836553,15836553,15224417,15224417
(주)네오리진,94860,Dec-11,24840974,,16176347,24840974
(주)네오리진,94860,Dec-12,,,17690399,17690399
(주)네오리진,94860,Dec-13,,,21366177,21366177
(주)네오리진,94860,Dec-14,,,18838527,18838527
(주)네오리진,94860,Dec-15,,,6439420,6439420
(주)네오리진,94860,Dec-16,,6580263,6580263,6580263
(주)네오리진,94860,Dec-17,7853986,,7496076,7853986
(주)네오리진,94860,Dec-18,,,6149983,6149983
(주)네오리진,94860,Dec-19,,,7948947,7948947
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,38545931,38545931,39160614,39160614
(주)네오오토,212560,Dec-15,,,35950269,35950269
(주)네오오토,212560,Dec-16,,,34719899,34719899
(주)네오오토,212560,Dec-17,,,37254793,37254793
(주)네오오토,212560,Dec-18,,,36683081,36683081
(주)네오오토,212560,Dec-19,,,39651206,39651206
(주)네오위즈,95660,Dec-11,237670237,237670237,168873054,168873054
(주)네오위즈,95660,Dec-12,321621881,300491390,234713406,234713406
(주)네오위즈,95660,Dec-13,163930245,163930245,128488505,128488505
(주)네오위즈,95660,Dec-14,199929102,199929102,140946749,140946749
(주)네오위즈,95660,Dec-15,267392426,267392426,213866892,213866892
(주)네오위즈,95660,Dec-16,196626649,196626649,145940735,145940735
(주)네오위즈,95660,Dec-17,188793930,188793930,140123612,140123612
(주)네오위즈,95660,Dec-18,154960983,154960983,81598832,81598832
(주)네오위즈,95660,Dec-19,191361850,191361850,90967332,90967332
(주)네오위즈홀딩스,42420,Dec-11,326950239,326950239,68152732,68152732
(주)네오위즈홀딩스,42420,Dec-12,371923345,350792853,53849328,53849328
(주)네오위즈홀딩스,42420,Dec-13,240607457,240607457,17834415,17834415
(주)네오위즈홀딩스,42420,Dec-14,283696699,283696699,24287799,24287799
(주)네오위즈홀딩스,42420,Dec-15,394172532,394172532,152293573,152293573
(주)네오위즈홀딩스,42420,Dec-16,337649235,337649235,125867341,125867341
(주)네오위즈홀딩스,42420,Dec-17,335663547,335663547,129577881,129577881
(주)네오위즈홀딩스,42420,Dec-18,297220633,297220633,124058087,124058087
(주)네오위즈홀딩스,42420,Dec-19,311695984,311695984,106410445,106410445
(주)네오크레마,311390,Dec-19,23764433,23764433,20372941,20372941
(주)네오티스,85910,Dec-11,,,30561789,30561789
(주)네오티스,85910,Dec-12,,24076055,23076055,23076055
(주)네오티스,85910,Dec-13,37422759,37422759,37039179,37039179
(주)네오티스,85910,Dec-14,23396196,23396196,21926948,21926948
(주)네오티스,85910,Dec-15,30593628,30593628,29362241,29362241
(주)네오티스,85910,Dec-16,33262825,33262825,32403438,32403438
(주)네오티스,85910,Dec-17,31587247,31587247,30892970,30892970
(주)네오티스,85910,Dec-18,37412247,37412247,36724867,36724867
(주)네오티스,85910,Dec-19,37012899,37012899,36739301,36739301
(주)네오팜,92730,Dec-11,,,14093732,14093732
(주)네오팜,92730,Dec-12,,,15975576,15975576
(주)네오팜,92730,Dec-13,,,17940315,17940315
(주)네오팜,92730,Dec-14,,,21639875,21639875
(주)네오팜,92730,Dec-15,,23052146,23052146,23052146
(주)네오팜,92730,Dec-16,33706950,33706950,33244592,33244592
(주)네오팜,92730,Dec-17,44047409,44047409,43967604,43967604
(주)네오팜,92730,Dec-18,58937369,58937369,58745127,58745127
(주)네오팜,92730,Dec-19,101680179,101680179,101834036,101834036
(주)네오펙트,290660,Dec-18,29301394,29301394,25430373,25430373
(주)네오펙트,290660,Dec-19,19794181,19794181,10770104,10770104
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,23159760,23159760
(주)네이블커뮤니케이션즈,153460,Dec-13,,19515547,19515547,19515547
(주)네이블커뮤니케이션즈,153460,Dec-14,19831312,,19730625,19831312
(주)네이블커뮤니케이션즈,153460,Dec-15,,,21248177,21248177
(주)네이블커뮤니케이션즈,153460,Dec-16,,,28721706,28721706
(주)네이블커뮤니케이션즈,153460,Dec-17,,,22181277,22181277
(주)네이블커뮤니케이션즈,153460,Dec-18,,,20225762,20225762
(주)네이블커뮤니케이션즈,153460,Dec-19,,,18645393,18645393
(주)네이처셀,7390,Dec-11,,,14822222,14822222
(주)네이처셀,7390,Dec-12,,,13438476,13438476
(주)네이처셀,7390,Dec-13,,,10632504,10632504
(주)네이처셀,7390,Dec-14,,,11762597,11762597
(주)네이처셀,7390,Dec-15,,,19590955,19590955
(주)네이처셀,7390,Dec-16,,,17688832,17688832
(주)네이처셀,7390,Dec-17,,,20458294,20458294
(주)네이처셀,7390,Dec-18,,,22135792,22135792
(주)네이처셀,7390,Dec-19,,,55894260,55894260
(주)네패스,33640,Dec-11,102553205,102553205,93225972,93225972
(주)네패스,33640,Dec-12,97840711,118207459,100910698,100910698
(주)네패스,33640,Dec-13,136002411,136002411,66757799,66757799
(주)네패스,33640,Dec-14,151243455,151243455,77897063,77897063
(주)네패스,33640,Dec-15,106259796,106259796,85546095,85546095
(주)네패스,33640,Dec-16,100145766,100145766,81478664,81478664
(주)네패스,33640,Dec-17,104151054,104151054,88666368,88666368
(주)네패스,33640,Dec-18,95984960,95984960,92402429,92402429
(주)네패스,33640,Dec-19,193515638,193515638,101977069,101977069
(주)넥센,5720,Dec-11,141142967,141142967,128778897,128778897
(주)넥센,5720,Dec-12,130036954,130036954,103947862,103947862
(주)넥센,5720,Dec-13,137865570,137865570,96692617,96692617
(주)넥센,5720,Dec-14,112682300,112682300,84268151,84268151
(주)넥센,5720,Dec-15,113602847,113602847,85025332,85025332
(주)넥센,5720,Dec-16,117221422,117221422,86322102,86322102
(주)넥센,5720,Dec-17,158949722,158949722,128009677,128009677
(주)넥센,5720,Dec-18,1110543519,1110543519,106795480,106795480
(주)넥센,5720,Dec-19,1205376352,1205376352,99464056,99464056
(주)넥스턴바이오사이언스,89140,Dec-11,,,21866448,21866448
(주)넥스턴바이오사이언스,89140,Dec-12,,,19798406,19798406
(주)넥스턴바이오사이언스,89140,Dec-13,,,22293645,22293645
(주)넥스턴바이오사이언스,89140,Dec-14,,,25332555,25332555
(주)넥스턴바이오사이언스,89140,Dec-15,,,24586294,24586294
(주)넥스턴바이오사이언스,89140,Dec-16,,,89061227,89061227
(주)넥스턴바이오사이언스,89140,Dec-17,,,78647176,78647176
(주)넥스턴바이오사이언스,89140,Dec-18,,,99390671,99390671
(주)넥스턴바이오사이언스,89140,Dec-19,,,74650712,74650712
(주)넥스트아이,137940,Dec-11,,18568097,18568097,18568097
(주)넥스트아이,137940,Dec-12,23337574,23337574,21759666,21759666
(주)넥스트아이,137940,Dec-13,24298330,24298330,22945110,22945110
(주)넥스트아이,137940,Dec-14,24455107,24455107,22429367,22429367
(주)넥스트아이,137940,Dec-15,22946900,22946900,20231640,20231640
(주)넥스트아이,137940,Dec-16,65738919,65738919,40274493,40274493
(주)넥스트아이,137940,Dec-17,87906605,87906605,43031637,43031637
(주)넥스트아이,137940,Dec-18,122881768,122881768,34886304,34886304
(주)넥스트아이,137940,Dec-19,120930424,120930424,41440689,41440689
(주)넥스트엔터테인먼트월드,160550,Dec-14,152035966,152035966,148932456,148932456
(주)넥스트엔터테인먼트월드,160550,Dec-15,167807621,167807621,158610271,158610271
(주)넥스트엔터테인먼트월드,160550,Dec-16,151226638,151226638,139142135,139142135
(주)넥스트엔터테인먼트월드,160550,Dec-17,152430928,152430928,111403163,111403163
(주)넥스트엔터테인먼트월드,160550,Dec-18,134773209,134773209,88508058,88508058
(주)넥스트엔터테인먼트월드,160550,Dec-19,162674169,162674169,79226397,79226397
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,35726056,35726056
(주)넥슨게임즈,225570,Dec-18,,,22159210,22159210
(주)넥슨게임즈,225570,Dec-19,,,53650462,53650462
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,11659252,11659252,7397844,7397844
(주)넵튠,217270,Dec-17,12341929,12341929,9988380,9988380
(주)넵튠,217270,Dec-18,14152433,14152433,20511638,20511638
(주)넵튠,217270,Dec-19,12729691,12729691,9445911,9445911
(주)노랑풍선,104620,Dec-19,65271781,65271781,65093335,65093335
(주)노루페인트,90350,Dec-11,192159008,191644513,178125405,177610911
(주)노루페인트,90350,Dec-12,202552972,202552972,188172499,188172499
(주)노루페인트,90350,Dec-13,195812156,195812156,174691344,174691344
(주)노루페인트,90350,Dec-14,206437132,206437132,183218462,183218462
(주)노루페인트,90350,Dec-15,218364225,218364225,191779710,191779710
(주)노루페인트,90350,Dec-16,224885059,224885059,197683774,197683774
(주)노루페인트,90350,Dec-17,225505624,225505624,190832785,190832785
(주)노루페인트,90350,Dec-18,239631541,239631541,201600480,201600480
(주)노루페인트,90350,Dec-19,263742589,263742589,225634681,225634681
(주)노루홀딩스,320,Dec-11,255744954,255744954,12778351,12778351
(주)노루홀딩스,320,Dec-12,297059071,,27378980,27378980
(주)노루홀딩스,320,Dec-13,309744555,309744555,39120643,39120643
(주)노루홀딩스,320,Dec-14,354839921,354839921,45610405,45610405
(주)노루홀딩스,320,Dec-15,452917980,452917980,39046794,39046794
(주)노루홀딩스,320,Dec-16,419582176,419582176,82604648,82604648
(주)노루홀딩스,320,Dec-17,439117655,439117655,78625658,78625658
(주)노루홀딩스,320,Dec-18,449147290,449147290,71511713,71511713
(주)노루홀딩스,320,Dec-19,452835629,452835629,55461982,55461982
(주)노바렉스,194700,Dec-18,63975251,63975251,63089253,63089253
(주)노바렉스,194700,Dec-19,79998622,79998622,79846459,79846459
(주)노바텍,285490,Dec-18,27804067,27804067,27040448,27040448
(주)노바텍,285490,Dec-19,24220330,24220330,24798726,24798726
(주)노블엠앤비,106520,Dec-12,53751382,53326332,53199171,52774121
(주)노블엠앤비,106520,Dec-13,78839569,78839569,78632505,78632505
(주)노블엠앤비,106520,Dec-14,34679607,34679607,33922465,33922465
(주)노블엠앤비,106520,Dec-15,60750389,60750389,47736188,47736188
(주)노블엠앤비,106520,Dec-16,28885622,28885622,21829848,21829848
(주)노블엠앤비,106520,Dec-17,30174928,30174928,26053128,26053128
(주)노블엠앤비,106520,Dec-18,23423829,23423829,26136871,26136871
(주)노블엠앤비,106520,Dec-19,23801849,23817116,32606791,58661118
(주)노터스,278650,Dec-19,29228286,29228286,25935616,25935616
(주)녹십자,6280,Dec-11,508273708,508273708,474121140,474121140
(주)녹십자,6280,Dec-12,461497029,,418909017,418909017
(주)녹십자,6280,Dec-13,560951100,560951100,499454042,499454042
(주)녹십자,6280,Dec-14,662881327,662881327,605793024,605793024
(주)녹십자,6280,Dec-15,743461526,743461526,674368314,674368314
(주)녹십자,6280,Dec-16,801377452,801377452,699626769,699626769
(주)녹십자,6280,Dec-17,926536973,926536973,824040270,824040270
(주)녹십자,6280,Dec-18,893430409,893430409,783351671,783351671
(주)녹십자,6280,Dec-19,961780105,961780105,797143326,797143326
(주)녹십자엠에스,142280,Dec-14,,39816563,39816563,39816563
(주)녹십자엠에스,142280,Dec-15,50012814,50012814,46857807,46857808
(주)녹십자엠에스,142280,Dec-16,41386672,41386672,39326866,39326866
(주)녹십자엠에스,142280,Dec-17,41573792,41573792,39016229,39016229
(주)녹십자엠에스,142280,Dec-18,44864860,44864860,41885233,41885233
(주)녹십자엠에스,142280,Dec-19,50688834,50688834,47851474,47851474
(주)녹십자웰빙,234690,Dec-19,,,80348294,80348294
(주)녹십자홀딩스,5250,Dec-11,3812593375,3812593375,151900542,151900542
(주)녹십자홀딩스,5250,Dec-12,517039251,,8059429,8059429
(주)녹십자홀딩스,5250,Dec-13,623739273,623739273,7211199,7211199
(주)녹십자홀딩스,5250,Dec-14,835129130,835129130,122091116,122091116
(주)녹십자홀딩스,5250,Dec-15,1089623159,1089623159,176287858,176287858
(주)녹십자홀딩스,5250,Dec-16,1119498569,1119498569,145089182,145089182
