회사명,거래소코드,회계년도,매출액(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),재고자산(IFRS개별)
(주)비덴트,121800,Dec-18,21471982,10839410,19854705,9865957
(주)비덴트,121800,Dec-19,18671853,12280616,17944734,12265839
(주)비보존헬스케어,82800,Dec-11,,,47382168,16227890
(주)비보존헬스케어,82800,Dec-12,,,117695488,26772738
(주)비보존헬스케어,82800,Dec-13,,,133947802,27290971
(주)비보존헬스케어,82800,Dec-14,,,119988864,20133519
(주)비보존헬스케어,82800,Dec-15,,,89738594,16762899
(주)비보존헬스케어,82800,Dec-16,,,68210591,15108166
(주)비보존헬스케어,82800,Dec-17,,,61021493,12943508
(주)비보존헬스케어,82800,Dec-18,,,46003133,7785647
(주)비보존헬스케어,82800,Dec-19,44952919,2679862,43901057,2651868
(주)비비안,2070,Dec-11,235214972,58859905,188072276,42052606
(주)비비안,2070,Dec-12,238468901,60946044,195409773,46264089
(주)비비안,2070,Dec-13,241714607,71562216,203535893,56630266
(주)비비안,2070,Dec-14,216710583,58475105,183214251,45000047
(주)비비안,2070,Dec-15,200322459,48987972,171918797,37263576
(주)비비안,2070,Dec-16,207495269,53162947,177429099,41593523
(주)비비안,2070,Dec-17,215172721,50564012,185229632,38782871
(주)비비안,2070,Dec-18,211392530,50057365,183178185,40090555
(주)비비안,2070,Dec-19,200089190,41165865,176831589,34729116
(주)비상교육,100220,Dec-11,139386115,15852760,111834835,12746940
(주)비상교육,100220,Dec-12,144564444,16450509,119402756,12794061
(주)비상교육,100220,Dec-13,134893857,21200571,124147004,21183746
(주)비상교육,100220,Dec-14,136882108,21064663,130363258,20966422
(주)비상교육,100220,Dec-15,143846023,19540748,138346822,19078521
(주)비상교육,100220,Dec-16,143872246,15943398,136992382,15681768
(주)비상교육,100220,Dec-17,145635804,22133600,132565548,22004299
(주)비상교육,100220,Dec-18,161921532,20208160,140592964,19525848
(주)비상교육,100220,Dec-19,199386233,16890270,180739253,16336120
(주)비씨월드제약,200780,Dec-14,,,35691805,8401501
(주)비씨월드제약,200780,Dec-15,,,41414970,8717816
(주)비씨월드제약,200780,Dec-16,,,45657696,12705241
(주)비씨월드제약,200780,Dec-17,50207424,14343250,50207424,14343250
(주)비씨월드제약,200780,Dec-18,54791756,15324419,54791756,15324419
(주)비씨월드제약,200780,Dec-19,51497337,13908055,52238453,12026288
(주)비아트론,141000,Dec-12,,,53221558,189224
(주)비아트론,141000,Dec-13,,,32718125,137117
(주)비아트론,141000,Dec-14,,,32803707,129583
(주)비아트론,141000,Dec-15,,,45120053,150307
(주)비아트론,141000,Dec-16,76414019,97425,76230822,97425
(주)비아트론,141000,Dec-17,100780806,62304,100632690,62304
(주)비아트론,141000,Dec-18,129129271,8517080,128629399,8517080
(주)비아트론,141000,Dec-19,49953294,1572210,48924013,1572210
(주)비에이치,90460,Dec-11,152887054,32128324,153385504,24749892
(주)비에이치,90460,Dec-12,229848875,27595266,225568631,25961016
(주)비에이치,90460,Dec-13,379057928,21872077,347683723,20655927
(주)비에이치,90460,Dec-14,315941048,28034324,293595010,26974684
(주)비에이치,90460,Dec-15,364623180,67366624,333975220,54339228
(주)비에이치,90460,Dec-16,371953545,66447429,296715580,48140844
(주)비에이치,90460,Dec-17,691341627,58703702,513248234,25338033
(주)비에이치,90460,Dec-18,767882470,24705870,473574349,12294449
(주)비에이치,90460,Dec-19,654853721,43867336,351927255,8288686
(주)비엔지티,32790,Dec-11,71404263,1435500,67694549,1378390
(주)비엔지티,32790,Dec-12,63928638,1899995,41874308,1011397
(주)비엔지티,32790,Dec-13,89713795,952621,19201677,60168
(주)비엔지티,32790,Dec-14,73181587,2153156,17601545,1139823
(주)비엔지티,32790,Dec-15,61727416,2003152,12792553,1083562
(주)비엔지티,32790,Dec-16,51292674,1264528,8534019,3700
(주)비엔지티,32790,Dec-17,52949862,5127187,13932664,524563
(주)비엔지티,32790,Dec-18,49621148,2426104,9468063,428598
(주)비엔지티,32790,Dec-19,51911129,3881506,16099696,21791
(주)비엘,142760,Dec-16,,,2500747,543413
(주)비엘,142760,Dec-17,7607067,1188667,7607067,1188667
(주)비엘,142760,Dec-18,86066821,10996574,18567674,1827854
(주)비엘,142760,Dec-19,72876570,8079093,14422363,1567601
(주)비엘팜텍,65170,Dec-11,54136692,10078885,33377027,1169579
(주)비엘팜텍,65170,Dec-12,64681459,12800406,35351367,1081488
(주)비엘팜텍,65170,Dec-13,50703065,5230723,24337648,825948
(주)비엘팜텍,65170,Dec-14,61595064,7501750,35201853,1676226
(주)비엘팜텍,65170,Dec-15,57145127,7478032,23410135,3876231
(주)비엘팜텍,65170,Dec-16,73962749,8001087,37454675,3802006
(주)비엘팜텍,65170,Dec-17,83708355,6672188,42545194,3066489
(주)비엘팜텍,65170,Dec-18,87686317,9219335,45933504,6797689
(주)비엘팜텍,65170,Dec-19,58869487,6496801,37321138,4427344
(주)비엠티,86670,Dec-11,45479327,20997616,43838123,19787098
(주)비엠티,86670,Dec-12,44237535,22934058,42218180,21971574
(주)비엠티,86670,Dec-13,51230051,25282728,51230051,25282728
(주)비엠티,86670,Dec-14,60016445,25405705,60016445,25405705
(주)비엠티,86670,Dec-15,55123526,21009687,55123526,21009687
(주)비엠티,86670,Dec-16,41125176,20766466,41125176,20766466
(주)비엠티,86670,Dec-17,63638731,24091409,63638731,24091409
(주)비엠티,86670,Dec-18,76878609,31291420,76878609,31291420
(주)비엠티,86670,Dec-19,74362153,34293233,74362153,34293233
(주)비올,335890,Dec-19,,,,
(주)비와이씨,1460,Dec-11,202084292,127246984,202084292,126052522
(주)비와이씨,1460,Dec-12,216985677,121715226,218764182,120871167
(주)비와이씨,1460,Dec-13,182448693,60457067,182942569,59743784
(주)비와이씨,1460,Dec-14,176909795,66578997,178556072,65603850
(주)비와이씨,1460,Dec-15,182195988,68567867,181640817,67577326
(주)비와이씨,1460,Dec-16,211857618,68256885,211090629,67357711
(주)비와이씨,1460,Dec-17,195815808,62400941,195310605,61774776
(주)비와이씨,1460,Dec-18,197864080,54609508,197123732,53291908
(주)비와이씨,1460,Dec-19,170589027,45676332,169620127,44030357
(주)비즈니스온커뮤니케이션,138580,Dec-17,,,13456561,0
(주)비즈니스온커뮤니케이션,138580,Dec-18,,,15037979,0
(주)비즈니스온커뮤니케이션,138580,Dec-19,,,15677354,0
(주)비지에프,27410,Dec-14,3367999286,62973067,3303137208,61842160
(주)비지에프,27410,Dec-15,4334280041,52636925,4257634355,47778215
(주)비지에프,27410,Dec-16,5052617837,80763742,4941266443,77942496
(주)비지에프,27410,Dec-17,123842619,2514982,5608312,0
(주)비지에프,27410,Dec-18,220593919,3292347,86754836,0
(주)비지에프,27410,Dec-19,240314527,2916201,35695031,0
(주)비지에프리테일,282330,Dec-17,938735225,94442425,938656966,94036303
(주)비지에프리테일,282330,Dec-18,5775862323,103393148,5774158186,102811284
(주)비지에프리테일,282330,Dec-19,5946068220,90874466,5943404080,89592755
(주)비츠로셀,82920,Mar-11,,,46015710,5869291
(주)비츠로셀,82920,Mar-12,,,53465658,5325789
(주)비츠로셀,82920,Mar-13,61468353,6738318,61215244,6529298
(주)비츠로셀,82920,Mar-14,70569071,7414222,69595752,7043824
(주)비츠로셀,82920,Jun-15,82163326,11598774,82467628,10567727
(주)비츠로셀,82920,Jun-16,91020079,18140110,90540215,16884988
(주)비츠로셀,82920,Jun-17,105351685,4852669,101991470,4210934
(주)비츠로셀,82920,Dec-18,112596990,26203974,113080634,23823615
(주)비츠로셀,82920,Dec-19,133438199,25797475,129410384,25678844
(주)비츠로시스,54220,Mar-11,118523752,323886,104506657,323886
(주)비츠로시스,54220,Mar-12,121574862,258754,120622759,234201
(주)비츠로시스,54220,Mar-13,134326240,381426,133555372,332228
(주)비츠로시스,54220,Mar-14,97265580,717108,96008027,418692
(주)비츠로시스,54220,Mar-15,85543985,844942,84705430,468378
(주)비츠로시스,54220,Mar-16,,,63540760,407376
(주)비츠로시스,54220,Mar-17,,,72073712,469569
(주)비츠로시스,54220,Mar-18,,,75293447,765856
(주)비츠로시스,54220,Mar-19,,,31266242,3249409
(주)비츠로테크,42370,Mar-11,82087605,8056477,78219441,6650897
(주)비츠로테크,42370,Mar-12,88409704,11588702,84750368,9310872
(주)비츠로테크,42370,Mar-13,,,85361499,7015321
(주)비츠로테크,42370,Mar-14,,,97884650,6551456
(주)비츠로테크,42370,Jun-15,,,119884799,6684958
(주)비츠로테크,42370,Jun-16,,,103230046,6644978
(주)비츠로테크,42370,Jun-17,232764175,17371261,86734828,0
(주)비츠로테크,42370,Jun-18,220440565,39712726,28937727,0
(주)비츠로테크,42370,Dec-19,312975670,40283426,30787116,16160
(주)비케이홀딩스,50090,Dec-11,64570700,5158156,61852372,4818003
(주)비케이홀딩스,50090,Dec-12,58866968,7296941,54766822,6314650
(주)비케이홀딩스,50090,Dec-13,57878075,6956842,50350934,5966616
(주)비케이홀딩스,50090,Dec-14,13179711,1412339,13179711,1412339
(주)비케이홀딩스,50090,Dec-15,,,20682210,1695968
(주)비케이홀딩스,50090,Dec-16,,,43031183,4015519
(주)비케이홀딩스,50090,Dec-17,,,38071774,5994018
(주)비케이홀딩스,50090,Dec-18,14927444,2414679,15426057,1901340
(주)비케이홀딩스,50090,Dec-19,12993006,1950937,13301419,1062418
(주)비투엔,307870,Dec-18,,,,
(주)비투엔,307870,Dec-19,,,,
(주)비트컴퓨터,32850,Dec-11,30736645,35887,30557773,35887
(주)비트컴퓨터,32850,Dec-12,32814796,265286,32648079,265286
(주)비트컴퓨터,32850,Dec-13,35363295,182165,35213773,182165
(주)비트컴퓨터,32850,Dec-14,34660003,8682,34509144,8682
(주)비트컴퓨터,32850,Dec-15,37311343,53894,37162699,53894
(주)비트컴퓨터,32850,Dec-16,34800927,10007,34716080,10007
(주)비트컴퓨터,32850,Dec-17,31905155,35350,31554469,35350
(주)비트컴퓨터,32850,Dec-18,32769953,726092,32611975,726092
(주)비트컴퓨터,32850,Dec-19,37376712,539661,37165111,539661
(주)비피도,238200,Dec-18,,,14870382,3044981
(주)비피도,238200,Dec-19,13012639,3168775,13009644,3165148
(주)빅솔론,93190,Dec-11,79281840,18662531,75914338,15101261
(주)빅솔론,93190,Dec-12,74894093,16392894,71227154,15435612
(주)빅솔론,93190,Dec-13,83988189,19602392,79204923,18751358
(주)빅솔론,93190,Dec-14,78856302,19556573,74745421,18399531
(주)빅솔론,93190,Dec-15,83861117,22641899,78363649,21521060
(주)빅솔론,93190,Dec-16,87574944,23522257,80774588,22269075
(주)빅솔론,93190,Dec-17,89445133,25762478,80933343,24366456
(주)빅솔론,93190,Dec-18,85248786,26056795,77604084,24963875
(주)빅솔론,93190,Dec-19,84844466,27566014,74852401,26409932
(주)빅텍,65450,Dec-11,,,30868279,10911311
(주)빅텍,65450,Dec-12,,,27834143,8946645
(주)빅텍,65450,Dec-13,,,32453011,7242744
(주)빅텍,65450,Dec-14,,,34457445,6773325
(주)빅텍,65450,Dec-15,,,40621164,7411578
(주)빅텍,65450,Dec-16,,,38351993,7683262
(주)빅텍,65450,Dec-17,,,40828484,7576095
(주)빅텍,65450,Dec-18,,,48767203,7231595
(주)빅텍,65450,Dec-19,,,48979452,8662038
(주)빙그레,5180,Dec-11,721329490,39856288,720634377,39856288
(주)빙그레,5180,Dec-12,790017219,44183628,789102353,44183628
(주)빙그레,5180,Dec-13,805971786,44132416,805058851,44132416
(주)빙그레,5180,Dec-14,820996487,54237637,819872484,54159291
(주)빙그레,5180,Dec-15,799571651,39024357,795438210,38954144
(주)빙그레,5180,Dec-16,813166107,33727867,804139945,33575416
(주)빙그레,5180,Dec-17,857454493,38598161,841320054,38083834
(주)빙그레,5180,Dec-18,855162972,38700431,838159210,38183596
(주)빙그레,5180,Dec-19,878334260,44324568,857206874,43261599
(주)사람인에이치알,143240,Dec-12,,,48822488,0
(주)사람인에이치알,143240,Dec-13,,,52214408,0
(주)사람인에이치알,143240,Dec-14,55301566,0,55333146,0
(주)사람인에이치알,143240,Dec-15,,,68496029,0
(주)사람인에이치알,143240,Dec-16,73701173,0,55357477,0
(주)사람인에이치알,143240,Dec-17,81347113,0,52529118,0
(주)사람인에이치알,143240,Dec-18,86145918,0,57494328,0
(주)사람인에이치알,143240,Dec-19,93567189,0,67733872,0
(주)사조대림,3960,Dec-11,418702677,34735588,371465751,26289866
(주)사조대림,3960,Dec-12,454177460,39310066,378399029,31242668
(주)사조대림,3960,Dec-13,508115858,36565748,399418524,24131917
(주)사조대림,3960,Dec-14,543628320,45416482,405812234,31303143
(주)사조대림,3960,Dec-15,715055913,87396376,429808463,32961377
(주)사조대림,3960,Dec-16,953549613,81651795,460627065,27366397
(주)사조대림,3960,Dec-17,987439474,81858586,471851779,38400833
(주)사조대림,3960,Dec-18,937110913,128936029,431028398,56481309
(주)사조대림,3960,Dec-19,1329705655,243112511,780446517,133116213
(주)사조오양,6090,Dec-11,,,137322948,21867026
(주)사조오양,6090,Dec-12,,,127186238,25863791
(주)사조오양,6090,Dec-13,,,109789487,25680874
(주)사조오양,6090,Dec-14,,,111843800,20112237
(주)사조오양,6090,Dec-15,,,194924901,34310059
(주)사조오양,6090,Dec-16,,,279104782,34481768
(주)사조오양,6090,Dec-17,,,310186761,34885042
(주)사조오양,6090,Dec-18,,,296145759,52884853
(주)사조오양,6090,Dec-19,,,313595840,60216600
(주)삼기,122350,Dec-11,,,,
(주)삼기,122350,Dec-12,187481786,11049518,138741292,5971672
(주)삼기,122350,Dec-13,204178825,15223123,139606299,5002854
(주)삼기,122350,Dec-14,243939551,17335894,233990318,17335894
(주)삼기,122350,Dec-15,276145441,18182446,277054863,17788343
(주)삼기,122350,Dec-16,304482853,15546018,309545066,14709503
(주)삼기,122350,Dec-17,292561351,19196693,292542881,17169329
(주)삼기,122350,Dec-18,277272867,22636157,278343288,19963755
(주)삼기,122350,Dec-19,301765684,31321319,291623432,28862867
(주)삼보판지,23600,Dec-11,308995210,39498191,117711072,11570774
(주)삼보판지,23600,Dec-12,291587109,34516484,116547744,12315632
(주)삼보판지,23600,Dec-13,301880815,37880486,106335197,10449200
(주)삼보판지,23600,Dec-14,303156744,33054181,107828830,9177842
(주)삼보판지,23600,Dec-15,302484857,31788525,105933402,9679246
(주)삼보판지,23600,Dec-16,326686710,29483660,112897265,7331905
(주)삼보판지,23600,Dec-17,323858909,32877270,112996351,7809099
(주)삼보판지,23600,Dec-18,374788747,30393795,126535646,6640515
(주)삼보판지,23600,Dec-19,367007847,25310450,139868908,6099317
(주)삼성출판사,68290,Dec-11,75033786,11130591,56384010,11130591
(주)삼성출판사,68290,Dec-12,75776098,10613655,57794033,10613655
(주)삼성출판사,68290,Dec-13,139049845,26000920,57081761,10571029
(주)삼성출판사,68290,Dec-14,153807691,32599961,56493549,9953789
(주)삼성출판사,68290,Dec-15,145532697,35804164,45096628,11124472
(주)삼성출판사,68290,Dec-16,163300248,44976740,47244342,13217730
(주)삼성출판사,68290,Dec-17,176579639,48986961,47296099,12668015
(주)삼성출판사,68290,Dec-18,186065483,52837923,47697313,12140229
(주)삼성출판사,68290,Dec-19,202043374,55088575,53035752,14368931
(주)삼양사,145990,Dec-11,260700499,166727067,250418148,149017075
(주)삼양사,145990,Dec-12,1366653149,148934260,1312354919,129109934
(주)삼양사,145990,Dec-13,1345314087,111180681,1282861124,94336983
(주)삼양사,145990,Dec-14,1355143873,180187402,1264340289,158326964
(주)삼양사,145990,Dec-15,1445814350,167386024,1169694370,136512528
(주)삼양사,145990,Dec-16,2000884794,231187932,1583352819,200476242
(주)삼양사,145990,Dec-17,2041175039,243121416,1624179958,194736234
(주)삼양사,145990,Dec-18,2123808798,294604377,1666024095,234859112
(주)삼양사,145990,Dec-19,2096386534,272469808,1550801257,215415288
(주)삼양옵틱스,225190,Dec-17,66272717,7508149,66264746,7508149
(주)삼양옵틱스,225190,Dec-18,60460259,8371935,60460259,8371935
(주)삼양옵틱스,225190,Dec-19,63594654,7654034,63594654,7654034
(주)삼양패키징,272550,Dec-17,,,333439971,16935487
(주)삼양패키징,272550,Dec-18,,,366291688,19518675
(주)삼양패키징,272550,Dec-19,,,375442076,20186198
(주)삼양홀딩스,70,Dec-11,1180816171,169474645,491319252,3561382
(주)삼양홀딩스,70,Dec-12,1864066371,327145874,349865452,2799868
(주)삼양홀딩스,70,Dec-13,2329145368,262460319,272552960,2409259
(주)삼양홀딩스,70,Dec-14,2213366509,280713002,213420611,4093904
(주)삼양홀딩스,70,Dec-15,2176562499,256848409,169560758,2681038
(주)삼양홀딩스,70,Dec-16,2311465054,265591847,102179833,0
(주)삼양홀딩스,70,Dec-17,2396290235,283616563,91590570,0
(주)삼양홀딩스,70,Dec-18,2563475917,337672634,83056995,0
(주)삼양홀딩스,70,Dec-19,2488563009,306755218,58119701,0
(주)삼원강재,23000,Dec-11,,,346997048,52389609
(주)삼원강재,23000,Dec-12,,,349449644,40989194
(주)삼원강재,23000,Dec-13,,,313409198,28851763
(주)삼원강재,23000,Dec-14,,,282910591,32051674
(주)삼원강재,23000,Dec-15,,,272320967,28810119
(주)삼원강재,23000,Dec-16,,,268398548,32250748
(주)삼원강재,23000,Dec-17,,,276173444,33109120
(주)삼원강재,23000,Dec-18,,,286791821,31543362
(주)삼원강재,23000,Dec-19,,,269337438,28725615
(주)삼익악기,2450,Dec-11,164701388,78272987,107185449,10856792
(주)삼익악기,2450,Dec-12,155583864,69497985,103271266,9840495
(주)삼익악기,2450,Dec-13,158442932,73303786,105988866,11272315
(주)삼익악기,2450,Dec-14,155112617,71724949,103208757,7899646
(주)삼익악기,2450,Dec-15,160730157,74522435,115128984,11738032
(주)삼익악기,2450,Dec-16,208647230,86695724,155672846,14004755
(주)삼익악기,2450,Dec-17,262407793,85190546,136766023,11503773
(주)삼익악기,2450,Dec-18,240038309,87807427,97083969,8618714
(주)삼익악기,2450,Dec-19,265391541,107575171,127108066,9338342
(주)삼일,32280,Dec-11,,,88262817,396050
(주)삼일,32280,Dec-12,,,85714636,412449
(주)삼일,32280,Dec-13,,,92854211,415578
(주)삼일,32280,Dec-14,,,99905654,373952
(주)삼일,32280,Dec-15,,,95104012,255261
(주)삼일,32280,Dec-16,,,92546565,381140
(주)삼일,32280,Dec-17,,,90876304,379059
(주)삼일,32280,Dec-18,,,97598805,262422
(주)삼일,32280,Dec-19,,,96146134,423653
(주)삼일기업공사,2290,Dec-11,,,38666827,2764498
(주)삼일기업공사,2290,Dec-12,,,52924028,2711248
(주)삼일기업공사,2290,Dec-13,,,31434906,2657998
