회사명,거래소코드,회계년도,당기순이익(IFRS연결),매출액(IFRS연결),당기순이익(IFRS개별),매출액(IFRS개별)
(주)모토닉,9680,Dec-13,20171554,218166010,17538460,202014614
(주)모토닉,9680,Dec-14,17503076,217222223,12722594,203374276
(주)모토닉,9680,Dec-15,9220392,203254231,11977878,190845603
(주)모토닉,9680,Dec-16,21748574,195300520,16651245,182110458
(주)모토닉,9680,Dec-17,12696962,211531507,13730031,201352456
(주)모토닉,9680,Dec-18,9786976,195253285,9924641,187940437
(주)모토닉,9680,Dec-19,11354808,207639236,9606526,202275905
(주)모헨즈,6920,Dec-11,1029863,63884832,215521,28234509
(주)모헨즈,6920,Dec-12,2065116,70216874,392363,29440798
(주)모헨즈,6920,Dec-13,2845435,78885306,785571,29898373
(주)모헨즈,6920,Dec-14,3900502,98519909,863785,35765845
(주)모헨즈,6920,Dec-15,3608137,105037738,386725,39714768
(주)모헨즈,6920,Dec-16,1837792,112234938,204188,41563233
(주)모헨즈,6920,Dec-17,2444685,117339016,349087,38478190
(주)모헨즈,6920,Dec-18,1539959,106914819,1966058,39439933
(주)모헨즈,6920,Dec-19,638930,85683500,653725,37047844
(주)무학,33920,Dec-11,41409899,202496016,41780840,195680844
(주)무학,33920,Dec-12,34483992,218128966,35971611,211279950
(주)무학,33920,Dec-13,54961086,240065261,54719003,234137340
(주)무학,33920,Dec-14,82871966,290146381,80550182,285232996
(주)무학,33920,Dec-15,28812839,295760850,29369160,278308632
(주)무학,33920,Dec-16,61482858,270169022,60985345,254174484
(주)무학,33920,Dec-17,51507253,250503049,51672558,231322162
(주)무학,33920,Dec-18,-20262911,193717859,-19122466,177541871
(주)무학,33920,Dec-19,23699586,166377918,24452120,151836953
(주)미래생명자원,218150,Dec-15,,,,
(주)미래생명자원,218150,Dec-16,,,,
(주)미래생명자원,218150,Dec-17,-2000528,40926676,-1789325,27968934
(주)미래생명자원,218150,Dec-18,1776467,35199454,1757094,23636944
(주)미래생명자원,218150,Dec-19,1029761,50079355,1052412,31780152
(주)미래아이앤지,7120,Dec-11,1581408,25733558,1534549,21542533
(주)미래아이앤지,7120,Dec-12,418691,35018015,204569,29093225
(주)미래아이앤지,7120,Dec-13,-12193462,26771535,-11785709,20817874
(주)미래아이앤지,7120,Dec-14,-18683618,18787582,-18645902,12770595
(주)미래아이앤지,7120,Dec-15,1178478,9161388,1495936,8987068
(주)미래아이앤지,7120,Dec-16,-2343831,9828639,-2539211,9871808
(주)미래아이앤지,7120,Dec-17,-2696717,7707135,-2986976,8033295
(주)미래아이앤지,7120,Dec-18,-10844132,6445366,-10729311,6453616
(주)미래아이앤지,7120,Dec-19,14020545,7476808,13822110,7479208
(주)미래컴퍼니,49950,Dec-11,13618100,107942542,14654998,100821228
(주)미래컴퍼니,49950,Dec-12,12809570,96358872,12906101,89985775
(주)미래컴퍼니,49950,Dec-13,-1151107,63723303,-1872248,57945937
(주)미래컴퍼니,49950,Dec-14,-7323706,44756184,-6520961,37332766
(주)미래컴퍼니,49950,Dec-15,3316368,62403918,3223406,55796793
(주)미래컴퍼니,49950,Dec-16,7319794,80414537,6488535,74306879
(주)미래컴퍼니,49950,Dec-17,28167918,181450622,27481520,175260490
(주)미래컴퍼니,49950,Dec-18,19750203,213396156,19059562,206951173
(주)미래컴퍼니,49950,Dec-19,11959900,97432267,11571786,92458445
(주)미코,59090,Dec-11,-3693670,124257358,-1513507,74623106
(주)미코,59090,Dec-12,4142620,130434043,1078484,76330410
(주)미코,59090,Dec-13,-26961826,123649349,-19198189,65180746
(주)미코,59090,Dec-14,386233,135982035,1592660,45147713
(주)미코,59090,Dec-15,6595194,121532809,514911,43616229
(주)미코,59090,Dec-16,5614080,140956669,-1504792,49599720
(주)미코,59090,Dec-17,19070364,183916090,5593862,71147376
(주)미코,59090,Dec-18,32320310,227421583,5671199,80314284
(주)미코,59090,Dec-19,21975621,236170142,4354942,81371216
(주)미투온,201490,Dec-16,3096444,17042857,2004021,14145588
(주)미투온,201490,Dec-17,3057265,27209665,545450,14815586
(주)미투온,201490,Dec-18,23340811,98771664,-1047883,14985781
(주)미투온,201490,Dec-19,27868398,119101315,-2926647,16488255
(주)바른손,18700,Mar-11,4085174,42575724,4647987,40954971
(주)바른손,18700,Mar-12,-12656433,77169809,-9660438,75899683
(주)바른손,18700,Mar-13,-15832977,64171216,-15666493,63048769
(주)바른손,18700,Mar-14,-11299717,49885700,-10017653,49111670
(주)바른손,18700,Mar-15,-20341502,29285587,-23070764,29186227
(주)바른손,18700,Mar-16,8337359,16560068,8918939,11952743
(주)바른손,18700,Mar-17,-1286913,4612329,-902077,3499940
(주)바른손,18700,Mar-18,-5722897,9663300,-5642155,8732299
(주)바른손,18700,Mar-19,-10710695,6551086,-7076383,3506172
(주)바른손이앤에이,35620,Dec-11,-562152,9990905,1764974,9590329
(주)바른손이앤에이,35620,Dec-12,6411847,6499325,2507309,6077638
(주)바른손이앤에이,35620,Dec-13,-8150797,4185616,-4976324,3811626
(주)바른손이앤에이,35620,Dec-14,-24013684,2104162,-22678932,2104162
(주)바른손이앤에이,35620,Dec-15,-451564,15698007,-1698352,15698007
(주)바른손이앤에이,35620,Dec-16,33427711,41653823,25073789,41543823
(주)바른손이앤에이,35620,Dec-17,-31397625,31430347,-14938781,25074003
(주)바른손이앤에이,35620,Dec-18,80874969,30044467,67121266,16665042
(주)바른손이앤에이,35620,Dec-19,-24053158,16975339,-18218956,16333644
(주)바른전자,64520,Dec-11,-31842090,202628143,-31499647,202628143
(주)바른전자,64520,Dec-12,-7267938,209098334,-7344614,209098334
(주)바른전자,64520,Dec-13,2997184,231950913,2572837,231950913
(주)바른전자,64520,Dec-14,,,1147816,216400982
(주)바른전자,64520,Dec-15,4300448,225459497,4288101,225459497
(주)바른전자,64520,Dec-16,1662834,241570556,1740300,241570556
(주)바른전자,64520,Dec-17,-23760208,168479538,-23989114,168479538
(주)바른전자,64520,Dec-18,-28831043,92979655,-29060861,92958710
(주)바른전자,64520,Dec-19,-12929169,39481096,-12331221,39481096
(주)바이넥스,53030,Dec-11,3340885,53457879,3405909,53123634
(주)바이넥스,53030,Dec-12,-7762102,55128609,-7817587,52795429
(주)바이넥스,53030,Dec-13,-4184806,57296766,-1958083,51286370
(주)바이넥스,53030,Dec-14,,,9893716,57586059
(주)바이넥스,53030,Dec-15,,,-9289101,66539329
(주)바이넥스,53030,Dec-16,-2942340,82108423,-3111126,80924373
(주)바이넥스,53030,Dec-17,-11518549,78026380,-11041402,78026380
(주)바이넥스,53030,Dec-18,6190915,104043177,6315251,104016659
(주)바이넥스,53030,Dec-19,8378233,125258579,8937665,125225659
(주)바이오니아,64550,Dec-11,-5628812,22764624,-3651092,22317432
(주)바이오니아,64550,Dec-12,-8022354,20533918,-5457895,20128057
(주)바이오니아,64550,Dec-13,-7152484,23904101,-10359645,23669427
(주)바이오니아,64550,Dec-14,-13559180,17853516,-13771425,17210216
(주)바이오니아,64550,Dec-15,-5372140,20833715,-5805333,20282027
(주)바이오니아,64550,Dec-16,-14418909,21703615,-14470149,20975096
(주)바이오니아,64550,Dec-17,-9941286,23267735,-8747115,22792648
(주)바이오니아,64550,Dec-18,-8776083,24077826,-9868652,22155060
(주)바이오니아,64550,Dec-19,-7419713,36292397,-12497078,22252596
(주)바이오로그디바이스,208710,Dec-14,,,,
(주)바이오로그디바이스,208710,Dec-15,3543568,44874010,-3052650,39662169
(주)바이오로그디바이스,208710,Dec-16,6505455,68614604,1437221,57470448
(주)바이오로그디바이스,208710,Dec-17,3438424,70020158,-1123141,55328672
(주)바이오로그디바이스,208710,Dec-18,5844963,81464285,483356,62002906
(주)바이오로그디바이스,208710,Dec-19,6135021,90419017,-383343,64775997
(주)바이오솔루션,86820,Dec-18,,,1347615,10525412
(주)바이오솔루션,86820,Dec-19,,,-697543,8882482
(주)바이오스마트,38460,Dec-11,-74294,33702845,963320,31488084
(주)바이오스마트,38460,Dec-12,2210186,42395163,1852599,39667387
(주)바이오스마트,38460,Dec-13,3318853,40341220,4595453,31515290
(주)바이오스마트,38460,Dec-14,207190,41504417,-2508168,28098342
(주)바이오스마트,38460,Dec-15,2268583,54186600,1286510,37441787
(주)바이오스마트,38460,Dec-16,-505202,62989881,254328,45503046
(주)바이오스마트,38460,Dec-17,4106166,80432645,6283740,55114201
(주)바이오스마트,38460,Dec-18,4790078,117732569,4043884,60672736
(주)바이오스마트,38460,Dec-19,19891299,158967517,24519612,64995904
(주)바이오톡스텍,86040,Dec-11,3082839,23087738,3472630,23432080
(주)바이오톡스텍,86040,Dec-12,1146286,17715967,1564541,17965818
(주)바이오톡스텍,86040,Dec-13,-555299,17272069,399182,17072862
(주)바이오톡스텍,86040,Dec-14,-4893957,15087766,-3894370,14213991
(주)바이오톡스텍,86040,Dec-15,-3710945,16676482,-3899993,14835792
(주)바이오톡스텍,86040,Dec-16,1160090,22256692,830001,20300373
(주)바이오톡스텍,86040,Dec-17,1175854,25564709,1475312,22351893
(주)바이오톡스텍,86040,Dec-18,3486982,32582096,3601874,24105320
(주)바이오톡스텍,86040,Dec-19,-1705404,25853847,-1410890,24329643
(주)바텍,43150,Dec-11,1646758,149625813,5955287,98689540
(주)바텍,43150,Dec-12,5288906,175882269,1387437,92394853
(주)바텍,43150,Dec-13,14098410,171517053,4622527,86764292
(주)바텍,43150,Dec-14,11616917,194791464,7506903,96863523
(주)바텍,43150,Dec-15,28720952,217358785,11713747,108901513
(주)바텍,43150,Dec-16,33325930,238338397,11574965,112377253
(주)바텍,43150,Dec-17,83691537,218808934,93698765,153296439
(주)바텍,43150,Dec-18,29152011,234393036,25749311,168887720
(주)바텍,43150,Dec-19,35589934,271702910,32649988,189138285
(주)방림,3610,Sep-11,3590997,218985322,2866513,229956016
(주)방림,3610,Sep-12,-6984375,205928558,8228946,173738959
(주)방림,3610,Sep-13,1469991,193795095,3788981,161583801
(주)방림,3610,Sep-14,3353010,161416440,3270540,142564020
(주)방림,3610,Sep-15,6671420,161549573,5698435,125609417
(주)방림,3610,Sep-16,5027049,150722738,4795639,115681153
(주)방림,3610,Sep-17,7004564,148107534,7004564,107612566
(주)방림,3610,Sep-18,3009428,141818424,2990978,100626040
(주)방림,3610,Sep-19,5744853,131906971,5642830,87519588
(주)배럴,267790,Dec-18,4393257,50068540,4838289,50099838
(주)배럴,267790,Dec-19,6877842,59946896,8104595,59440692
(주)백금티앤에이,46310,Dec-11,-328176,104522555,-853606,71533145
(주)백금티앤에이,46310,Dec-12,2094914,106041966,-1515722,75299082
(주)백금티앤에이,46310,Dec-13,-5331038,81099769,-3438478,58695710
(주)백금티앤에이,46310,Dec-14,251275,94309334,1217550,57872877
(주)백금티앤에이,46310,Dec-15,70225,92584519,3680352,56288523
(주)백금티앤에이,46310,Dec-16,-1953387,60216859,-9633521,36744298
(주)백금티앤에이,46310,Dec-17,3163668,101998708,463386,68146269
(주)백금티앤에이,46310,Dec-18,6028052,112217563,5082427,62247878
(주)백금티앤에이,46310,Dec-19,8812841,155629903,-3007306,54558064
(주)백산,35150,Dec-11,5616001,178131543,4546907,145778637
(주)백산,35150,Dec-12,11710217,185390651,10134036,161779184
(주)백산,35150,Dec-13,7736701,177231545,5943784,151700131
(주)백산,35150,Dec-14,-2568375,169766437,-2904228,145694279
(주)백산,35150,Dec-15,15434818,172072593,14606720,149316291
(주)백산,35150,Dec-16,21610611,200786094,21064818,174059704
(주)백산,35150,Dec-17,8718449,211371854,12491066,178689712
(주)백산,35150,Dec-18,14947471,323119368,12197382,191665660
(주)백산,35150,Dec-19,6247667,468882611,19780239,241436660
(주)버킷스튜디오,66410,Dec-11,,,-6247430,27515568
(주)버킷스튜디오,66410,Dec-12,,,-7672760,14084966
(주)버킷스튜디오,66410,Dec-13,,,-3825677,15787540
(주)버킷스튜디오,66410,Dec-14,,,1212901,21663767
(주)버킷스튜디오,66410,Dec-15,,,963684,26078568
(주)버킷스튜디오,66410,Dec-16,,,-9683220,17961354
(주)버킷스튜디오,66410,Dec-17,,,796661,16096172
(주)버킷스튜디오,66410,Dec-18,,,-9926819,18445342
(주)버킷스튜디오,66410,Dec-19,,,-2982522,17584675
(주)베노홀딩스,206400,Dec-14,,,,
(주)베노홀딩스,206400,Dec-15,-8584372,20271602,-8076276,20102639
(주)베노홀딩스,206400,Dec-16,-6724355,20266910,-6020652,20247733
(주)베노홀딩스,206400,Dec-17,-12243001,18892219,-10333192,18888947
(주)베노홀딩스,206400,Dec-18,-14322231,15092291,-16670349,15045022
(주)베노홀딩스,206400,Dec-19,1874323,15950474,1738277,16109554
(주)베셀,177350,Dec-15,7182452,52751850,7144900,52554919
(주)베셀,177350,Dec-16,4187187,44002936,4174888,43831409
(주)베셀,177350,Dec-17,5012832,80643961,4974940,80513243
(주)베셀,177350,Dec-18,1281373,75788384,1013142,75235199
(주)베셀,177350,Dec-19,-11046724,42343768,-11036565,40367749
(주)베스파,299910,Dec-18,-106472185,124486560,-105112348,124486560
(주)베스파,299910,Dec-19,-8127695,100572482,1524645,100123379
(주)벽산,7210,Dec-11,16145019,336793187,14893828,252815668
(주)벽산,7210,Dec-12,4873082,318846473,8712719,244893406
(주)벽산,7210,Dec-13,10359799,399388963,13658357,266820648
(주)벽산,7210,Dec-14,21358725,428396771,18142835,285567518
(주)벽산,7210,Dec-15,30281211,442823058,24376990,293984781
(주)벽산,7210,Dec-16,24403528,443779912,23144814,294713122
(주)벽산,7210,Dec-17,13356681,414696624,8109847,250971159
(주)벽산,7210,Dec-18,8429356,432398854,10471651,267776172
(주)벽산,7210,Dec-19,-1719686,433534084,-8853831,261761390
(주)보광산업,225530,Dec-15,,,10108678,40267561
(주)보광산업,225530,Dec-16,,,10206935,47698115
(주)보광산업,225530,Dec-17,,,9119014,42039497
(주)보광산업,225530,Dec-18,,,4565476,37337946
(주)보광산업,225530,Dec-19,,,6263682,49767222
(주)보라티알,250000,Dec-17,7626579,42068055,7345115,41950240
(주)보라티알,250000,Dec-18,4803738,42014603,4553389,39253402
(주)보라티알,250000,Dec-19,3327724,46789495,3020306,42135809
(주)보락,2760,Dec-11,,,124894,25276708
(주)보락,2760,Dec-12,,,1921288,31403501
(주)보락,2760,Dec-13,,,719939,30749426
(주)보락,2760,Dec-14,,,2079543,31151277
(주)보락,2760,Dec-15,,,-172456,31066714
(주)보락,2760,Dec-16,,,3032427,35708601
(주)보락,2760,Dec-17,,,1238719,33456069
(주)보락,2760,Dec-18,,,1105109,33763267
(주)보락,2760,Dec-19,,,648534,36123805
(주)보령,3850,Dec-11,,,6178117,308005547
(주)보령,3850,Dec-12,,,9401047,312075037
(주)보령,3850,Dec-13,,,14126625,327278734
(주)보령,3850,Dec-14,,,21590564,359490951
(주)보령,3850,Dec-15,,,20301086,401350240
(주)보령,3850,Dec-16,,,5614105,409140007
(주)보령,3850,Dec-17,56478219,422721052,55351979,422721052
(주)보령,3850,Dec-18,20306902,460401670,22902114,460401670
(주)보령,3850,Dec-19,32221803,524268670,34347745,524268670
(주)본느,226340,Dec-15,,,,
(주)본느,226340,Dec-16,,,,
(주)본느,226340,Dec-17,,,,
(주)본느,226340,Dec-18,313437,29229682,620816,24842430
(주)본느,226340,Dec-19,5033953,47018567,6297844,32954152
(주)부-스타,8470,Dec-11,,,3058862,62438421
(주)부-스타,8470,Dec-12,,,3648876,67029100
(주)부-스타,8470,Dec-13,,,4179271,68048277
(주)부-스타,8470,Dec-14,,,3845488,72246416
(주)부-스타,8470,Dec-15,,,5010150,77037504
(주)부-스타,8470,Dec-16,,,6266618,86313556
(주)부-스타,8470,Dec-17,,,4635252,78949525
(주)부-스타,8470,Dec-18,,,2987173,81943315
(주)부-스타,8470,Dec-19,,,3493120,96542723
(주)부방,14470,Dec-11,6935268,334669259,6448573,305639687
(주)부방,14470,Dec-12,10693112,328982526,7846560,305740128
(주)부방,14470,Dec-13,18035410,372055119,14563124,355624386
(주)부방,14470,Dec-14,15023315,382206548,15127807,382206548
(주)부방,14470,Dec-15,267039972,121967291,264981451,72220964
(주)부방,14470,Dec-16,9988648,257006997,2647428,14619745
(주)부방,14470,Dec-17,-1811262,383330726,-22178004,26323558
(주)부방,14470,Dec-18,1802913,348599294,-311035,10113038
(주)부방,14470,Dec-19,-9421837,330262944,-10464858,5610972
(주)뷰웍스,100120,Dec-11,6599769,35629219,7091118,35285299
(주)뷰웍스,100120,Dec-12,5502318,46820976,7218663,46753327
(주)뷰웍스,100120,Dec-13,9413724,66501264,9973687,65819178
(주)뷰웍스,100120,Dec-14,10587112,70811410,11240653,70249120
(주)뷰웍스,100120,Dec-15,15776699,93438699,17002400,92745632
(주)뷰웍스,100120,Dec-16,26871455,117303133,26733726,116465198
(주)뷰웍스,100120,Dec-17,19616141,123460627,18683631,122607323
(주)뷰웍스,100120,Dec-18,20801653,131403852,20888631,116568491
(주)뷰웍스,100120,Dec-19,24320047,136009901,23774540,125452626
(주)브리지텍,64480,Dec-11,,,2090084,28105315
(주)브리지텍,64480,Dec-12,,,5493420,35449455
(주)브리지텍,64480,Dec-13,,,6206511,42332466
(주)브리지텍,64480,Dec-14,,,3816289,40183859
(주)브리지텍,64480,Dec-15,,,6335468,52454026
(주)브리지텍,64480,Dec-16,,,7932233,55214248
(주)브리지텍,64480,Dec-17,,,-3637422,30211608
(주)브리지텍,64480,Dec-18,,,2065243,46502491
(주)브리지텍,64480,Dec-19,,,-3174465,35589607
(주)브이원텍,251630,Dec-17,10997728,38720628,10895129,37985173
(주)브이원텍,251630,Dec-18,15285849,54628523,15229207,53788027
(주)브이원텍,251630,Dec-19,6642301,26780003,6599481,26109076
(주)브이티지엠피,18290,Dec-11,,,-7380214,59105985
(주)브이티지엠피,18290,Dec-12,,,-973332,53969499
(주)브이티지엠피,18290,Dec-13,,,1176834,52606140
(주)브이티지엠피,18290,Dec-14,,,-3628280,53824611
(주)브이티지엠피,18290,Dec-15,,,-24041329,47026940
(주)브이티지엠피,18290,Dec-16,,,-14565415,41141465
(주)브이티지엠피,18290,Dec-17,-13007380,69859691,-16806251,40265014
(주)브이티지엠피,18290,Dec-18,10707739,109469851,5014715,52279262
(주)브이티지엠피,18290,Dec-19,3411551,112756600,3868113,64608809
(주)블루베리엔에프티,44480,Dec-11,-2846234,25969100,-2155829,21939190
(주)블루베리엔에프티,44480,Dec-12,1399581,27282211,1831090,22070619
(주)블루베리엔에프티,44480,Dec-13,78599,24702331,216432,20677478
(주)블루베리엔에프티,44480,Dec-14,-897284,18261707,-897284,14699293
(주)블루베리엔에프티,44480,Dec-15,-1574176,17443492,-1574176,14269722
