회사명,거래소코드,회계년도,유형자산(IFRS연결),건설중인자산(IFRS연결),유형자산(IFRS개별),건설중인자산(IFRS개별),합계_기말인원
(주)나무가,190510,Dec-15,0,4088210,2545888,0,145
(주)나무가,190510,Dec-16,0,456314,4978346,172100,138
(주)나무가,190510,Dec-17,0,8512694,3974209,81300,128
(주)나무가,190510,Dec-18,0,4331713,4627225,868000,107
(주)나무가,190510,Dec-19,0,20979158,3490309,238646,146
(주)나스미디어,89600,Dec-13,,,409061,0,193
(주)나스미디어,89600,Dec-14,,,333534,0,212
(주)나스미디어,89600,Dec-15,,,11719983,0,225
(주)나스미디어,89600,Dec-16,0,0,11173919,0,273
(주)나스미디어,89600,Dec-17,0,0,10688135,0,320
(주)나스미디어,89600,Dec-18,0,0,10653106,0,319
(주)나스미디어,89600,Dec-19,0,0,10105451,0,351
(주)나이벡,138610,Dec-11,,,7863330,125610,29
(주)나이벡,138610,Dec-12,,,8200793,848520,31
(주)나이벡,138610,Dec-13,,,7733958,62500,45
(주)나이벡,138610,Dec-14,,,7151434,61408,44
(주)나이벡,138610,Dec-15,,,7728822,57700,50
(주)나이벡,138610,Dec-16,,,9174470,1200300,57
(주)나이벡,138610,Dec-17,,,9869545,28700,55
(주)나이벡,138610,Dec-18,,,9869111,53300,58
(주)나이벡,138610,Dec-19,,,11175491,715236,71
(주)나이스디앤비,130580,Dec-11,,,278291,0,97
(주)나이스디앤비,130580,Dec-12,,,278931,0,103
(주)나이스디앤비,130580,Dec-13,,,283240,0,98
(주)나이스디앤비,130580,Dec-14,,,232373,0,111
(주)나이스디앤비,130580,Dec-15,0,166509,324521,0,114
(주)나이스디앤비,130580,Dec-16,0,0,577053,0,154
(주)나이스디앤비,130580,Dec-17,0,0,777499,0,204
(주)나이스디앤비,130580,Dec-18,0,0,837095,0,262
(주)나이스디앤비,130580,Dec-19,0,0,3272110,0,294
(주)나이스홀딩스,34310,Dec-11,0,138652,20155329,138651,38
(주)나이스홀딩스,34310,Dec-12,0,2801485,9377050,2801485,41
(주)나이스홀딩스,34310,Dec-13,0,27537276,20086656,15263125,39
(주)나이스홀딩스,34310,Dec-14,0,4003553,24628999,146550,39
(주)나이스홀딩스,34310,Dec-15,0,5486527,22792798,8500,45
(주)나이스홀딩스,34310,Dec-16,0,13270608,20630682,0,33
(주)나이스홀딩스,34310,Dec-17,0,39581335,18897288,0,35
(주)나이스홀딩스,34310,Dec-18,0,35143195,19967663,1792902,37
(주)나이스홀딩스,34310,Dec-19,0,40793829,20486082,483850,48
(주)나인테크,267320,Dec-17,,,,,4
(주)나인테크,267320,Dec-18,,,,,4
(주)나인테크,267320,Dec-19,,,,,4
(주)남선알미늄,8350,Dec-11,0,402908,71247421,402908,670
(주)남선알미늄,8350,Dec-12,,,68426940,23092,655
(주)남선알미늄,8350,Dec-13,,,67101276,158078,646
(주)남선알미늄,8350,Dec-14,,,67327465,451177,643
(주)남선알미늄,8350,Dec-15,,,65054086,335644,586
(주)남선알미늄,8350,Dec-16,,,64128985,760119,601
(주)남선알미늄,8350,Dec-17,,,62102017,196566,583
(주)남선알미늄,8350,Dec-18,0,7800,76005893,7800,632
(주)남선알미늄,8350,Dec-19,0,109020,73576503,109020,619
(주)남성,4270,Dec-11,0,0,3769195,0,59
(주)남성,4270,Dec-12,0,0,3686119,0,68
(주)남성,4270,Dec-13,0,0,3506039,0,67
(주)남성,4270,Dec-14,0,0,3484352,0,58
(주)남성,4270,Dec-15,0,0,3367484,0,57
(주)남성,4270,Dec-16,0,0,3503076,0,62
(주)남성,4270,Dec-17,0,0,3491087,0,61
(주)남성,4270,Dec-18,0,0,3439734,0,57
(주)남성,4270,Dec-19,0,0,3686095,0,54
(주)내츄럴엔도텍,168330,Dec-13,,,10774567,2020691,47
(주)내츄럴엔도텍,168330,Dec-14,,,45276729,0,79
(주)내츄럴엔도텍,168330,Dec-15,0,0,31999951,0,62
(주)내츄럴엔도텍,168330,Dec-16,0,0,31246832,0,69
(주)내츄럴엔도텍,168330,Dec-17,0,645513,30426985,0,64
(주)내츄럴엔도텍,168330,Dec-18,0,477800,29371147,0,68
(주)내츄럴엔도텍,168330,Dec-19,0,707316,28751139,42250,75
(주)네오리진,94860,Dec-11,0,6635638,2028449,0,70
(주)네오리진,94860,Dec-12,,,2152675,0,140
(주)네오리진,94860,Dec-13,,,1740215,0,130
(주)네오리진,94860,Dec-14,,,1129040,0,127
(주)네오리진,94860,Dec-15,,,477781,0,60
(주)네오리진,94860,Dec-16,,,468948,0,55
(주)네오리진,94860,Dec-17,0,0,565154,0,49
(주)네오리진,94860,Dec-18,,,548927,0,43
(주)네오리진,94860,Dec-19,,,762082,0,43
(주)네오셈,253590,Dec-18,,,,,1
(주)네오셈,253590,Dec-19,0,0,12039164,0,81
(주)네오오토,212560,Dec-15,,,80077528,11231421,98
(주)네오오토,212560,Dec-16,,,94757821,5241216,95
(주)네오오토,212560,Dec-17,,,95640623,7851407,106
(주)네오오토,212560,Dec-18,,,101365834,13178009,104
(주)네오오토,212560,Dec-19,,,96759498,5080493,109
(주)네오위즈,95660,Dec-11,0,0,108672728,0,1204
(주)네오위즈,95660,Dec-12,0,0,104415862,0,900
(주)네오위즈,95660,Dec-13,0,0,99605642,0,610
(주)네오위즈,95660,Dec-14,0,0,2161334,0,506
(주)네오위즈,95660,Dec-15,0,0,876788,0,416
(주)네오위즈,95660,Dec-16,0,0,627259,0,403
(주)네오위즈,95660,Dec-17,0,2514,905056,0,296
(주)네오위즈,95660,Dec-18,0,10903,27993826,0,353
(주)네오위즈,95660,Dec-19,0,0,53883075,0,488
(주)네오위즈홀딩스,42420,Dec-11,0,0,81688,0,10
(주)네오위즈홀딩스,42420,Dec-12,0,0,58306,0,25
(주)네오위즈홀딩스,42420,Dec-13,0,0,32286,0,3
(주)네오위즈홀딩스,42420,Dec-14,0,0,5017,0,2
(주)네오위즈홀딩스,42420,Dec-15,0,0,36280,0,4
(주)네오위즈홀딩스,42420,Dec-16,0,0,20296,0,4
(주)네오위즈홀딩스,42420,Dec-17,0,2514,5080,0,3
(주)네오위즈홀딩스,42420,Dec-18,0,10903,9,0,4
(주)네오위즈홀딩스,42420,Dec-19,0,0,2249,0,5
(주)네오크레마,311390,Dec-19,0,37200,21508692,37200,58
(주)네오티스,85910,Dec-11,,,22227793,779223,199
(주)네오티스,85910,Dec-12,,,35847953,2375474,233
(주)네오티스,85910,Dec-13,0,2966671,33688429,2966671,203
(주)네오티스,85910,Dec-14,0,4113930,30512691,4113930,220
(주)네오티스,85910,Dec-15,0,1376912,29245287,1376912,207
(주)네오티스,85910,Dec-16,0,495739,27395809,495738,221
(주)네오티스,85910,Dec-17,0,403878,27441976,365465,218
(주)네오티스,85910,Dec-18,0,886732,26252300,833835,219
(주)네오티스,85910,Dec-19,0,802096,27839528,576591,208
(주)네오팜,92730,Dec-11,,,10145075,0,66
(주)네오팜,92730,Dec-12,,,9529956,0,78
(주)네오팜,92730,Dec-13,,,8957444,0,76
(주)네오팜,92730,Dec-14,,,8416285,0,79
(주)네오팜,92730,Dec-15,,,8259080,0,87
(주)네오팜,92730,Dec-16,0,0,8632198,0,91
(주)네오팜,92730,Dec-17,0,454090,8915166,454090,104
(주)네오팜,92730,Dec-18,0,32500,10439493,32500,117
(주)네오팜,92730,Dec-19,0,0,10240262,0,128
(주)네오펙트,290660,Dec-18,0,3957080,4432416,3957080,64
(주)네오펙트,290660,Dec-19,0,67455,11534421,67455,105
(주)네온테크,306620,Dec-18,,,,,
(주)네온테크,306620,Dec-19,,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,8165382,0,190
(주)네이블커뮤니케이션즈,153460,Dec-13,,,8016589,0,186
(주)네이블커뮤니케이션즈,153460,Dec-14,0,0,7865791,0,168
(주)네이블커뮤니케이션즈,153460,Dec-15,,,7726921,0,167
(주)네이블커뮤니케이션즈,153460,Dec-16,,,7498944,0,172
(주)네이블커뮤니케이션즈,153460,Dec-17,,,6996056,0,176
(주)네이블커뮤니케이션즈,153460,Dec-18,,,6545348,0,152
(주)네이블커뮤니케이션즈,153460,Dec-19,,,6240926,0,115
(주)네이처셀,7390,Dec-11,,,8904835,1257131,70
(주)네이처셀,7390,Dec-12,,,9612536,22130,69
(주)네이처셀,7390,Dec-13,,,9650097,0,67
(주)네이처셀,7390,Dec-14,,,9737659,0,86
(주)네이처셀,7390,Dec-15,,,9341773,0,100
(주)네이처셀,7390,Dec-16,,,10816586,0,98
(주)네이처셀,7390,Dec-17,,,11105300,0,134
(주)네이처셀,7390,Dec-18,,,10567078,0,70
(주)네이처셀,7390,Dec-19,,,9765450,0,96
(주)네패스,33640,Dec-11,0,33117111,123750270,26819413,427
(주)네패스,33640,Dec-12,0,36838333,163334293,28308165,562
(주)네패스,33640,Dec-13,0,13840139,184760887,13267139,604
(주)네패스,33640,Dec-14,13024723,18553564,150212278,12639060,558
(주)네패스,33640,Dec-15,251500,8682440,136459730,3269130,588
(주)네패스,33640,Dec-16,251500,4538794,128369683,4538794,634
(주)네패스,33640,Dec-17,251500,8080695,145792239,7372215,679
(주)네패스,33640,Dec-18,8130,12785653,142191508,12724153,683
(주)네패스,33640,Dec-19,8130,23689271,158551676,22993325,717
(주)넥센,5720,Dec-11,0,1239391,61306642,1156471,733
(주)넥센,5720,Dec-12,0,1051707,65243689,703332,834
(주)넥센,5720,Dec-13,0,1908972,68714024,1556117,887
(주)넥센,5720,Dec-14,0,1344922,85008150,1344922,896
(주)넥센,5720,Dec-15,0,444246,84366260,109721,862
(주)넥센,5720,Dec-16,0,640895,84889230,203656,834
(주)넥센,5720,Dec-17,0,5108029,122649446,5108029,944
(주)넥센,5720,Dec-18,0,764140252,115907966,7099372,947
(주)넥센,5720,Dec-19,0,151890292,119069025,54376,934
(주)넥스턴바이오사이언스,89140,Dec-11,,,7873098,0,51
(주)넥스턴바이오사이언스,89140,Dec-12,,,7660159,0,53
(주)넥스턴바이오사이언스,89140,Dec-13,,,7439031,0,61
(주)넥스턴바이오사이언스,89140,Dec-14,,,7129156,0,60
(주)넥스턴바이오사이언스,89140,Dec-15,,,7798273,604447,55
(주)넥스턴바이오사이언스,89140,Dec-16,,,8463809,7500,63
(주)넥스턴바이오사이언스,89140,Dec-17,,,9112889,36000,70
(주)넥스턴바이오사이언스,89140,Dec-18,,,9051152,8835,69
(주)넥스턴바이오사이언스,89140,Dec-19,,,16372986,150000,69
(주)넥스트아이,137940,Dec-11,,,5811735,0,62
(주)넥스트아이,137940,Dec-12,0,1795543,7663176,1795543,74
(주)넥스트아이,137940,Dec-13,0,87600,6043451,87600,82
(주)넥스트아이,137940,Dec-14,192559,44500,10638087,44500,95
(주)넥스트아이,137940,Dec-15,0,0,10289084,0,93
(주)넥스트아이,137940,Dec-16,0,422727,10470416,422727,115
(주)넥스트아이,137940,Dec-17,1032982,0,9754322,0,116
(주)넥스트아이,137940,Dec-18,0,0,9397104,0,122
(주)넥스트아이,137940,Dec-19,0,1160500,9072454,0,124
(주)넥스트엔터테인먼트월드,160550,Dec-14,0,0,839184,0,30
(주)넥스트엔터테인먼트월드,160550,Dec-15,0,0,674777,0,41
(주)넥스트엔터테인먼트월드,160550,Dec-16,0,861080,42158352,861080,55
(주)넥스트엔터테인먼트월드,160550,Dec-17,0,6906348,53334952,6906348,95
(주)넥스트엔터테인먼트월드,160550,Dec-18,0,0,58926867,0,91
(주)넥스트엔터테인먼트월드,160550,Dec-19,0,0,61940980,0,72
(주)넥슨게임즈,225570,Dec-15,,,,,
(주)넥슨게임즈,225570,Dec-16,,,,,
(주)넥슨게임즈,225570,Dec-17,,,1003459,0,329
(주)넥슨게임즈,225570,Dec-18,,,1813185,0,407
(주)넥슨게임즈,225570,Dec-19,,,15069077,0,488
(주)넵튠,217270,Dec-15,,,,,1
(주)넵튠,217270,Dec-16,0,0,332953,0,80
(주)넵튠,217270,Dec-17,0,0,381826,0,107
(주)넵튠,217270,Dec-18,0,0,307550,0,92
(주)넵튠,217270,Dec-19,0,0,202108,0,35
(주)노랑풍선,104620,Dec-19,0,0,35202441,0,553
(주)노루페인트,90350,Dec-11,0,4299162,236810630,3286878,613
(주)노루페인트,90350,Dec-12,0,1642693,251039617,1210729,648
(주)노루페인트,90350,Dec-13,0,5210032,252537144,2900746,659
(주)노루페인트,90350,Dec-14,0,3576346,255108746,2770992,700
(주)노루페인트,90350,Dec-15,0,3100244,255705157,3032374,741
(주)노루페인트,90350,Dec-16,0,4766493,259342926,4685683,796
(주)노루페인트,90350,Dec-17,0,3650040,259693646,3306526,787
(주)노루페인트,90350,Dec-18,0,3992762,263936072,3068983,793
(주)노루페인트,90350,Dec-19,0,5509475,266713619,5385220,737
(주)노루홀딩스,320,Dec-11,0,5497108,14661136,580196,77
(주)노루홀딩스,320,Dec-12,0,3338445,8501015,348000,77
(주)노루홀딩스,320,Dec-13,0,6977990,8117646,33232,78
(주)노루홀딩스,320,Dec-14,0,4187230,8085305,7326,88
(주)노루홀딩스,320,Dec-15,0,6740414,8166646,500,103
(주)노루홀딩스,320,Dec-16,0,16981602,7091227,18636,47
(주)노루홀딩스,320,Dec-17,0,6464340,8424659,82680,65
(주)노루홀딩스,320,Dec-18,0,5367598,9710383,32949,56
(주)노루홀딩스,320,Dec-19,0,12586786,16529834,7461634,55
(주)노바렉스,194700,Dec-18,0,10201675,31031405,10201675,227
(주)노바렉스,194700,Dec-19,0,11404311,58462102,11404311,271
(주)노바텍,285490,Dec-18,0,0,462970,0,29
(주)노바텍,285490,Dec-19,0,0,533438,0,35
(주)노블엠앤비,106520,Dec-12,0,362422,29120950,362422,260
(주)노블엠앤비,106520,Dec-13,0,260800,42694687,260800,332
(주)노블엠앤비,106520,Dec-14,0,343833,40990800,343833,318
(주)노블엠앤비,106520,Dec-15,0,1804700,28048367,216500,306
(주)노블엠앤비,106520,Dec-16,0,944330,26750403,944330,446
(주)노블엠앤비,106520,Dec-17,0,108700,24981085,108700,193
(주)노블엠앤비,106520,Dec-18,0,176665,18911365,16560,192
(주)노블엠앤비,106520,Dec-19,0,29000,14925009,29000,129
(주)노터스,278650,Dec-19,0,0,22657624,0,103
(주)녹십자,6280,Dec-11,0,24574000,232507686,24378000,1335
(주)녹십자,6280,Dec-12,0,62114000,280692341,61307000,1457
(주)녹십자,6280,Dec-13,0,12146000,343445601,11561000,1546
(주)녹십자,6280,Dec-14,0,25203000,373995648,24287000,1731
(주)녹십자,6280,Dec-15,0,91322000,463330537,90994000,1766
(주)녹십자,6280,Dec-16,0,128608000,515390293,127544000,1973
(주)녹십자,6280,Dec-17,0,19548000,513612930,18557000,1994
(주)녹십자,6280,Dec-18,0,35095000,511073351,27720000,2034
(주)녹십자,6280,Dec-19,0,105947000,573509752,78188000,2040
(주)녹십자엠에스,142280,Dec-14,,,8069255,597434,166
(주)녹십자엠에스,142280,Dec-15,0,216350,9488742,216350,175
(주)녹십자엠에스,142280,Dec-16,0,51500,9323839,51500,170
(주)녹십자엠에스,142280,Dec-17,0,488000,8719676,488000,183
(주)녹십자엠에스,142280,Dec-18,0,6871930,14068319,6871930,189
(주)녹십자엠에스,142280,Dec-19,0,25802636,28435424,25802636,165
(주)녹십자웰빙,234690,Dec-19,,,6647957,1672375,204
(주)녹십자홀딩스,5250,Dec-11,0,26623000,26473174,3349000,90
(주)녹십자홀딩스,5250,Dec-12,0,66362000,34472175,3719000,108
(주)녹십자홀딩스,5250,Dec-13,0,22458000,43556100,1782000,112
(주)녹십자홀딩스,5250,Dec-14,0,40827000,50188858,5260000,113
(주)녹십자홀딩스,5250,Dec-15,0,122737000,59553453,6300000,170
(주)녹십자홀딩스,5250,Dec-16,0,215319000,79452420,15865000,184
(주)녹십자홀딩스,5250,Dec-17,0,243550000,74841040,11548000,184
(주)녹십자홀딩스,5250,Dec-18,0,191626000,67631416,1655000,202
(주)녹십자홀딩스,5250,Dec-19,0,260578000,46395694,0,195
(주)녹원씨엔아이,65560,Dec-11,0,278731,4057341,278731,166
(주)녹원씨엔아이,65560,Dec-12,0,311872,3943077,311872,142
(주)녹원씨엔아이,65560,Dec-13,0,387817,3354047,387817,66
(주)녹원씨엔아이,65560,Dec-14,0,0,813129,0,33
(주)녹원씨엔아이,65560,Dec-15,0,12470743,148805,0,35
(주)녹원씨엔아이,65560,Dec-16,0,0,125685,0,26
(주)녹원씨엔아이,65560,Dec-17,0,0,48455,0,17
(주)녹원씨엔아이,65560,Dec-18,0,1191691,11825900,1161064,107
(주)녹원씨엔아이,65560,Dec-19,0,6367897,12761229,1461460,86
(주)농심,4370,Dec-11,0,15636533,930392394,10198432,4556
(주)농심,4370,Dec-12,0,13407686,923242027,2333330,4626
(주)농심,4370,Dec-13,0,28371332,885614934,4599798,4657
(주)농심,4370,Dec-14,0,82873217,857993284,1993636,4608
(주)농심,4370,Dec-15,0,13522094,820530613,13487226,4916
(주)농심,4370,Dec-16,0,5847538,792241722,3867592,4966
(주)농심,4370,Dec-17,0,14153922,800947990,5565446,5004
(주)농심,4370,Dec-18,0,89433718,807592992,40390355,5053
(주)농심,4370,Dec-19,0,58944591,843923579,46048459,5183
(주)농심홀딩스,72710,Dec-11,0,676820,9551,0,5
(주)농심홀딩스,72710,Dec-12,0,4370906,5151,0,5
(주)농심홀딩스,72710,Dec-13,0,13147078,1958,0,5
(주)농심홀딩스,72710,Dec-14,0,3369352,0,0,6
(주)농심홀딩스,72710,Dec-15,0,1376588,0,0,6
(주)농심홀딩스,72710,Dec-16,0,786363,968,0,6
(주)농심홀딩스,72710,Dec-17,0,542934,5181,0,5
(주)농심홀딩스,72710,Dec-18,0,1064403,5925,0,6
(주)농심홀딩스,72710,Dec-19,0,1098462,72354,0,5
(주)누리플랜,69140,Dec-11,0,0,15091663,0,120
(주)누리플랜,69140,Dec-12,0,0,15662060,0,102
(주)누리플랜,69140,Dec-13,0,0,15452315,0,107
(주)누리플랜,69140,Dec-14,,,14917546,0,81
(주)누리플랜,69140,Dec-15,,,8170705,0,77
(주)누리플랜,69140,Dec-16,,,12586060,0,75
(주)누리플랜,69140,Dec-17,0,0,12369966,0,82
(주)누리플랜,69140,Dec-18,0,315000,12494678,315000,82
(주)누리플랜,69140,Dec-19,0,518185,11937293,0,84
(주)누리플렉스,40160,Dec-11,987701,867,20079164,0,118
(주)누리플렉스,40160,Dec-12,0,0,4044563,0,99
(주)누리플렉스,40160,Dec-13,0,0,20438259,0,88
(주)누리플렉스,40160,Dec-14,0,0,11017913,0,92
(주)누리플렉스,40160,Dec-15,0,0,11376047,0,103
(주)누리플렉스,40160,Dec-16,0,0,14861057,0,175
(주)누리플렉스,40160,Dec-17,0,105678,14670314,0,142
(주)누리플렉스,40160,Dec-18,0,1719924,12454752,0,164
(주)누리플렉스,40160,Dec-19,0,34954,13719355,0,152
(주)누보,332290,Dec-19,,,,,1
(주)뉴로스,126870,Dec-12,0,494973,14985328,494973,113
(주)뉴로스,126870,Dec-13,0,1170060,16942859,1170060,112
(주)뉴로스,126870,Dec-14,0,2816614,19007183,2816614,116
(주)뉴로스,126870,Dec-15,0,4126092,20480731,4126092,131
(주)뉴로스,126870,Dec-16,0,4245097,20645041,4245097,139
(주)뉴로스,126870,Dec-17,0,2040602,19534013,1637467,155
(주)뉴로스,126870,Dec-18,0,3212356,25856434,2303901,136
(주)뉴로스,126870,Dec-19,0,2477269,24436250,2452269,147
(주)뉴보텍,60260,Dec-11,,,10556369,0,90
(주)뉴보텍,60260,Dec-12,,,9390098,0,87
(주)뉴보텍,60260,Dec-13,,,8628067,0,92
(주)뉴보텍,60260,Dec-14,,,8223311,0,98
(주)뉴보텍,60260,Dec-15,,,8166203,0,97
(주)뉴보텍,60260,Dec-16,,,7940646,0,104
(주)뉴보텍,60260,Dec-17,,,8064495,0,124
(주)뉴보텍,60260,Dec-18,,,8421662,366955,109
(주)뉴보텍,60260,Dec-19,,,14942301,285000,141
(주)뉴인텍,12340,Dec-11,0,197641,16550288,42500,156
(주)뉴인텍,12340,Dec-12,0,128522,16786484,128523,150
(주)뉴인텍,12340,Dec-13,0,106342,16762396,106342,150
(주)뉴인텍,12340,Dec-14,0,889516,18359842,889516,154
(주)뉴인텍,12340,Dec-15,0,151984,17691342,151984,151
(주)뉴인텍,12340,Dec-16,0,1284860,17014332,1284860,143
(주)뉴인텍,12340,Dec-17,0,1527563,18399691,1527563,146
(주)뉴인텍,12340,Dec-18,0,36042,17983839,0,146
(주)뉴인텍,12340,Dec-19,0,558884,17494545,555780,142
(주)뉴트리,270870,Dec-18,0,285690,2403963,285690,59
(주)뉴트리,270870,Dec-19,0,2000361,3920630,2000361,62
(주)뉴파워프라즈마,144960,Dec-16,0,4492285,32253663,4492285,308
(주)뉴파워프라즈마,144960,Dec-17,0,44100,37212062,44100,358
(주)뉴파워프라즈마,144960,Dec-18,0,1317000,38440499,1317000,288
(주)뉴파워프라즈마,144960,Dec-19,0,7598724,44838865,7598724,293
(주)뉴프렉스,85670,Dec-11,0,0,39257151,0,324
(주)뉴프렉스,85670,Dec-12,0,0,42790116,0,348
(주)뉴프렉스,85670,Dec-13,0,0,46955926,0,394
(주)뉴프렉스,85670,Dec-14,0,0,47646815,0,470
(주)뉴프렉스,85670,Dec-15,0,0,52850752,0,482
(주)뉴프렉스,85670,Dec-16,0,0,49357521,0,396
(주)뉴프렉스,85670,Dec-17,0,2925795,54300417,2925795,443
(주)뉴프렉스,85670,Dec-18,0,15405651,56655291,811712,497
(주)뉴프렉스,85670,Dec-19,0,3742347,52273188,353099,375
(주)다나와,119860,Dec-11,0,0,749001,0,208
(주)다나와,119860,Dec-12,0,0,707959,0,217
(주)다나와,119860,Dec-13,0,0,591064,0,195
(주)다나와,119860,Dec-14,0,0,515875,0,214
(주)다나와,119860,Dec-15,0,0,1602786,0,240
(주)다나와,119860,Dec-16,0,0,1414108,0,253
(주)다나와,119860,Dec-17,0,0,3041006,0,266
(주)다나와,119860,Dec-18,0,0,1823106,0,262
(주)다나와,119860,Dec-19,0,0,3804493,0,282
(주)다날,64260,Dec-11,0,0,1911353,0,135
(주)다날,64260,Dec-12,0,0,791031,0,95
(주)다날,64260,Dec-13,0,0,1363429,0,111
(주)다날,64260,Dec-14,0,0,1132191,0,118
(주)다날,64260,Dec-15,0,0,1171261,0,145
(주)다날,64260,Dec-16,0,0,2160337,0,152
(주)다날,64260,Dec-17,0,0,1636544,0,160
(주)다날,64260,Dec-18,12073,347909,2875192,0,174
(주)다날,64260,Dec-19,0,0,2221423,0,200
(주)다보링크,340360,Dec-19,,,,,
(주)다산네트웍스,39560,Dec-11,0,4821705,19306142,62561,386
(주)다산네트웍스,39560,Dec-12,0,304650,18914838,20000,384
(주)다산네트웍스,39560,Dec-13,0,117223,18386027,112000,405
(주)다산네트웍스,39560,Dec-14,0,0,20386855,0,447
(주)다산네트웍스,39560,Dec-15,0,1899176,22590359,929180,116
(주)다산네트웍스,39560,Dec-16,0,2400567,24871166,1414516,101
(주)다산네트웍스,39560,Dec-17,0,571832,24449517,516024,52
(주)다산네트웍스,39560,Dec-18,0,58702,24079385,0,44
(주)다산네트웍스,39560,Dec-19,28637,162739,23785970,0,49
(주)다우기술,23590,Dec-11,0,21444783,85453939,21347783,411
(주)다우기술,23590,Dec-12,0,517309,124774684,447810,474
(주)다우기술,23590,Dec-13,0,517309,101685897,447810,545
(주)다우기술,23590,Dec-14,0,1026418,103200516,447810,592
(주)다우기술,23590,Dec-15,0,481951,102701597,481951,540
(주)다우기술,23590,Dec-16,0,533299,80026094,533299,464
(주)다우기술,23590,Dec-17,0,533299,76285826,533299,469
