회사명,거래소코드,회계년도,자산(IFRS연결),자산(IFRS개별),합계_기말인원
(주)내츄럴엔도텍,168330,16-Dec,85875253,84785249,69
(주)내츄럴엔도텍,168330,17-Dec,85682820,76003964,64
(주)내츄럴엔도텍,168330,18-Dec,61165965,58376529,68
(주)내츄럴엔도텍,168330,19-Dec,48783961,46385446,75
(주)네오리진,94860,11-Dec,50506702,38211632,70
(주)네오리진,94860,12-Dec,,43332725,140
(주)네오리진,94860,13-Dec,,41590190,130
(주)네오리진,94860,14-Dec,,30254515,127
(주)네오리진,94860,15-Dec,,15421277,60
(주)네오리진,94860,16-Dec,,15595920,55
(주)네오리진,94860,17-Dec,17683620,17731465,49
(주)네오리진,94860,18-Dec,,14691632,43
(주)네오리진,94860,19-Dec,,14066760,43
(주)네오셈,253590,18-Dec,,,1
(주)네오셈,253590,19-Dec,64170222,61104654,81
(주)네오오토,212560,15-Dec,,120456080,98
(주)네오오토,212560,16-Dec,,134856787,95
(주)네오오토,212560,17-Dec,,137106556,106
(주)네오오토,212560,18-Dec,,142507781,104
(주)네오오토,212560,19-Dec,,141061458,109
(주)네오위즈,95660,11-Dec,626224593,591341137,1204
(주)네오위즈,95660,12-Dec,625813964,617354527,900
(주)네오위즈,95660,13-Dec,506848572,551249191,610
(주)네오위즈,95660,14-Dec,423334499,461517570,506
(주)네오위즈,95660,15-Dec,374371339,449105231,416
(주)네오위즈,95660,16-Dec,317438639,384869735,403
(주)네오위즈,95660,17-Dec,304359379,358084232,296
(주)네오위즈,95660,18-Dec,366712258,369637231,353
(주)네오위즈,95660,19-Dec,398001624,364839362,488
(주)네오위즈홀딩스,42420,11-Dec,699856916,281363732,10
(주)네오위즈홀딩스,42420,12-Dec,689645348,293245166,25
(주)네오위즈홀딩스,42420,13-Dec,588519102,262710442,3
(주)네오위즈홀딩스,42420,14-Dec,573964611,272391992,2
(주)네오위즈홀딩스,42420,15-Dec,570887893,368262016,4
(주)네오위즈홀딩스,42420,16-Dec,533357640,328583153,4
(주)네오위즈홀딩스,42420,17-Dec,524777876,313767777,3
(주)네오위즈홀딩스,42420,18-Dec,590591987,306379044,4
(주)네오위즈홀딩스,42420,19-Dec,622123554,305733563,5
(주)네오크레마,311390,19-Dec,47211442,45863302,58
(주)네오티스,85910,11-Dec,,68203366,199
(주)네오티스,85910,12-Dec,,70371168,233
(주)네오티스,85910,13-Dec,85206045,82403567,203
(주)네오티스,85910,14-Dec,84630312,80613277,220
(주)네오티스,85910,15-Dec,84946749,80839473,207
(주)네오티스,85910,16-Dec,84886956,81259493,221
(주)네오티스,85910,17-Dec,81029245,78550459,218
(주)네오티스,85910,18-Dec,86639875,84260526,219
(주)네오티스,85910,19-Dec,86911739,84509470,208
(주)네오팜,92730,11-Dec,,34000642,66
(주)네오팜,92730,12-Dec,,34141789,78
(주)네오팜,92730,13-Dec,,34758707,76
(주)네오팜,92730,14-Dec,,35836403,79
(주)네오팜,92730,15-Dec,,40409458,87
(주)네오팜,92730,16-Dec,46509145,46991314,91
(주)네오팜,92730,17-Dec,56694807,57785337,104
(주)네오팜,92730,18-Dec,72928484,74458661,117
(주)네오팜,92730,19-Dec,122741537,123245965,128
(주)네오펙트,290660,18-Dec,35920416,41288317,64
(주)네오펙트,290660,19-Dec,47016455,43811943,105
(주)네온테크,306620,18-Dec,,,
(주)네온테크,306620,19-Dec,,,
(주)네이블커뮤니케이션즈,153460,12-Dec,,33226391,190
(주)네이블커뮤니케이션즈,153460,13-Dec,,29331445,186
(주)네이블커뮤니케이션즈,153460,14-Dec,30322642,30283653,168
(주)네이블커뮤니케이션즈,153460,15-Dec,,30741693,167
(주)네이블커뮤니케이션즈,153460,16-Dec,,38055743,172
(주)네이블커뮤니케이션즈,153460,17-Dec,,30886559,176
(주)네이블커뮤니케이션즈,153460,18-Dec,,28037387,152
(주)네이블커뮤니케이션즈,153460,19-Dec,,25949215,115
(주)네이처셀,7390,11-Dec,,26205792,70
(주)네이처셀,7390,12-Dec,,24824589,69
(주)네이처셀,7390,13-Dec,,23016530,67
(주)네이처셀,7390,14-Dec,,24536576,86
(주)네이처셀,7390,15-Dec,,45969748,100
(주)네이처셀,7390,16-Dec,,52666628,98
(주)네이처셀,7390,17-Dec,,51440663,134
(주)네이처셀,7390,18-Dec,,52875422,70
(주)네이처셀,7390,19-Dec,,93110328,96
(주)네패스,33640,11-Dec,319659039,268636973,427
(주)네패스,33640,12-Dec,338761029,313471403,562
(주)네패스,33640,13-Dec,395087608,308568404,604
(주)네패스,33640,14-Dec,385538915,308801673,558
(주)네패스,33640,15-Dec,355858618,287262174,588
(주)네패스,33640,16-Dec,298597454,275811611,634
(주)네패스,33640,17-Dec,308121193,292764814,679
(주)네패스,33640,18-Dec,281991633,286763961,683
(주)네패스,33640,19-Dec,521648374,392537623,717
(주)넥센,5720,11-Dec,521959112,428934662,733
(주)넥센,5720,12-Dec,720858644,553189087,834
(주)넥센,5720,13-Dec,787194782,550327802,887
(주)넥센,5720,14-Dec,837243995,568520715,896
(주)넥센,5720,15-Dec,883064033,569535605,862
(주)넥센,5720,16-Dec,970602747,581253078,834
(주)넥센,5720,17-Dec,1085451848,653953608,944
(주)넥센,5720,18-Dec,3825103267,660401955,947
(주)넥센,5720,19-Dec,4098014996,651025593,934
(주)넥스턴바이오사이언스,89140,11-Dec,,30761087,51
(주)넥스턴바이오사이언스,89140,12-Dec,,28408118,53
(주)넥스턴바이오사이언스,89140,13-Dec,,30594123,61
(주)넥스턴바이오사이언스,89140,14-Dec,,33483189,60
(주)넥스턴바이오사이언스,89140,15-Dec,,33210149,55
(주)넥스턴바이오사이언스,89140,16-Dec,,98533684,63
(주)넥스턴바이오사이언스,89140,17-Dec,,94752881,70
(주)넥스턴바이오사이언스,89140,18-Dec,,113520280,69
(주)넥스턴바이오사이언스,89140,19-Dec,,105169657,69
(주)넥스트아이,137940,11-Dec,,26466732,62
(주)넥스트아이,137940,12-Dec,34121513,32953013,74
(주)넥스트아이,137940,13-Dec,40616025,39741543,82
(주)넥스트아이,137940,14-Dec,44377477,43788615,95
(주)넥스트아이,137940,15-Dec,46268860,44416952,93
(주)넥스트아이,137940,16-Dec,98887814,84181290,115
(주)넥스트아이,137940,17-Dec,138956473,112900563,116
(주)넥스트아이,137940,18-Dec,177572044,96931481,122
(주)넥스트아이,137940,19-Dec,174552667,99320936,124
(주)넥스트엔터테인먼트월드,160550,14-Dec,179333543,173642958,30
(주)넥스트엔터테인먼트월드,160550,15-Dec,200430116,192488791,41
(주)넥스트엔터테인먼트월드,160550,16-Dec,230523945,218017170,55
(주)넥스트엔터테인먼트월드,160550,17-Dec,256463072,223093076,95
(주)넥스트엔터테인먼트월드,160550,18-Dec,256522672,210370784,91
(주)넥스트엔터테인먼트월드,160550,19-Dec,313341346,212129385,72
(주)넥슨게임즈,225570,15-Dec,,,
(주)넥슨게임즈,225570,16-Dec,,,
(주)넥슨게임즈,225570,17-Dec,,42988788,329
(주)넥슨게임즈,225570,18-Dec,,29415924,407
(주)넥슨게임즈,225570,19-Dec,,72946033,488
(주)넵튠,217270,15-Dec,,,1
(주)넵튠,217270,16-Dec,47885328,43886650,80
(주)넵튠,217270,17-Dec,110288332,105560625,107
(주)넵튠,217270,18-Dec,129607837,123729011,92
(주)넵튠,217270,19-Dec,115667487,113005518,35
(주)노랑풍선,104620,19-Dec,114981929,114665477,553
(주)노루페인트,90350,11-Dec,490240264,473071190,613
(주)노루페인트,90350,12-Dec,527545682,511877762,648
(주)노루페인트,90350,13-Dec,528887786,507427528,659
(주)노루페인트,90350,14-Dec,544220095,518168929,700
(주)노루페인트,90350,15-Dec,572890897,526081263,741
(주)노루페인트,90350,16-Dec,570582358,543186736,796
(주)노루페인트,90350,17-Dec,591817509,541017214,787
(주)노루페인트,90350,18-Dec,607444943,555644322,793
(주)노루페인트,90350,19-Dec,627342505,570495808,737
(주)노루홀딩스,320,11-Dec,787102842,253906367,77
(주)노루홀딩스,320,12-Dec,835907566,264856913,77
(주)노루홀딩스,320,13-Dec,852424599,281605639,78
(주)노루홀딩스,320,14-Dec,899883032,290205704,88
(주)노루홀딩스,320,15-Dec,986460689,296813243,103
(주)노루홀딩스,320,16-Dec,970205089,358239741,47
(주)노루홀딩스,320,17-Dec,988648437,360020678,65
(주)노루홀딩스,320,18-Dec,987142342,359065830,56
(주)노루홀딩스,320,19-Dec,1007372302,358530733,55
(주)노바렉스,194700,18-Dec,106320975,107314076,227
(주)노바렉스,194700,19-Dec,154372405,155770082,271
(주)노바텍,285490,18-Dec,33247538,32623828,29
(주)노바텍,285490,19-Dec,39961029,44428906,35
(주)노블엠앤비,106520,12-Dec,91658984,92004066,260
(주)노블엠앤비,106520,13-Dec,129473218,128993822,332
(주)노블엠앤비,106520,14-Dec,104172101,103247253,318
(주)노블엠앤비,106520,15-Dec,161827043,128981670,306
(주)노블엠앤비,106520,16-Dec,124085655,93648196,446
(주)노블엠앤비,106520,17-Dec,118174546,97888905,193
(주)노블엠앤비,106520,18-Dec,110217014,89145551,192
(주)노블엠앤비,106520,19-Dec,106373832,93644281,129
(주)노터스,278650,19-Dec,61530652,57879362,103
(주)녹십자,6280,11-Dec,860353832,814582371,1335
(주)녹십자,6280,12-Dec,954379520,904287417,1457
(주)녹십자,6280,13-Dec,1104264801,1040802954,1546
(주)녹십자,6280,14-Dec,1330351374,1232228382,1731
(주)녹십자,6280,15-Dec,1415128446,1323117870,1766
(주)녹십자,6280,16-Dec,1550614664,1422757264,1973
(주)녹십자,6280,17-Dec,1703581525,1575759046,1994
(주)녹십자,6280,18-Dec,1723409866,1580579529,2034
(주)녹십자,6280,19-Dec,1959299528,1742374171,2040
(주)녹십자엠에스,142280,14-Dec,,52098526,166
(주)녹십자엠에스,142280,15-Dec,72607494,67895027,175
(주)녹십자엠에스,142280,16-Dec,63605007,60320733,170
(주)녹십자엠에스,142280,17-Dec,61564417,57624087,183
(주)녹십자엠에스,142280,18-Dec,63972829,60982362,189
(주)녹십자엠에스,142280,19-Dec,88866125,85901362,165
(주)녹십자웰빙,234690,19-Dec,,106715710,204
(주)녹십자홀딩스,5250,11-Dec,4603216704,880446935,90
(주)녹십자홀딩스,5250,12-Dec,1446337218,699470921,108
(주)녹십자홀딩스,5250,13-Dec,1624124363,766055042,112
(주)녹십자홀딩스,5250,14-Dec,1790874896,722616440,113
(주)녹십자홀딩스,5250,15-Dec,2058661120,829703432,170
(주)녹십자홀딩스,5250,16-Dec,2249277259,846282314,184
(주)녹십자홀딩스,5250,17-Dec,2560695918,958660032,184
(주)녹십자홀딩스,5250,18-Dec,2628599972,993043941,202
(주)녹십자홀딩스,5250,19-Dec,2773868507,928991658,195
(주)녹원씨엔아이,65560,11-Dec,20810938,19339665,166
(주)녹원씨엔아이,65560,12-Dec,19329646,14679657,142
(주)녹원씨엔아이,65560,13-Dec,12655063,11575507,66
(주)녹원씨엔아이,65560,14-Dec,21914387,15797399,33
(주)녹원씨엔아이,65560,15-Dec,24796543,18468597,35
(주)녹원씨엔아이,65560,16-Dec,11148825,11147971,26
(주)녹원씨엔아이,65560,17-Dec,114012404,74655878,17
(주)녹원씨엔아이,65560,18-Dec,125078941,107122043,107
(주)녹원씨엔아이,65560,19-Dec,103930553,88797759,86
(주)농심,4370,11-Dec,2270287656,2170397253,4556
(주)농심,4370,12-Dec,2151310878,2075419644,4626
(주)농심,4370,13-Dec,2215391017,2129920031,4657
(주)농심,4370,14-Dec,2224132075,2116774394,4608
(주)농심,4370,15-Dec,2418707598,2257471088,4916
(주)농심,4370,16-Dec,2481287284,2330097985,4966
(주)농심,4370,17-Dec,2449898373,2317377704,5004
(주)농심,4370,18-Dec,2532286535,2406700249,5053
(주)농심,4370,19-Dec,2653049875,2496940454,5183
(주)농심홀딩스,72710,11-Dec,989299514,570464078,5
(주)농심홀딩스,72710,12-Dec,968293002,570463412,5
(주)농심홀딩스,72710,13-Dec,1027316750,571644835,5
(주)농심홀딩스,72710,14-Dec,1034455583,566805829,6
(주)농심홀딩스,72710,15-Dec,1084728406,569266088,6
(주)농심홀딩스,72710,16-Dec,1171929234,573761009,6
(주)농심홀딩스,72710,17-Dec,1145342998,576908147,5
(주)농심홀딩스,72710,18-Dec,1194827993,581585726,6
(주)농심홀딩스,72710,19-Dec,1216468899,586483055,5
(주)누리플랜,69140,11-Dec,55711274,56159329,120
(주)누리플랜,69140,12-Dec,55406833,55754653,102
(주)누리플랜,69140,13-Dec,52322091,52322091,107
(주)누리플랜,69140,14-Dec,,33575978,81
(주)누리플랜,69140,15-Dec,,32560437,77
(주)누리플랜,69140,16-Dec,,35390013,75
(주)누리플랜,69140,17-Dec,39137838,38784727,82
(주)누리플랜,69140,18-Dec,47522740,41435705,82
(주)누리플랜,69140,19-Dec,117532072,53279801,84
(주)누리플렉스,40160,11-Dec,93391124,68706416,118
(주)누리플렉스,40160,12-Dec,83053715,57297073,99
(주)누리플렉스,40160,13-Dec,62246147,62247363,88
(주)누리플렉스,40160,14-Dec,63334994,62994822,92
(주)누리플렉스,40160,15-Dec,68765919,65554569,103
(주)누리플렉스,40160,16-Dec,81504821,78999299,175
(주)누리플렉스,40160,17-Dec,139977165,129899288,142
(주)누리플렉스,40160,18-Dec,128568000,114473847,164
(주)누리플렉스,40160,19-Dec,128558142,115319472,152
(주)누보,332290,19-Dec,,,1
(주)뉴로스,126870,12-Dec,56478920,58342766,113
(주)뉴로스,126870,13-Dec,66417390,65920343,112
(주)뉴로스,126870,14-Dec,80027996,76116507,116
(주)뉴로스,126870,15-Dec,80272669,77282345,131
(주)뉴로스,126870,16-Dec,103249632,94183417,139
(주)뉴로스,126870,17-Dec,123641550,114416809,155
(주)뉴로스,126870,18-Dec,155859633,137666643,136
(주)뉴로스,126870,19-Dec,168006215,149424050,147
(주)뉴보텍,60260,11-Dec,,29088384,90
(주)뉴보텍,60260,12-Dec,,25218851,87
(주)뉴보텍,60260,13-Dec,,26547396,92
(주)뉴보텍,60260,14-Dec,,26465225,98
(주)뉴보텍,60260,15-Dec,,28221755,97
(주)뉴보텍,60260,16-Dec,,31291657,104
(주)뉴보텍,60260,17-Dec,,30896817,124
(주)뉴보텍,60260,18-Dec,,30303894,109
(주)뉴보텍,60260,19-Dec,,46232673,141
(주)뉴인텍,12340,11-Dec,72038395,63831486,156
(주)뉴인텍,12340,12-Dec,59766954,58554179,150
(주)뉴인텍,12340,13-Dec,58727393,56612201,150
(주)뉴인텍,12340,14-Dec,55236132,54833197,154
(주)뉴인텍,12340,15-Dec,51501516,52671452,151
(주)뉴인텍,12340,16-Dec,44566833,43381914,143
(주)뉴인텍,12340,17-Dec,43898571,42219720,146
(주)뉴인텍,12340,18-Dec,42464348,40551698,146
(주)뉴인텍,12340,19-Dec,49776532,46884561,142
(주)뉴트리,270870,18-Dec,58916506,58954917,59
(주)뉴트리,270870,19-Dec,77528522,72505084,62
(주)뉴파워프라즈마,144960,16-Dec,127314768,127422569,308
(주)뉴파워프라즈마,144960,17-Dec,140509864,140717173,358
(주)뉴파워프라즈마,144960,18-Dec,143552780,143481057,288
(주)뉴파워프라즈마,144960,19-Dec,150094736,150733648,293
(주)뉴프렉스,85670,11-Dec,83199584,79119735,324
(주)뉴프렉스,85670,12-Dec,94612900,94160850,348
(주)뉴프렉스,85670,13-Dec,101628162,101678380,394
(주)뉴프렉스,85670,14-Dec,101289139,100900970,470
(주)뉴프렉스,85670,15-Dec,120349410,119839862,482
(주)뉴프렉스,85670,16-Dec,107094374,106503276,396
(주)뉴프렉스,85670,17-Dec,118913434,114863409,443
(주)뉴프렉스,85670,18-Dec,144998447,126880511,497
(주)뉴프렉스,85670,19-Dec,137433890,116796779,375
(주)다나와,119860,11-Dec,46554682,46650433,208
(주)다나와,119860,12-Dec,52264218,52628811,217
(주)다나와,119860,13-Dec,58101585,58766279,195
(주)다나와,119860,14-Dec,60457787,60548356,214
(주)다나와,119860,15-Dec,63966473,62273158,240
(주)다나와,119860,16-Dec,73114739,70684205,253
(주)다나와,119860,17-Dec,92840454,83599143,266
(주)다나와,119860,18-Dec,108421387,99572838,262
(주)다나와,119860,19-Dec,154181938,119918686,282
(주)다날,64260,11-Dec,223474540,146371968,135
(주)다날,64260,12-Dec,261430397,163416379,95
(주)다날,64260,13-Dec,285662822,185060119,111
(주)다날,64260,14-Dec,268611315,181346082,118
(주)다날,64260,15-Dec,300513733,280831634,145
(주)다날,64260,16-Dec,387778727,377190707,152
(주)다날,64260,17-Dec,469487277,425811995,160
(주)다날,64260,18-Dec,456519738,420268096,174
(주)다날,64260,19-Dec,512017556,482001222,200
(주)다보링크,340360,19-Dec,,,
(주)다산네트웍스,39560,11-Dec,247042255,206706981,386
(주)다산네트웍스,39560,12-Dec,213555241,169877585,384
(주)다산네트웍스,39560,13-Dec,241038614,199702691,405
(주)다산네트웍스,39560,14-Dec,258997241,228282550,447
(주)다산네트웍스,39560,15-Dec,355523962,252105756,116
(주)다산네트웍스,39560,16-Dec,371291641,255134812,101
(주)다산네트웍스,39560,17-Dec,345584484,264207257,52
(주)다산네트웍스,39560,18-Dec,365996219,235773847,44
(주)다산네트웍스,39560,19-Dec,453482793,251398349,49
(주)다우기술,23590,11-Dec,4235093248,581257334,411
(주)다우기술,23590,12-Dec,4848503131,652777396,474
(주)다우기술,23590,13-Dec,4849467515,667637262,545
(주)다우기술,23590,14-Dec,5338504904,663269644,592
(주)다우기술,23590,15-Dec,7156248386,745863436,540
(주)다우기술,23590,16-Dec,9818253246,703515982,464
(주)다우기술,23590,17-Dec,13126401794,705654329,469
(주)다우기술,23590,18-Dec,19345653730,753409272,503
(주)다우기술,23590,19-Dec,24741606800,784889266,492
(주)다우데이타,32190,11-Dec,4361873618,224151987,117
(주)다우데이타,32190,12-Dec,5050868966,234846528,73
(주)다우데이타,32190,13-Dec,5077464079,239309228,123
(주)다우데이타,32190,14-Dec,5593145793,245031719,129
(주)다우데이타,32190,15-Dec,7133439311,244160535,123
(주)다우데이타,32190,16-Dec,10174843743,271676479,126
(주)다우데이타,32190,17-Dec,13561817098,276363963,139
(주)다우데이타,32190,18-Dec,19770709816,310392218,166
(주)다우데이타,32190,19-Dec,25214812744,385584559,166
(주)다원시스,68240,11-Dec,,82802049,155
(주)다원시스,68240,12-Dec,,83808765,159
(주)다원시스,68240,13-Dec,,87954781,170
(주)다원시스,68240,14-Dec,122980242,120220020,177
(주)다원시스,68240,15-Dec,198994338,192676931,261
(주)다원시스,68240,16-Dec,238005407,232029037,278
(주)다원시스,68240,17-Dec,350900018,328624050,347
(주)다원시스,68240,18-Dec,357376527,337404725,422
(주)다원시스,68240,19-Dec,535778020,518845427,510
(주)다이나믹디자인,145210,15-Dec,335699227,282676065,150
(주)다이나믹디자인,145210,16-Dec,292355903,242209484,134
(주)다이나믹디자인,145210,17-Dec,242445440,176546112,526
(주)다이나믹디자인,145210,18-Dec,172063702,134387418,536
(주)다이나믹디자인,145210,19-Dec,158469191,121054302,445
(주)대교,19680,11-Dec,858490568,829834807,3171
(주)대교,19680,12-Dec,814113140,791840254,2668
(주)대교,19680,13-Dec,842291284,823465031,2592
(주)대교,19680,14-Dec,842177325,820055213,2560
(주)대교,19680,15-Dec,820643070,780715983,2470
(주)대교,19680,16-Dec,848138969,809958360,2469
(주)대교,19680,17-Dec,857097479,822144545,2534
(주)대교,19680,18-Dec,830328382,797454116,2582
(주)대교,19680,19-Dec,919873575,880942323,2451
(주)대구백화점,6370,11-Mar,,504984223,418
(주)대구백화점,6370,12-Mar,,497635407,422
(주)대구백화점,6370,13-Mar,,499634654,428
(주)대구백화점,6370,14-Mar,640060609,494531240,441
(주)대구백화점,6370,15-Mar,623073741,480518557,437
(주)대구백화점,6370,16-Mar,626013405,479242326,433
(주)대구백화점,6370,17-Mar,684071097,464408617,378
(주)대구백화점,6370,18-Dec,700202374,457145121,264
