회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별)
(주)엘지화학,51910,Dec-17,518955000,957868000,0,25041221000,0,0,0
(주)엘지화학,51910,Dec-18,981858000,1254142000,0,28944137000,0,0,0
(주)엘지화학,51910,Dec-19,1536821000,771102000,0,34024426000,0,0,0
(주)엠게임,58630,Dec-11,1100000,22280000,0,117932329,0,19080000,0
(주)엠게임,58630,Dec-12,1100000,29714135,0,117598231,0,26514135,0
(주)엠게임,58630,Dec-13,366640,29096101,0,57515669,0,25870000,0
(주)엠게임,58630,Dec-14,0,12137863,0,40464085,0,9437863,0
(주)엠게임,58630,Dec-15,,,,,0,4500000,0
(주)엠게임,58630,Dec-16,,,,,1013000,4400000,0
(주)엠게임,58630,Dec-17,,,,,1013000,2200000,0
(주)엠게임,58630,Dec-18,0,1910000,0,41309375,0,1900000,0
(주)엠게임,58630,Dec-19,1013000,1010000,0,48508081,1013000,1000000,0
(주)엠디에스테크,86960,Dec-11,53427,0,0,76285866,0,0,0
(주)엠디에스테크,86960,Dec-12,16450,33756,0,88663873,0,0,0
(주)엠디에스테크,86960,Dec-13,1100000,851632,0,102806802,0,0,0
(주)엠디에스테크,86960,Dec-14,1100000,740000,0,119152926,0,0,0
(주)엠디에스테크,86960,Dec-15,540000,740000,0,128578862,0,0,0
(주)엠디에스테크,86960,Dec-16,0,517423,0,146723092,0,517423,0
(주)엠디에스테크,86960,Dec-17,116480,3119271,0,143216791,0,0,0
(주)엠디에스테크,86960,Dec-18,12480,3122087,0,164467252,0,0,0
(주)엠디에스테크,86960,Dec-19,100000,1263049,0,154474423,0,0,0
(주)엠씨넥스,97520,Dec-12,2203110,51132847,0,149267246,2203110,39684359,0
(주)엠씨넥스,97520,Dec-13,15015554,57762008,0,212987608,6057548,50332143,0
(주)엠씨넥스,97520,Dec-14,21155720,91281743,0,289081108,5098877,83690451,0
(주)엠씨넥스,97520,Dec-15,6807062,76683664,0,272541433,786911,76683664,0
(주)엠씨넥스,97520,Dec-16,4131558,144048043,0,294686928,0,137988536,0
(주)엠씨넥스,97520,Dec-17,1833026,119705082,0,387796901,0,119705082,0
(주)엠씨넥스,97520,Dec-18,0,70515066,0,391053609,0,70515066,0
(주)엠씨넥스,97520,Dec-19,4716563,51565836,0,476580874,0,51565836,0
(주)엠아이텍,179290,Dec-18,0,0,0,49258408,0,0,0
(주)엠아이텍,179290,Dec-19,0,3000000,0,57312610,0,3000000,0
(주)엠에스씨,9780,Dec-11,0,58379810,0,118427955,0,58379810,0
(주)엠에스씨,9780,Dec-12,5000000,43666255,0,112365858,5000000,43666255,0
(주)엠에스씨,9780,Dec-13,2916630,35633683,0,113920963,2916630,35633683,0
(주)엠에스씨,9780,Dec-14,4583310,42305980,0,125539177,4583310,42305980,0
(주)엠에스씨,9780,Dec-15,4249990,40040936,0,129054591,4249990,40040936,0
(주)엠에스씨,9780,Dec-16,4500000,34821441,0,140341176,4500000,34821441,0
(주)엠에스씨,9780,Dec-17,2500000,36563188,0,142432630,2500000,36563188,0
(주)엠에스씨,9780,Dec-18,10700000,31040685,0,147757769,10700000,31040685,0
(주)엠에스씨,9780,Dec-19,8700000,27685797,0,158200567,8700000,27685797,0
(주)엠에스오토텍,123040,Dec-11,139182891,116917150,0,520720097,31586864,41324846,0
(주)엠에스오토텍,123040,Dec-12,253159541,88971562,0,590932275,93737450,36017554,0
(주)엠에스오토텍,123040,Dec-13,221822487,115873575,0,594664733,91431929,47087890,0
(주)엠에스오토텍,123040,Dec-14,201419839,137556675,0,665598083,61042937,58889184,0
(주)엠에스오토텍,123040,Dec-15,145946051,152887828,0,646978974,86657967,49566788,0
(주)엠에스오토텍,123040,Dec-16,79620046,179092766,0,630584452,63108300,59379850,0
(주)엠에스오토텍,123040,Dec-17,75272332,143753663,0,608134183,45980340,48964821,0
(주)엠에스오토텍,123040,Dec-18,95933215,165029319,0,700687470,34926820,50152390,0
(주)엠에스오토텍,123040,Dec-19,113534258,138601519,0,1008067426,48443159,70318241,0
(주)엠투엔,33310,Dec-11,,,,,0,45147520,0
(주)엠투엔,33310,Dec-12,,,,,679890,28390000,0
(주)엠투엔,33310,Dec-13,,,,,333300,20653884,0
(주)엠투엔,33310,Dec-14,0,20881432,0,72577647,0,20881432,0
(주)엠투엔,33310,Dec-15,0,19646321,0,78549341,0,19646321,0
(주)엠투엔,33310,Dec-16,0,20600000,0,85603670,0,20600000,0
(주)엠투엔,33310,Dec-17,0,20504666,0,89143983,0,20504666,0
(주)엠투엔,33310,Dec-18,1050400,23311143,0,96865232,1050400,23311143,0
(주)엠투엔,33310,Dec-19,300000,21460844,0,99125583,300000,21335508,0
(주)엠플러스,259630,Dec-17,,,,,4085892,4150000,0
(주)엠플러스,259630,Dec-18,,,,,7480000,1000000,0
(주)엠플러스,259630,Dec-19,10616667,6646711,0,142053853,10616667,6646711,0
(주)엠피대산,65150,Dec-11,0,1084102,0,86015265,0,0,0
(주)엠피대산,65150,Dec-12,0,15143,0,72703751,0,0,0
(주)엠피대산,65150,Dec-13,0,0,0,67294953,0,0,0
(주)엠피대산,65150,Dec-14,0,502,0,80515277,0,0,0
(주)엠피대산,65150,Dec-15,573319,16200000,0,105661942,0,16200000,0
(주)엠피대산,65150,Dec-16,591174,20200121,0,114751629,0,20200000,0
(주)엠피대산,65150,Dec-17,0,9952607,0,102832603,0,9952500,0
(주)엠피대산,65150,Dec-18,0,0,0,65604175,0,0,0
(주)엠피대산,65150,Dec-19,0,2000000,0,92627714,0,2000000,0
(주)연우,115960,Dec-15,,,,,11576444,0,0
(주)연우,115960,Dec-16,16355944,0,0,236136963,16355944,0,0
(주)연우,115960,Dec-17,14490833,13660670,0,259148907,14490833,12000000,0
(주)연우,115960,Dec-18,41037750,19655093,0,285761485,41037750,16000000,0
(주)연우,115960,Dec-19,20423829,17328634,0,295923408,20423829,9000000,0
(주)연이비앤티,90740,Dec-11,17104715,16724964,0,165817411,12792300,8000000,0
(주)연이비앤티,90740,Dec-12,1220000,17924076,0,159787679,1220000,0,0
(주)연이비앤티,90740,Dec-13,7429857,12736903,0,147557886,0,0,0
(주)연이비앤티,90740,Dec-14,5693463,15987735,0,204634248,0,5100000,0
(주)연이비앤티,90740,Dec-15,6226190,28201161,0,180285966,0,5800000,0
(주)연이비앤티,90740,Dec-16,0,27433034,0,149291311,0,3800000,0
(주)연이비앤티,90740,Dec-17,8215752,22923644,0,125821571,5000000,2000000,0
(주)연이비앤티,90740,Dec-18,7518209,20394302,0,133825838,5000000,7000000,0
(주)연이비앤티,90740,Dec-19,8031188,23501445,0,237655059,3750000,6000000,0
(주)영우디에스피,143540,Dec-14,,,,,2000000,7500000,0
(주)영우디에스피,143540,Dec-15,,,,,4388860,7100000,0
(주)영우디에스피,143540,Dec-16,1055500,8302000,0,137202796,1055500,8302000,0
(주)영우디에스피,143540,Dec-17,0,27760605,0,162503252,0,27760605,0
(주)영우디에스피,143540,Dec-18,6716667,19050000,0,109698409,6716667,19050000,0
(주)영우디에스피,143540,Dec-19,116667,18196000,0,111870864,116667,17696000,0
(주)영원무역,111770,Dec-11,0,80831504,0,844587128,0,75072421,0
(주)영원무역,111770,Dec-12,13000000,53140370,0,998520921,13000000,47704209,0
(주)영원무역,111770,Dec-13,13000000,33039175,0,1212275619,13000000,31713375,0
(주)영원무역,111770,Dec-14,16488000,31249735,0,1394096456,16488000,17994443,0
(주)영원무역,111770,Dec-15,112516657,166347368,0,2221028528,105480000,24036824,0
(주)영원무역,111770,Dec-16,135556769,247128168,0,2389711953,90637500,13382584,0
(주)영원무역,111770,Dec-17,122346916,233187382,0,2274891069,50177500,17894506,0
(주)영원무역,111770,Dec-18,183711739,120411840,0,2638946077,23976250,10389430,0
(주)영원무역,111770,Dec-19,79706381,136519344,0,3104545848,0,19274812,0
(주)영원무역홀딩스,9970,Dec-11,1039538,87306274,0,1268634513,0,6300000,0
(주)영원무역홀딩스,9970,Dec-12,13994789,81289910,0,1396211344,0,28000000,0
(주)영원무역홀딩스,9970,Dec-13,14007992,50624659,0,1616649995,0,18500000,0
(주)영원무역홀딩스,9970,Dec-14,17430493,33742249,0,1774790424,0,2500000,0
(주)영원무역홀딩스,9970,Dec-15,115891455,170141848,0,2648231029,0,0,0
(주)영원무역홀딩스,9970,Dec-16,137982040,249120937,0,2838123068,0,0,0
(주)영원무역홀딩스,9970,Dec-17,124558798,235080730,0,2760525744,0,0,0
(주)영원무역홀딩스,9970,Dec-18,185962022,122337999,0,3262155793,0,0,0
(주)영원무역홀딩스,9970,Dec-19,82044220,138336501,0,3789427814,0,0,0
(주)영풍,670,Dec-11,52665630,134488709,0,2622323750,40146323,110515153,0
(주)영풍,670,Dec-12,73815148,81359617,0,2896479068,51298930,55264210,0
(주)영풍,670,Dec-13,106926777,139331164,0,3939385519,63510147,0,0
(주)영풍,670,Dec-14,68725832,178059696,0,3895357159,54142522,18973125,0
(주)영풍,670,Dec-15,60980841,161531435,0,3987888361,42264187,9627511,0
(주)영풍,670,Dec-16,35698769,115548459,0,4134902349,32365437,7760838,0
(주)영풍,670,Dec-17,62118845,204428314,0,4803738859,24208813,56593547,0
(주)영풍,670,Dec-18,35867985,198980451,0,4721553263,16443150,68981818,0
(주)영풍,670,Dec-19,22316728,184867166,0,4832690296,9212143,29115907,0
(주)영흥,12160,Dec-11,858940,18686858,0,260785294,0,18547698,0
(주)영흥,12160,Dec-12,2328743,25890852,0,270479406,0,20223202,0
(주)영흥,12160,Dec-13,18711869,39379819,0,310024807,17600000,26879818,0
(주)영흥,12160,Dec-14,21038394,57678162,0,342544251,17600000,48682568,0
(주)영흥,12160,Dec-15,16711820,53816073,0,302807739,16342820,48816073,0
(주)영흥,12160,Dec-16,16823740,60479986,0,300800390,16823740,60479986,0
(주)영흥,12160,Dec-17,17835660,62551911,0,298109813,17835660,62551911,0
(주)영흥,12160,Dec-18,14933140,64197286,0,292950382,14933140,64197286,0
(주)영흥,12160,Dec-19,13221273,64788922,0,310862513,13221273,61301422,0
(주)예림당,36000,Dec-11,977000,6550000,0,79503833,0,5000000,0
(주)예림당,36000,Dec-12,977000,8959959,0,93226015,0,6959959,0
(주)예림당,36000,Dec-13,16353785,19666041,0,159275472,0,14366041,0
(주)예림당,36000,Dec-14,16158385,3100000,0,190954684,0,900000,0
(주)예림당,36000,Dec-15,15962985,5800000,0,223076313,0,4400000,0
(주)예림당,36000,Dec-16,0,4800000,0,245465737,0,2500000,0
(주)예림당,36000,Dec-17,0,6000000,0,367011322,0,3700000,0
(주)예림당,36000,Dec-18,0,0,0,596881313,0,0,0
(주)예림당,36000,Dec-19,0,0,0,962926087,0,0,0
(주)예선테크,250930,Dec-16,,,,,,,
(주)예선테크,250930,Dec-17,,,,,,,
(주)예선테크,250930,Dec-18,,,,,,,
(주)예선테크,250930,Dec-19,2300000,3440000,0,48570877,2300000,3440000,0
(주)예스코홀딩스,15360,Dec-11,51809478,126239707,0,1298229606,43800660,0,0
(주)예스코홀딩스,15360,Dec-12,57344116,125454628,0,1376560202,42016660,0,0
(주)예스코홀딩스,15360,Dec-13,57399336,120649163,0,1349036580,43117300,0,0
(주)예스코홀딩스,15360,Dec-14,37280967,122933912,0,1346602638,33822600,0,0
(주)예스코홀딩스,15360,Dec-15,35485327,132920622,0,1264603090,12790000,0,0
(주)예스코홀딩스,15360,Dec-16,36235002,88372693,0,1286056959,14473700,0,0
(주)예스코홀딩스,15360,Dec-17,15127800,63479500,0,1434974395,14309200,0,0
(주)예스코홀딩스,15360,Dec-18,108095736,62161320,0,1520633168,0,0,0
(주)예스코홀딩스,15360,Dec-19,109523879,99768708,0,1544289720,0,40000000,0
(주)예스티,122640,Dec-15,,,,,8707240,7200000,0
(주)예스티,122640,Dec-16,6651920,8700000,0,82255293,6651920,8700000,0
(주)예스티,122640,Dec-17,6878120,9964730,0,116922617,6878120,9964730,0
(주)예스티,122640,Dec-18,20391920,8700000,0,126427655,20391920,8700000,0
(주)예스티,122640,Dec-19,27905690,18200000,0,172007119,27819760,17700000,0
(주)오공,45060,Dec-11,956510,18888192,0,84703449,956510,15188193,0
(주)오공,45060,Dec-12,1669820,19843949,0,87569098,1669820,14700000,0
(주)오공,45060,Dec-13,502060,22500000,0,96135946,502060,18167760,0
(주)오공,45060,Dec-14,3225880,29300000,0,107652989,3225880,19176180,0
(주)오공,45060,Dec-15,11658300,25550000,0,117864591,11658300,14887580,0
(주)오공,45060,Dec-16,11051820,19350000,0,120524374,8551820,8950000,0
(주)오공,45060,Dec-17,7860096,21290000,0,121166233,3860096,11600000,0
(주)오공,45060,Dec-18,5204405,15600000,0,128678375,3704405,9100000,0
(주)오공,45060,Dec-19,2000000,15691077,0,126890976,2000000,9400000,0
(주)오디텍,80520,Dec-11,135000,5709442,0,89266663,135000,2800000,0
(주)오디텍,80520,Dec-12,75000,3633290,0,93682183,75000,900000,0
(주)오디텍,80520,Dec-13,15000,2685366,0,102619316,15000,0,0
(주)오디텍,80520,Dec-14,0,1713463,0,106958512,0,0,0
(주)오디텍,80520,Dec-15,0,1852423,0,114049978,0,0,0
(주)오디텍,80520,Dec-16,0,1899009,0,126090418,0,0,0
(주)오디텍,80520,Dec-17,0,1689528,0,121968176,0,0,0
(주)오디텍,80520,Dec-18,0,0,0,125186734,0,0,0
(주)오디텍,80520,Dec-19,0,0,0,124506786,0,0,0
(주)오뚜기,7310,Dec-11,73285900,18882170,0,989034007,72900000,12892170,0
(주)오뚜기,7310,Dec-12,55145951,19423083,0,1099877736,35000000,16577389,0
(주)오뚜기,7310,Dec-13,91619123,20902236,0,1206220350,65000000,14712617,0
(주)오뚜기,7310,Dec-14,68975696,64556501,0,1351560245,40000000,58756501,0
(주)오뚜기,7310,Dec-15,35363132,47736122,0,1484303072,10000000,42396659,0
(주)오뚜기,7310,Dec-16,26335436,47932233,0,1592713366,4000000,42874523,0
(주)오뚜기,7310,Dec-17,25032500,30596749,0,1721705316,3500000,24801039,0
(주)오뚜기,7310,Dec-18,133638573,113823361,0,2063478708,88942105,62865246,0
(주)오뚜기,7310,Dec-19,109265370,91278954,0,2152123515,53191224,36061277,0
(주)오르비텍,46120,Dec-11,,,,,308270,677705,0
(주)오르비텍,46120,Dec-12,750000,1991278,0,35030395,750000,1691278,0
(주)오르비텍,46120,Dec-13,7420833,3609395,0,49767467,6108333,2600000,0
(주)오르비텍,46120,Dec-14,,,,,18306180,2400000,0
(주)오르비텍,46120,Dec-15,,,,,8597940,600000,0
(주)오르비텍,46120,Dec-16,,,,,15933667,0,0
(주)오르비텍,46120,Dec-17,19360333,300849,0,114452014,19360333,300849,0
(주)오르비텍,46120,Dec-18,9411640,4827925,0,126537694,9411640,4827925,0
(주)오르비텍,46120,Dec-19,4345400,15700000,0,126660776,4345400,15700000,0
(주)오리엔탈정공,14940,Dec-11,83160532,245515651,0,630231171,12021561,130982585,0
(주)오리엔탈정공,14940,Dec-12,211395979,14377706,0,239260220,173140899,7696000,0
(주)오리엔탈정공,14940,Dec-13,82508756,10674757,0,201918323,82508756,8088368,0
(주)오리엔탈정공,14940,Dec-14,90399189,7216386,0,181808227,90399189,3960668,0
(주)오리엔탈정공,14940,Dec-15,0,10421032,0,194667663,0,171240,0
(주)오리엔탈정공,14940,Dec-16,0,74927120,0,146417604,0,10102000,0
(주)오리엔탈정공,14940,Dec-17,0,75793700,0,128050825,0,10102000,0
(주)오리엔탈정공,14940,Dec-18,0,75614920,0,132954867,0,10102000,0
(주)오리엔탈정공,14940,Dec-19,0,67746000,0,156435187,0,5000000,0
(주)오리엔트정공,65500,Dec-11,,,,,329500,22034028,0
(주)오리엔트정공,65500,Dec-12,,,,,36300,18272755,0
(주)오리엔트정공,65500,Dec-13,,,,,0,18080297,0
(주)오리엔트정공,65500,Dec-14,,,,,0,17594000,0
(주)오리엔트정공,65500,Dec-15,100000,19537117,0,51201091,0,18456265,0
(주)오리엔트정공,65500,Dec-16,13036450,21970927,0,100153717,8000000,7596117,0
(주)오리엔트정공,65500,Dec-17,14043701,17563562,0,90866265,8000000,6700000,0
(주)오리엔트정공,65500,Dec-18,1987560,22393308,0,105852808,0,7773972,0
(주)오리엔트정공,65500,Dec-19,6725618,29735592,0,110170921,0,18008527,0
(주)오리온,271560,Dec-17,120000,104443834,0,2257997920,120000,24679588,0
(주)오리온,271560,Dec-18,60000,105318223,0,2351350662,60000,3181064,0
(주)오리온,271560,Dec-19,0,6980144,0,2452307264,0,6980144,0
(주)오리온홀딩스,1800,Dec-11,256101092,249547484,0,2319883551,30514658,76939732,0
(주)오리온홀딩스,1800,Dec-12,257801951,304930152,0,2647606703,476904,76438549,0
(주)오리온홀딩스,1800,Dec-13,246038440,413151978,0,2973616737,491426,122159872,0
(주)오리온홀딩스,1800,Dec-14,245311002,261464155,0,2932519219,574275,74679734,0
(주)오리온홀딩스,1800,Dec-15,323797203,177187106,0,2998838793,240000,41928926,0
(주)오리온홀딩스,1800,Dec-16,156784054,93934025,0,2908864465,180000,33857670,0
(주)오리온홀딩스,1800,Dec-17,120000,104443834,0,4302849629,0,0,0
(주)오리온홀딩스,1800,Dec-18,30060000,105318223,0,4342134128,0,0,0
(주)오리온홀딩스,1800,Dec-19,60000000,6980144,0,4366333653,0,0,0
(주)오리콤,10470,Dec-11,0,0,0,98766244,0,0,0
(주)오리콤,10470,Dec-12,0,0,0,123839645,0,0,0
(주)오리콤,10470,Dec-13,0,0,0,114898452,0,0,0
(주)오리콤,10470,Dec-14,0,0,0,131412318,0,0,0
(주)오리콤,10470,Dec-15,0,0,0,193912595,0,0,0
(주)오리콤,10470,Dec-16,0,0,0,187450466,0,0,0
(주)오리콤,10470,Dec-17,0,0,0,207530480,0,0,0
(주)오리콤,10470,Dec-18,0,0,0,204813558,0,0,0
(주)오리콤,10470,Dec-19,0,0,0,195640666,0,0,0
(주)오스코텍,39200,Dec-11,73073,8125213,0,47975864,14075,2182295,0
(주)오스코텍,39200,Dec-12,19665,9517323,0,43050913,0,5460000,0
(주)오스코텍,39200,Dec-13,0,9396871,0,37647732,0,4880000,0
(주)오스코텍,39200,Dec-14,0,9093261,0,36269210,0,4780000,0
(주)오스코텍,39200,Dec-15,0,10597840,0,49498623,0,4480000,0
(주)오스코텍,39200,Dec-16,2180000,3143666,0,40813572,2180000,1940000,0
(주)오스코텍,39200,Dec-17,2080890,3007114,0,40544533,2080890,1940000,0
(주)오스코텍,39200,Dec-18,1684530,2068394,0,70258505,1684530,2068394,0
(주)오스코텍,39200,Dec-19,1314180,1100000,0,72393422,1314180,1100000,0
(주)오스테오닉,226400,Dec-18,,,,,2335280,1760000,0
(주)오스테오닉,226400,Dec-19,,,,,5480800,1837100,0
(주)오스템,31510,Dec-11,62388099,50337177,0,288732298,60368099,39337177,0
(주)오스템,31510,Dec-12,58217162,47656433,0,284572765,51603212,38056433,0
(주)오스템,31510,Dec-13,38977790,47525336,0,274536574,37717790,46225336,0
(주)오스템,31510,Dec-14,38151210,45502438,0,266649370,37461210,45102438,0
(주)오스템,31510,Dec-15,49837530,37312640,0,284870112,49637530,36952640,0
(주)오스템,31510,Dec-16,20397413,33160000,0,258126499,20397413,31800000,0
(주)오스템,31510,Dec-17,12091053,62160000,0,253510159,12091053,58800000,0
(주)오스템,31510,Dec-18,8000000,62660000,0,236461749,8000000,59500000,0
(주)오스템,31510,Dec-19,0,64360000,0,221364227,0,60400000,0
(주)오이솔루션,138080,Dec-14,0,10500000,0,70278102,0,10500000,0
(주)오이솔루션,138080,Dec-15,0,13000000,0,74704702,0,13000000,0
(주)오이솔루션,138080,Dec-16,0,20000000,0,89927713,0,20000000,0
(주)오이솔루션,138080,Dec-17,0,20000000,0,96055950,0,20000000,0
(주)오이솔루션,138080,Dec-18,200000,19400000,0,99152430,200000,19400000,0
(주)오이솔루션,138080,Dec-19,0,27000000,0,184366984,0,27000000,0
(주)오킨스전자,80580,Dec-14,10510344,6511841,0,65963971,10510344,6078053,0
(주)오킨스전자,80580,Dec-15,8369921,7888431,0,58153277,8369921,7888431,0
(주)오킨스전자,80580,Dec-16,6360927,10939896,0,57514044,6360927,10939896,0
(주)오킨스전자,80580,Dec-17,4871020,12703333,0,56891731,4871020,12703333,0
(주)오킨스전자,80580,Dec-18,3361210,12743514,0,48794279,3361210,12743514,0
(주)오킨스전자,80580,Dec-19,4116400,12935510,0,54821462,4066400,12935510,0
(주)오텍,67170,Dec-11,13723200,32072432,0,237520803,10723200,16400000,0
(주)오텍,67170,Dec-12,18470000,52470560,0,276081487,2970000,17400000,0
(주)오텍,67170,Dec-13,11375000,71453866,0,300332038,125000,23907742,0
(주)오텍,67170,Dec-14,14275000,55776610,0,319507718,525000,20400000,0
