회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),유동부채(IFRS개별)
(주)종근당바이오,63160,Dec-14,,,,72802477,30958381,28512326
(주)종근당바이오,63160,Dec-15,,,,76656236,35074117,28234173
(주)종근당바이오,63160,Dec-16,,,,87531543,38610662,33817443
(주)종근당바이오,63160,Dec-17,,,,84219380,33243819,26825877
(주)종근당바이오,63160,Dec-18,,,,78263900,28402449,23635809
(주)종근당바이오,63160,Dec-19,80041894,31437574,45023564,79249328,31437574,44972840
(주)종근당홀딩스,1630,Dec-11,370912305,76785945,215096284,295059099,50486095,151814506
(주)종근당홀딩스,1630,Dec-12,366607731,95561743,204572971,282741682,60022919,137499528
(주)종근당홀딩스,1630,Dec-13,143378865,32202182,75450374,47154968,0,9387179
(주)종근당홀딩스,1630,Dec-14,145210358,43107463,90434654,36693077,0,1217608
(주)종근당홀딩스,1630,Dec-15,216369310,56880691,97623241,85755693,0,16492597
(주)종근당홀딩스,1630,Dec-16,295366126,97074446,133727778,70130818,0,2159582
(주)종근당홀딩스,1630,Dec-17,298640534,89649602,128631065,39733161,0,4057134
(주)종근당홀딩스,1630,Dec-18,288741337,96412289,143289200,13418460,0,1714991
(주)종근당홀딩스,1630,Dec-19,335757551,117152900,239450386,16842876,68623,28469351
(주)좋은사람들,33340,Dec-11,80259353,40014084,33303459,79525132,39948598,33660264
(주)좋은사람들,33340,Dec-12,87051302,45503636,28457789,86161891,45202088,28291476
(주)좋은사람들,33340,Dec-13,86862600,45370826,29803287,85729863,45268949,30360563
(주)좋은사람들,33340,Dec-14,87930970,40227429,24460689,87168145,40062938,24773691
(주)좋은사람들,33340,Dec-15,86389174,40630800,23714380,85716493,40552627,24949987
(주)좋은사람들,33340,Dec-16,86323978,36767595,27760439,86484794,36767595,30445281
(주)좋은사람들,33340,Dec-17,77477240,33615927,26409224,77477421,33615927,28508140
(주)좋은사람들,33340,Dec-18,82775526,44118827,15557984,82633488,44118827,18492919
(주)좋은사람들,33340,Dec-19,75404652,45943875,21713820,75211168,45943875,24644523
(주)주연테크,44380,Dec-11,,,,34273616,5347606,6964402
(주)주연테크,44380,Dec-12,,,,32781575,5797641,5609751
(주)주연테크,44380,Dec-13,,,,30908930,5555398,4425530
(주)주연테크,44380,Dec-14,,,,29244130,5280762,3753614
(주)주연테크,44380,Dec-15,,,,27176223,5591058,6741326
(주)주연테크,44380,Dec-16,41621509,6419091,16460149,40494347,6208439,16173251
(주)주연테크,44380,Dec-17,34314107,6616294,5118827,35390454,6166291,4336882
(주)주연테크,44380,Dec-18,32324721,7403997,10298208,34016646,7319375,9377642
(주)주연테크,44380,Dec-19,39826231,11597126,11385874,31329343,9745075,5855318
(주)중앙디앤엠,51980,Dec-11,42237394,11342634,30091874,41838375,11342634,26722831
(주)중앙디앤엠,51980,Dec-12,34863818,13739063,14518424,34464799,13739063,11149381
(주)중앙디앤엠,51980,Dec-13,34230565,7456907,14631352,31886109,7456907,13130980
(주)중앙디앤엠,51980,Dec-14,16489750,5436138,4410674,14290794,5167748,2963228
(주)중앙디앤엠,51980,Dec-15,19493499,4401123,16043754,17845212,3910328,14692119
(주)중앙디앤엠,51980,Dec-16,11192847,131000,7022276,9264542,131000,5887784
(주)중앙디앤엠,51980,Dec-17,12918579,2949285,9768137,13130043,2949285,9500585
(주)중앙디앤엠,51980,Dec-18,10600953,4614184,6615931,10787872,4614184,6253546
(주)중앙디앤엠,51980,Dec-19,22295396,3880109,9486580,20901007,3070566,8145728
(주)중앙백신연구소,72020,Dec-11,,,,22691678,4502720,1930368
(주)중앙백신연구소,72020,Dec-12,,,,19270882,6303322,4805455
(주)중앙백신연구소,72020,Dec-13,,,,23568987,13037304,7840030
(주)중앙백신연구소,72020,Dec-14,,,,26746689,14035003,7587186
(주)중앙백신연구소,72020,Dec-15,,,,28697803,13257391,6495737
(주)중앙백신연구소,72020,Dec-16,,,,36359038,14027418,9129321
(주)중앙백신연구소,72020,Dec-17,,,,33366338,16676229,11197946
(주)중앙백신연구소,72020,Dec-18,,,,47328532,16144919,8853378
(주)중앙백신연구소,72020,Dec-19,,,,42350069,15471473,7358521
(주)중앙에너비스,440,Sep-11,,,,6008347,1295601,12296164
(주)중앙에너비스,440,Sep-12,,,,7066931,2048761,12604522
(주)중앙에너비스,440,Sep-13,,,,5401299,1227405,11718026
(주)중앙에너비스,440,Sep-14,14331780,4954379,19190319,6136450,1920170,15597057
(주)중앙에너비스,440,Dec-15,13384898,4569753,21169633,4947561,1482501,17351215
(주)중앙에너비스,440,Dec-16,14909269,5015882,21889994,5703007,2532956,17959012
(주)중앙에너비스,440,Dec-17,,,,5099750,1588215,15145366
(주)중앙에너비스,440,Dec-18,,,,4174206,934203,13391590
(주)중앙에너비스,440,Dec-19,4675590,1958165,14349625,4585376,1958165,14348941
(주)지노믹트리,228760,Dec-19,102058117,266531,1463902,91488575,266531,1273401
(주)지누스,13890,Dec-19,531195101,142529570,307375764,285977229,448914,167159220
(주)지니뮤직,43610,Dec-11,,,,17858866,8767,7313243
(주)지니뮤직,43610,Dec-12,45732558,3248,14657689,38082924,3248,8200580
(주)지니뮤직,43610,Dec-13,,,,56759891,1947,28815802
(주)지니뮤직,43610,Dec-14,,,,64323189,1841,26190317
(주)지니뮤직,43610,Dec-15,,,,72488113,66223,30032381
(주)지니뮤직,43610,Dec-16,,,,90806340,83768,41201130
(주)지니뮤직,43610,Dec-17,,,,120002238,303790,48118054
(주)지니뮤직,43610,Dec-18,136401244,336229,72430535,134842489,336229,72430535
(주)지니뮤직,43610,Dec-19,,,,146412140,314592,71211941
(주)지니틱스,303030,Dec-18,,,,,,
(주)지니틱스,303030,Dec-19,,,,31685721,5058380,11668237
(주)지란지교시큐리티,208350,Dec-14,,,,,,
(주)지란지교시큐리티,208350,Dec-15,,,,,,
(주)지란지교시큐리티,208350,Dec-16,,,,25433098,491433,4397010
(주)지란지교시큐리티,208350,Dec-17,36244222,0,16403549,11082707,0,13198444
(주)지란지교시큐리티,208350,Dec-18,51063355,0,14155370,11407726,0,6756264
(주)지란지교시큐리티,208350,Dec-19,51430898,0,19325847,11018287,0,11407123
(주)지씨셀,144510,Dec-16,,,,44934620,0,4622784
(주)지씨셀,144510,Dec-17,,,,44116086,89711,4574530
(주)지씨셀,144510,Dec-18,,,,36017759,683208,7220163
(주)지씨셀,144510,Dec-19,22865564,1117954,12921610,18479146,1117954,10253748
(주)지어소프트,51160,Dec-11,27942599,0,19501149,26520822,0,18494920
(주)지어소프트,51160,Dec-12,20778552,643225,10854861,18820902,0,9737454
(주)지어소프트,51160,Dec-13,14462270,307810,15509671,10482478,0,13059500
(주)지어소프트,51160,Dec-14,14083022,785782,13406609,9998808,0,10878557
(주)지어소프트,51160,Dec-15,15395262,2499389,11239548,9423383,0,7087268
(주)지어소프트,51160,Dec-16,19768367,2739568,18002515,11413829,163724,11514017
(주)지어소프트,51160,Dec-17,16679118,2944638,17813719,9018985,265281,10371571
(주)지어소프트,51160,Dec-18,16629851,2982336,16715118,9629519,333424,8455478
(주)지어소프트,51160,Dec-19,19445388,3425683,22539263,10244387,351695,7655181
(주)지에스,78930,Dec-11,1991645000,271952000,2322418000,75209000,0,296202000
(주)지에스,78930,Dec-12,2446093000,289432000,2348208000,29340000,0,260822000
(주)지에스,78930,Dec-13,2323145000,280387000,1781793000,36314000,0,269230000
(주)지에스,78930,Dec-14,2545853000,321947000,2705983000,49169000,0,185972000
(주)지에스,78930,Dec-15,1946287000,282659000,2362339000,16547000,0,221813000
(주)지에스,78930,Dec-16,2472848000,335373000,3770931000,15976000,0,372313000
(주)지에스,78930,Dec-17,2874908000,532893000,4450670000,21596000,0,247012000
(주)지에스,78930,Dec-18,3285134000,502910000,4568776000,64636000,0,416431000
(주)지에스,78930,Dec-19,3117465000,461987000,4789648000,25046000,0,352032000
(주)지에스글로벌,1250,Dec-11,678387869,118471541,682029025,430365556,50699301,390957464
(주)지에스글로벌,1250,Dec-12,645670508,114097819,656758867,380267788,63412692,317251992
(주)지에스글로벌,1250,Dec-13,431383597,95428891,361641350,373321630,58543790,317201926
(주)지에스글로벌,1250,Dec-14,568236292,147128589,508212292,516542220,76718775,459997576
(주)지에스글로벌,1250,Dec-15,546421112,115511921,425292549,493918392,68115620,377181880
(주)지에스글로벌,1250,Dec-16,750971826,146270981,829022596,645307386,90735717,529030110
(주)지에스글로벌,1250,Dec-17,841454183,209411521,905692228,727244639,129941802,650472382
(주)지에스글로벌,1250,Dec-18,800861547,183088045,749522335,656809680,94952504,515615885
(주)지에스글로벌,1250,Dec-19,720951579,164876055,672608983,556935283,74145066,457971648
(주)지에스리테일,7070,Dec-11,993504336,132715001,956643103,972116409,132487127,936990684
(주)지에스리테일,7070,Dec-12,730784138,149312576,602276384,709005333,149068231,589127005
(주)지에스리테일,7070,Dec-13,702432371,152887274,479665538,678162804,152641041,466476011
(주)지에스리테일,7070,Dec-14,691639125,121833041,545076201,663681020,121564621,531259349
(주)지에스리테일,7070,Dec-15,482627834,116300422,875687410,440747039,114970381,800622126
(주)지에스리테일,7070,Dec-16,748256761,154453165,1218576666,710503033,152605305,962403329
(주)지에스리테일,7070,Dec-17,742986071,230609662,1795597720,693022870,228130736,1455125113
(주)지에스리테일,7070,Dec-18,709522057,224587647,1720407510,653186693,219532011,1463088265
(주)지에스리테일,7070,Dec-19,800433641,183353603,1777083793,733163675,175779703,1464479429
(주)지에스이,53050,Dec-11,,,,32175104,217132,50046147
(주)지에스이,53050,Dec-12,,,,26907343,229606,42872780
(주)지에스이,53050,Dec-13,,,,35258052,248466,43382340
(주)지에스이,53050,Dec-14,,,,34546035,243928,50907199
(주)지에스이,53050,Dec-15,,,,26724121,215316,37909686
(주)지에스이,53050,Dec-16,,,,25551743,227386,34899991
(주)지에스이,53050,Dec-17,,,,30042520,196357,36806698
(주)지에스이,53050,Dec-18,,,,34331210,233862,39489229
(주)지에스이,53050,Dec-19,,,,34464721,189714,41048519
(주)지엔씨에너지,119850,Dec-13,36312840,6838009,19652988,36038247,6639658,19489409
(주)지엔씨에너지,119850,Dec-14,,,,45653469,9578747,23904293
(주)지엔씨에너지,119850,Dec-15,,,,52668909,13941617,27086436
(주)지엔씨에너지,119850,Dec-16,,,,63955098,8112573,33487018
(주)지엔씨에너지,119850,Dec-17,67881630,10909453,40791964,57218332,10909453,34009521
(주)지엔씨에너지,119850,Dec-18,76113257,10914548,41828914,52493797,10644643,33807237
(주)지엔씨에너지,119850,Dec-19,87966638,18088980,47585999,59153460,17600529,40029554
(주)지엔코,65060,Dec-11,74929577,25179083,39705297,67893178,20964931,39091508
(주)지엔코,65060,Dec-12,95928118,26285186,50705915,89683405,21790840,49969535
(주)지엔코,65060,Dec-13,93674105,32988704,64639671,62977331,27677654,57004897
(주)지엔코,65060,Dec-14,84712856,39423706,75823589,56789652,33146931,61878732
(주)지엔코,65060,Dec-15,81906044,38689750,70794144,56642228,32240754,55561833
(주)지엔코,65060,Dec-16,80128611,41160507,53089994,57753148,33355912,37692854
(주)지엔코,65060,Dec-17,150193464,45619442,80284296,60512794,32960173,54504191
(주)지엔코,65060,Dec-18,131409000,47425425,106522491,49816614,30104280,68790650
(주)지엔코,65060,Dec-19,118704736,43816219,93511985,46238902,29097077,75393889
(주)지투알,35000,Dec-11,342712727,0,256039019,55004130,0,2514329
(주)지투알,35000,Dec-12,339692434,0,246014489,54465724,0,2034800
(주)지투알,35000,Dec-13,385408494,0,282708028,50463092,0,1593581
(주)지투알,35000,Dec-14,372947468,0,264364372,48412841,0,2739098
(주)지투알,35000,Dec-15,455067713,0,338527482,50286858,0,5467612
(주)지투알,35000,Dec-16,479747991,0,351680797,47858624,0,4241402
(주)지투알,35000,Dec-17,562545706,0,425064267,55296746,0,4308229
(주)지투알,35000,Dec-18,594855201,0,491460515,41958593,0,3220382
(주)지투알,35000,Dec-19,462262645,0,353849047,46893432,0,20490583
(주)지티지웰니스,219750,Dec-18,19932870,9651296,8122437,18887416,8484198,7386406
(주)지티지웰니스,219750,Dec-19,19671046,10611779,17305321,18564746,8713466,17038648
(주)진도,88790,Dec-11,116918023,74983454,90348159,115823013,74179488,89767661
(주)진도,88790,Dec-12,123712019,86069844,121479991,122773414,85312704,120921984
(주)진도,88790,Dec-13,116559778,76489869,112690273,116357448,76489869,112125745
(주)진도,88790,Dec-14,98673555,61220272,76615939,98521618,61220272,76041766
(주)진도,88790,Dec-15,93810775,61269658,60185119,93468840,61125222,59603966
(주)진도,88790,Dec-16,93511301,58680053,52046407,93017092,58422782,51513451
(주)진도,88790,Dec-17,103358228,61460451,54377049,102992602,61262866,53853623
(주)진도,88790,Dec-18,103592281,73368374,54741269,103269195,73195611,54235673
(주)진도,88790,Dec-19,88884410,68483489,43412004,88565621,68310944,42898941
(주)진로발효,18120,Dec-11,,,,89344025,11842106,9570144
(주)진로발효,18120,Dec-12,,,,36573302,9843180,11235761
(주)진로발효,18120,Dec-13,,,,40989309,13618104,7548915
(주)진로발효,18120,Dec-14,,,,53830565,9700035,11072066
(주)진로발효,18120,Dec-15,,,,68045041,6133344,15209870
(주)진로발효,18120,Dec-16,71826387,9426266,13825570,69933957,8801738,13163189
(주)진로발효,18120,Dec-17,77978081,9002518,13858102,76392906,8725351,13272360
(주)진로발효,18120,Dec-18,78986060,12124732,11081694,77650011,11576255,10476552
(주)진로발효,18120,Dec-19,55138123,12257460,8178775,53424060,11671249,7481093
(주)진매트릭스,109820,Dec-11,12273894,1339327,2044065,9715646,219938,1930160
(주)진매트릭스,109820,Dec-12,11929430,1284147,1708552,9325914,126784,1448899
(주)진매트릭스,109820,Dec-13,11717635,1467522,6324240,9143086,268825,6272283
(주)진매트릭스,109820,Dec-14,9423904,1633622,4633119,6934421,218067,4726179
(주)진매트릭스,109820,Dec-15,13808645,1096693,5118372,11945506,67952,5345945
(주)진매트릭스,109820,Dec-16,12535527,837819,5154998,11202111,51865,5388632
(주)진매트릭스,109820,Dec-17,11080946,941604,5025483,9689921,346433,4672849
(주)진매트릭스,109820,Dec-18,19136478,1087017,15006777,18140450,283168,14568840
(주)진매트릭스,109820,Dec-19,,,,15766975,1461906,12044116
(주)진바이오텍,86060,Dec-11,23278451,5640089,11481726,16307722,1581764,5719821
(주)진바이오텍,86060,Dec-12,21223571,7318025,10411220,13341090,2071287,5524966
(주)진바이오텍,86060,Dec-13,24986661,5706764,9321260,15746937,1814421,4715678
(주)진바이오텍,86060,Dec-14,24652725,6099053,13012424,13896178,1972514,5134159
(주)진바이오텍,86060,Dec-15,26657370,5445303,10853929,13655021,1427611,2685890
(주)진바이오텍,86060,Dec-16,27905005,5915682,11534630,15571870,1627400,1604821
(주)진바이오텍,86060,Dec-17,30971411,7540841,12245519,15528116,1610454,1218707
(주)진바이오텍,86060,Dec-18,48130967,8344803,14030387,24220023,2768039,3023222
(주)진바이오텍,86060,Dec-19,43862124,10739057,9941811,22918113,3314248,1221834
(주)진성티이씨,36890,Dec-11,111952258,19090536,56719081,96785212,15720672,51998329
(주)진성티이씨,36890,Dec-12,94191007,21365494,41020292,86204398,15728012,39029484
(주)진성티이씨,36890,Dec-13,91019759,24603479,34761762,78388044,16931575,28112461
(주)진성티이씨,36890,Dec-14,92639658,29359804,38506452,79367513,16551366,36034821
(주)진성티이씨,36890,Dec-15,94079085,35169454,53194317,84596211,9263146,49868530
(주)진성티이씨,36890,Dec-16,99606682,33767759,57210982,77616973,8876765,47062537
(주)진성티이씨,36890,Dec-17,124583598,42928697,79815013,89480951,12475261,58637883
(주)진성티이씨,36890,Dec-18,161317099,57290248,110734412,99333373,15051223,55855313
(주)진성티이씨,36890,Dec-19,171700164,64904957,115212264,105577357,13310644,47549948
(주)진양홀딩스,100250,Dec-11,107625958,11555998,62176648,28400459,0,27801
(주)진양홀딩스,100250,Dec-12,126502936,11715394,71019431,32784252,0,524259
(주)진양홀딩스,100250,Dec-13,133610092,12353270,73820438,46505253,158295,1177200
(주)진양홀딩스,100250,Dec-14,130462894,13592620,72127819,43264480,0,930439
(주)진양홀딩스,100250,Dec-15,127737004,11258517,84393355,40928338,0,778835
(주)진양홀딩스,100250,Dec-16,140382214,11493449,93221952,45540459,0,164832
(주)진양홀딩스,100250,Dec-17,147279678,10479670,83744937,59350255,0,1524818
(주)진양홀딩스,100250,Dec-18,155297009,10955893,102302168,64750707,0,26990179
(주)진양홀딩스,100250,Dec-19,129847567,10106633,93236208,44671418,0,25620240
(주)진에어,272450,Dec-17,,,,399180932,389213,232713719
(주)진에어,272450,Dec-18,426986035,1404269,233661536,426986035,1404269,233661536
(주)진에어,272450,Dec-19,,,,353265729,1631434,306391408
(주)차바이오텍,85660,Dec-11,262517559,17356013,104909737,175419823,11334460,59365858
(주)차바이오텍,85660,Dec-12,283549819,15405039,111315529,138292130,8603769,39266825
(주)차바이오텍,85660,Dec-13,428435550,15476457,102818974,164029745,6391383,41427101
(주)차바이오텍,85660,Dec-14,357963279,7614834,99743113,58722939,86883,11201744
(주)차바이오텍,85660,Dec-15,370100343,9089668,115518914,55839143,120541,8601775
(주)차바이오텍,85660,Dec-16,463011778,11456320,266129153,81080253,151885,9279163
(주)차바이오텍,85660,Dec-17,475060315,14658701,222196381,77457861,162606,78417345
(주)차바이오텍,85660,Dec-18,463557881,13306982,227938065,68453348,266270,37361822
(주)차바이오텍,85660,Dec-19,509150269,17798846,215908461,88411585,150291,40380986
(주)창해에탄올,4650,Dec-14,140193319,60866160,113138185,37880223,6743097,15719708
