회사명,거래소코드,회계년도,유동자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),자산(IFRS개별)
(주)까뮤이앤씨,13700,Dec-15,,,62979800,129465385
(주)까뮤이앤씨,13700,Dec-16,,,45642684,142978398
(주)까뮤이앤씨,13700,Dec-17,,,41210840,139937930
(주)까뮤이앤씨,13700,Dec-18,,,42850829,142240175
(주)까뮤이앤씨,13700,Dec-19,,,74633980,168876167
(주)까스텔바작,308100,Dec-19,66201004,89005071,66187581,88614189
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,49781287,99495652,28103516,72593232
(주)나노,187790,Dec-16,34297077,83440884,18258906,57351009
(주)나노,187790,Dec-17,42822418,91574665,23979304,59149648
(주)나노,187790,Dec-18,51117840,108261295,21311661,66624058
(주)나노,187790,Dec-19,49148522,116141232,26750864,73016346
(주)나노브릭,286750,Dec-19,11714243,24551526,11714243,24551526
(주)나노신소재,121600,Dec-11,47025271,73056413,46740712,73039188
(주)나노신소재,121600,Dec-12,42125797,68351781,41944586,68451247
(주)나노신소재,121600,Dec-13,42799213,67523690,42581256,67590589
(주)나노신소재,121600,Dec-14,48906282,71678554,48606260,71672677
(주)나노신소재,121600,Dec-15,60962500,83449448,59895568,82685704
(주)나노신소재,121600,Dec-16,62485580,84239207,62232029,84288643
(주)나노신소재,121600,Dec-17,61681313,88963512,61474512,89013566
(주)나노신소재,121600,Dec-18,70792401,98480424,70100637,98056917
(주)나노신소재,121600,Dec-19,74512856,101893569,72468307,101777474
(주)나노엔텍,39860,Dec-11,36625845,49649382,35042662,50081334
(주)나노엔텍,39860,Dec-12,26183933,44437103,25393293,44443980
(주)나노엔텍,39860,Dec-13,25013045,44803627,23655125,46319139
(주)나노엔텍,39860,Dec-14,23133792,43261142,24713988,46185844
(주)나노엔텍,39860,Dec-15,25151814,52687009,26760417,58551326
(주)나노엔텍,39860,Dec-16,21923466,45707894,24010804,47792785
(주)나노엔텍,39860,Dec-17,22636243,42369896,25666940,45400592
(주)나노엔텍,39860,Dec-18,23339161,42161682,26007857,45657059
(주)나노엔텍,39860,Dec-19,27247058,46639328,30446256,50554981
(주)나무가,190510,Dec-15,153817851,203857810,133188532,147630953
(주)나무가,190510,Dec-16,134434932,195912474,86950983,114797114
(주)나무가,190510,Dec-17,83286111,142414320,53865520,73845257
(주)나무가,190510,Dec-18,66783642,118767661,59347429,78000824
(주)나무가,190510,Dec-19,113544554,194518538,122158556,157114377
(주)나스미디어,89600,Dec-13,,,90372296,97139620
(주)나스미디어,89600,Dec-14,,,90151547,97502238
(주)나스미디어,89600,Dec-15,,,124837374,141732627
(주)나스미디어,89600,Dec-16,188150770,263925022,124777193,192274757
(주)나스미디어,89600,Dec-17,241307138,315966980,172095168,239540352
(주)나스미디어,89600,Dec-18,229307714,303112420,161108150,229196776
(주)나스미디어,89600,Dec-19,280030917,356236026,206145559,279587256
(주)나이벡,138610,Dec-11,,,5848353,17401025
(주)나이벡,138610,Dec-12,,,3786918,16460027
(주)나이벡,138610,Dec-13,,,4322281,17054924
(주)나이벡,138610,Dec-14,,,3070435,14148441
(주)나이벡,138610,Dec-15,,,7891581,19428914
(주)나이벡,138610,Dec-16,,,8838096,22969642
(주)나이벡,138610,Dec-17,,,9993465,25750373
(주)나이벡,138610,Dec-18,,,5289806,22317590
(주)나이벡,138610,Dec-19,,,17075714,35734880
(주)나이스디앤비,130580,Dec-11,,,19301521,22641623
(주)나이스디앤비,130580,Dec-12,,,21406455,24790683
(주)나이스디앤비,130580,Dec-13,,,24628059,27132117
(주)나이스디앤비,130580,Dec-14,,,28589069,31070259
(주)나이스디앤비,130580,Dec-15,29639861,37168676,26792010,34806859
(주)나이스디앤비,130580,Dec-16,30111363,40466208,25827572,37343939
(주)나이스디앤비,130580,Dec-17,28885312,46928148,23474936,43008000
(주)나이스디앤비,130580,Dec-18,36486729,56660361,30158313,51102350
(주)나이스디앤비,130580,Dec-19,53601462,78675556,37120373,60523112
(주)나이스홀딩스,34310,Dec-11,98794232,427573951,33972630,329687222
(주)나이스홀딩스,34310,Dec-12,97958185,496053949,19325283,326573175
(주)나이스홀딩스,34310,Dec-13,412216064,865450175,19254329,340424811
(주)나이스홀딩스,34310,Dec-14,563473990,1191004551,7363727,374466879
(주)나이스홀딩스,34310,Dec-15,585369240,1242453840,7309656,379918653
(주)나이스홀딩스,34310,Dec-16,796885000,1408253173,10670867,388557495
(주)나이스홀딩스,34310,Dec-17,1080028901,1742367144,11867218,384843529
(주)나이스홀딩스,34310,Dec-18,1208350011,2172977804,4268790,423389599
(주)나이스홀딩스,34310,Dec-19,1501510395,2564827369,8247605,438147427
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,131047630,259574975,131038308,224292636
(주)남선알미늄,8350,Dec-12,,,115095607,236720122
(주)남선알미늄,8350,Dec-13,,,116450226,237576875
(주)남선알미늄,8350,Dec-14,,,117806353,240321965
(주)남선알미늄,8350,Dec-15,,,159264814,286102329
(주)남선알미늄,8350,Dec-16,,,138382968,283413750
(주)남선알미늄,8350,Dec-17,,,138840538,284649401
(주)남선알미늄,8350,Dec-18,128965047,303023071,128608273,294949630
(주)남선알미늄,8350,Dec-19,120272355,295529661,128507223,292559970
(주)남성,4270,Dec-11,69842536,222934371,75815086,185361070
(주)남성,4270,Dec-12,67941450,221414593,74634718,189440992
(주)남성,4270,Dec-13,62655069,200078722,71068971,170466140
(주)남성,4270,Dec-14,61061543,195514519,74116640,170614606
(주)남성,4270,Dec-15,62986366,201740627,76363305,176973347
(주)남성,4270,Dec-16,62966870,204535206,47525812,169335721
(주)남성,4270,Dec-17,66005490,203435953,49948279,170016707
(주)남성,4270,Dec-18,78130233,205083689,58034814,168663357
(주)남성,4270,Dec-19,81384040,204791617,60421361,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,54380130,68289681
(주)내츄럴엔도텍,168330,Dec-14,,,38134694,88718019
(주)내츄럴엔도텍,168330,Dec-15,18768212,69432771,18737736,68048870
(주)내츄럴엔도텍,168330,Dec-16,49604460,85875253,49333604,84785249
(주)내츄럴엔도텍,168330,Dec-17,42040960,85682820,36803625,76003964
(주)내츄럴엔도텍,168330,Dec-18,24240298,61165965,23596103,58376529
(주)내츄럴엔도텍,168330,Dec-19,15836553,48783961,15224417,46385446
(주)네오리진,94860,Dec-11,24840974,50506702,16176347,38211632
(주)네오리진,94860,Dec-12,,,17690399,43332725
(주)네오리진,94860,Dec-13,,,21366177,41590190
(주)네오리진,94860,Dec-14,,,18838527,30254515
(주)네오리진,94860,Dec-15,,,6439420,15421277
(주)네오리진,94860,Dec-16,,,6580263,15595920
(주)네오리진,94860,Dec-17,7853986,17683620,7496076,17731465
(주)네오리진,94860,Dec-18,,,6149983,14691632
(주)네오리진,94860,Dec-19,,,7948947,14066760
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,38545931,64170222,39160614,61104654
(주)네오오토,212560,Dec-15,,,35950269,120456080
(주)네오오토,212560,Dec-16,,,34719899,134856787
(주)네오오토,212560,Dec-17,,,37254793,137106556
(주)네오오토,212560,Dec-18,,,36683081,142507781
(주)네오오토,212560,Dec-19,,,39651206,141061458
(주)네오위즈,95660,Dec-11,237670237,626224593,168873054,591341137
(주)네오위즈,95660,Dec-12,321621881,625813964,234713406,617354527
(주)네오위즈,95660,Dec-13,163930245,506848572,128488505,551249191
(주)네오위즈,95660,Dec-14,199929102,423334499,140946749,461517570
(주)네오위즈,95660,Dec-15,267392426,374371339,213866892,449105231
(주)네오위즈,95660,Dec-16,196626649,317438639,145940735,384869735
(주)네오위즈,95660,Dec-17,188793930,304359379,140123612,358084232
(주)네오위즈,95660,Dec-18,154960983,366712258,81598832,369637231
(주)네오위즈,95660,Dec-19,191361850,398001624,90967332,364839362
(주)네오위즈홀딩스,42420,Dec-11,326950239,699856916,68152732,281363732
(주)네오위즈홀딩스,42420,Dec-12,371923345,689645348,53849328,293245166
(주)네오위즈홀딩스,42420,Dec-13,240607457,588519102,17834415,262710442
(주)네오위즈홀딩스,42420,Dec-14,283696699,573964611,24287799,272391992
(주)네오위즈홀딩스,42420,Dec-15,394172532,570887893,152293573,368262016
(주)네오위즈홀딩스,42420,Dec-16,337649235,533357640,125867341,328583153
(주)네오위즈홀딩스,42420,Dec-17,335663547,524777876,129577881,313767777
(주)네오위즈홀딩스,42420,Dec-18,297220633,590591987,124058087,306379044
(주)네오위즈홀딩스,42420,Dec-19,311695984,622123554,106410445,305733563
(주)네오크레마,311390,Dec-19,23764433,47211442,20372941,45863302
(주)네오티스,85910,Dec-11,,,30561789,68203366
(주)네오티스,85910,Dec-12,,,23076055,70371168
(주)네오티스,85910,Dec-13,37422759,85206045,37039179,82403567
(주)네오티스,85910,Dec-14,23396196,84630312,21926948,80613277
(주)네오티스,85910,Dec-15,30593628,84946749,29362241,80839473
(주)네오티스,85910,Dec-16,33262825,84886956,32403438,81259493
(주)네오티스,85910,Dec-17,31587247,81029245,30892970,78550459
(주)네오티스,85910,Dec-18,37412247,86639875,36724867,84260526
(주)네오티스,85910,Dec-19,37012899,86911739,36739301,84509470
(주)네오팜,92730,Dec-11,,,14093732,34000642
(주)네오팜,92730,Dec-12,,,15975576,34141789
(주)네오팜,92730,Dec-13,,,17940315,34758707
(주)네오팜,92730,Dec-14,,,21639875,35836403
(주)네오팜,92730,Dec-15,,,23052146,40409458
(주)네오팜,92730,Dec-16,33706950,46509145,33244592,46991314
(주)네오팜,92730,Dec-17,44047409,56694807,43967604,57785337
(주)네오팜,92730,Dec-18,58937369,72928484,58745127,74458661
(주)네오팜,92730,Dec-19,101680179,122741537,101834036,123245965
(주)네오펙트,290660,Dec-18,29301394,35920416,25430373,41288317
(주)네오펙트,290660,Dec-19,19794181,47016455,10770104,43811943
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,23159760,33226391
(주)네이블커뮤니케이션즈,153460,Dec-13,,,19515547,29331445
(주)네이블커뮤니케이션즈,153460,Dec-14,19831312,30322642,19730625,30283653
(주)네이블커뮤니케이션즈,153460,Dec-15,,,21248177,30741693
(주)네이블커뮤니케이션즈,153460,Dec-16,,,28721706,38055743
(주)네이블커뮤니케이션즈,153460,Dec-17,,,22181277,30886559
(주)네이블커뮤니케이션즈,153460,Dec-18,,,20225762,28037387
(주)네이블커뮤니케이션즈,153460,Dec-19,,,18645393,25949215
(주)네이처셀,7390,Dec-11,,,14822222,26205792
(주)네이처셀,7390,Dec-12,,,13438476,24824589
(주)네이처셀,7390,Dec-13,,,10632504,23016530
(주)네이처셀,7390,Dec-14,,,11762597,24536576
(주)네이처셀,7390,Dec-15,,,19590955,45969748
(주)네이처셀,7390,Dec-16,,,17688832,52666628
(주)네이처셀,7390,Dec-17,,,20458294,51440663
(주)네이처셀,7390,Dec-18,,,22135792,52875422
(주)네이처셀,7390,Dec-19,,,55894260,93110328
(주)네패스,33640,Dec-11,102553205,319659039,93225972,268636973
(주)네패스,33640,Dec-12,97840711,338761029,100910698,313471403
(주)네패스,33640,Dec-13,136002411,395087608,66757799,308568404
(주)네패스,33640,Dec-14,151243455,385538915,77897063,308801673
(주)네패스,33640,Dec-15,106259796,355858618,85546095,287262174
(주)네패스,33640,Dec-16,100145766,298597454,81478664,275811611
(주)네패스,33640,Dec-17,104151054,308121193,88666368,292764814
(주)네패스,33640,Dec-18,95984960,281991633,92402429,286763961
(주)네패스,33640,Dec-19,193515638,521648374,101977069,392537623
(주)넥센,5720,Dec-11,141142967,521959112,128778897,428934662
(주)넥센,5720,Dec-12,130036954,720858644,103947862,553189087
(주)넥센,5720,Dec-13,137865570,787194782,96692617,550327802
(주)넥센,5720,Dec-14,112682300,837243995,84268151,568520715
(주)넥센,5720,Dec-15,113602847,883064033,85025332,569535605
(주)넥센,5720,Dec-16,117221422,970602747,86322102,581253078
(주)넥센,5720,Dec-17,158949722,1085451848,128009677,653953608
(주)넥센,5720,Dec-18,1110543519,3825103267,106795480,660401955
(주)넥센,5720,Dec-19,1205376352,4098014996,99464056,651025593
(주)넥스턴바이오사이언스,89140,Dec-11,,,21866448,30761087
(주)넥스턴바이오사이언스,89140,Dec-12,,,19798406,28408118
(주)넥스턴바이오사이언스,89140,Dec-13,,,22293645,30594123
(주)넥스턴바이오사이언스,89140,Dec-14,,,25332555,33483189
(주)넥스턴바이오사이언스,89140,Dec-15,,,24586294,33210149
(주)넥스턴바이오사이언스,89140,Dec-16,,,89061227,98533684
(주)넥스턴바이오사이언스,89140,Dec-17,,,78647176,94752881
(주)넥스턴바이오사이언스,89140,Dec-18,,,99390671,113520280
(주)넥스턴바이오사이언스,89140,Dec-19,,,74650712,105169657
(주)넥스트아이,137940,Dec-11,,,18568097,26466732
(주)넥스트아이,137940,Dec-12,23337574,34121513,21759666,32953013
(주)넥스트아이,137940,Dec-13,24298330,40616025,22945110,39741543
(주)넥스트아이,137940,Dec-14,24455107,44377477,22429367,43788615
(주)넥스트아이,137940,Dec-15,22946900,46268860,20231640,44416952
(주)넥스트아이,137940,Dec-16,65738919,98887814,40274493,84181290
(주)넥스트아이,137940,Dec-17,87906605,138956473,43031637,112900563
(주)넥스트아이,137940,Dec-18,122881768,177572044,34886304,96931481
(주)넥스트아이,137940,Dec-19,120930424,174552667,41440689,99320936
(주)넥스트엔터테인먼트월드,160550,Dec-14,152035966,179333543,148932456,173642958
(주)넥스트엔터테인먼트월드,160550,Dec-15,167807621,200430116,158610271,192488791
(주)넥스트엔터테인먼트월드,160550,Dec-16,151226638,230523945,139142135,218017170
(주)넥스트엔터테인먼트월드,160550,Dec-17,152430928,256463072,111403163,223093076
(주)넥스트엔터테인먼트월드,160550,Dec-18,134773209,256522672,88508058,210370784
(주)넥스트엔터테인먼트월드,160550,Dec-19,162674169,313341346,79226397,212129385
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,35726056,42988788
(주)넥슨게임즈,225570,Dec-18,,,22159210,29415924
(주)넥슨게임즈,225570,Dec-19,,,53650462,72946033
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,11659252,47885328,7397844,43886650
(주)넵튠,217270,Dec-17,12341929,110288332,9988380,105560625
(주)넵튠,217270,Dec-18,14152433,129607837,20511638,123729011
(주)넵튠,217270,Dec-19,12729691,115667487,9445911,113005518
(주)노랑풍선,104620,Dec-19,65271781,114981929,65093335,114665477
(주)노루페인트,90350,Dec-11,192159008,490240264,178125405,473071190
(주)노루페인트,90350,Dec-12,202552972,527545682,188172499,511877762
(주)노루페인트,90350,Dec-13,195812156,528887786,174691344,507427528
(주)노루페인트,90350,Dec-14,206437132,544220095,183218462,518168929
(주)노루페인트,90350,Dec-15,218364225,572890897,191779710,526081263
(주)노루페인트,90350,Dec-16,224885059,570582358,197683774,543186736
(주)노루페인트,90350,Dec-17,225505624,591817509,190832785,541017214
(주)노루페인트,90350,Dec-18,239631541,607444943,201600480,555644322
(주)노루페인트,90350,Dec-19,263742589,627342505,225634681,570495808
(주)노루홀딩스,320,Dec-11,255744954,787102842,12778351,253906367
(주)노루홀딩스,320,Dec-12,297059071,835907566,27378980,264856913
(주)노루홀딩스,320,Dec-13,309744555,852424599,39120643,281605639
(주)노루홀딩스,320,Dec-14,354839921,899883032,45610405,290205704
(주)노루홀딩스,320,Dec-15,452917980,986460689,39046794,296813243
(주)노루홀딩스,320,Dec-16,419582176,970205089,82604648,358239741
(주)노루홀딩스,320,Dec-17,439117655,988648437,78625658,360020678
(주)노루홀딩스,320,Dec-18,449147290,987142342,71511713,359065830
(주)노루홀딩스,320,Dec-19,452835629,1007372302,55461982,358530733
(주)노바렉스,194700,Dec-18,63975251,106320975,63089253,107314076
(주)노바렉스,194700,Dec-19,79998622,154372405,79846459,155770082
(주)노바텍,285490,Dec-18,27804067,33247538,27040448,32623828
(주)노바텍,285490,Dec-19,24220330,39961029,24798726,44428906
(주)노블엠앤비,106520,Dec-12,53751382,91658984,53199171,92004066
(주)노블엠앤비,106520,Dec-13,78839569,129473218,78632505,128993822
(주)노블엠앤비,106520,Dec-14,34679607,104172101,33922465,103247253
(주)노블엠앤비,106520,Dec-15,60750389,161827043,47736188,128981670
(주)노블엠앤비,106520,Dec-16,28885622,124085655,21829848,93648196
(주)노블엠앤비,106520,Dec-17,30174928,118174546,26053128,97888905
(주)노블엠앤비,106520,Dec-18,23423829,110217014,26136871,89145551
(주)노블엠앤비,106520,Dec-19,23801849,106373832,32606791,93644281
(주)노터스,278650,Dec-19,29228286,61530652,25935616,57879362
(주)녹십자,6280,Dec-11,508273708,860353832,474121140,814582371
(주)녹십자,6280,Dec-12,461497029,954379520,418909017,904287417
(주)녹십자,6280,Dec-13,560951100,1104264801,499454042,1040802954
(주)녹십자,6280,Dec-14,662881327,1330351374,605793024,1232228382
(주)녹십자,6280,Dec-15,743461526,1415128446,674368314,1323117870
(주)녹십자,6280,Dec-16,801377452,1550614664,699626769,1422757264
(주)녹십자,6280,Dec-17,926536973,1703581525,824040270,1575759046
(주)녹십자,6280,Dec-18,893430409,1723409866,783351671,1580579529
(주)녹십자,6280,Dec-19,961780105,1959299528,797143326,1742374171
(주)녹십자엠에스,142280,Dec-14,,,39816563,52098526
(주)녹십자엠에스,142280,Dec-15,50012814,72607494,46857807,67895027
(주)녹십자엠에스,142280,Dec-16,41386672,63605007,39326866,60320733
(주)녹십자엠에스,142280,Dec-17,41573792,61564417,39016229,57624087
(주)녹십자엠에스,142280,Dec-18,44864860,63972829,41885233,60982362
(주)녹십자엠에스,142280,Dec-19,50688834,88866125,47851474,85901362
(주)녹십자웰빙,234690,Dec-19,,,80348294,106715710
(주)녹십자홀딩스,5250,Dec-11,3812593375,4603216704,151900542,880446935
