회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원)
케이비아이동국실업(주),1620,Dec-11,342579338,311528529,234948150,218022358
케이비아이메탈(주),24840,Dec-10,,,434834375,435196073
케이비아이메탈(주),24840,Dec-11,,,433686881,422648111
케이씨그린홀딩스(주),9440,Dec-10,221455065,184848437,8832011,0
케이씨그린홀딩스(주),9440,Dec-11,320436617,264590404,15194242,0
케이씨코트렐(주),119650,Dec-10,,,245272024,205374314
케이씨코트렐(주),119650,Dec-11,,,211359393,185796231
케이알모터스(주),40,Dec-10,144754207,126033669,144521458,126200101
케이알모터스(주),40,Dec-11,127720215,112256026,124258626,110824278
케이에이치전자(주),111870,Dec-10,85464780,57188781,82374786,58301948
케이에이치전자(주),111870,Dec-11,77361507,54416090,73970301,55026381
케이지이티에스(주),151860,Dec-10,36215109,29256643,36215109,29256643
케이지이티에스(주),151860,Dec-11,44843322,33995609,44843322,33995609
케이지케미칼(주),1390,Dec-10,417324370,363699369,263124282,222335606
케이지케미칼(주),1390,Dec-11,561281135,451223913,278260696,240939080
케이피엑스라이프사이언스(주),114450,Dec-10,,,36484651,31040804
케이피엑스라이프사이언스(주),114450,Dec-11,,,55165670,48733705
케이피엑스케미칼(주),25000,Dec-10,607579705,524395766,532590345,457678460
케이피엑스케미칼(주),25000,Dec-11,780389673,688877356,670643829,590037267
케이피엑스홀딩스(주),92230,Dec-10,1131102015,976890084,11934563,0
케이피엑스홀딩스(주),92230,Dec-11,1216607734,1112381981,14423497,0
코나아이(주),52400,Dec-10,85441402,55312160,85134474,54308684
코나아이(주),52400,Dec-11,135325989,84589415,119898724,78335190
코드네이처(주),78940,Dec-10,35744725,31506883,30042431,26784586
코드네이처(주),78940,Dec-11,25614197,22086132,23373461,20794124
코리아에프티(주),123410,Dec-10,,,,
코리아에프티(주),123410,Dec-11,,,,
코스맥스비티아이(주),44820,Dec-10,203701438,171063325,155532097,132154743
코스맥스비티아이(주),44820,Dec-11,244001150,205493623,176879984,154465264
코스맥스엔비티(주),222040,Dec-10,,,,
코스맥스엔비티(주),222040,Dec-11,,,,
코스모신소재(주),5070,Dec-10,,,164056548,146952727
코스모신소재(주),5070,Dec-11,,,157586376,144322066
코스모화학(주),5420,Dec-10,,,124716324,99730321
코스모화학(주),5420,Dec-11,,,172362821,130294936
코오롱글로벌(주),3070,Dec-10,1212702960,1067500630,1120232492,1006622797
코오롱글로벌(주),3070,Dec-11,1519722974,1345001080,1450229824,1296572063
코오롱생명과학(주),102940,Dec-10,,,101882913,75975023
코오롱생명과학(주),102940,Dec-11,,,117192615,83536255
코오롱인더스트리(주),120110,Dec-10,4631921627,3365348569,3228788844,2381647437
코오롱인더스트리(주),120110,Dec-11,5420116152,4035724080,4063828838,2969915704
코오롱플라스틱(주),138490,Dec-10,166087528,143624910,166087528,143624910
코오롱플라스틱(주),138490,Dec-11,209195001,182689034,209195001,182689034
코웨이(주),21240,Dec-10,1583891744,510929014,1501812040,490590059
코웨이(주),21240,Dec-11,1824366638,580844990,1709867513,552005592
코웰패션(주),33290,Dec-10,122433184,86125177,46989088,33608169
코웰패션(주),33290,Dec-11,126650997,88898877,41406149,32556557
코위버(주),56360,Dec-10,39593154,32461551,39277235,32351097
코위버(주),56360,Dec-11,45247446,34649503,45106312,34579307
쿠쿠홀딩스(주),192400,Jun-10,,,,
쿠쿠홀딩스(주),192400,Jun-11,,,,
큐렉소(주),60280,Dec-10,32152833,21993256,3978586,1435744
큐렉소(주),60280,Dec-11,33887648,25644306,8030087,5218256
크로바하이텍(주),43590,Dec-10,99672011,88354147,98870420,88902929
크로바하이텍(주),43590,Dec-11,103944666,91488213,103087083,91593530
크루셜텍(주),114120,Dec-10,207985382,171246811,207985382,171246811
크루셜텍(주),114120,Dec-11,252079208,218599266,269479631,235384427
크리스탈지노믹스(주),83790,Dec-10,3370859,0,3370859,0
크리스탈지노믹스(주),83790,Dec-11,3805891,0,3451314,0
키네마스터(주),139670,Dec-10,,,12486318,0
키네마스터(주),139670,Dec-11,,,12020908,0
태경산업(주),15890,Dec-10,335009324,239705639,120160787,85646125
태경산업(주),15890,Dec-11,400323922,301984555,138611136,112006140
태경케미컬(주),6890,Dec-10,39738205,25949601,37829315,25235122
태경케미컬(주),6890,Dec-11,53525072,37192722,50958168,36114953
태광산업(주),3240,Dec-10,3301772059,2014807209,2581819258,2061766373
태광산업(주),3240,Dec-11,4004987072,2831981269,3154925683,2785406227
태림포장(주),11280,Dec-10,,,331894660,279736944
태림포장(주),11280,Dec-11,,,377011325,327631156
태양금속공업(주),4100,Dec-10,274296198,242664876,261073322,234101375
태양금속공업(주),4100,Dec-11,344589399,305327276,315246129,282117539
태원물산(주),1420,Dec-10,,,35397569,33347883
태원물산(주),1420,Dec-11,,,42074643,39548610
태평양물산(주),7980,Dec-10,315003950,275922019,305278577,271562600
태평양물산(주),7980,Dec-11,469367575,406521732,448418331,392855102
테라사이언스(주),73640,Dec-10,38825166,29581315,37608132,29670563
테라사이언스(주),73640,Dec-11,54207498,41728920,53123756,41445121
텔코웨어(주),78000,Dec-10,49107098,33680712,49108058,33680712
텔코웨어(주),78000,Dec-11,54875363,36098223,54875363,36098223
티와이엠(주),2900,Dec-10,313508628,245608500,304043301,236009170
티와이엠(주),2900,Dec-11,336738119,267156515,327792328,259972446
티제이미디어(주),32540,Dec-10,65184217,45389261,62421155,44891409
티제이미디어(주),32540,Dec-11,64680498,43110173,56033283,40565803
티케이지애강(주),22220,Dec-10,186718888,168579499,181310407,164197140
티케이지애강(주),22220,Dec-11,182361623,165159269,182352223,167697705
티케이지휴켐스(주),69260,Dec-10,539341636,427282148,539341636,427282148
티케이지휴켐스(주),69260,Dec-11,566909489,477087415,566909489,477087415
팅크웨어(주),84730,Dec-10,,,214809058,155460855
팅크웨어(주),84730,Dec-11,,,192367312,141930258
파나케이아(주),58530,Dec-10,14411300,10081056,14364434,10045746
파나케이아(주),58530,Dec-11,20855740,13763307,20765605,13714166
파미셀(주),5690,Dec-10,7217361,6169563,6368840,4641839
파미셀(주),5690,Dec-11,10282424,11908728,9663140,10982125
팜젠사이언스(주),4720,Dec-10,40066034,14656144,40066034,14656144
팜젠사이언스(주),4720,Dec-11,27911913,12628059,27911913,12628059
팬오션(주),28670,Dec-10,6469345000,6254839000,5768938000,5568065000
팬오션(주),28670,Dec-11,5742168000,5744562000,5059026000,5077736000
퍼스텍(주),10820,Dec-10,78823510,70436634,78823510,70436634
퍼스텍(주),10820,Dec-11,83953089,74380941,81844543,72777194
펌텍코리아(주),251970,Dec-10,,,,
펌텍코리아(주),251970,Dec-11,,,,
페이퍼코리아(주),1020,Dec-10,217967411,184634156,211062871,177471558
페이퍼코리아(주),1020,Dec-11,247106244,232936593,230743809,219221005
평화산업(주),90080,Dec-10,95966981,90442819,95966981,90643088
평화산업(주),90080,Dec-11,108560950,102684793,108560950,102732073
평화홀딩스(주),10770,Dec-10,497950880,454584584,9923831,0
평화홀딩스(주),10770,Dec-11,538746369,510514457,10366657,0
포스코스틸리온(주),58430,Dec-10,,,1001774249,957893936
포스코스틸리온(주),58430,Dec-11,,,956179165,936445896
포스코홀딩스(주),5490,Dec-10,47887255368,39722460564,32582036641,26171690303
포스코홀딩스(주),5490,Dec-11,68938725064,59823850489,39171703426,33077807769
풍국주정공업(주),23900,Dec-10,79206221,58355122,45284601,33774539
풍국주정공업(주),23900,Dec-11,80509553,60377413,46044525,36205841
피아이첨단소재(주),178920,Dec-10,,,111609237,60603754
피아이첨단소재(주),178920,Dec-11,,,108234181,65381303
피앤씨테크(주),237750,Dec-10,,,,
피앤씨테크(주),237750,Dec-11,,,,
피에스케이홀딩스(주),31980,Dec-10,102005801,66120310,99762722,65326446
피에스케이홀딩스(주),31980,Dec-11,91127167,67928709,87113882,64334117
피에스텍(주),2230,Dec-10,28441320,26191857,28441320,26191857
피에스텍(주),2230,Dec-11,39168582,33763530,39168582,33763530
피에이치에이(주),43370,Dec-10,646332937,523729635,375919516,322686164
피에이치에이(주),43370,Dec-11,694260991,568142252,417636924,365054042
하나마이크론(주),67310,Dec-10,276111978,233039382,264889645,221313707
하나마이크론(주),67310,Dec-11,294559784,265482046,293571475,265351492
하나머티리얼즈(주),166090,Dec-10,,,,
하나머티리얼즈(주),166090,Dec-11,,,37198661,27912269
하나제약(주),293480,Dec-10,,,,
하나제약(주),293480,Dec-11,,,,
하이록코리아(주),13030,Dec-10,112836919,74559197,110818487,73927666
하이록코리아(주),13030,Dec-11,146358961,101927011,142760601,101262179
하이즈항공(주),221840,Dec-10,,,,
하이즈항공(주),221840,Dec-11,,,,
하이트진로(주),80,Dec-10,1066403034,619503901,705579079,409817171
하이트진로(주),80,Dec-11,1373664296,813937482,984947019,571883980
하이트진로홀딩스(주),140,Dec-10,2145336736,1144398303,108125151,0
하이트진로홀딩스(주),140,Dec-11,2112233714,1191132991,62145974,0
한국가스공사(주),36460,Dec-10,22740459855,21437451909,22611376252,21384190305
한국가스공사(주),36460,Dec-11,28493663405,27178750995,28254770684,26992471174
한국공항(주),5430,Dec-10,385853140,326673566,363715677,312697471
한국공항(주),5430,Dec-11,421603394,365380649,398402615,350870619
한국기업평가(주),34950,Sep-10,69943572,0,44500658,0
한국기업평가(주),34950,Sep-11,59766324,0,42914829,0
한국내화(주),10040,Dec-10,,,199127261,178127350
한국내화(주),10040,Dec-11,,,233437654,197583266
한국단자공업(주),25540,Dec-10,363434728,307756570,356658187,304605169
한국단자공업(주),25540,Dec-11,458713598,388596295,409828171,355647644
한국맥널티(주),222980,Dec-10,,,,
한국맥널티(주),222980,Dec-11,,,,
한국석유공업(주),4090,Dec-10,328549765,297310941,167864382,147867132
한국석유공업(주),4090,Dec-11,389725652,354458678,197877165,175719170
한국선재(주),25550,Dec-10,,,206062471,181008892
한국선재(주),25550,Dec-11,,,239363291,210639208
한국수출포장공업(주),2200,Dec-10,224640439,195111709,223234981,194476379
한국수출포장공업(주),2200,Dec-11,248243781,214999376,246832655,214658304
한국쉘석유(주),2960,Dec-10,,,257315987,189074991
한국쉘석유(주),2960,Dec-11,,,295622945,229873864
한국알콜산업(주),17890,Dec-10,175825984,148509795,171433520,148509795
한국알콜산업(주),17890,Dec-11,202298450,173434205,198105182,173434205
한국앤컴퍼니(주),240,Dec-10,5420068829,3792091779,3354415807,2378754174
한국앤컴퍼니(주),240,Dec-11,6488973253,4813903368,3955397485,3036742337
한국유나이티드제약(주),33270,Dec-10,134978548,49645629,134958313,49607645
한국유나이티드제약(주),33270,Dec-11,145453053,56066649,145445762,56028502
한국유니온제약(주),80720,Dec-10,,,,
한국유니온제약(주),80720,Dec-11,,,,
한국전력공사(주),15760,Dec-10,39506582000,36187237000,39291282000,39946693000
한국전력공사(주),15760,Dec-11,43532302000,43081979000,43214858000,45576981000
한국전력기술(주),52690,Dec-10,,,580153714,380120253
한국전력기술(주),52690,Dec-11,,,663334830,434902738
한국전자금융(주),63570,Dec-10,114624111,86928230,112389108,87331291
한국전자금융(주),63570,Dec-11,129111230,103799469,117870363,96249814
한국전자인증(주),41460,Dec-10,,,16570550,0
한국전자인증(주),41460,Dec-11,,,18854130,0
한국정밀기계(주),101680,Dec-10,,,167332500,123664477
한국정밀기계(주),101680,Dec-11,,,147208861,115235661
한국정보공학(주),39740,Dec-10,143251275,130846636,134138399,124991481
한국정보공학(주),39740,Dec-11,167883253,156027682,155500393,145849017
한국정보인증(주),53300,Dec-10,,,,
한국정보인증(주),53300,Dec-11,30456583,0,30228690,0
한국정보통신(주),25770,Dec-10,131920553,97645986,131920553,97645986
한국정보통신(주),25770,Dec-11,157579191,116221471,157119530,116221471
한국조선해양(주),9540,Dec-10,37342403730,29849448902,22408120186,17663283405
한국조선해양(주),9540,Dec-11,53711665784,46784445382,25019604058,21171984098
한국주강(주),25890,Dec-10,,,40734999,33052564
한국주강(주),25890,Dec-11,,,44414471,39336403
한국주철관공업(주),970,Mar-10,225980058,198060969,157299524,133757291
한국주철관공업(주),970,Mar-11,268256436,197186681,125280462,111131929
한국지역난방공사,71320,Dec-10,1533134391,1353368645,1437464489,1255547792
한국지역난방공사,71320,Dec-11,2133973904,2015810702,1980925659,1857968932
한국철강(주),104700,Dec-10,,,940539498,867389914
한국철강(주),104700,Dec-11,,,1020601374,973310335
한국컴퓨터(주),54040,Dec-10,376888084,355055704,376850075,355846277
한국컴퓨터(주),54040,Dec-11,333658671,316994880,333612349,317219700
한국콜마홀딩스(주),24720,Mar-10,,,188064645,152084145
한국콜마홀딩스(주),24720,Mar-11,271660480,220253831,259596086,214063460
한국프랜지공업(주),10100,Dec-10,854368026,789099685,540547124,496984903
한국프랜지공업(주),10100,Dec-11,972446959,910683375,596582632,554626640
한국항공우주산업(주),47810,Dec-10,1270922431,1062071427,1266710956,1065908190
한국항공우주산업(주),47810,Dec-11,1286127802,1099778595,1285657361,1102309853
한국화장품(주),123690,Dec-10,36616382,15191249,31981857,12840493
한국화장품(주),123690,Dec-11,70283225,25128195,50519054,17067858
한라아이엠에스(주),92460,Dec-10,34804664,20866635,34804664,20866635
한라아이엠에스(주),92460,Dec-11,39206261,26873021,39194481,26865447
한미반도체(주),42700,Dec-10,221944531,159652774,170922319,115392851
한미반도체(주),42700,Dec-11,175815566,124443277,133725834,86800129
한미사이언스(주),8930,Dec-10,10979497,0,10346517,0
한미사이언스(주),8930,Dec-11,17345556,0,15074907,0
한미약품(주),128940,Dec-10,337584427,143414611,294304157,140486471
한미약품(주),128940,Dec-11,606192087,271856794,512496775,259058399
한성기업(주),3680,Dec-10,253658629,205087573,253658629,205087573
한성기업(주),3680,Dec-11,268381814,219918106,268378114,219915914
한세실업(주),105630,Dec-10,867290543,718819354,864732157,744723872
한세실업(주),105630,Dec-11,995211168,802918736,972372814,815269403
한세엠케이(주),69640,Dec-10,211355697,85301648,211396222,85397708
한세엠케이(주),69640,Dec-11,245443024,93606103,239249329,94335445
한세예스24홀딩스(주),16450,Dec-10,1202243454,981147768,3087182,0
한세예스24홀딩스(주),16450,Dec-11,1351122900,1084591987,3412923,0
한솔로지스틱스(주),9180,Dec-10,383764217,357481402,359814714,336284142
한솔로지스틱스(주),9180,Dec-11,391259787,361454637,357072057,331497135
한솔아이원스(주),114810,Dec-10,,,48404548,35487040
한솔아이원스(주),114810,Dec-11,,,43595344,25746402
한솔인티큐브(주),70590,Dec-10,59169919,41803332,59169919,41803332
한솔인티큐브(주),70590,Dec-11,62603072,42457517,61308729,41945493
한솔테크닉스(주),4710,Dec-10,1808503050,1732777632,1531558940,1471254840
한솔테크닉스(주),4710,Dec-11,968191932,939305963,890101317,864290976
한솔피엔에스(주),10420,Dec-10,,,226054417,214172513
한솔피엔에스(주),10420,Dec-11,,,199671157,187020926
한솔홀딩스(주),4150,Dec-10,1780390378,1466660911,1560223251,1281984689
한솔홀딩스(주),4150,Dec-11,1765901437,1462259233,1541804879,1284024428
한스바이오메드(주),42520,Sep-10,,,14624891,8835989
한스바이오메드(주),42520,Sep-11,15008037,9436671,15009766,9441111
한신공영(주),4960,Dec-10,1020886804,949708648,1012452953,943686389
한신공영(주),4960,Dec-11,847244052,769611708,846562119,768624578
한신기계공업(주),11700,Dec-10,58100390,45667903,54071131,43115780
한신기계공업(주),11700,Dec-11,64467673,51973183,62073738,50741480
한양디지텍(주),78350,Dec-10,108854400,96558863,108209177,103681024
한양디지텍(주),78350,Dec-11,87111312,80779760,84988053,81857999
한양이엔지(주),45100,Dec-10,293191890,270903184,283130172,263339137
한양이엔지(주),45100,Dec-11,389260968,353538779,356931713,324644504
한온시스템(주),18880,Dec-10,2909875636,2348635715,1769483048,1508169451
한온시스템(주),18880,Dec-11,3312135680,2769258243,2005795543,1767320674
한올바이오파마(주),9420,Dec-10,106903737,50444205,106903737,50444205
한올바이오파마(주),9420,Dec-11,87701601,43315648,87701601,43315648
