회사명,거래소코드,회계년도,매출액(IFRS연결),매입채무(IFRS연결),매출액(IFRS개별),매입채무(IFRS개별)
(주)나노신소재,121600,Dec-14,27926752,141269,27926752,141269
(주)나노신소재,121600,Dec-15,43140425,334142,43140425,334142
(주)나노신소재,121600,Dec-16,41111800,175186,41111800,175186
(주)나노신소재,121600,Dec-17,45568866,311888,45568866,311888
(주)나노신소재,121600,Dec-18,52249960,640049,52249960,640049
(주)나노신소재,121600,Dec-19,48892961,491573,48892961,491573
(주)나노엔텍,39860,Dec-11,13153879,1420962,13088091,1420962
(주)나노엔텍,39860,Dec-12,13435035,1265115,13561450,1265115
(주)나노엔텍,39860,Dec-13,19084457,1302230,19071599,1302230
(주)나노엔텍,39860,Dec-14,19498657,1964935,20255673,1964935
(주)나노엔텍,39860,Dec-15,24839316,2236429,18652444,1365904
(주)나노엔텍,39860,Dec-16,22205895,1589484,19928840,1589484
(주)나노엔텍,39860,Dec-17,23809593,1147102,22133358,1147102
(주)나노엔텍,39860,Dec-18,25796821,1094806,24871160,1094806
(주)나노엔텍,39860,Dec-19,26255836,788115,25099090,788115
(주)나무가,190510,Dec-15,403847036,70091263,330071994,59346255
(주)나무가,190510,Dec-16,292613003,51593349,189575941,27737721
(주)나무가,190510,Dec-17,257564977,45357032,169353908,36932431
(주)나무가,190510,Dec-18,312824892,38959518,199656907,34025892
(주)나무가,190510,Dec-19,362063863,86859929,275379664,78566450
(주)나스미디어,89600,Dec-13,,,24754414,35823567
(주)나스미디어,89600,Dec-14,,,29855317,28422868
(주)나스미디어,89600,Dec-15,,,45490455,60847751
(주)나스미디어,89600,Dec-16,69943009,122237544,61749724,80148597
(주)나스미디어,89600,Dec-17,120275391,141651573,84283178,101707743
(주)나스미디어,89600,Dec-18,106607030,122380313,71877991,88209413
(주)나스미디어,89600,Dec-19,117006838,157928810,78372579,123762156
(주)나이벡,138610,Dec-11,,,2702416,120588
(주)나이벡,138610,Dec-12,,,3875799,103296
(주)나이벡,138610,Dec-13,,,2271977,207968
(주)나이벡,138610,Dec-14,,,4786118,25349
(주)나이벡,138610,Dec-15,,,4173528,221356
(주)나이벡,138610,Dec-16,,,4804232,165507
(주)나이벡,138610,Dec-17,,,6302575,135088
(주)나이벡,138610,Dec-18,,,5207877,121746
(주)나이벡,138610,Dec-19,,,9287488,235303
(주)나이스디앤비,130580,Dec-11,,,17447086,0
(주)나이스디앤비,130580,Dec-12,,,19285428,0
(주)나이스디앤비,130580,Dec-13,,,19592150,0
(주)나이스디앤비,130580,Dec-14,,,21139275,0
(주)나이스디앤비,130580,Dec-15,25675101,11418,23685546,0
(주)나이스디앤비,130580,Dec-16,33964917,190,24018056,0
(주)나이스디앤비,130580,Dec-17,42282947,88,32327045,0
(주)나이스디앤비,130580,Dec-18,52040929,0,42167015,0
(주)나이스디앤비,130580,Dec-19,77330430,0,50280560,0
(주)나이스홀딩스,34310,Dec-11,194810015,0,27906675,0
(주)나이스홀딩스,34310,Dec-12,211902144,52028,32479387,0
(주)나이스홀딩스,34310,Dec-13,754166289,16674314,24585959,1311
(주)나이스홀딩스,34310,Dec-14,936827214,33123874,24855128,0
(주)나이스홀딩스,34310,Dec-15,1090840202,27850518,30358130,0
(주)나이스홀딩스,34310,Dec-16,1346411434,29639918,33693212,0
(주)나이스홀딩스,34310,Dec-17,1450068987,44863387,37458486,0
(주)나이스홀딩스,34310,Dec-18,1611892148,57783922,40325277,0
(주)나이스홀딩스,34310,Dec-19,1877743691,67421827,44669568,0
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,40973526,302410988,40973526
(주)남선알미늄,8350,Dec-12,,,308547177,31114584
(주)남선알미늄,8350,Dec-13,,,353378515,34287404
(주)남선알미늄,8350,Dec-14,,,341293036,26046023
(주)남선알미늄,8350,Dec-15,,,350317585,24268776
(주)남선알미늄,8350,Dec-16,,,400734305,30864917
(주)남선알미늄,8350,Dec-17,,,400667879,27713865
(주)남선알미늄,8350,Dec-18,347834921,28016630,347834921,28016630
(주)남선알미늄,8350,Dec-19,324782177,23754074,324782177,23754074
(주)남성,4270,Dec-11,66156225,6012909,55212184,5541964
(주)남성,4270,Dec-12,68020409,8993516,55616541,8450000
(주)남성,4270,Dec-13,73072002,18499816,56628063,18293114
(주)남성,4270,Dec-14,69059783,11020128,59274363,10551315
(주)남성,4270,Dec-15,75864783,9602900,62237269,8793646
(주)남성,4270,Dec-16,83724292,17705952,70870441,16922466
(주)남성,4270,Dec-17,91991880,17837835,78335735,17410371
(주)남성,4270,Dec-18,83251810,17569675,63605003,17242491
(주)남성,4270,Dec-19,72953026,13704204,57819890,12934732
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,9741596
(주)내츄럴엔도텍,168330,Dec-14,,,124067457,9585701
(주)내츄럴엔도텍,168330,Dec-15,44506401,11041168,44506401,11041168
(주)내츄럴엔도텍,168330,Dec-16,6556020,1455827,6556020,1455827
(주)내츄럴엔도텍,168330,Dec-17,9238808,1845593,9238808,2047803
(주)내츄럴엔도텍,168330,Dec-18,8928362,827335,8892649,827335
(주)내츄럴엔도텍,168330,Dec-19,6580460,518299,6615116,439739
(주)네오리진,94860,Dec-11,42947694,1349159,23311768,1012839
(주)네오리진,94860,Dec-12,,,24667502,4179573
(주)네오리진,94860,Dec-13,,,41569623,8569246
(주)네오리진,94860,Dec-14,,,34582751,10631154
(주)네오리진,94860,Dec-15,,,12413198,1013267
(주)네오리진,94860,Dec-16,,,10654596,958053
(주)네오리진,94860,Dec-17,9263380,779660,9032026,779660
(주)네오리진,94860,Dec-18,,,9064462,997692
(주)네오리진,94860,Dec-19,,,11270250,648602
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,2872659,25334754,2835730
(주)네오오토,212560,Dec-15,,,115393747,7962267
(주)네오오토,212560,Dec-16,,,140544448,7259646
(주)네오오토,212560,Dec-17,,,128249343,10064316
(주)네오오토,212560,Dec-18,,,115243742,13160277
(주)네오오토,212560,Dec-19,,,118441501,13262029
(주)네오위즈,95660,Dec-11,667748340,73033020,592103340,67837226
(주)네오위즈,95660,Dec-12,674589550,74016108,588447125,71144980
(주)네오위즈,95660,Dec-13,442897817,9864282,371656266,7077190
(주)네오위즈,95660,Dec-14,201029653,8322163,139550248,5864569
(주)네오위즈,95660,Dec-15,190070606,9812039,125990929,5027576
(주)네오위즈,95660,Dec-16,191038418,9142441,117653566,3341247
(주)네오위즈,95660,Dec-17,174045348,7550642,106849588,4129451
(주)네오위즈,95660,Dec-18,215490230,9031532,155574255,7357774
(주)네오위즈,95660,Dec-19,254498033,8473000,202617148,7799817
(주)네오위즈홀딩스,42420,Dec-11,727227250,82888626,13097599,993690
(주)네오위즈홀딩스,42420,Dec-12,742971136,82445677,19093083,430109
(주)네오위즈홀딩스,42420,Dec-13,512084970,17475197,3582577,0
(주)네오위즈홀딩스,42420,Dec-14,262205577,14302669,1582089,0
(주)네오위즈홀딩스,42420,Dec-15,199471968,9944861,634975,0
(주)네오위즈홀딩스,42420,Dec-16,201698095,9217415,543311,0
(주)네오위즈홀딩스,42420,Dec-17,184864190,7638977,551698,0
(주)네오위즈홀딩스,42420,Dec-18,228327081,9113064,693917,0
(주)네오위즈홀딩스,42420,Dec-19,253948130,8473000,1860715,0
(주)네오크레마,311390,Dec-19,19776649,1071251,18448423,876865
(주)네오티스,85910,Dec-11,,,29184036,2274089
(주)네오티스,85910,Dec-12,,,34980811,2829345
(주)네오티스,85910,Dec-13,36116964,2079990,36283655,2651026
(주)네오티스,85910,Dec-14,37658799,2034420,37658799,2755543
(주)네오티스,85910,Dec-15,35730680,3033581,35730680,3948306
(주)네오티스,85910,Dec-16,40161938,2915491,40161938,3269857
(주)네오티스,85910,Dec-17,43473210,3482201,43473210,4629928
(주)네오티스,85910,Dec-18,45195339,3006128,45195339,3569032
(주)네오티스,85910,Dec-19,42409365,2701476,42566577,3566753
(주)네오팜,92730,Dec-11,,,16944305,637807
(주)네오팜,92730,Dec-12,,,18774372,700190
(주)네오팜,92730,Dec-13,,,20137821,789260
(주)네오팜,92730,Dec-14,,,25602822,1029969
(주)네오팜,92730,Dec-15,,,35964570,2065380
(주)네오팜,92730,Dec-16,42368623,2262835,42257057,2262835
(주)네오팜,92730,Dec-17,53633507,2760025,53553213,2760340
(주)네오팜,92730,Dec-18,66274582,3462283,66336414,3462802
(주)네오팜,92730,Dec-19,83240333,3173662,83586492,3333281
(주)네오펙트,290660,Dec-18,5653093,124477,4556630,119411
(주)네오펙트,290660,Dec-19,12311251,363636,5240117,17771
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,4149705
(주)네이블커뮤니케이션즈,153460,Dec-13,,,21933881,1894945
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,2094712,23815420,2120591
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,2307178
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,2659545
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,1762292
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,540835
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,609515
(주)네이처셀,7390,Dec-11,,,22793853,2854429
(주)네이처셀,7390,Dec-12,,,27205250,2558128
(주)네이처셀,7390,Dec-13,,,29208214,1063124
(주)네이처셀,7390,Dec-14,,,25355151,1627606
(주)네이처셀,7390,Dec-15,,,30553552,1586725
(주)네이처셀,7390,Dec-16,,,26787767,1407039
(주)네이처셀,7390,Dec-17,,,27215252,1059072
(주)네이처셀,7390,Dec-18,,,26715298,1209221
(주)네이처셀,7390,Dec-19,,,23072026,318650
(주)네패스,33640,Dec-11,276089822,20961021,215792824,14451762
(주)네패스,33640,Dec-12,290541326,17074295,257273977,14997878
(주)네패스,33640,Dec-13,364128942,23412738,229529877,11832339
(주)네패스,33640,Dec-14,328792875,17659653,191486707,11137445
(주)네패스,33640,Dec-15,279220555,19258614,219352855,14801382
(주)네패스,33640,Dec-16,254535006,14548168,223644590,13956897
(주)네패스,33640,Dec-17,285034101,12952521,261721389,12783660
(주)네패스,33640,Dec-18,273317888,14260957,267505341,13728985
(주)네패스,33640,Dec-19,356317076,15124180,343577304,20062739
(주)넥센,5720,Dec-11,281033576,12242845,239883610,11118479
(주)넥센,5720,Dec-12,285150563,20151207,218800500,12059718
(주)넥센,5720,Dec-13,379858452,22073656,223755894,13012143
(주)넥센,5720,Dec-14,354340603,12181161,214828028,10130500
(주)넥센,5720,Dec-15,306141351,8949405,193901062,7883292
(주)넥센,5720,Dec-16,321408358,8947861,192727587,8059789
(주)넥센,5720,Dec-17,314030027,22168815,212026557,20952805
(주)넥센,5720,Dec-18,1360025189,143323133,341728815,21154165
(주)넥센,5720,Dec-19,2291341654,130168349,352221398,18708669
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,2714852
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,2470644
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,1846613
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,2084189
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,1560127
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,1818026
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,1136111
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,3300259
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,2907606
(주)넥스트아이,137940,Dec-11,,,17766393,753934
(주)넥스트아이,137940,Dec-12,25700825,2641656,23002665,2193409
(주)넥스트아이,137940,Dec-13,27906402,1331430,23926935,1188310
(주)넥스트아이,137940,Dec-14,29162012,2937507,26827608,2814214
(주)넥스트아이,137940,Dec-15,26565766,3296141,23004561,2993483
(주)넥스트아이,137940,Dec-16,39439948,6639956,22779239,2564700
(주)넥스트아이,137940,Dec-17,59482937,5766077,26394171,1748404
(주)넥스트아이,137940,Dec-18,87218818,6318430,26390218,1008684
(주)넥스트아이,137940,Dec-19,87989318,8777124,24578616,1769950
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,1364666,54388887,1145518
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,2540411,76567592,2166646
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,5945385,103941613,4770204
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,10857167,57004350,2192974
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,11704199,87625568,3308530
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,17837349,65461700,4381942
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,0
(주)넥슨게임즈,225570,Dec-18,,,23584094,0
(주)넥슨게임즈,225570,Dec-19,,,28498282,0
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,0,7345180,0
(주)넵튠,217270,Dec-17,20528450,0,7112477,0
(주)넵튠,217270,Dec-18,18174243,0,6580514,0
(주)넵튠,217270,Dec-19,18037054,0,7858331,0
(주)노랑풍선,104620,Dec-19,76779803,0,75861593,0
(주)노루페인트,90350,Dec-11,387059408,75425714,360300788,71356731
(주)노루페인트,90350,Dec-12,418644745,67235744,388476033,63282814
(주)노루페인트,90350,Dec-13,433477073,75958504,397752527,70964746
(주)노루페인트,90350,Dec-14,458147572,73967184,415584075,70026418
(주)노루페인트,90350,Dec-15,461646501,79298189,419623762,75498014
(주)노루페인트,90350,Dec-16,478935529,83824807,432008469,79810209
(주)노루페인트,90350,Dec-17,551409798,96080217,479767969,88786819
(주)노루페인트,90350,Dec-18,614726256,97684671,537142428,91353846
(주)노루페인트,90350,Dec-19,647452120,101268396,564410946,94486005
(주)노루홀딩스,320,Dec-11,547974061,69536844,24611009,0
(주)노루홀딩스,320,Dec-12,585634923,81183667,25779927,0
(주)노루홀딩스,320,Dec-13,613234216,93085779,39806209,0
(주)노루홀딩스,320,Dec-14,669995655,95205058,35964059,0
(주)노루홀딩스,320,Dec-15,683481222,104118858,34672425,0
(주)노루홀딩스,320,Dec-16,690144458,113132441,81209820,0
(주)노루홀딩스,320,Dec-17,771302006,117341353,42261655,0
(주)노루홀딩스,320,Dec-18,835993399,122201385,32516984,0
(주)노루홀딩스,320,Dec-19,884292309,120971339,29788835,0
(주)노바렉스,194700,Dec-18,107311222,14739006,107299812,14739006
(주)노바렉스,194700,Dec-19,159100863,20701704,159077916,20701704
(주)노바텍,285490,Dec-18,25883507,645241,25865920,153413
(주)노바텍,285490,Dec-19,26133499,1991487,24833626,924825
(주)노블엠앤비,106520,Dec-12,85612148,14040246,83617749,14013107
(주)노블엠앤비,106520,Dec-13,153755286,16994554,152712125,17067821
(주)노블엠앤비,106520,Dec-14,77158349,7574391,77158349,7564394
(주)노블엠앤비,106520,Dec-15,70713722,10623402,64856256,9985078
(주)노블엠앤비,106520,Dec-16,63662855,6508810,52251867,6824095
(주)노블엠앤비,106520,Dec-17,60316673,3357841,55483850,3725945
(주)노블엠앤비,106520,Dec-18,64349679,8475047,58748007,9927555
(주)노블엠앤비,106520,Dec-19,75340573,10187279,64600882,10387529
(주)노터스,278650,Dec-19,46039645,1368865,32452769,1029555
(주)녹십자,6280,Dec-11,767911771,89502687,698866474,82410097
(주)녹십자,6280,Dec-12,811774313,75841935,715596640,68859318
(주)녹십자,6280,Dec-13,888168207,100214815,793754169,90673687
(주)녹십자,6280,Dec-14,975327106,120389612,854258393,108586547
(주)녹십자,6280,Dec-15,1047812247,131366783,912910940,119343396
(주)녹십자,6280,Dec-16,1197903918,118264688,1033113771,105760236
(주)녹십자,6280,Dec-17,1287916286,158802971,1098478748,144944421
(주)녹십자,6280,Dec-18,1334877810,144926444,1141422783,127956529
(주)녹십자,6280,Dec-19,1369709727,139270030,1146093542,118767792
(주)녹십자엠에스,142280,Dec-14,,,81334576,12816349
(주)녹십자엠에스,142280,Dec-15,89298322,12648770,89301322,13031030
(주)녹십자엠에스,142280,Dec-16,86162555,12114362,86162555,12763649
(주)녹십자엠에스,142280,Dec-17,98389224,12514846,98107431,12897075
(주)녹십자엠에스,142280,Dec-18,86321905,13590623,86321685,13716878
(주)녹십자엠에스,142280,Dec-19,94085373,13954911,94084564,13974647
(주)녹십자웰빙,234690,Dec-19,,,66937567,5778700
(주)녹십자홀딩스,5250,Dec-11,817952804,92063000,34013200,0
(주)녹십자홀딩스,5250,Dec-12,856575203,79631869,30842528,0
(주)녹십자홀딩스,5250,Dec-13,938298393,106504558,34467648,0
(주)녹십자홀딩스,5250,Dec-14,1044768160,125700918,36775636,0
(주)녹십자홀딩스,5250,Dec-15,1132876997,152449520,47791895,0
(주)녹십자홀딩스,5250,Dec-16,1354466206,143016213,98335182,0
(주)녹십자홀딩스,5250,Dec-17,1465489007,200881543,115366471,0
(주)녹십자홀딩스,5250,Dec-18,1548714795,167752208,140083966,0
(주)녹십자홀딩스,5250,Dec-19,1524799074,145780000,63553295,0
(주)녹원씨엔아이,65560,Dec-11,31094117,2207726,27504233,1969211
(주)녹원씨엔아이,65560,Dec-12,27705495,1487451,18312284,1368023
(주)녹원씨엔아이,65560,Dec-13,15090112,1339172,12938738,1339172
(주)녹원씨엔아이,65560,Dec-14,5068245,1285585,3251585,142828
(주)녹원씨엔아이,65560,Dec-15,7329185,846966,7489388,846966
(주)녹원씨엔아이,65560,Dec-16,3875841,318407,3875841,318407
(주)녹원씨엔아이,65560,Dec-17,22075102,1515478,4347268,316575
(주)녹원씨엔아이,65560,Dec-18,76356153,893971,31693454,1054473
(주)녹원씨엔아이,65560,Dec-19,62274838,664197,30113118,538846
(주)농심,4370,Dec-11,2170883423,329221759,1970686353,313949244
(주)농심,4370,Dec-12,2175710560,272908819,1958917740,259178204
(주)농심,4370,Dec-13,2086651379,300159000,1870807165,280169855
(주)농심,4370,Dec-14,2041702670,271860472,1801320197,252060638
(주)농심,4370,Dec-15,2181623581,284687443,1878665375,264153822
(주)농심,4370,Dec-16,2217015272,278898859,1862187459,254056485
(주)농심,4370,Dec-17,2208260640,236482973,1855364121,213875164
(주)농심,4370,Dec-18,2236436215,234872745,1857814054,212589874
(주)농심,4370,Dec-19,2343942952,250177883,1905694049,226275238
(주)농심홀딩스,72710,Dec-11,323877236,46436925,19810280,0
(주)농심홀딩스,72710,Dec-12,314201314,58070883,19995280,0
(주)농심홀딩스,72710,Dec-13,357018441,52265516,19995280,0
(주)농심홀딩스,72710,Dec-14,387375241,43489555,20135280,0
(주)농심홀딩스,72710,Dec-15,449116217,48319200,17035280,0
(주)농심홀딩스,72710,Dec-16,497827569,51098194,19090280,0
(주)농심홀딩스,72710,Dec-17,496615431,50696697,19090280,0
(주)농심홀딩스,72710,Dec-18,543242596,51798977,18121130,0
(주)농심홀딩스,72710,Dec-19,536687272,32527460,18121130,0
(주)누리플랜,69140,Dec-11,59455540,3717071,59649314,4653656
(주)누리플랜,69140,Dec-12,45093612,3340251,44832148,3340154
(주)누리플랜,69140,Dec-13,39376335,2161286,39376335,2161286
(주)누리플랜,69140,Dec-14,,,30610605,1776465
