회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(소분류),종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원)
(주)제넨바이오,072520,2016/12,  생활용품 도매업,-70.68,8.52,0,1447935
(주)제넨바이오,072520,2017/12,  생활용품 도매업,25.56,6.67,0,1059997
(주)제넨바이오,072520,2018/12,  생활용품 도매업,-65.49,0,,0
(주)제넨바이오,072520,2019/12,  생활용품 도매업,156.41,0,190906,0
(주)제노레이,122310,2018/12,  의료용 기기 제조업,0,3.02,2897020,1596848
(주)제노레이,122310,2019/12,  의료용 기기 제조업,15.43,3.26,3746507,1983772
(주)제노포커스,187420,2015/12,  기초 의약물질 및 생물학적 제제 제조업,0,2.96,1488227,136049
(주)제노포커스,187420,2016/12,  기초 의약물질 및 생물학적 제제 제조업,20.45,4.55,1267279,265173
(주)제노포커스,187420,2017/12,  기초 의약물질 및 생물학적 제제 제조업,13.21,4.81,1881515,288845
(주)제노포커스,187420,2018/12,  기초 의약물질 및 생물학적 제제 제조업,3.33,8.79,2190449,651083
(주)제노포커스,187420,2019/12,  기초 의약물질 및 생물학적 제제 제조업,8.06,15.37,3816080,2129352
(주)제닉,123330,2011/12,  기타 화학제품 제조업,0,0.82,0,860764
(주)제닉,123330,2012/12,  기타 화학제품 제조업,9.92,1.01,0,867960
(주)제닉,123330,2013/12,  기타 화학제품 제조업,22.22,1.57,0,991798
(주)제닉,123330,2014/12,  기타 화학제품 제조업,1.14,2.23,0,1376205
(주)제닉,123330,2015/12,  기타 화학제품 제조업,0.56,1.45,0,909895
(주)제닉,123330,2016/12,  기타 화학제품 제조업,6.7,0,,0
(주)제닉,123330,2017/12,  기타 화학제품 제조업,85.34,0,0,0
(주)제닉,123330,2018/12,  기타 화학제품 제조업,-9.89,2.16,0,1092234
(주)제닉,123330,2019/12,  기타 화학제품 제조업,-24.76,2.19,0,949062
(주)제로투세븐,159580,2013/12,  생활용품 도매업,18.49,0,,0
(주)제로투세븐,159580,2014/12,  생활용품 도매업,-22.34,0,,0
(주)제로투세븐,159580,2015/12,  생활용품 도매업,20.09,0,,0
(주)제로투세븐,159580,2016/12,  생활용품 도매업,-9.89,0,,0
(주)제로투세븐,159580,2017/12,  생활용품 도매업,-18.57,0,,0
(주)제로투세븐,159580,2018/12,  생활용품 도매업,22.8,0,,0
(주)제로투세븐,159580,2019/12,  생활용품 도매업,1.27,0,,0
(주)제우스,079370,2011/12,  특수 목적용 기계 제조업,4.43,1,0,1958123
(주)제우스,079370,2012/12,  특수 목적용 기계 제조업,-6.79,5.1,0,4928296
(주)제우스,079370,2013/12,  특수 목적용 기계 제조업,5.69,3.89,0,4955835
(주)제우스,079370,2014/12,  특수 목적용 기계 제조업,1.29,4.85,0,7762914
(주)제우스,079370,2015/12,  특수 목적용 기계 제조업,-0.43,3.75,0,7608213
(주)제우스,079370,2016/12,  특수 목적용 기계 제조업,-3.21,5,0,9528927
(주)제우스,079370,2017/12,  특수 목적용 기계 제조업,12.58,3.32,0,8493717
(주)제우스,079370,2018/12,  특수 목적용 기계 제조업,13.14,2.68,0,8178623
(주)제우스,079370,2019/12,  특수 목적용 기계 제조업,3.47,5.03,0,9982766
(주)제이브이엠,054950,2011/12,  일반 목적용 기계 제조업,14.74,2.11,3190124,1590780
(주)제이브이엠,054950,2012/12,  일반 목적용 기계 제조업,1.53,4.52,4394352,3516398
(주)제이브이엠,054950,2013/12,  일반 목적용 기계 제조업,1.51,3.49,4365180,2851127
(주)제이브이엠,054950,2014/12,  일반 목적용 기계 제조업,4.15,3.58,4167990,3026226
(주)제이브이엠,054950,2015/12,  일반 목적용 기계 제조업,-6.55,4.43,3236742,3391901
(주)제이브이엠,054950,2016/12,  일반 목적용 기계 제조업,2.13,2.43,4924476,2069054
(주)제이브이엠,054950,2017/12,  일반 목적용 기계 제조업,-2.39,3.7,4742155,3423635
(주)제이브이엠,054950,2018/12,  일반 목적용 기계 제조업,-2.75,6.22,2450117,5605533
(주)제이브이엠,054950,2019/12,  일반 목적용 기계 제조업,0.63,6.69,1165193,6658026
(주)제이스텍,090470,2011/12,  특수 목적용 기계 제조업,132.65,0.95,0,526446
(주)제이스텍,090470,2012/12,  특수 목적용 기계 제조업,-2.19,2.84,393263,1236164
(주)제이스텍,090470,2013/12,  특수 목적용 기계 제조업,-1.35,7.2,0,2122885
(주)제이스텍,090470,2014/12,  특수 목적용 기계 제조업,13.64,1.45,661819,733337
(주)제이스텍,090470,2015/12,  특수 목적용 기계 제조업,38.8,1.86,248654,1299217
(주)제이스텍,090470,2016/12,  특수 목적용 기계 제조업,7.78,0.51,0,766883
(주)제이스텍,090470,2017/12,  특수 목적용 기계 제조업,13.1,0.27,0,1536547
(주)제이스텍,090470,2018/12,  특수 목적용 기계 제조업,-4.26,2.55,0,3222177
(주)제이스텍,090470,2019/12,  특수 목적용 기계 제조업,-3.7,3.45,0,4379616
(주)제이시스메디칼,287410,2018/12,  의료용 기기 제조업,,,,
(주)제이시스메디칼,287410,2019/12,  의료용 기기 제조업,,,,
(주)제이에스코퍼레이션,194370,2016/12,"  가죽, 가방 및 유사제품 제조업",-17.58,1.39,0,2454067
(주)제이에스코퍼레이션,194370,2017/12,"  가죽, 가방 및 유사제품 제조업",24.26,1.13,0,2530772
(주)제이에스코퍼레이션,194370,2018/12,"  가죽, 가방 및 유사제품 제조업",-13.61,0.74,0,1441969
(주)제이에스코퍼레이션,194370,2019/12,"  가죽, 가방 및 유사제품 제조업",9.59,0.71,0,1723979
(주)제이에스티나,026040,2011/12,  귀금속 및 장신용품 제조업,0.68,0.11,0,106848
(주)제이에스티나,026040,2012/12,  귀금속 및 장신용품 제조업,4.04,0.2,0,249786
(주)제이에스티나,026040,2013/12,  귀금속 및 장신용품 제조업,6.47,0.12,0,166123
(주)제이에스티나,026040,2014/12,  귀금속 및 장신용품 제조업,7.29,0.03,0,44912
(주)제이에스티나,026040,2015/12,  귀금속 및 장신용품 제조업,15.3,0.13,162291,195122
(주)제이에스티나,026040,2016/12,  귀금속 및 장신용품 제조업,120.64,0.07,0,116365
(주)제이에스티나,026040,2017/12,  귀금속 및 장신용품 제조업,-41.54,0.22,0,299788
(주)제이에스티나,026040,2018/12,  귀금속 및 장신용품 제조업,1.71,0.09,0,115772
(주)제이에스티나,026040,2019/12,  귀금속 및 장신용품 제조업,-6.74,0.08,0,76253
(주)제이엘케이,322510,2019/12,  소프트웨어 개발 및 공급업,0,1093.69,,2510390
(주)제이와이피엔터테인먼트,035900,2011/06,  오디오물 출판 및 원판 녹음업,50,0,,0
(주)제이와이피엔터테인먼트,035900,2012/12,  오디오물 출판 및 원판 녹음업,0,5.6,0,739583
(주)제이와이피엔터테인먼트,035900,2013/12,  오디오물 출판 및 원판 녹음업,51.56,4.68,0,833943
(주)제이와이피엔터테인먼트,035900,2014/12,  오디오물 출판 및 원판 녹음업,-4.12,1.43,0,634314
(주)제이와이피엔터테인먼트,035900,2015/12,  오디오물 출판 및 원판 녹음업,17.2,0.78,0,380378
(주)제이와이피엔터테인먼트,035900,2016/12,  오디오물 출판 및 원판 녹음업,12.84,0.63,0,434650
(주)제이와이피엔터테인먼트,035900,2017/12,  오디오물 출판 및 원판 녹음업,27.64,0.5,0,480144
(주)제이와이피엔터테인먼트,035900,2018/12,  오디오물 출판 및 원판 녹음업,42.04,0.39,0,459163
(주)제이와이피엔터테인먼트,035900,2019/12,  오디오물 출판 및 원판 녹음업,-1.79,0.32,0,462778
(주)제이웨이,058420,2011/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",9.26,0,,0
(주)제이웨이,058420,2012/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",-20.34,0,,0
(주)제이웨이,058420,2013/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",-21.28,0,,0
(주)제이웨이,058420,2014/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",-45.95,0,,0
(주)제이웨이,058420,2015/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",25,0,,0
(주)제이웨이,058420,2016/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",12,0,,0
(주)제이웨이,058420,2017/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",71.43,0,,0
(주)제이웨이,058420,2018/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",-54.17,0,,0
(주)제이웨이,058420,2019/12,"  영화, 비디오물, 방송프로그램 제작 및 배급업",-22.73,0,,0
(주)제이티,089790,2011/12,  특수 목적용 기계 제조업,-16.97,3.62,151912,2389518
(주)제이티,089790,2012/12,  특수 목적용 기계 제조업,-28.18,1.93,0,1359794
(주)제이티,089790,2013/12,  특수 목적용 기계 제조업,-8.46,6.95,0,1493970
(주)제이티,089790,2014/12,  특수 목적용 기계 제조업,17.65,6.96,0,3010382
(주)제이티,089790,2015/12,  특수 목적용 기계 제조업,9.29,6.33,0,2202210
(주)제이티,089790,2016/12,  특수 목적용 기계 제조업,3.92,21.7,0,4847984
(주)제이티,089790,2017/12,  특수 목적용 기계 제조업,-5.66,7.51,0,2417143
(주)제이티,089790,2018/12,  특수 목적용 기계 제조업,-4.67,0.09,0,33184
(주)제이티,089790,2019/12,  특수 목적용 기계 제조업,-2.8,0,0,0
(주)제이티씨,950170,2019/02,  종합 소매업,-4.43,0,,0
(주)제일기획,030000,2011/12,  광고업,14.06,0.24,,1749203
(주)제일기획,030000,2012/12,  광고업,24.46,0.18,,1511739
(주)제일기획,030000,2013/12,  광고업,-1.11,0,,0
(주)제일기획,030000,2014/12,  광고업,3.61,0,,0
(주)제일기획,030000,2015/12,  광고업,-2.78,0,,0
(주)제일기획,030000,2016/12,  광고업,-6.92,0,,0
(주)제일기획,030000,2017/12,  광고업,14.87,0,,0
(주)제일기획,030000,2018/12,  광고업,3.57,0,,0
(주)제일기획,030000,2019/12,  광고업,0.57,0,,0
(주)제일바이오,052670,2011/12,  의약품 제조업,11.54,0,0,0
(주)제일바이오,052670,2012/12,  의약품 제조업,17.24,0,0,0
(주)제일바이오,052670,2013/12,  의약품 제조업,-7.35,0,0,0
(주)제일바이오,052670,2014/12,  의약품 제조업,6.35,0,0,0
(주)제일바이오,052670,2015/12,  의약품 제조업,22.39,0.85,0,295814
(주)제일바이오,052670,2016/12,  의약품 제조업,-25.61,0.79,0,282287
(주)제일바이오,052670,2017/12,  의약품 제조업,0,0.83,0,231794
(주)제일바이오,052670,2018/12,  의약품 제조업,-9.84,0.68,0,190249
(주)제일바이오,052670,2019/12,  의약품 제조업,-7.27,0.83,0,191589
(주)제일테크노스,038010,2011/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",7.73,0.04,0,50000
(주)제일테크노스,038010,2012/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",-1.03,0.03,0,40000
(주)제일테크노스,038010,2013/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",-1.55,0.01,0,11000
(주)제일테크노스,038010,2014/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",8.42,0.24,0,339513
(주)제일테크노스,038010,2015/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",-6.8,0.29,0,413879
(주)제일테크노스,038010,2016/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",-8.85,0.35,0,489356
(주)제일테크노스,038010,2017/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",-2.86,0.4,0,607740
(주)제일테크노스,038010,2018/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",8.82,0.29,0,451134
(주)제일테크노스,038010,2019/12,"  구조용 금속제품, 탱크 및 증기발생기 제조업",3.78,0.24,0,384109
(주)제주반도체,080220,2011/12,  반도체 제조업,10.81,6.59,0,5417874
(주)제주반도체,080220,2012/12,  반도체 제조업,24.39,13.96,0,4003777
(주)제주반도체,080220,2013/12,  반도체 제조업,1.96,36.7,0,5130348
(주)제주반도체,080220,2014/12,  반도체 제조업,7.69,14.1,0,4689992
(주)제주반도체,080220,2015/12,  반도체 제조업,19.64,4.17,0,2409006
(주)제주반도체,080220,2016/12,  반도체 제조업,5.97,2.84,0,1652660
(주)제주반도체,080220,2017/12,  반도체 제조업,2.82,0.99,0,1170383
(주)제주반도체,080220,2018/12,  반도체 제조업,15.07,2.11,0,3044696
(주)제주반도체,080220,2019/12,  반도체 제조업,2.38,3.15,0,3439653
(주)제주항공,089590,2015/12,  항공 여객 운송업,0,0,5808000,0
(주)제주항공,089590,2016/12,  항공 여객 운송업,31.98,0,3123000,0
(주)제주항공,089590,2017/12,  항공 여객 운송업,25.2,0,,0
(주)제주항공,089590,2018/12,  항공 여객 운송업,22.72,0,,0
(주)제주항공,089590,2019/12,  항공 여객 운송업,16.37,0,,0
(주)제테마,216080,2019/12,  의료용품 및 기타 의약 관련제품 제조업,0,58.67,0,7802846
(주)젬백스&카엘,082270,2011/12,  특수 목적용 기계 제조업,-19,2.62,0,622748
(주)젬백스&카엘,082270,2012/12,  특수 목적용 기계 제조업,18.52,2.3,0,727806
(주)젬백스&카엘,082270,2013/12,  특수 목적용 기계 제조업,11.46,2.11,0,643159
(주)젬백스&카엘,082270,2014/12,  특수 목적용 기계 제조업,-7.48,2.32,0,577675
(주)젬백스&카엘,082270,2015/12,  특수 목적용 기계 제조업,16.16,4.95,0,1813993
(주)젬백스&카엘,082270,2016/12,  특수 목적용 기계 제조업,10.43,4.04,0,1057440
(주)젬백스&카엘,082270,2017/12,  특수 목적용 기계 제조업,11.81,5.35,0,2350201
(주)젬백스&카엘,082270,2018/12,  특수 목적용 기계 제조업,12.68,8.17,0,3732707
(주)젬백스&카엘,082270,2019/12,  특수 목적용 기계 제조업,8.13,10.54,570420,4303697
(주)젬백스링크,064800,2011/12,"  섬유, 의복, 신발 및 가죽제품 소매업",3.65,2.81,1197679,849980
(주)젬백스링크,064800,2012/12,"  섬유, 의복, 신발 및 가죽제품 소매업",-1.76,2.03,239012,497091
(주)젬백스링크,064800,2013/12,"  섬유, 의복, 신발 및 가죽제품 소매업",-10.76,3.45,29656,699807
(주)젬백스링크,064800,2014/12,"  섬유, 의복, 신발 및 가죽제품 소매업",-10.55,2.37,0,415441
(주)젬백스링크,064800,2015/12,"  섬유, 의복, 신발 및 가죽제품 소매업",-13.48,2.7,0,430402
(주)젬백스링크,064800,2016/12,"  섬유, 의복, 신발 및 가죽제품 소매업",-14.29,4.71,0,772856
(주)젬백스링크,064800,2017/12,"  섬유, 의복, 신발 및 가죽제품 소매업",-63.64,3.82,0,539385
(주)젬백스링크,064800,2018/12,"  섬유, 의복, 신발 및 가죽제품 소매업",56.25,0.07,0,29769
(주)젬백스링크,064800,2019/12,"  섬유, 의복, 신발 및 가죽제품 소매업",16,0.03,0,24918
(주)조비,001550,2011/12,"  비료, 농약 및 살균, 살충제 제조업",-0.78,0.14,0,55519
(주)조비,001550,2012/12,"  비료, 농약 및 살균, 살충제 제조업",-9.45,0.06,0,28500
(주)조비,001550,2013/12,"  비료, 농약 및 살균, 살충제 제조업",-6.09,0.03,0,20984
(주)조비,001550,2014/12,"  비료, 농약 및 살균, 살충제 제조업",-9.26,0.04,0,22434
(주)조비,001550,2015/12,"  비료, 농약 및 살균, 살충제 제조업",3.06,0.02,0,8916
(주)조비,001550,2016/12,"  비료, 농약 및 살균, 살충제 제조업",0.99,0.01,0,5770
(주)조비,001550,2017/12,"  비료, 농약 및 살균, 살충제 제조업",5.88,0.02,0,14075
(주)조비,001550,2018/12,"  비료, 농약 및 살균, 살충제 제조업",3.7,0.03,0,16091
(주)조비,001550,2019/12,"  비료, 농약 및 살균, 살충제 제조업",3.57,0.01,0,6898
(주)조이시티,067000,2011/12,  소프트웨어 개발 및 공급업,6.8,0,0,0
(주)조이시티,067000,2012/12,  소프트웨어 개발 및 공급업,15.61,24.64,704898,14838393
(주)조이시티,067000,2013/12,  소프트웨어 개발 및 공급업,-4.41,40.93,0,15332506
(주)조이시티,067000,2014/12,  소프트웨어 개발 및 공급업,-10.66,0,0,0
(주)조이시티,067000,2015/12,  소프트웨어 개발 및 공급업,-1.61,26.04,0,14970697
(주)조이시티,067000,2016/12,  소프트웨어 개발 및 공급업,-0.66,21.35,0,15473114
(주)조이시티,067000,2017/12,  소프트웨어 개발 및 공급업,1.98,18.76,0,16995752
(주)조이시티,067000,2018/12,  소프트웨어 개발 및 공급업,-10.36,21.48,0,18645998
(주)조이시티,067000,2019/12,  소프트웨어 개발 및 공급업,-22.02,13.52,0,13860427
(주)조흥,002600,2011/12,  기타 식품 제조업,3.48,0,0,0
(주)조흥,002600,2012/12,  기타 식품 제조업,18.49,0,0,0
(주)조흥,002600,2013/12,  기타 식품 제조업,2.13,0,0,0
(주)조흥,002600,2014/12,  기타 식품 제조업,2.78,0,0,0
(주)조흥,002600,2015/12,  기타 식품 제조업,2.03,0,0,0
(주)조흥,002600,2016/12,  기타 식품 제조업,21.19,0,0,0
(주)조흥,002600,2017/12,  기타 식품 제조업,32.79,0,0,0
(주)조흥,002600,2018/12,  기타 식품 제조업,3.29,0,0,0
(주)조흥,002600,2019/12,  기타 식품 제조업,11.16,0,0,0
(주)종근당,185750,2013/12,  의약품 제조업,,,0,11176693
(주)종근당,185750,2014/12,  의약품 제조업,0,7.88,0,42868918
(주)종근당,185750,2015/12,  의약품 제조업,2.59,9.75,0,57754938
(주)종근당,185750,2016/12,  의약품 제조업,-1.05,8.07,0,67181698
(주)종근당,185750,2017/12,  의약품 제조업,6.53,7.35,0,65025490
(주)종근당,185750,2018/12,  의약품 제조업,4.69,8.01,0,76546154
(주)종근당,185750,2019/12,  의약품 제조업,6.81,9.09,0,98093836
(주)종근당바이오,063160,2011/12,  의약품 제조업,0.38,2.95,0,3261705
(주)종근당바이오,063160,2012/12,  의약품 제조업,-0.75,2.87,0,3267007
(주)종근당바이오,063160,2013/12,  의약품 제조업,3.4,3.52,0,3533127
(주)종근당바이오,063160,2014/12,  의약품 제조업,5.84,3.32,0,3532826
(주)종근당바이오,063160,2015/12,  의약품 제조업,-0.69,3.8,0,4055980
