,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본율(개별),자산(*)(IFRS)(천원)(연결),자본(*)(IFRS)(천원)(연결),자본율(연결)
4976,세종텔레콤(주),36630,15-Dec,"160,536","75,281",46.89,"160,112","75,281",47.02
4977,세종텔레콤(주),36630,16-Dec,"230,358","150,195",65.2,"229,955","150,195",65.31
4978,세종텔레콤(주),36630,17-Dec,"418,572","331,405",79.18,"418,190","331,405",79.25
4979,세종텔레콤(주),36630,18-Dec,"391,275","331,809",84.8,"400,686","331,809",82.81
4980,세종텔레콤(주),36630,19-Dec,"441,789","334,651",75.75,"448,276","336,738",75.12
4981,소니드(주),60230,11-Dec,"67,026","3,272",4.88,"67,514","3,307",4.9
4982,소니드(주),60230,12-Dec,"54,063","8,858",16.38,"53,805","8,438",15.68
4983,소니드(주),60230,13-Dec,"86,201","16,511",19.15,"86,319","16,512",19.13
4984,소니드(주),60230,14-Dec,"67,678","8,790",12.99,"67,398","8,288",12.3
4985,소니드(주),60230,15-Dec,"55,491","18,173",32.75,"57,416","18,226",31.74
4986,소니드(주),60230,16-Dec,"53,609","20,532",38.3,"54,192","20,677",38.16
4987,소니드(주),60230,17-Dec,"63,806","22,681",35.55,"62,538","22,592",36.13
4988,소니드(주),60230,18-Dec,"67,603","31,718",46.92,"70,113","32,448",46.28
4989,소니드(주),60230,19-Dec,"84,548","53,579",63.37,"87,604","55,035",62.82
4990,시그네틱스(주),33170,11-Dec,"250,743","149,239",59.52,,,#DIV/0!
4991,시그네틱스(주),33170,12-Dec,"286,153","188,346",65.82,,,#DIV/0!
4992,시그네틱스(주),33170,13-Dec,"250,430","181,857",72.62,,,#DIV/0!
4993,시그네틱스(주),33170,14-Dec,"235,922","174,870",74.12,,,#DIV/0!
4994,시그네틱스(주),33170,15-Dec,"223,343","168,200",75.31,"223,349","168,205",75.31
4995,시그네틱스(주),33170,16-Dec,"244,534","163,051",66.68,"244,632","163,131",66.68
4996,시그네틱스(주),33170,17-Dec,"233,441","167,576",71.79,"233,527","167,650",71.79
4997,시그네틱스(주),33170,18-Dec,"200,293","147,232",73.51,"200,400","147,331",73.52
4998,시그네틱스(주),33170,19-Dec,"182,846","136,430",74.61,"182,879","136,462",74.62
4999,신라젠(주),215600,16-Dec,"326,140","248,848",76.3,"284,128","207,971",73.2
5000,신라젠(주),215600,17-Dec,"299,108","272,405",91.07,"234,954","201,947",85.95
5001,신라젠(주),215600,18-Dec,"282,617","260,909",92.32,"193,193","165,088",85.45
5002,신라젠(주),215600,19-Dec,"65,131","55,362",85,"69,745","60,993",87.45
5003,신송홀딩스(주),6880,13-Dec,"175,804","149,811",85.21,"233,290","157,200",67.38
5004,신송홀딩스(주),6880,14-Dec,"174,374","148,430",85.12,"237,800","159,347",67.01
5005,신송홀딩스(주),6880,15-Dec,"173,257","147,544",85.16,"227,193","160,014",70.43
5006,신송홀딩스(주),6880,16-Dec,"163,212","139,574",85.52,"246,717","146,477",59.37
5007,신송홀딩스(주),6880,17-Dec,"153,586","132,010",85.95,"259,753","139,152",53.57
5008,신송홀딩스(주),6880,18-Dec,"136,666","118,827",86.95,"205,262","125,055",60.92
5009,신송홀딩스(주),6880,19-Dec,"130,576","113,888",87.22,"199,874","90,642",45.35
5010,신일전자(주),2700,11-Dec,"46,178","19,755",42.78,"46,367","19,469",41.99
5011,신일전자(주),2700,12-Dec,"58,156","27,823",47.84,"58,653","27,138",46.27
5012,신일전자(주),2700,13-Dec,"57,671","32,775",56.83,"60,283","34,090",56.55
5013,신일전자(주),2700,14-Dec,"90,526","52,139",57.6,"91,207","52,434",57.49
5014,신일전자(주),2700,15-Dec,"78,861","45,561",57.77,"79,273","45,900",57.9
5015,신일전자(주),2700,16-Dec,"80,645","49,609",61.52,"80,721","49,653",61.51
5016,신일전자(주),2700,17-Dec,"84,787","56,657",66.82,,,#DIV/0!
5017,신일전자(주),2700,18-Dec,"102,269","66,645",65.17,,,#DIV/0!
5018,신일전자(주),2700,19-Dec,"100,086","69,460",69.4,,,#DIV/0!
5019,신풍제지(주),2870,11-Dec,"174,297","107,471",61.66,"174,511","107,179",61.42
5020,신풍제지(주),2870,12-Dec,"182,692","92,386",50.57,"183,115","91,972",50.23
5021,신풍제지(주),2870,13-Dec,"195,546","81,420",41.64,"196,354","81,260",41.38
5022,신풍제지(주),2870,14-Dec,"172,398","58,726",34.06,"173,517","58,788",33.88
5023,신풍제지(주),2870,15-Dec,"145,145","41,324",28.47,"145,668","40,994",28.14
5024,신풍제지(주),2870,16-Dec,"146,607","41,636",28.4,"146,751","41,328",28.16
5025,신풍제지(주),2870,17-Dec,"151,801","44,465",29.29,"153,485","44,107",28.74
5026,신풍제지(주),2870,18-Dec,"165,094","52,159",31.59,"167,284","52,229",31.22
5027,신풍제지(주),2870,19-Dec,"183,967","69,674",37.87,"185,646","68,898",37.11
5028,쌍용자동차(주),3620,11-Dec,"1,799,690","913,218",50.74,"1,793,567","906,063",50.52
5029,쌍용자동차(주),3620,12-Dec,"1,857,617","807,712",43.48,"1,850,490","800,663",43.27
5030,쌍용자동차(주),3620,13-Dec,"2,123,813","890,044",41.91,"2,117,625","884,198",41.75
5031,쌍용자동차(주),3620,14-Dec,"1,973,846","783,097",39.67,"1,968,432","777,384",39.49
5032,쌍용자동차(주),3620,15-Dec,"2,047,590","725,809",35.45,"2,039,198","717,055",35.16
5033,쌍용자동차(주),3620,16-Dec,"2,170,784","820,170",37.78,"2,163,423","812,694",37.57
5034,쌍용자동차(주),3620,17-Dec,"2,249,976","777,656",34.56,"2,248,019","775,155",34.48
5035,쌍용자동차(주),3620,18-Dec,"2,206,063","695,276",31.52,"2,205,642","693,288",31.43
5036,쌍용자동차(주),3620,19-Dec,"2,016,845","405,540",20.11,"2,019,207","403,124",19.96
5037,쌍용정보통신(주),10280,11-Dec,"101,724","39,377",38.71,"102,474","39,357",38.41
5038,쌍용정보통신(주),10280,12-Dec,"123,609","43,391",35.1,"123,897","43,737",35.3
5039,쌍용정보통신(주),10280,13-Dec,"112,701","46,767",41.5,"113,415","47,205",41.62
5040,쌍용정보통신(주),10280,14-Dec,"92,157","33,953",36.84,"93,198","34,532",37.05
5041,쌍용정보통신(주),10280,15-Dec,"99,528","28,371",28.51,"101,444","28,982",28.57
5042,쌍용정보통신(주),10280,16-Dec,"100,695","27,873",27.68,"103,566","28,520",27.54
5043,쌍용정보통신(주),10280,17-Dec,"74,541","25,887",34.73,"75,526","26,565",35.17
5044,쌍용정보통신(주),10280,18-Dec,"77,549","43,550",56.16,"78,743","44,087",55.99
5045,쌍용정보통신(주),10280,19-Dec,"81,068","43,934",54.19,"82,442","44,324",53.76
5046,써니전자(주),4770,11-Dec,"36,458","20,012",54.89,"39,869","19,627",49.23
5047,써니전자(주),4770,12-Dec,"33,865","19,726",58.25,"33,690","18,514",54.95
5048,써니전자(주),4770,13-Dec,"30,177","16,718",55.4,"28,524","14,695",51.52
5049,써니전자(주),4770,14-Dec,"32,552","28,564",87.75,"30,413","25,877",85.09
5050,써니전자(주),4770,15-Dec,"42,000","30,576",72.8,"41,053","28,123",68.5
5051,써니전자(주),4770,16-Dec,"43,749","38,674",88.4,"41,115","35,476",86.28
5052,써니전자(주),4770,17-Dec,"43,261","41,375",95.64,"40,389","38,294",94.81
5053,써니전자(주),4770,18-Dec,"54,205","42,118",77.7,"54,613","42,118",77.12
5054,써니전자(주),4770,19-Dec,"61,249","53,874",87.96,"61,497","53,879",87.61
5055,씨비아이(주),13720,11-Dec,"27,074","13,783",50.91,,,#DIV/0!
5056,씨비아이(주),13720,12-Dec,"32,395","15,541",47.97,,,#DIV/0!
5057,씨비아이(주),13720,13-Dec,"35,865","16,325",45.52,,,#DIV/0!
5058,씨비아이(주),13720,14-Dec,"35,363","16,470",46.57,,,#DIV/0!
5059,씨비아이(주),13720,15-Dec,"35,601","18,331",51.49,,,#DIV/0!
5060,씨비아이(주),13720,16-Dec,"36,674","20,299",55.35,,,#DIV/0!
5061,씨비아이(주),13720,17-Dec,"34,102","20,406",59.84,,,#DIV/0!
5062,씨비아이(주),13720,18-Dec,"35,918","21,380",59.52,,,#DIV/0!
5063,씨비아이(주),13720,19-Dec,"40,884","21,981",53.76,,,#DIV/0!
5064,씨아이에스(주),222080,15-Dec,,,#DIV/0!,,,#DIV/0!
5065,씨아이에스(주),222080,16-Dec,,,#DIV/0!,,,#DIV/0!
5066,씨아이에스(주),222080,17-Dec,"75,380","46,201",61.29,"110,588","47,184",42.67
5067,씨아이에스(주),222080,18-Dec,"145,917","37,738",25.86,"167,266","38,675",23.12
5068,씨아이에스(주),222080,19-Dec,"169,743","49,670",29.26,,,#DIV/0!
5069,씨앤티85(주),56730,11-Dec,"48,470","31,816",65.64,"46,326","30,989",66.89
5070,씨앤티85(주),56730,12-Dec,"51,913","28,781",55.44,"49,924","27,606",55.3
5071,씨앤티85(주),56730,13-Dec,"39,883","11,052",27.71,"36,727","9,732",26.5
5072,씨앤티85(주),56730,14-Dec,"32,338","8,779",27.15,"31,458","8,308",26.41
5073,씨앤티85(주),56730,15-Dec,"37,747","17,759",47.05,"37,747","17,759",47.05
5074,씨앤티85(주),56730,16-Dec,"41,341","15,320",37.06,,,#DIV/0!
5075,씨앤티85(주),56730,17-Dec,"66,165","32,778",49.54,"68,753","32,772",47.67
5076,씨앤티85(주),56730,18-Dec,"81,482","33,081",40.6,"76,473","31,210",40.81
5077,씨앤티85(주),56730,19-Dec,"31,744","-2,739",-8.63,"28,193","-3,135",-11.12
5078,아남전자(주),8700,11-Dec,"113,825","75,181",66.05,"133,659","69,111",51.71
5079,아남전자(주),8700,12-Dec,"106,327","73,931",69.53,"120,450","67,439",55.99
5080,아남전자(주),8700,13-Dec,"104,981","78,692",74.96,"125,501","71,623",57.07
5081,아남전자(주),8700,14-Dec,"125,172","78,117",62.41,"156,866","68,842",43.89
5082,아남전자(주),8700,15-Dec,"131,699","76,679",58.22,"167,182","68,600",41.03
5083,아남전자(주),8700,16-Dec,"122,800","77,699",63.27,"160,089","70,644",44.13
5084,아남전자(주),8700,17-Dec,"103,360","76,305",73.82,"139,789","69,286",49.56
5085,아남전자(주),8700,18-Dec,"86,007","55,414",64.43,"139,496","54,956",39.4
5086,아남전자(주),8700,19-Dec,"90,657","59,049",65.13,"146,521","57,707",39.38
5087,아비코전자(주),36010,11-Dec,"82,610","60,957",73.79,"82,445","56,047",67.98
5088,아비코전자(주),36010,12-Dec,"79,680","55,445",69.58,"77,011","49,296",64.01
5089,아비코전자(주),36010,13-Dec,"89,990","62,223",69.14,"86,678","56,313",64.97
5090,아비코전자(주),36010,14-Dec,"88,711","65,921",74.31,"85,738","61,373",71.58
5091,아비코전자(주),36010,15-Dec,"92,841","77,443",83.41,"89,928","74,848",83.23
5092,아비코전자(주),36010,16-Dec,"95,484","83,540",87.49,"94,067","83,421",88.68
5093,아비코전자(주),36010,17-Dec,"96,052","89,838",93.53,"92,972","88,194",94.86
5094,아비코전자(주),36010,18-Dec,"99,805","95,368",95.55,"125,455","110,043",87.72
5095,아비코전자(주),36010,19-Dec,"95,542","90,213",94.42,"121,059","102,430",84.61
5096,아시아나항공(주),20560,11-Dec,"5,271,249","810,507",15.38,"5,747,431","861,287",14.99
5097,아시아나항공(주),20560,12-Dec,"5,669,488","935,629",16.5,"6,086,362","1,004,890",16.51
5098,아시아나항공(주),20560,13-Dec,"6,054,231","815,395",13.47,"7,012,008","903,311",12.88
5099,아시아나항공(주),20560,14-Dec,"6,480,318","794,730",12.26,"8,211,598","1,119,123",13.63
5100,아시아나항공(주),20560,15-Dec,"6,924,051","634,373",9.16,"9,292,749","851,582",9.16
5101,아시아나항공(주),20560,16-Dec,"7,208,557","726,354",10.08,"8,229,241","1,041,865",12.66
5102,아시아나항공(주),20560,17-Dec,"7,120,884","868,136",12.19,"8,550,603","1,242,491",14.53
5103,아시아나항공(주),20560,18-Dec,"6,925,048","756,957",10.93,"8,191,105","1,093,189",13.35
5104,아시아나항공(주),20560,19-Dec,"12,013,809","633,936",5.28,"13,503,423","908,289",6.73
5105,아이진(주),185490,15-Dec,"24,328","22,763",93.57,,,#DIV/0!
5106,아이진(주),185490,16-Dec,"18,557","16,185",87.22,,,#DIV/0!
5107,아이진(주),185490,17-Dec,"30,284","23,753",78.43,,,#DIV/0!
5108,아이진(주),185490,18-Dec,"54,044","23,344",43.19,,,#DIV/0!
5109,아이진(주),185490,19-Dec,"47,264","19,035",40.27,"47,309","19,030",40.22
5110,아이큐어(주),175250,18-Dec,"120,418","84,502",70.17,"121,001","84,693",69.99
5111,아이큐어(주),175250,19-Dec,"186,735","96,182",51.51,"211,893","100,077",47.23
5112,아이텍(주),119830,11-Dec,"52,827","24,821",46.99,,,#DIV/0!
5113,아이텍(주),119830,12-Dec,"54,158","23,022",42.51,,,#DIV/0!
5114,아이텍(주),119830,13-Dec,"48,144","23,184",48.16,,,#DIV/0!
5115,아이텍(주),119830,14-Dec,"60,522","23,730",39.21,,,#DIV/0!
5116,아이텍(주),119830,15-Dec,"48,808","23,115",47.36,,,#DIV/0!
5117,아이텍(주),119830,16-Dec,"46,529","24,537",52.73,,,#DIV/0!
5118,아이텍(주),119830,17-Dec,"49,138","26,084",53.08,,,#DIV/0!
5119,아이텍(주),119830,18-Dec,"118,907","36,941",31.07,"119,484","37,388",31.29
5120,아이텍(주),119830,19-Dec,"93,926","50,784",54.07,"95,001","50,078",52.71
5121,알서포트(주),131370,11-Dec,,,#DIV/0!,,,#DIV/0!
5122,알서포트(주),131370,12-Dec,,,#DIV/0!,,,#DIV/0!
5123,알서포트(주),131370,13-Dec,"59,447","53,164",89.43,"60,429","53,374",88.33
5124,알서포트(주),131370,14-Dec,"58,134","54,225",93.28,"59,150","53,796",90.95
5125,알서포트(주),131370,15-Dec,"56,527","53,272",94.24,"55,649","51,452",92.46
5126,알서포트(주),131370,16-Dec,"55,349","51,160",92.43,"55,925","50,796",90.83
5127,알서포트(주),131370,17-Dec,"51,647","47,384",91.75,"54,354","48,977",90.11
5128,알서포트(주),131370,18-Dec,"56,830","52,184",91.82,"58,875","53,668",91.16
5129,알서포트(주),131370,19-Dec,"73,145","58,435",79.89,"78,555","61,995",78.92
5130,알에프에이치아이씨(주),218410,15-Dec,,,#DIV/0!,,,#DIV/0!
5131,알에프에이치아이씨(주),218410,16-Dec,,,#DIV/0!,,,#DIV/0!
5132,알에프에이치아이씨(주),218410,17-Dec,"145,958","123,122",84.35,"155,075","127,432",82.17
5133,알에프에이치아이씨(주),218410,18-Dec,"223,785","156,583",69.97,"234,288","163,717",69.88
5134,알에프에이치아이씨(주),218410,19-Dec,"240,101","199,116",82.93,"260,241","215,573",82.84
5135,애니젠(주),196300,16-Dec,"24,309","23,033",94.75,,,#DIV/0!
5136,애니젠(주),196300,17-Dec,"25,434","23,900",93.97,,,#DIV/0!
5137,애니젠(주),196300,18-Dec,"35,424","21,394",60.39,,,#DIV/0!
5138,애니젠(주),196300,19-Dec,"30,732","14,993",48.79,,,#DIV/0!
5139,에스넷시스템(주),38680,11-Dec,"84,853","56,898",67.05,"107,904","66,734",61.85
5140,에스넷시스템(주),38680,12-Dec,"85,394","57,527",67.37,"109,116","66,413",60.86
5141,에스넷시스템(주),38680,13-Dec,"99,647","59,865",60.08,"127,143","69,595",54.74
5142,에스넷시스템(주),38680,14-Dec,"104,601","61,902",59.18,"137,750","73,118",53.08
5143,에스넷시스템(주),38680,15-Dec,"101,513","61,117",60.21,"141,299","73,168",51.78
5144,에스넷시스템(주),38680,16-Dec,"97,731","59,475",60.86,"138,265","70,655",51.1
5145,에스넷시스템(주),38680,17-Dec,"112,587","59,829",53.14,"148,097","71,631",48.37
5146,에스넷시스템(주),38680,18-Dec,"110,029","66,436",60.38,"150,009","74,830",49.88
5147,에스넷시스템(주),38680,19-Dec,"125,733","66,151",52.61,"172,123","78,417",45.56
5148,에스디엔(주),99220,11-Dec,"183,178","63,133",34.47,"189,400","67,926",35.86
5149,에스디엔(주),99220,12-Dec,"116,094","38,373",33.05,"125,365","42,527",33.92
5150,에스디엔(주),99220,13-Dec,"101,129","44,884",44.38,"113,965","51,994",45.62
5151,에스디엔(주),99220,14-Dec,"94,283","41,379",43.89,"99,989","45,913",45.92
5152,에스디엔(주),99220,15-Dec,"92,589","45,820",49.49,"100,291","48,234",48.09
5153,에스디엔(주),99220,16-Dec,"88,416","46,148",52.19,"97,620","49,092",50.29
5154,에스디엔(주),99220,17-Dec,"101,150","51,072",50.49,"109,412","53,621",49.01
5155,에스디엔(주),99220,18-Dec,"106,896","63,400",59.31,"117,637","66,934",56.9
5156,에스디엔(주),99220,19-Dec,"126,744","73,820",58.24,"135,452","76,025",56.13
5157,에스맥(주),97780,11-Dec,"154,809","80,429",51.95,"156,459","83,754",53.53
5158,에스맥(주),97780,12-Dec,"181,397","103,572",57.1,"193,217","106,980",55.37
5159,에스맥(주),97780,13-Dec,"225,124","135,610",60.24,"226,721","133,320",58.8
5160,에스맥(주),97780,14-Dec,"169,311","119,625",70.65,"178,607","119,235",66.76
5161,에스맥(주),97780,15-Dec,"113,136","69,442",61.38,"136,686","76,368",55.87
5162,에스맥(주),97780,16-Dec,"183,300","108,041",58.94,"183,228","100,815",55.02
5163,에스맥(주),97780,17-Dec,"182,116","134,568",73.89,"197,749","137,097",69.33
5164,에스맥(주),97780,18-Dec,"283,573","219,660",77.46,"341,708","236,748",69.28
5165,에스맥(주),97780,19-Dec,"282,923","210,968",74.57,"349,791","235,969",67.46
5166,에스비더블유생명과학(주),151910,12-Dec,"88,735","34,968",39.41,"110,798","37,234",33.61
5167,에스비더블유생명과학(주),151910,13-Dec,"156,839","56,896",36.28,"179,139","57,704",32.21
5168,에스비더블유생명과학(주),151910,14-Dec,"176,213","60,952",34.59,"195,820","60,917",31.11
5169,에스비더블유생명과학(주),151910,15-Dec,"186,182","41,397",22.23,"197,153","33,822",17.16
5170,에스비더블유생명과학(주),151910,16-Dec,"73,487","46,283",62.98,"80,698","27,985",34.68
5171,에스비더블유생명과학(주),151910,17-Dec,"80,561","45,249",56.17,"83,934","33,945",40.44
5172,에스비더블유생명과학(주),151910,18-Dec,"85,786","44,363",51.71,"79,357","28,746",36.22
5173,에스비더블유생명과학(주),151910,19-Dec,"99,735","50,580",50.71,"84,722","37,469",44.23
5174,에스엔유프리시젼(주),80000,11-Dec,"157,944","98,910",62.62,,,#DIV/0!
5175,에스엔유프리시젼(주),80000,12-Dec,"124,908","72,941",58.4,,,#DIV/0!
5176,에스엔유프리시젼(주),80000,13-Dec,"132,156","81,098",61.37,,,#DIV/0!
5177,에스엔유프리시젼(주),80000,14-Dec,"127,267","68,212",53.6,,,#DIV/0!
5178,에스엔유프리시젼(주),80000,15-Dec,"126,660","69,722",55.05,,,#DIV/0!
5179,에스엔유프리시젼(주),80000,16-Dec,"134,145","89,640",66.82,,,#DIV/0!
5180,에스엔유프리시젼(주),80000,17-Dec,"149,728","95,204",63.58,,,#DIV/0!
5181,에스엔유프리시젼(주),80000,18-Dec,"136,621","107,956",79.02,"136,477","107,739",78.94
5182,에스엔유프리시젼(주),80000,19-Dec,"151,868","115,424",76,"151,974","115,409",75.94
5183,에스엔케이폴리텍(주),91340,11-Dec,"47,524","42,648",89.74,,,#DIV/0!
5184,에스엔케이폴리텍(주),91340,12-Dec,"44,841","41,518",92.59,,,#DIV/0!
5185,에스엔케이폴리텍(주),91340,13-Dec,"57,509","40,739",70.84,"62,242","45,093",72.45
5186,에스엔케이폴리텍(주),91340,14-Dec,"61,514","43,408",70.57,"64,673","46,017",71.15
5187,에스엔케이폴리텍(주),91340,15-Dec,"82,685","48,304",58.42,"83,714","48,946",58.47
5188,에스엔케이폴리텍(주),91340,16-Dec,"90,663","52,214",57.59,"138,262","58,171",42.07
5189,에스엔케이폴리텍(주),91340,17-Dec,"102,987","59,789",58.05,"221,932","69,440",31.29
5190,에스엔케이폴리텍(주),91340,18-Dec,"89,204","60,017",67.28,"198,180","73,610",37.14
5191,에스엔케이폴리텍(주),91340,19-Dec,"95,814","59,212",61.8,"246,707","88,787",35.99
5192,에스지씨에너지(주),5090,11-Dec,"534,693","220,244",41.19,,,#DIV/0!
5193,에스지씨에너지(주),5090,12-Dec,"629,665","240,027",38.12,,,#DIV/0!
5194,에스지씨에너지(주),5090,13-Dec,"637,748","230,276",36.11,"766,651","264,362",34.48
5195,에스지씨에너지(주),5090,14-Dec,"635,813","235,268",37,"813,321","286,875",35.27
5196,에스지씨에너지(주),5090,15-Dec,"650,473","248,952",38.27,"841,187","318,429",37.85
5197,에스지씨에너지(주),5090,16-Dec,"642,835","242,459",37.72,"854,268","329,902",38.62
5198,에스지씨에너지(주),5090,17-Dec,"601,086","223,245",37.14,"797,747","323,321",40.53
5199,에스지씨에너지(주),5090,18-Dec,"541,269","193,207",35.7,"759,129","317,420",41.81
5200,에스지씨에너지(주),5090,19-Dec,"474,045","181,487",38.28,"695,853","312,594",44.92
5201,에스지에이(주),49470,11-Dec,"37,508","25,404",67.73,"39,550","26,709",67.53
