회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS)(천원),기계장치(IFRS)(천원),부가가치(IFRS)(백만원),[제조]자본(*)(IFRS),[제조]종업원수(IFRS),유형자산회전율(개별),순운전자본회전율(개별),운전자본회전률(개별),노동장비율(개별),기계장비율(개별),자본집약도(개별),총자본투자효율(개별),설비투자효율(개별),기계투자효율(개별),부가가치율(개별)
(주)강스템바이오텍,217730,18-Dec,1001039,66184838,44071609,13802351,14220013,9547126,0,-5971.99,47944961,89,0.015124899,0.033071144,0.066142289,52504.34831,0,538707427,-12.45592837,-127.8008649,#DIV/0!,-596.5791543
(주)강스템바이오텍,217730,19-Dec,282069,98625925,50136013,15296868,22738650,18450622,0,-16534.36,70845209,102,0.002859988,0.008096324,0.016192648,42039.4902,0,694560872.5,-23.338713,-385.5935642,#DIV/0!,-5861.813953
(주)강원랜드,35250,11-Dec,1263651213,2730283806,1116717650,439575361,1302068954,110537110,390705277,783195.28,2278202202,3145,0.462827787,1.866153146,3.732306292,378865.4512,124230.6127,724388617.5,34.37777732,65.73011741,200.456796,61.97875426
(주)강원랜드,35250,12-Dec,1292896121,2915385756,1117338850,516757053,1334113267,22045367,451841848,693820.93,2383160603,3184,0.44347343,2.152739439,4.305478879,412081.6269,141910.1281,748480088.9,29.11347767,52.87995614,153.5539333,53.66408938
(주)강원랜드,35250,13-Dec,1356906162,3105430200,1032979185,568327002,1327018456,25757113,474572756,824512.27,2523962938,3657,0.436946276,2.920262105,5.84052421,355827.548,129771.0572,690173075.7,32.66736835,63.36254239,173.7378009,60.76413337
(주)강원랜드,35250,14-Dec,1492291312,3380461682,1349601870,619817290,1284798892,41557550,475738420,899930.11,2716175018,3591,0.441446007,2.044838097,4.089676195,346210.3431,132480.763,756384020.6,33.13225783,72.38579346,189.1649007,60.30525694
(주)강원랜드,35250,15-Dec,1630976696,3688060027,1736167993,662837030,1253601276,32826352,487744949,1001297.65,2997442337,3620,0.442231603,1.519546861,3.039093723,337230.642,134736.1738,828022745,33.40506797,82.02147917,205.2912392,61.39251728
(주)강원랜드,35250,16-Dec,1694575212,3975979890,1799026863,717426075,1254129261,52323443,490715931,1037898.56,3252738063,3629,0.426203165,1.566728899,3.133457798,331167.2136,135220.7029,896318011.3,31.90845804,86.36158558,211.5070032,61.24830298
(주)강원랜드,35250,17-Dec,1602901764,4182527382,2155754572,680591144,1253403658,93200856,500656285,1011578.3,3500789656,3693,0.383237602,1.086592667,2.173185335,314162.6867,135568.9913,947952790.7,28.89571781,87.18978253,202.0504546,63.10918877
(주)강원랜드,35250,18-Dec,1436042435,4229630541,1749493012,635168405,1299058388,29571131,197540429,846353.62,3586452533,5194,0.339519592,1.288711051,2.577422101,244414.1812,38032.42761,690499140,23.59862879,66.66893388,428.445774,58.93653275
(주)강원랜드,35250,19-Dec,1517612252,4436461953,1868365557,650507914,1353732478,36221457,564417639,906619.21,3718433001,5147,0.342077148,1.246132716,2.492265431,255976.4952,109659.5374,722446668.2,24.38175462,68.81302665,160.6291419,59.73984519
(주)강원에너지,114190,11-Nov,50222892,53719067,47950975,29049482,3912294,0,2654796,12844.61,24502434,94,0.934917429,2.657085977,5.314171955,41620.14894,28242.51064,260664191.5,52.42177165,328.3140275,483.8266292,25.57520981
(주)강원에너지,114190,12-Dec,106471214,89258208,80491240,52980413,4416402,203000,2928596,18760.61,36107930,101,1.192845077,3.870156793,7.740313586,41716.85149,28996,357504257.4,51.95703548,445.2603858,640.6008203,17.62035887
(주)강원에너지,114190,13-Dec,50660659,72441333,61556228,26561224,4787448,585000,2938096,12256.79,45877155,112,0.699333611,1.447654042,2.895308085,37521.85714,26233,409617455.4,26.71654334,291.6583382,417.1677849,24.19390162
(주)강원에너지,114190,14-Dec,51481321,67037639,48800730,16587078,10004091,261301,3214210,8510.74,50445491,147,0.767946511,1.598121225,3.19624245,66277.48299,21865.37415,343166605.4,16.87116099,87.35423836,264.7848149,16.53170477
(주)강원에너지,114190,15-Dec,48852892,80939019,58744703,26044865,9712091,6048,3189863,9171.31,54880924,133,0.603576527,1.493979634,2.987959268,72977.76692,23983.93233,412638526.3,16.71128934,94.49072088,287.5142287,18.77332052
(주)강원에너지,114190,16-Dec,44448760,70850137,49882033,17100077,9490734,47700,2753100,8913.55,53746356,126,0.627363078,1.355891027,2.711782055,74944.71429,21850,426558381,16.58447319,94.39286145,323.7641204,20.0535403
(주)강원에너지,114190,17-Dec,83113029,87781416,66557788,36681993,9242859,47700,2785907,713.82,47117020,137,0.946818049,2.781952045,5.56390409,67117.94891,20335.08759,343919854,1.514993945,7.762997899,25.62253514,0.858854512
(주)강원에너지,114190,18-Dec,85905365,89619750,70097814,40299772,8853092,47700,2775452,11569.08,49286354,119,0.958553946,2.882919791,5.765839581,73994.89076,23323.12605,414171042,23.47319098,131.3863142,416.8358884,13.46723805
(주)강원에너지,114190,19-Dec,42549622,55106032,30346449,27565065,9089689,628097,4148008,-22522.15,22904034,107,0.772140916,15.29800344,30.59600688,79080.29907,38766.42991,214056392.5,-98.33267799,-266.1691795,-542.9630319,-52.93149255
(주)갤럭시아에스엠,11420,11-Dec,31931418,40711969,17322791,12001627,263856,0,0,14937.6,24539613,37,0.784325072,6.000833276,12.00166655,7131.243243,0,663232783.8,60.8713756,5661.269784,#DIV/0!,46.78025887
(주)갤럭시아에스엠,11420,12-Dec,37398255,40169876,21665386,12435097,244196,0,0,9721.11,25153401,40,0.9310025,4.051688414,8.103376828,6104.9,0,628835025,38.64729863,3980.863732,#DIV/0!,25.99348552
(주)갤럭시아에스엠,11420,13-Dec,30903637,34158874,15680160,9491278,258052,0,0,3928.36,22472626,50,0.904703036,4.993411896,9.986823791,5161.04,0,449452520,17.48064512,1522.313332,#DIV/0!,12.71164297
(주)갤럭시아에스엠,11420,14-Dec,33027933,40528250,21910144,14705118,170073,0,0,3400.02,23402468,63,0.814936075,4.584013021,9.168026042,2699.571429,0,371467746,14.52846768,1999.153305,#DIV/0!,10.29437719
(주)갤럭시아에스엠,11420,15-Dec,53784932,67196553,40480215,14961439,428742,0,0,10216.63,50665218,93,0.800412069,2.10766112,4.21532224,4610.129032,0,544787290.3,20.16497787,2382.931926,#DIV/0!,18.99533869
(주)갤럭시아에스엠,11420,16-Dec,45665676,55825556,33508731,9845511,468225,0,0,5013.27,44846832,107,0.818006649,1.929816652,3.859633304,4375.934579,0,419129271,11.17864914,1070.69678,#DIV/0!,10.97820166
(주)갤럭시아에스엠,11420,17-Dec,36917656,48958128,25522603,7871709,348574,0,0,-275.92,40494336,126,0.754065923,2.091545958,4.183091916,2766.460317,0,321383619,-0.681379243,-79.15679311,#DIV/0!,-0.747393063
(주)갤럭시아에스엠,11420,18-Dec,22030258,33337692,14317048,6429460,251603,0,0,-9601.87,26797332,111,0.660821331,2.79302849,5.58605698,2266.693694,0,241417405.4,-35.83144023,-3816.278025,#DIV/0!,-43.58491852
(주)갤럭시아에스엠,11420,19-Dec,28732679,28241598,13644588,6311576,511985,0,0,3287.96,21798750,121,1.01738857,3.918264282,7.836528564,4231.280992,0,180154958.7,15.08325019,642.1985019,#DIV/0!,11.44327683
(주)경농,2100,11-Dec,120728258,176741869,85897543,24782041,47135730,0,38907853,28809.42,146016982,308,0.68307673,1.975411378,3.950822755,153038.0844,126324.1981,474081110.4,19.73018453,61.12013116,74.04525765,23.86302965
(주)경농,2100,12-Dec,131021366,203467698,88973571,45244293,51459712,83245,39704718,32641.59,151500247,306,0.643941851,2.996193214,5.992386428,167896.951,129753.9804,495098846.4,21.54556883,63.53412741,82.21085968,24.91318095
(주)경농,2100,13-Dec,139237273,214988593,90491612,40577371,55088070,6326560,39938460,42493.74,162696463,311,0.647649585,2.789530006,5.579060012,156789.4212,128419.4855,523139752.4,26.1184166,87.14607074,106.3980434,30.51894014
(주)경농,2100,14-Dec,134806677,230870852,92163573,46610936,60743502,5476824,40262627,38526.79,168998955,340,0.583905139,2.959360552,5.918721105,162549.0529,118419.4912,497055750,22.79705812,69.71070344,95.688714,28.57928914
(주)경농,2100,15-Dec,137609256,265109291,110823037,75250424,60862714,2761189,40970395,36680.28,173056378,346,0.519066139,3.868404494,7.736808988,167923.4827,118411.5462,500162942.2,21.19556668,63.13135499,89.52874386,26.65538719
(주)경농,2100,16-Dec,143209666,266622289,113338004,75688103,60986166,1112074,42294345,37693.81,176722752,335,0.537125634,3.80371959,7.60743918,178728.6328,126251.7761,527530603,21.32934756,62.9551259,89.12257655,26.32071637
(주)경농,2100,17-Dec,143175105,268967010,114661596,78430974,61075339,3321824,43129019,45275,182959158,338,0.532314744,3.951770549,7.903541098,170868.3876,127600.6479,541299284,24.74595997,78.39349692,104.9757241,31.62211755
(주)경농,2100,18-Dec,146216658,285031873,124295854,86896477,67819776,0,44384320,47204.81,187066687,350,0.512983536,3.909601435,7.819202871,193770.7886,126812.3429,534476248.6,25.234215,69.60331158,106.3546991,32.28415329
(주)경농,2100,19-Dec,151342037,297197088,138697201,80682497,64128521,458026,44837195,43823.04,190892614,362,0.509231224,2.608684119,5.217368238,175885.3453,123859.6547,527327663,22.95690707,68.82786132,97.73813906,28.95629058
(주)경동나비엔,9450,11-Dec,318269213,224373470,109967953,74711381,71463183,7244177,16809973,50196.09,143268094,699,1.418479703,9.02723081,18.05446162,91872.68383,24048.60229,204961507.9,35.03647504,78.16391615,298.6089865,15.77158203
(주)경동나비엔,9450,12-Dec,341339118,254627468,123218302,87833093,86003940,18174812,17558925,54692.56,152201349,784,1.340543189,9.646378463,19.29275693,86516.7449,22396.58801,194134373.7,35.93434642,80.63285142,311.4801162,16.02293939
(주)경동나비엔,9450,13-Dec,371601179,301475800,104914630,132677192,148703601,70075011,17733468,55874.59,161494784,722,1.232606992,-13.3849743,-26.76994861,108903.8643,24561.59003,223676986.1,34.59838678,71.06141672,315.0798817,15.03617135
(주)경동나비엔,9450,14-Dec,382392117,331089242,134136648,156677220,133081097,2466353,30248630,56282.59,167984480,763,1.154951803,-16.96461461,-33.92922921,171185.772,39644.33814,220163145.5,33.50463686,43.09053349,186.0665756,14.71855394
(주)경동나비엔,9450,15-Dec,448302084,324848990,129837058,136609355,134166342,36250,36469813,76567.87,185208256,797,1.380032254,-66.19645949,-132.392919,168293.7164,45758.86198,232381751.6,41.34149938,57.08478154,209.9486224,17.07952578
(주)경동나비엔,9450,16-Dec,506082201,347643876,145915928,135099803,138398427,1584336,40598014,91445.07,210193123,911,1.455748931,46.78960358,93.57920716,150180.1218,44564.23052,230727906.7,43.50526254,66.8389267,225.2451807,18.06921283
(주)경동나비엔,9450,17-Dec,569819524,391400492,175839342,159637322,143721378,1229289,41689066,88344.03,222028494,975,1.455847746,35.16965934,70.33931868,146145.7323,42758.01641,227721532.3,39.78950107,61.99925246,211.9117516,15.50386153
(주)경동나비엔,9450,18-Dec,618058456,440513661,209454208,191253920,157575992,2659580,47188057,103466.23,240355951,1073,1.403040384,33.95871846,67.91743691,144376.8984,43977.68593,224003682.2,43.04708478,66.78842394,219.2635946,16.74052494
(주)경동나비엔,9450,19-Dec,655419303,461607017,214093729,183748685,165763623,5426129,48914617,119653.32,254559521,1167,1.419864254,21.59889117,43.19778235,137392.8826,41914.8389,218131551.8,47.00406393,74.62591376,244.6166961,18.25599573
(주)경동도시가스,267290,17-Dec,870828897,707917077,374489353,334399752,316263778,4158117,0,,292628586,,1.230128394,21.72206446,43.44412892,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0
(주)경동도시가스,267290,18-Dec,1605687067,775880913,441723742,375445868,320275132,3393277,0,97564.13,318760537,277,2.069501956,24.22659283,48.45318566,1143977.816,0,1150760061,30.60734272,30.78880298,#DIV/0!,6.076160916
(주)경동도시가스,267290,19-Dec,1421866212,747453908,392458231,320773519,325567581,8157820,0,86578.45,337701666,278,1.902279454,19.8349993,39.66999859,1141761.73,0,1214754194,25.63755489,27.27655562,#DIV/0!,6.08907148
(주)경동인베스트,12320,11-Dec,1806174764,941176098,563584969,450578763,265516704,1877929,0,95768.55,412912132,277,1.919061446,15.98296968,31.96593936,951764.5307,0,1490657516,23.19344543,36.32566947,#DIV/0!,5.302285909
(주)경동인베스트,12320,12-Dec,2403814656,1168400020,753036515,612902677,279769365,566219,0,107979.21,468921996,284,2.057355884,17.15370599,34.30741198,983109.669,0,1651133789,23.02711558,38.67406637,#DIV/0!,4.491993995
(주)경동인베스트,12320,13-Dec,2664100017,1161427092,724069045,555649865,293643578,1641063,0,93436.7,516833582,289,2.293815975,15.81826973,31.63653946,1010389.325,0,1788351495,18.07868205,31.99859426,#DIV/0!,3.507251958
(주)경동인베스트,12320,14-Dec,2399450987,1101071366,631297926,449400573,299563689,1062458,0,93996.69,560802056,282,2.179196609,13.19123642,26.38247283,1058515.004,0,1988659773,16.76111722,31.48954853,#DIV/0!,3.917424882
(주)경동인베스트,12320,15-Dec,1352478311,926392697,459634757,294859087,317414775,1586269,0,34539.58,548528455,287,1.459940601,8.207997643,16.41599529,1100447.756,0,1911248972,6.296770876,10.93618193,#DIV/0!,2.553799179
(주)경동인베스트,12320,16-Dec,1021002691,903818865,394847821,259946634,320740081,988138,0,72056.94,556247783,286,1.129654105,7.568522662,15.13704532,1118013.787,0,1944922318,12.95410826,22.53526259,#DIV/0!,7.057468177
(주)경동인베스트,12320,17-Dec,612436,318031347,110951332,615156,9664453,0,0,-608.84,309789000,11,0.00192571,0.005550636,0.011101273,878586.6364,0,28162636364,-0.19653377,-6.299787479,#DIV/0!,-99.41283661
(주)경동인베스트,12320,18-Dec,7460898,318776653,44742051,424952,12131746,0,0,2304.64,310422538,13,0.023404782,0.168352581,0.336705162,933211.2308,0,23878656769,0.74242032,18.99677095,#DIV/0!,30.88957924
(주)경동인베스트,12320,19-Dec,8641051,316572482,44653640,7787239,2798610,0,0,78.98,308309156,12,0.027295648,0.234388244,0.468776488,233217.5,0,25692429667,0.025617144,2.822115264,#DIV/0!,0.914009187
(주)경방,50,11-Dec,275746943,1331930968,123787600,362096037,307701501,992682,92574549,79256.78,676624221,593,0.207027954,-1.157101051,-2.314202103,517215.5464,156112.2243,1141018922,11.71355939,25.84105024,85.61400607,28.74257794
(주)경방,50,12-Dec,265409209,1301719900,101710997,121339742,301773723,795823,95699700,75544.51,669735441,579,0.203891182,-13.52145585,-27.04291171,519823.6615,165284.456,1156710606,11.27975397,25.09968672,78.93912938,28.4634095
(주)경방,50,13-Dec,264782077,1261257414,79482802,88576434,280675994,35500,93720477,99612.08,685569176,676,0.209935001,-29.11730725,-58.23461451,415148.6598,138639.7589,1014155586,14.52983645,35.49454983,106.2863562,37.62040132
(주)경방,50,14-Dec,256979444,1275008413,83665762,388656785,269480797,0,94243557,97566.02,651570419,679,0.201551175,-0.842580354,-1.685160707,396878.9352,138797.5803,959602973.5,14.97397935,36.20518459,103.5254007,37.96646863
(주)경방,50,15-Dec,307744480,1259512344,83760073,143915877,258275719,0,95135486,107949.86,671770865,615,0.244336216,-5.115790323,-10.23158065,419960.5187,154691.8472,1092310350,16.06944654,41.79636414,113.4696048,35.07775672
(주)경방,50,16-Dec,313876822,1237024388,80538917,120641481,248710695,0,94580791,109992.25,690245544,574,0.253735355,-7.82685172,-15.65370344,433293.8937,164774.8972,1202518369,15.93523507,44.22497794,116.2944916,35.04312593
(주)경방,50,17-Dec,288103985,1199063663,71472590,249334914,229435458,0,92317874,109353.53,710964923,503,0.240274135,-1.619814576,-3.239629153,456134.1113,183534.5408,1413449151,15.38100214,47.66200088,118.4532586,37.95627124
(주)경방,50,18-Dec,279085217,1226545382,88159568,102888605,214332809,0,65861136,88599.95,729185709,462,0.22753762,-18.94796089,-37.89592178,463923.829,142556.5714,1578324045,12.15053297,41.33755836,134.5253899,31.7465579
(주)경방,50,19-Dec,253552382,1296265431,223798878,150525799,64860661,4981471,8914332,80679.67,740731873,259,0.195602209,3.4603757,6.920751399,231193.7838,34418.27027,2859968622,10.89188584,134.7374104,905.0557013,31.81972473
(주)경보제약,214390,15-Dec,178032632,195488457,105108130,64542191,74892236,2382400,58569360,64338.21,122817151,398,0.91070662,4.388722075,8.777444151,182185.5176,147159.196,308585806.5,52.38536269,88.73032067,109.849604,36.13843669
(주)경보제약,214390,16-Dec,186726170,203735980,102226920,72716830,83949070,253350,69389415,62027.13,129402340,416,0.916510525,6.327536446,12.65507289,201191.6346,166801.4784,311063317.3,47.93354587,74.11027708,89.3899019,33.21823074
(주)경보제약,214390,17-Dec,191661374,204869399,110638039,60379395,78497115,110810,73063927,70313.62,141509596,410,0.935529537,3.813500699,7.627001397,191186.1098,178204.7,345145356.1,49.68823457,89.70140894,96.23575256,36.68638001
(주)경보제약,214390,18-Dec,201343596,221622993,128936315,69317865,76497132,687000,77841661,68893.82,149012165,450,0.90849597,3.377202795,6.754405591,168466.96,172981.4689,331138144.4,46.23368837,90.87679731,88.50507442,34.21704061
(주)경보제약,214390,19-Dec,191706189,237816742,124176490,83814952,88116421,3088918,83101809,63450.36,149163504,494,0.806108886,4.749724577,9.499449154,172120.4514,168222.2854,301950413,42.53745608,74.62333687,76.35256171,33.09771079
(주)경인양행,12610,11-Dec,128707611,245825940,99039937,64682274,69431560,8000,48004655,25633.29,158882273,378,0.52357213,3.746110758,7.492221517,183660.2116,126996.4418,420323473.5,16.13351163,36.92304169,53.39750905,19.91590847
(주)경인양행,12610,12-Dec,141304459,241045608,94723927,70551008,67259638,33200,49032355,29938.88,162112825,367,0.586214618,5.845568713,11.69113743,183178.3052,133603.1471,441724318.8,18.46792812,44.53438393,61.05943718,21.18749841
(주)경인양행,12610,13-Dec,183106757,274570963,123143650,88530619,72282759,517400,53660408,48021.56,178074513,431,0.66688318,5.29011045,10.5802209,166508.9536,124502.1067,413165923.4,26.96711573,66.91467955,89.49160431,26.22599012
(주)경인양행,12610,14-Dec,190395047,267331084,107227115,64009841,77811393,10960,57918598,47119.14,186433506,440,0.712206916,4.405531154,8.811062308,176819.1659,131633.1773,423712513.6,25.27396551,60.56411023,81.35407559,24.74809127
(주)경인양행,12610,15-Dec,175006703,273778266,113173448,81834318,76154669,715566,59400729,35639.84,185903130,469,0.639227889,5.584287215,11.16857443,160850.9659,126654.0064,396381940.3,19.17118878,47.24319164,59.99899429,20.36484283
(주)경인양행,12610,16-Dec,179267850,290035389,126364739,93552900,77953872,4952266,61830122,40282.61,191021720,486,0.618089574,5.463511204,10.92702241,150209.0658,127222.4733,393048806.6,21.08797366,55.18044356,65.15046178,22.47062705
(주)경인양행,12610,17-Dec,193975818,296909084,125062666,93894860,86525558,1652336,69754089,39415.23,190844102,517,0.653317222,6.223595527,12.44719105,164164.8395,134920.8685,369137528,20.65310355,46.44012454,56.50597774,20.3196617
(주)경인양행,12610,18-Dec,222659442,344908257,165167110,127936086,90678289,2860150,73819470,56886.72,198237400,619,0.645561356,5.980481278,11.96096256,141870.9838,119256.0097,320254281.1,28.69626014,64.77787009,77.06194585,25.5487571
(주)경인양행,12610,19-Dec,245244968,381063538,172620331,154357193,119519529,28509395,81620191,58827.05,201086327,617,0.643580252,13.42841345,26.8568269,147504.269,132285.5608,325909768.2,29.25462456,64.63791164,72.07413911,23.98705689
(주)고려시멘트,198440,14-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)고려시멘트,198440,15-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)고려시멘트,198440,16-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)고려시멘트,198440,17-Dec,87660276,115881620,38542950,23125664,47901220,1051906,15053519,14885.67,77394108,110,0.756464019,5.68584354,11.37168708,425902.8545,136850.1727,703582800,19.23359592,31.77350687,98.88498497,16.98108959
