,Unnamed: 0,구분,코드,산업명,2011년,2011년.mid,2012년,2012년.mid,2013년,2013년.mid,2014년,2014년.mid,2015년,2015년.mid,2016년,2016년.mid,2017년,2017년.mid,2018년,2018년.mid,2019년,2019년.mid,2012년 감소율,2013년 감소율,2014년 감소율,2015년 감소율,2016년 감소율,2017년 감소율,2018년 감소율,2019년 감소율
938,938,동국제강(주),1230,  1차 금속 제조업,92.78,90.89,97.89,91.46,94.55,91.98,96.26,91.175,90.71,90.055,87.68,89.125,91.0,90.23,92.6,91.965,91.79,92.405,-5.51,3.41,-1.81,5.77,3.34,-3.79,-1.76,0.87
939,939,동양철관(주),8970,  1차 금속 제조업,93.03,90.89,93.35,91.46,94.82,91.98,95.85,91.175,88.72,90.055,101.51,89.125,98.35,90.23,96.3,91.965,89.64,92.405,-0.34,-1.57,-1.09,7.44,-14.42,3.11,2.08,6.92
940,940,동일금속(주),109860,  1차 금속 제조업,80.44,90.89,79.59,91.46,88.39,91.98,93.54,91.175,88.2,90.055,94.38,89.125,92.33,90.23,87.0,91.965,82.93,92.405,1.06,-11.06,-5.83,5.71,-7.01,2.17,5.77,4.68
941,941,동일산업(주),4890,  1차 금속 제조업,87.95,90.89,89.87,91.46,93.56,91.98,92.82,91.175,94.8,90.055,90.99,89.125,89.79,90.23,91.45,91.965,96.86,92.405,-2.18,-4.11,0.79,-2.13,4.02,1.32,-1.85,-5.92
942,942,동일제강(주),2690,  1차 금속 제조업,0.0,90.89,0.0,91.46,0.0,91.98,0.0,91.175,88.23,90.055,88.97,89.125,93.88,90.23,96.21,91.965,95.2,92.405,,,,-inf,-0.84,-5.52,-2.48,1.05
943,943,동일철강(주),23790,  1차 금속 제조업,90.72,90.89,97.92,91.46,94.21,91.98,106.97,91.175,108.8,90.055,84.98,89.125,91.3,90.23,99.14,91.965,100.34,92.405,-7.94,3.79,-13.54,-1.71,21.89,-7.44,-8.59,-1.21
944,944,디씨엠(주),24090,  1차 금속 제조업,82.23,90.89,86.12,91.46,92.62,91.98,95.14,91.175,88.3,90.055,81.97,89.125,84.71,90.23,86.71,91.965,82.9,92.405,-4.73,-7.55,-2.72,7.19,7.17,-3.34,-2.36,4.39
945,945,디에스알제강(주),69730,  1차 금속 제조업,87.05,90.89,90.83,91.46,88.55,91.98,86.53,91.175,85.62,90.055,87.13,89.125,90.13,90.23,90.44,91.965,90.77,92.405,-4.34,2.51,2.28,1.05,-1.76,-3.44,-0.34,-0.36
946,946,만호제강(주),1080,  1차 금속 제조업,83.06,90.89,87.2,91.46,90.4,91.98,91.04,91.175,89.4,90.055,89.52,89.125,91.0,90.23,92.06,91.965,93.02,92.405,-4.98,-3.67,-0.71,1.8,-0.13,-1.65,-1.16,-1.04
947,947,문배철강(주),8420,  1차 금속 제조업,93.86,90.89,95.9,91.46,93.45,91.98,92.99,91.175,93.24,90.055,89.86,89.125,91.25,90.23,94.01,91.965,94.22,92.405,-2.17,2.55,0.49,-0.27,3.63,-1.55,-3.02,-0.22
948,948,부국철강(주),26940,  1차 금속 제조업,94.79,90.89,95.79,91.46,96.44,91.98,95.55,91.175,94.9,90.055,94.42,89.125,95.71,90.23,96.19,91.965,96.45,92.405,-1.05,-0.68,0.92,0.68,0.51,-1.37,-0.5,-0.27
949,949,삼강엠앤티(주),100090,  1차 금속 제조업,86.45,90.89,90.75,91.46,97.1,91.98,86.91,91.175,85.87,90.055,88.72,89.125,101.48,90.23,103.29,91.965,89.17,92.405,-4.97,-7.0,10.49,1.2,-3.32,-14.38,-1.78,13.67
950,950,삼보산업(주),9620,  1차 금속 제조업,95.78,90.89,95.37,91.46,96.72,91.98,97.08,91.175,94.66,90.055,96.47,89.125,98.03,90.23,96.1,91.965,95.41,92.405,0.43,-1.42,-0.37,2.49,-1.91,-1.62,1.97,0.72
951,951,삼아알미늄(주),6110,  1차 금속 제조업,91.49,90.89,91.46,91.46,93.37,91.98,93.82,91.175,95.28,90.055,91.45,89.125,91.85,90.23,90.44,91.965,89.39,92.405,0.03,-2.09,-0.48,-1.56,4.02,-0.44,1.54,1.16
952,952,삼현철강(주),17480,  1차 금속 제조업,86.87,90.89,91.98,91.46,92.93,91.98,91.42,91.175,92.1,90.055,89.65,89.125,90.23,90.23,91.56,91.965,93.56,92.405,-5.88,-1.03,1.62,-0.74,2.66,-0.65,-1.47,-2.18
953,953,이구산업(주),25820,  1차 금속 제조업,95.17,90.89,100.36,91.46,101.4,91.98,95.78,91.175,101.64,90.055,92.4,89.125,91.12,90.23,97.66,91.965,97.47,92.405,-5.45,-1.04,5.54,-6.12,9.09,1.39,-7.18,0.19
954,954,제이스코홀딩스(주),23440,  1차 금속 제조업,91.06,90.89,115.2,91.46,109.74,91.98,98.81,91.175,103.39,90.055,91.81,89.125,89.56,90.23,91.17,91.965,104.76,92.405,-26.51,4.74,9.96,-4.64,11.2,2.45,-1.8,-14.91
955,955,조일알미늄(주),18470,  1차 금속 제조업,93.92,90.89,95.34,91.46,95.82,91.98,97.8,91.175,98.12,90.055,96.48,89.125,96.29,90.23,99.26,91.965,100.46,92.405,-1.51,-0.5,-2.07,-0.33,1.67,0.2,-3.08,-1.21
956,956,코드네이처(주),78940,  1차 금속 제조업,88.96,90.89,82.27,91.46,91.95,91.98,90.85,91.175,89.8,90.055,106.93,89.125,51.21,90.23,83.8,91.965,87.95,92.405,7.52,-11.77,1.2,1.16,-19.08,52.11,-63.64,-4.95
957,957,포스코스틸리온(주),58430,  1차 금속 제조업,97.94,90.89,95.22,91.46,93.99,91.98,92.67,91.175,89.3,90.055,87.06,89.125,90.51,90.23,94.01,91.965,94.8,92.405,2.78,1.29,1.4,3.64,2.51,-3.96,-3.87,-0.84
958,958,포스코홀딩스(주),5490,  1차 금속 제조업,84.44,90.89,87.04,91.46,86.74,91.98,85.41,91.175,83.86,90.055,81.82,89.125,83.47,90.23,83.92,91.965,87.91,92.405,-3.08,0.34,1.53,1.81,2.43,-2.02,-0.54,-4.75
959,959,하이록코리아(주),13030,  1차 금속 제조업,70.93,90.89,69.94,91.46,67.83,91.98,64.67,91.175,65.84,90.055,70.99,89.125,71.23,90.23,77.88,91.965,79.43,92.405,1.4,3.02,4.66,-1.81,-7.82,-0.34,-9.34,-1.99
960,960,한국선재(주),25550,  1차 금속 제조업,88.0,90.89,90.45,91.46,89.25,91.98,88.64,91.175,89.3,90.055,85.73,89.125,88.35,90.23,90.06,91.965,90.64,92.405,-2.78,1.33,0.68,-0.74,4.0,-3.06,-1.94,-0.64
961,961,한국주철관공업(주),970,  1차 금속 제조업,88.71,90.89,87.57,91.46,82.78,91.98,85.79,91.175,84.66,90.055,84.65,89.125,83.59,90.23,81.44,91.965,83.28,92.405,1.29,5.47,-3.64,1.32,0.01,1.25,2.57,-2.26
962,962,한국철강(주),104700,  1차 금속 제조업,95.37,90.89,93.41,91.46,95.04,91.98,93.53,91.175,85.0,90.055,85.97,89.125,88.86,90.23,91.97,91.965,93.55,92.405,2.06,-1.74,1.59,9.12,-1.14,-3.36,-3.5,-1.72
963,963,한일철강(주),2220,  1차 금속 제조업,93.81,90.89,95.04,91.46,93.32,91.98,95.17,91.175,95.99,90.055,87.03,89.125,90.93,90.23,96.14,91.965,98.27,92.405,-1.31,1.81,-1.98,-0.86,9.33,-4.48,-5.73,-2.22
964,964,한창산업(주),79170,  1차 금속 제조업,93.58,90.89,90.69,91.46,89.04,91.98,91.77,91.175,96.31,90.055,85.46,89.125,89.19,90.23,93.1,91.965,92.36,92.405,3.09,1.82,-3.07,-4.95,11.27,-4.36,-4.38,0.79
965,965,현대비앤지스틸(주),4560,  1차 금속 제조업,93.45,90.89,93.8,91.46,89.09,91.98,88.37,91.175,92.86,90.055,89.16,89.125,90.66,90.23,90.49,91.965,90.04,92.405,-0.37,5.02,0.81,-5.08,3.98,-1.68,0.19,0.5
966,966,현대제철(주),4020,  1차 금속 제조업,88.12,90.89,90.0,91.46,90.09,91.98,86.08,91.175,83.84,90.055,84.91,89.125,87.15,90.23,90.09,91.965,93.36,92.405,-2.13,-0.1,4.45,2.6,-1.28,-2.64,-3.37,-3.63
967,967,(주)가비아,79940,  출판업,61.44,5.55,61.05,9.16,60.63,9.26,61.21,9.49,59.46,26.25,58.27,32.73,58.36,35.91,57.35,40.29,59.28,47.1,0.63,0.69,-0.96,2.86,2.0,-0.15,1.73,-3.37
968,968,(주)골프존,215000,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,32.93,26.25,38.4,32.73,35.91,35.91,40.29,40.29,40.35,47.1,,,,-inf,-16.61,6.48,-12.2,-0.15
969,969,(주)골프존뉴딘홀딩스,121440,  출판업,48.53,5.55,43.33,9.16,45.02,9.26,44.23,9.49,26.25,26.25,1.85,32.73,2.9,35.91,3.91,40.29,94.29,47.1,10.72,-3.9,1.75,40.65,92.95,-56.76,-34.83,-2311.51
970,970,(주)네오위즈,95660,  출판업,62.19,5.55,63.78,9.16,54.03,9.26,41.7,9.49,38.39,26.25,41.91,32.73,45.0,35.91,51.75,40.29,48.85,47.1,-2.56,15.29,22.82,7.94,-9.17,-7.37,-15.0,5.6
971,971,(주)네이블커뮤니케이션즈,153460,  출판업,0.0,5.55,43.08,9.16,42.95,9.26,49.76,9.49,52.29,26.25,48.91,32.73,60.4,35.91,55.64,40.29,45.2,47.1,-inf,0.3,-15.86,-5.08,6.46,-23.49,7.88,18.76
972,972,(주)녹원씨엔아이,65560,  출판업,78.0,5.55,94.89,9.16,97.23,9.26,98.2,9.49,53.49,26.25,81.83,32.73,79.74,35.91,44.63,40.29,46.88,47.1,-21.65,-2.47,-1.0,45.53,-52.98,2.55,44.03,-5.04
973,973,(주)누리플렉스,40160,  출판업,74.98,5.55,69.47,9.16,62.41,9.26,58.35,9.49,56.36,26.25,52.76,32.73,73.39,35.91,70.74,40.29,66.85,47.1,7.35,10.16,6.51,3.41,6.39,-39.1,3.61,5.5
974,974,(주)다나와,119860,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
975,975,(주)더블유게임즈,192080,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
976,976,(주)드래곤플라이,30350,  출판업,6.1,5.55,9.22,9.16,0.56,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,-51.15,93.93,100.0,,,,,
977,977,(주)디앤씨미디어,263720,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
978,978,(주)디지캡,197140,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,71.24,40.29,72.97,47.1,,,,,,,-inf,-2.43
979,979,(주)디지틀조선일보,33130,  출판업,78.61,5.55,75.22,9.16,76.99,9.26,77.33,9.49,77.57,26.25,76.39,32.73,74.86,35.91,71.56,40.29,79.15,47.1,4.31,-2.35,-0.44,-0.31,1.52,2.0,4.41,-10.61
980,980,(주)링크제니시스,219420,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,64.59,40.29,72.23,47.1,,,,,,,-inf,-11.83
981,981,(주)모바일리더,100030,  출판업,69.32,5.55,66.74,9.16,58.61,9.26,61.9,9.49,63.43,26.25,56.07,32.73,46.91,35.91,61.91,40.29,70.0,47.1,3.72,12.18,-5.61,-2.47,11.6,16.34,-31.98,-13.07
982,982,(주)미투온,201490,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,71.9,32.73,86.73,35.91,80.01,40.29,76.28,47.1,,,,,-inf,-20.63,7.75,4.66
983,983,(주)바른손이앤에이,35620,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
984,984,(주)베스파,299910,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
985,985,(주)브리지텍,64480,  출판업,83.38,5.55,73.05,9.16,75.88,9.26,82.75,9.49,80.56,26.25,77.56,32.73,101.04,35.91,89.4,40.29,98.75,47.1,12.39,-3.87,-9.05,2.65,3.72,-30.27,11.52,-10.46
986,986,(주)비상교육,100220,  출판업,49.53,5.55,45.02,9.16,50.1,9.26,52.36,9.49,49.89,26.25,43.95,32.73,47.07,35.91,53.21,40.29,47.1,47.1,9.11,-11.28,-4.51,4.72,11.91,-7.1,-13.04,11.48
987,987,(주)비즈니스온커뮤니케이션,138580,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
988,988,(주)비트컴퓨터,32850,  출판업,81.16,5.55,83.96,9.16,85.45,9.26,77.82,9.49,74.35,26.25,76.6,32.73,73.07,35.91,90.07,40.29,71.11,47.1,-3.45,-1.77,8.93,4.46,-3.03,4.61,-23.27,21.05
989,989,(주)삼성출판사,68290,  출판업,56.97,5.55,58.08,9.16,59.19,9.26,56.62,9.49,58.23,26.25,58.96,32.73,57.51,35.91,55.09,40.29,50.62,47.1,-1.95,-1.91,4.34,-2.84,-1.25,2.46,4.21,8.11
990,990,(주)셀바스에이아이,108860,  출판업,36.04,5.55,35.89,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,0.42,100.0,,,,,,
991,991,(주)수산아이앤티,50960,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
992,992,(주)시큐브,131090,  출판업,53.73,5.55,53.66,9.16,53.0,9.26,55.37,9.49,42.28,26.25,39.07,32.73,42.42,35.91,46.64,40.29,34.91,47.1,0.13,1.23,-4.47,23.64,7.59,-8.57,-9.95,25.15
993,993,(주)신테카바이오,226330,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
994,994,(주)아이스크림에듀,289010,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,55.69,47.1,,,,,,,,-inf
995,995,(주)아이오케이컴퍼니,78860,  출판업,60.23,5.55,69.55,9.16,65.84,9.26,90.96,9.49,57.12,26.25,82.99,32.73,78.37,35.91,99.69,40.29,87.87,47.1,-15.47,5.33,-38.15,37.2,-45.29,5.57,-27.2,11.86
996,996,(주)아이톡시,52770,  출판업,64.57,5.55,62.66,9.16,42.05,9.26,46.64,9.49,36.91,26.25,41.2,32.73,64.86,35.91,62.02,40.29,47.59,47.1,2.96,32.89,-10.92,20.86,-11.62,-57.43,4.38,23.27
997,997,(주)아톤,158430,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,52.36,47.1,,,,,,,,-inf
998,998,(주)아프리카티비,67160,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
999,999,(주)안랩,53800,  출판업,29.81,5.55,33.31,9.16,35.42,9.26,28.42,9.49,26.83,26.25,26.11,32.73,22.89,35.91,19.07,40.29,0.0,47.1,-11.74,-6.33,19.76,5.59,2.68,12.33,16.69,100.0
1000,1000,(주)알티캐스트,85810,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1001,1001,(주)액토즈소프트,52790,  출판업,65.94,5.55,64.72,9.16,59.24,9.26,67.24,9.49,55.75,26.25,50.0,32.73,51.05,35.91,28.69,40.29,15.82,47.1,1.85,8.47,-13.5,17.09,10.31,-2.1,43.8,44.86
1002,1002,(주)에스에스알,275630,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,59.79,40.29,60.44,47.1,,,,,,,-inf,-1.09
1003,1003,(주)에이트원,230980,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,79.17,32.73,90.51,35.91,93.36,40.29,82.25,47.1,,,,,-inf,-14.32,-3.15,11.9
1004,1004,(주)엔이능률,53290,  출판업,52.54,5.55,49.68,9.16,39.55,9.26,34.81,9.49,29.78,26.25,32.73,32.73,30.22,35.91,32.15,40.29,31.36,47.1,5.44,20.39,11.98,14.45,-9.91,7.67,-6.39,2.46
1005,1005,(주)엔지스테크널러지,208860,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1006,1006,(주)엔텔스,69410,  출판업,68.16,5.55,69.03,9.16,69.08,9.26,75.02,9.49,80.61,26.25,78.37,32.73,78.64,35.91,75.95,40.29,72.04,47.1,-1.28,-0.07,-8.6,-7.45,2.78,-0.34,3.42,5.15
1007,1007,(주)엠게임,58630,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1008,1008,(주)엠디에스테크,86960,  출판업,63.6,5.55,62.56,9.16,65.31,9.26,65.7,9.49,65.27,26.25,68.11,32.73,65.38,35.91,62.16,40.29,64.99,47.1,1.64,-4.4,-0.6,0.65,-4.35,4.01,4.93,-4.55
1009,1009,(주)예림당,36000,  출판업,33.25,5.55,33.79,9.16,38.7,9.26,40.6,9.49,46.96,26.25,44.6,32.73,45.41,35.91,51.37,40.29,65.32,47.1,-1.62,-14.53,-4.91,-15.67,5.03,-1.82,-13.12,-27.16
1010,1010,(주)웹젠,69080,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1011,1011,(주)위메이드,112040,  출판업,5.55,5.55,4.37,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,21.26,100.0,,,,,,
1012,1012,(주)위메이드맥스,101730,  출판업,33.42,5.55,50.21,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,-50.24,100.0,,,,,,
1013,1013,(주)유비케어,32620,  출판업,42.17,5.55,44.9,9.16,44.5,9.26,43.56,9.49,43.26,26.25,45.0,32.73,48.38,35.91,49.53,40.29,49.83,47.1,-6.47,0.89,2.11,0.69,-4.02,-7.51,-2.38,-0.61
1014,1014,(주)율호,72770,  출판업,38.81,5.55,54.56,9.16,57.67,9.26,84.17,9.49,85.45,26.25,86.18,32.73,93.28,35.91,90.86,40.29,88.96,47.1,-40.58,-5.7,-45.95,-1.52,-0.85,-8.24,2.59,2.09
1015,1015,(주)이글루코퍼레이션,67920,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1016,1016,(주)이루온,65440,  출판업,63.34,5.55,68.56,9.16,66.05,9.26,75.01,9.49,66.01,26.25,65.03,32.73,66.58,35.91,65.2,40.29,68.66,47.1,-8.24,3.66,-13.57,12.0,1.48,-2.38,2.07,-5.31
1017,1017,(주)이스트소프트,47560,  출판업,47.65,5.55,62.94,9.16,62.59,9.26,59.67,9.49,52.3,26.25,57.51,32.73,0.0,35.91,0.0,40.29,0.0,47.1,-32.09,0.56,4.67,12.35,-9.96,100.0,,
1018,1018,(주)이퓨쳐,134060,  출판업,30.85,5.55,36.13,9.16,38.37,9.26,36.17,9.49,34.33,26.25,33.89,32.73,36.09,35.91,37.33,40.29,35.11,47.1,-17.12,-6.2,5.73,5.09,1.28,-6.49,-3.44,5.95
1019,1019,(주)인피니트헬스케어,71200,  출판업,53.83,5.55,49.59,9.16,41.0,9.26,39.34,9.49,36.84,26.25,37.19,32.73,35.77,35.91,34.95,40.29,31.16,47.1,7.88,17.32,4.05,6.35,-0.95,3.82,2.29,10.84
1020,1020,(주)젬백스링크,64800,  출판업,76.47,5.55,81.49,9.16,75.53,9.26,71.04,9.49,74.05,26.25,77.02,32.73,73.92,35.91,69.76,40.29,69.64,47.1,-6.56,7.31,5.94,-4.24,-4.01,4.02,5.63,0.17
1021,1021,(주)조이시티,67000,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1022,1022,(주)지어소프트,51160,  출판업,86.05,5.55,101.15,9.16,106.61,9.26,87.89,9.49,92.29,26.25,92.36,32.73,91.18,35.91,82.94,40.29,84.46,47.1,-17.55,-5.4,17.56,-5.01,-0.08,1.28,9.04,-1.83
1023,1023,(주)칩스앤미디어,94360,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1024,1024,(주)컴투스,78340,  출판업,44.12,5.55,35.02,9.16,42.64,9.26,14.32,9.49,10.8,26.25,10.41,32.73,10.39,35.91,12.26,40.29,14.89,47.1,20.63,-21.76,66.42,24.58,3.61,0.19,-18.0,-21.45
1025,1025,(주)컴투스홀딩스,63080,  출판업,24.36,5.55,34.27,9.16,52.38,9.26,38.14,9.49,37.88,26.25,37.54,32.73,53.7,35.91,59.02,40.29,54.07,47.1,-40.68,-52.85,27.19,0.68,0.9,-43.05,-9.91,8.39
1026,1026,(주)케어랩스,263700,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1027,1027,(주)케이사인,192250,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1028,1028,(주)케이지모빌리언스,46440,  출판업,58.91,5.55,57.8,9.16,56.07,9.26,62.51,9.49,65.79,26.25,54.7,32.73,54.2,35.91,46.88,40.29,49.13,47.1,1.88,2.99,-11.49,-5.25,16.86,0.91,13.51,-4.8
1029,1029,(주)케이지이니시스,35600,  출판업,76.95,5.55,78.56,9.16,79.4,9.26,78.53,9.49,77.16,26.25,79.74,32.73,81.89,35.91,81.98,40.29,80.1,47.1,-2.09,-1.07,1.1,1.74,-3.34,-2.7,-0.11,2.29
1030,1030,(주)코리아센터,290510,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,23.67,47.1,,,,,,,,-inf
1031,1031,(주)토탈소프트뱅크,45340,  출판업,74.12,5.55,75.58,9.16,64.97,9.26,41.18,9.49,56.71,26.25,55.18,32.73,62.76,35.91,59.57,40.29,52.89,47.1,-1.97,14.04,36.62,-37.71,2.7,-13.74,5.08,11.21
1032,1032,(주)투비소프트,79970,  출판업,48.25,5.55,45.54,9.16,40.96,9.26,42.45,9.49,41.91,26.25,54.93,32.73,52.9,35.91,61.34,40.29,58.6,47.1,5.62,10.06,-3.64,1.27,-31.07,3.7,-15.95,4.47
1033,1033,(주)티라유텍,322180,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,75.77,47.1,,,,,,,,-inf
1034,1034,(주)티사이언티픽,57680,  출판업,79.59,5.55,94.62,9.16,95.17,9.26,82.02,9.49,90.27,26.25,95.14,32.73,93.99,35.91,47.66,40.29,46.6,47.1,-18.88,-0.58,13.82,-10.06,-5.39,1.21,49.29,2.22
1035,1035,(주)파수,150900,  출판업,0.0,5.55,0.0,9.16,40.67,9.26,34.85,9.49,47.63,26.25,64.57,32.73,38.3,35.91,38.59,40.29,53.43,47.1,,-inf,14.31,-36.67,-35.57,40.68,-0.76,-38.46
1036,1036,(주)펄어비스,263750,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1037,1037,(주)포시에스,189690,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,18.08,26.25,16.93,32.73,19.58,35.91,23.29,40.29,28.05,47.1,,,,-inf,6.36,-15.65,-18.95,-20.44
1038,1038,(주)폴라리스오피스,41020,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1039,1039,(주)플레이위드,23770,  출판업,48.33,5.55,46.6,9.16,47.32,9.26,39.96,9.49,26.76,26.25,40.65,32.73,45.87,35.91,46.08,40.29,33.56,47.1,3.58,-1.55,15.55,33.03,-51.91,-12.84,-0.46,27.17
1040,1040,(주)한글과컴퓨터,30520,  출판업,5.67,5.55,9.16,9.16,9.26,9.26,9.49,9.49,9.64,26.25,9.54,32.73,7.64,35.91,9.96,40.29,9.01,47.1,-61.55,-1.09,-2.48,-1.58,1.04,19.92,-30.37,9.54
1041,1041,(주)한빛소프트,47080,  출판업,79.67,5.55,81.07,9.16,68.62,9.26,68.55,9.49,68.58,26.25,78.64,32.73,72.13,35.91,73.49,40.29,71.06,47.1,-1.76,15.36,0.1,-0.04,-14.67,8.28,-1.89,3.31
1042,1042,(주)한컴위드,54920,  출판업,63.12,5.55,55.34,9.16,57.53,9.26,55.22,9.49,56.62,26.25,42.43,32.73,48.47,35.91,46.89,40.29,50.78,47.1,12.33,-3.96,4.02,-2.54,25.06,-14.24,3.26,-8.3
1043,1043,(주)핸디소프트,220180,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,68.65,32.73,73.65,35.91,79.76,40.29,77.04,47.1,,,,,-inf,-7.28,-8.3,3.41
1044,1044,(주)현대이지웰,90850,  출판업,0.0,5.55,0.0,9.16,38.1,9.26,31.7,9.49,37.16,26.25,48.93,32.73,48.14,35.91,50.61,40.29,50.22,47.1,,-inf,16.8,-17.22,-31.67,1.61,-5.13,0.77
1045,1045,(주)휴네시온,290270,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,57.57,40.29,52.98,47.1,,,,,,,-inf,7.97
1046,1046,갤럭시아머니트리(주),94480,  출판업,66.78,5.55,64.32,9.16,63.04,9.26,67.71,9.49,60.63,26.25,53.83,32.73,57.0,35.91,61.37,40.29,60.88,47.1,3.68,1.99,-7.41,10.46,11.22,-5.89,-7.67,0.8
1047,1047,넷마블(주),251270,  출판업,0.0,5.55,0.0,9.16,0.0,9.26,0.0,9.49,0.0,26.25,0.0,32.73,0.0,35.91,0.0,40.29,0.0,47.1,,,,,,,,
1048,1048,대아티아이(주),45390,  출판업,72.56,5.55,70.64,9.16,74.53,9.26,80.8,9.49,80.69,26.25,74.32,32.73,77.36,35.91,79.45,40.29,81.84,47.1,2.65,-5.51,-8.41,0.14,7.89,-4.09,-2.7,-3.01
