,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율
7538,(주)큐로컴,40350,16-Dec,-0.69,-3.8,-3.8
7539,(주)큐로컴,40350,17-Dec,0.15,-1.95,-1.95
7540,(주)큐로컴,40350,18-Dec,-0.45,-4.11,-4.11
7541,(주)큐로컴,40350,19-Dec,0.21,-4.57,-4.57
7542,(주)큐로홀딩스,51780,11-Dec,0.48,-0.57,-0.57
7543,(주)큐로홀딩스,51780,12-Dec,0.17,-0.31,-0.31
7544,(주)큐로홀딩스,51780,13-Dec,0.05,0.08,0.08
7545,(주)큐로홀딩스,51780,14-Dec,0.22,-0.02,-0.02
7546,(주)큐로홀딩스,51780,15-Dec,0.17,-0.09,-0.09
7547,(주)큐로홀딩스,51780,16-Dec,-2.84,-13.85,-13.85
7548,(주)큐로홀딩스,51780,17-Dec,-2.57,-6.27,-6.27
7549,(주)큐로홀딩스,51780,18-Dec,0.83,-0.39,-0.39
7550,(주)큐로홀딩스,51780,19-Dec,0.65,0.28,0.28
7551,(주)큐리언트,115180,16-Dec,77777777.77,77777777.77,11111111.11
7552,(주)큐리언트,115180,17-Dec,77777777.77,77777777.77,11111111.11
7553,(주)큐리언트,115180,18-Dec,77777777.77,77777777.77,11111111.11
7554,(주)큐리언트,115180,19-Dec,-2208.97,-2208.97,-2208.97
7555,(주)큐브엔터테인먼트,182360,13-Dec,77777777.77,77777777.77,11111111.11
7556,(주)큐브엔터테인먼트,182360,14-Dec,77777777.77,77777777.77,11111111.11
7557,(주)큐브엔터테인먼트,182360,15-Dec,14.83,12.93,12.93
7558,(주)큐브엔터테인먼트,182360,16-Dec,-239.59,-299.13,-299.13
7559,(주)큐브엔터테인먼트,182360,17-Dec,105.03,30.13,30.13
7560,(주)큐브엔터테인먼트,182360,18-Dec,96.39,95.53,95.53
7561,(주)큐브엔터테인먼트,182360,19-Dec,6.23,5.79,5.79
7562,(주)큐에스아이,66310,11-Dec,338.84,338.84,338.84
7563,(주)큐에스아이,66310,12-Dec,199.11,189.17,189.17
7564,(주)큐에스아이,66310,13-Dec,303.26,321.68,321.68
7565,(주)큐에스아이,66310,14-Dec,274.83,307.44,307.44
7566,(주)큐에스아이,66310,15-Dec,284.37,165.31,165.31
7567,(주)큐에스아이,66310,16-Dec,326.37,398.73,398.73
7568,(주)큐에스아이,66310,17-Dec,77777777.77,77777777.77,11111111.11
7569,(주)큐에스아이,66310,18-Dec,77777777.77,77777777.77,11111111.11
7570,(주)큐에스아이,66310,19-Dec,77777777.77,19.66,19.66
7571,(주)크라운제과,264900,17-Dec,7.97,7.97,7.97
7572,(주)크라운제과,264900,18-Dec,7.06,7.06,7.06
7573,(주)크라운제과,264900,19-Dec,10.77,10.77,10.77
7574,(주)크라운해태홀딩스,5740,11-Dec,2.86,1.95,1.95
7575,(주)크라운해태홀딩스,5740,12-Dec,2.63,2.16,2.16
7576,(주)크라운해태홀딩스,5740,13-Dec,3.95,2.38,2.38
7577,(주)크라운해태홀딩스,5740,14-Dec,5.07,2.4,2.4
7578,(주)크라운해태홀딩스,5740,15-Dec,7.69,4.44,4.44
7579,(주)크라운해태홀딩스,5740,16-Dec,6.81,4.23,4.23
7580,(주)크라운해태홀딩스,5740,17-Dec,2.38,2.76,2.76
7581,(주)크라운해태홀딩스,5740,18-Dec,4.84,2.81,2.81
7582,(주)크라운해태홀딩스,5740,19-Dec,3.19,2.76,2.76
7583,(주)크레버스,96240,11-Dec,77777777.77,39.8,39.8
7584,(주)크레버스,96240,12-Dec,77777777.77,27.93,27.93
7585,(주)크레버스,96240,13-Dec,20.27,8.5,8.5
7586,(주)크레버스,96240,14-Dec,5.01,8.97,8.97
7587,(주)크레버스,96240,15-Dec,-1.25,6.2,6.2
7588,(주)크레버스,96240,16-Dec,-7.03,1.52,1.52
7589,(주)크레버스,96240,17-Dec,5.85,10.45,10.45
7590,(주)크레버스,96240,18-Dec,13.94,14.58,14.58
7591,(주)크레버스,96240,19-Dec,19.19,12.41,12.41
7592,(주)크리스에프앤씨,110790,18-Dec,45.55,44.15,44.15
7593,(주)크리스에프앤씨,110790,19-Dec,62.31,58.13,58.13
7594,(주)크린앤사이언스,45520,11-Dec,1.52,1.05,1.05
7595,(주)크린앤사이언스,45520,12-Dec,2.45,2.22,2.22
7596,(주)크린앤사이언스,45520,13-Dec,3.67,3.51,3.51
7597,(주)크린앤사이언스,45520,14-Dec,6.19,5.67,5.67
7598,(주)크린앤사이언스,45520,15-Dec,8.93,8.57,8.57
7599,(주)크린앤사이언스,45520,16-Dec,9.88,9.0,9.0
7600,(주)크린앤사이언스,45520,17-Dec,12.74,11.7,11.7
7601,(주)크린앤사이언스,45520,18-Dec,11.24,11.17,11.17
7602,(주)크린앤사이언스,45520,19-Dec,14.38,14.01,14.01
7603,(주)클라우드에어,36170,11-Dec,6.13,6.13,6.13
7604,(주)클라우드에어,36170,12-Dec,1.06,0.92,0.92
7605,(주)클라우드에어,36170,13-Dec,2.27,2.04,2.04
7606,(주)클라우드에어,36170,14-Dec,-0.9,-1.41,-1.41
7607,(주)클라우드에어,36170,15-Dec,2.52,1.91,1.91
7608,(주)클라우드에어,36170,16-Dec,9.07,3.84,3.84
7609,(주)클라우드에어,36170,17-Dec,9.4,4.83,4.83
7610,(주)클라우드에어,36170,18-Dec,0.35,0.19,0.19
7611,(주)클라우드에어,36170,19-Dec,0.0,0.0,0.0
7612,(주)클래시스,214150,15-Dec,-1.32,-1.32,-1.32
7613,(주)클래시스,214150,16-Dec,-1.46,-1.46,-1.46
7614,(주)클래시스,214150,17-Dec,85.83,85.8,85.8
7615,(주)클래시스,214150,18-Dec,39.99,40.01,40.01
7616,(주)클래시스,214150,19-Dec,151.8,152.13,152.13
7617,(주)클리오,237880,16-Dec,12.87,11.82,11.82
7618,(주)클리오,237880,17-Dec,2.41,2.13,2.13
7619,(주)클리오,237880,18-Dec,0.88,-0.35,-0.35
7620,(주)클리오,237880,19-Dec,16.94,16.75,16.75
7621,(주)키다리스튜디오,20120,11-Dec,-4.0,-4.0,-4.0
7622,(주)키다리스튜디오,20120,12-Dec,-15.24,-15.24,-15.24
7623,(주)키다리스튜디오,20120,13-Dec,3.38,3.38,3.38
7624,(주)키다리스튜디오,20120,14-Dec,7.98,7.88,7.88
7625,(주)키다리스튜디오,20120,15-Dec,13.22,6.27,6.27
7626,(주)키다리스튜디오,20120,16-Dec,3.32,3.32,3.32
7627,(주)키다리스튜디오,20120,17-Dec,-12.02,-10.91,-10.91
7628,(주)키다리스튜디오,20120,18-Dec,43.62,43.62,43.62
7629,(주)키다리스튜디오,20120,19-Dec,3.96,1.87,1.87
7630,(주)키이스트,54780,11-Dec,77777777.77,77777777.77,11111111.11
7631,(주)키이스트,54780,12-Dec,77777777.77,77777777.77,11111111.11
7632,(주)키이스트,54780,13-Dec,8.46,-172.18,-172.18
7633,(주)키이스트,54780,14-Dec,66.56,103.74,103.74
7634,(주)키이스트,54780,15-Dec,59.45,67.87,67.87
7635,(주)키이스트,54780,16-Dec,9.38,-3.92,-3.92
7636,(주)키이스트,54780,17-Dec,-3.6,14.39,14.39
7637,(주)키이스트,54780,18-Dec,-15.16,-16.12,-16.12
7638,(주)키이스트,54780,19-Dec,-5.7,-4.99,-4.99
7639,(주)타이거일렉,219130,15-Dec,12.22,8.27,8.27
7640,(주)타이거일렉,219130,16-Dec,143.54,143.54,143.54
7641,(주)타이거일렉,219130,17-Dec,77777777.77,77777777.77,11111111.11
7642,(주)타이거일렉,219130,18-Dec,77777777.77,77777777.77,11111111.11
7643,(주)타이거일렉,219130,19-Dec,29.7,29.7,29.7
7644,(주)탑엔지니어링,65130,11-Dec,8.35,7.02,7.02
7645,(주)탑엔지니어링,65130,12-Dec,3.64,1.36,1.36
7646,(주)탑엔지니어링,65130,13-Dec,2.96,2.53,2.53
7647,(주)탑엔지니어링,65130,14-Dec,2.43,3.87,3.87
7648,(주)탑엔지니어링,65130,15-Dec,21.65,19.71,19.71
7649,(주)탑엔지니어링,65130,16-Dec,36.44,30.5,30.5
7650,(주)탑엔지니어링,65130,17-Dec,19.19,26.95,26.95
7651,(주)탑엔지니어링,65130,18-Dec,23.41,17.94,17.94
7652,(주)탑엔지니어링,65130,19-Dec,24.09,32.04,32.04
7653,(주)탑코미디어,134580,13-Dec,553.81,557.65,557.65
7654,(주)탑코미디어,134580,14-Dec,1258.03,1304.71,1304.71
7655,(주)탑코미디어,134580,15-Dec,77777777.77,77777777.77,11111111.11
7656,(주)탑코미디어,134580,16-Dec,77777777.77,77777777.77,11111111.11
7657,(주)탑코미디어,134580,17-Dec,77777777.77,77777777.77,11111111.11
7658,(주)탑코미디어,134580,18-Dec,77777777.77,77777777.77,11111111.11
7659,(주)탑코미디어,134580,19-Dec,-445.61,-445.61,-445.61
7660,(주)태경비케이,14580,11-Dec,15.99,15.99,15.99
7661,(주)태경비케이,14580,12-Dec,6.64,6.64,6.64
7662,(주)태경비케이,14580,13-Dec,9.6,9.6,9.6
7663,(주)태경비케이,14580,14-Dec,7.59,7.59,7.59
7664,(주)태경비케이,14580,15-Dec,6.47,6.47,6.47
7665,(주)태경비케이,14580,16-Dec,4.1,5.6,5.6
7666,(주)태경비케이,14580,17-Dec,3.51,4.44,4.44
7667,(주)태경비케이,14580,18-Dec,4.64,7.03,7.03
7668,(주)태경비케이,14580,19-Dec,2.32,3.29,3.29
7669,(주)태광,23160,11-Dec,397.56,397.56,397.56
7670,(주)태광,23160,12-Dec,968.08,968.08,968.08
7671,(주)태광,23160,13-Dec,828.54,828.54,828.54
7672,(주)태광,23160,14-Dec,269.1,269.1,269.1
7673,(주)태광,23160,15-Dec,406.92,406.92,406.92
7674,(주)태광,23160,16-Dec,68.97,68.97,68.97
7675,(주)태광,23160,17-Dec,80.26,80.26,80.26
7676,(주)태광,23160,18-Dec,89.9,84.93,84.93
7677,(주)태광,23160,19-Dec,30.35,27.32,27.32
7678,(주)태성,323280,19-Dec,77777777.77,77777777.77,11111111.11
7679,(주)태양,53620,11-Dec,53.52,53.64,53.64
7680,(주)태양,53620,12-Dec,83.62,83.92,83.92
7681,(주)태양,53620,13-Dec,157.85,158.62,158.62
7682,(주)태양,53620,14-Dec,382.29,381.73,381.73
7683,(주)태양,53620,15-Dec,7.22,7.2,7.2
7684,(주)태양,53620,16-Dec,64.13,64.05,64.05
7685,(주)태양,53620,17-Dec,57.48,57.64,57.64
7686,(주)태양,53620,18-Dec,-12.93,-12.86,-12.86
7687,(주)태양,53620,19-Dec,46.35,46.4,46.4
7688,(주)태영건설,9410,11-Dec,1.88,3.05,3.05
7689,(주)태영건설,9410,12-Dec,1.84,2.33,2.33
7690,(주)태영건설,9410,13-Dec,1.1,2.48,2.48
7691,(주)태영건설,9410,14-Dec,-1.45,0.48,0.48
7692,(주)태영건설,9410,15-Dec,0.12,1.34,1.34
7693,(주)태영건설,9410,16-Dec,3.78,2.87,2.87
7694,(주)태영건설,9410,17-Dec,13.63,8.46,8.46
7695,(주)태영건설,9410,18-Dec,15.28,11.9,11.9
7696,(주)태영건설,9410,19-Dec,13.5,9.5,9.5
7697,(주)태웅,44490,11-Dec,12.14,12.14,12.14
7698,(주)태웅,44490,12-Dec,1.56,1.56,1.56
7699,(주)태웅,44490,13-Dec,0.72,0.72,0.72
7700,(주)태웅,44490,14-Dec,10.47,10.47,10.47
7701,(주)태웅,44490,15-Dec,16.08,16.08,16.08
7702,(주)태웅,44490,16-Dec,10.08,10.08,10.08
7703,(주)태웅,44490,17-Dec,-0.66,-0.66,-0.66
7704,(주)태웅,44490,18-Dec,-4.38,-4.38,-4.38
7705,(주)태웅,44490,19-Dec,-3.67,-3.67,-3.67
7706,(주)태웅로직스,124560,19-Dec,15.26,16.33,16.33
7707,(주)테라젠이텍스,66700,11-Dec,-4.98,-2.78,-2.78
7708,(주)테라젠이텍스,66700,12-Dec,-7.69,-5.31,-5.31
7709,(주)테라젠이텍스,66700,13-Dec,3.64,2.74,2.74
7710,(주)테라젠이텍스,66700,14-Dec,2.56,2.44,2.44
7711,(주)테라젠이텍스,66700,15-Dec,8.63,4.24,4.24
7712,(주)테라젠이텍스,66700,16-Dec,1.24,1.37,1.37
7713,(주)테라젠이텍스,66700,17-Dec,-0.32,0.21,0.21
7714,(주)테라젠이텍스,66700,18-Dec,-5.77,-3.14,-3.14
7715,(주)테라젠이텍스,66700,19-Dec,0.38,1.24,1.24
7716,(주)테스,95610,11-Dec,21.26,21.26,21.26
7717,(주)테스,95610,12-Dec,4.73,4.73,4.73
7718,(주)테스,95610,13-Dec,7.57,7.49,7.49
7719,(주)테스,95610,14-Dec,16.17,14.82,14.82
7720,(주)테스,95610,15-Dec,17.4,15.6,15.6
7721,(주)테스,95610,16-Dec,148.79,146.03,146.03
7722,(주)테스,95610,17-Dec,601.85,574.5,574.5
7723,(주)테스,95610,18-Dec,594.51,586.4,586.4
7724,(주)테스,95610,19-Dec,265.02,263.69,263.69
7725,(주)테이팩스,55490,17-Dec,6.31,5.78,5.78
7726,(주)테이팩스,55490,18-Dec,6.87,5.88,5.88
7727,(주)테이팩스,55490,19-Dec,7.76,7.06,7.06
7728,(주)테크윙,89030,11-Dec,14.33,14.33,14.33
7729,(주)테크윙,89030,12-Dec,7.41,7.41,7.41
7730,(주)테크윙,89030,13-Dec,6.16,6.02,6.02
7731,(주)테크윙,89030,14-Dec,5.62,4.65,4.65
7732,(주)테크윙,89030,15-Dec,16.14,12.67,12.67
7733,(주)테크윙,89030,16-Dec,11.04,10.02,10.02
7734,(주)테크윙,89030,17-Dec,10.01,9.82,9.82
7735,(주)테크윙,89030,18-Dec,6.87,5.82,5.82
7736,(주)테크윙,89030,19-Dec,5.11,5.09,5.09
7737,(주)텔레칩스,54450,11-Dec,77777777.77,77777777.77,11111111.11
7738,(주)텔레칩스,54450,12-Dec,-252.87,77777777.77,-252.87
7739,(주)텔레칩스,54450,13-Dec,77777777.77,77777777.77,11111111.11
7740,(주)텔레칩스,54450,14-Dec,77777777.77,77777777.77,11111111.11
7741,(주)텔레칩스,54450,15-Dec,77777777.77,77777777.77,11111111.11
7742,(주)텔레칩스,54450,16-Dec,77777777.77,77777777.77,11111111.11
7743,(주)텔레칩스,54450,17-Dec,77777777.77,77777777.77,11111111.11
7744,(주)텔레칩스,54450,18-Dec,77777777.77,77777777.77,11111111.11
7745,(주)텔레칩스,54450,19-Dec,262.5,203.02,203.02
7746,(주)텔레필드,91440,11-Dec,3.2,3.2,3.2
7747,(주)텔레필드,91440,12-Dec,4.31,4.31,4.31
7748,(주)텔레필드,91440,13-Dec,2.05,2.05,2.05
7749,(주)텔레필드,91440,14-Dec,9.83,9.83,9.83
7750,(주)텔레필드,91440,15-Dec,4.52,4.52,4.52
7751,(주)텔레필드,91440,16-Dec,-4.43,-4.43,-4.43
7752,(주)텔레필드,91440,17-Dec,0.88,1.35,1.35
7753,(주)텔레필드,91440,18-Dec,-12.29,-10.79,-10.79
7754,(주)텔레필드,91440,19-Dec,2.23,4.92,4.92
7755,(주)텔콘알에프제약,200230,14-Dec,149.64,139.45,139.45
7756,(주)텔콘알에프제약,200230,15-Dec,27.03,-30.17,-30.17
7757,(주)텔콘알에프제약,200230,16-Dec,-7.39,-7.56,-7.56
7758,(주)텔콘알에프제약,200230,17-Dec,-2.6,-3.6,-3.6
7759,(주)텔콘알에프제약,200230,18-Dec,-1.18,-1.54,-1.54
7760,(주)텔콘알에프제약,200230,19-Dec,1.64,1.63,1.63
7761,(주)토니모리,214420,15-Dec,74.82,71.94,71.94
7762,(주)토니모리,214420,16-Dec,194.34,141.73,141.73
7763,(주)토니모리,214420,17-Dec,17.36,-2.37,-2.37
7764,(주)토니모리,214420,18-Dec,5.19,-2.26,-2.26
7765,(주)토니모리,214420,19-Dec,2.0,-0.08,-0.08
7766,(주)토박스코리아,215480,15-Dec,77777777.77,77777777.77,11111111.11
7767,(주)토박스코리아,215480,16-Dec,77777777.77,77777777.77,11111111.11
7768,(주)토박스코리아,215480,17-Dec,29.47,29.47,29.47
7769,(주)토박스코리아,215480,18-Dec,-3.31,-3.31,-3.31
7770,(주)토박스코리아,215480,19-Dec,1.73,1.73,1.73
7771,(주)토비스,51360,11-Dec,9.28,8.73,8.73
7772,(주)토비스,51360,12-Dec,7.38,6.41,6.41
7773,(주)토비스,51360,13-Dec,14.62,12.02,12.02
7774,(주)토비스,51360,14-Dec,79.96,73.79,73.79
7775,(주)토비스,51360,15-Dec,71.96,30.31,30.31
7776,(주)토비스,51360,16-Dec,53.09,26.7,26.7
7777,(주)토비스,51360,17-Dec,45.16,17.48,17.48
7778,(주)토비스,51360,18-Dec,44.93,20.93,20.93
7779,(주)토비스,51360,19-Dec,48.45,20.46,20.46
7780,(주)토탈소프트뱅크,45340,11-Dec,-47.57,-47.57,-47.57
7781,(주)토탈소프트뱅크,45340,12-Dec,-40.02,-40.02,-40.02
7782,(주)토탈소프트뱅크,45340,13-Dec,-57.39,-57.39,-57.39
7783,(주)토탈소프트뱅크,45340,14-Dec,8.1,8.1,8.1
7784,(주)토탈소프트뱅크,45340,15-Dec,-15.07,-15.07,-15.07
7785,(주)토탈소프트뱅크,45340,16-Dec,8.47,8.47,8.47
7786,(주)토탈소프트뱅크,45340,17-Dec,3.33,3.33,3.33
7787,(주)토탈소프트뱅크,45340,18-Dec,15.39,15.39,15.39
7788,(주)토탈소프트뱅크,45340,19-Dec,25.5,25.5,25.5
7789,(주)톱텍,108230,11-Dec,76.16,76.16,76.16
7790,(주)톱텍,108230,12-Dec,28.84,27.62,27.62
7791,(주)톱텍,108230,13-Dec,8.44,7.02,7.02
7792,(주)톱텍,108230,14-Dec,6.82,4.73,4.73
7793,(주)톱텍,108230,15-Dec,11.89,8.93,8.93
7794,(주)톱텍,108230,16-Dec,69.63,51.76,51.76
7795,(주)톱텍,108230,17-Dec,106.89,103.12,103.12
7796,(주)톱텍,108230,18-Dec,35.5,26.17,26.17
7797,(주)톱텍,108230,19-Dec,1.97,-1.75,-1.75
7798,(주)투비소프트,79970,11-Dec,238.35,238.35,238.35
7799,(주)투비소프트,79970,12-Dec,1970.2,1975.06,1975.06
7800,(주)투비소프트,79970,13-Dec,15.76,15.81,15.81
7801,(주)투비소프트,79970,14-Dec,22.31,29.78,29.78
7802,(주)투비소프트,79970,15-Dec,4379.68,2867.48,2867.48
7803,(주)투비소프트,79970,16-Dec,3.2,3.15,3.15
7804,(주)투비소프트,79970,17-Dec,-6.76,-8.82,-8.82
7805,(주)투비소프트,79970,18-Dec,-3.02,-4.83,-4.83
7806,(주)투비소프트,79970,19-Dec,-3.35,-6.45,-6.45
7807,(주)트루윈,105550,14-Dec,3.44,3.44,3.44
7808,(주)트루윈,105550,15-Dec,-2.6,-2.6,-2.6
7809,(주)트루윈,105550,16-Dec,-11.88,-11.88,-11.88
7810,(주)트루윈,105550,17-Dec,-1.56,-1.56,-1.56
7811,(주)트루윈,105550,18-Dec,1.46,1.46,1.46
7812,(주)트루윈,105550,19-Dec,-2.19,-2.19,-2.19
7813,(주)특수건설,26150,11-Dec,-3.35,-3.35,-3.35
7814,(주)특수건설,26150,12-Dec,0.38,0.38,0.38
7815,(주)특수건설,26150,13-Dec,-2.3,-2.3,-2.3
7816,(주)특수건설,26150,14-Dec,-6.59,-6.59,-6.59
7817,(주)특수건설,26150,15-Dec,1.22,1.22,1.22
7818,(주)특수건설,26150,16-Dec,0.68,0.68,0.68
7819,(주)특수건설,26150,17-Dec,3.15,3.14,3.14
7820,(주)특수건설,26150,18-Dec,0.98,1.29,1.29
7821,(주)특수건설,26150,19-Dec,0.83,0.65,0.65
7822,(주)티라유텍,322180,19-Dec,8.71,8.71,8.71
7823,(주)티로보틱스,117730,18-Dec,7.64,7.32,7.32
7824,(주)티로보틱스,117730,19-Dec,-2.4,-2.84,-2.84
7825,(주)티비씨,33830,11-Dec,41.22,40.72,40.72
7826,(주)티비씨,33830,12-Dec,142.69,145.96,145.96
7827,(주)티비씨,33830,13-Dec,201.13,202.52,202.52
7828,(주)티비씨,33830,14-Dec,520.86,519.56,519.56
7829,(주)티비씨,33830,15-Dec,192.66,187.7,187.7
7830,(주)티비씨,33830,16-Dec,813.98,152.74,152.74
7831,(주)티비씨,33830,17-Dec,2391.55,571.69,571.69
7832,(주)티비씨,33830,18-Dec,227.31,228.0,228.0
7833,(주)티비씨,33830,19-Dec,519.12,521.2,521.2
7834,(주)티비에이치글로벌,84870,11-Dec,0.8,4.36,4.36
7835,(주)티비에이치글로벌,84870,12-Dec,-0.04,2.99,2.99
7836,(주)티비에이치글로벌,84870,13-Dec,1.25,7.0,7.0
7837,(주)티비에이치글로벌,84870,14-Dec,-8.95,16.53,16.53
7838,(주)티비에이치글로벌,84870,15-Dec,-6.89,-4.09,-4.09
7839,(주)티비에이치글로벌,84870,16-Dec,-2.54,6.08,6.08
7840,(주)티비에이치글로벌,84870,17-Dec,0.26,13.04,13.04
7841,(주)티비에이치글로벌,84870,18-Dec,-0.47,-0.47,-0.47
7842,(주)티비에이치글로벌,84870,19-Dec,1.76,1.76,1.76
7843,(주)티사이언티픽,57680,11-Dec,-3.97,-3.97,-3.97
7844,(주)티사이언티픽,57680,12-Dec,-22.79,-22.79,-22.79
7845,(주)티사이언티픽,57680,13-Dec,-16.43,-16.43,-16.43
7846,(주)티사이언티픽,57680,14-Dec,2.45,2.45,2.45
7847,(주)티사이언티픽,57680,15-Dec,-4.62,-4.63,-4.63
7848,(주)티사이언티픽,57680,16-Dec,-10.43,-11.03,-11.03
7849,(주)티사이언티픽,57680,17-Dec,-2.04,-2.04,-2.04
7850,(주)티사이언티픽,57680,18-Dec,-0.68,-0.68,-0.68
7851,(주)티사이언티픽,57680,19-Dec,3.91,3.91,3.91
7852,(주)티씨케이,64760,11-Dec,610.95,610.95,610.95
7853,(주)티씨케이,64760,12-Dec,77777777.77,77777777.77,11111111.11
7854,(주)티씨케이,64760,13-Dec,77777777.77,77777777.77,11111111.11
7855,(주)티씨케이,64760,14-Dec,77777777.77,77777777.77,11111111.11
7856,(주)티씨케이,64760,15-Dec,77777777.77,77777777.77,11111111.11
7857,(주)티씨케이,64760,16-Dec,77777777.77,77777777.77,11111111.11
7858,(주)티씨케이,64760,17-Dec,77777777.77,77777777.77,11111111.11
7859,(주)티씨케이,64760,18-Dec,77777777.77,77777777.77,11111111.11
7860,(주)티씨케이,64760,19-Dec,5311.6,5311.6,5311.6
7861,(주)티앤알바이오팹,246710,18-Dec,-1435.68,-1435.68,-1435.68
7862,(주)티앤알바이오팹,246710,19-Dec,-149.08,-149.08,-149.08
7863,(주)티에스넥스젠,43220,11-Dec,-3.12,-3.12,-3.12
7864,(주)티에스넥스젠,43220,12-Dec,-17.98,-17.98,-17.98
7865,(주)티에스넥스젠,43220,13-Dec,-0.79,-0.79,-0.79
7866,(주)티에스넥스젠,43220,14-Dec,0.21,0.05,0.05
7867,(주)티에스넥스젠,43220,15-Dec,-8.29,-10.54,-10.54
7868,(주)티에스넥스젠,43220,16-Dec,-5.15,-7.16,-7.16
7869,(주)티에스넥스젠,43220,17-Dec,-3.84,-4.04,-4.04
7870,(주)티에스넥스젠,43220,18-Dec,-8.12,-8.22,-8.22
7871,(주)티에스넥스젠,43220,19-Dec,1.2,1.19,1.19
7872,(주)티에스이,131290,11-Dec,77777777.77,14.85,14.85
7873,(주)티에스이,131290,12-Dec,77777777.77,3.84,3.84
7874,(주)티에스이,131290,13-Dec,77777777.77,2.92,2.92
7875,(주)티에스이,131290,14-Dec,77777777.77,8.73,8.73
7876,(주)티에스이,131290,15-Dec,77777777.77,0.53,0.53
7877,(주)티에스이,131290,16-Dec,77777777.77,-21.96,-21.96
7878,(주)티에스이,131290,17-Dec,77777777.77,29.57,29.57
7879,(주)티에스이,131290,18-Dec,77777777.77,22.89,22.89
7880,(주)티에스이,131290,19-Dec,4812.14,33.85,33.85
7881,(주)티에스트릴리온,317240,19-Dec,77777777.77,77777777.77,11111111.11
7882,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15
7883,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36
7884,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34
7885,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09
7886,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9
7887,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31
7888,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38
7889,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81
7890,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76
7891,(주)티엘아이,62860,11-Dec,-8.99,-0.06,-0.06
7892,(주)티엘아이,62860,12-Dec,12.71,4.17,4.17
7893,(주)티엘아이,62860,13-Dec,16.83,-2.86,-2.86
7894,(주)티엘아이,62860,14-Dec,1573.52,4.19,4.19
7895,(주)티엘아이,62860,15-Dec,475.66,1.63,1.63
7896,(주)티엘아이,62860,16-Dec,-3469.95,-19.01,-19.01
7897,(주)티엘아이,62860,17-Dec,77777777.77,77777777.77,11111111.11
7898,(주)티엘아이,62860,18-Dec,77777777.77,77777777.77,11111111.11
7899,(주)티엘아이,62860,19-Dec,203.59,35.2,35.2
7900,(주)티움바이오,321550,19-Dec,-408.77,-408.77,-408.77
7901,(주)티웨이항공,91810,18-Dec,46.16,47.07,47.07
7902,(주)티웨이항공,91810,19-Dec,-0.69,-0.64,-0.64
7903,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95
7904,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47
7905,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58
7906,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11
7907,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39
7908,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14
7909,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54
7910,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21
7911,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79
7912,(주)티케이케미칼,104480,11-Dec,4.8,3.8,3.8
7913,(주)티케이케미칼,104480,12-Dec,-1.81,-1.81,-1.81
7914,(주)티케이케미칼,104480,13-Dec,0.05,0.05,0.05
7915,(주)티케이케미칼,104480,14-Dec,0.42,0.42,0.42
7916,(주)티케이케미칼,104480,15-Dec,1.36,1.36,1.36
7917,(주)티케이케미칼,104480,16-Dec,1.16,1.16,1.16
7918,(주)티케이케미칼,104480,17-Dec,1.14,1.14,1.14
7919,(주)티케이케미칼,104480,18-Dec,6.23,6.23,6.23
7920,(주)티케이케미칼,104480,19-Dec,1.18,1.11,1.11
7921,(주)티플랙스,81150,11-Dec,3.95,5.21,5.21
7922,(주)티플랙스,81150,12-Dec,3.32,3.55,3.55
7923,(주)티플랙스,81150,13-Dec,3.02,3.03,3.03
7924,(주)티플랙스,81150,14-Dec,2.08,2.08,2.08
7925,(주)티플랙스,81150,15-Dec,2.56,1.78,1.78
7926,(주)티플랙스,81150,16-Dec,3.01,3.01,3.01
7927,(주)티플랙스,81150,17-Dec,3.63,3.63,3.63
7928,(주)티플랙스,81150,18-Dec,2.93,2.93,2.93
7929,(주)티플랙스,81150,19-Dec,3.33,3.33,3.33
