,회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),영업활동,투자활동,재무활동,영업활동(연결),투자활동(연결),재무활동(연결),기업수명
1467,(주)디에이피,66900,2019/12,14418556.0,-17533364.0,7409482.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1468,(주)디엔에이링크,127120,2011/12,-2444385.0,-4990898.0,9801984.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
1469,(주)디엔에이링크,127120,2012/12,-783150.0,-7893915.0,9014533.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
1470,(주)디엔에이링크,127120,2013/12,-277963.0,-1125853.0,-935104.0,,,,0.0,0.0,0.0,8.0,8.0,8.0,0.0
1471,(주)디엔에이링크,127120,2014/12,-143136.0,1503540.0,-754240.0,,,,0.0,1.0,0.0,8.0,8.0,8.0,4.0
1472,(주)디엔에이링크,127120,2015/12,-2833153.0,-14078451.0,20873151.0,-3728909.0,-13131006.0,20873151.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1473,(주)디엔에이링크,127120,2016/12,-3339377.0,-1261450.0,1573140.0,-3769565.0,-761771.0,1573140.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1474,(주)디엔에이링크,127120,2017/12,-2310658.0,5980261.0,-1573140.0,-2490195.0,6154961.0,-1573140.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
1475,(주)디엔에이링크,127120,2018/12,-1425254.0,-6142070.0,11877010.0,-1601998.0,-3513892.0,11877010.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1476,(주)디엔에이링크,127120,2019/12,-415072.0,-3413815.0,103831.0,-1299141.0,-4153480.0,31668.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1477,(주)디엔에프,92070,2011/12,2434578.0,-2045121.0,329076.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1478,(주)디엔에프,92070,2012/12,786135.0,-13956772.0,12567213.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1479,(주)디엔에프,92070,2013/12,-190147.0,-1349044.0,2047576.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
1480,(주)디엔에프,92070,2014/12,15698799.0,-3573017.0,-7431217.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1481,(주)디엔에프,92070,2015/12,17449331.0,-11796113.0,-3502199.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1482,(주)디엔에프,92070,2016/12,12735185.0,-20206630.0,6546346.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1483,(주)디엔에프,92070,2017/12,20820113.0,-11959872.0,-5986715.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1484,(주)디엔에프,92070,2018/12,8118534.0,-12693560.0,1864192.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1485,(주)디엔에프,92070,2019/12,3927776.0,-4942101.0,-2722979.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1486,(주)디엔오토모티브,7340,2011/12,10750390.0,74383043.0,-70652454.0,3212672.0,62158818.0,-53265246.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1487,(주)디엔오토모티브,7340,2012/12,52625712.0,30266415.0,-73928701.0,63110756.0,42568583.0,-98880728.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1488,(주)디엔오토모티브,7340,2013/12,37063641.0,-46369297.0,12086458.0,49053882.0,-77744745.0,27864569.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1489,(주)디엔오토모티브,7340,2014/12,43979982.0,-18456899.0,-22314140.0,59545217.0,-76784974.0,33858849.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
1490,(주)디엔오토모티브,7340,2015/12,69304178.0,-75291726.0,-7936880.0,114660742.0,-122736555.0,-5208101.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1491,(주)디엔오토모티브,7340,2016/12,47075883.0,-37499047.0,-6614702.0,136105489.0,-73904895.0,-23024748.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1492,(주)디엔오토모티브,7340,2017/12,8554455.0,5152219.0,-19212572.0,79757790.0,-45099051.0,-50949483.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1493,(주)디엔오토모티브,7340,2018/12,69001410.0,-16097526.0,-4808327.0,74155011.0,-49398093.0,36316959.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
1494,(주)디엔오토모티브,7340,2019/12,14132036.0,-32882167.0,-9366980.0,90547902.0,-93930528.0,-29429144.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1495,(주)디엠에스,68790,2011/12,-49966018.0,-40184725.0,87050919.0,-58620429.0,-40276223.0,92937347.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1496,(주)디엠에스,68790,2012/12,61312258.0,-15130876.0,-58407158.0,61908563.0,-19525147.0,-53825701.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1497,(주)디엠에스,68790,2013/12,-9213402.0,6663054.0,-1476165.0,2165921.0,-11154039.0,6026951.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
1498,(주)디엠에스,68790,2014/12,-4875077.0,1774644.0,5215804.0,-883441.0,-1768572.0,1629919.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
1499,(주)디엠에스,68790,2015/12,22477993.0,-457245.0,-30101556.0,23542788.0,-214396.0,-28458011.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1500,(주)디엠에스,68790,2016/12,17289166.0,-2408286.0,-15988816.0,11704991.0,-3109544.0,-13721437.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1501,(주)디엠에스,68790,2017/12,6036139.0,-14544825.0,17704808.0,14704740.0,-15310430.0,13986719.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1502,(주)디엠에스,68790,2018/12,-25393056.0,-2494154.0,24949944.0,-22710728.0,-3837764.0,22775363.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1503,(주)디엠에스,68790,2019/12,27562793.0,1870894.0,-28145623.0,19679203.0,3285324.0,-28509076.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1504,(주)디오,39840,2011/12,3127740.0,3837504.0,-6848287.0,3409370.0,3766334.0,-6821250.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1505,(주)디오,39840,2012/12,7702243.0,-4841027.0,-356467.0,6897902.0,-4381783.0,-3081.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1506,(주)디오,39840,2013/12,-3376545.0,-1799997.0,2060100.0,-4100832.0,-1215475.0,2589135.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1507,(주)디오,39840,2014/12,-892083.0,-2502784.0,3256942.0,-317463.0,-1606228.0,2769490.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1508,(주)디오,39840,2015/12,14644323.0,-781793.0,-13194221.0,14120282.0,-453023.0,-13194221.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1509,(주)디오,39840,2016/12,11005318.0,-9441764.0,1537451.0,11490344.0,-9008802.0,2355913.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1510,(주)디오,39840,2017/12,3218499.0,-13930094.0,12671291.0,5780282.0,-15788018.0,11290780.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1511,(주)디오,39840,2018/12,-403020.0,-17336272.0,21367331.0,12177430.0,-20440328.0,20317260.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1512,(주)디오,39840,2019/12,8670989.0,-36458240.0,25522776.0,9631415.0,-43817020.0,24895960.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1513,(주)디와이디,219550,2015/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
1514,(주)디와이디,219550,2016/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
1515,(주)디와이디,219550,2017/12,5577958.0,-312926.0,0.0,,,,1.0,0.0,9.0,8.0,8.0,8.0,0.0
1516,(주)디와이디,219550,2018/12,1492008.0,6130895.0,-15003089.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
1517,(주)디와이디,219550,2019/12,-4386056.0,-18174166.0,17716644.0,-4877393.0,-17925099.0,18016644.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1518,(주)디이엔티,79810,2011/12,-1534827.0,-1601296.0,-1295269.0,,,,0.0,0.0,0.0,8.0,8.0,8.0,0.0
1519,(주)디이엔티,79810,2012/12,4915565.0,-9241322.0,-205078.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1520,(주)디이엔티,79810,2013/12,118098.0,735067.0,80000.0,,,,1.0,1.0,1.0,8.0,8.0,8.0,0.0
1521,(주)디이엔티,79810,2014/12,-597224.0,-1145562.0,-30000.0,-600814.0,-1010028.0,-30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,(주)디이엔티,79810,2015/12,873928.0,-5825987.0,6450000.0,792451.0,-5855386.0,6450000.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1523,(주)디이엔티,79810,2016/12,-16304896.0,-2740951.0,14823446.0,-16066864.0,-2421841.0,14453486.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1524,(주)디이엔티,79810,2017/12,6452754.0,-13512517.0,13917001.0,7063413.0,-13423382.0,13667001.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1525,(주)디이엔티,79810,2018/12,-11568948.0,1661314.0,2870367.0,-11461608.0,1426157.0,2590367.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
1526,(주)디이엔티,79810,2019/12,-939450.0,5671475.0,-6703102.0,-1080903.0,5697012.0,-6703102.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
1527,(주)디지아이,43360,2011/12,2116473.0,1027096.0,-3222741.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
1528,(주)디지아이,43360,2012/12,849421.0,-890227.0,209240.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1529,(주)디지아이,43360,2013/12,-548178.0,1495536.0,-929096.0,,,,0.0,1.0,0.0,8.0,8.0,8.0,4.0
1530,(주)디지아이,43360,2014/12,-514184.0,672491.0,-471431.0,-604791.0,761426.0,-469431.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
1531,(주)디지아이,43360,2015/12,-784779.0,2301275.0,-842488.0,,,,0.0,1.0,0.0,8.0,8.0,8.0,4.0
1532,(주)디지아이,43360,2016/12,9884.0,-618732.0,-462589.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1533,(주)디지아이,43360,2017/12,1322382.0,-809346.0,-512995.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1534,(주)디지아이,43360,2018/12,229286.0,700436.0,-773065.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
1535,(주)디지아이,43360,2019/12,-214629.0,414676.0,-2083.0,,,,0.0,1.0,0.0,8.0,8.0,8.0,4.0
1536,(주)디지캡,197140,2018/12,2914598.0,-9790997.0,4683061.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1537,(주)디지캡,197140,2019/12,2700355.0,-7418209.0,6960336.0,2206935.0,-5821508.0,8170522.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1538,(주)디지털대성,68930,2011/12,4074812.0,-5140200.0,117181.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1539,(주)디지털대성,68930,2012/12,5884541.0,-6626842.0,343804.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
1540,(주)디지털대성,68930,2013/12,7779132.0,-4554641.0,-1474895.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1541,(주)디지털대성,68930,2014/12,10929282.0,-8928719.0,-1657962.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
1542,(주)디지털대성,68930,2015/12,6692544.0,-5012897.0,-2522539.0,6975243.0,-2112507.0,-3582539.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1543,(주)디지털대성,68930,2016/12,11383550.0,-6945226.0,-2826571.0,14104452.0,-4956866.0,-4505399.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1544,(주)디지털대성,68930,2017/12,7455786.0,-7353280.0,-2667282.0,11840651.0,-6542398.0,-5667282.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1545,(주)디지털대성,68930,2018/12,11407755.0,-1862218.0,-6612267.0,20464591.0,-6174517.0,-8654614.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1546,(주)디지털대성,68930,2019/12,19706319.0,-17619199.0,138782.0,29166547.0,-23672399.0,-2730981.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
1547,(주)디지틀조선일보,33130,2011/12,7057652.0,-4836898.0,-742305.0,7477243.0,-4987458.0,-742305.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1548,(주)디지틀조선일보,33130,2012/12,9959645.0,-8982605.0,-1113458.0,10001614.0,-8996614.0,-1113458.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1549,(주)디지틀조선일보,33130,2013/12,4124130.0,-2500488.0,-1484611.0,4356223.0,-2801842.0,-1484611.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
1550,(주)디지틀조선일보,33130,2014/12,6468529.0,-4385796.0,-1484611.0,6620700.0,-4390973.0,-1484611.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
