회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
(주)구영테크,053270,2017/12,74298129,61735712,149833357,127099113,자동차 및 트레일러 제조업
(주)구영테크,053270,2018/12,81928926,69673553,195238339,172978813,자동차 및 트레일러 제조업
(주)구영테크,053270,2019/12,93132845,79774125,230853336,208667166,자동차 및 트레일러 제조업
(주)국동,005320,2011/12,100097439,86396894,154293577,134179552,도매 및 상품 중개업
(주)국동,005320,2012/12,91524436,75786153,138172746,112722986,도매 및 상품 중개업
(주)국동,005320,2013/12,95716049,78656021,147860227,123575979,도매 및 상품 중개업
(주)국동,005320,2014/12,117861978,95550889,186086561,153250540,도매 및 상품 중개업
(주)국동,005320,2015/12,102431161,82651994,170296068,140601202,도매 및 상품 중개업
(주)국동,005320,2016/12,127275873,102252563,197368723,160651679,도매 및 상품 중개업
(주)국동,005320,2017/12,130016453,111577387,191602989,163195489,도매 및 상품 중개업
(주)국동,005320,2018/12,136811631,115258052,219550054,183038971,도매 및 상품 중개업
(주)국동,005320,2019/12,116180044,99266447,223077183,188905199,도매 및 상품 중개업
(주)국보,001140,2011/12,118304924,110401747,130636214,121478547,육상운송 및 파이프라인 운송업
(주)국보,001140,2012/12,109183947,101495533,122343037,112775782,육상운송 및 파이프라인 운송업
(주)국보,001140,2013/12,108994114,101240956,117073443,107727279,육상운송 및 파이프라인 운송업
(주)국보,001140,2014/12,89859741,84920430,97520169,91556717,육상운송 및 파이프라인 운송업
(주)국보,001140,2015/12,85267457,80391773,91618545,85746776,육상운송 및 파이프라인 운송업
(주)국보,001140,2016/12,77773715,72438469,87333326,79591802,육상운송 및 파이프라인 운송업
(주)국보,001140,2017/12,74662255,69821126,78255522,72337683,육상운송 및 파이프라인 운송업
(주)국보,001140,2018/12,66929948,64102691,71549828,67935985,육상운송 및 파이프라인 운송업
(주)국보,001140,2019/12,58296078,56501133,89087334,71346937,육상운송 및 파이프라인 운송업
(주)국보디자인,066620,2011/12,123203000,104476612,130689686,110146120,전문직별 공사업
(주)국보디자인,066620,2012/12,118458574,99523026,119402993,100272273,전문직별 공사업
(주)국보디자인,066620,2013/12,153216189,133394653,163518536,141528744,전문직별 공사업
(주)국보디자인,066620,2014/12,158268803,136427117,176373907,150086662,전문직별 공사업
(주)국보디자인,066620,2015/12,157657615,139094723,192608497,167038905,전문직별 공사업
(주)국보디자인,066620,2016/12,191620729,165798273,201410031,176586073,전문직별 공사업
(주)국보디자인,066620,2017/12,262522024,219241879,270658405,224690293,전문직별 공사업
(주)국보디자인,066620,2018/12,231093439,197658770,254259835,216708444,전문직별 공사업
(주)국보디자인,066620,2019/12,237054909,211116237,269005976,236763672,전문직별 공사업
(주)국순당,043650,2011/12,124279594,71050728,127686247,73054530,음료 제조업
(주)국순당,043650,2012/12,115146725,63606595,118697826,65490982,음료 제조업
(주)국순당,043650,2013/12,96140591,55586775,99173525,57173733,음료 제조업
(주)국순당,043650,2014/12,89173752,54216676,91863604,55688500,음료 제조업
(주)국순당,043650,2015/12,74955341,48640465,77443124,50017004,음료 제조업
(주)국순당,043650,2016/12,68425801,40999107,69701266,42026522,음료 제조업
(주)국순당,043650,2017/12,60087461,36938506,62761236,38986795,음료 제조업
(주)국순당,043650,2018/12,52679104,32145829,61496072,38750320,음료 제조업
(주)국순당,043650,2019/12,48045002,30836825,102095769,73665131,음료 제조업
(주)국영지앤엠,006050,2011/12,42569848,42885119,,,비금속 광물제품 제조업
(주)국영지앤엠,006050,2012/12,43781593,43286767,,,비금속 광물제품 제조업
(주)국영지앤엠,006050,2013/12,55789778,53028778,,,비금속 광물제품 제조업
(주)국영지앤엠,006050,2014/12,51491847,48486069,,,비금속 광물제품 제조업
(주)국영지앤엠,006050,2015/12,40107647,39614548,,,비금속 광물제품 제조업
(주)국영지앤엠,006050,2016/12,51456556,49594430,,,비금속 광물제품 제조업
(주)국영지앤엠,006050,2017/12,62861661,59698131,,,비금속 광물제품 제조업
(주)국영지앤엠,006050,2018/12,56301480,55344975,,,비금속 광물제품 제조업
(주)국영지앤엠,006050,2019/12,73013468,69721549,,,비금속 광물제품 제조업
(주)국전약품,307750,2018/12,,,,,의료용 물질 및 의약품 제조업
(주)국전약품,307750,2019/12,,,,,의료용 물질 및 의약품 제조업
(주)그래디언트,035080,2011/12,9501248,0,428571939,282364606,소매업; 자동차 제외
(주)그래디언트,035080,2012/12,11150621,0,454225001,299062441,소매업; 자동차 제외
(주)그래디언트,035080,2013/12,7939840,0,2930521926,2623897237,소매업; 자동차 제외
(주)그래디언트,035080,2014/12,7753595,0,3135027346,2828895725,소매업; 자동차 제외
(주)그래디언트,035080,2015/12,12870821,0,3536848758,3149191043,소매업; 자동차 제외
(주)그래디언트,035080,2016/12,16516754,0,3845761388,3422959059,소매업; 자동차 제외
(주)그래디언트,035080,2017/12,12485184,0,3541486629,3155796412,소매업; 자동차 제외
(주)그래디언트,035080,2018/12,12237889,0,3440906300,3085740379,소매업; 자동차 제외
(주)그래디언트,035080,2019/12,8719700,0,3412333826,3033401434,소매업; 자동차 제외
(주)그리티,204020,2018/12,117056356,46452906,119259702,49005066,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2019/12,120984485,54427584,123079831,56407950,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그린플러스,186230,2019/12,39502728,32031887,48831866,39379899,1차 금속 제조업
(주)글로벌스탠다드테크놀로지,083450,2011/12,40662578,27560469,41504144,25904818,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2012/12,62774905,41946601,64812103,39987385,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2013/12,78917554,56410457,80982977,54728168,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2014/12,85992839,62260560,89122994,60458294,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2015/12,80102292,54830439,84422579,53943632,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2016/12,81859588,54772873,90819412,57475833,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2017/12,154761834,106969813,162835484,106768667,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2018/12,115619452,79909787,129850197,86354595,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2019/12,150777009,93911473,168231754,101887447,기타 기계 및 장비 제조업
(주)금비,008870,2011/09,90614774,69214079,182184368,140978607,비금속 광물제품 제조업
(주)금비,008870,2012/09,83296660,65710703,176226095,139613667,비금속 광물제품 제조업
(주)금비,008870,2013/09,82028937,65848567,175061513,140973207,비금속 광물제품 제조업
(주)금비,008870,2014/09,80715556,67226149,177506459,143669634,비금속 광물제품 제조업
(주)금비,008870,2015/09,93629076,70808420,189495056,145599764,비금속 광물제품 제조업
(주)금비,008870,2016/09,100327539,77325158,200543667,154437741,비금속 광물제품 제조업
(주)금비,008870,2017/09,80379261,59060653,185531452,142510120,비금속 광물제품 제조업
(주)금비,008870,2018/09,90793198,67372177,196995589,153041065,비금속 광물제품 제조업
(주)금비,008870,2019/09,91480486,68894781,201404468,157515543,비금속 광물제품 제조업
(주)금양,001570,2011/12,100918699,87166520,109810009,92297702,화학물질 및 화학제품 제조업; 의약품 제외
(주)금양,001570,2012/12,108275608,93743028,122905331,102473314,화학물질 및 화학제품 제조업; 의약품 제외
(주)금양,001570,2013/12,132045280,118655638,156304448,135822559,화학물질 및 화학제품 제조업; 의약품 제외
(주)금양,001570,2014/12,137946044,122147399,158550531,138461108,화학물질 및 화학제품 제조업; 의약품 제외
(주)금양,001570,2015/12,152450369,133378038,158999533,136083219,화학물질 및 화학제품 제조업; 의약품 제외
(주)금양,001570,2016/12,161001876,140453584,168681746,137529479,화학물질 및 화학제품 제조업; 의약품 제외
(주)금양,001570,2017/12,150809075,132987458,180373683,144907191,화학물질 및 화학제품 제조업; 의약품 제외
(주)금양,001570,2018/12,151676398,131231107,205441375,165009911,화학물질 및 화학제품 제조업; 의약품 제외
(주)금양,001570,2019/12,135915020,116450575,172723864,136904841,화학물질 및 화학제품 제조업; 의약품 제외
(주)금호에이치티,214330,2015/12,181779820,151765503,203071984,171095297,자동차 및 트레일러 제조업
(주)금호에이치티,214330,2016/12,189733826,166274808,208574892,184573472,자동차 및 트레일러 제조업
(주)금호에이치티,214330,2017/12,165485490,147104514,179707629,161231384,자동차 및 트레일러 제조업
(주)금호에이치티,214330,2018/12,189250383,174071615,209260006,188087059,자동차 및 트레일러 제조업
(주)금호에이치티,214330,2019/12,221734443,209805966,251095062,236522956,자동차 및 트레일러 제조업
(주)금화피에스시,036190,2011/12,82738193,62321930,,,전문직별 공사업
(주)금화피에스시,036190,2012/12,108224285,82245906,,,전문직별 공사업
(주)금화피에스시,036190,2013/12,156630832,124205065,166122419,130836677,전문직별 공사업
(주)금화피에스시,036190,2014/12,166948026,137263298,189631759,155745728,전문직별 공사업
(주)금화피에스시,036190,2015/12,196919865,163287720,235969690,196313554,전문직별 공사업
(주)금화피에스시,036190,2016/12,201547339,165892111,235018376,194713192,전문직별 공사업
(주)금화피에스시,036190,2017/12,174993150,135491991,205781841,163075930,전문직별 공사업
(주)금화피에스시,036190,2018/12,202098199,155053912,233326733,182097574,전문직별 공사업
(주)금화피에스시,036190,2019/12,179177462,141596399,209435314,165793394,전문직별 공사업
(주)기가레인,049080,2013/12,94055571,75212048,94791934,74583953,기타 기계 및 장비 제조업
(주)기가레인,049080,2014/12,95460665,77271391,95718992,77942438,기타 기계 및 장비 제조업
(주)기가레인,049080,2015/12,61254807,72700909,61576391,72269409,기타 기계 및 장비 제조업
(주)기가레인,049080,2016/12,70397030,72502389,75445071,74497864,기타 기계 및 장비 제조업
(주)기가레인,049080,2017/12,89874499,75150521,100131227,82715768,기타 기계 및 장비 제조업
(주)기가레인,049080,2018/12,114668638,97333710,124772205,106042765,기타 기계 및 장비 제조업
(주)기가레인,049080,2019/12,63361399,76187720,72769411,85455615,기타 기계 및 장비 제조업
(주)기산텔레콤,035460,2011/12,36332290,32001840,65679195,58538412,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2012/12,49240507,37554587,74315907,61032255,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2013/12,48367030,38007753,79463728,62249172,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2014/12,41612762,32145798,74512326,59256394,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2015/12,45712905,37323138,79710503,66205739,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2016/12,24679656,19409331,59172319,49418392,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2017/12,29568090,23459863,63467585,54370843,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2018/12,24864346,21027572,56445716,47301809,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)기산텔레콤,035460,2019/12,30545683,22815941,67054955,52668790,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)까뮤이앤씨,013700,2011/12,90048208,108257108,,,종합 건설업
(주)까뮤이앤씨,013700,2012/12,90976586,84497586,,,종합 건설업
(주)까뮤이앤씨,013700,2013/12,83568532,80042482,,,종합 건설업
(주)까뮤이앤씨,013700,2014/12,123567918,115392871,,,종합 건설업
(주)까뮤이앤씨,013700,2015/12,132370311,121522768,,,종합 건설업
(주)까뮤이앤씨,013700,2016/12,139708060,128536153,,,종합 건설업
(주)까뮤이앤씨,013700,2017/12,172176860,153324535,,,종합 건설업
(주)까뮤이앤씨,013700,2018/12,116296828,104503933,,,종합 건설업
(주)까뮤이앤씨,013700,2019/12,283420655,255158649,,,종합 건설업
(주)까스텔바작,308100,2019/12,81068234,31201605,81358617,31238794,소매업; 자동차 제외
(주)나노,187790,2014/12,,,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2015/12,14881694,17550603,29901810,29883383,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2016/12,18480121,21667763,48175171,50037070,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2017/12,29944292,24597470,73089292,62721642,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2018/12,34238747,29195935,81942719,71007597,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노,187790,2019/12,38421023,33401716,73694955,66484746,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노브릭,286750,2019/12,7775408,5874843,7775408,5874843,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2011/12,33480756,18793245,33480756,18805669,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2012/12,23644347,16412762,23644347,16429605,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2013/12,26827489,17161884,27009014,17289076,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2014/12,27926752,15558382,27926752,15558382,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2015/12,43140425,23332424,43140425,23332424,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2016/12,41111800,23265866,41111800,23265866,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2017/12,45568866,24870265,45568866,24870265,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2018/12,52249960,29703093,52249960,29703093,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노신소재,121600,2019/12,48892961,29575322,48892961,29575322,화학물질 및 화학제품 제조업; 의약품 제외
(주)나노엔텍,039860,2011/12,13088091,12422875,13153879,12411365,"의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2012/12,13561450,12416748,13435035,12287381,"의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2013/12,19071599,14159036,19084457,13907414,"의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2014/12,20255673,14843599,19498657,14039930,"의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2015/12,18652444,15117097,24839316,18756946,"의료, 정밀, 광학기기 및 시계 제조업"
(주)나노엔텍,039860,2016/12,19928840,17098146,22205895,17415702,"의료, 정밀, 광학기기 및 시계 제조업"
