회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS)
(주)에스아이리소스,65420,19-Dec,-11015441,11510200
(주)에스앤더블류,103230,11-Dec,-1282758,52023518
(주)에스앤더블류,103230,12-Dec,2565333,55064435
(주)에스앤더블류,103230,13-Dec,565689,55361669
(주)에스앤더블류,103230,14-Dec,200352,55149534
(주)에스앤더블류,103230,15-Dec,2615040,57344158
(주)에스앤더블류,103230,16-Dec,-1072387,56254776
(주)에스앤더블류,103230,17-Dec,-4191839,52440937
(주)에스앤더블류,103230,18-Dec,-10219575,42222988
(주)에스앤더블류,103230,19-Dec,-2754370,38950621
(주)에스앤에스텍,101490,11-Dec,4957330,62894586
(주)에스앤에스텍,101490,12-Dec,4721167,66998834
(주)에스앤에스텍,101490,13-Dec,-8045395,58200062
(주)에스앤에스텍,101490,14-Dec,-10630740,48633108
(주)에스앤에스텍,101490,15-Dec,7373238,65581321
(주)에스앤에스텍,101490,16-Dec,8961485,75143905
(주)에스앤에스텍,101490,17-Dec,3131678,78359802
(주)에스앤에스텍,101490,18-Dec,4622718,79668014
(주)에스앤에스텍,101490,19-Dec,10098863,88584280
(주)에스에너지,95910,11-Dec,676281,65475001
(주)에스에너지,95910,12-Dec,10328995,76514409
(주)에스에너지,95910,13-Dec,9223645,83982678
(주)에스에너지,95910,14-Dec,5106779,88084111
(주)에스에너지,95910,15-Dec,2995935,88304135
(주)에스에너지,95910,16-Dec,2839990,93595853
(주)에스에너지,95910,17-Dec,-4135901,100548034
(주)에스에너지,95910,18-Dec,879785,110244731
(주)에스에너지,95910,19-Dec,-572346,107947650
(주)에스에스알,275630,18-Dec,926037,21531893
(주)에스에스알,275630,19-Dec,1064866,22990515
(주)에스에이엠티,31330,11-Dec,10572059,41356829
(주)에스에이엠티,31330,12-Dec,14969926,53705694
(주)에스에이엠티,31330,13-Dec,15963748,69425189
(주)에스에이엠티,31330,14-Dec,-10539961,58859553
(주)에스에이엠티,31330,15-Dec,22980211,87293303
(주)에스에이엠티,31330,16-Dec,32256841,146496664
(주)에스에이엠티,31330,17-Dec,26257075,162251707
(주)에스에이엠티,31330,18-Dec,24603696,176896928
(주)에스에이엠티,31330,19-Dec,27653672,191566399
(주)에스에이티,60540,11-Dec,-2503956,24863984
(주)에스에이티,60540,12-Dec,7548749,33214551
(주)에스에이티,60540,13-Dec,1755925,37311301
(주)에스에이티,60540,14-Dec,2856986,47066727
(주)에스에이티,60540,15-Dec,2095002,52066787
(주)에스에이티,60540,16-Dec,2836691,62704995
(주)에스에이티,60540,17-Dec,2987125,65842295
(주)에스에이티,60540,18-Dec,3988310,70411410
(주)에스에이티,60540,19-Dec,5313289,74418053
(주)에스에프에이,56190,11-Dec,75623322,344660752
(주)에스에프에이,56190,12-Dec,68339577,358401177
(주)에스에프에이,56190,13-Dec,59794121,443563052
(주)에스에프에이,56190,14-Dec,37946406,455960493
(주)에스에프에이,56190,15-Dec,34646456,478009103
(주)에스에프에이,56190,16-Dec,90456123,561406099
(주)에스에프에이,56190,17-Dec,178761205,758066343
(주)에스에프에이,56190,18-Dec,142577752,751195515
(주)에스에프에이,56190,19-Dec,162393440,870970875
(주)에스에프에이반도체,36540,11-Dec,14085309,212075971
(주)에스에프에이반도체,36540,12-Dec,-8070618,206352521
(주)에스에프에이반도체,36540,13-Dec,-36231404,168107312
(주)에스에프에이반도체,36540,14-Dec,4161165,208174383
(주)에스에프에이반도체,36540,15-Dec,-217760629,187360698
(주)에스에프에이반도체,36540,16-Dec,3396761,195766852
(주)에스에프에이반도체,36540,17-Dec,6686029,206985940
(주)에스에프에이반도체,36540,18-Dec,6784791,213477954
(주)에스에프에이반도체,36540,19-Dec,11830114,227732431
(주)에스엘바이오닉스,214310,15-Dec,5124275,33264828
(주)에스엘바이오닉스,214310,16-Dec,-11859253,30548864
(주)에스엘바이오닉스,214310,17-Dec,-14327107,16562334
(주)에스엘바이오닉스,214310,18-Dec,-16812414,31417505
(주)에스엘바이오닉스,214310,19-Dec,-22981931,27014560
(주)에스엠라이프디자인그룹,63440,11-Dec,391627,28253625
(주)에스엠라이프디자인그룹,63440,12-Dec,-4779880,23195126
(주)에스엠라이프디자인그룹,63440,13-Dec,-5662371,19420449
(주)에스엠라이프디자인그룹,63440,14-Dec,-6358701,15159676
(주)에스엠라이프디자인그룹,63440,15-Dec,-7468712,13306103
(주)에스엠라이프디자인그룹,63440,16-Dec,-3568945,40309002
(주)에스엠라이프디자인그룹,63440,17-Dec,768269,41507483
(주)에스엠라이프디자인그룹,63440,18-Dec,-1958489,50146514
(주)에스엠라이프디자인그룹,63440,19-Dec,-2963320,48852704
(주)에스엠벡셀,10580,11-Dec,-1299735,21351525
(주)에스엠벡셀,10580,12-Dec,-2564402,18596387
(주)에스엠벡셀,10580,13-Dec,-2199332,17612218
(주)에스엠벡셀,10580,14-Dec,-1548096,16135952
(주)에스엠벡셀,10580,15-Dec,-3015719,13863651
(주)에스엠벡셀,10580,16-Dec,-5491414,17692604
(주)에스엠벡셀,10580,17-Dec,-5428854,19636780
(주)에스엠벡셀,10580,18-Dec,2835270,26820432
(주)에스엠벡셀,10580,19-Dec,-11195573,19362186
(주)에스엠엔터테인먼트,41510,11-Dec,16487446,108391403
(주)에스엠엔터테인먼트,41510,12-Dec,37177156,212311066
(주)에스엠엔터테인먼트,41510,13-Dec,17563774,228264622
(주)에스엠엔터테인먼트,41510,14-Dec,1886340,236694471
(주)에스엠엔터테인먼트,41510,15-Dec,4521214,254672896
(주)에스엠엔터테인먼트,41510,16-Dec,5293893,298478102
(주)에스엠엔터테인먼트,41510,17-Dec,18673267,320480631
(주)에스엠엔터테인먼트,41510,18-Dec,12390299,385514391
(주)에스엠엔터테인먼트,41510,19-Dec,12325434,411964920
(주)에스엠컬처앤콘텐츠,48550,11-Dec,818537,18202419
(주)에스엠컬처앤콘텐츠,48550,12-Dec,-10482100,39958590
(주)에스엠컬처앤콘텐츠,48550,13-Dec,1122881,56474185
(주)에스엠컬처앤콘텐츠,48550,14-Dec,-10757148,57922896
(주)에스엠컬처앤콘텐츠,48550,15-Dec,-5470562,55754575
(주)에스엠컬처앤콘텐츠,48550,16-Dec,-528250,56508428
(주)에스엠컬처앤콘텐츠,48550,17-Dec,-17592661,115547699
(주)에스엠컬처앤콘텐츠,48550,18-Dec,-1892736,113004198
(주)에스엠컬처앤콘텐츠,48550,19-Dec,3062872,116215057
(주)에스엠코어,7820,11-Dec,6010950,38561921
(주)에스엠코어,7820,12-Dec,5462286,41739073
(주)에스엠코어,7820,13-Dec,4417958,45472365
(주)에스엠코어,7820,14-Dec,6349101,49457489
(주)에스엠코어,7820,15-Dec,2860604,55955441
(주)에스엠코어,7820,16-Dec,-12283695,40101427
(주)에스엠코어,7820,17-Dec,-2392558,74685351
(주)에스엠코어,7820,18-Dec,2451956,75653489
(주)에스엠코어,7820,19-Dec,4468839,78435063
(주)에스원,12750,11-Dec,117329184,713951525
(주)에스원,12750,12-Dec,92162645,743408223
(주)에스원,12750,13-Dec,74246868,771078159
(주)에스원,12750,14-Dec,102305633,833710437
(주)에스원,12750,15-Dec,188191653,976643700
(주)에스원,12750,16-Dec,138464680,1096160558
(주)에스원,12750,17-Dec,140944815,1201286071
(주)에스원,12750,18-Dec,101069579,1255824567
(주)에스원,12750,19-Dec,141011143,1318704692
(주)에스제이그룹,306040,19-Dec,12419280,70240991
(주)에스제이엠,123700,11-Dec,13351766,97932734
(주)에스제이엠,123700,12-Dec,12092906,106301301
(주)에스제이엠,123700,13-Dec,11577554,115213565
(주)에스제이엠,123700,14-Dec,7238739,114496257
(주)에스제이엠,123700,15-Dec,7146192,118202545
(주)에스제이엠,123700,16-Dec,14854542,132152660
(주)에스제이엠,123700,17-Dec,6856823,137890693
(주)에스제이엠,123700,18-Dec,2388324,137536739
(주)에스제이엠,123700,19-Dec,1881662,137619136
(주)에스제이엠홀딩스,25530,11-Dec,8767575,107422456
(주)에스제이엠홀딩스,25530,12-Dec,2258572,107670151
(주)에스제이엠홀딩스,25530,13-Dec,171638,106880501
(주)에스제이엠홀딩스,25530,14-Dec,7823008,122970451
(주)에스제이엠홀딩스,25530,15-Dec,11140754,128296558
(주)에스제이엠홀딩스,25530,16-Dec,5673839,132841897
(주)에스제이엠홀딩스,25530,17-Dec,15329920,145287351
(주)에스제이엠홀딩스,25530,18-Dec,3468326,146889013
(주)에스제이엠홀딩스,25530,19-Dec,4972059,150965853
(주)에스지글로벌,1380,11-Dec,1190345,105663763
(주)에스지글로벌,1380,12-Dec,-9575294,97283960
(주)에스지글로벌,1380,13-Dec,2785900,101989951
(주)에스지글로벌,1380,14-Dec,-1421545,101455405
(주)에스지글로벌,1380,15-Dec,-2725112,97674030
(주)에스지글로벌,1380,16-Dec,2664419,100859793
(주)에스지글로벌,1380,17-Dec,3780490,112286890
(주)에스지글로벌,1380,18-Dec,2376959,113893096
(주)에스지글로벌,1380,19-Dec,5907592,122013418
(주)에스지세계물산,4060,11-Dec,4089631,214082625
(주)에스지세계물산,4060,12-Dec,4105579,218344182
(주)에스지세계물산,4060,13-Dec,-4627350,213932281
(주)에스지세계물산,4060,14-Dec,-11457354,201811268
(주)에스지세계물산,4060,15-Dec,2641887,206348550
(주)에스지세계물산,4060,16-Dec,-3906469,203091712
(주)에스지세계물산,4060,17-Dec,-7500006,194304143
(주)에스지세계물산,4060,18-Dec,5735725,197748626
(주)에스지세계물산,4060,19-Dec,15699891,211240279
(주)에스지엔지,40610,11-Dec,2191441,81408020
(주)에스지엔지,40610,12-Dec,3917210,85304961
(주)에스지엔지,40610,13-Dec,3221945,88477956
(주)에스지엔지,40610,14-Dec,3296040,91634573
(주)에스지엔지,40610,15-Dec,4077050,95715405
(주)에스지엔지,40610,16-Dec,1972937,97719415
(주)에스지엔지,40610,17-Dec,2686807,101919598
(주)에스지엔지,40610,18-Dec,-3427846,98313812
(주)에스지엔지,40610,19-Dec,263610,98372794
(주)에스코넥,96630,11-Dec,1000297,45924008
(주)에스코넥,96630,12-Dec,2068842,54901655
(주)에스코넥,96630,13-Dec,8884832,65796027
(주)에스코넥,96630,14-Dec,3869563,63637826
(주)에스코넥,96630,15-Dec,5072224,67016718
(주)에스코넥,96630,16-Dec,4997022,71899668
(주)에스코넥,96630,17-Dec,5114609,73800867
(주)에스코넥,96630,18-Dec,2668469,75105862
(주)에스코넥,96630,19-Dec,-7117098,68338130
(주)에스텍파마,41910,11-Dec,8470058,49670070
(주)에스텍파마,41910,12-Dec,9990579,60694862
(주)에스텍파마,41910,13-Dec,3706037,67958526
(주)에스텍파마,41910,14-Dec,8538801,75988451
(주)에스텍파마,41910,15-Dec,-516879,72257487
(주)에스텍파마,41910,16-Dec,3021739,77254023
(주)에스텍파마,41910,17-Dec,1650094,83723500
(주)에스텍파마,41910,18-Dec,6583947,89107649
(주)에스텍파마,41910,19-Dec,15087412,102438385
(주)에스티아이,39440,11-Dec,8209377,22733691
(주)에스티아이,39440,12-Dec,4053445,26382349
(주)에스티아이,39440,13-Dec,5090849,31891103
(주)에스티아이,39440,14-Dec,5153418,38707685
(주)에스티아이,39440,15-Dec,9469680,48578674
(주)에스티아이,39440,16-Dec,15567668,62495890
(주)에스티아이,39440,17-Dec,23113275,82523199
(주)에스티아이,39440,18-Dec,20582381,149173065
(주)에스티아이,39440,19-Dec,21382326,163482205
(주)에스티오,98660,11-Dec,3941691,33361443
(주)에스티오,98660,12-Dec,3498174,36335877
(주)에스티오,98660,13-Dec,-949182,35199021
(주)에스티오,98660,14-Dec,-1136608,26978795
(주)에스티오,98660,15-Dec,4352862,31136084
(주)에스티오,98660,16-Dec,3213670,33858492
(주)에스티오,98660,17-Dec,-135867,33661329
(주)에스티오,98660,18-Dec,-295168,32979823
(주)에스티오,98660,19-Dec,3273993,35125446
(주)에스티큐브,52020,11-Dec,-4159436,11195749
(주)에스티큐브,52020,12-Dec,350427,11861283
(주)에스티큐브,52020,13-Dec,-13302349,11353611
(주)에스티큐브,52020,14-Dec,-10058971,21760385
(주)에스티큐브,52020,15-Dec,-4323784,21824274
(주)에스티큐브,52020,16-Dec,-4982774,31238081
(주)에스티큐브,52020,17-Dec,-10797601,28363850
(주)에스티큐브,52020,18-Dec,-8838551,49381466
(주)에스티큐브,52020,19-Dec,-16931271,34110393
(주)에스폴리텍,50760,11-Dec,3869644,40614725
(주)에스폴리텍,50760,12-Dec,4174723,44849481
(주)에스폴리텍,50760,13-Dec,2747072,46359284
(주)에스폴리텍,50760,14-Dec,351671,46642263
(주)에스폴리텍,50760,15-Dec,1757766,48501419
(주)에스폴리텍,50760,16-Dec,4152970,48596836
(주)에스폴리텍,50760,17-Dec,-3271096,45234824
(주)에스폴리텍,50760,18-Dec,2029529,46983386
(주)에스폴리텍,50760,19-Dec,13147795,59208859
(주)에스피시스템스,317830,19-Dec,1812968,32205925
(주)에스피씨삼립,5610,11-Dec,6281902,158901913
(주)에스피씨삼립,5610,12-Dec,10633760,165740269
(주)에스피씨삼립,5610,13-Dec,14777553,177035337
(주)에스피씨삼립,5610,14-Dec,16794765,188807154
(주)에스피씨삼립,5610,15-Dec,15993567,198597005
(주)에스피씨삼립,5610,16-Dec,22117840,210484028
(주)에스피씨삼립,5610,17-Dec,30779622,191344789
(주)에스피씨삼립,5610,18-Dec,28385490,292350572
(주)에스피씨삼립,5610,19-Dec,32567347,316214626
(주)에스피지,58610,11-Dec,3009588,61739650
(주)에스피지,58610,12-Dec,1645589,60505117
(주)에스피지,58610,13-Dec,1867006,60197890
(주)에스피지,58610,14-Dec,3006156,69510158
(주)에스피지,58610,15-Dec,3265283,69359855
(주)에스피지,58610,16-Dec,15249091,95980248
(주)에스피지,58610,17-Dec,-9223301,88310770
(주)에스피지,58610,18-Dec,890465,108801463
(주)에스피지,58610,19-Dec,-748656,106201387
(주)에쎈테크,43340,11-Dec,-8896604,27164487
(주)에쎈테크,43340,12-Dec,-5616904,19441398
(주)에쎈테크,43340,13-Dec,1171044,20670169
(주)에쎈테크,43340,14-Dec,1055122,22080260
(주)에쎈테크,43340,15-Dec,1896753,26201627
(주)에쎈테크,43340,16-Dec,1804599,28006226
(주)에쎈테크,43340,17-Dec,619431,28625658
(주)에쎈테크,43340,18-Dec,2012643,30053028
(주)에쎈테크,43340,19-Dec,-493110,27748132
(주)에이디칩스,54630,11-Dec,622309,11629902
(주)에이디칩스,54630,12-Dec,-2240088,9283117
(주)에이디칩스,54630,13-Dec,-2511823,6959149
(주)에이디칩스,54630,14-Dec,-3722441,3765750
(주)에이디칩스,54630,15-Dec,-1854507,5939136
(주)에이디칩스,54630,16-Dec,1527513,9758883
(주)에이디칩스,54630,17-Dec,483583,32338156
(주)에이디칩스,54630,18-Dec,-7107526,25465454
(주)에이디칩스,54630,19-Dec,-12906462,30047364
(주)에이디테크놀로지,200710,14-Dec,10595475,37081645
(주)에이디테크놀로지,200710,15-Dec,2655326,37913155
(주)에이디테크놀로지,200710,16-Dec,-4031789,34512535
(주)에이디테크놀로지,200710,17-Dec,170261,38582001
(주)에이디테크놀로지,200710,18-Dec,8440874,48836939
(주)에이디테크놀로지,200710,19-Dec,8757827,56441596
(주)에이루트,96690,11-Dec,3719810,29900102
(주)에이루트,96690,12-Dec,2561003,33140262
(주)에이루트,96690,13-Dec,4044985,36685247
(주)에이루트,96690,14-Dec,2658609,38648224
(주)에이루트,96690,15-Dec,2482518,40630742
(주)에이루트,96690,16-Dec,-27851508,78111774
(주)에이루트,96690,17-Dec,-14001768,73434427
(주)에이루트,96690,18-Dec,-14760196,64736011
(주)에이루트,96690,19-Dec,126089,85330816
(주)에이블씨엔씨,78520,11-Dec,27841105,114638878
(주)에이블씨엔씨,78520,12-Dec,38795177,151838636
(주)에이블씨엔씨,78520,13-Dec,6476840,163016056
(주)에이블씨엔씨,78520,14-Dec,1387157,162971567
(주)에이블씨엔씨,78520,15-Dec,13005411,177162095
(주)에이블씨엔씨,78520,16-Dec,16877054,187917253
(주)에이블씨엔씨,78520,17-Dec,4109561,289659228
(주)에이블씨엔씨,78520,18-Dec,-10439939,305135321
(주)에이블씨엔씨,78520,19-Dec,-28541479,271023440
(주)에이비프로바이오,195990,15-Dec,15070404,99267932
(주)에이비프로바이오,195990,16-Dec,2439688,107429712
(주)에이비프로바이오,195990,17-Dec,-13507026,94671105
(주)에이비프로바이오,195990,18-Dec,-11498245,104249227
(주)에이비프로바이오,195990,19-Dec,-31644420,136922841
(주)에이스침대,3800,11-Dec,37945894,250944640
(주)에이스침대,3800,12-Dec,34345158,281325947
(주)에이스침대,3800,13-Dec,29518162,307001351
(주)에이스침대,3800,14-Dec,24153371,326573180
(주)에이스침대,3800,15-Dec,30973232,352043045
(주)에이스침대,3800,16-Dec,30840802,373870728
(주)에이스침대,3800,17-Dec,27368219,396771464
(주)에이스침대,3800,18-Dec,30309785,431618553
(주)에이스침대,3800,19-Dec,44215798,468519490
(주)에이스테크놀로지,88800,11-Dec,25347117,121569991
(주)에이스테크놀로지,88800,12-Dec,-2386543,119762178
(주)에이스테크놀로지,88800,13-Dec,10513423,130584973
(주)에이스테크놀로지,88800,14-Dec,10142477,143792521
(주)에이스테크놀로지,88800,15-Dec,6456735,158852895
(주)에이스테크놀로지,88800,16-Dec,-18981688,149184205
(주)에이스테크놀로지,88800,17-Dec,-54449324,80160471
(주)에이스테크놀로지,88800,18-Dec,2468556,95656331
(주)에이스테크놀로지,88800,19-Dec,-5206755,109076371
(주)에이스토리,241840,19-Dec,-1184915,38607933
(주)에이엔피,15260,11-Dec,-6961412,43834659
(주)에이엔피,15260,12-Dec,1289659,52221049
(주)에이엔피,15260,13-Dec,504405,55111323
(주)에이엔피,15260,14-Dec,943150,56653622
(주)에이엔피,15260,15-Dec,-788430,57632536
(주)에이엔피,15260,16-Dec,5036114,67670848
(주)에이엔피,15260,17-Dec,-10856615,55874865
(주)에이엔피,15260,18-Dec,-9079314,66117056
(주)에이엔피,15260,19-Dec,-6714589,57090819
(주)에이치비테크놀러지,78150,11-Dec,-4408188,15144922
(주)에이치비테크놀러지,78150,12-Dec,-10243700,12814189
(주)에이치비테크놀러지,78150,13-Dec,21375326,77201096
(주)에이치비테크놀러지,78150,14-Dec,1334555,79176080
(주)에이치비테크놀러지,78150,15-Dec,6840427,86443555
(주)에이치비테크놀러지,78150,16-Dec,29384760,121497905
(주)에이치비테크놀러지,78150,17-Dec,37781094,156097410
(주)에이치비테크놀러지,78150,18-Dec,6084971,153956468
(주)에이치비테크놀러지,78150,19-Dec,1815645,155992932
(주)에이치시티,72990,16-Dec,4181766,42884307
(주)에이치시티,72990,17-Dec,318440,43094358
(주)에이치시티,72990,18-Dec,4610658,46381499
(주)에이치시티,72990,19-Dec,7271952,52011987
(주)에이치알에스,36640,11-Dec,5616732,62116697
(주)에이치알에스,36640,12-Dec,3575667,63547235
(주)에이치알에스,36640,13-Dec,3383666,66082631
(주)에이치알에스,36640,14-Dec,4371205,69286996
