회사명,거래소코드,회계년도,매출액(수익)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),통계청 한국표준산업분류 10차(소분류)
(주)지에스글로벌,001250,2015/12,1926450,1849774,2262023,2169767,  상품 종합 도매업
(주)지에스글로벌,001250,2016/12,2135564,2052413,2553791,2448212,  상품 종합 도매업
(주)지에스글로벌,001250,2017/12,2919489,2827264,3387389,3247381,  상품 종합 도매업
(주)지에스글로벌,001250,2018/12,3563768,3464944,4058528,3919799,  상품 종합 도매업
(주)지에스글로벌,001250,2019/12,3306498,3199815,3889400,3741420,  상품 종합 도매업
(주)지에스글로벌,001250,2020/12,2323734,2220188,2815021,2692773,  상품 종합 도매업
(주)지에스리테일,007070,2011/12,3984028,3142683,3981608,3135612,  종합 소매업
(주)지에스리테일,007070,2012/12,4502005,3514383,4499656,3506389,  종합 소매업
(주)지에스리테일,007070,2013/12,4705552,3656068,4708562,3647347,  종합 소매업
(주)지에스리테일,007070,2014/12,4958374,3899309,4962384,3886535,  종합 소매업
(주)지에스리테일,007070,2015/12,6189348,4988695,6273142,5034118,  종합 소매업
(주)지에스리테일,007070,2016/12,7186238,5851905,7402006,6015117,  종합 소매업
(주)지에스리테일,007070,2017/12,7946893,6474297,8266567,6707255,  종합 소매업
(주)지에스리테일,007070,2018/12,8354476,6610423,8691612,6852864,  종합 소매업
(주)지에스리테일,007070,2019/12,8621106,6792418,9006929,7064846,  종합 소매업
(주)지에스리테일,007070,2020/12,8569243,6768038,8862319,7031023,  종합 소매업
(주)지에스이,053050,2001/12,,,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2002/12,,,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2003/12,,,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2004/12,,,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2005/12,,,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2006/12,,,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2007/12,6087,4243,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2008/12,6925,4217,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2009/12,4701,1476,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2010/12,88464,71776,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2011/12,101624,84231,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2012/12,117722,99670,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2013/12,139283,120040,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2014/12,144389,124187,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2015/12,123139,101296,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2016/12,104151,81819,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2017/12,108461,86194,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2018/12,133549,108854,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2019/12,136363,112226,,,  연료용 가스 제조 및 배관공급업
(주)지에스이,053050,2020/12,120801,96001,,,  연료용 가스 제조 및 배관공급업
(주)지엔씨에너지,119850,2013/12,67371,58802,68530,59553,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)지엔씨에너지,119850,2014/12,72405,63293,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)지엔씨에너지,119850,2015/12,110280,96503,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)지엔씨에너지,119850,2016/12,116438,101824,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)지엔씨에너지,119850,2017/12,91843,81075,96668,85505,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)지엔씨에너지,119850,2018/12,96609,87641,126054,111709,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)지엔씨에너지,119850,2019/12,120308,110453,168346,150638,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)지엔씨에너지,119850,2020/12,117306,106888,161021,145562,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)지엔코,065060,2002/12,,,,,  봉제의복 제조업
(주)지엔코,065060,2003/12,,,,,  봉제의복 제조업
(주)지엔코,065060,2004/12,,,,,  봉제의복 제조업
(주)지엔코,065060,2005/12,,,,,  봉제의복 제조업
(주)지엔코,065060,2006/12,,,,,  봉제의복 제조업
(주)지엔코,065060,2007/12,67523,27560,,,  봉제의복 제조업
(주)지엔코,065060,2008/12,71575,29264,71575,29264,  봉제의복 제조업
(주)지엔코,065060,2009/12,75710,28200,75710,28200,  봉제의복 제조업
(주)지엔코,065060,2010/12,90561,29263,100965,30868,  봉제의복 제조업
(주)지엔코,065060,2011/12,112206,38375,123226,40745,  봉제의복 제조업
(주)지엔코,065060,2012/12,120720,44466,130981,46506,  봉제의복 제조업
(주)지엔코,065060,2013/12,113736,40449,131985,47565,  봉제의복 제조업
(주)지엔코,065060,2014/12,109550,42593,129496,49632,  봉제의복 제조업
(주)지엔코,065060,2015/12,104658,44310,123937,52843,  봉제의복 제조업
(주)지엔코,065060,2016/12,102649,44134,121812,51061,  봉제의복 제조업
(주)지엔코,065060,2017/12,106151,41728,143173,54926,  봉제의복 제조업
(주)지엔코,065060,2018/12,106568,45010,146404,84583,  봉제의복 제조업
(주)지엔코,065060,2019/12,101364,42172,155910,77364,  봉제의복 제조업
(주)지엔코,065060,2020/12,82475,37494,128166,64542,  봉제의복 제조업
(주)지투알,035000,2000/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2001/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2002/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2003/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2004/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2005/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2006/12,,,,,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2007/12,18617,3192,217521,160715,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2008/12,11945,7776,205974,152982,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2009/12,14929,0,225359,163235,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2010/12,15416,0,269788,188832,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2011/12,16225,0,324079,227086,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2012/12,14245,0,335846,230427,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2013/12,10057,0,349084,234974,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2014/12,11291,0,385598,266008,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2015/12,21115,4316,479291,344460,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2016/12,23084,7282,407959,263343,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2017/12,28958,5141,501301,346130,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2018/12,17218,1454,538207,368411,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2019/12,26765,256,542087,375247,  회사 본부 및 경영 컨설팅 서비스업
(주)지투알,035000,2020/12,31903,4,375617,210920,  회사 본부 및 경영 컨설팅 서비스업
(주)지티지웰니스,219750,2018/12,19705,11491,21507,12399,  의료용 기기 제조업
(주)지티지웰니스,219750,2019/12,27161,13878,30274,16054,  의료용 기기 제조업
(주)지티지웰니스,219750,2020/12,17968,13949,19979,15310,  의료용 기기 제조업
(주)진도,088790,2006/12,,,,,  기타 전문 도매업
(주)진도,088790,2007/12,93580,52174,,,  기타 전문 도매업
(주)진도,088790,2008/12,91083,63200,,,  기타 전문 도매업
(주)진도,088790,2009/12,80588,43213,,,  기타 전문 도매업
(주)진도,088790,2010/12,115513,60279,115792,60577,  기타 전문 도매업
(주)진도,088790,2011/12,142639,74679,142695,74752,  기타 전문 도매업
(주)진도,088790,2012/12,160506,91264,160506,91264,  기타 전문 도매업
(주)진도,088790,2013/12,152534,89368,152598,90173,  기타 전문 도매업
(주)진도,088790,2014/12,120946,70211,120942,70211,  기타 전문 도매업
(주)진도,088790,2015/12,121851,70964,121729,70837,  기타 전문 도매업
(주)진도,088790,2016/12,123053,68548,122963,68442,  기타 전문 도매업
(주)진도,088790,2017/12,128186,70062,128260,70108,  기타 전문 도매업
(주)진도,088790,2018/12,120063,66879,120088,66907,  기타 전문 도매업
(주)진도,088790,2019/12,77873,46971,77873,46974,  기타 전문 도매업
(주)진도,088790,2020/12,54472,30842,54469,30842,  기타 전문 도매업
(주)진로발효,018120,2000/12,,,,,  알코올음료 제조업
(주)진로발효,018120,2001/12,,,,,  알코올음료 제조업
(주)진로발효,018120,2002/12,,,,,  알코올음료 제조업
(주)진로발효,018120,2003/12,,,,,  알코올음료 제조업
(주)진로발효,018120,2004/12,,,,,  알코올음료 제조업
(주)진로발효,018120,2005/12,,,,,  알코올음료 제조업
(주)진로발효,018120,2006/12,,,,,  알코올음료 제조업
(주)진로발효,018120,2007/12,71421,46427,,,  알코올음료 제조업
(주)진로발효,018120,2008/12,75915,53867,,,  알코올음료 제조업
(주)진로발효,018120,2009/12,78295,57052,,,  알코올음료 제조업
(주)진로발효,018120,2010/12,76182,56655,,,  알코올음료 제조업
(주)진로발효,018120,2011/12,75871,62555,,,  알코올음료 제조업
(주)진로발효,018120,2012/12,80608,65529,,,  알코올음료 제조업
(주)진로발효,018120,2013/12,81633,61073,,,  알코올음료 제조업
(주)진로발효,018120,2014/12,85705,64499,,,  알코올음료 제조업
(주)진로발효,018120,2015/12,88652,64865,,,  알코올음료 제조업
(주)진로발효,018120,2016/12,85276,61925,86808,62772,  알코올음료 제조업
(주)진로발효,018120,2017/12,86702,64527,88459,65546,  알코올음료 제조업
(주)진로발효,018120,2018/12,85779,66525,86941,67054,  알코올음료 제조업
(주)진로발효,018120,2019/12,86574,68066,88418,68878,  알코올음료 제조업
(주)진로발효,018120,2020/12,99915,81817,101854,82935,  알코올음료 제조업
(주)진매트릭스,109820,2009/12,3543,504,,,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2010/12,2080,49,2080,49,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2011/12,5755,3517,9984,5604,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2012/12,5608,3728,8057,4827,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2013/12,4371,2985,7291,3831,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2014/12,4011,2758,6676,3654,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2015/12,4112,2773,5315,2958,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2016/12,3828,2792,5080,3149,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2017/12,3857,2879,5189,3332,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2018/12,3640,2728,4735,2979,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2019/12,5050,3263,,,  자연과학 및 공학 연구개발업
(주)진매트릭스,109820,2020/12,15901,4638,,,  자연과학 및 공학 연구개발업
(주)진바이오텍,086060,2006/12,,,,,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2007/12,14329,9030,,,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2008/12,13509,11001,,,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2009/12,16016,11766,17439,14478,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2010/12,14851,10713,18788,14555,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2011/12,18693,14917,29055,23760,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2012/12,27858,23480,58904,50414,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2013/12,23854,19619,55037,48125,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2014/12,21037,16949,51589,43914,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2015/12,21283,16272,52256,44430,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2016/12,21864,16322,55632,44995,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2017/12,20027,14723,55534,45786,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2018/12,22174,16577,62809,48087,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2019/12,23269,18881,58245,48545,  산업용 농·축산물 및 동·식물 도매업
(주)진바이오텍,086060,2020/12,24688,20612,59119,49547,  산업용 농·축산물 및 동·식물 도매업
(주)진성티이씨,036890,2000/12,,,,,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2001/12,,,,,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2002/12,,,,,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2003/12,,,,,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2004/12,,,,,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2005/12,,,,,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2006/12,,,,,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2007/12,112770,92830,,,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2008/12,106978,87195,131813,106599,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2009/12,65790,57744,102057,84695,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2010/12,119461,102705,168851,141483,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2011/12,178384,147895,201292,166543,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2012/12,171744,146455,178357,151657,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2013/12,159201,136351,168183,144048,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2014/12,180173,150322,186369,154716,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2015/12,180774,148421,177317,144531,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2016/12,156174,135427,177810,147695,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2017/12,216478,185295,244351,203734,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2018/12,295680,262418,354679,298981,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2019/12,277312,241903,355564,292879,  특수 목적용 기계 제조업
(주)진성티이씨,036890,2020/12,201571,178723,311241,258427,  특수 목적용 기계 제조업
(주)진양홀딩스,100250,2008/12,4250,957,202029,172243,  플라스틱제품 제조업
(주)진양홀딩스,100250,2009/12,9302,283,178893,149466,  플라스틱제품 제조업
(주)진양홀딩스,100250,2010/12,4649,1318,229814,192431,  플라스틱제품 제조업
(주)진양홀딩스,100250,2011/12,7440,1638,266247,223710,  플라스틱제품 제조업
(주)진양홀딩스,100250,2012/12,8970,1988,266151,224376,  플라스틱제품 제조업
(주)진양홀딩스,100250,2013/12,11667,2072,266144,219960,  플라스틱제품 제조업
(주)진양홀딩스,100250,2014/12,12219,1845,273558,225080,  플라스틱제품 제조업
(주)진양홀딩스,100250,2015/12,11903,1680,260896,210702,  플라스틱제품 제조업
(주)진양홀딩스,100250,2016/12,9929,0,259705,209868,  플라스틱제품 제조업
(주)진양홀딩스,100250,2017/12,13059,3396,265225,223096,  플라스틱제품 제조업
(주)진양홀딩스,100250,2018/12,27395,3446,241827,209088,  플라스틱제품 제조업
