회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS연결)
(주)쎄트렉아이,99320,17-Dec,5396783,54789512
(주)쎄트렉아이,99320,18-Dec,5065625,58484930
(주)쎄트렉아이,99320,19-Dec,7360267,64468264
(주)쎌마테라퓨틱스,15540,11-Dec,-5276166,13814279
(주)쎌마테라퓨틱스,15540,12-Dec,-8585182,12131576
(주)쎌마테라퓨틱스,15540,13-Dec,-3475215,11071807
(주)쎌마테라퓨틱스,15540,14-Dec,-12806333,9343940
(주)쎌마테라퓨틱스,15540,15-Dec,-27656403,6134029
(주)쎌마테라퓨틱스,15540,16-Dec,-10824654,5814209
(주)쎌마테라퓨틱스,15540,17-Dec,-7307788,7405820
(주)쎌마테라퓨틱스,15540,18-Dec,-10457672,3603572
(주)쎌마테라퓨틱스,15540,19-Dec,-24743331,3230670
(주)쎌바이오텍,49960,11-Dec,5216734,31765053
(주)쎌바이오텍,49960,12-Dec,6124863,36421286
(주)쎌바이오텍,49960,13-Dec,7799754,43050538
(주)쎌바이오텍,49960,14-Dec,10402695,52360554
(주)쎌바이오텍,49960,15-Dec,17505140,68757252
(주)쎌바이오텍,49960,16-Dec,18498516,84152854
(주)쎌바이오텍,49960,17-Dec,18197947,90196394
(주)쎌바이오텍,49960,18-Dec,19384224,105624887
(주)쎌바이오텍,49960,19-Dec,7231093,103602393
(주)쏠리드,50890,11-Dec,-2121117,48583951
(주)쏠리드,50890,12-Dec,4937674,56550265
(주)쏠리드,50890,13-Dec,14129618,73737073
(주)쏠리드,50890,14-Dec,14331375,94415977
(주)쏠리드,50890,15-Dec,985127,94663905
(주)쏠리드,50890,16-Dec,-71440529,77326484
(주)쏠리드,50890,17-Dec,-25861412,79604175
(주)쏠리드,50890,18-Dec,11220356,110297597
(주)쏠리드,50890,19-Dec,5410909,123629419
(주)씨씨에스충북방송,66790,11-Dec,-2973106,28701778
(주)씨씨에스충북방송,66790,12-Dec,-295098,40283419
(주)씨씨에스충북방송,66790,13-Dec,-3331429,35483175
(주)씨씨에스충북방송,66790,14-Dec,-4309461,35651543
(주)씨씨에스충북방송,66790,15-Dec,-2871046,35266026
(주)씨씨에스충북방송,66790,16-Dec,-2109479,33647312
(주)씨씨에스충북방송,66790,17-Dec,-7114186,31117137
(주)씨씨에스충북방송,66790,18-Dec,-7526602,24392529
(주)씨씨에스충북방송,66790,19-Dec,-1434493,24272672
(주)씨아이테크,4920,11-Dec,,
(주)씨아이테크,4920,12-Dec,,
(주)씨아이테크,4920,13-Dec,-797925,19490366
(주)씨아이테크,4920,14-Dec,-3485202,18516635
(주)씨아이테크,4920,15-Dec,1100015,29295713
(주)씨아이테크,4920,16-Dec,-1530372,34389719
(주)씨아이테크,4920,17-Dec,-11188168,22048387
(주)씨아이테크,4920,18-Dec,-3028913,24247898
(주)씨아이테크,4920,19-Dec,-4561924,31300438
(주)씨에스,65770,11-Dec,-2610813,41878331
(주)씨에스,65770,12-Dec,-2298648,52591649
(주)씨에스,65770,13-Dec,-16736423,37606163
(주)씨에스,65770,14-Dec,-18611298,38977183
(주)씨에스,65770,15-Dec,-8761188,9764625
(주)씨에스,65770,16-Dec,-7827815,19721144
(주)씨에스,65770,17-Dec,1000563,18900985
(주)씨에스,65770,18-Dec,4097741,22553086
(주)씨에스,65770,19-Dec,-538357,21759880
(주)씨에스에이코스믹,83660,11-Dec,-3622861,16028224
(주)씨에스에이코스믹,83660,12-Dec,-8578097,8931612
(주)씨에스에이코스믹,83660,13-Dec,-1165319,8773540
(주)씨에스에이코스믹,83660,14-Dec,-718951,8055997
(주)씨에스에이코스믹,83660,15-Dec,,
(주)씨에스에이코스믹,83660,16-Dec,,
(주)씨에스에이코스믹,83660,17-Dec,-9579263,23668196
(주)씨에스에이코스믹,83660,18-Dec,-464796,23623605
(주)씨에스에이코스믹,83660,19-Dec,-7636565,16511719
(주)씨엔플러스,115530,11-Dec,6551329,33058971
(주)씨엔플러스,115530,12-Dec,5263372,38942957
(주)씨엔플러스,115530,13-Dec,36246,38767208
(주)씨엔플러스,115530,14-Dec,-13087295,26180272
(주)씨엔플러스,115530,15-Dec,-12382074,17532191
(주)씨엔플러스,115530,16-Dec,-12402606,11958168
(주)씨엔플러스,115530,17-Dec,-625656,12361278
(주)씨엔플러스,115530,18-Dec,-7281364,15283963
(주)씨엔플러스,115530,19-Dec,-6574004,12843796
(주)씨유메디칼시스템,115480,11-Dec,,
(주)씨유메디칼시스템,115480,12-Dec,2179725,35390013
(주)씨유메디칼시스템,115480,13-Dec,184937,40299274
(주)씨유메디칼시스템,115480,14-Dec,-3870626,36150332
(주)씨유메디칼시스템,115480,15-Dec,1152693,40103400
(주)씨유메디칼시스템,115480,16-Dec,-1756661,41554259
(주)씨유메디칼시스템,115480,17-Dec,-3150464,42077582
(주)씨유메디칼시스템,115480,18-Dec,1730928,48461795
(주)씨유메디칼시스템,115480,19-Dec,-2944322,55569323
(주)씨제이이엔엠,35760,11-Dec,122881596,652705315
(주)씨제이이엔엠,35760,12-Dec,187546837,936193453
(주)씨제이이엔엠,35760,13-Dec,166535449,1169170429
(주)씨제이이엔엠,35760,14-Dec,105787151,1266412309
(주)씨제이이엔엠,35760,15-Dec,112018539,1350129444
(주)씨제이이엔엠,35760,16-Dec,32583106,1362888624
(주)씨제이이엔엠,35760,17-Dec,143441966,1484104100
(주)씨제이이엔엠,35760,18-Dec,184218974,3425648310
(주)씨제이이엔엠,35760,19-Dec,58615849,3151893494
(주)씨젠,96530,11-Dec,,
(주)씨젠,96530,12-Dec,,
(주)씨젠,96530,13-Dec,,
(주)씨젠,96530,14-Dec,9145301,94834882
(주)씨젠,96530,15-Dec,6778307,135303263
(주)씨젠,96530,16-Dec,7161247,142230027
(주)씨젠,96530,17-Dec,4050660,140230440
(주)씨젠,96530,18-Dec,10711351,128356437
(주)씨젠,96530,19-Dec,26709828,152825653
(주)씨티씨바이오,60590,11-Dec,-852841,44818989
(주)씨티씨바이오,60590,12-Dec,8180984,62399815
(주)씨티씨바이오,60590,13-Dec,857368,92226529
(주)씨티씨바이오,60590,14-Dec,-3551838,85490198
(주)씨티씨바이오,60590,15-Dec,2716637,99167702
(주)씨티씨바이오,60590,16-Dec,-2739081,90923242
(주)씨티씨바이오,60590,17-Dec,-20702202,74077643
(주)씨티씨바이오,60590,18-Dec,-9062855,86965571
(주)씨티씨바이오,60590,19-Dec,-13764930,74560125
(주)씨티케이,260930,17-Dec,15297752,171780280
(주)씨티케이,260930,18-Dec,7802899,170946675
(주)씨티케이,260930,19-Dec,7191007,174966492
(주)아가방앤컴퍼니,13990,11-Dec,7131868,150260809
(주)아가방앤컴퍼니,13990,12-Dec,2561932,148694757
(주)아가방앤컴퍼니,13990,13-Dec,2477166,149934622
(주)아가방앤컴퍼니,13990,14-Dec,-7226567,168179441
(주)아가방앤컴퍼니,13990,15-Dec,204276,170375575
(주)아가방앤컴퍼니,13990,16-Dec,1861903,172016687
(주)아가방앤컴퍼니,13990,17-Dec,-4896212,166967918
(주)아가방앤컴퍼니,13990,18-Dec,-15633574,151066730
(주)아가방앤컴퍼니,13990,19-Dec,-15811446,135039898
(주)아나패스,123860,11-Dec,,
(주)아나패스,123860,12-Dec,,
(주)아나패스,123860,13-Dec,,
(주)아나패스,123860,14-Dec,,
(주)아나패스,123860,15-Dec,,
(주)아나패스,123860,16-Dec,,
(주)아나패스,123860,17-Dec,,
(주)아나패스,123860,18-Dec,,
(주)아나패스,123860,19-Dec,,
(주)아난티,25980,11-Dec,,
(주)아난티,25980,12-Dec,-2580773,30881795
(주)아난티,25980,13-Dec,-4055171,26915356
(주)아난티,25980,14-Dec,2953830,46991947
(주)아난티,25980,15-Dec,37082825,281670958
(주)아난티,25980,16-Dec,27366878,311839416
(주)아난티,25980,17-Dec,2624089,330663169
(주)아난티,25980,18-Dec,-20280885,337085931
(주)아난티,25980,19-Dec,-7979908,393398992
(주)아리온테크놀로지,58220,11-Dec,,
(주)아리온테크놀로지,58220,12-Dec,,
(주)아리온테크놀로지,58220,13-Dec,,
(주)아리온테크놀로지,58220,14-Dec,,
(주)아리온테크놀로지,58220,15-Dec,,
(주)아리온테크놀로지,58220,16-Dec,-15243714,34328426
(주)아리온테크놀로지,58220,17-Dec,-21438450,22864788
(주)아리온테크놀로지,58220,18-Dec,-11169787,25386821
(주)아리온테크놀로지,58220,19-Dec,-7502144,19409782
(주)아모그린텍,125210,15-Dec,,
(주)아모그린텍,125210,16-Dec,,
(주)아모그린텍,125210,17-Dec,,
(주)아모그린텍,125210,19-Dec,,
(주)아모레퍼시픽,90430,11-Dec,327268765,2138303005
(주)아모레퍼시픽,90430,12-Dec,268443803,2343787065
(주)아모레퍼시픽,90430,13-Dec,267359054,2568131533
(주)아모레퍼시픽,90430,14-Dec,385133728,2878322277
(주)아모레퍼시픽,90430,15-Dec,584796055,3372330761
(주)아모레퍼시픽,90430,16-Dec,645728660,3896632070
(주)아모레퍼시픽,90430,17-Dec,398003012,4175374155
(주)아모레퍼시픽,90430,18-Dec,334844564,4446417082
(주)아모레퍼시픽,90430,19-Dec,223761028,4498840803
(주)아모레퍼시픽그룹,2790,11-Dec,376119479,3357591700
(주)아모레퍼시픽그룹,2790,12-Dec,345699260,3634213081
(주)아모레퍼시픽그룹,2790,13-Dec,355004957,3908946874
(주)아모레퍼시픽그룹,2790,14-Dec,497423837,4323365397
(주)아모레퍼시픽그룹,2790,15-Dec,673945276,4887804301
(주)아모레퍼시픽그룹,2790,16-Dec,811528531,5566878317
(주)아모레퍼시픽그룹,2790,17-Dec,489547958,5931973597
(주)아모레퍼시픽그룹,2790,18-Dec,376271212,6242470075
(주)아모레퍼시픽그룹,2790,19-Dec,282404952,6480146830
(주)아모텍,52710,11-Dec,-4315330,105841042
(주)아모텍,52710,12-Dec,9202573,113406383
(주)아모텍,52710,13-Dec,11185662,131829708
(주)아모텍,52710,14-Dec,-2296174,127799286
(주)아모텍,52710,15-Dec,15620108,150608786
(주)아모텍,52710,16-Dec,16341937,164915699
(주)아모텍,52710,17-Dec,25331268,191797583
(주)아모텍,52710,18-Dec,7117362,197403583
(주)아모텍,52710,19-Dec,363384,198886547
(주)아미노로직스,74430,11-Dec,-10362436,61272891
(주)아미노로직스,74430,12-Dec,-29982797,31502097
(주)아미노로직스,74430,13-Dec,-13874257,40424102
(주)아미노로직스,74430,14-Dec,-8100079,31846831
(주)아미노로직스,74430,15-Dec,-2824996,48275261
(주)아미노로직스,74430,16-Dec,-3741557,44547758
(주)아미노로직스,74430,17-Dec,542129,45142425
(주)아미노로직스,74430,18-Dec,7996263,53187874
(주)아미노로직스,74430,19-Dec,-1200843,51851737
(주)아바코,83930,11-Dec,8866047,74856668
(주)아바코,83930,12-Dec,-223074,86538739
(주)아바코,83930,13-Dec,-14958779,78530456
(주)아바코,83930,14-Dec,7158114,85532192
(주)아바코,83930,15-Dec,9873632,94781949
(주)아바코,83930,16-Dec,13723084,102869351
(주)아바코,83930,17-Dec,-1816577,104145089
(주)아바코,83930,18-Dec,25522772,119214462
(주)아바코,83930,19-Dec,19587873,130372632
(주)아바텍,149950,12-Dec,16808085,85786736
(주)아바텍,149950,13-Dec,15906480,97932004
(주)아바텍,149950,14-Dec,23772537,112637995
(주)아바텍,149950,15-Dec,7906068,119570957
(주)아바텍,149950,16-Dec,8145186,120242388
(주)아바텍,149950,17-Dec,14435536,137504200
(주)아바텍,149950,18-Dec,,
(주)아바텍,149950,19-Dec,7237344,136087802
(주)아세아텍,50860,11-Jun,4744234,73828495
(주)아세아텍,50860,12-Jun,5590932,78050494
(주)아세아텍,50860,13-Jun,6846295,83714016
(주)아세아텍,50860,14-Jun,2642592,85177816
(주)아세아텍,50860,15-Jun,2991824,78828626
(주)아세아텍,50860,16-Jun,3802304,88229560
(주)아세아텍,50860,17-Jun,4136855,92372268
(주)아세아텍,50860,18-Jun,,
(주)아세아텍,50860,19-Jun,,
(주)아센디오,12170,11-Dec,,
(주)아센디오,12170,12-Dec,-5725531,32243532
(주)아센디오,12170,13-Dec,-32079036,46460885
(주)아센디오,12170,14-Dec,-17968686,35696613
(주)아센디오,12170,15-Dec,-9767820,43772708
(주)아센디오,12170,16-Dec,,
(주)아센디오,12170,17-Dec,-39000492,51422463
(주)아센디오,12170,18-Dec,-27086261,52238958
(주)아센디오,12170,19-Dec,-64545340,-9493832
(주)아스타,246720,17-Dec,-4314269,14428035
(주)아스타,246720,18-Dec,-3521366,33247830
(주)아스타,246720,19-Dec,-14996408,15107143
(주)아스트,67390,14-Dec,,
(주)아스트,67390,15-Dec,,
(주)아스트,67390,16-Dec,6187874,92296319
(주)아스트,67390,17-Dec,1466069,115093134
(주)아스트,67390,18-Dec,4440460,120562649
(주)아스트,67390,19-Dec,499295,218066885
(주)아시아경제,127710,15-Dec,5967970,63097203
(주)아시아경제,127710,16-Dec,6836613,84077986
(주)아시아경제,127710,17-Dec,9975159,108700131
(주)아시아경제,127710,18-Dec,29531705,105491479
(주)아시아경제,127710,19-Dec,4083296,102610099
(주)아우딘퓨쳐스,227610,17-Dec,,
(주)아우딘퓨쳐스,227610,18-Dec,,
(주)아우딘퓨쳐스,227610,19-Dec,-18697227,34129547
(주)아이디스,143160,11-Dec,13835978,64914838
(주)아이디스,143160,12-Dec,25356424,88811587
(주)아이디스,143160,13-Dec,20102936,135216438
(주)아이디스,143160,14-Dec,10523263,142236445
(주)아이디스,143160,15-Dec,12913206,178145225
(주)아이디스,143160,16-Dec,-8019591,166343212
(주)아이디스,143160,17-Dec,9516813,151937399
(주)아이디스,143160,18-Dec,4337179,151806360
(주)아이디스,143160,19-Dec,1912288,152367514
(주)아이디스홀딩스,54800,11-Dec,81057457,139163469
(주)아이디스홀딩스,54800,12-Dec,14772396,187413615
(주)아이디스홀딩스,54800,13-Dec,30482796,434023642
(주)아이디스홀딩스,54800,14-Dec,-33723308,391975447
(주)아이디스홀딩스,54800,15-Dec,37683286,469530858
(주)아이디스홀딩스,54800,16-Dec,20862922,476340099
(주)아이디스홀딩스,54800,17-Dec,30867107,573330575
(주)아이디스홀딩스,54800,18-Dec,53785250,611162023
(주)아이디스홀딩스,54800,19-Dec,13476746,616336729
(주)아이마켓코리아,122900,11-Dec,,
(주)아이마켓코리아,122900,12-Dec,38562621,316042762
(주)아이마켓코리아,122900,13-Dec,38556558,344821044
(주)아이마켓코리아,122900,14-Dec,44140122,433106418
(주)아이마켓코리아,122900,15-Dec,49565642,449048433
(주)아이마켓코리아,122900,16-Dec,35590037,457452921
(주)아이마켓코리아,122900,17-Dec,15658864,440472077
(주)아이마켓코리아,122900,18-Dec,20722286,441527180
(주)아이마켓코리아,122900,19-Dec,25787600,426528758
(주)아이비김영,339950,19-Dec,,
(주)아이센스,99190,13-Dec,18641928,104319344
(주)아이센스,99190,14-Dec,14339779,118808130
(주)아이센스,99190,15-Dec,14455366,132222165
(주)아이센스,99190,16-Dec,17544912,154382371
(주)아이센스,99190,17-Dec,15144223,165152174
(주)아이센스,99190,18-Dec,22414155,183266928
(주)아이센스,99190,19-Dec,23263932,201091288
(주)아이스크림에듀,289010,19-Dec,,
(주)아이씨디,40910,11-Sep,,
(주)아이씨디,40910,12-Sep,,
(주)아이씨디,40910,13-Sep,,
(주)아이씨디,40910,14-Sep,,
(주)아이씨디,40910,15-Sep,,
(주)아이씨디,40910,16-Dec,10353734,112690840
(주)아이씨디,40910,17-Dec,24892032,135761752
(주)아이씨디,40910,18-Dec,29833627,131398548
(주)아이씨디,40910,19-Dec,11151768,147055396
(주)아이앤씨테크놀로지,52860,11-Dec,,
(주)아이앤씨테크놀로지,52860,12-Dec,-8939533,80362372
(주)아이앤씨테크놀로지,52860,13-Dec,-12337574,71074665
(주)아이앤씨테크놀로지,52860,14-Dec,-15496112,56046828
(주)아이앤씨테크놀로지,52860,15-Dec,-29057007,29492539
(주)아이앤씨테크놀로지,52860,16-Dec,1468547,31364370
(주)아이앤씨테크놀로지,52860,17-Dec,6264328,39708479
(주)아이앤씨테크놀로지,52860,18-Dec,1297666,43261744
(주)아이앤씨테크놀로지,52860,19-Dec,5724789,55108724
(주)아이에스시,95340,11-Dec,12414145,67265480
(주)아이에스시,95340,12-Dec,10318548,74867780
(주)아이에스시,95340,13-Dec,10495312,85583733
(주)아이에스시,95340,14-Dec,8127394,129250827
(주)아이에스시,95340,15-Dec,4535014,156941777
(주)아이에스시,95340,16-Dec,8783165,162790488
(주)아이에스시,95340,17-Dec,16120713,171766405
(주)아이에스시,95340,18-Dec,12151612,178063118
(주)아이에스시,95340,19-Dec,3181415,178417642
(주)아이에스이커머스,69920,11-Dec,-266996,13126973
(주)아이에스이커머스,69920,12-Dec,-3422342,14450592
(주)아이에스이커머스,69920,13-Dec,-5697202,8871235
(주)아이에스이커머스,69920,14-Dec,-2183482,16019544
(주)아이에스이커머스,69920,15-Dec,-895293,44812240
(주)아이에스이커머스,69920,16-Dec,29492,46429474
(주)아이에스이커머스,69920,17-Dec,,
(주)아이에스이커머스,69920,18-Dec,,
(주)아이에스이커머스,69920,19-Dec,-16446818,49467857
(주)아이에이,38880,11-Dec,-13402469,24149066
(주)아이에이,38880,12-Dec,-15031566,8453810
(주)아이에이,38880,13-Dec,-5657154,12908558
(주)아이에이,38880,14-Dec,-3607940,11138248
(주)아이에이,38880,15-Dec,524598,28223960
(주)아이에이,38880,16-Dec,652722,42997339
(주)아이에이,38880,17-Dec,-8830992,34759985
(주)아이에이,38880,18-Dec,-3807833,45242077
(주)아이에이,38880,19-Dec,1238877,59864984
(주)아이에이치큐,3560,11-Dec,2144493,29423118
(주)아이에이치큐,3560,12-Dec,4368439,35038478
(주)아이에이치큐,3560,13-Dec,65361,43606075
(주)아이에이치큐,3560,14-Dec,-8088853,41524278
(주)아이에이치큐,3560,15-Dec,3821010,215039858
(주)아이에이치큐,3560,16-Dec,4223113,221558496
(주)아이에이치큐,3560,17-Dec,2637301,227724841
(주)아이에이치큐,3560,18-Dec,-9896707,204579892
(주)아이에이치큐,3560,19-Dec,-66279161,136851072
(주)아이엘사이언스,307180,18-Dec,,
(주)아이엘사이언스,307180,19-Dec,,
(주)아이엠,101390,11-Dec,5880478,74322140
(주)아이엠,101390,12-Dec,560825,69472642
(주)아이엠,101390,13-Dec,-6833664,64183654
(주)아이엠,101390,14-Dec,-11230630,53009840
(주)아이엠,101390,15-Dec,2197114,55949722
(주)아이엠,101390,16-Dec,-15760351,51510301
(주)아이엠,101390,17-Dec,-3680685,47449785
(주)아이엠,101390,18-Dec,-18641385,47077089
(주)아이엠,101390,19-Dec,-20221487,32695179
(주)아이엠비씨,52220,11-Dec,,
(주)아이엠비씨,52220,12-Dec,,
(주)아이엠비씨,52220,13-Dec,,
(주)아이엠비씨,52220,14-Dec,2112156,52003578
(주)아이엠비씨,52220,15-Dec,926939,52363065
(주)아이엠비씨,52220,16-Dec,1774106,53461853
(주)아이엠비씨,52220,17-Dec,-175504,52385731
(주)아이엠비씨,52220,18-Dec,-1603632,51256977
(주)아이엠비씨,52220,19-Dec,2274106,53436832
(주)아이오케이컴퍼니,78860,11-Dec,,
(주)아이오케이컴퍼니,78860,12-Dec,,
(주)아이오케이컴퍼니,78860,13-Dec,-1429740,5930774
(주)아이오케이컴퍼니,78860,14-Dec,-5481321,7971772
(주)아이오케이컴퍼니,78860,15-Dec,,
(주)아이오케이컴퍼니,78860,16-Dec,,
(주)아이오케이컴퍼니,78860,17-Dec,-4374619,69649681
(주)아이오케이컴퍼니,78860,18-Dec,-13276211,92177843
(주)아이오케이컴퍼니,78860,19-Dec,-8380601,110774875
(주)아이윈,90150,11-Dec,2793030,33975310
(주)아이윈,90150,12-Dec,3868471,38017538
(주)아이윈,90150,13-Dec,2774304,40172161
(주)아이윈,90150,14-Dec,836213,40804149
(주)아이윈,90150,15-Dec,923657,41680022
(주)아이윈,90150,16-Dec,2072714,43266718
(주)아이윈,90150,17-Dec,-2987595,39629601
(주)아이윈,90150,18-Dec,-2520596,37045009
(주)아이윈,90150,19-Dec,2266080,44219858
(주)아이윈플러스,123010,16-Dec,,
(주)아이윈플러스,123010,17-Dec,,
(주)아이윈플러스,123010,18-Dec,,
(주)아이윈플러스,123010,19-Dec,,
(주)아이즈비전,31310,11-Dec,-4865549,55395631
