,회사명,거래소코드,회계년도,이자보상배율,cashflow_매출액비율,cashflow_부채비율,당좌비율,매입채무회전율,매출액순이익률,매출액총이익률,매출액영업이익률,매출액증가율,매출원가대매출액비율,매출채권회전율,부채비율,순이익증가율,영업이익증가율,유동부채,유동비율,유동자산구성비율,유동자산증가율,유형자산증가율,유형자산회전율,자기자본구성비율,자본증가율,타인자본회전율,재고자산_유동자산비율,재고자산증가율,재고자산회전율,차입금의존도,총자본영업이익률,총자산순이익률,총자산증가율,총자산회전율,현금비율
28,(주)HJ중공업,97230,2012,0.27,-9.5354681,-4.992004439,83.74716745,10.28063136,-2.087380983,7.494511279,2.075613134,-22.3023482,92.50548872,9.486402911,283.8549451,-124.5837562,-98.95131006,50.27796049,92.88848208,34.53574612,6.395844537,-53.69411473,0.878627114,26.05150755,8.627899711,0.523519599,9.24958238,-27.04851011,11.39060091,35.78052732,1.542218201,-0.808097927,-9.824994119,0.387134851,29.88419833
29,(주)HJ중공업,97230,2013,-0.4,-8.020626717,-4.02168274,66.58200558,11.07848943,-7.51946851,2.568771866,-2.750676955,-23.80201009,97.43122813,10.28308622,307.7722487,0,-101.3566795,65.1192287,84.90183149,41.72901163,-30.09396509,-52.65087175,0.900683558,24.52349328,10.10440525,0.501417518,30.86665829,-18.66409873,4.203092155,27.68563626,-2.122455305,-2.845761104,-12.62454217,0.378452427,17.97810684
30,(주)HJ중공업,97230,2014,-0.88,-11.10338944,-5.714307009,70.05642981,8.607402778,-11.89572773,-0.671897474,-5.752750141,-28.61968199,100.6718975,8.560246857,311.3141387,0,-102.795953,58.05350722,93.1246243,40.91835845,-29.8048297,-53.27399678,0.932224204,24.31231767,12.00259873,0.514645284,35.28920208,-29.91877456,3.842960589,33.97459833,-4.608423242,-4.633660594,-15.46259793,0.389523087,12.32817013
31,(주)HJ중공업,97230,2015,-0.5,0.308315944,0.211293414,45.34758432,8.827803217,-8.375132765,3.564017406,-2.547606736,-33.3682049,96.43598259,15.30952486,332.1704325,0,-101.249802,75.4549446,70.82637313,41.07604575,-31.15029907,-55.27309271,1.13891981,23.13901935,16.93437212,0.685314585,53.84973697,-17.41451158,3.564704146,24.32884723,-3.116674029,-4.411513335,-19.39932581,0.526739511,4.752001185
32,(주)HJ중공업,97230,2016,-0.58,3.923973197,2.531182925,64.36317729,9.641159295,-11.88815439,2.123009124,-2.819458204,-31.44666831,97.87699088,20.85124628,487.1943502,0,-101.390132,60.46221282,89.96157269,45.12959663,-24.49970852,-56.89827009,1.170220528,17.03013661,-1.466639349,0.64505612,39.48499536,-23.18199259,4.16774097,37.63189475,-4.375518193,-6.362566166,-25.71208448,0.535202182,5.264499169
33,(주)HJ중공업,97230,2017,-1.08,7.109570797,4.803721328,35.58060095,8.774434315,-11.33533471,0.866446956,-4.758485251,5.448723395,99.13355304,18.77312082,628.8062329,0,-103.5391222,91.73330887,56.89160368,45.02772393,-26.58654676,-63.55900335,1.36823294,13.72106816,-2.388781666,0.675669666,51.0246525,-7.643619113,3.456236708,7.759775879,-10.10857626,-6.608053192,-21.26040762,0.582960571,4.368387176
34,(주)HJ중공업,97230,2018,0.62,23.72550532,11.70397169,56.15066988,8.586197306,-75.60341817,8.291570198,3.632553513,3.126566302,91.7084298,15.48218226,-486.0031122,0,-98.15012438,62.1809887,80.41056954,62.95337318,-19.63541297,-0.327506986,2.658049517,-25.90652688,0,0.493307583,37.54145882,0.036594902,3.27017631,46.45879822,-4.354505737,-46.95777028,-12.62980956,0.621106445,10.70032974
35,(주)HJ중공업,97230,2019,0.69,17.68622091,12.94539256,50.76779338,9.759954698,18.79777817,10.89693882,5.147441199,-1.18010672,89.10306118,8.72464164,908.2785701,-124.0566485,-97.35828914,82.92287352,70.48134562,52.64862834,-0.075968561,-0.33083137,2.647871868,9.917894019,0.929818689,0.731947917,27.99115078,0,4.477555195,0.158973566,17.11041903,12.39439208,-0.185084579,0.659354099,6.635187183
36,(주)MH에탄올,23150,2011,0.12,5.350348315,2.617625899,45.92373331,4178.889521,-9.729365927,16.80611428,1.140029446,-3.523854856,83.19388572,5.113892496,214.5423579,-176.9268531,-99.42671748,85.50025605,58.36176844,34.03531464,-42.52455967,-53.26887918,0.595025849,31.7922205,31.62586098,0.489244016,37.08011127,-53.3381778,4.600513703,6.027233289,0.598307774,-3.246713538,1.281778082,0.33370248,5.221235216
37,(주)MH에탄올,23150,2012,1.08,-3.954765224,-2.495778716,36.07081546,3931.599461,0.480806048,17.96561966,9.121464726,-23.89147736,82.03438034,5.907053427,238.6887867,794.9121165,-95.22132506,86.1865413,61.26765856,37.21362165,-53.80929924,-52.08481903,0.831940402,29.5256308,47.97258116,0.631081385,89.0349045,-74.20126888,2.906027943,56.54233308,6.869924661,0.213838793,3.582970473,0.44475063,0.731644454
38,(주)MH에탄올,23150,2013,0.87,0.970940671,0.720566296,40.7807654,16711.4151,11.2994321,12.67369827,4.838822296,0,87.32630173,5.817753309,182.6554598,-265.435741,-96.37174659,89.79652572,57.37141601,33.2912715,-40.08864032,-51.53618649,0.883386581,35.37876115,2.690177466,0.742132159,48.2679298,-51.18947442,4.981478956,55.93213758,3.279620459,5.418925094,-5.533776575,0.479574995,0.144654639
39,(주)MH에탄올,23150,2014,5.62,11.50714968,17.21312467,68.77082136,0,-0.414816896,24.24027659,17.85254389,0,75.75972341,4.719175435,62.03253686,-2372.879479,-90.19885083,96.55871385,90.86683503,33.59032335,-2.479434629,-3.33E-05,1.357523573,61.71599972,-0.531926532,1.495863454,24.93516911,0,7.011106264,34.11735422,8.282884545,-0.237555834,-0.32847785,0.572676369,0.023748177
40,(주)MH에탄올,23150,2015,12.69,18.40115835,43.91708504,92.01094581,0,15.43794241,27.70837485,22.01398863,0,72.29162515,4.547324209,36.47221588,-0.434024508,-87.63161865,97.28555781,109.5538512,28.48353738,-3.297899148,-3.26E-05,1.36746202,73.27498721,-0.543424978,2.386647852,16.55914702,0,13.98422652,23.39871365,9.581185221,9.846812344,-0.38574586,0.637831913,15.38332701
41,(주)MH에탄올,23150,2016,29.41,26.20803311,146.3262821,185.4638839,0,16.65680888,30.54302997,24.2846574,0,69.45697003,4.906749037,13.77403371,-0.12045894,-86.1795464,87.24516117,257.9507661,27.24558625,-3.822496997,-3.21E-05,1.307728633,87.8935173,-0.510161047,5.583260731,29.21790688,0,8.828504443,7.393536324,9.337939079,11.25894501,-0.434802905,0.675936495,17.87237323
42,(주)MH에탄올,23150,2017,3.46,14.98997771,1.980806983,41.68584059,113.5786955,8.288391133,28.38085795,15.6159251,-7.131343838,71.61914205,4.77412776,368.1697123,37.02448522,-91.53076257,48.27702401,44.6394447,16.94743661,-78.48785404,-89.87369579,0.133525175,21.35977561,-39.44165066,0.13214209,30.75741011,-1.893069402,9.267197055,42.25494955,3.798629625,0.861303383,-78.52032058,0.103916836,7.801585483
43,(주)MH에탄올,23150,2018,0.1,-5.448646855,-1.13783131,16.32969416,116.0931525,-16.53037344,26.47286976,1.687189284,-35.51408272,73.52713024,6.913274688,380.6193707,-154.4597184,-99.14922829,40.47147707,20.9639511,6.719110917,-37.83781088,-89.60910609,0.186374561,20.80648561,-25.23756579,0.208828236,35.56154906,-1.647286199,11.1342266,47.60011678,0.67052337,-2.733767031,-75.08803079,0.165378419,4.893295134
44,(주)MH에탄올,23150,2019,0.73,0.061364248,0.013338605,8.727265654,153.0139375,-9.337418942,32.96288068,9.679978603,-41.89827237,67.03711932,8.514435918,468.6858546,0,-94.91384115,75.88337321,11.6220048,7.268371206,-44.74991939,-89.7866579,0.200880791,17.58440081,-25.08082441,0.2173677,45.08120004,-1.124879073,9.895527437,17.15762981,4.93084395,-1.672750913,-77.61586248,0.179144893,3.214201881
45,(주)ST,11810,2011,1.66,-0.287506026,-0.517067367,54.61425518,16.66983525,3.726108262,7.568743809,3.931296156,-30.06692192,92.43125619,10.85909222,173.1906811,-61.92846832,-97.99493949,61.53479879,70.05629159,27.32917795,-30.56722432,-91.10468952,7.291734073,36.60446966,-39.21277366,1.798457492,31.74628426,-23.75089596,18.92669661,37.01708483,6.122523542,4.248291278,-36.90986641,1.140141665,11.42566513
46,(주)ST,11810,2012,-3.12,2.487373881,4.303419007,55.08298321,18.34440676,-7.96980446,-3.145498673,-6.669172139,-15.5839911,103.1454987,10.51797148,236.3134102,0,-104.0061987,66.37444213,62.80940712,29.29339856,-42.26334884,-93.33701595,5.897149673,29.73416967,-25.42778994,1.73010541,21.30601595,-40.5569856,33.73596583,39.53433067,-13.63335875,-9.688675553,-36.31617265,1.215672932,12.95122819
47,(주)ST,11810,2013,-10.71,7.785883161,10.2963638,54.70727625,12.29384455,-65.14368207,-28.22992234,-39.26576334,-21.7299057,128.2299223,7.680299135,-363.413275,0,-116.8150712,69.03637492,62.06455094,59.11323481,-19.31863,-71.16050299,11.36560252,-37.96315884,0,1.322440061,14.69264852,-49.24422807,26.03640673,80.35105622,0,-118.8533504,-19.06511635,1.824480082,5.094863453
48,(주)ST,11810,2014,0.76,1.672635485,2.354263179,86.9740851,12.76367839,23.28291955,7.417261407,2.183461947,-20.99924997,92.58273859,7.070920912,1239.926544,-12.11191222,-98.8962187,67.91266985,113.3020666,71.20387059,-18.50102394,-47.15025907,15.12403775,7.463095676,-41.39138605,1.407517178,28.51199328,-28.46788796,7.872004546,70.17941007,19.0530845,30.32537,-14.70666979,1.302472825,14.10960103
49,(주)ST,11810,2015,-0.84,-2.822095783,-3.851719249,67.59168556,9.701875141,-3.00350681,2.743761294,-2.095255965,-16.47630313,97.25623871,8.284786076,1651.712698,0,-101.0367665,72.53310369,104.088452,71.18859807,-26.5045964,-47.18387414,16.03566372,5.708698699,-0.035940394,1.364843558,47.70804928,-54.64794254,5.155754445,69.758622,-23.61698598,-3.865299268,-16.54648271,1.286928751,8.885004356
50,(주)ST,11810,2016,-0.91,1.217420776,2.016892917,26.69585727,18.34301588,-26.5933321,4.927410527,-1.986393071,-14.80054391,95.07258947,11.36277042,-314.0706482,0,-100.9834292,93.87829202,49.89489537,68.72132473,-9.261083136,-58.22017229,23.3351828,-46.71355034,0,1.656693361,51.24131555,-38.19290588,7.606887158,85.55479724,0,-64.63758409,-11.30733112,2.430593648,4.892776865
51,(주)ST,11810,2017,2.02,4.383001511,13.51562954,53.10037709,15.47835115,18.53706293,4.729033782,2.442127461,-11.55200075,95.27096622,12.02569299,1374.487782,0.536206659,-98.76384199,94.7005207,85.88489497,75.81739549,-26.46042549,-58.12464669,25.4929056,6.782016184,5.051691729,3.083647018,51.90759408,-43.09932827,9.932155049,43.44968146,51.75399436,53.28503909,-17.07439502,2.874513578,17.23958042
52,(주)ST,11810,2018,-1.12,1.735912201,5.324233266,63.29708066,19.59946535,0.605927538,1.326493611,-0.983243346,-11.51674834,98.67350639,8.92254583,765.3417255,-44.83364445,-100.4892166,94.60546535,91.21286114,76.32029686,-29.56503437,-61.66413016,20.24249485,11.5561283,-2.83469732,3.067109766,43.45156157,-31.13733126,11.61350518,59.30321752,-11.54026363,1.643681833,-19.36664014,2.712670627,9.551162861
53,(주)ST,11810,2019,0.11,-1.617290798,-4.722557442,60.85023851,14.38622362,-2.257939971,3.158519376,0.118817481,-15.42910705,96.84148062,7.976209581,895.0205184,0,-99.94023192,87.29496483,87.85714611,68.98699713,-24.3084257,-52.10326954,16.29412547,10.05004401,-10.08154057,2.920042238,40.61161201,-24.51127313,12.38582903,53.96968793,1.552646071,-5.930652536,-17.38471399,2.626576708,9.100603448
54,(주)TCC스틸,2710,2011,1.41,-2.873611216,-6.458432325,62.71397936,14.17692346,0.886013798,8.193708396,2.245168778,-11.17676648,91.8062916,6.377271532,101.5283641,49.82221951,-98.86446393,72.34553552,110.8046228,40.38506854,-10.88185703,-10.84909897,6.091833977,49.62080671,-8.793836026,2.247496908,48.70085434,-3.833284127,6.459914643,29.73077602,2.561565644,1.003207562,-10.25378057,1.132270812,3.214938484
55,(주)TCC스틸,2710,2012,0.57,-1.481673797,-2.313967093,61.44118345,12.17418697,0.024849728,8.658746486,1.183622669,-12.12143975,91.34125351,7.049880695,142.0428883,3276.510864,-99.40466541,59.72157436,113.9401341,39.93329468,-22.78243996,-50.25578669,3.485241509,41.31499211,-7.187228147,1.561725056,59.67024516,-24.62284797,4.981070713,34.38889265,1.31282655,0.022774738,-19.81138138,0.916498475,8.232852366
56,(주)TCC스틸,2710,2013,-0.59,-3.377415987,-5.004935579,66.03461184,12.91348899,-3.984529734,5.336695691,-1.546568578,-16.24273579,94.66330431,7.331107182,164.272194,-101.9632508,-100.7673505,46.08446381,141.2725919,40.46923923,-31.7869108,-54.48589712,3.199036379,37.83977371,2.113434487,1.481883072,78.07491072,-46.47532795,4.273879474,39.79470841,-1.882422829,-3.670317185,-18.30091908,0.921141874,8.86908467
57,(주)TCC스틸,2710,2014,0.02,-4.880629252,-6.998025865,38.38400068,13.68651909,-3.046966288,6.822171433,0.06637267,-17.33351372,93.17782857,5.967484957,191.4760796,-106.4667334,-99.9641209,78.36733992,82.21944591,42.32736746,-39.46082521,-54.66127955,3.422970835,34.30813264,11.13831587,1.433836807,88.0672387,-52.45862496,4.173872681,30.33276846,0.091111574,-2.869980734,-16.28001513,0.941914174,2.06752913
58,(주)TCC스틸,2710,2015,2.17,0.86803355,1.482072956,124.4791521,12.97113728,-22.23071821,8.846177946,3.197920541,-29.44166538,91.15382205,7.321302881,337.6046226,0,-98.37612341,52.90088564,156.3549413,63.81180615,-15.84947641,-29.53568449,6.899478136,22.85167817,-10.99436435,1.707391329,24.22660247,-6.703177383,10.1253299,45.20374844,9.21677804,-29.28283017,-12.15289287,1.317223757,6.786863497
59,(주)TCC스틸,2710,2016,2.53,-0.587845344,-1.454918241,73.13623244,17.373305,3.813410818,9.349635761,3.453933952,-28.62347385,90.65036424,7.708900074,173.7770588,6.863059161,-98.24268477,52.48146422,128.1531229,42.69042968,-19.68048589,-32.40341223,6.870141795,36.52606995,-8.169767302,2.475001726,53.44976184,-13.42271557,8.571829463,41.62859492,7.517641179,5.990795425,-12.30332687,1.570980865,9.460525374
60,(주)TCC스틸,2710,2017,1.55,-4.655712936,-10.24941081,42.15715494,19.42236683,0.38421638,8.787514351,2.071301861,-14.71949829,91.21248565,8.084691821,176.1634261,-254.8642423,-98.9535111,90.02802481,75.12949044,43.14572288,-15.24392948,-22.73736814,6.639694598,36.21044288,-11.18631341,2.201469668,51.78076393,-8.895400778,7.416265583,15.01553468,4.016445274,0.539558038,-10.69146056,1.404307744,5.417056204
61,(주)TCC스틸,2710,2018,3.3,2.459368075,5.277744839,89.04895517,12.50217875,2.361009452,8.540174447,4.133974497,-14.97530622,91.45982555,9.780092204,171.5295055,-22.45106703,-97.88938664,48.39219749,163.3171041,49.92623554,-15.47015023,-22.68203172,7.394190063,36.82841016,-12.37859434,2.145975989,53.79734363,-9.995147057,5.970997855,39.47381905,7.608542863,3.200695735,-12.02366039,1.35564715,24.95390895
62,(주)TCC스틸,2710,2019,2.27,1.686422604,3.735478198,46.00869323,14.75129184,1.152234151,7.218048666,2.940745077,-22.38000428,92.78195133,9.662796712,168.9161738,-60.37275769,-98.50768487,84.10521999,89.75621568,47.4178434,-18.19681744,-20.55362622,7.369465514,37.18630936,-16.55354677,2.215030912,59.582501,-7.196733564,6.020095458,18.29205407,5.501465704,1.603152543,-13.98586704,1.391342672,9.019519818
63,(주)강스템바이오텍,217730,2015,-5.41,,,625.9014476,11.86649135,-387.5904709,82.97109039,-345.225998,0,17.02890961,4.967852362,17.63707045,0,-163.3179634,79.17551596,637.1947447,75.63892603,0,0,0.498184735,85.00722062,0,0.396357477,1.772346228,0,4.432772093,4.273970238,-12.06665798,-23.03257072,0,0.059425018,211.6562601
64,(주)강스템바이오텍,217730,2016,-18.89,-687.9786546,-23.70060149,1157.014319,3.053597049,-984.8511815,93.15523757,-1081.809078,0,6.84476243,4.954470637,106.4758357,0,-184.3970523,13.20689456,1175.052057,80.02757233,0,0,0.208651406,48.43181754,0,0.034449617,1.5350587,0,1.446110898,64.87953685,-19.84065874,-17.49592221,0,0.017765042,59.67280585
65,(주)강스템바이오텍,217730,2017,-8.15,-167.4386573,-45.52373187,369.3374007,7.367477689,-126.267667,35.68283988,-128.522319,-40.93551922,64.31716012,20.71036364,92.78925232,0,-139.1213356,28.03374381,396.4279108,53.48847059,-3.681353712,-8.268420525,0.690347646,51.87011143,5.39728456,0.40203429,7.094839714,0,5.2937669,41.5475089,-24.51155805,-24.43262385,-3.060878635,0.193498656,61.45705324
66,(주)강스템바이오텍,217730,2018,-12.31,-120.6908027,-43.18905928,234.7107515,5.12820378,-155.955526,12.84452467,-127.5874496,-89.07812968,87.15547533,4.496007998,53.82913911,0,-138.9476,78.30611709,244.2767141,66.93551104,-10.04470454,-6.077804098,0.605371856,65.00718952,0.764137244,0.357848803,4.35331281,-73.83620656,4.777219551,7.98410739,-12.28838936,-19.52896205,-9.57616509,0.125221353,16.06453484
67,(주)강스템바이오텍,217730,2019,-21.5,-206.4955208,-27.60010248,267.6940967,9.734979451,-439.5720336,-7.067283928,-385.6005345,-95.30243894,107.0672839,4.963885541,65.37392238,0,-165.8470257,45.8520236,268.9873436,48.7559772,-9.515003178,-27.16528926,0.192334259,60.4690254,3.093708725,0.13365957,0.531340615,-87.11715398,22.54032201,8.795521673,-16.84659882,-23.22563653,-13.21478656,0.052836929,37.2879619
68,(주)강원에너지,114190,2011,393.9,13.60097901,23.3798501,151.3324162,3.596063203,11.45835051,25.07065702,12.45537593,0,74.92934298,3.96989535,119.2397172,0,-93.35871343,99.42789096,165.0665406,89.26248663,0,0,12.83719782,45.61217342,0,1.718982882,8.320356364,0,12.5881627,0,12.76495633,10.71261159,0,0.934917429,52.79959553
69,(주)강원에너지,114190,2012,58.37,5.615474151,11.248979,144.7372069,6.056184621,8.429084879,19.75159596,10.90544999,0,80.24840404,2.502236206,147.1983495,0,-94.23280576,99.68040806,151.926411,90.17796996,0,0,24.10813463,40.45334408,0,2.003210896,4.732030467,0,27.95349119,0,16.07841408,10.0545924,0,1.192845077,10.64841265
70,(주)강원에너지,114190,2013,18.11,13.65048568,26.0329004,223.8949907,7.329815714,7.742118001,23.1807328,6.384105663,0,76.8192672,3.053731043,57.90284511,0,-96.70269547,99.98887976,231.7522265,84.97390295,0,0,10.58197583,63.33008118,0,1.907104334,3.390360436,0,24.27464928,0,3.524880739,5.414323339,0,0.699333611,111.0784992
71,(주)강원에너지,114190,2014,39.01,2.307180501,7.158609431,283.7378651,5.75224173,2.181750542,21.202393,3.159002078,0,78.797607,1.963712568,32.89123898,0,-98.39515034,99.9694494,294.2093237,72.79601538,0,0,5.14602686,75.24950424,0,3.102752224,3.559186512,0,29.639619,0,1.611933959,1.675467717,0,0.767946511,72.26488596
72,(주)강원에너지,114190,2015,187.51,4.047509613,7.588142955,327.1066948,5.155733439,0.221876952,17.15459014,0.968218089,5.76814259,82.84540986,2.751614975,51.02786391,764.3303214,-99.51353594,65.32041291,333.6495244,73.6359239,-6.646843502,-24.40683623,3.595052025,66.21294734,-3.009649335,1.599687409,2.100613225,0,37.43006599,11.70172897,0.395171588,0.119921659,-5.287353683,0.540487227,169.3256204
73,(주)강원에너지,114190,2016,-241.54,-7.431073027,-14.22040431,441.5234075,8.019110669,-2.661239654,16.59402774,-3.100660567,5.110939119,83.40597226,1.503514288,40.1133445,0,-101.526662,54.7120009,444.2960636,69.59282029,-7.138057592,-35.83898873,2.858795781,71.37078938,-2.436678019,1.91364077,0.672025537,0,126.1484189,12.96079789,-1.190072772,-1.457987413,-8.209285689,0.547860247,131.4923593
74,(주)강원에너지,114190,2017,-26.56,-11.87952376,-21.71598095,200.9469911,5.336639235,-7.864731454,1.054566713,-6.812365026,1.314319799,98.94543329,1.73946788,92.90597832,0,-103.2939834,75.08176238,202.0195329,73.05093764,-2.219286092,-39.95050177,5.329682427,51.8387252,-2.455312826,1.828017806,0.542959751,0,227.0030854,13.09302355,-5.784848605,-6.924083451,-5.793102711,0.880396679,41.76216642
75,(주)강원에너지,114190,2018,0.2,-8.078600795,-15.90204925,160.549902,7.73372973,1.98926691,6.860027892,0.397331412,0,93.13997211,1.979407818,86.92957474,15.71999787,-99.80093883,99.92295243,161.7967694,75.18386376,-0.650421299,-40.06739217,5.815519087,53.49608276,-1.827261481,1.96841627,0.775683247,0,157.9906554,7.672178388,0.33994402,1.820956376,-4.502957071,0.915390673,45.2672779
76,(주)강원에너지,114190,2019,-8.38,-3.775634012,-4.528272083,98.6539647,5.383279222,-83.77850689,-14.4284102,-40.36689915,0,114.4284102,2.120735465,167.9443866,0,-116.7938677,86.92993527,99.03911967,53.96310732,-0.647529786,-12.49765834,4.09606045,37.32117679,9.994379749,1.199340844,0.391426358,0,358.2100451,18.58589501,-40.94636318,-62.97904371,-2.121453128,0.751732706,11.79534829
77,(주)갤럭시아에스엠,11420,2011,6.31,1.557962746,3.71745008,157.2737389,32.84584915,6.147002498,18.24655318,6.694366092,-32.53654068,81.75344682,6.204211501,78.48510587,3.137313265,-96.53690068,78.97429561,157.4027413,54.66172335,-29.74806492,-64.6309423,63.44627269,56.02708389,-2.90576682,2.3860969,0.116661339,-100,2342.096442,4.211893163,6.268372376,6.449658699,-9.750282175,1.049236388,56.38767698
78,(주)갤럭시아에스엠,11420,2012,3.79,7.949959684,24.21688297,183.8862293,28.10429219,0.706675557,13.61371205,3.768176383,-32.06460115,86.38628795,11.48900817,69.75583516,-42.46869722,-98.07973227,74.37237644,184.1651413,56.28269964,-12.47231352,-92.79012331,16.25341035,58.90813703,-2.909806876,3.046164249,0.17302715,-100,1468.501934,7.844640287,4.003456252,0.884563913,-8.661383305,1.251725639,59.07934427
79,(주)갤럭시아에스엠,11420,2013,1.9,7.890905984,22.69835971,146.4306336,29.46305104,-3.739988868,10.06242309,1.608965068,-33.45083728,89.93757691,9.368624945,75.11043776,0,-99.18899306,83.64705487,147.3663164,52.87338963,-21.20435502,-91.65584516,15.01558038,57.10682009,4.557387761,2.876521373,0.805801727,-100,367.5262087,10.34889011,1.738139055,-4.614516313,-9.240431086,1.233831564,24.03026153
80,(주)갤럭시아에스엠,11420,2014,-0.88,5.077678263,10.09754823,146.8143647,18.36473457,-0.58166754,8.360210231,-0.964501259,-24.74134627,91.63978977,6.633477634,95.10056837,0,-100.4799361,80.97026223,149.6613992,59.06904167,-12.90268479,-94.43300062,14.36516934,51.25561696,0.848764009,1.988615212,2.321919929,-20.51751793,86.26457337,7.021519025,-0.912024852,-0.563832575,-10.48243986,0.969338216,14.65591291
81,(주)갤럭시아에스엠,11420,2015,5.69,1.905835622,6.283677126,263.2260407,21.53220883,2.983337344,10.34546676,3.36313171,-13.90657758,89.65453324,13.5479059,38.09472245,38.20899863,-98.28967388,89.05041442,263.2928921,64.67892785,-8.881722667,-85.2424229,21.50352622,72.4140635,1.862070444,3.297071926,0.027865465,-100,5538.364716,2.007075808,2.112064201,2.713429349,-2.169899943,0.909528168,130.5384186
82,(주)갤럭시아에스엠,11420,2016,-18.76,1.193434899,4.618851586,304.2980575,12.23163848,-2.969274069,1.800382018,-7.057047165,-1.888474424,98.19961798,8.183166909,30.32047838,0,-103.8460165,91.66618742,304.2980575,64.89806262,-11.65503282,-81.91019948,20.33210165,76.73391108,0,3.870216625,0,0,0,0,-4.1406102,-2.67367702,-4.481251871,0.900448041,155.0185121
83,(주)갤럭시아에스엠,11420,2017,-35.52,-11.51353441,-45.97298231,328.7810431,12.53676074,-15.82493412,-0.413226155,-9.510853705,18.29639808,100.4132262,4.942637281,23.05698506,0,-105.3755287,93.65859061,328.7810431,57.69665491,-11.22845514,-4.256850293,102.4008438,81.26316434,0,3.992951312,0,0,0,0,-4.378103644,-11.83946759,-1.751879534,0.748152725,112.8618167
84,(주)갤럭시아에스엠,11420,2018,-157.86,-23.11631926,-75.20172778,213.6533045,12.9731421,-72.54286218,-24.33180648,-46.86152521,0,124.3318065,3.856961677,25.61622281,0,-120.3709014,98.36458852,213.6533045,42.85660285,0.46171395,0,87.67945136,79.60754969,1.228346971,3.253187799,0,1.228346971,0,0,-19.52588157,-48.12526901,0.253691878,0.663404607,121.2859663
85,(주)갤럭시아에스엠,11420,2019,-8.95,-3.317302922,-14.79392343,216.1835332,21.26871961,-4.786591602,6.246820911,-1.588564018,0,93.75317909,4.872067833,29.55604335,0,-101.3335029,97.96251596,216.1835332,48.31379584,0,0,56.12015782,77.18667336,0,4.459623912,0,0,0,0,-1.781430128,-4.869823584,0,1.01738857,120.3502105
86,(주)골드앤에스,35290,2011,1.13,18.52781437,36.32351369,94.83015923,45.23843118,2.109065943,31.51751967,3.307558262,0,68.48248033,5.577006877,108.0380655,9.858254173,-98.3184111,89.66396313,108.0157662,50.29665053,-1.328348832,-3.180863836,46.23586202,48.06812524,0.895750465,1.960485622,12.37144933,0,16.58233192,26.5893656,3.502821187,2.147275671,-0.707020519,1.018116896,0.675133017
87,(주)골드앤에스,35290,2012,-1.91,12.65444414,21.01147934,116.0388174,72.07657947,-14.73599804,29.33902681,-5.310830458,0,70.66097319,5.738498543,103.5856202,0,-102.5867269,78.30330731,128.812352,51.32039461,2.434960303,-13.83722401,44.42012965,49.11938275,2.879811388,1.660403183,9.680669086,0,16.60054565,31.08243434,-4.567152041,-12.4493158,-1.709296712,0.844823389,15.05146357
88,(주)골드앤에스,35290,2013,-3.83,2.876114351,2.96871864,42.47878867,33.51400936,-42.57390551,28.8777943,-16.41796302,-6.748372288,71.1222057,5.249158019,291.8725821,0,-107.8050611,77.78214884,52.99239352,30.70024875,13.88534917,-96.56714124,1.675378615,25.51849876,-25.24655576,1.032197708,17.42088672,0,12.62209089,44.64317591,-24.73121585,-32.7306631,-32.91773408,0.768796348,0.602043188
89,(주)골드앤에스,35290,2014,-1.41,-1.910141984,-1.734983889,48.434552,35.83945946,-29.78590001,25.03735153,-9.842995553,0,74.96264847,4.17466121,285.0859346,0,-105.0370002,72.71463128,60.17533315,32.3935425,4.711893489,-97.79263752,1.374210746,25.96822969,-24.81548498,0.908301008,18.6329868,0,10.63924959,40.95010294,-12.74391541,-20.02897194,-37.92126516,0.672431316,1.374666005
90,(주)골드앤에스,35290,2015,1.99,1.615186277,4.009666914,164.1003977,31.40162596,-42.8082477,31.52763534,5.152582887,0,68.47236466,3.040439831,58.98212523,0,-97.35558061,88.82795935,193.4332546,63.74600066,-1.572416671,-9.415085046,67.07601447,62.90015299,-1.112078993,2.482479557,15.40658566,0,9.527558666,0.915621688,3.772255399,-39.42622994,-2.093295296,0.920996118,6.651437884
91,(주)골드앤에스,35290,2016,2.42,10.65847132,38.47282505,182.6090202,64.14926662,2.456143375,41.18503458,2.529777279,0,58.81496542,2.403024575,30.85894571,-139.9599173,-98.750987,83.35227068,235.9792027,46.38406773,8.882843716,-5.077308101,77.83945774,76.41816114,4.751870131,3.609600653,22.90311691,0,8.114150029,8.651535987,1.449896078,2.090694317,2.410215016,0.851210209,13.20008349
92,(주)골드앤에스,35290,2017,-26.15,7.97115068,26.65902183,305.5625431,58.46665875,-62.30161845,37.48894609,-28.85511561,0,62.51105391,1.983896882,28.68152407,0,-112.6084643,83.55944761,338.6235645,63.06650532,1.3229988,-0.49212046,37.81598653,77.71123378,-1.808314294,3.344438326,9.635872704,0,12.10629815,9.025305443,-13.83943116,-46.44174713,-1.043127335,0.74543404,67.08538935
93,(주)골드앤에스,35290,2018,-4.56,-15.98772737,-4.836733702,70.49420177,96.75046812,-50.46279848,49.24507387,-53.76482699,0,50.75492613,1.808537143,208.2290237,0,-121.4404696,97.59599376,75.10324059,49.51746455,-0.312787951,12.79160312,0.775660678,32.44340809,10.26225169,0.302527907,6.136937346,0,6.725476918,4.708914783,-17.7076829,-10.3134628,2.915417781,0.204377544,54.46381833
