,회사명,거래소코드,회계년도,이자보상배율,회사명_1,거래소코드_1,회계연도_1,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
199,(주)고영테크놀러지,98460,2011,22785.6,(주)고영테크놀러지,98460,2011,80200892,34339828,86130810,36970902,기타 기계 및 장비 제조업
200,(주)고영테크놀러지,98460,2012,1627.45,(주)고영테크놀러지,98460,2012,100791139,46250331,107841666,46349851,기타 기계 및 장비 제조업
201,(주)고영테크놀러지,98460,2013,443.96,(주)고영테크놀러지,98460,2013,103933681,48746666,111902729,49977494,기타 기계 및 장비 제조업
202,(주)고영테크놀러지,98460,2014,1673.12,(주)고영테크놀러지,98460,2014,135531589,61382298,142840131,60262407,기타 기계 및 장비 제조업
203,(주)고영테크놀러지,98460,2015,2242.05,(주)고영테크놀러지,98460,2015,138554625,56961633,145904431,56896177,기타 기계 및 장비 제조업
204,(주)고영테크놀러지,98460,2016,2001.96,(주)고영테크놀러지,98460,2016,153254768,61186100,171793841,63856136,기타 기계 및 장비 제조업
205,(주)고영테크놀러지,98460,2017,6141.06,(주)고영테크놀러지,98460,2017,188934907,73639302,203368626,71899522,기타 기계 및 장비 제조업
206,(주)고영테크놀러지,98460,2018,5839.89,(주)고영테크놀러지,98460,2018,219818022,88093203,238208865,89336707,기타 기계 및 장비 제조업
207,(주)고영테크놀러지,98460,2019,112.96,(주)고영테크놀러지,98460,2019,209480760,81602341,222057035,80865005,기타 기계 및 장비 제조업
208,(주)골드앤에스,35290,2011,1.13,(주)골드앤에스,35290,2011,47522791,33020367,47522791,32544786,출판업
209,(주)골드앤에스,35290,2012,-1.91,(주)골드앤에스,35290,2012,43889087,31475407,43889087,31012456,출판업
210,(주)골드앤에스,35290,2013,-3.83,(주)골드앤에스,35290,2013,36607591,26382626,39548810,28127986,출판업
211,(주)골드앤에스,35290,2014,-1.41,(주)골드앤에스,35290,2014,29428881,21706823,31287203,23453716,출판업
212,(주)골드앤에스,35290,2015,1.99,(주)골드앤에스,35290,2015,22197935,15542053,22197935,15199451,출판업
213,(주)골드앤에스,35290,2016,2.42,(주)골드앤에스,35290,2016,15893494,9636887,15893494,9347753,출판업
214,(주)골드앤에스,35290,2017,-26.15,(주)골드앤에스,35290,2017,12802035,8220762,12802035,8002687,출판업
215,(주)골드앤에스,35290,2018,-4.56,(주)골드앤에스,35290,2018,8680452,4348267,8680452,4405757,출판업
216,(주)골드앤에스,35290,2019,-1.46,(주)골드앤에스,35290,2019,7642733,6293120,7642733,6293120,출판업
217,(주)골드퍼시픽,38530,2011,14.16,(주)골드퍼시픽,38530,2011,11236925,6637040,,,도매 및 상품 중개업
218,(주)골드퍼시픽,38530,2012,2.66,(주)골드퍼시픽,38530,2012,10491048,7335464,,,도매 및 상품 중개업
219,(주)골드퍼시픽,38530,2013,-11.34,(주)골드퍼시픽,38530,2013,6488691,7623009,7167832,8242393,도매 및 상품 중개업
220,(주)골드퍼시픽,38530,2014,-4.33,(주)골드퍼시픽,38530,2014,4855121,8095405,16486257,17957521,도매 및 상품 중개업
221,(주)골드퍼시픽,38530,2015,-9.59,(주)골드퍼시픽,38530,2015,6121489,8377506,18635305,19680341,도매 및 상품 중개업
222,(주)골드퍼시픽,38530,2016,-17.43,(주)골드퍼시픽,38530,2016,9588100,8116354,,,도매 및 상품 중개업
223,(주)골드퍼시픽,38530,2017,0.62,(주)골드퍼시픽,38530,2017,5031439,1988881,,,도매 및 상품 중개업
224,(주)골드퍼시픽,38530,2018,-0.68,(주)골드퍼시픽,38530,2018,5580994,1408824,5708281,1408824,도매 및 상품 중개업
225,(주)골드퍼시픽,38530,2019,-0.89,(주)골드퍼시픽,38530,2019,11323125,8029376,,,도매 및 상품 중개업
226,(주)골프존,215000,2015,11111111.11,(주)골프존,215000,2015,184085342,60628407,201560389,80622893,출판업
227,(주)골프존,215000,2016,59.8,(주)골프존,215000,2016,196864993,75591746,216964342,87427908,출판업
228,(주)골프존,215000,2017,52.52,(주)골프존,215000,2017,171859065,61708564,200105321,69036405,출판업
229,(주)골프존,215000,2018,37.61,(주)골프존,215000,2018,191571105,77184826,198705194,77580938,출판업
230,(주)골프존,215000,2019,32.18,(주)골프존,215000,2019,239051647,96463711,247018099,93859565,출판업
231,(주)골프존뉴딘홀딩스,121440,2011,1101.46,(주)골프존뉴딘홀딩스,121440,2011,209788389,101810790,215793737,100364106,도매 및 상품 중개업
232,(주)골프존뉴딘홀딩스,121440,2012,31.08,(주)골프존뉴딘홀딩스,121440,2012,276341690,119729808,289629366,131624220,도매 및 상품 중개업
233,(주)골프존뉴딘홀딩스,121440,2013,25.98,(주)골프존뉴딘홀딩스,121440,2013,340005073,153062630,365126358,186981066,도매 및 상품 중개업
234,(주)골프존뉴딘홀딩스,121440,2014,22.05,(주)골프존뉴딘홀딩스,121440,2014,387066126,171180827,429589619,219364035,도매 및 상품 중개업
235,(주)골프존뉴딘홀딩스,121440,2015,-1.54,(주)골프존뉴딘홀딩스,121440,2015,29389093,7714195,164536448,109081059,도매 및 상품 중개업
236,(주)골프존뉴딘홀딩스,121440,2016,5.22,(주)골프존뉴딘홀딩스,121440,2016,27652102,512580,243275475,126201483,도매 및 상품 중개업
237,(주)골프존뉴딘홀딩스,121440,2017,2.81,(주)골프존뉴딘홀딩스,121440,2017,23499543,681186,213756902,112978779,도매 및 상품 중개업
238,(주)골프존뉴딘홀딩스,121440,2018,0.15,(주)골프존뉴딘홀딩스,121440,2018,16100354,630040,223036801,129202466,도매 및 상품 중개업
239,(주)골프존뉴딘홀딩스,121440,2019,-0.36,(주)골프존뉴딘홀딩스,121440,2019,26897482,25361094,228935651,140609926,도매 및 상품 중개업
240,(주)광림,14200,2011,4.55,(주)광림,14200,2011,106495363,89277042,,,자동차 및 트레일러 제조업
241,(주)광림,14200,2012,1.71,(주)광림,14200,2012,85322569,74514327,,,자동차 및 트레일러 제조업
242,(주)광림,14200,2013,6.18,(주)광림,14200,2013,103442134,89450125,,,자동차 및 트레일러 제조업
243,(주)광림,14200,2014,0.7,(주)광림,14200,2014,92553612,79081364,231446314,175450887,자동차 및 트레일러 제조업
244,(주)광림,14200,2015,0.43,(주)광림,14200,2015,237222890,178239093,,,자동차 및 트레일러 제조업
245,(주)광림,14200,2016,0.16,(주)광림,14200,2016,87302967,75002299,87302967,75002299,자동차 및 트레일러 제조업
246,(주)광림,14200,2017,-3.19,(주)광림,14200,2017,99421336,84130277,135191558,131160374,자동차 및 트레일러 제조업
247,(주)광림,14200,2018,-0.23,(주)광림,14200,2018,75493055,62505909,136595300,122536264,자동차 및 트레일러 제조업
248,(주)광림,14200,2019,-2.3,(주)광림,14200,2019,93241157,78615222,145864184,134964602,자동차 및 트레일러 제조업
249,(주)광명전기,17040,2011,0.38,(주)광명전기,17040,2011,57967857,51994278,92382628,81102005,전기장비 제조업
250,(주)광명전기,17040,2012,3.63,(주)광명전기,17040,2012,79318302,70522943,117216514,102591227,전기장비 제조업
251,(주)광명전기,17040,2013,11.84,(주)광명전기,17040,2013,90344376,76118777,117852824,98728241,전기장비 제조업
252,(주)광명전기,17040,2014,19.42,(주)광명전기,17040,2014,115801471,100019085,134778387,114780200,전기장비 제조업
253,(주)광명전기,17040,2015,20.92,(주)광명전기,17040,2015,93000177,83525805,116316957,98659704,전기장비 제조업
254,(주)광명전기,17040,2016,10.52,(주)광명전기,17040,2016,96931493,87560184,96942911,87732377,전기장비 제조업
255,(주)광명전기,17040,2017,5.78,(주)광명전기,17040,2017,105083042,95422477,101561159,92454439,전기장비 제조업
256,(주)광명전기,17040,2018,3.61,(주)광명전기,17040,2018,96949804,87318774,114110654,103304003,전기장비 제조업
257,(주)광명전기,17040,2019,21.67,(주)광명전기,17040,2019,125009206,111565450,131864294,117038701,전기장비 제조업
258,(주)광무,29480,2011,-3.01,(주)광무,29480,2011,50359203,40419633,51755052,42251012,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
259,(주)광무,29480,2012,-2.69,(주)광무,29480,2012,40406860,33220101,41178683,33757502,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
260,(주)광무,29480,2013,-8.2,(주)광무,29480,2013,10105219,10221619,20534276,22621739,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
261,(주)광무,29480,2014,1.12,(주)광무,29480,2014,38409667,31532738,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
262,(주)광무,29480,2015,-0.8,(주)광무,29480,2015,17648493,13652964,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
263,(주)광무,29480,2016,1.93,(주)광무,29480,2016,26429957,21752231,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
264,(주)광무,29480,2017,0.32,(주)광무,29480,2017,21540953,17503183,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
265,(주)광무,29480,2018,-3.19,(주)광무,29480,2018,20707286,17118006,23074941,17769834,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
266,(주)광무,29480,2019,-2.9,(주)광무,29480,2019,25244176,20873726,36483979,21870776,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
267,(주)광주신세계,37710,2011,11111111.11,(주)광주신세계,37710,2011,219613514,80698060,,,소매업; 자동차 제외
268,(주)광주신세계,37710,2012,11111111.11,(주)광주신세계,37710,2012,213803173,76996157,,,소매업; 자동차 제외
269,(주)광주신세계,37710,2013,13.07,(주)광주신세계,37710,2013,206606675,73016518,,,소매업; 자동차 제외
270,(주)광주신세계,37710,2014,10.46,(주)광주신세계,37710,2014,204820461,71460629,,,소매업; 자동차 제외
271,(주)광주신세계,37710,2015,15.34,(주)광주신세계,37710,2015,205331892,67952823,,,소매업; 자동차 제외
272,(주)광주신세계,37710,2016,30.68,(주)광주신세계,37710,2016,210423594,69014284,,,소매업; 자동차 제외
273,(주)광주신세계,37710,2017,86.86,(주)광주신세계,37710,2017,209647360,68619341,,,소매업; 자동차 제외
274,(주)광주신세계,37710,2018,715.98,(주)광주신세계,37710,2018,135213362,17733154,,,소매업; 자동차 제외
275,(주)광주신세계,37710,2019,193.26,(주)광주신세계,37710,2019,154879496,18569711,,,소매업; 자동차 제외
276,(주)구영테크,53270,2011,0.96,(주)구영테크,53270,2011,62527619,50904676,147832315,129730219,자동차 및 트레일러 제조업
277,(주)구영테크,53270,2012,1.29,(주)구영테크,53270,2012,65451015,53454413,155788988,134266189,자동차 및 트레일러 제조업
278,(주)구영테크,53270,2013,1.39,(주)구영테크,53270,2013,76282590,63114137,172747316,150485036,자동차 및 트레일러 제조업
279,(주)구영테크,53270,2014,1.38,(주)구영테크,53270,2014,77799749,64482528,170528694,148057799,자동차 및 트레일러 제조업
280,(주)구영테크,53270,2015,1.97,(주)구영테크,53270,2015,87109177,72768430,172083049,146639036,자동차 및 트레일러 제조업
281,(주)구영테크,53270,2016,1.65,(주)구영테크,53270,2016,75320433,61393389,148301597,125781105,자동차 및 트레일러 제조업
282,(주)구영테크,53270,2017,2.37,(주)구영테크,53270,2017,74298129,61735712,149833357,127099113,자동차 및 트레일러 제조업
283,(주)구영테크,53270,2018,1.47,(주)구영테크,53270,2018,81928926,69673553,195238339,172978813,자동차 및 트레일러 제조업
284,(주)구영테크,53270,2019,1.33,(주)구영테크,53270,2019,93132845,79774125,230853336,208667166,자동차 및 트레일러 제조업
285,(주)국동,5320,2011,0.5,(주)국동,5320,2011,100097439,86396894,154293577,134179552,도매 및 상품 중개업
286,(주)국동,5320,2012,3.42,(주)국동,5320,2012,91524436,75786153,138172746,112722986,도매 및 상품 중개업
287,(주)국동,5320,2013,3.64,(주)국동,5320,2013,95716049,78656021,147860227,123575979,도매 및 상품 중개업
288,(주)국동,5320,2014,5.32,(주)국동,5320,2014,117861978,95550889,186086561,153250540,도매 및 상품 중개업
289,(주)국동,5320,2015,4.08,(주)국동,5320,2015,102431161,82651994,170296068,140601202,도매 및 상품 중개업
290,(주)국동,5320,2016,5.25,(주)국동,5320,2016,127275873,102252563,197368723,160651679,도매 및 상품 중개업
291,(주)국동,5320,2017,-2.28,(주)국동,5320,2017,130016453,111577387,191602989,163195489,도매 및 상품 중개업
292,(주)국동,5320,2018,2.53,(주)국동,5320,2018,136811631,115258052,219550054,183038971,도매 및 상품 중개업
293,(주)국동,5320,2019,-1.78,(주)국동,5320,2019,116180044,99266447,223077183,188905199,도매 및 상품 중개업
294,(주)국보,1140,2011,0.75,(주)국보,1140,2011,118304924,110401747,130636214,121478547,육상운송 및 파이프라인 운송업
295,(주)국보,1140,2012,0.64,(주)국보,1140,2012,109183947,101495533,122343037,112775782,육상운송 및 파이프라인 운송업
296,(주)국보,1140,2013,0.36,(주)국보,1140,2013,108994114,101240956,117073443,107727279,육상운송 및 파이프라인 운송업
297,(주)국보,1140,2014,-1.31,(주)국보,1140,2014,89859741,84920430,97520169,91556717,육상운송 및 파이프라인 운송업
298,(주)국보,1140,2015,-1.55,(주)국보,1140,2015,85267457,80391773,91618545,85746776,육상운송 및 파이프라인 운송업
299,(주)국보,1140,2016,0.14,(주)국보,1140,2016,77773715,72438469,87333326,79591802,육상운송 및 파이프라인 운송업
300,(주)국보,1140,2017,-2.66,(주)국보,1140,2017,74662255,69821126,78255522,72337683,육상운송 및 파이프라인 운송업
301,(주)국보,1140,2018,-4.03,(주)국보,1140,2018,66929948,64102691,71549828,67935985,육상운송 및 파이프라인 운송업
302,(주)국보,1140,2019,-0.35,(주)국보,1140,2019,58296078,56501133,89087334,71346937,육상운송 및 파이프라인 운송업
303,(주)국보디자인,66620,2011,238.18,(주)국보디자인,66620,2011,123203000,104476612,130689686,110146120,전문직별 공사업
304,(주)국보디자인,66620,2012,2003.29,(주)국보디자인,66620,2012,118458574,99523026,119402993,100272273,전문직별 공사업
305,(주)국보디자인,66620,2013,1539.88,(주)국보디자인,66620,2013,153216189,133394653,163518536,141528744,전문직별 공사업
306,(주)국보디자인,66620,2014,1917.05,(주)국보디자인,66620,2014,158268803,136427117,176373907,150086662,전문직별 공사업
307,(주)국보디자인,66620,2015,1867.07,(주)국보디자인,66620,2015,157657615,139094723,192608497,167038905,전문직별 공사업
308,(주)국보디자인,66620,2016,6455.77,(주)국보디자인,66620,2016,191620729,165798273,201410031,176586073,전문직별 공사업
309,(주)국보디자인,66620,2017,3543.84,(주)국보디자인,66620,2017,262522024,219241879,270658405,224690293,전문직별 공사업
310,(주)국보디자인,66620,2018,382.19,(주)국보디자인,66620,2018,231093439,197658770,254259835,216708444,전문직별 공사업
311,(주)국보디자인,66620,2019,592.26,(주)국보디자인,66620,2019,237054909,211116237,269005976,236763672,전문직별 공사업
312,(주)국순당,43650,2011,167.22,(주)국순당,43650,2011,124279594,71050728,127686247,73054530,음료 제조업
313,(주)국순당,43650,2012,172.69,(주)국순당,43650,2012,115146725,63606595,118697826,65490982,음료 제조업
314,(주)국순당,43650,2013,9.21,(주)국순당,43650,2013,96140591,55586775,99173525,57173733,음료 제조업
315,(주)국순당,43650,2014,9.17,(주)국순당,43650,2014,89173752,54216676,91863604,55688500,음료 제조업
316,(주)국순당,43650,2015,-334.84,(주)국순당,43650,2015,74955341,48640465,77443124,50017004,음료 제조업
317,(주)국순당,43650,2016,-327.25,(주)국순당,43650,2016,68425801,40999107,69701266,42026522,음료 제조업
318,(주)국순당,43650,2017,-12.28,(주)국순당,43650,2017,60087461,36938506,62761236,38986795,음료 제조업
319,(주)국순당,43650,2018,-7.85,(주)국순당,43650,2018,52679104,32145829,61496072,38750320,음료 제조업
320,(주)국순당,43650,2019,-4.32,(주)국순당,43650,2019,48045002,30836825,102095769,73665131,음료 제조업
321,(주)국영지앤엠,6050,2011,-170.81,(주)국영지앤엠,6050,2011,42569848,42885119,,,비금속 광물제품 제조업
322,(주)국영지앤엠,6050,2012,-4.57,(주)국영지앤엠,6050,2012,43781593,43286767,,,비금속 광물제품 제조업
323,(주)국영지앤엠,6050,2013,2.35,(주)국영지앤엠,6050,2013,55789778,53028778,,,비금속 광물제품 제조업
324,(주)국영지앤엠,6050,2014,5.13,(주)국영지앤엠,6050,2014,51491847,48486069,,,비금속 광물제품 제조업
325,(주)국영지앤엠,6050,2015,-15.79,(주)국영지앤엠,6050,2015,40107647,39614548,,,비금속 광물제품 제조업
326,(주)국영지앤엠,6050,2016,3.4,(주)국영지앤엠,6050,2016,51456556,49594430,,,비금속 광물제품 제조업
327,(주)국영지앤엠,6050,2017,17.57,(주)국영지앤엠,6050,2017,62861661,59698131,,,비금속 광물제품 제조업
328,(주)국영지앤엠,6050,2018,-18.31,(주)국영지앤엠,6050,2018,56301480,55344975,,,비금속 광물제품 제조업
329,(주)국영지앤엠,6050,2019,15.75,(주)국영지앤엠,6050,2019,73013468,69721549,,,비금속 광물제품 제조업
330,(주)국전약품,307750,2018,11111111.11,(주)국전약품,307750,2018,,,,,의료용 물질 및 의약품 제조업
