,회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS연결2),[제조]자본(*)(IFRS2),자기자본순이익률(개별),자기자본순이익률(연결)
10323,광진실업(주),26910,2017/12,,,28979583.0,542277.0,,28473768.0,0.018877123459691673,
10324,광진실업(주),26910,2018/12,,,29139015.0,266637.0,,28979583.0,0.009175617071836454,
10325,광진실업(주),26910,2019/12,,,28078355.0,-978930.0,,29139015.0,-0.03421793067384957,
10327,국도화학(주),7690,2011/12,315507469.0,24928454.0,295561578.0,21896617.0,291623692.0,278894516.0,0.07623425786131534,0.08211884219199218
10328,국도화학(주),7690,2012/12,336831414.0,29920111.0,317284554.0,26371469.0,315507469.0,295561578.0,0.08606228422765015,0.09173180314624907
10329,국도화학(주),7690,2013/12,362735131.0,31387225.0,339378211.0,28109803.0,336831414.0,317284554.0,0.08561412188492216,0.08973335052779004
10330,국도화학(주),7690,2014/12,379074201.0,20935128.0,348764973.0,15218366.0,362735131.0,339378211.0,0.04423023101541031,0.05644342042329551
10331,국도화학(주),7690,2015/12,430715016.0,56315040.0,394438973.0,51428810.0,379074201.0,348764973.0,0.1383975698105349,0.13908567518008824
10332,국도화학(주),7690,2016/12,445848506.0,26558800.0,406704804.0,20618110.0,430715016.0,394438973.0,0.05147168483841322,0.06059754788655237
10333,국도화학(주),7690,2017/12,467880576.0,42033007.0,424852275.0,33844005.0,445848506.0,406704804.0,0.08139911463612229,0.09200321589413961
10334,국도화학(주),7690,2018/12,499645831.0,46630413.0,445036050.0,32407069.0,467880576.0,424852275.0,0.0745085732700229,0.09639098770355319
10335,국도화학(주),7690,2019/12,528159841.0,35110068.0,468653548.0,31091041.0,499645831.0,445036050.0,0.06805602486458426,0.06832044024758019
10336,국일신동(주),60480,2014/12,,,38119861.0,1310562.0,,,,
10337,국일신동(주),60480,2015/12,,,38569996.0,664778.0,,38119861.0,0.01733679070492986,
10338,국일신동(주),60480,2016/12,,,38426436.0,382725.0,,38569996.0,0.009941369750743775,
10339,국일신동(주),60480,2017/12,,,41090238.0,2978285.0,,38426436.0,0.07490969755601197,
10340,국일신동(주),60480,2018/12,,,41203632.0,1012330.0,,41090238.0,0.024602804558832875,
10341,국일신동(주),60480,2019/12,,,47338032.0,-103390.0,,41203632.0,-0.002335397717395508,
10343,국일제지(주),78130,2011/12,47442723.0,-13287738.0,37112078.0,2593091.0,59402024.0,34940506.0,0.07197773781437179,-0.24872983226774828
10344,국일제지(주),78130,2012/12,39028979.0,-6275802.0,31195200.0,-5710220.0,47442723.0,37112078.0,-0.16719214019917467,-0.14515273447491528
10345,국일제지(주),78130,2013/12,37281427.0,60475.0,32255491.0,1110200.0,39028979.0,31195200.0,0.03499410274349889,0.0015849738763020079
10346,국일제지(주),78130,2014/12,30756704.0,-5623507.0,31013899.0,-608341.0,37281427.0,32255491.0,-0.019230183821908192,-0.16530457016816055
10347,국일제지(주),78130,2015/12,,,50220698.0,14592969.0,30756704.0,31013899.0,0.3592796551942025,
10348,국일제지(주),78130,2016/12,,,55222999.0,-316143.0,,50220698.0,-0.005996432389884812,
10349,국일제지(주),78130,2017/12,,,57715544.0,1770960.0,,55222999.0,0.03136148126153885,
10350,국일제지(주),78130,2018/12,,,55729729.0,-2257233.0,,57715544.0,-0.0397942186625969,
10351,국일제지(주),78130,2019/12,43996046.0,-38326422.0,43994455.0,-38326422.0,,55729729.0,-0.7686484955344433,
10353,국제약품(주),2720,2011/03,73872229.0,4279060.0,73514422.0,4191254.0,,71936065.0,0.057631350522738364,
10354,국제약품(주),2720,2012/12,55352388.0,-18940026.0,54884984.0,-18941911.0,73872229.0,73514422.0,-0.2950467076148312,-0.29313340506940716
10355,국제약품(주),2720,2013/12,58328922.0,1671940.0,58867900.0,2693214.0,55352388.0,54884984.0,0.04735201263116986,0.02941450973779243
10356,국제약품(주),2720,2014/12,50853063.0,-6917252.0,50809168.0,-7485126.0,58328922.0,58867900.0,-0.13649391137990668,-0.12671050082117485
10357,국제약품(주),2720,2015/12,68458879.0,-5884459.0,68053723.0,-6165719.0,50853063.0,50809168.0,-0.10374506203117674,-0.0986398997679545
10358,국제약품(주),2720,2016/12,67519224.0,798939.0,67345505.0,824013.0,68458879.0,68053723.0,0.012171605586997881,0.011750994937765826
10359,국제약품(주),2720,2017/12,67778304.0,1038655.0,67276822.0,710891.0,67519224.0,67345505.0,0.010561264477325518,0.015353643416160568
10360,국제약품(주),2720,2018/12,68698153.0,2182873.0,67712088.0,1698291.0,67778304.0,67276822.0,0.025161933672921723,0.03198900452112411
10361,국제약품(주),2720,2019/12,60953953.0,-4761812.0,59742662.0,-4987038.0,68698153.0,67712088.0,-0.0782558202028563,-0.07345522023375387
10363,그랜드코리아레저(주),114090,2011/12,,,221318869.0,63303582.0,,191622115.0,0.306598688203833,
10364,그랜드코리아레저(주),114090,2012/12,,,331431251.0,144055181.0,,221318869.0,0.5212307543234906,
10365,그랜드코리아레저(주),114090,2013/12,,,395536495.0,137569887.0,,331431251.0,0.37847590283599736,
10366,그랜드코리아레저(주),114090,2014/12,,,431411913.0,116513611.0,,395536495.0,0.2817917293819858,
10367,그랜드코리아레저(주),114090,2015/12,,,456239880.0,91731838.0,,431411913.0,0.2066842848139214,
10368,그랜드코리아레저(주),114090,2016/12,,,518726390.0,114342570.0,,456239880.0,0.2345569760069751,
10369,그랜드코리아레저(주),114090,2017/12,,,532052448.0,80538567.0,,518726390.0,0.15329308906390443,
10370,그랜드코리아레저(주),114090,2018/12,562086555.0,77740630.0,562024001.0,77616246.0,,532052448.0,0.14188450189370633,
10371,그랜드코리아레저(주),114090,2019/12,585172372.0,72396402.0,584954011.0,72039234.0,562086555.0,562024001.0,0.12561571930116477,0.12620760718648127
10372,그레이트리치과기유한공사,900290,2016/06,168914664.0,35046704.0,,,,,,
10373,그레이트리치과기유한공사,900290,2017/06,291526037.0,48067247.0,,,168914664.0,,,0.20878800199724307
10374,그레이트리치과기유한공사,900290,2018/06,342505936.0,52840288.0,,,291526037.0,,,0.16668019989584973
10375,그레이트리치과기유한공사,900290,2019/06,507106657.0,64944266.0,,,342505936.0,,,0.15287971608490505
10377,그린케미칼(주),83420,2011/12,,,90252133.0,10943454.0,,81471846.0,0.12745399988664366,
10378,그린케미칼(주),83420,2012/12,,,98559437.0,11700487.0,,90252133.0,0.12393824170838683,
10379,그린케미칼(주),83420,2013/12,,,106214115.0,10700909.0,,98559437.0,0.10451456152892244,
10380,그린케미칼(주),83420,2014/12,,,115821491.0,12980074.0,,106214115.0,0.11691885129450814,
10381,그린케미칼(주),83420,2015/12,,,115937049.0,3536460.0,,115821491.0,0.03051848704259183,
10382,그린케미칼(주),83420,2016/12,,,115501770.0,2874117.0,,115937049.0,0.024836948377272874,
10383,그린케미칼(주),83420,2017/12,,,109741658.0,2522644.0,,115501770.0,0.022399268403959827,
10384,그린케미칼(주),83420,2018/12,,,107239350.0,2513016.0,,109741658.0,0.02316346507156055,
10385,그린케미칼(주),83420,2019/12,,,108493854.0,5580406.0,,107239350.0,0.05173432644146888,
10387,극동유화(주),14530,2011/12,,,92620361.0,9175401.0,,83354241.0,0.10428096890936568,
10388,극동유화(주),14530,2012/12,,,103313033.0,11920876.0,,92620361.0,0.12168294292906497,
10389,극동유화(주),14530,2013/12,,,113519445.0,12941370.0,,103313033.0,0.11936745011049497,
10390,극동유화(주),14530,2014/12,119668332.0,9300068.0,117961627.0,10417465.0,,113519445.0,0.09000705681888323,
10391,극동유화(주),14530,2015/12,130516205.0,14487630.0,129767925.0,14842811.0,119668332.0,117961627.0,0.11983076609285596,0.11581555098267324
10392,극동유화(주),14530,2016/12,139880976.0,13985965.0,140260083.0,14138293.0,130516205.0,129767925.0,0.10471723362859456,0.10344756515786309
10393,극동유화(주),14530,2017/12,148390946.0,15103874.0,147759692.0,14513225.0,139880976.0,140260083.0,0.10077936488909485,0.1047890748097208
10394,극동유화(주),14530,2018/12,159930221.0,16292225.0,156832696.0,14673644.0,148390946.0,147759692.0,0.09634938086502674,0.10568346739554213
10395,극동유화(주),14530,2019/12,169282719.0,14202848.0,164528079.0,13224032.0,159930221.0,156832696.0,0.08230022472406597,0.08628365580040687
10397,글로벌에스엠테크리미티드,900070,2011/12,87858721.0,1388599.0,,,83329247.0,,,0.01622309109948662
10398,글로벌에스엠테크리미티드,900070,2012/12,81688766.0,2367992.0,,,87858721.0,,,0.02793308284185893
10399,글로벌에스엠테크리미티드,900070,2013/12,82725582.0,529517.0,,,81688766.0,,,0.0064412504923232125
10400,글로벌에스엠테크리미티드,900070,2014/12,79927866.0,-3738855.0,,,82725582.0,,,-0.0459732645815169
10401,글로벌에스엠테크리미티드,900070,2015/12,87174538.0,216528.0,,,79927866.0,,,0.002591560561869595
10402,글로벌에스엠테크리미티드,900070,2016/12,92939840.0,4369863.0,,,87174538.0,,,0.04852320007456595
10403,글로벌에스엠테크리미티드,900070,2017/12,91584288.0,665344.0,,,92939840.0,,,0.007211458005101642
10404,글로벌에스엠테크리미티드,900070,2018/12,89479264.0,348594.0,,,91584288.0,,,0.0038505154256556285
10405,글로벌에스엠테크리미티드,900070,2019/12,93092820.0,3381617.0,,,89479264.0,,,0.03704418469583773
10406,글로벌텍스프리(주),204620,2014/12,,,,,,,,
10407,글로벌텍스프리(주),204620,2015/12,,,,,,,,
10408,글로벌텍스프리(주),204620,2016/12,,,,,,,,
10409,글로벌텍스프리(주),204620,2017/12,64041953.0,-2368883.0,68498334.0,-1933688.0,,,,
10410,글로벌텍스프리(주),204620,2018/12,73914922.0,8365701.0,77000947.0,6959685.0,64041953.0,68498334.0,0.09566624593835622,0.1212799434605923
10411,글로벌텍스프리(주),204620,2019/12,72902531.0,5807872.0,78399669.0,5769004.0,73914922.0,77000947.0,0.07424686141527263,0.07911691534384539
10413,글로본(주),19660,2011/03,,,,,,,,
10414,글로본(주),19660,2012/03,,,,,,,,
10415,글로본(주),19660,2013/03,,,,,,,,
10416,글로본(주),19660,2014/03,,,,,,,,
10417,글로본(주),19660,2015/03,,,,,,,,
10418,글로본(주),19660,2016/03,,,,,,,,
10419,글로본(주),19660,2017/12,,,23949540.0,-8625817.0,,,,
10420,글로본(주),19660,2018/12,,,28008748.0,1729641.0,,23949540.0,0.06657805969280589,
10421,글로본(주),19660,2019/12,,,20766735.0,-9327465.0,,28008748.0,-0.38246530536663265,
10423,금강공업(주),14280,2011/12,192841072.0,210436.0,174333931.0,2001121.0,194498642.0,174803592.0,0.01146322505129304,0.0010865707408458508
10424,금강공업(주),14280,2012/12,202150447.0,10715450.0,183963263.0,9763684.0,192841072.0,174333931.0,0.054500477053694145,0.05425660797542339
10425,금강공업(주),14280,2013/12,257339628.0,18468245.0,191731043.0,12835143.0,202150447.0,183963263.0,0.06832758865395208,0.08038582770258966
10426,금강공업(주),14280,2014/12,274606804.0,23066991.0,201691005.0,13123789.0,257339628.0,191731043.0,0.066716082978654,0.08672674394402179
10427,금강공업(주),14280,2015/12,269957869.0,7634880.0,210390810.0,11286978.0,274606804.0,201691005.0,0.054780277067067375,0.028040305875662266
10428,금강공업(주),14280,2016/12,304798428.0,35763918.0,238178561.0,28164623.0,269957869.0,210390810.0,0.1255753282361314,0.12444898189606089
10429,금강공업(주),14280,2017/12,331106549.0,26631679.0,256707929.0,21584688.0,304798428.0,238178561.0,0.08723086378858312,0.08375993257873181
10430,금강공업(주),14280,2018/12,354235315.0,14872445.0,265248420.0,10841802.0,331106549.0,256707929.0,0.041542945193679404,0.04340153660888867
10431,금강공업(주),14280,2019/12,345941608.0,-4951774.0,257126972.0,-6797021.0,354235315.0,265248420.0,-0.026023511459743496,-0.014144350770041017
10433,금강철강(주),53260,2011/12,82945701.0,8852117.0,84030125.0,9545934.0,75372858.0,75826924.0,0.11943087977309026,0.11182664945807143
10434,금강철강(주),53260,2012/12,90698417.0,8455954.0,90609580.0,7282693.0,82945701.0,84030125.0,0.08340248856925177,0.0973940735499028
10435,금강철강(주),53260,2013/12,95973215.0,7706526.0,95299892.0,7122040.0,90698417.0,90609580.0,0.07661836616909977,0.08256772512708305
10436,금강철강(주),53260,2014/12,99911939.0,5862980.0,99415357.0,6039721.0,95973215.0,95299892.0,0.06203644584610833,0.059861402258182365
10437,금강철강(주),53260,2015/12,104704227.0,6772942.0,103730367.0,6306700.0,99911939.0,99415357.0,0.06209040363556951,0.06620143591196015
10438,금강철강(주),53260,2016/12,108918749.0,5648383.0,108152968.0,5856462.0,104704227.0,103730367.0,0.05528006249288081,0.05288179301462405
10439,금강철강(주),53260,2017/12,107467707.0,2976051.0,106739862.0,3012420.0,108918749.0,108152968.0,0.028036486838579025,0.027506814012425992
10440,금강철강(주),53260,2018/12,109046913.0,5256295.0,107392346.0,4513450.0,107467707.0,106739862.0,0.04215573212601441,0.04855371891283831
10441,금강철강(주),53260,2019/12,110072771.0,4389382.0,108501637.0,4472814.0,109046913.0,107392346.0,0.04143528168638216,0.04006378541509762
10443,금호건설(주),2990,2011/12,121155781.0,-49517847.0,-198515259.0,-137546357.0,322680701.0,94972980.0,11111111.11,-0.2231355420665938
10444,금호건설(주),2990,2012/12,14520651.0,-727923205.0,-18462490.0,-420973629.0,121155781.0,-198515259.0,11111111.11,-10.730282249757275
10445,금호건설(주),2990,2013/12,153166685.0,52624235.0,107894174.0,12738772.0,14520651.0,-18462490.0,0.28488274916080075,0.6276470991226195
10446,금호건설(주),2990,2014/12,300902829.0,105802212.0,199507624.0,60227747.0,153166685.0,107894174.0,0.39185032352998794,0.4660176855652106
10447,금호건설(주),2990,2015/12,290170399.0,-6109525.0,202630155.0,-2176050.0,300902829.0,199507624.0,-0.010822410196879314,-0.02067265005614499
10448,금호건설(주),2990,2016/12,311258016.0,36036543.0,320110028.0,119375539.0,290170399.0,202630155.0,0.4567299124199909,0.11983651620450955
10449,금호건설(주),2990,2017/12,392692827.0,95278014.0,312011580.0,8178280.0,311258016.0,320110028.0,0.025875653977011335,0.2706950774970519
10450,금호건설(주),2990,2018/12,356297250.0,-470572.0,347951835.0,67072310.0,392692827.0,312011580.0,0.20326069135211078,-0.0012565506925934881
10451,금호건설(주),2990,2019/12,376492604.0,11717127.0,375764590.0,45875871.0,356297250.0,347951835.0,0.1267785818181479,0.03197950117906518
10453,금호석유화학(주),11780,2011/12,1557077504.0,543769089.0,1206578278.0,343319757.0,893129890.0,744474571.0,0.35193281122647846,0.4438555612325444
10454,금호석유화학(주),11780,2012/12,1658351955.0,126109125.0,1264491134.0,96116038.0,1557077504.0,1206578278.0,0.0777930701041756,0.07843998856639199
10455,금호석유화학(주),11780,2013/12,1559758926.0,-42712971.0,1164995525.0,-30966632.0,1658351955.0,1264491134.0,-0.025492325208113027,-0.026545369366966817
10456,금호석유화학(주),11780,2014/12,1641582073.0,88334748.0,1233428390.0,83308973.0,1559758926.0,1164995525.0,0.06946976510614054,0.05518609109594576
10457,금호석유화학(주),11780,2015/12,1663749145.0,121866343.0,1207714988.0,77469141.0,1641582073.0,1233428390.0,0.06346955422460238,0.07373926239908826
10458,금호석유화학(주),11780,2016/12,1727900732.0,80764817.0,1236365039.0,29416871.0,1663749145.0,1207714988.0,0.02407193764118101,0.04762568067399606
10459,금호석유화학(주),11780,2017/12,1956803041.0,217647432.0,1381515451.0,135421885.0,1727900732.0,1236365039.0,0.10345918044562837,0.11813564693847643
10460,금호석유화학(주),11780,2018/12,2348147098.0,503082598.0,1517846913.0,182630029.0,1956803041.0,1381515451.0,0.12597944380297543,0.23372284544826874
10461,금호석유화학(주),11780,2019/12,2629571508.0,294696728.0,1764804106.0,262497365.0,2348147098.0,1517846913.0,0.15993010739226557,0.1184063428755418
10463,금호전기(주),1210,2011/12,270118195.0,308307.0,268925968.0,11093066.0,276214314.0,261124468.0,0.04185664324215366,0.0011286423374816965
10464,금호전기(주),1210,2012/12,216259574.0,-67108708.0,227563168.0,-39994218.0,270118195.0,268925968.0,-0.16110812946368278,-0.27595302366708296
10465,금호전기(주),1210,2013/12,185936980.0,-18056370.0,196857367.0,-30366308.0,216259574.0,227563168.0,-0.14309537591059301,-0.08978878521172014
10466,금호전기(주),1210,2014/12,194634133.0,-4626424.0,195016369.0,-14473845.0,185936980.0,196857367.0,-0.07386994161813386,-0.024313059199529943
10467,금호전기(주),1210,2015/12,181001766.0,-56359653.0,176547147.0,-17975517.0,194634133.0,195016369.0,-0.09675609270529134,-0.30007596797876873
10468,금호전기(주),1210,2016/12,160139275.0,-17415921.0,157648427.0,-18848607.0,181001766.0,176547147.0,-0.11279986012023008,-0.10210393301813252
10469,금호전기(주),1210,2017/12,138262018.0,-20183319.0,135480886.0,-22247158.0,160139275.0,157648427.0,-0.1517907422653428,-0.13527635083002137
10470,금호전기(주),1210,2018/12,34692433.0,-20930538.0,39397153.0,-100302572.0,138262018.0,135480886.0,-1.1471145556475504,-0.2420352627987585
10471,금호전기(주),1210,2019/12,16852180.0,-33237746.0,9393619.0,-44109210.0,34692433.0,39397153.0,-1.8080964162649444,-1.2896690484415898
10473,금호타이어(주),73240,2011/12,569500143.0,-26854087.0,694253994.0,106114927.0,507626170.0,518144686.0,0.17504955878045,-0.049862465851764966
10474,금호타이어(주),73240,2012/12,930124108.0,130586237.0,1062555438.0,126809690.0,569500143.0,694253994.0,0.1443636261169618,0.17415860928218613
10475,금호타이어(주),73240,2013/12,1138200532.0,100958039.0,1237831370.0,63878745.0,930124108.0,1062555438.0,0.055537394648456875,0.09762301047673058
10476,금호타이어(주),73240,2014/12,1325992579.0,131608464.0,1414869809.0,122887201.0,1138200532.0,1237831370.0,0.09265061739545448,0.10681668040747964
10477,금호타이어(주),73240,2015/12,1260796338.0,-67465561.0,1365531765.0,-46286979.0,1325992579.0,1414869809.0,-0.033295175368074366,-0.052161628308074276
