,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가 대 매출액비율,금융비용부담률,금융비용 대 총비용비율,이자부담률,지급이자율,차입금평균이자율,매출액정상영업이익률,유동자산구성비율,재고자산 대 유동자산비율,당좌자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,순운전자본비율,차입금비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,운전자본회전률,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,이자보상배율
1382,(주)유테크,178780,2018,-32.32,-34.16,-50.51,-30.73,5.46,64.36,0.0,0.0,-1.72,-54.69,-41.56,-165.28,101.72,5.42,5.13,9.98,7.74,27.95,16.95,23.21,18.88,81.12,170.77,46.94,38.98,7.25,0.0,105.68,429.55,315.29,63.89,-31.59,298.69,1.14,1.63,0.98,0.76,3.84,0.95,7.29,50.06,2.23,2.58,16.27,4.24,86.15,1.69,0.83,0.08,247.95,33.66,609.31,-15.85,-35.81,-375.05,-16.84,-3.7
1383,(주)유테크,178780,2019,-24.87,-73.57,105.33,72.53,48.85,-17.47,0.0,0.0,0.25,-13.26,-11.76,-14.84,99.75,5.79,7.71,20.36,12.02,76.38,14.24,65.5,52.73,47.27,179.86,178.16,152.79,15.55,32.46,301.27,89.63,81.3,87.79,33.51,59.6,-33.46,-50.32,-15.29,0.89,2.66,1.33,9.72,37.57,1.82,2.15,12.04,6.86,53.2,2.77,0.88,0.11,0.0,0.0,0.0,22.73,145.85,465.27,21.98,-3.35
1384,(주)이건홀딩스,39020,2011,8.65,-1.68,37.17,14.4,-5.41,13.57,0.0,455.85,12.97,-2.47,-1.39,-3.65,87.03,4.52,4.14,6.68,6.94,31.96,12.85,27.86,35.71,64.29,734.03,67.45,58.78,5.0,0.0,121.29,180.03,132.71,74.28,-15.43,108.11,2.7,4.5,3.2,0.56,1.48,0.91,4.93,74.03,1.96,2.28,14.09,3.82,95.5,1.47,0.79,0.08,194.29,9.68,706.55,10.58,29.59,374.7,19.52,0.69
1385,(주)이건홀딩스,39020,2012,-0.27,-0.75,-0.89,20.69,-3.02,9.87,0.0,-30.5,11.17,-0.42,-0.25,-0.7,88.83,4.34,3.99,6.95,7.02,31.77,15.65,26.8,34.73,65.27,711.89,73.95,62.38,5.3,0.0,97.2,187.95,123.7,61.54,-11.19,113.85,-0.84,-1.38,-0.91,0.6,1.69,0.92,4.16,87.73,1.87,2.18,13.14,3.8,96.01,1.64,0.77,0.08,212.6,14.68,765.8,11.8,32.85,370.36,19.75,0.45
1386,(주)이건홀딩스,39020,2013,-2.94,-1.24,-9.21,-24.22,-2.94,-3.93,0.0,20.4,12.64,-1.07,-0.63,-1.8,87.36,3.98,3.55,6.36,6.23,29.71,13.06,25.83,34.73,65.27,691.0,70.44,61.24,3.75,0.0,105.74,187.94,121.46,61.33,-12.47,112.66,2.42,4.04,2.67,0.58,1.68,0.89,4.17,87.62,1.89,2.21,13.13,4.11,88.82,1.59,0.79,0.08,213.05,12.3,745.29,11.37,30.92,396.43,19.24,0.62
1387,(주)이건홀딩스,39020,2014,3.23,11.28,-9.24,7.6,3.85,13.94,0.0,0.0,6.96,-3.54,-2.34,-6.73,93.04,2.87,2.92,5.56,5.38,26.12,15.48,22.08,34.94,65.06,717.57,56.63,47.86,4.7,0.0,92.72,186.24,132.03,74.5,-20.0,101.66,3.92,7.19,3.91,0.66,1.9,1.02,4.65,78.48,2.38,2.77,16.72,4.7,77.65,1.72,0.92,0.06,228.81,10.86,709.79,9.22,23.25,347.33,14.14,-0.7
1388,(주)이건홀딩스,39020,2015,-15.84,-0.72,-20.81,-2.87,-8.58,-16.26,0.0,0.0,8.66,-4.87,-2.89,-7.96,91.34,3.07,2.86,6.37,5.56,24.58,18.99,19.91,37.95,62.05,656.01,50.28,40.73,3.45,0.0,80.6,163.5,128.83,90.65,-24.31,86.27,3.62,6.85,3.46,0.59,1.63,0.93,4.13,88.3,2.33,2.81,13.71,4.73,77.1,1.37,0.82,0.07,230.95,10.6,590.09,9.64,20.61,318.85,14.85,-1.13
1389,(주)이건홀딩스,39020,2016,4.83,1.17,19.7,21.64,3.54,1.12,0.0,0.0,15.82,2.38,1.53,4.04,84.18,2.04,2.1,4.67,4.53,28.07,19.3,22.65,37.48,62.52,679.23,57.11,46.09,11.73,0.0,73.79,166.79,131.12,88.23,-21.08,78.54,2.48,5.26,2.47,0.64,1.7,1.03,4.21,86.64,2.43,3.01,12.69,5.48,66.58,1.39,0.85,0.07,231.32,13.04,649.96,16.13,36.19,520.69,25.76,1.21
1390,(주)이건홀딩스,39020,2017,-0.63,0.2,-0.53,19.03,1.35,27.31,-26.03,41.88,15.56,1.38,1.11,2.92,84.44,1.24,1.59,3.77,3.68,28.1,23.09,21.61,38.23,61.77,688.37,57.24,44.02,13.4,0.0,61.0,161.59,128.4,89.82,-20.99,73.9,5.43,11.86,4.18,0.8,2.11,1.29,4.52,80.69,2.85,3.61,13.44,6.76,54.01,1.75,1.04,0.06,0.0,0.0,0.0,15.97,35.07,491.9,19.91,2.23
1391,(주)이건홀딩스,39020,2018,162.53,218.1,134.44,277.78,40.17,48.66,417.64,114.53,15.06,4.39,2.89,12.51,84.94,1.36,1.48,2.12,3.18,25.09,37.21,15.75,39.75,60.25,612.1,59.52,37.37,9.52,0.0,100.82,151.59,106.07,82.19,-17.07,81.47,1.88,3.5,2.49,0.66,1.67,1.08,5.14,71.04,2.54,3.79,7.69,6.08,60.05,1.25,0.94,0.12,0.0,0.0,0.0,9.02,16.28,80.47,19.86,2.83
1392,(주)이건홀딩스,39020,2019,0.43,4.9,-12.27,-19.43,8.38,52.83,-72.75,26.37,13.39,1.04,0.72,2.8,86.61,1.6,1.88,3.57,3.6,21.92,34.18,14.43,41.87,58.13,663.4,57.51,37.85,8.36,0.0,118.47,138.85,91.03,77.92,-16.19,78.39,3.1,5.48,2.6,0.69,1.7,1.17,7.6,48.05,2.95,4.59,8.24,7.01,52.07,1.22,1.09,0.13,0.0,0.0,0.0,14.24,24.66,130.49,20.6,2.08
1393,(주)이노와이어리스,73490,2011,18.52,30.84,36.75,-5.26,25.73,32.81,56.75,79.04,43.73,20.98,18.74,23.25,56.27,0.08,0.34,0.0,8.2,63.3,20.83,50.11,81.07,18.93,2301.4,438.53,347.18,188.04,26.98,826.93,23.35,17.81,0.0,48.87,0.0,61.26,0.0,14.08,0.89,1.13,4.21,35.37,10.32,1.5,2.0,6.08,4.54,80.39,7.73,1.16,0.0,47.28,0.65,367.96,32.57,269.71,4157.96,39.56,43.06
1394,(주)이노와이어리스,73490,2012,2.53,6.7,3.55,21.49,10.1,5.04,-33.93,-27.36,40.89,12.85,10.97,13.12,59.11,-0.86,-4.21,8.69,17.38,63.93,24.44,48.31,84.12,15.88,2533.95,564.23,426.34,278.66,29.7,501.36,18.88,13.47,0.0,52.6,1.15,107.8,1774.85,20.29,0.85,1.03,4.91,32.87,11.11,1.34,1.74,5.92,4.95,73.71,6.93,1.12,0.0,41.6,0.18,356.05,23.69,188.53,3482.13,28.09,154.7
1395,(주)이노와이어리스,73490,2013,1.95,6.56,-3.35,-67.73,3.68,3.16,-51.93,-67.12,31.68,5.88,5.06,5.91,68.32,-0.57,-3.24,0.0,5.39,60.61,8.16,55.66,85.61,14.39,2627.1,466.86,428.76,260.23,10.39,873.7,16.81,15.16,0.0,47.63,0.0,81.55,0.0,13.75,0.86,1.02,5.7,36.46,10.01,1.38,1.66,8.42,5.42,67.37,6.7,1.16,0.0,37.0,0.03,317.43,32.0,243.61,4877.08,37.49,163.9
1396,(주)이노와이어리스,73490,2014,5.36,256.34,-22.87,0.1,2.26,-29.26,-61.1,0.0,35.19,2.38,1.4,2.23,64.81,-0.8,-2.96,0.65,1.29,44.37,10.59,39.67,82.62,17.38,2686.4,286.53,256.18,147.48,16.27,500.47,21.03,18.74,0.0,28.88,6.19,33.88,115.15,10.27,0.59,0.7,3.69,21.61,16.89,1.12,1.24,12.2,3.35,108.88,2.01,0.88,0.0,145.53,0.0,322.21,30.18,67.93,4495.64,52.67,-8.62
1397,(주)이노와이어리스,73490,2015,-7.65,-12.33,-12.46,1.37,-4.65,-1.94,-351.67,0.0,33.17,-8.18,-4.78,-5.69,66.83,-0.19,-0.68,0.0,4.29,42.06,12.27,36.9,85.15,14.85,2561.6,319.39,280.22,142.85,17.86,459.07,17.44,15.46,0.0,28.89,0.0,19.63,0.0,4.79,0.58,0.7,3.61,16.75,21.79,1.35,1.52,11.88,3.5,104.4,1.35,1.01,0.0,125.23,0.0,289.33,27.36,64.87,4307.3,44.96,-23.11
1398,(주)이노와이어리스,73490,2016,-8.97,-2.15,-4.77,21.6,-12.6,-4.08,0.0,0.0,31.46,-18.63,-11.38,-13.63,68.54,-0.11,-0.42,0.65,1.31,44.0,15.66,37.11,81.75,18.25,2238.89,258.54,218.05,145.96,25.54,1496.04,22.33,20.82,0.0,26.98,7.44,4.31,12.92,1.23,0.61,0.73,3.71,26.42,13.82,1.42,1.65,10.21,4.27,85.5,1.4,1.05,0.0,0.0,0.0,0.0,29.59,65.25,6688.33,46.14,-114.32
1399,(주)이노와이어리스,73490,2017,4.33,-9.97,8.56,-4.03,-1.62,15.11,0.0,0.0,34.22,-0.35,-0.25,-0.32,65.78,0.11,0.37,1.77,2.18,45.78,13.85,39.44,77.09,22.91,2202.68,217.33,187.24,87.85,25.65,724.54,29.73,27.33,0.0,24.71,12.1,-13.8,-33.9,-4.47,0.72,0.91,3.5,48.29,7.56,1.61,1.89,10.93,5.29,69.02,1.71,1.13,0.0,0.0,0.0,0.0,33.33,85.19,12845.74,47.11,4.34
1400,(주)이노와이어리스,73490,2018,13.79,1.91,24.29,19.63,1.51,5.54,0.0,-59.41,32.42,0.34,0.24,0.33,67.58,0.44,1.11,2.47,3.21,50.0,13.33,43.34,68.77,31.23,2235.87,278.21,241.13,150.11,20.81,540.23,45.42,26.14,20.25,32.03,22.08,-4.98,-10.24,-2.37,0.7,0.96,2.55,28.64,12.75,1.45,1.68,10.73,4.63,78.82,1.89,1.04,0.0,0.0,0.0,0.0,31.77,90.67,15746.4,48.42,0.68
1401,(주)이노와이어리스,73490,2019,23.99,2.57,44.37,-7.09,20.57,51.24,5938.23,6045.91,44.37,13.57,12.03,17.76,55.63,1.03,2.82,7.41,7.86,58.22,8.58,53.23,66.87,33.13,2695.71,273.47,250.02,156.23,13.52,378.87,49.54,31.84,22.69,36.93,20.69,30.13,72.14,12.47,0.89,1.31,2.75,27.17,13.43,1.62,1.82,15.44,6.22,58.72,2.8,1.19,0.0,0.0,0.0,0.0,43.35,149.54,12670.15,54.16,12.38
1402,(주)이수앱지스,86890,2011,-31.29,3.09,-49.99,-32.59,-25.4,9.19,0.0,0.0,54.21,-105.12,-21.68,-29.31,45.79,-6.64,-5.26,22.92,8.75,58.2,16.83,48.4,77.6,22.4,279.53,663.46,551.78,453.76,19.82,1162.23,28.87,11.3,0.0,49.43,0.92,-111.45,-3510.39,-98.61,0.21,0.28,0.79,47.26,7.72,0.29,0.34,2.08,3.7,98.53,1.91,0.26,0.0,29.97,7.6,222.5,-9.62,-71.43,-281.83,-38.01,-173.62
1403,(주)이수앱지스,86890,2012,65.26,167.92,50.99,15.71,-8.59,8.91,0.0,0.0,43.22,-114.18,-23.74,-42.39,56.78,9.23,4.36,6.28,12.45,53.17,12.9,46.32,42.92,57.08,255.52,1726.82,1504.06,1261.68,13.69,1258.62,132.98,7.17,0.92,50.1,109.3,-25.13,-30.57,-85.96,0.21,0.37,0.47,47.1,7.75,0.38,0.44,2.61,3.9,93.49,1.11,0.34,0.0,73.08,13.45,334.61,0.19,0.85,4.61,1.11,-6.49
1404,(주)이수앱지스,86890,2013,64.0,57.66,89.42,158.82,55.14,46.24,0.0,0.0,58.78,-100.32,-18.54,-44.7,41.22,22.86,7.22,7.81,10.14,61.42,17.63,50.59,40.6,59.4,348.37,302.11,248.86,204.68,26.35,483.51,146.29,50.07,32.81,41.09,130.58,-24.04,-26.93,-95.96,0.18,0.45,0.32,30.21,12.08,0.32,0.38,1.98,4.73,77.24,0.87,0.26,0.0,66.24,9.6,538.0,0.48,3.91,26.96,3.23,-2.78
1405,(주)이수앱지스,86890,2014,-10.72,0.59,-17.46,97.25,-21.87,-13.07,0.0,0.0,56.23,-157.78,-21.56,-56.43,43.77,35.56,7.87,10.24,10.23,56.78,42.12,32.86,35.53,64.47,250.89,164.75,95.36,68.75,107.17,938877.46,181.44,97.0,55.71,22.32,166.82,-34.17,-37.17,-152.09,0.14,0.36,0.22,32.84,11.11,0.23,0.32,0.8,3.42,106.75,0.61,0.16,0.0,124.62,25.11,526.82,-3.16,-13.37,-66.34,-21.83,-2.13
1406,(주)이수앱지스,86890,2015,42.88,-3.33,70.36,8.56,167.63,61.63,0.0,0.0,53.06,-85.2,-16.43,-30.54,46.94,16.39,6.84,12.2,9.43,67.7,26.84,49.53,66.55,33.45,475.86,283.65,207.51,37.91,41.46,1118.28,50.26,35.86,77.04,43.83,39.27,-32.82,-42.0,-66.99,0.19,0.36,0.42,91.47,3.99,0.31,0.45,0.94,4.72,77.4,1.01,0.21,0.0,119.19,21.68,744.72,-1.65,-10.32,-56.74,-10.08,-2.28
1407,(주)이수앱지스,86890,2016,-17.85,1.07,-26.08,8.76,-7.16,66.11,0.0,0.0,61.07,-22.92,-6.85,-9.72,38.93,3.46,3.5,11.27,7.07,60.91,39.49,36.86,75.21,24.79,437.97,410.79,248.55,146.88,52.2,373.02,32.96,19.72,64.14,46.09,19.34,-23.1,-39.36,-17.28,0.3,0.42,1.01,36.34,10.05,0.46,0.68,1.44,6.59,55.36,1.69,0.35,0.0,103.88,18.75,527.6,5.48,27.84,154.3,16.55,-3.31
1408,(주)이수앱지스,86890,2017,35.23,11.31,51.66,19.03,43.47,2.12,0.0,0.0,52.41,-44.86,-12.91,-16.58,47.59,2.8,3.64,9.25,8.83,68.31,31.0,47.14,79.79,20.21,497.2,505.99,349.14,159.76,38.63,198.38,25.33,16.92,76.46,54.81,12.32,-30.53,-62.74,-24.66,0.29,0.37,1.3,15.29,23.88,0.44,0.67,1.28,6.04,60.44,1.63,0.36,0.0,91.34,12.48,563.53,0.91,5.61,41.08,3.64,-11.38
1409,(주)이수앱지스,86890,2018,-10.19,40.54,-24.69,16.25,-3.73,-13.94,0.0,0.0,45.43,-77.57,-17.6,-21.33,54.57,0.62,0.81,28.46,10.85,57.28,47.85,29.87,85.53,14.47,448.7,664.85,346.71,201.37,56.32,230.89,16.92,10.07,66.67,48.67,3.01,-100.28,-562.98,-60.51,0.23,0.28,1.3,9.43,38.71,0.36,0.58,0.94,4.39,83.18,1.1,0.31,0.0,0.0,0.0,0.0,-4.68,-18.44,-268.65,-19.51,-24.54
1410,(주)이수앱지스,86890,2019,32.82,0.01,50.2,-0.03,-7.62,25.52,0.0,0.0,35.74,-84.76,-21.91,-31.01,64.26,7.05,6.21,8.44,15.73,64.78,31.85,44.15,59.49,40.51,414.51,1165.75,794.47,196.38,34.84,455.81,68.1,9.34,0.14,59.22,44.5,-35.29,-54.0,-63.1,0.26,0.37,0.88,12.67,28.81,0.42,0.68,1.1,3.8,96.1,1.19,0.38,0.0,0.0,0.0,0.0,-4.96,-25.99,-670.86,-21.9,-7.64
1411,(주)이수화학,5950,2011,12.59,0.79,6.13,26.26,2.72,18.83,-54.74,-5.85,7.27,0.94,1.72,4.36,92.73,1.17,3.58,6.29,6.95,51.16,22.03,39.89,38.34,61.66,664.57,127.3,99.26,16.51,102.72,118.52,160.85,104.82,55.43,10.97,100.93,4.17,6.64,1.49,1.83,4.57,3.05,21.37,17.08,3.48,4.36,17.11,17.52,20.83,10.42,1.96,0.08,518.99,73.54,2625.64,12.08,72.87,384.23,6.99,2.56
1412,(주)이수화학,5950,2012,8.25,-9.55,5.58,-10.74,3.49,8.54,20.11,-6.22,5.9,0.88,1.58,5.08,94.1,1.16,3.32,5.55,6.15,49.89,18.63,40.6,36.34,63.66,608.07,117.92,95.96,22.01,122.54,135.81,175.14,116.41,60.93,7.58,122.19,1.42,2.03,0.52,1.8,4.83,2.87,22.28,16.38,3.57,4.47,17.58,17.56,20.78,11.83,1.96,0.08,439.07,89.45,2697.54,9.65,76.93,341.8,5.57,2.19
1413,(주)이수화학,5950,2013,0.23,7.42,4.19,18.53,-15.75,-7.11,0.0,0.0,4.32,-2.92,-4.69,-13.14,95.68,1.47,3.57,5.37,5.81,51.86,21.19,40.88,31.26,68.74,512.32,124.85,98.4,28.69,106.45,147.01,219.89,132.88,53.52,10.32,166.52,-3.29,-4.34,-1.41,1.61,4.75,2.43,21.95,16.63,3.16,3.94,15.84,15.54,23.49,11.15,1.73,0.11,461.35,108.41,2776.78,3.91,27.63,116.46,2.44,0.0
1414,(주)이수화학,5950,2014,-15.29,1.64,-14.6,35.26,-14.63,-10.67,0.0,0.0,2.1,-4.67,-7.25,-16.06,97.9,1.66,3.83,6.65,5.95,52.29,33.56,34.74,34.17,65.83,437.36,118.94,79.02,12.8,210.78,192.1,192.64,128.65,61.56,8.33,145.54,-3.61,-4.78,-1.4,1.55,4.76,2.3,22.06,16.54,2.98,4.08,11.09,13.18,27.69,9.54,1.64,0.45,480.89,129.57,2520.15,1.8,10.52,39.15,1.06,-0.99
1415,(주)이수화학,5950,2015,-5.96,-2.23,-6.77,-30.42,-11.38,-20.54,0.0,0.0,5.43,-3.71,-5.15,-13.77,94.57,1.48,3.13,5.99,5.43,51.84,25.05,38.85,34.11,65.89,387.59,110.26,82.64,7.53,269.26,140.85,193.19,137.85,64.33,4.82,128.55,3.59,5.39,1.65,1.39,4.06,2.11,18.57,19.66,2.66,3.77,9.04,11.23,32.51,7.6,1.42,0.59,450.57,125.72,2309.58,5.52,31.43,114.15,3.86,0.0
1416,(주)이수화학,5950,2016,6.74,4.83,10.87,-1.36,-0.76,3.0,0.0,116066.34,8.69,0.52,0.74,3.62,91.31,1.07,2.26,4.75,4.68,53.85,22.28,41.85,31.34,68.66,384.64,97.72,75.94,13.95,0.0,113.76,219.04,175.8,76.75,-1.26,127.45,9.22,15.85,4.59,1.43,4.36,2.12,14.06,25.96,2.7,3.53,11.42,11.32,32.23,7.73,1.37,0.12,460.15,135.12,2436.05,10.9,64.39,227.89,7.9,3.01
1417,(주)이수화학,5950,2017,-8.96,6.28,-16.77,-16.8,-4.16,-0.51,-67.48,-50.3,7.15,-0.06,-0.09,1.21,92.85,1.14,2.43,4.46,4.61,49.23,22.28,38.26,34.43,65.57,368.62,83.73,65.08,15.07,0.0,212.74,190.43,170.74,95.64,-9.56,136.34,7.07,9.87,3.07,1.44,4.38,2.14,16.5,22.13,2.78,3.58,12.5,11.72,31.14,7.29,1.33,0.13,459.87,147.86,2293.66,11.26,58.06,190.42,7.47,1.49
1418,(주)이수화학,5950,2018,-6.39,3.13,-5.42,8.24,9.59,1.56,96.02,-79.27,5.64,-0.11,-0.17,2.31,94.36,1.04,2.68,5.38,4.55,49.73,25.49,37.06,43.01,56.99,403.98,112.12,83.54,11.64,235.76,416.51,132.51,103.13,77.91,5.38,85.28,-2.71,-4.21,-0.94,1.58,4.1,2.58,38.44,9.5,3.2,4.2,13.42,13.29,27.46,7.07,1.56,0.0,0.0,0.0,0.0,12.63,62.26,205.96,7.72,0.35
1419,(주)이수화학,5950,2019,14.15,13.94,20.71,5.22,-1.57,-0.99,-207.92,46.19,6.36,-1.25,-1.89,-2.4,93.64,1.06,2.63,4.09,4.66,52.6,22.22,40.91,35.7,64.3,397.62,117.75,91.58,12.4,147.41,178.1,180.13,125.13,65.05,7.93,118.91,-3.24,-4.91,-1.47,1.51,3.87,2.49,33.97,10.74,2.95,3.87,12.46,13.17,27.71,6.45,1.58,0.0,448.75,160.0,2364.85,10.48,54.84,173.45,7.38,0.51
1420,(주)이스타코,15020,2011,-2.5,1.42,-14.79,0.0,-5.97,-5.29,0.0,0.0,31.39,-37.32,-3.54,-6.59,68.61,19.84,4.06,7.61,7.56,12.46,0.0,12.46,52.68,47.32,182.57,32.09,32.09,0.97,0.0,0.0,89.82,73.69,0.0,-26.36,49.5,1.56,2.83,7.68,0.09,0.18,0.2,0.0,0.0,0.71,0.71,0.0,0.9,403.52,0.18,0.2,1.11,1204.58,0.0,2250.07,1.26,2.35,0.0,13.09,-0.68
1421,(주)이스타코,15020,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52,-51.84,-7.33,-16.77,80.48,16.92,4.21,7.12,7.12,19.07,3.39,18.42,43.21,56.79,155.89,36.13,34.91,0.18,0.0,8551.6,131.43,122.15,0.0,-33.71,81.14,-9.1,-14.74,-36.53,0.14,0.33,0.25,112.05,3.26,0.74,0.77,21.86,1.31,278.56,0.28,0.2,0.0,1294.67,0.0,2537.26,1.87,3.69,0.0,13.23,-1.07
1422,(주)이스타코,15020,2013,19.74,0.47,70.56,0.0,54.77,341.13,0.0,0.0,63.47,37.95,21.55,42.94,36.53,2.34,2.67,10.18,6.27,27.16,1.99,26.62,56.17,43.83,241.27,82.7,81.06,68.92,0.0,529.55,78.02,58.47,0.0,-5.68,23.18,53.3,179.39,44.83,0.57,1.13,1.14,247.69,1.47,2.42,2.48,96.45,9.75,37.42,1.22,0.87,0.0,683.04,0.0,1619.48,29.77,69.62,0.0,57.13,20.03
1423,(주)이스타코,15020,2014,-23.61,-1.95,-70.24,0.0,-6.06,-50.91,0.0,0.0,13.47,-13.2,-3.83,-6.1,86.53,0.77,0.59,5.17,4.58,10.58,6.68,9.88,69.04,30.96,226.64,38.61,36.03,6.33,0.0,456.88,44.85,39.7,95.81,-16.83,19.58,69.7,159.62,64.44,0.29,0.47,0.76,72.95,5.0,1.45,1.5,47.34,14.9,24.49,0.6,0.57,0.0,954.55,0.0,1764.72,6.56,11.92,0.0,19.6,-5.48
1424,(주)이스타코,15020,2015,63.64,-1.22,673.43,10457.22,4.78,1.35,0.0,0.0,19.87,5.08,1.31,2.36,80.13,2.55,1.43,1.49,2.52,50.02,91.24,4.38,44.75,55.25,237.46,94.87,8.31,2.94,0.0,157.53,123.44,117.8,0.0,-2.7,101.32,-56.45,-68.78,-150.37,0.26,0.48,0.56,49.48,7.38,0.73,3.98,0.9,18.48,19.75,0.62,0.33,0.0,630.91,0.0,1872.11,8.29,24.95,0.0,39.98,-2.39
1425,(주)이스타코,15020,2016,1.64,-1.02,8.24,-0.91,-15.6,-42.68,-793.13,0.0,17.97,-69.57,-8.2,-17.31,82.03,17.76,3.51,4.41,4.63,53.27,83.53,8.77,36.01,63.99,200.41,91.32,15.04,2.07,0.0,142.29,177.72,161.99,94.16,-5.06,136.73,-37.54,-48.79,-205.37,0.12,0.29,0.2,22.44,16.27,0.23,1.79,0.26,14.97,24.38,0.36,0.11,0.0,658.95,0.0,1968.54,-0.01,-0.02,0.0,-0.06,-1.75
1426,(주)이스타코,15020,2017,-24.87,-0.05,-44.54,-56.22,-3.7,292.65,0.0,0.0,13.8,-5.54,-2.9,-4.42,86.2,4.96,4.31,8.26,6.28,39.32,65.93,13.39,44.59,55.41,192.99,86.99,29.64,12.55,0.0,180.69,124.25,101.36,99.63,-5.88,90.06,23.66,32.65,21.45,0.52,1.32,0.87,64.47,5.66,1.11,4.88,1.44,38.69,9.43,1.42,0.52,0.0,0.0,0.0,0.0,8.48,19.7,0.0,13.87,0.01
1427,(주)이스타코,15020,2018,-8.85,-0.89,-13.5,-2.87,-10.68,-50.69,0.0,-10676.2,12.8,-19.66,-6.2,-10.62,87.2,9.5,5.33,7.94,7.7,37.31,74.04,9.69,42.82,57.18,172.38,90.8,23.57,1.0,0.0,283.68,133.53,95.97,69.99,-3.78,96.85,23.28,32.1,40.26,0.32,0.72,0.56,34.26,10.65,0.82,2.71,1.18,16.06,22.73,0.7,0.39,0.0,0.0,0.0,0.0,7.15,15.27,0.0,21.61,-1.01
1428,(주)이스타코,15020,2019,0.71,-95.41,-12.1,-60.89,32.86,296.25,0.0,0.0,31.46,45.99,13.93,25.56,68.54,5.24,3.49,9.53,7.16,30.64,35.9,19.64,61.96,38.04,228.16,103.93,66.62,48.89,948.43,0.0,61.39,47.58,99.97,1.16,33.96,24.19,43.72,30.48,0.3,0.56,0.67,0.0,0.0,0.92,2.29,1.54,33.58,10.87,1.22,0.45,0.03,0.0,0.0,0.0,18.73,860.08,0.0,62.06,2.48
1429,(주)이스트소프트,47560,2011,49.03,186.03,-0.2,0.0,21.76,19.42,37.14,70.96,48.45,20.69,10.29,22.43,51.55,0.39,0.41,1.94,3.41,36.13,0.0,36.13,47.98,52.02,1531.72,229.97,229.97,102.58,0.0,0.0,108.42,32.74,16.8,20.42,64.49,12.53,21.07,15.69,0.5,0.94,1.06,0.0,0.0,1.15,1.15,0.0,6.46,56.53,1.22,0.79,0.15,107.72,0.0,249.64,38.6,82.42,0.0,92.91,21.85
1430,(주)이스트소프트,47560,2012,5.89,2.25,-0.59,0.0,-19.37,-2.97,0.0,0.0,31.7,-24.98,-9.78,-19.36,68.3,2.98,1.99,4.1,4.79,33.92,0.0,33.92,34.93,65.07,1235.02,207.7,207.7,50.82,0.0,0.0,186.31,46.75,12.4,17.59,117.53,-0.65,-1.03,-1.11,0.39,0.95,0.67,0.0,0.0,1.12,1.12,0.0,5.64,64.67,0.79,0.77,0.18,83.62,0.0,239.48,21.98,54.62,0.0,57.74,-3.98
1431,(주)이스트소프트,47560,2013,-5.49,6.61,-23.27,0.0,-10.59,16.64,0.0,0.0,35.42,-11.84,-5.41,-13.39,64.58,2.94,2.03,3.92,3.88,27.54,0.0,27.54,32.21,67.79,1104.25,163.71,163.71,53.22,0.0,0.0,210.45,52.22,11.88,10.72,131.91,0.25,0.39,0.36,0.46,1.36,0.69,0.0,0.0,1.48,1.48,0.0,6.92,52.74,0.88,0.96,0.14,118.44,0.0,248.49,30.88,56.31,0.0,65.71,-2.77
1432,(주)이스트소프트,47560,2014,-1.54,-5.26,9.84,0.0,0.48,17.36,0.0,0.0,35.29,-4.73,-2.63,-6.26,64.71,2.66,2.23,4.87,4.41,30.72,0.0,30.72,34.99,65.01,1109.52,79.4,79.4,29.78,0.0,0.0,185.79,110.57,74.83,-7.97,101.88,1.73,3.16,2.01,0.56,1.65,0.84,0.0,0.0,1.91,1.91,0.0,8.56,42.64,1.03,0.98,0.12,145.64,0.0,335.28,35.03,66.4,0.0,62.55,-1.21
1433,(주)이스트소프트,47560,2015,-7.43,-3.22,-10.97,0.0,4.07,2.78,0.0,0.0,28.73,-4.88,-2.91,-7.72,71.27,1.25,1.19,2.81,2.69,29.55,0.0,29.55,39.62,60.38,577.33,157.97,157.97,41.04,0.0,0.0,152.41,47.21,20.0,10.84,89.04,-1.63,-2.79,-1.58,0.6,1.61,0.95,0.0,0.0,1.98,1.98,0.0,7.37,49.51,1.11,1.01,0.14,120.25,0.0,265.79,40.56,73.53,0.0,65.23,-2.21
