,회사명,거래소코드,회계년도,이자보상배율,,
522,(주)광명전기,17040,Dec-06,1.71,,
523,(주)광명전기,17040,Dec-07,1.09,,
524,(주)광명전기,17040,Dec-08,1.01,,
525,(주)광명전기,17040,Dec-09,3.24,,
526,(주)광명전기,17040,Dec-10,2.24,,
527,(주)광명전기,17040,Dec-11,0.38,,
528,(주)광명전기,17040,Dec-12,3.63,,
529,(주)광명전기,17040,Dec-13,11.84,,
530,(주)광명전기,17040,Dec-14,19.42,,
531,(주)광명전기,17040,Dec-15,20.92,,
532,(주)광명전기,17040,Dec-16,10.52,,
533,(주)광명전기,17040,Dec-17,5.78,,
534,(주)광명전기,17040,Dec-18,3.61,,
535,(주)광명전기,17040,Dec-19,21.67,,
536,(주)광무,29480,Dec-00,2.48,,
537,(주)광무,29480,Dec-01,0.46,,
538,(주)광무,29480,Dec-02,-1.31,,
539,(주)광무,29480,Dec-03,1.43,,
540,(주)광무,29480,Dec-04,-8.77,,
541,(주)광무,29480,Dec-05,0.78,,
542,(주)광무,29480,Dec-06,-1.89,,
543,(주)광무,29480,Dec-07,4.06,,
544,(주)광무,29480,Dec-08,3.1,,
545,(주)광무,29480,Dec-09,3.31,,
546,(주)광무,29480,Dec-10,0.68,,
547,(주)광무,29480,Dec-11,-3.01,,
548,(주)광무,29480,Dec-12,-2.69,,
549,(주)광무,29480,Dec-13,-8.2,,
550,(주)광무,29480,Dec-14,1.12,,
551,(주)광무,29480,Dec-15,-0.8,,
552,(주)광무,29480,Dec-16,1.93,,
553,(주)광무,29480,Dec-17,0.32,,
554,(주)광무,29480,Dec-18,-3.19,,
555,(주)광무,29480,Dec-19,-2.9,,
556,(주)광주신세계,37710,Dec-00,212.05,,
557,(주)광주신세계,37710,Dec-01,47790.34,,
558,(주)광주신세계,37710,Dec-02,999999999,,
559,(주)광주신세계,37710,Dec-03,999999999,,
560,(주)광주신세계,37710,Dec-04,999999999,,
561,(주)광주신세계,37710,Dec-05,999999999,,
562,(주)광주신세계,37710,Dec-06,999999999,,
563,(주)광주신세계,37710,Dec-07,999999999,,
564,(주)광주신세계,37710,Dec-08,999999999,,
565,(주)광주신세계,37710,Dec-09,999999999,,
566,(주)광주신세계,37710,Dec-10,999999999,,
567,(주)광주신세계,37710,Dec-11,999999999,,
568,(주)광주신세계,37710,Dec-12,999999999,,
569,(주)광주신세계,37710,Dec-13,13.07,,
570,(주)광주신세계,37710,Dec-14,10.46,,
571,(주)광주신세계,37710,Dec-15,15.34,,
572,(주)광주신세계,37710,Dec-16,30.68,,
573,(주)광주신세계,37710,Dec-17,86.86,,
574,(주)광주신세계,37710,Dec-18,715.98,,
575,(주)광주신세계,37710,Dec-19,193.26,,
576,(주)구영테크,53270,Dec-00,2.21,,
577,(주)구영테크,53270,Dec-01,1.37,,
578,(주)구영테크,53270,Dec-02,3.64,,
579,(주)구영테크,53270,Dec-03,5.68,,
580,(주)구영테크,53270,Dec-04,2.69,,
581,(주)구영테크,53270,Dec-05,0.92,,
582,(주)구영테크,53270,Dec-06,1.35,,
583,(주)구영테크,53270,Dec-07,0.62,,
584,(주)구영테크,53270,Dec-08,-0.58,,
585,(주)구영테크,53270,Dec-09,1.32,,
586,(주)구영테크,53270,Dec-10,1.5,,
587,(주)구영테크,53270,Dec-11,0.96,,
588,(주)구영테크,53270,Dec-12,1.29,,
589,(주)구영테크,53270,Dec-13,1.39,,
590,(주)구영테크,53270,Dec-14,1.38,,
591,(주)구영테크,53270,Dec-15,1.97,,
592,(주)구영테크,53270,Dec-16,1.65,,
593,(주)구영테크,53270,Dec-17,2.37,,
594,(주)구영테크,53270,Dec-18,1.47,,
595,(주)구영테크,53270,Dec-19,1.33,,
596,(주)국동,5320,Dec-00,14.31,,
597,(주)국동,5320,Dec-01,10.6,,
598,(주)국동,5320,Dec-02,6.45,,
599,(주)국동,5320,Dec-03,6.23,,
600,(주)국동,5320,Dec-04,2.63,,
601,(주)국동,5320,Dec-05,1.92,,
602,(주)국동,5320,Dec-06,1.12,,
603,(주)국동,5320,Dec-07,-0.91,,
604,(주)국동,5320,Dec-08,-0.11,,
605,(주)국동,5320,Dec-09,0.23,,
606,(주)국동,5320,Dec-10,0.69,,
607,(주)국동,5320,Dec-11,0.5,,
608,(주)국동,5320,Dec-12,3.42,,
609,(주)국동,5320,Dec-13,3.64,,
610,(주)국동,5320,Dec-14,5.32,,
611,(주)국동,5320,Dec-15,4.08,,
612,(주)국동,5320,Dec-16,5.25,,
613,(주)국동,5320,Dec-17,-2.28,,
614,(주)국동,5320,Dec-18,2.53,,
615,(주)국동,5320,Dec-19,-1.78,,
616,(주)국보,1140,Dec-00,0.74,,
617,(주)국보,1140,Dec-01,0.96,,
618,(주)국보,1140,Dec-02,1.44,,
619,(주)국보,1140,Dec-03,1.13,,
620,(주)국보,1140,Dec-04,0.99,,
621,(주)국보,1140,Dec-05,0.77,,
622,(주)국보,1140,Dec-06,-0.23,,
623,(주)국보,1140,Dec-07,0.89,,
624,(주)국보,1140,Dec-08,0.68,,
625,(주)국보,1140,Dec-09,1.1,,
626,(주)국보,1140,Dec-10,1.24,,
627,(주)국보,1140,Dec-11,0.75,,
628,(주)국보,1140,Dec-12,0.64,,
629,(주)국보,1140,Dec-13,0.36,,
630,(주)국보,1140,Dec-14,-1.31,,
631,(주)국보,1140,Dec-15,-1.55,,
632,(주)국보,1140,Dec-16,0.14,,
633,(주)국보,1140,Dec-17,-2.66,,
634,(주)국보,1140,Dec-18,-4.03,,
635,(주)국보,1140,Dec-19,-0.35,,
636,(주)국보디자인,66620,Dec-00,6.22,,
637,(주)국보디자인,66620,Dec-01,999999999,,
638,(주)국보디자인,66620,Dec-02,1466.53,,
639,(주)국보디자인,66620,Dec-03,999999999,,
640,(주)국보디자인,66620,Dec-04,1480.85,,
641,(주)국보디자인,66620,Dec-05,293.42,,
642,(주)국보디자인,66620,Dec-06,189.22,,
643,(주)국보디자인,66620,Dec-07,126.82,,
644,(주)국보디자인,66620,Dec-08,18.25,,
645,(주)국보디자인,66620,Dec-09,339.63,,
646,(주)국보디자인,66620,Dec-10,75.05,,
647,(주)국보디자인,66620,Dec-11,238.18,,
648,(주)국보디자인,66620,Dec-12,2003.29,,
649,(주)국보디자인,66620,Dec-13,1539.88,,
650,(주)국보디자인,66620,Dec-14,1917.05,,
651,(주)국보디자인,66620,Dec-15,1867.07,,
652,(주)국보디자인,66620,Dec-16,6455.77,,
653,(주)국보디자인,66620,Dec-17,3543.84,,
654,(주)국보디자인,66620,Dec-18,382.19,,
655,(주)국보디자인,66620,Dec-19,592.26,,
656,(주)국순당,43650,Dec-00,1988.57,,
657,(주)국순당,43650,Dec-01,111.37,,
658,(주)국순당,43650,Dec-02,66.04,,
659,(주)국순당,43650,Dec-03,147.38,,
660,(주)국순당,43650,Dec-04,999999999,,
661,(주)국순당,43650,Dec-05,999999999,,
662,(주)국순당,43650,Dec-06,999999999,,
663,(주)국순당,43650,Dec-07,999999999,,
664,(주)국순당,43650,Dec-08,999999999,,
665,(주)국순당,43650,Dec-09,999999999,,
666,(주)국순당,43650,Dec-10,261.67,,
667,(주)국순당,43650,Dec-11,167.22,,
668,(주)국순당,43650,Dec-12,172.69,,
669,(주)국순당,43650,Dec-13,9.21,,
670,(주)국순당,43650,Dec-14,9.17,,
671,(주)국순당,43650,Dec-15,-334.84,,
672,(주)국순당,43650,Dec-16,-327.25,,
673,(주)국순당,43650,Dec-17,-12.28,,
674,(주)국순당,43650,Dec-18,-7.85,,
675,(주)국순당,43650,Dec-19,-4.32,,
676,(주)국영지앤엠,6050,Dec-00,2.31,,
677,(주)국영지앤엠,6050,Dec-01,1.64,,
678,(주)국영지앤엠,6050,Dec-02,-10.14,,
679,(주)국영지앤엠,6050,Dec-03,10.69,,
680,(주)국영지앤엠,6050,Dec-04,16.02,,
681,(주)국영지앤엠,6050,Dec-05,14.91,,
682,(주)국영지앤엠,6050,Dec-06,3.8,,
683,(주)국영지앤엠,6050,Dec-07,4.55,,
684,(주)국영지앤엠,6050,Dec-08,-19.94,,
685,(주)국영지앤엠,6050,Dec-09,-1.26,,
686,(주)국영지앤엠,6050,Dec-10,25.24,,
687,(주)국영지앤엠,6050,Dec-11,-152.53,,
688,(주)국영지앤엠,6050,Dec-12,-4.57,,
689,(주)국영지앤엠,6050,Dec-13,2.35,,
690,(주)국영지앤엠,6050,Dec-14,5.13,,
691,(주)국영지앤엠,6050,Dec-15,-15.79,,
692,(주)국영지앤엠,6050,Dec-16,3.4,,
693,(주)국영지앤엠,6050,Dec-17,17.57,,
694,(주)국영지앤엠,6050,Dec-18,-18.31,,
695,(주)국영지앤엠,6050,Dec-19,15.75,,
696,(주)국전약품,307750,Dec-18,11111111.11,,
697,(주)국전약품,307750,Dec-19,11111111.11,,
698,(주)그래디언트,35080,Dec-00,-213.52,,
699,(주)그래디언트,35080,Dec-01,-21.28,,
700,(주)그래디언트,35080,Dec-02,-3.22,,
701,(주)그래디언트,35080,Dec-03,-6.78,,
702,(주)그래디언트,35080,Dec-04,-247.35,,
703,(주)그래디언트,35080,Dec-05,8.43,,
704,(주)그래디언트,35080,Dec-06,-2.44,,
705,(주)그래디언트,35080,Dec-07,-0.3,,
706,(주)그래디언트,35080,Dec-08,3.56,,
707,(주)그래디언트,35080,Dec-09,-17.42,,
708,(주)그래디언트,35080,Dec-10,-42.02,,
709,(주)그래디언트,35080,Dec-11,-48.06,,
710,(주)그래디언트,35080,Dec-12,1.38,,
711,(주)그래디언트,35080,Dec-13,7.5,,
712,(주)그래디언트,35080,Dec-14,14.81,,
713,(주)그래디언트,35080,Dec-15,26.27,,
714,(주)그래디언트,35080,Dec-16,13.02,,
715,(주)그래디언트,35080,Dec-17,13.33,,
716,(주)그래디언트,35080,Dec-18,8.44,,
717,(주)그래디언트,35080,Dec-19,10.13,,
718,(주)그리티,204020,Dec-07,11111111.11,,
719,(주)그리티,204020,Dec-08,2.87,,
720,(주)그리티,204020,Dec-09,4.94,,
721,(주)그리티,204020,Dec-10,9.55,,
722,(주)그리티,204020,Dec-11,27.5,,
723,(주)그리티,204020,Dec-12,40.52,,
724,(주)그리티,204020,Dec-13,226.39,,
725,(주)그리티,204020,Dec-14,57.58,,
726,(주)그리티,204020,Dec-15,51.77,,
727,(주)그리티,204020,Dec-16,28.18,,
728,(주)그리티,204020,Dec-17,41.11,,
729,(주)그리티,204020,Dec-18,29.27,,
730,(주)그리티,204020,Dec-19,4.95,,
731,(주)그린플러스,186230,Dec-06,11111111.11,,
732,(주)그린플러스,186230,Dec-07,-0.1,,
733,(주)그린플러스,186230,Dec-08,0.24,,
734,(주)그린플러스,186230,Dec-09,1.81,,
735,(주)그린플러스,186230,Dec-10,2.46,,
736,(주)그린플러스,186230,Dec-11,1.25,,
737,(주)그린플러스,186230,Dec-12,2.62,,
738,(주)그린플러스,186230,Dec-13,2.09,,
739,(주)그린플러스,186230,Dec-14,1.7,,
740,(주)그린플러스,186230,Dec-15,4.89,,
741,(주)그린플러스,186230,Dec-16,3.78,,
742,(주)그린플러스,186230,Dec-17,5.57,,
743,(주)그린플러스,186230,Dec-18,2.99,,
744,(주)그린플러스,186230,Dec-19,3.03,,
745,(주)글로벌스탠다드테크놀로지,83450,Dec-03,11111111.11,,
746,(주)글로벌스탠다드테크놀로지,83450,Dec-04,107.18,,
747,(주)글로벌스탠다드테크놀로지,83450,Dec-05,83.82,,
748,(주)글로벌스탠다드테크놀로지,83450,Dec-06,755.95,,
749,(주)글로벌스탠다드테크놀로지,83450,Dec-07,148219.33,,
750,(주)글로벌스탠다드테크놀로지,83450,Dec-08,-4.74,,
751,(주)글로벌스탠다드테크놀로지,83450,Dec-09,12.58,,
752,(주)글로벌스탠다드테크놀로지,83450,Dec-10,97.01,,
753,(주)글로벌스탠다드테크놀로지,83450,Dec-11,21.14,,
754,(주)글로벌스탠다드테크놀로지,83450,Dec-12,25.45,,
755,(주)글로벌스탠다드테크놀로지,83450,Dec-13,46.16,,
756,(주)글로벌스탠다드테크놀로지,83450,Dec-14,60.23,,
757,(주)글로벌스탠다드테크놀로지,83450,Dec-15,60.28,,
758,(주)글로벌스탠다드테크놀로지,83450,Dec-16,63.24,,
759,(주)글로벌스탠다드테크놀로지,83450,Dec-17,212.37,,
760,(주)글로벌스탠다드테크놀로지,83450,Dec-18,118.58,,
761,(주)글로벌스탠다드테크놀로지,83450,Dec-19,122.37,,
762,(주)금비,8870,Sep-00,3.08,,
763,(주)금비,8870,Sep-01,9.42,,
764,(주)금비,8870,Sep-02,17.05,,
765,(주)금비,8870,Sep-03,27.47,,
766,(주)금비,8870,Sep-04,31.22,,
767,(주)금비,8870,Sep-05,27.35,,
768,(주)금비,8870,Sep-06,12.83,,
769,(주)금비,8870,Sep-07,29.77,,
770,(주)금비,8870,Sep-08,17.94,,
771,(주)금비,8870,Sep-09,43.28,,
772,(주)금비,8870,Sep-10,7.46,,
773,(주)금비,8870,Sep-11,3.74,,
774,(주)금비,8870,Sep-12,2.7,,
775,(주)금비,8870,Sep-13,3.03,,
776,(주)금비,8870,Sep-14,2.84,,
777,(주)금비,8870,Sep-15,8.69,,
778,(주)금비,8870,Sep-16,13.77,,
779,(주)금비,8870,Sep-17,9.07,,
780,(주)금비,8870,Sep-18,10,,
781,(주)금비,8870,Sep-19,9.6,,
782,(주)금양,1570,Dec-00,-0.79,,
783,(주)금양,1570,Dec-01,-0.27,,
784,(주)금양,1570,Dec-02,-0.08,,
785,(주)금양,1570,Dec-03,0.21,,
786,(주)금양,1570,Dec-04,0.93,,
787,(주)금양,1570,Dec-05,1.67,,
788,(주)금양,1570,Dec-06,0.97,,
789,(주)금양,1570,Dec-07,0.84,,
790,(주)금양,1570,Dec-08,1.63,,
791,(주)금양,1570,Dec-09,0.73,,
792,(주)금양,1570,Dec-10,1.03,,
793,(주)금양,1570,Dec-11,2,,
794,(주)금양,1570,Dec-12,1.68,,
795,(주)금양,1570,Dec-13,1.61,,
796,(주)금양,1570,Dec-14,1.52,,
797,(주)금양,1570,Dec-15,2.52,,
798,(주)금양,1570,Dec-16,3.26,,
799,(주)금양,1570,Dec-17,3.57,,
800,(주)금양,1570,Dec-18,3.72,,
801,(주)금양,1570,Dec-19,2.53,,
802,(주)금호에이치티,214330,Dec-00,5.68,,
803,(주)금호에이치티,214330,Dec-01,5.2,,
804,(주)금호에이치티,214330,Dec-02,11.54,,
805,(주)금호에이치티,214330,Dec-03,24.14,,
806,(주)금호에이치티,214330,Dec-04,25.28,,
807,(주)금호에이치티,214330,Dec-05,37.26,,
808,(주)금호에이치티,214330,Dec-06,32.04,,
809,(주)금호에이치티,214330,Dec-07,27.3,,
810,(주)금호에이치티,214330,Dec-08,14.64,,
811,(주)금호에이치티,214330,Dec-09,12.35,,
812,(주)금호에이치티,214330,Dec-10,36.62,,
813,(주)금호에이치티,214330,Dec-11,25.56,,
814,(주)금호에이치티,214330,Dec-12,14.69,,
815,(주)금호에이치티,214330,Dec-13,24.57,,
816,(주)금호에이치티,214330,Dec-14,19.07,,
817,(주)금호에이치티,214330,Dec-15,20.53,,
818,(주)금호에이치티,214330,Dec-16,11.57,,
819,(주)금호에이치티,214330,Dec-17,7.78,,
820,(주)금호에이치티,214330,Dec-18,3.66,,
821,(주)금호에이치티,214330,Dec-19,0.35,,
822,(주)금화피에스시,36190,Dec-00,103.08,,
823,(주)금화피에스시,36190,Dec-01,105.99,,
824,(주)금화피에스시,36190,Dec-02,153.75,,
825,(주)금화피에스시,36190,Dec-03,146.65,,
826,(주)금화피에스시,36190,Dec-04,239.7,,
827,(주)금화피에스시,36190,Dec-05,130.91,,
828,(주)금화피에스시,36190,Dec-06,101.91,,
829,(주)금화피에스시,36190,Dec-07,312.08,,
830,(주)금화피에스시,36190,Dec-08,295.29,,
831,(주)금화피에스시,36190,Dec-09,866.9,,
832,(주)금화피에스시,36190,Dec-10,1134.22,,
833,(주)금화피에스시,36190,Dec-11,999999999,,
834,(주)금화피에스시,36190,Dec-12,999999999,,
835,(주)금화피에스시,36190,Dec-13,4840.81,,
836,(주)금화피에스시,36190,Dec-14,1424.85,,
837,(주)금화피에스시,36190,Dec-15,2638.71,,
838,(주)금화피에스시,36190,Dec-16,533.42,,
839,(주)금화피에스시,36190,Dec-17,539.47,,
840,(주)금화피에스시,36190,Dec-18,431.66,,
841,(주)금화피에스시,36190,Dec-19,280.27,,
842,(주)기가레인,49080,Dec-00,11111111.11,,
843,(주)기가레인,49080,Dec-06,1.84,,
844,(주)기가레인,49080,Dec-07,1.14,,
845,(주)기가레인,49080,Dec-08,-6.09,,
846,(주)기가레인,49080,Dec-09,-2.88,,
847,(주)기가레인,49080,Dec-10,-2.15,,
848,(주)기가레인,49080,Dec-13,5.72,,
849,(주)기가레인,49080,Dec-14,7.6,,
850,(주)기가레인,49080,Dec-15,-13.79,,
851,(주)기가레인,49080,Dec-16,-4.14,,
852,(주)기가레인,49080,Dec-17,1.96,,
853,(주)기가레인,49080,Dec-18,-0.71,,
854,(주)기가레인,49080,Dec-19,-8.09,,
855,(주)기산텔레콤,35460,Dec-00,20.57,,
856,(주)기산텔레콤,35460,Dec-01,-20.23,,
857,(주)기산텔레콤,35460,Dec-02,-24.95,,
858,(주)기산텔레콤,35460,Dec-03,22.14,,
859,(주)기산텔레콤,35460,Dec-04,643.64,,
860,(주)기산텔레콤,35460,Dec-05,-61.67,,
861,(주)기산텔레콤,35460,Dec-06,2.24,,
862,(주)기산텔레콤,35460,Dec-07,-1.03,,
863,(주)기산텔레콤,35460,Dec-08,-0.64,,
864,(주)기산텔레콤,35460,Dec-09,-1.3,,
865,(주)기산텔레콤,35460,Dec-10,1.87,,
866,(주)기산텔레콤,35460,Dec-11,-3.73,,
867,(주)기산텔레콤,35460,Dec-12,0.71,,
868,(주)기산텔레콤,35460,Dec-13,4.99,,
869,(주)기산텔레콤,35460,Dec-14,2.53,,
870,(주)기산텔레콤,35460,Dec-15,2.72,,
871,(주)기산텔레콤,35460,Dec-16,-5.83,,
872,(주)기산텔레콤,35460,Dec-17,-6.37,,
873,(주)기산텔레콤,35460,Dec-18,-5.52,,
874,(주)기산텔레콤,35460,Dec-19,6.63,,
875,(주)까뮤이앤씨,13700,Dec-00,1,,
876,(주)까뮤이앤씨,13700,Dec-01,1.13,,
877,(주)까뮤이앤씨,13700,Dec-02,1.28,,
878,(주)까뮤이앤씨,13700,Dec-03,1.59,,
879,(주)까뮤이앤씨,13700,Dec-04,2.48,,
880,(주)까뮤이앤씨,13700,Dec-05,4.6,,
881,(주)까뮤이앤씨,13700,Dec-06,3.06,,
882,(주)까뮤이앤씨,13700,Dec-07,9.52,,
883,(주)까뮤이앤씨,13700,Dec-08,2.93,,
884,(주)까뮤이앤씨,13700,Dec-09,1.66,,
885,(주)까뮤이앤씨,13700,Dec-10,2.27,,
886,(주)까뮤이앤씨,13700,Dec-11,-13.76,,
887,(주)까뮤이앤씨,13700,Dec-12,0.46,,
888,(주)까뮤이앤씨,13700,Dec-13,-0.14,,
889,(주)까뮤이앤씨,13700,Dec-14,0.4,,
890,(주)까뮤이앤씨,13700,Dec-15,1.65,,
891,(주)까뮤이앤씨,13700,Dec-16,1.92,,
892,(주)까뮤이앤씨,13700,Dec-17,4.85,,
893,(주)까뮤이앤씨,13700,Dec-18,2.29,,
894,(주)까뮤이앤씨,13700,Dec-19,5.87,,
895,(주)까스텔바작,308100,Dec-16,11111111.11,,
896,(주)까스텔바작,308100,Dec-17,95.82,,
897,(주)까스텔바작,308100,Dec-18,999999999,,
898,(주)까스텔바작,308100,Dec-19,214.89,,
899,(주)나노,187790,Dec-14,11111111.11,,
900,(주)나노,187790,Dec-15,-4.06,,
901,(주)나노,187790,Dec-16,-5.47,,
902,(주)나노,187790,Dec-17,0.96,,
903,(주)나노,187790,Dec-18,1.22,,
904,(주)나노,187790,Dec-19,-0.54,,
905,(주)나노브릭,286750,Dec-15,11111111.11,,
906,(주)나노브릭,286750,Dec-16,-11.17,,
907,(주)나노브릭,286750,Dec-17,-1.69,,
908,(주)나노브릭,286750,Dec-18,-1.13,,
909,(주)나노브릭,286750,Dec-19,-3.38,,
910,(주)나노신소재,121600,Dec-02,11111111.11,,
911,(주)나노신소재,121600,Dec-03,-3.37,,
912,(주)나노신소재,121600,Dec-04,2.23,,
913,(주)나노신소재,121600,Dec-05,2.99,,
914,(주)나노신소재,121600,Dec-06,4.38,,
915,(주)나노신소재,121600,Dec-07,5.03,,
916,(주)나노신소재,121600,Dec-08,8.19,,
917,(주)나노신소재,121600,Dec-09,8.95,,
918,(주)나노신소재,121600,Dec-10,13.09,,
919,(주)나노신소재,121600,Dec-11,9.69,,
920,(주)나노신소재,121600,Dec-12,-2.32,,
921,(주)나노신소재,121600,Dec-13,4.32,,
922,(주)나노신소재,121600,Dec-14,24.79,,
923,(주)나노신소재,121600,Dec-15,86.73,,
924,(주)나노신소재,121600,Dec-16,122.39,,
925,(주)나노신소재,121600,Dec-17,114.62,,
926,(주)나노신소재,121600,Dec-18,127.97,,
927,(주)나노신소재,121600,Dec-19,42.91,,
928,(주)나노엔텍,39860,Dec-00,9.67,,
929,(주)나노엔텍,39860,Dec-01,-27.53,,
930,(주)나노엔텍,39860,Dec-02,-80.16,,
931,(주)나노엔텍,39860,Dec-03,5703.53,,
932,(주)나노엔텍,39860,Dec-04,999999999,,
933,(주)나노엔텍,39860,Dec-05,-130.34,,
934,(주)나노엔텍,39860,Dec-06,-50.79,,
935,(주)나노엔텍,39860,Dec-07,-21.93,,
936,(주)나노엔텍,39860,Dec-08,-4.79,,
937,(주)나노엔텍,39860,Dec-09,6.4,,
938,(주)나노엔텍,39860,Dec-10,-23.35,,
939,(주)나노엔텍,39860,Dec-11,-12.31,,
940,(주)나노엔텍,39860,Dec-12,-5.04,,
941,(주)나노엔텍,39860,Dec-13,-0.44,,
942,(주)나노엔텍,39860,Dec-14,-8.4,,
943,(주)나노엔텍,39860,Dec-15,-32.63,,
944,(주)나노엔텍,39860,Dec-16,-42.07,,
945,(주)나노엔텍,39860,Dec-17,3.38,,
946,(주)나노엔텍,39860,Dec-18,18,,
947,(주)나노엔텍,39860,Dec-19,133.96,,
948,(주)나래나노텍,137080,Dec-01,11111111.11,,
949,(주)나래나노텍,137080,Dec-02,2.78,,
950,(주)나래나노텍,137080,Dec-03,7.02,,
951,(주)나래나노텍,137080,Dec-04,8.08,,
952,(주)나래나노텍,137080,Dec-05,11.21,,
953,(주)나래나노텍,137080,Dec-06,8.73,,
954,(주)나래나노텍,137080,Dec-07,4.82,,
955,(주)나래나노텍,137080,Dec-08,20.32,,
956,(주)나래나노텍,137080,Dec-09,30.4,,
957,(주)나래나노텍,137080,Dec-10,63.03,,
958,(주)나래나노텍,137080,Dec-11,1.99,,
959,(주)나래나노텍,137080,Dec-12,6.09,,
960,(주)나래나노텍,137080,Dec-13,6.39,,
961,(주)나래나노텍,137080,Dec-14,3.89,,
962,(주)나래나노텍,137080,Dec-15,2.74,,
963,(주)나래나노텍,137080,Dec-16,1.53,,
964,(주)나래나노텍,137080,Dec-17,2.37,,
965,(주)나래나노텍,137080,Dec-18,4.1,,
966,(주)나래나노텍,137080,Dec-19,-5.35,,
967,(주)나무가,190510,Dec-09,11111111.11,,
968,(주)나무가,190510,Dec-10,1.42,,
969,(주)나무가,190510,Dec-11,2.41,,
970,(주)나무가,190510,Dec-12,1.93,,
971,(주)나무가,190510,Dec-13,4.1,,
972,(주)나무가,190510,Dec-14,1.03,,
973,(주)나무가,190510,Dec-15,8.35,,
974,(주)나무가,190510,Dec-16,-0.37,,
975,(주)나무가,190510,Dec-17,-18.62,,
976,(주)나무가,190510,Dec-18,1.01,,
977,(주)나무가,190510,Dec-19,1.15,,
978,(주)나스미디어,89600,Dec-04,11111111.11,,
979,(주)나스미디어,89600,Dec-05,999999999,,
980,(주)나스미디어,89600,Dec-06,999999999,,
981,(주)나스미디어,89600,Dec-07,102.12,,
982,(주)나스미디어,89600,Dec-08,111,,
983,(주)나스미디어,89600,Dec-09,62.34,,
984,(주)나스미디어,89600,Dec-10,54.26,,
985,(주)나스미디어,89600,Dec-11,31.24,,
986,(주)나스미디어,89600,Dec-12,999999999,,
987,(주)나스미디어,89600,Dec-13,999999999,,
988,(주)나스미디어,89600,Dec-14,999999999,,
989,(주)나스미디어,89600,Dec-15,999999999,,
990,(주)나스미디어,89600,Dec-16,171.59,,
991,(주)나스미디어,89600,Dec-17,147.4,,
992,(주)나스미디어,89600,Dec-18,326.73,,
993,(주)나스미디어,89600,Dec-19,35.89,,
994,(주)나이벡,138610,Dec-08,11111111.11,,
995,(주)나이벡,138610,Dec-09,1.15,,
996,(주)나이벡,138610,Dec-10,1.15,,
997,(주)나이벡,138610,Dec-11,-3.6,,
998,(주)나이벡,138610,Dec-12,-2.68,,
999,(주)나이벡,138610,Dec-13,-5.06,,
1000,(주)나이벡,138610,Dec-14,-5.51,,
1001,(주)나이벡,138610,Dec-15,-3.41,,
1002,(주)나이벡,138610,Dec-16,-3.51,,
1003,(주)나이벡,138610,Dec-17,-1.81,,
1004,(주)나이벡,138610,Dec-18,-4.64,,
1005,(주)나이벡,138610,Dec-19,-2.23,,
1006,(주)나이스디앤비,130580,Dec-07,11111111.11,,
1007,(주)나이스디앤비,130580,Dec-08,999999999,,
1008,(주)나이스디앤비,130580,Dec-09,999999999,,
1009,(주)나이스디앤비,130580,Dec-10,999999999,,
1010,(주)나이스디앤비,130580,Dec-11,999999999,,
1011,(주)나이스디앤비,130580,Dec-12,999999999,,
1012,(주)나이스디앤비,130580,Dec-13,999999999,,
1013,(주)나이스디앤비,130580,Dec-14,999999999,,
1014,(주)나이스디앤비,130580,Dec-15,999999999,,
1015,(주)나이스디앤비,130580,Dec-16,999999999,,
1016,(주)나이스디앤비,130580,Dec-17,999999999,,
1017,(주)나이스디앤비,130580,Dec-18,999999999,,
1018,(주)나이스디앤비,130580,Dec-19,323.47,,
1019,(주)나이스홀딩스,34310,Dec-00,10.29,,
1020,(주)나이스홀딩스,34310,Dec-01,20.72,,
1021,(주)나이스홀딩스,34310,Dec-02,46.95,,
1022,(주)나이스홀딩스,34310,Dec-03,8.17,,
1023,(주)나이스홀딩스,34310,Dec-04,42.44,,
1024,(주)나이스홀딩스,34310,Dec-05,999999999,,
1025,(주)나이스홀딩스,34310,Dec-06,999999999,,
1026,(주)나이스홀딩스,34310,Dec-07,10217.11,,
1027,(주)나이스홀딩스,34310,Dec-08,16.36,,
1028,(주)나이스홀딩스,34310,Dec-09,5.86,,
1029,(주)나이스홀딩스,34310,Dec-10,5.79,,
1030,(주)나이스홀딩스,34310,Dec-11,23.73,,
