,회사명,거래소코드,회계년도,이자보상배율,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
226,(주)골프존,215000,2015,11111111.11,184085342.0,60628407.0,201560389.0,80622893.0,출판업
227,(주)골프존,215000,2016,59.8,196864993.0,75591746.0,216964342.0,87427908.0,출판업
228,(주)골프존,215000,2017,52.52,171859065.0,61708564.0,200105321.0,69036405.0,출판업
229,(주)골프존,215000,2018,37.61,191571105.0,77184826.0,198705194.0,77580938.0,출판업
230,(주)골프존,215000,2019,32.18,239051647.0,96463711.0,247018099.0,93859565.0,출판업
231,(주)골프존뉴딘홀딩스,121440,2011,1101.46,209788389.0,101810790.0,215793737.0,100364106.0,도매 및 상품 중개업
232,(주)골프존뉴딘홀딩스,121440,2012,31.08,276341690.0,119729808.0,289629366.0,131624220.0,도매 및 상품 중개업
233,(주)골프존뉴딘홀딩스,121440,2013,25.98,340005073.0,153062630.0,365126358.0,186981066.0,도매 및 상품 중개업
234,(주)골프존뉴딘홀딩스,121440,2014,22.05,387066126.0,171180827.0,429589619.0,219364035.0,도매 및 상품 중개업
235,(주)골프존뉴딘홀딩스,121440,2015,-1.54,29389093.0,7714195.0,164536448.0,109081059.0,도매 및 상품 중개업
236,(주)골프존뉴딘홀딩스,121440,2016,5.22,27652102.0,512580.0,243275475.0,126201483.0,도매 및 상품 중개업
237,(주)골프존뉴딘홀딩스,121440,2017,2.81,23499543.0,681186.0,213756902.0,112978779.0,도매 및 상품 중개업
238,(주)골프존뉴딘홀딩스,121440,2018,0.15,16100354.0,630040.0,223036801.0,129202466.0,도매 및 상품 중개업
239,(주)골프존뉴딘홀딩스,121440,2019,-0.36,26897482.0,25361094.0,228935651.0,140609926.0,도매 및 상품 중개업
240,(주)광림,14200,2011,4.55,106495363.0,89277042.0,,,자동차 및 트레일러 제조업
241,(주)광림,14200,2012,1.71,85322569.0,74514327.0,,,자동차 및 트레일러 제조업
242,(주)광림,14200,2013,6.18,103442134.0,89450125.0,,,자동차 및 트레일러 제조업
243,(주)광림,14200,2014,0.7,92553612.0,79081364.0,231446314.0,175450887.0,자동차 및 트레일러 제조업
244,(주)광림,14200,2015,0.43,237222890.0,178239093.0,,,자동차 및 트레일러 제조업
245,(주)광림,14200,2016,0.16,87302967.0,75002299.0,87302967.0,75002299.0,자동차 및 트레일러 제조업
246,(주)광림,14200,2017,-3.19,99421336.0,84130277.0,135191558.0,131160374.0,자동차 및 트레일러 제조업
247,(주)광림,14200,2018,-0.23,75493055.0,62505909.0,136595300.0,122536264.0,자동차 및 트레일러 제조업
248,(주)광림,14200,2019,-2.3,93241157.0,78615222.0,145864184.0,134964602.0,자동차 및 트레일러 제조업
249,(주)광명전기,17040,2011,0.38,57967857.0,51994278.0,92382628.0,81102005.0,전기장비 제조업
250,(주)광명전기,17040,2012,3.63,79318302.0,70522943.0,117216514.0,102591227.0,전기장비 제조업
251,(주)광명전기,17040,2013,11.84,90344376.0,76118777.0,117852824.0,98728241.0,전기장비 제조업
252,(주)광명전기,17040,2014,19.42,115801471.0,100019085.0,134778387.0,114780200.0,전기장비 제조업
253,(주)광명전기,17040,2015,20.92,93000177.0,83525805.0,116316957.0,98659704.0,전기장비 제조업
254,(주)광명전기,17040,2016,10.52,96931493.0,87560184.0,96942911.0,87732377.0,전기장비 제조업
255,(주)광명전기,17040,2017,5.78,105083042.0,95422477.0,101561159.0,92454439.0,전기장비 제조업
256,(주)광명전기,17040,2018,3.61,96949804.0,87318774.0,114110654.0,103304003.0,전기장비 제조업
257,(주)광명전기,17040,2019,21.67,125009206.0,111565450.0,131864294.0,117038701.0,전기장비 제조업
258,(주)광무,29480,2011,-3.01,50359203.0,40419633.0,51755052.0,42251012.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
259,(주)광무,29480,2012,-2.69,40406860.0,33220101.0,41178683.0,33757502.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
260,(주)광무,29480,2013,-8.2,10105219.0,10221619.0,20534276.0,22621739.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
261,(주)광무,29480,2014,1.12,38409667.0,31532738.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
262,(주)광무,29480,2015,-0.8,17648493.0,13652964.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
263,(주)광무,29480,2016,1.93,26429957.0,21752231.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
264,(주)광무,29480,2017,0.32,21540953.0,17503183.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
265,(주)광무,29480,2018,-3.19,20707286.0,17118006.0,23074941.0,17769834.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
266,(주)광무,29480,2019,-2.9,25244176.0,20873726.0,36483979.0,21870776.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
267,(주)광주신세계,37710,2011,11111111.11,219613514.0,80698060.0,,,소매업; 자동차 제외
268,(주)광주신세계,37710,2012,11111111.11,213803173.0,76996157.0,,,소매업; 자동차 제외
269,(주)광주신세계,37710,2013,13.07,206606675.0,73016518.0,,,소매업; 자동차 제외
270,(주)광주신세계,37710,2014,10.46,204820461.0,71460629.0,,,소매업; 자동차 제외
271,(주)광주신세계,37710,2015,15.34,205331892.0,67952823.0,,,소매업; 자동차 제외
272,(주)광주신세계,37710,2016,30.68,210423594.0,69014284.0,,,소매업; 자동차 제외
273,(주)광주신세계,37710,2017,86.86,209647360.0,68619341.0,,,소매업; 자동차 제외
274,(주)광주신세계,37710,2018,715.98,135213362.0,17733154.0,,,소매업; 자동차 제외
275,(주)광주신세계,37710,2019,193.26,154879496.0,18569711.0,,,소매업; 자동차 제외
276,(주)구영테크,53270,2011,0.96,62527619.0,50904676.0,147832315.0,129730219.0,자동차 및 트레일러 제조업
277,(주)구영테크,53270,2012,1.29,65451015.0,53454413.0,155788988.0,134266189.0,자동차 및 트레일러 제조업
278,(주)구영테크,53270,2013,1.39,76282590.0,63114137.0,172747316.0,150485036.0,자동차 및 트레일러 제조업
279,(주)구영테크,53270,2014,1.38,77799749.0,64482528.0,170528694.0,148057799.0,자동차 및 트레일러 제조업
280,(주)구영테크,53270,2015,1.97,87109177.0,72768430.0,172083049.0,146639036.0,자동차 및 트레일러 제조업
281,(주)구영테크,53270,2016,1.65,75320433.0,61393389.0,148301597.0,125781105.0,자동차 및 트레일러 제조업
282,(주)구영테크,53270,2017,2.37,74298129.0,61735712.0,149833357.0,127099113.0,자동차 및 트레일러 제조업
283,(주)구영테크,53270,2018,1.47,81928926.0,69673553.0,195238339.0,172978813.0,자동차 및 트레일러 제조업
284,(주)구영테크,53270,2019,1.33,93132845.0,79774125.0,230853336.0,208667166.0,자동차 및 트레일러 제조업
285,(주)국동,5320,2011,0.5,100097439.0,86396894.0,154293577.0,134179552.0,도매 및 상품 중개업
286,(주)국동,5320,2012,3.42,91524436.0,75786153.0,138172746.0,112722986.0,도매 및 상품 중개업
287,(주)국동,5320,2013,3.64,95716049.0,78656021.0,147860227.0,123575979.0,도매 및 상품 중개업
288,(주)국동,5320,2014,5.32,117861978.0,95550889.0,186086561.0,153250540.0,도매 및 상품 중개업
289,(주)국동,5320,2015,4.08,102431161.0,82651994.0,170296068.0,140601202.0,도매 및 상품 중개업
290,(주)국동,5320,2016,5.25,127275873.0,102252563.0,197368723.0,160651679.0,도매 및 상품 중개업
291,(주)국동,5320,2017,-2.28,130016453.0,111577387.0,191602989.0,163195489.0,도매 및 상품 중개업
292,(주)국동,5320,2018,2.53,136811631.0,115258052.0,219550054.0,183038971.0,도매 및 상품 중개업
293,(주)국동,5320,2019,-1.78,116180044.0,99266447.0,223077183.0,188905199.0,도매 및 상품 중개업
294,(주)국보,1140,2011,0.75,118304924.0,110401747.0,130636214.0,121478547.0,육상운송 및 파이프라인 운송업
295,(주)국보,1140,2012,0.64,109183947.0,101495533.0,122343037.0,112775782.0,육상운송 및 파이프라인 운송업
296,(주)국보,1140,2013,0.36,108994114.0,101240956.0,117073443.0,107727279.0,육상운송 및 파이프라인 운송업
297,(주)국보,1140,2014,-1.31,89859741.0,84920430.0,97520169.0,91556717.0,육상운송 및 파이프라인 운송업
298,(주)국보,1140,2015,-1.55,85267457.0,80391773.0,91618545.0,85746776.0,육상운송 및 파이프라인 운송업
299,(주)국보,1140,2016,0.14,77773715.0,72438469.0,87333326.0,79591802.0,육상운송 및 파이프라인 운송업
300,(주)국보,1140,2017,-2.66,74662255.0,69821126.0,78255522.0,72337683.0,육상운송 및 파이프라인 운송업
301,(주)국보,1140,2018,-4.03,66929948.0,64102691.0,71549828.0,67935985.0,육상운송 및 파이프라인 운송업
302,(주)국보,1140,2019,-0.35,58296078.0,56501133.0,89087334.0,71346937.0,육상운송 및 파이프라인 운송업
303,(주)국보디자인,66620,2011,238.18,123203000.0,104476612.0,130689686.0,110146120.0,전문직별 공사업
304,(주)국보디자인,66620,2012,2003.29,118458574.0,99523026.0,119402993.0,100272273.0,전문직별 공사업
305,(주)국보디자인,66620,2013,1539.88,153216189.0,133394653.0,163518536.0,141528744.0,전문직별 공사업
306,(주)국보디자인,66620,2014,1917.05,158268803.0,136427117.0,176373907.0,150086662.0,전문직별 공사업
307,(주)국보디자인,66620,2015,1867.07,157657615.0,139094723.0,192608497.0,167038905.0,전문직별 공사업
308,(주)국보디자인,66620,2016,6455.77,191620729.0,165798273.0,201410031.0,176586073.0,전문직별 공사업
309,(주)국보디자인,66620,2017,3543.84,262522024.0,219241879.0,270658405.0,224690293.0,전문직별 공사업
310,(주)국보디자인,66620,2018,382.19,231093439.0,197658770.0,254259835.0,216708444.0,전문직별 공사업
311,(주)국보디자인,66620,2019,592.26,237054909.0,211116237.0,269005976.0,236763672.0,전문직별 공사업
312,(주)국순당,43650,2011,167.22,124279594.0,71050728.0,127686247.0,73054530.0,음료 제조업
313,(주)국순당,43650,2012,172.69,115146725.0,63606595.0,118697826.0,65490982.0,음료 제조업
314,(주)국순당,43650,2013,9.21,96140591.0,55586775.0,99173525.0,57173733.0,음료 제조업
315,(주)국순당,43650,2014,9.17,89173752.0,54216676.0,91863604.0,55688500.0,음료 제조업
316,(주)국순당,43650,2015,-334.84,74955341.0,48640465.0,77443124.0,50017004.0,음료 제조업
317,(주)국순당,43650,2016,-327.25,68425801.0,40999107.0,69701266.0,42026522.0,음료 제조업
318,(주)국순당,43650,2017,-12.28,60087461.0,36938506.0,62761236.0,38986795.0,음료 제조업
319,(주)국순당,43650,2018,-7.85,52679104.0,32145829.0,61496072.0,38750320.0,음료 제조업
320,(주)국순당,43650,2019,-4.32,48045002.0,30836825.0,102095769.0,73665131.0,음료 제조업
321,(주)국영지앤엠,6050,2011,-170.81,42569848.0,42885119.0,,,비금속 광물제품 제조업
322,(주)국영지앤엠,6050,2012,-4.57,43781593.0,43286767.0,,,비금속 광물제품 제조업
323,(주)국영지앤엠,6050,2013,2.35,55789778.0,53028778.0,,,비금속 광물제품 제조업
324,(주)국영지앤엠,6050,2014,5.13,51491847.0,48486069.0,,,비금속 광물제품 제조업
325,(주)국영지앤엠,6050,2015,-15.79,40107647.0,39614548.0,,,비금속 광물제품 제조업
326,(주)국영지앤엠,6050,2016,3.4,51456556.0,49594430.0,,,비금속 광물제품 제조업
327,(주)국영지앤엠,6050,2017,17.57,62861661.0,59698131.0,,,비금속 광물제품 제조업
328,(주)국영지앤엠,6050,2018,-18.31,56301480.0,55344975.0,,,비금속 광물제품 제조업
329,(주)국영지앤엠,6050,2019,15.75,73013468.0,69721549.0,,,비금속 광물제품 제조업
330,(주)국전약품,307750,2018,11111111.11,,,,,의료용 물질 및 의약품 제조업
331,(주)국전약품,307750,2019,11111111.11,,,,,의료용 물질 및 의약품 제조업
332,(주)그래디언트,35080,2011,-48.06,9501248.0,0.0,428571939.0,282364606.0,소매업; 자동차 제외
333,(주)그래디언트,35080,2012,1.38,11150621.0,0.0,454225001.0,299062441.0,소매업; 자동차 제외
334,(주)그래디언트,35080,2013,7.5,7939840.0,0.0,2930521926.0,2623897237.0,소매업; 자동차 제외
335,(주)그래디언트,35080,2014,14.81,7753595.0,0.0,3135027346.0,2828895725.0,소매업; 자동차 제외
336,(주)그래디언트,35080,2015,26.27,12870821.0,0.0,3536848758.0,3149191043.0,소매업; 자동차 제외
337,(주)그래디언트,35080,2016,13.02,16516754.0,0.0,3845761388.0,3422959059.0,소매업; 자동차 제외
338,(주)그래디언트,35080,2017,13.33,12485184.0,0.0,3541486629.0,3155796412.0,소매업; 자동차 제외
339,(주)그래디언트,35080,2018,8.44,12237889.0,0.0,3440906300.0,3085740379.0,소매업; 자동차 제외
340,(주)그래디언트,35080,2019,10.13,8719700.0,0.0,3412333826.0,3033401434.0,소매업; 자동차 제외
341,(주)그리티,204020,2018,29.27,117056356.0,46452906.0,119259702.0,49005066.0,"의복, 의복 액세서리 및 모피제품 제조업"
342,(주)그리티,204020,2019,4.95,120984485.0,54427584.0,123079831.0,56407950.0,"의복, 의복 액세서리 및 모피제품 제조업"
343,(주)그린플러스,186230,2019,3.03,39502728.0,32031887.0,48831866.0,39379899.0,1차 금속 제조업
344,(주)글로벌스탠다드테크놀로지,83450,2011,21.14,40662578.0,27560469.0,41504144.0,25904818.0,기타 기계 및 장비 제조업
345,(주)글로벌스탠다드테크놀로지,83450,2012,25.45,62774905.0,41946601.0,64812103.0,39987385.0,기타 기계 및 장비 제조업
346,(주)글로벌스탠다드테크놀로지,83450,2013,46.16,78917554.0,56410457.0,80982977.0,54728168.0,기타 기계 및 장비 제조업
347,(주)글로벌스탠다드테크놀로지,83450,2014,60.23,85992839.0,62260560.0,89122994.0,60458294.0,기타 기계 및 장비 제조업
348,(주)글로벌스탠다드테크놀로지,83450,2015,60.28,80102292.0,54830439.0,84422579.0,53943632.0,기타 기계 및 장비 제조업
349,(주)글로벌스탠다드테크놀로지,83450,2016,63.24,81859588.0,54772873.0,90819412.0,57475833.0,기타 기계 및 장비 제조업
350,(주)글로벌스탠다드테크놀로지,83450,2017,212.37,154761834.0,106969813.0,162835484.0,106768667.0,기타 기계 및 장비 제조업
351,(주)글로벌스탠다드테크놀로지,83450,2018,118.58,115619452.0,79909787.0,129850197.0,86354595.0,기타 기계 및 장비 제조업
352,(주)글로벌스탠다드테크놀로지,83450,2019,122.37,150777009.0,93911473.0,168231754.0,101887447.0,기타 기계 및 장비 제조업
353,(주)금비,8870,2011,3.74,90614774.0,69214079.0,182184368.0,140978607.0,비금속 광물제품 제조업
354,(주)금비,8870,2012,2.7,83296660.0,65710703.0,176226095.0,139613667.0,비금속 광물제품 제조업
355,(주)금비,8870,2013,3.03,82028937.0,65848567.0,175061513.0,140973207.0,비금속 광물제품 제조업
356,(주)금비,8870,2014,2.84,80715556.0,67226149.0,177506459.0,143669634.0,비금속 광물제품 제조업
357,(주)금비,8870,2015,8.69,93629076.0,70808420.0,189495056.0,145599764.0,비금속 광물제품 제조업
358,(주)금비,8870,2016,13.77,100327539.0,77325158.0,200543667.0,154437741.0,비금속 광물제품 제조업
359,(주)금비,8870,2017,9.07,80379261.0,59060653.0,185531452.0,142510120.0,비금속 광물제품 제조업
360,(주)금비,8870,2018,10.0,90793198.0,67372177.0,196995589.0,153041065.0,비금속 광물제품 제조업
361,(주)금비,8870,2019,9.6,91480486.0,68894781.0,201404468.0,157515543.0,비금속 광물제품 제조업
362,(주)금양,1570,2011,2.0,100918699.0,87166520.0,109810009.0,92297702.0,화학물질 및 화학제품 제조업; 의약품 제외
363,(주)금양,1570,2012,1.68,108275608.0,93743028.0,122905331.0,102473314.0,화학물질 및 화학제품 제조업; 의약품 제외
364,(주)금양,1570,2013,1.61,132045280.0,118655638.0,156304448.0,135822559.0,화학물질 및 화학제품 제조업; 의약품 제외
365,(주)금양,1570,2014,1.52,137946044.0,122147399.0,158550531.0,138461108.0,화학물질 및 화학제품 제조업; 의약품 제외
366,(주)금양,1570,2015,2.52,152450369.0,133378038.0,158999533.0,136083219.0,화학물질 및 화학제품 제조업; 의약품 제외
367,(주)금양,1570,2016,3.26,161001876.0,140453584.0,168681746.0,137529479.0,화학물질 및 화학제품 제조업; 의약품 제외
368,(주)금양,1570,2017,3.57,150809075.0,132987458.0,180373683.0,144907191.0,화학물질 및 화학제품 제조업; 의약품 제외
369,(주)금양,1570,2018,3.72,151676398.0,131231107.0,205441375.0,165009911.0,화학물질 및 화학제품 제조업; 의약품 제외
370,(주)금양,1570,2019,2.53,135915020.0,116450575.0,172723864.0,136904841.0,화학물질 및 화학제품 제조업; 의약품 제외
371,(주)금호에이치티,214330,2015,20.53,181779820.0,151765503.0,203071984.0,171095297.0,자동차 및 트레일러 제조업
372,(주)금호에이치티,214330,2016,11.57,189733826.0,166274808.0,208574892.0,184573472.0,자동차 및 트레일러 제조업
373,(주)금호에이치티,214330,2017,7.78,165485490.0,147104514.0,179707629.0,161231384.0,자동차 및 트레일러 제조업
374,(주)금호에이치티,214330,2018,3.66,189250383.0,174071615.0,209260006.0,188087059.0,자동차 및 트레일러 제조업
375,(주)금호에이치티,214330,2019,0.35,221734443.0,209805966.0,251095062.0,236522956.0,자동차 및 트레일러 제조업
376,(주)금화피에스시,36190,2011,11111111.11,82738193.0,62321930.0,,,전문직별 공사업
377,(주)금화피에스시,36190,2012,11111111.11,108224285.0,82245906.0,,,전문직별 공사업
378,(주)금화피에스시,36190,2013,4840.81,156630832.0,124205065.0,166122419.0,130836677.0,전문직별 공사업
379,(주)금화피에스시,36190,2014,1424.85,166948026.0,137263298.0,189631759.0,155745728.0,전문직별 공사업
380,(주)금화피에스시,36190,2015,2638.71,196919865.0,163287720.0,235969690.0,196313554.0,전문직별 공사업
381,(주)금화피에스시,36190,2016,533.42,201547339.0,165892111.0,235018376.0,194713192.0,전문직별 공사업
382,(주)금화피에스시,36190,2017,539.47,174993150.0,135491991.0,205781841.0,163075930.0,전문직별 공사업
383,(주)금화피에스시,36190,2018,431.66,202098199.0,155053912.0,233326733.0,182097574.0,전문직별 공사업
384,(주)금화피에스시,36190,2019,280.27,179177462.0,141596399.0,209435314.0,165793394.0,전문직별 공사업
385,(주)기가레인,49080,2013,5.72,94055571.0,75212048.0,94791934.0,74583953.0,기타 기계 및 장비 제조업
386,(주)기가레인,49080,2014,7.6,95460665.0,77271391.0,95718992.0,77942438.0,기타 기계 및 장비 제조업
387,(주)기가레인,49080,2015,-13.79,61254807.0,72700909.0,61576391.0,72269409.0,기타 기계 및 장비 제조업
388,(주)기가레인,49080,2016,-4.14,70397030.0,72502389.0,75445071.0,74497864.0,기타 기계 및 장비 제조업
